"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-02,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,26752,1625,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,601,3,491.571428571429,2.28571428571429,3136000,"UK_WAL","2020/10/02","GB",66647112,601,3,26751,1624,141962.490386692,141536.108500966,142390.15676098,1470.85789098256,13183.3907681899,17095.5606418177,0.00213006214562893,0.00212366454079759,0.00213647902344186,2.20693417440588e-05,0.000197808882824359,0.000256508648744115,"2020/10/02","UK_WAL",3136000,601,3,26751,1624,122971.014492754,724.637681159424,4927.53623188406,6231.88405797102,0.00853029336734694,0.000517857142857143,0.0392126959479444,0.000231070689145224,0.00157128068618752,0.00198720792664892
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-03,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,27270,1630,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,518,5,508,2.57142857142857,3136000,"UK_WAL","2020/10/03","GB",66647112,518,5,27269,1629,142990.00378753,142560.875257429,143420.424055599,1027.51340083798,13399.552142316,17862.2829542963,0.00214547936882141,0.00213904055223621,0.00215193756716119,1.54172231924766e-05,0.000201052254782112,0.000268012857845909,"2020/10/03","UK_WAL",3136000,518,5,27269,1629,123333.333333333,362.318840579697,5289.85507246376,6594.20289855072,0.00869547193877551,0.000519451530612245,0.039328231292517,0.000115535344572608,0.00168681603076013,0.00210274327122153
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-04,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,27884,1630,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,614,0,550.428571428571,2.57142857142857,3136000,"UK_WAL","2020/10/04","GB",66647112,614,0,27883,1629,143915.670595747,143483.568487451,144349.073983582,925.666808216687,13206.0175938968,18302.3703149028,0.00215936844488845,0.00215288501154336,0.0021658714031537,1.38890760670423e-05,0.00019814838479268,0.000274616105119495,"2020/10/04","UK_WAL",3136000,614,0,27883,1629,123695.652173913,362.318840579712,5652.17391304347,6739.13043478261,0.00889126275510204,0.000519451530612245,0.0394437666370896,0.000115535344572612,0.00180235137533274,0.00214895740905058
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-05,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,28587,1630,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,703,0,590,2.57142857142857,3136000,"UK_WAL","2020/10/05","GB",66647112,703,0,28586,1629,145138.980383742,144703.003164225,145576.271163667,1223.30978799541,13250.7984903643,18515.6909055349,0.00217772347560599,0.00217118189853785,0.00218428476186136,1.83550307175413e-05,0.000198820295324489,0.000277816852822293,"2020/10/05","UK_WAL",3136000,703,0,28586,1629,123913.043478261,217.391304347824,5144.92753623187,6884.05797101448,0.00911543367346939,0.000519451530612245,0.0395130878438332,6.93212067435664e-05,0.00164060189293108,0.00219517154687962
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-06,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,29358,1640,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,771,10,633.571428571429,3.57142857142857,3136000,"UK_WAL","2020/10/06","GB",66647112,771,10,29357,1639,147431.102637572,146989.10913786,147874.425203463,2292.12225382985,14917.042056942,20101.4484659822,0.0022121153972519,0.00220548354950265,0.00221876718684319,3.43919216459049e-05,0.0002238212821126,0.000301610195292216,"2020/10/06","UK_WAL",3136000,771,10,29357,1639,123985.507246377,72.4637681159511,5000,6521.73913043478,0.00936128826530612,0.000522640306122449,0.0395361949127477,2.31070689145252e-05,0.00159438775510204,0.00207963620230701
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-07,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,30209,1643,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,851,3,669.285714285714,3.85714285714286,3136000,"UK_WAL","2020/10/07","GB",66647112,851,3,30208,1642,149302.67803977,148855.181575324,149751.51979219,1871.57540219818,15705.4699621073,21047.4379035378,0.00224019726525839,0.00223348284881908,0.00224693186693806,2.80818680064964e-05,0.00023565117063298,0.000315804200241081,"2020/10/07","UK_WAL",3136000,851,3,30208,1642,124710.144927536,724.637681159424,5652.17391304349,7028.98550724638,0.00963265306122449,0.00052359693877551,0.0397672656018929,0.000231070689145224,0.00180235137533274,0.00224138568470867
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-08,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,31036,1644,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,827,1,697.857142857143,3.14285714285714,3136000,"UK_WAL","2020/10/08","GB",66647112,827,1,31035,1643,150650.43227269,150198.77952849,151103.443151769,1347.75423291992,15968.2785901115,21871.332654188,0.00226041951034112,0.00225364273141334,0.00226721666726938,2.02222450827265e-05,0.000239594456697711,0.000328166247536547,"2020/10/08","UK_WAL",3136000,827,1,31035,1643,125724.637681159,1014.49275362318,6521.73913043478,7681.15942028986,0.00989636479591837,0.000523915816326531,0.0400907645666962,0.000323498964803311,0.00207963620230701,0.00244934930493937
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-09,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,31818,1646,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,782,2,723.714285714286,3,3136000,"UK_WAL","2020/10/09","GB",66647112,782,2,31817,1645,151644.211802551,151189.565643895,152100.225139746,993.779529860913,16715.8633924737,22053.7601573369,0.00227533057700311,0.00226850888368419,0.0022821727840172,1.4911066661987e-05,0.000250811518921836,0.000330903462963811,"2020/10/09","UK_WAL",3136000,782,2,31817,1645,126231.884057971,507.246376811599,5507.2463768116,8188.40579710146,0.0101457270408163,0.000524553571428571,0.0402525140490979,0.000161749482401658,0.0017561372375037,0.00261109878734103
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-10,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,32437,1667,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,619,21,738.142857142857,5.28571428571429,3136000,"UK_WAL","2020/10/10","GB",66647112,619,21,32436,1666,153417.618685544,152959.711511805,153876.896671097,1773.40688299289,17724.7338486477,22707.965683694,0.00230193948517295,0.00229506886227576,0.00230883067628042,2.66089081698377e-05,0.000265949015895057,0.000340719425077174,"2020/10/10","UK_WAL",3136000,619,21,32436,1666,127173.913043478,942.028985507233,6304.34782608695,9130.43478260869,0.010343112244898,0.00053125,0.0405529059449867,0.000300391895888786,0.00201031499556344,0.00291149068322981
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-11,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,33063,1669,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,626,2,739.857142857143,5.57142857142857,3136000,"UK_WAL","2020/10/11","GB",66647112,626,2,33062,1668,153334.936677715,152877.249600219,153793.993988267,0,16576.1646461341,21529.436792166,0.00230069889116448,0.0022938315706796,0.00230758677117573,0,0.000248715422899856,0.000323036304891441,"2020/10/11","UK_WAL",3136000,626,2,33062,1668,128333.333333333,1159.42028985507,7173.91304347826,9565.21739130434,0.0105427295918367,0.000531887755102041,0.040922619047619,0.000369713102632357,0.00228759982253771,0.00305013309671694
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-12,1,1,2,1,2,1,4,0,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,33845,1673,66.2,66.2,72.62,72.62,67.5,67.5,62.5,62.5,100,100,782,4,751.142857142857,6.14285714285714,3136000,"UK_WAL","2020/10/12","GB",66647112,782,4,33844,1672,154063.346959232,153603.677018104,154524.392495391,563.046265860088,15529.0807494804,21466.604370774,0.00231162825118712,0.00230473117902099,0.00231854596333283,8.44817200571404e-06,0.000233004556138613,0.000322093542039361,"2020/10/12","UK_WAL",3136000,782,4,33844,1672,128695.652173913,362.318840579712,7173.91304347826,9710.14492753622,0.0107920918367347,0.000533163265306122,0.0410381543921917,0.000115535344572612,0.00228759982253771,0.00309634723454599
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-13,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,34797,1678,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,952,5,777,5.42857142857143,3136000,"UK_WAL","2020/10/13","GB",66647112,952,5,34796,1677,155557.911751955,155094.086400578,156023.124222348,1577.24680055116,15066.2792562456,21960.7036742923,0.00233405330079351,0.00232709387918532,0.00234103353529179,2.36656436148525e-05,0.000226060496908638,0.000329507206168098,"2020/10/13","UK_WAL",3136000,952,5,34796,1677,129130.434782609,434.782608695663,6884.0579710145,10072.463768116,0.0110956632653061,0.000534757653061225,0.0411767968056788,0.000138642413487137,0.00219517154687962,0.00321188257911861
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-14,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,35701,1688,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,904,10,784.571428571429,6.42857142857143,3136000,"UK_WAL","2020/10/14","GB",66647112,904,10,35700,1687,157175.176702621,156707.37758784,157644.372280129,1617.26495066617,15212.6863159293,22493.0230200427,0.00235831939278361,0.00235130034723544,0.00236535939141863,2.42660919900951e-05,0.000228257247154674,0.000337494339140198,"2020/10/14","UK_WAL",3136000,904,10,35700,1687,129637.68115942,507.246376811585,6666.66666666666,10434.7826086956,0.0113839285714286,0.000537946428571429,0.0413385462880805,0.000161749482401653,0.00212585034013605,0.00332741792369121
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-15,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,36492,1698,67.59,67.59,72.62,72.62,68.33,68.33,63.46,63.46,100,100,791,10,779.428571428571,7.71428571428571,3136000,"UK_WAL","2020/10/15","GB",66647112,791,10,36491,1697,158155.487734891,157685.612365387,158626.76325029,980.311032269674,15165.4839473609,23227.1393248137,0.00237302837270564,0.00236597817419886,0.00238009957956302,1.47089799220358e-05,0.000227549003884234,0.000348509314624371,"2020/10/15","UK_WAL",3136000,791,10,36491,1697,132318.84057971,2681.15942028986,8985.50724637682,11594.2028985507,0.0116361607142857,0.000541135204081633,0.0421935078379178,0.000854961549837326,0.00286527654540077,0.00369713102632357
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-16,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,37444,1703,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,952,5,803.714285714286,8.14285714285714,3136000,"UK_WAL","2020/10/16","GB",66647112,952,5,37443,1702,159229.412943341,158756.647783963,159703.585961218,1073.92520845027,15313.7423475945,23536.528106445,0.00238914197727489,0.00238204841920177,0.00239625665942162,1.61136045692462e-05,0.000229773532386437,0.000353151507997001,"2020/10/16","UK_WAL",3136000,952,5,37443,1702,133840.579710145,1521.73913043478,10144.9275362319,12971.0144927536,0.0119397321428571,0.000542729591836735,0.0426787562851227,0.000485248447204969,0.00323498964803313,0.00413616533569949
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-17,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,38152,1708,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,708,5,816.428571428571,5.85714285714286,3136000,"UK_WAL","2020/10/17","GB",66647112,708,5,38151,1707,159149.498002462,158677.270283055,159623.131083952,0,14090.4325595991,22387.9589039314,0.00238794290144878,0.00238085740734054,0.00239504948217338,0,0.000211418501668896,0.0003359179150018,"2020/10/17","UK_WAL",3136000,708,5,38151,1707,134637.68115942,797.10144927536,10724.6376811594,13478.2608695652,0.0121654974489796,0.000544323979591837,0.0429329340431825,0.000254177758059745,0.00341984619934931,0.00429791481810115
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-18,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,38868,1711,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,716,3,829.285714285714,6,3136000,"UK_WAL","2020/10/18","GB",66647112,716,3,38867,1710,158838.223546536,158367.007488603,159310.841693052,0,11798.3103057693,20777.8287414177,0.00238327241466271,0.002376202099929,0.00239036376689589,0,0.000177026580022991,0.000311758876234842,"2020/10/18","UK_WAL",3136000,716,3,38867,1710,135579.710144928,942.028985507262,11594.2028985507,14057.9710144928,0.0123938137755102,0.000545280612244898,0.0432333259390713,0.000300391895888795,0.00369713102632358,0.00448277136941734
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-19,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,39979,1712,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,1111,1,876.285714285714,5.57142857142857,3136000,"UK_WAL","2020/10/19","GB",66647112,1111,1,39978,1711,159885.383200702,159410.941030922,160361.23741517,184.865919676697,10111.6008232478,18922.6463673085,0.00239898441812005,0.00239186569751023,0.00240612432561473,2.77380240687243e-06,0.000151718514423367,0.000283922975796888,"2020/10/19","UK_WAL",3136000,1111,1,39978,1711,136739.130434783,1159.42028985507,12028.9855072464,14492.7536231884,0.0127480867346939,0.000545599489795918,0.0436030390417036,0.000369713102632357,0.00383577343981071,0.00462141378290447
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-20,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,41216,1722,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,1237,10,917,6.28571428571429,3136000,"UK_WAL","2020/10/20","GB",66647112,1237,10,41215,1721,162169.660004711,161689.292221111,162651.454928009,2755.38114169354,11519.2277320214,20207.1696180194,0.00243325862349011,0.00242605099259381,0.00244048766776284,4.13428438083489e-05,0.00017283911314899,0.000303196477861178,"2020/10/20","UK_WAL",3136000,1237,10,41215,1721,136956.52173913,217.39130434781,11231.884057971,13985.5072463768,0.0131425382653061,0.000548788265306122,0.0436723602484472,6.93212067435617e-05,0.00358159568175096,0.00445966430050281
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-21,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,42482,1736,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,1266,14,968.714285714286,6.85714285714286,3136000,"UK_WAL","2020/10/21","GB",66647112,1266,14,42481,1735,164781.091052726,164294.272935933,165269.351653632,2611.43104801432,13136.8792501748,21791.0872651958,0.00247244158235582,0.00246513716807314,0.00247976764024873,3.91829588657093e-05,0.000197111005352712,0.00032696221353441,"2020/10/21","UK_WAL",3136000,1266,14,42481,1735,137246.376811594,289.855072463775,11014.4927536232,13913.0434782609,0.013546237244898,0.000553252551020408,0.0437647885241053,9.24282756580916e-05,0.00351227447500739,0.00443655723158829
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-22,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,43538,1743,70.37,70.37,77.38,77.38,70,70,65.38,65.38,100,100,1056,7,1006.57142857143,6.42857142857143,3136000,"UK_WAL","2020/10/22","GB",66647112,1056,7,43537,1742,165714.155598627,165225.104378031,166204.654366177,933.064545901783,12296.5369130837,21798.4850028809,0.00248644165704626,0.00247910373637841,0.00249380129728918,1.40000746904349e-05,0.000184502171873309,0.000327073212157803,"2020/10/22","UK_WAL",3136000,1056,7,43537,1742,140434.782608696,3188.40579710144,13260.8695652174,16739.1304347826,0.0138829719387755,0.000555484693877551,0.0447814995563443,0.00101671103223898,0.00422859361135759,0.00533773291925466
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-23,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,44735,1756,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1197,13,1041.57142857143,7.57142857142857,3136000,"UK_WAL","2020/10/23","GB",66647112,1197,13,44734,1755,167556.924622041,167063.598000205,168051.708001415,1842.76902341374,14139.3059364974,22417.9442382992,0.00251409130259149,0.00250668923208864,0.00252151523086875,2.76496455452374e-05,0.000212151817418547,0.000336367826985499,"2020/10/23","UK_WAL",3136000,1197,13,44734,1755,142608.695652174,2173.91304347827,14275.3623188406,18695.6521739131,0.0142646683673469,0.000559630102040816,0.0454747116237799,0.000693212067435673,0.0045520925761609,0.00596162377994677
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-24,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,45760,1772,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1025,16,1086.85714285714,9.14285714285714,3136000,"UK_WAL","2020/10/24","GB",66647112,1025,16,45759,1771,168871.910827508,168376.181965786,169369.099201505,1314.98620546708,14891.2458761044,21440.8081899364,0.00253382188304736,0.00252638376837373,0.00254128189682855,1.97305804558655e-05,0.000223434225868698,0.00032170648579546,"2020/10/24","UK_WAL",3136000,1025,16,45759,1771,143550.724637681,942.028985507233,14855.0724637681,19565.2173913043,0.0145915178571429,0.000564732142857143,0.0457751035196687,0.000300391895888786,0.00473694912747708,0.00623890860692103
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-25,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,46700,1777,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,940,5,1118.85714285714,9.42857142857143,3136000,"UK_WAL","2020/10/25","GB",66647112,940,5,46699,1776,168698.346489266,168203.424742949,169194.724493299,0,13313.9990755533,19569.2327877382,0.0025312176541013,0.00252379164971092,0.00253866550876652,0,0.000199768582253846,0.000293624617788963,"2020/10/25","UK_WAL",3136000,940,5,46699,1776,145869.565217391,2318.84057971014,16739.1304347826,21159.4202898551,0.014891262755102,0.000566326530612245,0.0465145297249335,0.000739426205264714,0.00533773291925465,0.00674726412304052
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-26,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,48256,1783,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1556,6,1182.42857142857,10.1428571428571,3136000,"UK_WAL","2020/10/26","GB",66647112,1556,6,48255,1782,170727.515447831,170227.049112926,171229.453150265,1682.04028208155,13378.7744069686,19903.5188368999,0.00256166411903687,0.00255415492141544,0.00256919539364683,2.52380070434492e-05,0.0002007404973072,0.000298640379749686,"2020/10/26","UK_WAL",3136000,1556,6,48255,1782,147246.376811594,1376.81159420291,17608.6956521739,21521.7391304348,0.0153874362244898,0.000568239795918367,0.0469535640343094,0.000439034309375928,0.00561501774622893,0.00686279946761313
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-27,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,49734,1790,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1478,7,1216.85714285714,9.71428571428571,3136000,"UK_WAL","2020/10/27","GB",66647112,1478,7,49733,1789,172419.60995687,171914.702347502,172926.000462642,1865.65884728008,14264.1222219791,20775.398154319,0.00258705298373424,0.00257947714744942,0.00259465106999148,2.79930936434287e-05,0.000214024611028593,0.000311722406731128,"2020/10/27","UK_WAL",3136000,1478,7,49733,1789,147826.086956522,579.710144927521,15507.2463768116,21594.2028985507,0.015858737244898,0.00057047193877551,0.0471384205856255,0.000184856551316174,0.00494491274770778,0.00688590653652765
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-28,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,51091,1827,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1357,37,1229.85714285714,13,3136000,"UK_WAL","2020/10/28","GB",66647112,1357,37,51090,1826,176396.530635211,175883.657711477,176910.899085246,3976.92067834156,17167.1176918703,22978.9119496677,0.00264672429669888,0.00263902894564249,0.00265444208723171,5.96713129646421e-05,0.000257582319423989,0.000344784811525932,"2020/10/28","UK_WAL",3136000,1357,37,51090,1826,149420.289855072,1594.20289855075,15579.7101449276,22246.3768115942,0.0162914540816327,0.000582270408163265,0.0476467761017451,0.000508355516119499,0.00496801981662231,0.00709387015675836
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-29,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,52674,1848,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1583,21,1305.14285714286,15,3136000,"UK_WAL","2020/10/29","GB",66647112,1583,21,52673,1847,179408.159369339,178888.487233454,179929.341155918,3011.62873412803,20178.7464259984,25990.5406837957,0.0026919119821627,0.0026841146130001,0.00269973200272981,4.51876854638206e-05,0.000302770004887809,0.000389972496989753,"2020/10/29","UK_WAL",3136000,1583,21,52673,1847,152681.15942029,3260.86956521738,18043.4782608696,24347.8260869565,0.016796237244898,0.000588966836734694,0.0486865942028986,0.0010398181011535,0.00575366015971606,0.0077639751552795
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-30,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,53915,1859,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1241,11,1311.42857142857,14.7142857142857,3136000,"UK_WAL","2020/10/30","GB",66647112,1241,11,53914,1858,180090.804086213,179570.057882618,180613.060433603,682.644716873911,20861.3911428723,26110.1391348095,0.00270215465729728,0.00269434117239195,0.0027099908010058,1.02426751345791e-05,0.000313012680022388,0.000391767000118618,"2020/10/30","UK_WAL",3136000,1241,11,53914,1858,155144.927536232,2463.76811594202,19565.2173913043,26449.2753623188,0.0171919642857143,0.000592474489795918,0.0494722345459923,0.000785640343093755,0.00623890860692102,0.00843408015380065
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-10-31,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,54794,1872,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,879,13,1290.57142857143,14.2857142857143,3136000,"UK_WAL","2020/10/31","GB",66647112,879,13,54793,1871,179623.727368808,179105.423196164,180143.531435819,0,20676.5252231956,24532.8923342584,0.0026951464508891,0.00268736960719565,0.00270294579959923,0,0.000310238877615516,0.000368101356503765,"2020/10/31","UK_WAL",3136000,879,13,54793,1871,157246.376811594,2101.44927536233,20507.2463768116,28115.9420289855,0.0174722576530612,0.000596619897959184,0.0501423395445135,0.000670104998521153,0.00653930050280982,0.00896554273883466
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-11-01,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,55742,1888,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,948,16,1291.71428571429,15.8571428571429,3136000,"UK_WAL","2020/11/01","GB",66647112,948,16,55741,1887,179628.228432448,179111.287357458,180146.66147413,0,17921.144081502,22915.6273835922,0.00269521398665328,0.00268745759542377,0.00270299276394947,0,0.000268896033807167,0.00034383526451367,"2020/11/01","UK_WAL",3136000,948,16,55741,1887,158695.652173913,1449.27536231885,21739.1304347826,29057.9710144928,0.0177745535714286,0.00060172193877551,0.0506044809228039,0.000462141378290449,0.0069321206743567,0.00926593463472346
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-11-02,1,1,3,1,2,1,4,1,1,1,2,1,2,1,2,2,1,2,0,0,2,1,2,2,0,0,2,1,0,NA,NA,57152,1891,77.78,77.78,80.95,80.95,74.44,74.44,70.51,70.51,100,100,1410,3,1270.85714285714,15.4285714285714,3136000,"UK_WAL","2020/11/02","GB",66647112,1410,3,57151,1890,179890.974070393,179373.367122633,180410.074645421,0,15309.7130334877,21935.3163513225,0.0026991563275899,0.00269138994533826,0.00270694512082415,0,0.000229713074941458,0.000329126284591635,"2020/11/02","UK_WAL",3136000,1410,3,57151,1890,159855.072463768,1159.42028985507,22608.6956521739,27536.231884058,0.0182241709183673,0.000602678571428571,0.0509741940254363,0.000369713102632357,0.00720940550133097,0.00878068618751849
