"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,3935,199,81.48,81.48,84.52,84.52,73.33,73.33,71.15,71.15,87.5,87.5,67,9,79,6.85714285714286,"2020/05/21","US",329064917,67,9,3935,199,19293.7702412178,19081.3221489836,19508.5836932284,1970.90580208839,5063.50029270661,9180.8296897625,5.86321094850041e-05,5.79864979923813e-05,5.92849091026876e-05,5.98941333538873e-06,1.53875421873266e-05,2.78997523451049e-05,"2020-05-21","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4014,204,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,79,5,80.1428571428571,6.42857142857143,"2020/05/22","US",329064917,79,5,4014,204,19664.485245999,19452.3239211533,19878.9605580035,370.715004781268,5434.21529748788,9551.54469454377,5.97586805219927e-05,5.91139404908159e-05,6.04104525612601e-05,1.12657103698863e-06,1.65141132243152e-05,2.90263233820935e-05,"2020-05-22","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-23,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4089,208,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,75,4,76.1428571428571,5.28571428571429,"2020/05/23","US",329064917,75,4,4089,208,19913.7257611445,19702.1928115662,20127.529838063,249.240515145411,5683.45581263329,9760.85666475447,6.0516101025575e-05,5.9873270572828e-05,6.11658332391082e-05,7.57420503582311e-07,1.72715337278975e-05,2.96624044694332e-05,"2020-05-23","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-24,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4149,209,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,60,1,79,5.28571428571429,"2020/05/24","US",329064917,60,1,4149,209,19804.6821286742,19594.8859037812,20016.7245751679,0,5328.28549258536,9626.52363059079,6.01847267986767e-05,5.95471741029787e-05,6.08291055687589e-05,0,1.61922016517651e-05,2.92541779243844e-05,"2020-05-24","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-25,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4197,210,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,48,1,77.8571428571429,5.42857142857143,"2020/05/25","US",329064917,48,1,4197,210,19648.2760253798,19440.716687286,19858.0513763667,0,4501.72483346338,7237.15910651425,5.97094220936952e-05,5.9078667104722e-05,6.03469113553866e-05,0,1.36803548506612e-05,2.19931044989346e-05,"2020-05-25","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-26,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4231,214,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,34,4,72.8571428571429,6,"2020/05/26","US",329064917,34,4,4231,214,19719.3830489739,19514.2078989962,19926.7154395831,0,4501.72483346338,6524.56885588434,5.99255102268284e-05,5.93020005806215e-05,6.05555755419016e-05,0,1.36803548506612e-05,1.98276039736085e-05,"2020-05-26","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-27,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4286,223,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,55,9,59.7142857142857,4.71428571428571,"2020/05/27","US",329064917,55,9,4286,223,20358.7710051156,20154.1299397806,20565.4899555167,0,3919.022866328,5683.45581263329,6.18685552708603e-05,6.12466686619788e-05,6.24967563938658e-05,0,1.19095736551217e-05,1.72715337278975e-05,"2020-05-27","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-28,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,2,2,NA,NA,2,0,NA,NA,NA,4389,232,81.48,81.48,84.52,84.52,74.17,74.17,72.12,72.12,87.5,87.5,103,9,64.8571428571429,4.71428571428571,"2020/05/28","US",329064917,103,9,4389,232,21238.7325263861,21032.165208011,21447.328644773,1201.21592880736,3906.99726751218,6884.67174144065,6.45426827022892e-05,6.3914942375978e-05,6.5176588377463e-05,3.65039196447478e-06,1.18730288939072e-05,2.09219256923723e-05,"2020-05-28","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4492,238,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,103,6,68.2857142857143,4.85714285714286,"2020/05/29","US",329064917,103,6,4492,238,21854.3297490573,21646.1403461313,22064.5214871247,739.388059105506,4646.38532661768,7624.05980054616,6.64134297520915e-05,6.57807600502466e-05,6.70521843783326e-05,2.24693676204172e-06,1.41199656559489e-05,2.3168862454414e-05,"2020-05-29","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4492,238,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,0,0,57.5714285714286,4.28571428571429,"2020/05/30","US",329064917,0,0,4492,238,21424.0889170857,21219.7677248869,21630.3774799986,0,4646.38532661768,7268.88948049822,6.510596484245e-05,6.44850503005367e-05,6.57328580548701e-05,0,1.41199656559489e-05,2.20895303782816e-05,"2020-05-30","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4651,245,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,159,7,71.7142857142857,5.14285714285714,"2020/05/31","US",329064917,159,7,4651,245,22393.5417629801,22184.962780714,22604.0817668748,108.971181951183,4755.35650856886,6551.30000332743,6.80520487177309e-05,6.74181951177555e-05,6.86918616938882e-05,3.31154055997963e-07,1.44511197119469e-05,1.99088376331757e-05,"2020-05-31","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4685,245,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,34,0,69.7142857142857,5,"2020/06/01","US",329064917,34,0,4685,245,22130.5551328652,21924.2054764951,22338.8469431132,167.25420185674,4807.69069373585,6718.55420518417,6.72528549522198e-05,6.6625776082034e-05,6.78858358611143e-05,5.08271144130324e-07,1.46101588026045e-05,2.0417108777306e-05,"2020-06-01","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-02,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4749,256,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,64,11,74,6,"2020/06/02","US",329064917,64,11,4749,256,22997.9878128809,22791.156729491,23206.6959004775,867.432680015649,3704.21757166312,7003.28491806444,6.98889083119149e-05,6.92603664263941e-05,7.05231542518934e-05,2.63605335969513e-06,1.12567988269109e-05,2.12823809414616e-05,"2020-06-02","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-03,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4795,265,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,46,9,72.7142857142857,6,"2020/06/03","US",329064917,46,9,4795,265,23592.6190799044,23386.2997508292,23800.7586056761,594.631267023531,3928.13383390538,6384.67465746478,7.16959416245045e-05,7.10689549163615e-05,7.23284597539643e-05,1.8070333125896e-06,1.19372611025118e-05,1.94024775283619e-05,"2020-06-03","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-04,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4876,273,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,81,8,69.5714285714286,5.85714285714286,"2020/06/04","US",329064917,81,8,4876,273,24271.554456981,24064.2970378088,24480.5969122062,678.935377076603,4357.82869583657,7063.61003454139,7.37591678817011e-05,7.3129330398381e-05,7.43944299361642e-05,2.06322625719655e-06,1.32430668561261e-05,2.14657037855585e-05,"2020-06-04","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-05,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,4953,278,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,77,5,65.8571428571429,5.71428571428571,"2020/06/05","US",329064917,77,5,4953,278,24669.2448442459,24461.5382191393,24878.7151377583,397.690387264887,4755.51908310146,7461.30042180627,7.49677147875533e-05,7.43365122060072e-05,7.56042770057992e-05,1.20854690585228e-06,1.44516137619783e-05,2.26742506914108e-05,"2020-06-05","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-06,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5019,283,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,66,5,75.2857142857143,6.42857142857143,"2020/06/06","US",329064917,66,5,5019,283,25013.6297089196,24805.9087866066,25223.0900547683,344.384864673724,5099.90394777518,7805.68528648,7.60142707918014e-05,7.53830247622739e-05,7.66508027799522e-05,1.04655600424801e-06,1.54981697662263e-05,2.37208066956588e-05,"2020-06-06","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-07,3,1,2,1,2,1,4,1,2,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5043,286,81.48,81.48,84.52,84.52,76.39,76.39,74.68,74.68,87.5,87.5,24,3,56,5.85714285714286,"2020/06/07","US",329064917,24,3,5043,286,24973.707978773,24767.9205486014,25181.2052200825,0,5099.90394777518,7690.76526979025,7.5892952085114e-05,7.52675817720229e-05,7.65235183672968e-05,0,1.54981697662263e-05,2.3371574642186e-05,"2020-06-07","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-08,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5079,286,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,36,0,56.2857142857143,5.85714285714286,"2020/06/08","US",329064917,36,0,5079,286,24741.5697294518,24537.508757023,24947.3277315539,0,5099.90394777518,5719.85946770186,7.51875038974508e-05,7.45673801410528e-05,7.58127847811681e-05,0,1.54981697662263e-05,1.73821613067973e-05,"2020-06-08","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-09,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5079,286,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,0,0,47.1428571428571,4.28571428571429,"2020/06/09","US",329064917,0,0,5079,286,24355.7839157419,24154.7296877031,24558.5116380873,0,3898.68801896782,5349.14446292059,7.40151339674471e-05,7.34041474488243e-05,7.4631206091433e-05,0,1.18477778017516e-05,1.62555902698087e-05,"2020-06-09","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-10,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5178,301,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,99,15,54.7142857142857,5.14285714285714,"2020/06/10","US",329064917,99,15,5178,301,25749.6367152335,25545.6302312316,25955.2723876773,0,3159.29995986232,5099.90394777518,7.82509328250069e-05,7.76309746542551e-05,7.88758419594068e-05,0,9.60084103970986e-06,1.54981697662263e-05,"2020-06-10","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-11,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5209,308,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,31,7,47.5714285714286,5,"2020/06/11","US",329064917,31,7,5209,308,26139.4322072018,25936.0139891054,26344.4458505425,891.982001803826,4051.28196166614,5991.88594957901,7.94354878226105e-05,7.88173173413848e-05,8.00585066640285e-05,2.71065663862254e-06,1.23114976783324e-05,1.82088264048489e-05,"2020-06-11","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-12,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5251,315,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,42,7,42.5714285714286,5.28571428571429,"2020/06/12","US",329064917,42,7,5251,315,26588.7487573244,26385.4102186098,26793.65431967,683.13704660091,4625.44782631587,6675.02299617992,8.0800922200176e-05,8.01829938577432e-05,8.14236125927395e-05,2.0759947697521e-06,1.40563383920865e-05,2.0284821174601e-05,"2020-06-12","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-13,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5299,318,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,48,3,40,5,"2020/06/13","US",329064917,48,3,5299,318,26738.4175621209,26535.3429727805,26943.0462783057,149.668804796554,4607.86242925569,6824.69180097647,8.12557528340857e-05,8.06386266111147e-05,8.1877601914961e-05,4.54830633909705e-07,1.40028978818659e-05,2.07396518085107e-05,"2020-06-13","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-14,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5318,320,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,19,2,39.2857142857143,4.85714285714286,"2020/06/14","US",329064917,19,2,5318,320,26667.6809502081,26466.0230917497,26870.8753406849,0,3740.42974924004,6824.69180097647,8.10407903502157e-05,8.04279694506289e-05,8.1658280638543e-05,0,1.13668445221708e-05,2.07396518085107e-05,"2020-06-14","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-15,3,1,2,1,2,1,4,1,1,0,2,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5345,320,75.93,75.93,79.76,79.76,73.06,73.06,70.83,70.83,87.5,87.5,27,0,38,4.85714285714286,"2020/06/15","US",329064917,27,0,5345,320,26483.2445810137,26282.8481013245,26685.1690058067,0,3145.79848221651,5623.47587216911,8.04803040763342e-05,7.98713163984128e-05,8.1093935048101e-05,0,9.55981120958119e-06,1.70892598440359e-05,"2020-06-15","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-16,3,1,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5364,326,55.56,55.56,73.81,73.81,60.83,60.83,56.73,56.73,87.5,87.5,19,6,40.7142857142857,5.71428571428571,"2020/06/16","US",329064917,19,6,5364,326,26768.6749083117,26568.9866440419,26969.8639977135,0,2466.8631051399,4884.08781306361,8.13477023085743e-05,8.07408668364421e-05,8.19590986592883e-05,0,7.49658495238465e-06,1.48423230819942e-05,"2020-06-16","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-17,3,1,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5436,330,55.56,55.56,73.81,73.81,60.83,60.83,56.73,56.73,87.5,87.5,72,4,36.8571428571429,4.14285714285714,"2020/06/17","US",329064917,72,4,5436,330,27166.7250023036,26965.913483321,27369.031937571,132.655193353396,2201.82791122841,5016.743006417,8.25573423322535e-05,8.19470933855917e-05,8.31721357204754e-05,4.03127731034894e-07,6.69116577756726e-06,1.52454508130291e-05,"2020-06-17","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-18,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5450,331,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,14,1,34.4285714285714,3.28571428571429,"2020/06/18","US",329064917,14,1,5450,331,27039.791189037,26840.2881132743,27240.777165321,168.718433562633,2026.16148011732,5076.49025802845,8.21716013835561e-05,8.15653286833805e-05,8.27823804909626e-05,5.1272081843545e-07,6.1573305917547e-06,1.54270175754666e-05,"2020-06-18","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-19,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5486,337,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,36,6,33.5714285714286,3.14285714285714,"2020/06/19","US",329064917,36,6,5486,337,27436.9435956255,27237.2708448136,27638.0801203832,397.152406588571,2423.31388670589,5306.38846276029,8.33785134123718e-05,8.2771725084305e-05,8.39897500236503e-05,1.2069120288158e-06,7.36424262057049e-06,1.61256584601521e-05,"2020-06-19","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-20,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5518,339,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,32,2,31.2857142857143,3,"2020/06/20","US",329064917,32,2,5518,339,27495.8705634601,27296.601126681,27696.5946981428,58.9269678345663,2482.24085454046,4497.8827505792,8.35575874029139e-05,8.29520247115281e-05,8.41675707961989e-05,1.79073990542013e-07,7.54331661111251e-06,1.36686790909989e-05,"2020-06-20","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-21,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5544,339,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,26,0,32.2857142857143,2.71428571428571,"2020/06/21","US",329064917,26,0,5544,339,27371.4697944645,27173.0020534117,27571.3871156617,0,2482.24085454046,3903.25148355567,8.31795441580438e-05,8.25764177510656e-05,8.37870757144909e-05,0,7.54331661111251e-06,1.18616457784093e-05,"2020-06-21","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-22,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5558,339,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,14,0,30.4285714285714,2.71428571428571,"2020/06/22","US",329064917,14,0,5558,339,27197.7238607188,27000.4227165617,27396.4667505069,0,2482.24085454046,3224.31610647907,8.265154519866e-05,8.20519639793801e-05,8.32555077589961e-05,0,7.54331661111251e-06,9.7984195212128e-06,"2020-06-22","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-23,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5571,343,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,13,4,29.5714285714286,2.42857142857143,"2020/06/23","US",329064917,13,4,5571,343,27349.6388700447,27152.9763850882,27547.7257341352,0,1590.25885273663,2826.62571921418,8.31132018550756e-05,8.25155614662143e-05,8.37151708097013e-05,0,4.83265997248996e-06,8.58987261536052e-06,"2020-06-23","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-24,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5598,347,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,27,4,23.1428571428571,2.42857142857143,"2020/06/24","US",329064917,27,4,5598,347,27580.2901405013,27383.6876901261,27778.3041072483,0,907.121806135721,2482.24085454046,8.38141312417736e-05,8.32166732928449e-05,8.44158786676377e-05,0,2.75666520273786e-06,7.54331661111251e-06,"2020-06-24","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-25,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5638,357,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,40,10,26.8571428571429,3.71428571428571,"2020/06/25","US",329064917,40,10,5638,357,28362.1224697594,28164.3206045118,28561.3135244871,381.892318188311,1139.34531952748,2864.13317272877,8.61900524927713e-05,8.55889496251336e-05,8.67953769878395e-05,1.160537931755e-06,3.46237250058315e-06,8.70385454286751e-06,"2020-06-25","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-26,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5671,365,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,33,8,26.4285714285714,4,"2020/06/26","US",329064917,33,8,5671,365,28956.5249087121,28757.9596393063,29156.4612130143,1078.76202706369,2218.10734659117,3942.89519979246,8.79963904165211e-05,8.73929676292604e-05,8.86039796609929e-05,3.27826508185221e-06,6.74063758243536e-06,1.19821196247197e-05,"2020-06-26","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-27,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5717,367,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,46,2,28.4285714285714,4,"2020/06/27","US",329064917,46,2,5717,367,29144.544912048,28945.4596828823,29344.9994381227,188.020003335907,2406.12734992708,4130.91520312837,8.85677670465491e-05,8.79627641462681e-05,8.91769311224469e-05,5.7137663002801e-07,7.31201421246337e-06,1.25534962547477e-05,"2020-06-27","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-28,3,0,2,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5747,367,53.7,53.7,70.24,70.24,59.72,59.72,55.45,55.45,87.5,87.5,30,0,29,4,"2020/06/28","US",329064917,30,0,5747,367,29093.6770116521,28894.864862756,29293.8570946341,0,2406.12734992708,4130.91520312837,8.84131838692854e-05,8.78090108364727e-05,8.90215139362123e-05,0,7.31201421246337e-06,1.25534962547477e-05,"2020-06-28","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-29,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5760,367,50,50,66.67,66.67,57.5,57.5,52.88,52.88,87.5,87.5,13,0,28.8571428571429,4,"2020/06/29","US",329064917,13,0,5760,367,28957.5974253356,28759.6401238183,29156.9172993,0,2273.47215657368,3238.93320132454,8.79996497023582e-05,8.73980744772568e-05,8.8605365668015e-05,0,6.90888648142848e-06,9.84283961612518e-06,"2020-06-29","US","USNH",1359711,0,NA,NA,NA
