"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-16,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,296,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,9,1,9.42857142857143,0.285714285714286,563626,"US_WY","2020/04/16","US",329064917,9,1,296,2,237.613091954188,89.9795950158197,627.47538992705,88.4105143991061,221.239615136496,221.239615136496,7.22085763868253e-07,2.73440255607132e-07,1.90684377917762e-06,2.6867195447367e-07,6.72328175101377e-07,6.72328175101377e-07,"2020-04-16","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-17,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,305,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,9,0,9.42857142857143,0.285714285714286,563626,"US_WY","2020/04/17","US",329064917,9,0,305,2,232.47219088977,87.9876888078086,614.214559665686,11.2325757532737,232.47219088977,232.47219088977,7.06463007388204e-07,2.67387023843106e-07,1.86654525576692e-06,3.41348322868271e-08,7.06463007388204e-07,7.06463007388204e-07,"2020-04-17","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-18,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,309,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,4,0,6.85714285714286,0.285714285714286,563626,"US_WY","2020/04/18","US",329064917,4,0,309,2,224.448619923334,84.9070664952945,593.321440310052,0,232.47219088977,232.47219088977,6.82080064838193e-07,2.58025277411431e-07,1.80305286178548e-06,0,7.06463007388204e-07,7.06463007388204e-07,"2020-04-18","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-19,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,313,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,4,0,6.14285714285714,0.285714285714286,563626,"US_WY","2020/04/19","US",329064917,4,0,313,2,217.374720168135,82.1963734347368,574.864400869129,0,232.47219088977,232.47219088977,6.60583091475945e-07,2.49787714181444e-07,1.74696350528649e-06,0,7.06463007388204e-07,7.06463007388204e-07,"2020-04-19","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,317,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,4,0,6,0.142857142857143,563626,"US_WY","2020/04/20","US",329064917,4,0,317,2,211.212999734802,79.8355132702733,558.78555081056,0,232.47219088977,232.47219088977,6.41858152672052e-07,2.42613263054941e-07,1.69810126191775e-06,0,7.06463007388204e-07,7.06463007388204e-07,"2020-04-20","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,1,1,NA,0,1,1,NA,NA,NA,443,2,77.78,77.78,83.33,83.33,62.22,62.22,62.18,62.18,62.5,62.5,126,0,23,0.142857142857143,563626,"US_WY","2020/04/21","US",329064917,126,0,443,2,284.13853854482,107.366155195506,751.956786935083,7.28611481201332,239.758305701783,239.758305701783,8.63472597246884e-07,3.26276517637723e-07,2.28513204564765e-06,2.2141876680258e-08,7.28604884068462e-07,7.28604884068462e-07,"2020-04-21","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,447,6,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,4,4,22.8571428571429,0.714285714285714,563626,"US_WY","2020/04/22","US",329064917,4,4,447,6,823.931056256464,598.146544370878,1134.94325404473,584.172750554681,823.931056256464,823.931056256464,2.50385566400706e-06,1.81771593831401e-06,3.4489950019337e-06,1.7752507799386e-06,2.50385566400706e-06,2.50385566400706e-06,"2020-04-22","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,453,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,6,1,22.4285714285714,0.714285714285714,563626,"US_WY","2020/04/23","US",329064917,6,1,453,7,921.77703540562,700.844025662211,1212.35663270203,97.8459791491557,921.77703540562,921.77703540562,2.80120118488845e-06,2.12980475722427e-06,3.68424760607959e-06,2.97345520881388e-07,2.80120118488845e-06,2.80120118488845e-06,"2020-04-23","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,473,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,20,0,24,0.714285714285714,563626,"US_WY","2020/04/24","US",329064917,20,0,473,7,906.458455370858,688.869558018252,1192.77579005974,0,921.77703540562,921.77703540562,2.7546493367777e-06,2.09341537924644e-06,3.62474310824127e-06,0,2.80120118488845e-06,2.80120118488845e-06,"2020-04-24","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,491,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,18,0,26,0.714285714285714,563626,"US_WY","2020/04/25","US",329064917,18,0,491,7,886.532302439401,673.442864467621,1167.04707219642,0,788.94793466823,921.77703540562,2.69409547064964e-06,2.04653498345319e-06,3.54655574600928e-06,0,2.39754496426075e-06,2.80120118488845e-06,"2020-04-25","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,502,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,11,0,27,0.714285714285714,563626,"US_WY","2020/04/26","US",329064917,11,0,502,7,855.534571014718,649.637289207318,1126.68933012519,0,788.94793466823,921.77703540562,2.59989602907051e-06,1.9741918862998e-06,3.42391203655779e-06,0,2.39754496426075e-06,2.80120118488845e-06,"2020-04-26","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,520,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,18,0,29,0.714285714285714,563626,"US_WY","2020/04/27","US",329064917,18,0,520,7,838.741343258828,636.672192691616,1104.94387687569,0,788.94793466823,921.77703540562,2.54886285327958e-06,1.93479207232419e-06,3.35782947313005e-06,0,2.39754496426075e-06,2.80120118488845e-06,"2020-04-27","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,536,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,16,0,13.2857142857143,0.714285714285714,563626,"US_WY","2020/04/28","US",329064917,16,0,536,7,820.791805932824,622.847339607326,1081.64416197266,0,700.537420269124,921.77703540562,2.49431575208859e-06,1.89277953203175e-06,3.28702364212427e-06,0,2.12887300978707e-06,2.80120118488845e-06,"2020-04-28","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,545,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,9,0,14,0.142857142857143,563626,"US_WY","2020/04/29","US",329064917,9,0,545,7,794.558287464655,602.765985351595,1047.37640729762,0,689.30484451585,921.77703540562,2.41459434420551e-06,1.83175402241861e-06,3.18288688094217e-06,0,2.09473817750025e-06,2.80120118488845e-06,"2020-04-29","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,1,1,NA,NA,NA,559,7,77.78,77.78,83.33,83.33,64.44,64.44,64.74,64.74,62.5,62.5,14,0,15.1428571428571,0,563626,"US_WY","2020/04/30","US",329064917,14,0,559,7,778.114450613331,590.145280078801,1025.954317846,0,689.30484451585,921.77703540562,2.36462293734379e-06,1.79340078383014e-06,3.11778699230342e-06,0,2.09473817750025e-06,2.80120118488845e-06,"2020-04-30","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,566,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,7,0,13.2857142857143,0,563626,"US_WY","2020/05/01","US",329064917,7,0,566,7,754.470001047929,572.075159708301,995.017827327981,0,689.30484451585,788.94793466823,2.29276948732863e-06,1.73848724113091e-06,3.02377365657604e-06,0,2.09473817750025e-06,2.39754496426075e-06,"2020-05-01","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,579,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,13,0,12.5714285714286,0,563626,"US_WY","2020/05/02","US",329064917,13,0,579,7,741.229991178683,561.926443600832,977.747009558843,0,689.30484451585,788.94793466823,2.25253423530009e-06,1.70764616515115e-06,2.97128912578317e-06,0,2.09473817750025e-06,2.39754496426075e-06,"2020-05-02","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,586,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,7,0,12,0,563626,"US_WY","2020/05/03","US",329064917,7,0,586,7,722.501914837221,547.629757293454,953.215215190955,0,682.018729703837,788.94793466823,2.19562122095568e-06,1.66419976424729e-06,2.89673911117956e-06,0,2.07259630081999e-06,2.39754496426075e-06,"2020-05-03","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,596,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,10,0,10.8571428571429,0,563626,"US_WY","2020/05/04","US",329064917,10,0,596,7,709.50347271011,537.687123764335,936.223233808257,0,97.8459791491557,700.537420269124,2.15612007253301e-06,1.63398495551057e-06,2.84510194019941e-06,0,2.97345520881388e-07,2.12887300978707e-06,"2020-05-04","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,604,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,8,0,9.71428571428571,0,563626,"US_WY","2020/05/05","US",329064917,8,0,604,7,695.923936543337,527.318863552933,918.438840194002,0,0,689.30484451585,2.11485302926819e-06,1.60247670386854e-06,2.7910566965545e-06,0,0,2.09473817750025e-06,"2020-05-05","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,631,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,27,0,12.2857142857143,0,563626,"US_WY","2020/05/06","US",329064917,27,0,631,7,705.206256876153,534.278912199411,930.816944823868,0,0,689.30484451585,2.14306120295453e-06,1.62362769349675e-06,2.82867269264036e-06,0,0,2.09473817750025e-06,"2020-05-06","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,635,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,4,0,10.8571428571429,0,563626,"US_WY","2020/05/07","US",329064917,4,0,635,7,689.322907360119,522.182597719982,909.96152052201,0,0,689.30484451585,2.0947930689315e-06,1.58686803345852e-06,2.7652948506875e-06,0,0,2.09473817750025e-06,"2020-05-07","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,644,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,9,0,11.1428571428571,0,563626,"US_WY","2020/05/08","US",329064917,9,0,644,7,679.543213984965,514.711309233228,897.16112972325,0,0,689.30484451585,2.06507342131815e-06,1.5641634298962e-06,2.7263955632294e-06,0,0,2.09473817750025e-06,"2020-05-08","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,653,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,9,0,10.5714285714286,0,563626,"US_WY","2020/05/09","US",329064917,9,0,653,7,670.586243967613,507.872503463819,885.430708557008,0,0,682.018729703837,2.03785395927702e-06,1.5433808869507e-06,2.69074782152182e-06,0,0,2.07259630081999e-06,"2020-05-09","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,662,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,9,0,10.8571428571429,0,563626,"US_WY","2020/05/10","US",329064917,9,0,662,7,662.51482218062,501.708520666052,874.862338447662,0,0,97.8459791491557,2.01332560219606e-06,1.52464907301574e-06,2.65863145309915e-06,0,0,2.97345520881388e-07,"2020-05-10","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,669,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,7,0,10.4285714285714,0,563626,"US_WY","2020/05/11","US",329064917,7,0,669,7,653.328927983836,494.708015285046,862.809323787828,0,0,0,1.9854104592494e-06,1.5033751388485e-06,2.6220033774911e-06,0,0,0,"2020-05-11","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,675,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,6,0,10.1428571428571,0,563626,"US_WY","2020/05/12","US",329064917,6,0,675,7,644.073614362241,487.654783482191,850.664926847355,0,0,0,1.95728435663727e-06,1.48194097361704e-06,2.58509759898639e-06,0,0,0,"2020-05-12","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,688,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,13,0,8.14285714285714,0,563626,"US_WY","2020/05/13","US",329064917,13,0,688,7,642.270597563287,486.253352424493,848.346892494397,0,0,0,1.95180514355253e-06,1.47768214508414e-06,2.57805329182022e-06,0,0,0,"2020-05-13","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,701,7,77.78,77.78,83.33,83.33,66.11,66.11,66.67,66.67,62.5,62.5,13,0,9.42857142857143,0,563626,"US_WY","2020/05/14","US",329064917,13,0,701,7,640.965203685743,485.227187486219,846.688732476627,0,0,0,1.94783816375582e-06,1.47456371803445e-06,2.57301428604322e-06,0,0,0,"2020-05-14","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-15,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,716,7,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,15,0,10.2857142857143,0,563626,"US_WY","2020/05/15","US",329064917,15,0,716,7,641.671530552748,485.728556498033,847.679938956963,0,0,0,1.94998463039665e-06,1.47608733536925e-06,2.57602647734387e-06,0,0,0,"2020-05-15","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-16,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,741,7,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,25,0,12.5714285714286,0,563626,"US_WY","2020/05/16","US",329064917,25,0,741,7,651.094777244335,492.829171411414,860.185300599744,0,0,0,1.97862106717482e-06,1.49766549380107e-06,2.61402919655438e-06,0,0,0,"2020-05-16","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-17,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,754,8,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,13,1,13.1428571428571,0.142857142857143,563626,"US_WY","2020/05/17","US",329064917,13,1,754,8,742.217634688171,581.773204559995,946.910261463054,0,0,0,2.25553559903857e-06,1.76795876589905e-06,2.87757889870421e-06,0,0,0,"2020-05-17","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-18,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,766,10,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,12,2,13.8571428571429,0.428571428571429,563626,"US_WY","2020/05/18","US",329064917,12,2,766,10,923.452646822758,760.131359916892,1121.86503003533,0,0,0,2.8062932239682e-06,2.30997387034392e-06,3.40925140322791e-06,0,0,0,"2020-05-18","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-19,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,776,10,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,10,0,14.4285714285714,0.428571428571429,563626,"US_WY","2020/05/19","US",329064917,10,0,776,10,916.391865510657,754.26726109523,1113.36404811567,0,0,0,2.78483611642701e-06,2.29215337803765e-06,3.38341764982399e-06,0,0,0,"2020-05-19","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-20,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,787,11,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,11,1,14.1428571428571,0.571428571428571,563626,"US_WY","2020/05/20","US",329064917,11,1,787,11,1001.617215579,839.184735037597,1195.49010445153,0,0,0,3.04382863026082e-06,2.55021028278623e-06,3.63299167638564e-06,0,0,0,"2020-05-20","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-21,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,801,12,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,14,1,14.2857142857143,0.714285714285714,563626,"US_WY","2020/05/21","US",329064917,14,1,801,12,1090.07875787142,926.903715467012,1281.97964743706,0,0,0,3.31265565411649e-06,2.81678072496258e-06,3.89582596383881e-06,0,0,0,"2020-05-21","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-22,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,803,12,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,2,0,12.4285714285714,0.714285714285714,563626,"US_WY","2020/05/22","US",329064917,2,0,803,12,1071.65458041035,911.181745158591,1260.38909999739,0,0,0,3.25666616234982e-06,2.76900300848112e-06,3.83021414585314e-06,0,0,0,"2020-05-22","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-23,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,813,12,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,10,0,10.2857142857143,0.714285714285714,563626,"US_WY","2020/05/23","US",329064917,10,0,813,12,1064.67404453961,905.197317423081,1252.24721648897,0,0,0,3.23545291380792e-06,2.7508168469478e-06,3.80547166165687e-06,0,0,0,"2020-05-23","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-24,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,838,12,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,25,0,12,0.571428571428571,563626,"US_WY","2020/05/24","US",329064917,25,0,838,12,1077.83033009383,916.334916584496,1267.78779182649,0,0,0,3.27543373483909e-06,2.78466305353511e-06,3.85269813441245e-06,0,0,0,"2020-05-24","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-25,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,843,12,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,5,0,11,0.285714285714286,563626,"US_WY","2020/05/25","US",329064917,5,0,843,12,1065.39789778205,905.719478476666,1253.22763567754,0,0,0,3.2376526415973e-06,2.75240364951049e-06,3.80845107130498e-06,0,0,0,"2020-05-25","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-26,3,1,1,1,2,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,850,13,71.3,71.3,79.76,79.76,62.22,62.22,62.18,62.18,62.5,62.5,7,1,10.5714285714286,0.428571428571429,563626,"US_WY","2020/05/26","US",329064917,7,1,850,13,1143.6212130226,984.462970967979,1328.51058642592,0,0,0,3.47536657340654e-06,2.99169835527614e-06,4.03722948814359e-06,0,0,0,"2020-05-26","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-27,3,1,1,1,1,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,860,14,65.74,65.74,76.9,76.9,58.89,58.89,58.33,58.33,62.5,62.5,10,1,10.4285714285714,0.428571428571429,563626,"US_WY","2020/05/27","US",329064917,10,1,860,14,1225.07094767507,1065.94536734695,1407.95098211541,0,0,0,3.72288531650146e-06,3.23931635455063e-06,4.27864202283043e-06,0,0,0,"2020-05-27","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-28,3,1,1,1,1,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,876,15,65.74,65.74,76.9,76.9,58.89,58.89,58.33,58.33,62.5,62.5,16,1,10.7142857142857,0.428571428571429,563626,"US_WY","2020/05/28","US",329064917,16,1,876,15,1315.25991476166,1155.09815387462,1497.62913010994,0,0,0,3.99696183583637e-06,3.51024401022557e-06,4.55116620684892e-06,0,0,0,"2020-05-28","US","USWY",578759,0,0,0,0
"United States","USA","Wyoming","US_WY","STATE_TOTAL",2020-05-29,3,1,1,1,1,1,3,1,2,0,1,1,1,1,3,2,0,1,0,0,2,1,2,1,NA,0,2,1,NA,NA,NA,891,15,65.74,65.74,76.9,76.9,58.89,58.89,58.33,58.33,62.5,62.5,15,0,12.5714285714286,0.428571428571429,563626,"US_WY","2020/05/29","US",329064917,15,0,891,15,1316.60985289382,1156.2326715141,1499.23241873723,0,0,0,4.00106418179432e-06,3.51369171182141e-06,4.55603846318635e-06,0,0,0,"2020-05-29","US","USWY",578759,0,0,0,0
