"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-10,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10841,276,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,10834,275,3,20400.6585113936,20221.2820527875,20581.6261605987,0,257.540794057022,257.540794057022,0.000235056170059788,0.000232989396414452,0.000237141277386256,0,2.96738228579196e-06,2.96738228579196e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-11,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10851,276,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,10840,275,2,20374.2802773437,20195.1290512498,20555.0207560605,0,257.540794057022,257.540794057022,0.000234752240328047,0.000232688061809317,0.000236834730198568,0,2.96738228579196e-06,2.96738228579196e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-12,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10868,276,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,17,0,"2020/10/12","CD",86790568,91,2,1021,25,10850,275,2448,6834,0.000125013584425441,1.04850103066499e-06,2.82058299238231e-05,7.8741275204006e-05,10,0,10850,275,2,20356.4557937225,20177.4546254427,20537.0449431844,0,257.540794057022,257.540794057022,0.000234546866817631,0.000232484417263437,0.000236627613074089,0,2.96738228579196e-06,2.96738228579196e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-13,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10872,276,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,10868,275,1,20355.0727165057,20176.0770613481,20535.6563634453,0,257.540794057022,257.540794057022,0.000234530931016671,0.000232468544984612,0.000236611613873126,0,2.96738228579196e-06,2.96738228579196e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-14,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10935,281,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,63,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,10871,275,1,20326.8509133637,20148.0975106834,20507.1902116331,0,257.540794057022,257.540794057022,0.000234205759701489,0.000232146164899894,0.000236283627175168,0,2.96738228579196e-06,2.96738228579196e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-15,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10935,281,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,5,10934,280,5,20782.9350918358,20602.7865231353,20964.6588604138,62.4527505719307,319.993544628953,319.993544628953,0.000239460756747621,0.000237385086858001,0.000241554576073448,7.19579926841021e-07,3.68696221263298e-06,3.68696221263298e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-16,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,10999,301,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,64,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,0,10969,280,5,20815.8380652273,20635.398266164,20997.8556637916,332.20858441943,652.202129048383,652.202129048383,0.000239839864456554,0.000237760839013797,0.000241937069288354,3.82770377098385e-06,7.51466598361682e-06,7.51466598361682e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-17,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11000,302,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,21,10999,301,26,22399.1680198778,22215.8434074076,22584.0054226987,1583.32995465051,2235.5320836989,2235.5320836989,0.000258082975328354,0.000255970711096252,0.000260212669914761,1.82431108718002e-05,2.5757776855417e-05,2.5757776855417e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-18,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11006,302,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,11005,301,26,22369.2376435113,22186.1500487461,22553.8361388736,0,2235.5320836989,2235.5320836989,0.000257738117850678,0.000255628584534049,0.000259865059747894,0,2.5757776855417e-05,2.5757776855417e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-19,0,NA,2,0,1,1,0,NA,2,0,1,1,2,0,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11052,303,48.15,48.15,57.14,57.14,38.61,38.61,44.55,44.55,0,0,46,1,"2020/10/19","CD",86790568,201,27,1007,45,11051,302,2220,6274,0.000127329504284383,2.31591985894135e-06,2.55788163524866e-05,7.22889611691446e-05,46,1,11051,302,27,22493.1261134539,22309.497583814,22678.2660817432,64.027717209523,2241.97667676441,2299.55980090842,0.000259165559481693,0.000257049793519199,0.000261298740224206,7.37726675662763e-07,2.58320313880699e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-20,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11066,303,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11051,302,27,22447.9221250175,22264.6547183621,22632.6980635933,0,2042.0190068514,2299.55980090842,0.000258644719608442,0.00025653311450113,0.000260773706004474,0,2.35281212452878e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-21,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11066,303,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,11065,302,27,22430.3161299476,22247.1838376299,22614.9559135835,0,2042.0190068514,2299.55980090842,0.000258441863520787,0.000256331815199434,0.000260569281141051,0,2.35281212452878e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-22,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11097,304,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11065,302,22,22385.1243582551,22202.3532087421,22569.4000912139,0,2042.0190068514,2299.55980090842,0.000257921164408731,0.000255815277170926,0.000260044387440971,0,2.35281212452878e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-23,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11122,304,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,11096,303,23,22478.5315043403,22295.4674216019,22663.0986934167,0,2042.0190068514,2299.55980090842,0.000258997400550948,0.00025688813813964,0.00026112398173747,0,2.35281212452878e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-24,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11143,305,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,11121,303,2,22487.2993954674,22304.1561069473,22671.946505247,0,2042.0190068514,2299.55980090842,0.000259098424099119,0.000256988249079639,0.000261225926131132,0,2.35281212452878e-05,2.64955035310798e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-25,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11143,305,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,11142,304,3,22562.5533492958,22379.2659351506,22747.341897405,12.5724397995837,2054.59144665098,2254.549116564,0.000259965499353522,0.000257853663720124,0.000262094631036463,1.44859517448759e-07,2.36729807627366e-05,2.59768909055186e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-26,1,1,2,0,1,1,0,NA,2,0,1,1,2,0,1,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11174,305,49.07,49.07,60.71,60.71,39.17,39.17,45.19,45.19,0,0,31,0,"2020/10/26","CD",86790568,91,2,933,45,11142,304,2028,5316,0.000128378005315048,1.04850103066499e-06,2.33665943976769e-05,6.12508953737922e-05,0,0,11142,304,2,22520.9326030428,22337.9759109092,22705.387781491,45.1644261558868,2099.75587280687,2099.75587280687,0.000259485945558541,0.000257377920500638,0.000261611236159798,5.20384037075166e-07,2.41933647998118e-05,2.41933647998118e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11191,305,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,11173,304,2,22542.411690667,22359.2731406079,22727.0502773466,21.4790876241968,2058.78220985914,2121.23496043107,0.000259733427377351,0.000257623306954368,0.000261860831206296,2.47481818810044e-07,2.37212666917808e-05,2.44408466186218e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11211,305,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,11190,304,2,22536.4402620048,22353.3432549125,22721.0370230097,0,1726.57362543971,2121.23496043107,0.000259664624639913,0.000257554982874551,0.00026179154655388,0,1.98935629207969e-05,2.44408466186218e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11211,305,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,11210,304,2,22536.6286040461,22353.5231209096,22721.2339678848,0,143.24367078919,2121.23496043107,0.000259666794714906,0.000257557055288653,0.000261793815750633,0,1.65045204899673e-06,2.44408466186218e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-30,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11306,307,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,95,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1,11253,305,2,22657.3026758632,22473.6844804258,22842.4210988991,103.136469913065,246.380140702255,2224.37143034413,0.000261057200084959,0.000258941553193036,0.000263190132583291,1.18833730772524e-06,2.83878935672197e-06,2.5629183926347e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11306,307,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,1,11305,306,3,22795.492846637,22611.2222423831,22981.265167836,149.944686056882,332.297109549614,2374.31611640101,0.000262649425760608,0.000260526261821251,0.000264789892466611,1.72766107553164e-06,3.82872375659086e-06,2.73568450018787e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11373,308,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,67,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11305,306,2,22751.8838190484,22567.9580681766,22937.308539465,0,332.297109549614,2374.31611640101,0.000262146963009257,0.000260027772466895,0.000264283424662747,0,3.82872375659086e-06,2.73568450018787e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11395,308,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,22,0,"2020/11/02","CD",86790568,229,3,982,43,11371,307,1918,4545,0.000131016540875732,2.63853556068443e-06,2.20991755694006e-05,5.23674415865097e-05,66,1,11371,307,3,22913.166948483,22728.4035303413,23099.4323428035,74.0650742574398,406.362183807054,2385.92844008652,0.000264005265508609,0.000261876423372887,0.000266151413397865,8.53376996650602e-07,4.68210075324146e-06,2.74906420716883e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11427,315,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,32,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,11372,307,3,22867.1520164612,22682.7512737781,23053.0518556821,0,406.362183807054,2053.71985566709,0.000263475081952007,0.000261350418559055,0.000265617017919298,0,4.68210075324146e-06,2.36629383007044e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,0,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,2,1,1,1,0,0,3,0,0,NA,NA,11450,315,22.22,22.22,32.14,32.14,23.06,23.06,26.6,26.6,0,0,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,7,11426,314,10,23448.2104968481,23262.4254332493,23635.4793304844,576.246671520501,982.608855327555,1046.63657253708,0.000270170031573571,0.000268029418049773,0.000272327741079934,6.63950801106061e-06,1.13216087643021e-05,1.20593354399648e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
