"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-24,2,1,2,0,2,0,4,0,1,0,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,9578,129,54.17,54.17,62.62,62.62,57.78,57.78,55.13,55.13,75,75,474,3,329.857142857143,2.28571428571429,33,2,35.1428571428571,0.285714285714286,2759631,"LT","LTU","Europe","Lithuania","2020-10-24",9578,474,329.857,129,3,2.286,3518.36,174.118,121.169,47.387,1.102,0.84,1.52,NA,NA,NA,NA,NA,NA,NA,NA,7095,916020,336.489,2.606,8405,3.087,0.039,25.5,"tests performed",NA,NA,54.17,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","LT",2759631,474,3,9578,129,13701.1311673434,13473.0989616975,13933.0228181667,588.923990757659,3966.03974084584,4608.43125384113,0.00496484173693635,0.00488221032511138,0.00504887168544153,0.000213406789080736,0.00143716306304931,0.00166994473313321,"2020/10/24","LT",2759631,474,3,9683,129,13913.0434782609,434.782608695652,4202.89855072464,5724.63768115942,0.00350880244496456,4.67453800888597e-05,0.00504163182623361,0.0001575509945698,0.00152299294750807,0.00207442142850237,"2020-W43","2020-10-24","LT","Lithuania",NA,6.69247265033369,0.393674861784335,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-24",-29,18,34,-17,0,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-25,2,1,2,0,2,0,4,0,1,0,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,10184,134,54.17,54.17,62.62,62.62,57.78,57.78,55.13,55.13,75,75,606,5,380.428571428571,3,132,2,50.5714285714286,0.714285714285714,2759631,"LT","LTU","Europe","Lithuania","2020-10-25",10184,606,380.429,134,5,3,3740.967,222.607,139.746,49.223,1.837,1.102,1.53,NA,NA,NA,NA,10.717,3.937,182.189,66.925,4292,920312,338.065,1.577,8460,3.108,0.045,22.2,"tests performed",NA,NA,54.17,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25","LT",2759631,606,5,10184,134,14651.1199760099,14415.3093713137,14890.7880519441,949.988808666471,4716.40834397347,5333.50834641726,0.00530908660469819,0.00522363655550821,0.00539593447527734,0.000344244867761839,0.00170907209839775,0.00193268895240605,"2020/10/25","LT",2759631,606,5,10289,134,14710.1449275362,797.101449275362,4855.07246376812,6159.42028985507,0.00372839702119595,4.85572165264124e-05,0.00533047531627824,0.000288843490044634,0.00175931943936277,0.00223197242307217,"2020-W43","2020-10-25","LT","Lithuania",NA,6.69247265033369,0.393674861784335,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-25",-21,29,107,-6,4,-4
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-26,2,1,2,0,2,0,4,0,1,0,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,10949,136,54.17,54.17,62.62,62.62,57.78,57.78,55.13,55.13,75,75,765,2,460.428571428571,3.28571428571429,159,-3,80,0.285714285714286,2759631,"LT","LTU","Europe","Lithuania","2020-10-26",10949,765,460.429,136,2,3.286,4021.98,281.013,169.133,49.958,0.735,1.207,1.53,NA,NA,322,118.283,NA,NA,NA,NA,6774,927086,340.554,2.488,8598,3.158,0.054,18.7,"tests performed",NA,NA,54.17,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/10/26","LT",2794184,2663,21,7101,48,10184,134,8074,8386,0.00364471344764697,0.000953051051756076,0.00288957348549702,0.00300123399174858,"2020/10/26","LT",2759631,765,2,10949,136,15442.1737510792,15196.7493176734,15691.5617395358,791.053775069355,5219.98778076042,5993.60321621876,0.00559573861544504,0.00550680482922295,0.00568610866435976,0.000286652010746855,0.00189155281295232,0.00217188573987564,"2020/10/26","LT",2759631,765,2,11054,136,15000,289.855072463768,4782.60869565217,6304.34782608696,0.00400560799614151,4.92819511014335e-05,0.0054355093126581,0.000105033996379867,0.0017330609402678,0.0022844894212621,"2020-W44","2020-10-26","LT","Lithuania",322,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-26",-30,13,29,-25,-29,6
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-27,2,1,2,0,2,0,4,0,1,0,1,1,0,NA,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,11362,141,54.17,54.17,62.62,62.62,57.78,57.78,55.13,55.13,75,75,413,5,490.571428571429,3.28571428571429,-352,3,30.1428571428571,0,2759631,"LT","LTU","Europe","Lithuania","2020-10-27",11362,413,490.571,141,5,3.286,4173.69,151.71,180.205,51.795,1.837,1.207,1.52,NA,NA,342,125.629,NA,NA,NA,NA,11453,938539,344.761,4.207,8840,3.247,0.055,18,"tests performed",NA,NA,54.17,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27","LT",2759631,413,5,11362,141,16000.1059934855,15753.7001112474,16250.3659454579,557.932242406301,5522.42645202137,6439.44136808838,0.00579791500874049,0.00570862557756723,0.00588860102870923,0.000202176393295445,0.00200114669389544,0.00233344290163735,"2020/10/27","LT",2759631,413,5,11467,141,15217.3913043478,217.391304347826,4782.60869565217,6159.42028985507,0.00415526568588337,5.10937875389862e-05,0.00551428480994301,7.87754972849e-05,0.0017330609402678,0.00223197242307217,"2020-W44","2020-10-27","LT","Lithuania",342,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-27",-29,18,31,-22,-29,6
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-28,2,1,2,0,2,0,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,12138,144,59.72,59.72,65,65,61.11,61.11,58.97,58.97,75,75,776,3,557,3.42857142857143,363,-2,66.4285714285714,0.142857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-10-28",12138,776,557,144,3,3.429,4458.744,285.054,204.607,52.897,1.102,1.259,1.52,NA,NA,348,127.834,NA,NA,NA,NA,11699,950238,349.058,4.297,8935,3.282,0.062,16,"tests performed",NA,NA,59.72,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28","LT",2759631,776,3,12138,144,16765.3944573632,16511.8075571215,17022.8759231001,765.288463877709,5906.98150729142,7074.15509630925,0.00607523051355896,0.00598333891637015,0.00616853337388227,0.000277315504818473,0.00214049686617211,0.00256344239367845,"2020/10/28","LT",2759631,776,3,12243,144,16014.4927536232,797.101449275362,5144.92753623188,6884.05797101449,0.00443646270099155,5.21808894015178e-05,0.00580312829998764,0.000288843490044634,0.00186435343574264,0.00249455741402184,"2020-W44","2020-10-28","LT","Lithuania",348,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-28",-30,16,42,-24,-30,6
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-29,2,1,2,0,2,0,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,13088,150,59.72,59.72,65,65,61.11,61.11,58.97,58.97,75,75,950,6,632.142857142857,3.57142857142857,174,3,75.1428571428571,0.142857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-10-29",13088,950,632.143,150,6,3.571,4807.715,348.971,232.21,55.101,2.204,1.312,1.51,NA,NA,370,135.915,NA,NA,NA,NA,12656,962894,353.707,4.649,9284,3.41,0.068,14.7,"tests performed",NA,NA,59.72,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/29","LT",2759631,950,6,13088,150,18049.222653681,17785.7064318481,18316.6431791992,1283.82819631774,7006.563001055,8314.13122718341,0.00654044785468817,0.00644495819616758,0.00663735230514485,0.000465217341129207,0.00253894922946401,0.00301276918080113,"2020/10/29","LT",2759631,950,6,13193,150,17028.9855072464,1014.49275362319,5652.17391304348,7681.15942028985,0.00478071162412656,5.43550931265811e-05,0.00617074728731717,0.000367618987329534,0.0020481629294074,0.00278340090406647,"2020-W44","2020-10-29","LT","Lithuania",370,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-29",-34,14,11,-27,-32,7
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-30,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,13823,157,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,735,7,674.142857142857,4.42857142857143,-215,1,42,0.857142857142857,2759631,"LT","LTU","Europe","Lithuania","2020-10-30",13823,735,674.143,157,7,4.429,5077.708,269.993,247.638,57.672,2.571,1.627,1.5,NA,NA,415,152.445,NA,NA,NA,NA,11174,974068,357.812,4.105,9306,3.418,0.072,13.8,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/30","LT",2759631,735,7,13823,157,19076.1074297464,18808.3479435891,19347.6787946844,1026.88477606541,7934.09571413568,9341.01600324882,0.00691255730557686,0.00681553002687282,0.007010965884455,0.00037210945088869,0.00287505674278035,0.00338487863168982,"2020/10/30","LT",2759631,735,7,13928,157,17681.1594202899,652.17391304348,5724.63768115942,7971.01449275362,0.00504705158044681,5.68916641391548e-05,0.00640707377917187,0.000236326491854701,0.00207442142850237,0.00288843490044634,"2020-W44","2020-10-30","LT","Lithuania",415,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-30",-38,15,16,-26,-32,7
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-10-31,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,14824,165,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,1001,8,749.428571428571,5.14285714285714,266,1,75.2857142857143,0.714285714285714,2759631,"LT","LTU","Europe","Lithuania","2020-10-31",14824,1001,749.429,165,8,5.143,5445.413,367.705,275.293,60.611,2.939,1.889,1.49,NA,NA,NA,NA,NA,NA,NA,NA,9091,983159,361.151,3.339,9591,3.523,0.078,12.8,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31","LT",2759631,1001,8,14824,165,20501.4858222185,20225.7349693024,20780.9961693138,1425.37839247218,9351.71517105957,10566.7741901822,0.00742906780733314,0.00732914471873319,0.00753035321364116,0.000516510501756277,0.00338875566010802,0.0038290533010327,"2020/10/31","LT",2759631,1001,8,14929,165,18333.3333333333,652.173913043476,6304.34782608695,8478.26086956522,0.00540978123524486,5.97906024392392e-05,0.00664340027102657,0.000236326491854699,0.0022844894212621,0.0030722443941111,"2020-W44","2020-10-31","LT","Lithuania",NA,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-10-31",-39,17,40,-20,-6,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-01,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,15719,166,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,895,1,790.714285714286,4.57142857142857,-106,-7,41.2857142857142,-0.571428571428572,2759631,"LT","LTU","Europe","Lithuania","2020-11-01",15719,895,790.714,166,1,4.571,5774.181,328.767,290.459,60.978,0.367,1.679,1.48,NA,NA,NA,NA,25.331,9.305,98.401,36.147,4131,987290,362.669,1.517,9568,3.515,0.083,12.1,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01","LT",2759631,895,1,15719,166,20809.0023411609,20530.3579898242,21091.4285395832,307.516518942324,9179.87118395761,10586.8163708421,0.00754050173416695,0.00743953013639295,0.00764284374961117,0.000111433926833814,0.00332648502062689,0.00383631593167422,"2020/11/01","LT",2759631,895,1,15824,166,19275.3623188406,942.028985507248,6956.52173913043,9057.97101449275,0.00573409995756679,6.01529697267497e-05,0.00698476075926114,0.000341360488234568,0.0025208159131168,0.00328231238687084,"2020-W44","2020-11-01","LT","Lithuania",NA,3.61465100365617,0.930504218762973,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-01",-43,17,83,-20,-16,-3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-02,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,16556,170,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,837,4,801,4.85714285714286,-58,3,10.2857142857143,0.285714285714286,2759631,"LT","LTU","Europe","Lithuania","2020-11-02",16556,837,801,170,4,4.857,6081.642,307.462,294.237,62.447,1.469,1.784,1.46,NA,NA,NA,NA,NA,NA,NA,NA,5905,993195,364.838,2.169,9444,3.469,0.085,11.8,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/11/02","LT",2794184,5535,32,12384,79,15719,166,13467,13903,0.00562561377489815,0.00198090032725118,0.00481965396695422,0.00497569236671601,"2020/11/02","LT",2759631,837,4,16556,170,21312.0887922925,21032.3212590718,21595.5777346569,503.086451131661,9354.22907572272,10834.4092508284,0.00772280380684683,0.00762142520470011,0.00782553092593063,0.000182302072679884,0.00338966661692187,0.00392603549200179,"2020/11/02","LT",2759631,837,4,16661,170,20072.4637681159,797.101449275364,7391.30434782609,9637.68115942029,0.00603740137721311,6.16024388767919e-05,0.00727360424930577,0.000288843490044634,0.0026783669076866,0.00349238037963057,"2020-W45","2020-11-02","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-02",-53,-5,55,-51,-80,18
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-03,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,17453,175,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,897,5,870.142857142857,4.85714285714286,60,1,69.1428571428571,0,2759631,"LT","LTU","Europe","Lithuania","2020-11-03",17453,897,870.143,175,5,4.857,6411.144,329.502,319.636,64.284,1.837,1.784,1.45,NA,NA,NA,NA,NA,NA,NA,NA,8886,1002081,368.102,3.264,9077,3.334,0.096,10.4,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03","LT",2759631,897,5,17453,175,21931.817054918,21650.8162330205,22216.4649200058,619.728262625496,9193.2821240464,11073.4041048462,0.00794737305636805,0.00784554755074883,0.00805052013113558,0.000224569249521221,0.00333134470660983,0.00401263940898121,"2020/11/03","LT",2759631,897,5,17558,175,20652.1739130435,579.710144927536,7463.76811594203,9782.60869565218,0.00636244483411007,6.34142753143446e-05,0.00748367224206551,0.000210067992759733,0.00270462540678157,0.0035448973778205,"2020-W45","2020-11-03","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-03",-39,5,4,-33,-31,8
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-04,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,18092,182,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,639,7,850.571428571429,5.42857142857143,-258,2,-19.5714285714286,0.571428571428572,2759631,"LT","LTU","Europe","Lithuania","2020-11-04",18092,639,850.571,182,7,5.429,6645.873,234.729,312.447,66.855,2.571,1.994,1.44,NA,NA,NA,NA,NA,NA,NA,NA,12256,1014337,372.604,4.502,9157,3.364,0.093,10.8,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","LT",2759631,639,7,18092,182,22409.5230922114,22131.7088926202,22690.8246289021,477.706037293414,9297.31591562571,11366.8634395855,0.00812047809732948,0.00801980731939169,0.00822241257215261,0.000173105040961423,0.00336904314947386,0.00411897947210532,"2020/11/04","LT",2759631,639,7,18197,182,21666.6666666667,1014.49275362319,8188.40579710145,10289.8550724638,0.0065939975308293,6.59508463269183e-05,0.00785129122939504,0.000367618987329534,0.00296721039773124,0.00372870687148527,"2020-W45","2020-11-04","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-04",-38,8,5,-33,-31,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-05,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,19091,186,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,999,4,857.571428571429,5.14285714285714,360,-3,7,-0.285714285714286,2759631,"LT","LTU","Europe","Lithuania","2020-11-05",19091,999,857.571,186,4,5.143,7012.843,366.97,315.018,68.325,1.469,1.889,1.44,NA,NA,NA,NA,NA,NA,NA,NA,12716,1027053,377.275,4.671,9166,3.367,0.094,10.7,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","LT",2759631,999,4,19091,186,22911.1648414178,22632.1560361979,23193.6132620798,501.641749206334,9210.03367407438,11769.1531258071,0.00830225665729142,0.00820115299335234,0.00840460672534834,0.000181778559961942,0.00333741492035507,0.00426475609449491,"2020/11/05","LT",2759631,999,4,19196,186,23405.7971014493,1739.13043478261,9492.75362318841,11449.2753623188,0.00695600245105233,6.74003154769605e-05,0.00848149520767424,0.0006302039782792,0.00343986338144064,0.00414884285700474,"2020-W45","2020-11-05","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-05",-38,8,-8,-32,-31,10
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-06,2,1,2,0,2,1,4,0,1,0,1,1,1,1,2,2,1,1,0,0,2,1,2,2,0,0,3,0,0,NA,NA,20747,192,62.5,62.5,67.86,67.86,62.78,62.78,60.9,60.9,75,75,1656,6,989.142857142857,5,657,2,131.571428571429,-0.142857142857143,2759631,"LT","LTU","Europe","Lithuania","2020-11-06",20747,1656,989.143,192,6,5,7621.154,608.311,363.349,70.529,2.204,1.837,1.44,NA,NA,NA,NA,NA,NA,NA,NA,14678,1041731,382.667,5.392,9666,3.551,0.102,9.8,"tests performed",NA,NA,62.5,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","LT",2759631,1656,6,20747,192,24386.6349590427,24097.3768535498,24679.3652371336,1475.47011762491,9735.51498303283,13236.8643078837,0.00883691876161802,0.00873210108654011,0.00894299463846202,0.000534662104326598,0.00352783215691983,0.00479660661439291,"2020/11/06","LT",2759631,1656,6,20852,192,24710.1449275362,1304.34782608696,10000,12681.1594202899,0.00755608267916979,6.95745192020237e-05,0.00895414819138364,0.0004726529837094,0.0036236728751054,0.00459523734161917,"2020-W45","2020-11-06","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-06",-37,13,20,-28,-28,8
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-07,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,22719,203,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1972,11,1127.85714285714,5.42857142857143,316,5,138.714285714286,0.428571428571429,2759631,"LT","LTU","Europe","Lithuania","2020-11-07",22719,1972,1127.857,203,11,5.429,8345.544,724.39,414.304,74.57,4.041,1.994,1.43,NA,NA,NA,NA,NA,NA,NA,NA,10633,1052364,386.573,3.906,9886,3.632,0.114,8.8,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","LT",2759631,1972,11,22719,203,26782.2891620483,26479.0334016863,27089.0180120354,2395.6542030056,11340.1154109691,15153.158004845,0.00970502547697438,0.00959513550967008,0.00981617397834545,0.000868106715356366,0.00410928686152934,0.00549100876343433,"2020/11/07","LT",2759631,1972,11,22824,203,25869.5652173913,1159.42028985507,10869.5652173913,13550.7246376812,0.00827067097014057,7.35605593646397e-05,0.00937428417690311,0.000420135985519467,0.003938774864245,0.00491033933075877,"2020-W45","2020-11-07","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-07",-50,4,9,-34,-8,4
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-11-08,2,1,2,1,2,1,4,1,0,NA,1,1,1,1,2,2,1,2,0,0,2,1,2,2,0,0,3,1,0,NA,NA,24699,207,62.96,62.96,66.67,66.67,67.22,67.22,62.18,62.18,100,100,1980,4,1282.85714285714,5.85714285714286,8,-7,155,0.428571428571428,2759631,"LT","LTU","Europe","Lithuania","2020-11-08",24699,1980,1282.857,207,4,5.857,9072.873,727.329,471.242,76.039,1.469,2.152,1.41,NA,NA,NA,NA,48.714,17.894,373.146,137.07,6748,1059112,389.052,2.479,10260,3.769,0.125,8,"tests performed",NA,NA,62.96,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","LT",2759631,1980,4,24699,207,28099.7140869555,27786.4908709274,28416.4681116602,1317.42492490722,12099.60809347,16141.8543703857,0.0101824171735118,0.0100689153263344,0.0102971984702521,0.000477391696537405,0.0043845021647713,0.00584927998358683,"2020/11/08","LT",2759631,1980,4,24804,207,27101.4492753623,1231.88405797102,11884.0579710145,14420.2898550725,0.00898815819941144,7.50100285146819e-05,0.00982067866151754,0.000446394484614434,0.00430639385157454,0.00522544131989837,"2020-W45","2020-11-08","LT","Lithuania",NA,13.7070429148546,1.7894311899288,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-11-08",-51,3,35,-36,-10,3
