"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,42,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,1,17,7,41,8,30,37,0.000105266941558875,2.56748637948476e-06,7.70245913845427e-05,9.4996996040936e-05,"BS",389486,1,1,41,8,7,1420.53670198823,1245.37835519964,1620.33049094716,58.8194563602406,1420.53670198823,1420.53670198823,0.00364720863391297,0.00319749196428019,0.00416017646577068,0.000151018153053616,0.00364720863391297,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-11,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,46,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,18,5,42,8,28,38,0.00010783442793836,2.56748637948476e-06,7.18896186255732e-05,9.75644824204208e-05,"BS",389486,1,0,42,8,5,1303.7327396142,1129.1892411053,1505.25615589304,0,1420.53670198823,1420.53670198823,0.0033473160514478,0.0028991779963986,0.00386472467789095,0,0.00364720863391297,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,46,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,4,0,18,4,46,8,32,42,0.000118104373456299,1.0269945517939e-05,8.21595641435122e-05,0.00010783442793836,"BS",389486,4,0,46,8,4,1291.67890014962,1107.81176312744,1506.06306651014,0,1420.53670198823,1420.53670198823,0.00331636798280199,0.0028442916128627,0.00386679640990984,0,0.00364720863391297,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-13,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,18,3,47,8,32,42,0.000120671859835784,2.56748637948476e-06,8.21595641435122e-05,0.00010783442793836,"BS",389486,1,0,47,8,3,1204.19134660274,1024.42979252481,1415.49651309833,0,1420.53670198823,1420.53670198823,0.00309174488069593,0.00263020953904584,0.00363426801758813,0,0.00364720863391297,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-14,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,49,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,0,16,3,49,8,28,40,0.000125806832594753,5.13497275896951e-06,7.18896186255732e-05,0.00010269945517939,"BS",389486,2,0,49,8,3,1152.94971101117,974.173491091888,1364.53419054837,0,1135.90619133639,1420.53670198823,0.00296018267925207,0.00250117716963354,0.00350342294857419,0,0.0029164236746286,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-15,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,49,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,13,2,49,8,25,40,0.000125806832594753,0,6.41871594871189e-05,0.00010269945517939,"BS",389486,0,0,49,8,2,1066.11640717747,895.588369025526,1269.11450948131,0,1135.90619133639,1420.53670198823,0.00273723935437337,0.00229941093909801,0.00325843421709973,0,0.0029164236746286,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-16,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,53,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,4,0,13,1,53,8,29,42,0.000136076778112692,1.0269945517939e-05,7.44571050050579e-05,0.00010783442793836,"BS",389486,4,0,53,8,1,1073.94316414605,897.657926255438,1284.84792044027,0,726.424483672226,1420.53670198823,0.00275733444628574,0.00230472449909737,0.00329882953543971,0,0.00186508496755269,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,54,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,1,13,1,54,9,26,40,0.000138644264492177,2.56748637948476e-06,6.67546458666037e-05,0.00010269945517939,"BS",389486,1,1,54,9,1,1153.46047830107,986.418147896609,1348.79014324662,0,491.143945342306,1420.53670198823,0.00296149406731197,0.00253261515920113,0.00346300032156898,0,0.00126100539003278,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-18,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,55,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,13,1,55,9,26,41,0.000141211750871662,2.56748637948476e-06,6.67546458666037e-05,0.000105266941558875,"BS",389486,1,0,55,9,1,1105.1534168101,943.241334348814,1294.85851627805,0,383.354226638269,1420.53670198823,0.00283746634490097,0.00242175927850761,0.00332453160390374,0,0.000984256755411668,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-19,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,55,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,3,0,12,1,58,9,25,43,0.000148914210010116,7.70245913845427e-06,6.41871594871189e-05,0.000110401914317845,"BS",389486,3,0,58,9,1,1101.12953995597,936.427004644079,1294.80061740049,0,383.354226638269,1420.53670198823,0.00282713509588527,0.00240426357980538,0.00332438294932421,0,0.000984256755411668,0.00364720863391297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-20,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,60,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,0,13,1,60,9,24,39,0.000154049182769085,5.13497275896951e-06,6.16196731076342e-05,0.000100131968799906,"BS",389486,2,0,60,9,1,1080.30250716358,915.777611780611,1274.38527866468,0,243.796246990027,1135.90619133639,0.00277366197286572,0.0023512465448838,0.00327196684518746,0,0.000625943543516396,0.0029164236746286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,4,0,15,1,64,9,24,40,0.000164319128287024,1.0269945517939e-05,6.16196731076342e-05,0.00010269945517939,"BS",389486,4,0,64,9,1,1095.49399192393,925.998255557172,1296.01441378454,0,58.8194563602406,1135.90619133639,0.00281266590307208,0.00237748790856968,0.00332749935500772,0,0.000151018153053616,0.0029164236746286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-22,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,65,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,16,1,65,9,24,41,0.000166886614666509,2.56748637948476e-06,6.16196731076342e-05,0.000105266941558875,"BS",389486,1,0,65,9,1,1059.15931072185,892.979387293507,1256.26465901845,0,0,726.424483672226,0.00271937710398281,0.00229271241403672,0.00322544240105793,0,0,0.00186508496755269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-23,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,72,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,5,0,17,1,70,9,28,42,0.000179724046563933,1.28374318974238e-05,7.18896186255732e-05,0.00010783442793836,"BS",389486,5,0,70,9,1,1086.83706779025,914.178986211043,1292.10453285372,0,0,491.143945342306,0.00279043936827062,0.00234714209550804,0.00331746078897244,0,0,0.00126100539003278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-24,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,73,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,2,18,2,72,11,26,43,0.000184859019322902,5.13497275896951e-06,6.67546458666037e-05,0.000110401914317845,"BS",389486,2,2,72,11,2,1302.96920879984,1137.82643867872,1492.08060330532,0,0,383.354226638269,0.00334535569648163,0.00292135388352526,0.00383089662607981,0,0,0.000984256755411668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,78,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,18,2,73,11,26,40,0.000187426505702387,2.56748637948476e-06,6.67546458666037e-05,0.00010269945517939,"BS",389486,1,0,73,11,2,1259.89389664488,1098.08185817992,1445.5503649191,0,0,383.354226638269,0.00323476041923171,0.00281931021443626,0.00371143087278901,0,0,0.000984256755411668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,80,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,5,0,20,2,78,11,29,42,0.000200263937599811,1.28374318974238e-05,7.44571050050579e-05,0.00010783442793836,"BS",389486,5,0,78,11,2,1285.54562138813,1118.45163265779,1477.60305087404,0,0,243.796246990027,0.0033006208731203,0.00287160933296137,0.00379372570740421,0,0,0.000625943543516396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-27,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,80,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,0,20,2,80,11,31,40,0.000205398910358781,5.13497275896951e-06,7.95920777640275e-05,0.00010269945517939,"BS",389486,2,0,80,11,2,1260.84458537854,1094.32951771649,1452.69687305485,0,0,58.8194563602406,0.0032372012996065,0.00280967613140522,0.00372977943508843,0,0,0.000151018153053616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-28,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,80,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,16,2,80,11,27,39,0.000205398910358781,0,6.93221322460884e-05,0.000100131968799906,"BS",389486,0,0,80,11,2,1206.34356942584,1045.50890946185,1391.92004422433,0,0,0,0.00309727068347986,0.00268432988467327,0.00357373575487779,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-29,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,80,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,15,2,80,11,26,38,0.000205398910358781,0,6.67546458666037e-05,9.75644824204208e-05,"BS",389486,0,0,80,11,2,1156.24370570403,1000.74189314441,1335.90840569245,0,0,0,0.00296863996576009,0.00256939118002807,0.00342992663585457,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-04-30,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,81,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,10,2,80,11,25,34,0.000205398910358781,0,6.41871594871189e-05,8.72945369024817e-05,"BS",389486,0,0,80,11,2,1111.91199679815,961.169704881682,1286.29552340692,0,0,0,0.00285481890696496,0.0024677901256571,0.00330254623633948,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-05-01,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,81,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,9,0,81,11,23,34,0.000207966396738265,2.56748637948476e-06,5.90521867281494e-05,8.72945369024817e-05,"BS",389486,1,0,81,11,0,1086.95905685474,938.505059944305,1258.89570733765,0,0,0,0.00279075257353214,0.00240959895848453,0.00323219758178124,0,0,0,226,0.46,0.46,0.91,6.82,3.18,13.64,17.12,13.96,10.5,3.64,9.59,3.18,14.03,32.73,4,1.81,100,28.57,53.18,4.65,25.93,1.87,18.89,32.73,64.16,6.64,1.33,0.88,0,23.01,1.41,4.23,17.37,29.11,47.89,0,5.63,17.84,29.11,47.42,42.92,34.51,9.73,7.08,31.86,28.76,21.24,12.83,NA,NA,NA,NA,NA,389486
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-05-02,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,9,0,82,11,22,33,0.00021053388311775,2.56748637948476e-06,5.64847003486647e-05,8.4727050522997e-05,"BS",389486,1,0,82,11,0,1066.38856507297,919.741711034579,1236.41730941963,0,0,0,0.00273793811606314,0.00236142431572529,0.0031744846012941,0,0,0,177,0,0,0,7.43,2.31,10.4,17.82,13.87,10.29,3.47,8.62,1.16,9.25,21.02,2.26,4.52,0,27.17,56,7.6,21.64,2.35,31.82,29.31,66.1,6.21,0.56,1.13,0,23.16,2.94,4.71,11.76,31.76,48.82,1.18,4.71,11.18,28.82,54.12,37.29,35.03,14.69,9.04,20.9,30.51,25.42,19.21,NA,NA,NA,NA,NA,389486
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-05-03,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,5,0,83,11,19,34,0.000213101369497235,2.56748637948476e-06,4.87822412102104e-05,8.72945369024817e-05,"BS",389486,1,0,83,11,0,1049.17159752234,903.969821429582,1217.69666968171,0,0,0,0.00269373378638087,0.00232093020398572,0.00312641961375175,0,0,0,352,1.17,0.87,1.46,9.59,2.33,14.58,17.2,14.74,14.24,4.08,7,2.33,10.76,28.03,6.25,4.6,33.33,24.71,55.72,4.75,19.76,0.88,19.83,29.39,69.03,6.53,0.85,0.85,0.57,18.75,1.2,6.59,17.07,26.95,48.2,1.49,7.76,17.01,26.27,47.46,43.75,32.39,10.51,8.81,26.7,26.99,26.42,15.62,NA,NA,NA,NA,NA,389486
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-05-04,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,83,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,3,0,83,11,18,30,0.000213101369497235,0,4.62147548307256e-05,7.70245913845427e-05,"BS",389486,0,0,83,11,0,1022.18807458447,879.878046482545,1187.51509257417,0,0,0,0.00262445395876737,0.00225907489995159,0.00304892882561677,0,0,0,421,0.48,0.97,2.18,12.05,2.42,13.25,14.7,14.42,14.66,3.4,7.25,2.42,10.17,27.62,7.4,1.69,50,25.68,49.13,6.58,27.39,3.54,16.63,30.71,61.05,9.26,0.48,1.66,0.24,22.09,1.78,5.84,20.81,24.87,46.7,2.04,6.11,16.79,30.03,45.04,45.13,30.88,10.93,6.89,25.18,31.35,25.42,11.88,NA,NA,NA,NA,NA,389486
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-05-05,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,89,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,3,0,83,11,13,29,0.000213101369497235,0,3.33773229333018e-05,7.44571050050579e-05,"BS",389486,0,0,83,11,0,998.014235215976,858.677313702304,1159.9612541284,0,0,0,0.00256238795544891,0.00220464230730323,0.00297818472070472,0,0,0,393,1.84,1.57,2.36,9.38,3.67,13.12,15.4,11.78,13.47,6.02,6.77,3.15,9.95,27.86,6.87,2.86,0,30.03,55.38,6.74,24.53,2.96,22.55,32.02,66.92,7.12,1.02,0,0.51,21.37,2.96,2.96,18.28,24.73,51.08,3.22,5.9,15.01,27.35,48.53,43,37.66,9.92,4.33,26.46,31.81,22.14,15.01,NA,NA,NA,NA,NA,389486
