"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-25,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7457,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,8,0,101,0,7433,161,167,299,0.00164239858691411,1.76768312865772e-06,3.690038531073e-05,6.60671569335824e-05,"MR",4525698,8,0,7433,161,0,12038.3308172711,11873.4457645268,12205.505608071,0,0,0,0.00265999428536131,0.00262356121962331,0.00269693329251555,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-26,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7462,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,72,0,7433,161,157,291,0.00164239858691411,0,3.46907813999078e-05,6.42994738049247e-05,"MR",4525698,0,0,7433,161,0,12010.1835215771,11845.6768509849,12176.9747762423,0,0,0,0.00265377484789685,0.00261742538962718,0.00269062910875677,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-27,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7464,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,24,0,96,0,7457,161,162,308,0.00164770163630008,5.30304938597317e-06,3.57955833553189e-05,6.80558004533223e-05,"MR",4525698,24,0,7457,161,0,12021.2319276544,11856.5663633031,12188.1843891776,0,0,0,0.00265621610802454,0.00261983154052769,0.00269310598921483,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-28,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7474,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,5,0,94,0,7462,161,143,298,0.00164880643825549,1.10480195541108e-06,3.15973359247568e-05,6.58461965425002e-05,"MR",4525698,5,0,7462,161,0,12002.3482487849,11837.9342785235,12169.045721639,0,0,0,0.00265204356295645,0.00261571458778811,0.0026888771017507,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-29,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7488,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,2,0,80,0,7464,161,145,262,0.00164924835903766,4.41920782164431e-07,3.20392567069212e-05,5.78916224635404e-05,"MR",4525698,2,0,7464,161,0,11979.1494048044,11815.0461957282,12145.5318993597,0,0,0,0.00264691753731787,0.00261065722806255,0.00268368147838405,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-09-30,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7502,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,10,0,90,0,7474,161,142,252,0.00165145796294848,2.20960391082215e-06,3.13763755336746e-05,5.56820185527183e-05,"MR",4525698,10,0,7474,161,0,11969.7744799653,11805.7927071953,12136.0339500038,0,0,0,0.00264484605025906,0.00260861257361744,0.00268158280777988,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-01,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7505,161,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,14,0,63,0,7488,161,127,222,0.00165455140842363,3.09344547515102e-06,2.80619696674414e-05,4.90532068202518e-05,"MR",4525698,14,0,7488,161,0,11968.007037643,11804.043386752,12134.2482198792,0,0,0,0.0026444555155123,0.00260822604308816,0.00268118823215318,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-02,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7511,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,14,0,69,0,7502,161,141,226,0.00165764485389878,3.09344547515102e-06,3.11554151425924e-05,4.99370483845807e-05,"MR",4525698,14,0,7502,161,0,11967.1211433509,11803.1631291441,12133.3567021556,0,0,0,0.00264425976796306,0.00260803154102287,0.00268099124204831,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-03,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7517,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,3,0,72,0,7505,161,137,210,0.00165830773507203,6.62881173246646e-07,3.02715735782635e-05,4.64016821272652e-05,"MR",4525698,3,0,7505,161,0,11949.1782819871,11785.4600638652,12115.1707986769,0,0,0,0.00264029510629899,0.00260411986479549,0.00267697287770349,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-04,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7520,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,6,0,54,0,7511,161,127,192,0.00165963349741852,1.32576234649329e-06,2.80619696674414e-05,4.24243950877854e-05,"MR",4525698,6,0,7511,161,0,11936.5218823053,11772.9714959068,12102.3443143722,0,0,0,0.0026374985432756,0.00260136038593535,0.0026741387327153,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-05,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7523,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,9,0,58,0,7520,161,136,201,0.00166162214093826,1.98864351973994e-06,3.00506131871813e-05,4.44130386075253e-05,"MR",4525698,9,0,7520,161,0,11929.4606946216,11766.0015050672,12095.1907411564,0,0,0,0.0026359383004835,0.00259982029403358,0.00267255807637992,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-06,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7529,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,3,1,59,1,7523,162,98,191,0.00166228502211151,6.62881173246646e-07,2.16541183260571e-05,4.22034346967031e-05,"MR",4525698,3,1,7523,162,1,11987.7458843672,11824.3710418821,12153.3780426166,0,0,0,0.00264881701880399,0.0026127176497155,0.00268541516526658,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-07,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7535,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,49,1,7523,162,90,162,0.00166228502211151,0,1.98864351973994e-05,3.57955833553189e-05,"MR",4525698,0,0,7523,162,1,11968.0411067855,11804.9297030613,12133.4062579435,0,0,0,0.00264446304344335,0.00260842188388647,0.00268100219191461,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-08,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7540,162,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,35,1,7523,162,90,162,0.00166228502211151,0,1.98864351973994e-05,3.57955833553189e-05,"MR",4525698,0,0,7523,162,1,11949.4683101784,11786.6049504408,12114.5820612761,0,0,0,0.00264035919104156,0.00260437283938098,0.00267684279005716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-09,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7548,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,21,1,7523,162,66,155,0.00166228502211151,0,1.45833858114262e-05,3.42488606177434e-05,"MR",4525698,0,0,7523,162,1,11932.258420715,11769.6254031931,12097.1387058842,0,0,0,0.00263655648713525,0.00260062103198072,0.00267298849942797,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-10,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7550,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,18,1,7523,162,61,139,0.00166228502211151,0,1.34785838560151e-05,3.07134943604279e-05,"MR",4525698,0,0,7523,162,1,11916.4922618306,11754.0699319421,12081.1590069216,0,0,0,0.00263307279050228,0.00259718388896963,0.00266945761889584,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-11,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7550,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,12,1,7523,162,59,139,0.00166228502211151,0,1.30366630738507e-05,3.07134943604279e-05,"MR",4525698,0,0,7523,162,1,11902.1421050441,11739.9116024221,12066.6144248852,0,0,0,0.00262990197424665,0.00259405545894182,0.00266624384236094,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-12,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7554,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,27,1,30,2,7550,163,76,125,0.00166825095267073,5.96593055921982e-06,1.67929897222484e-05,2.76200488852769e-05,"MR",4525698,27,1,7550,163,2,12005.4462911997,11842.6833433673,12170.4462132396,0,0,0,0.00265272810762001,0.00261676394301329,0.00268918655492248,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-13,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7565,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,27,1,7550,163,62,117,0.00166825095267073,0,1.36995442470974e-05,2.58523657566192e-05,"MR",4525698,0,0,7550,163,1,11992.8602746238,11830.264602402,12157.6906688501,0,0,0,0.00264994709647524,0.00261401989315284,0.00268636808484571,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-14,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7572,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,4,0,31,1,7554,163,52,121,0.00166913479423505,8.83841564328862e-07,1.14899403362752e-05,2.67362073209481e-05,"MR",4525698,4,0,7554,163,1,11986.3615734689,11823.8506593853,12151.1060913045,0,0,0,0.00264851114092652,0.0026126026657955,0.00268491315401612,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-15,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7585,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,11,0,42,1,7565,163,60,108,0.00167156535853696,2.43056430190437e-06,1.32576234649329e-05,2.38637222368793e-05,"MR",4525698,11,0,7565,163,1,11991.0273621763,11828.4498459488,12155.8394441439,0,0,0,0.00264954209542403,0.00261361890385721,0.00268595903751066,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-16,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7603,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,42,1,7565,163,54,103,0.00167156535853696,0,1.19318611184396e-05,2.27589202814682e-05,"MR",4525698,0,0,7565,163,1,11978.3654161203,11815.9562411474,12143.0068894851,0,0,0,0.00264674430687163,0.00261085831205427,0.00268312355121467,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-17,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7607,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,20,0,62,1,7585,163,65,121,0.0016759845663586,4.41920782164431e-06,1.4362425420344e-05,2.67362073209481e-05,"MR",4525698,20,0,7585,163,1,11997.4773799932,11834.8061597036,12162.3845410793,0,0,0,0.00265096729388334,0.00261502339743032,0.00268740524468918,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-18,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7608,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,18,0,80,1,7603,163,80,129,0.00167996185339808,3.97728703947988e-06,1.76768312865772e-05,2.85038904496058e-05,"MR",4525698,18,0,7603,163,1,12013.3823848301,11850.4921829071,12178.5115838743,0,0,0,0.00265448166997226,0.00261848938725189,0.00269096868237215,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-19,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7621,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,0,0,53,0,7603,163,80,115,0.00167996185339808,0,1.76768312865772e-05,2.54104449744548e-05,"MR",4525698,0,0,7603,163,0,12000.1224883517,11837.408345603,12165.0732602238,0,0,0,0.00265155175806069,0.00261559837744432,0.00268799934512286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-20,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7634,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,5,0,58,0,7608,163,85,106,0.00168106665535349,1.10480195541108e-06,1.87816332419883e-05,2.34218014547148e-05,"MR",4525698,5,0,7608,163,0,11994.0978977366,11831.4621359957,12158.9692573008,0,0,0,0.00265022056216226,0.00261428450064403,0.00268665060224982,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mauritania","MRT",NA,NA,"NAT_TOTAL",2020-10-21,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,7638,163,17.59,17.59,25,25,24.44,24.44,28.21,28.21,0,0,"MR",4525698,13,0,67,0,7621,163,98,116,0.00168393914043756,2.8724850840688e-06,2.16541183260571e-05,2.5631405365537e-05,"MR",4525698,13,0,7621,163,0,12000.6479359956,11837.9196421918,12165.6131513536,0,0,0,0.00265166786117757,0.00261571135373855,0.00268811863967803,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
