"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-01,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,22218,256,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,372,10,395.285714285714,6.42857142857143,672591,"US_ND","2020/10/01","US",329064917,372,10,22218,256,23335.7131581017,23116.5814078511,23556.9221499272,836.736679700909,5547.67258299127,7769.35193460054,7.09152266089239e-05,7.02493040540421e-05,7.1587461722415e-05,2.54277085302566e-06,1.68589001634327e-05,2.36103927621082e-05,"2020/10/01","US_ND",672591,372,10,22218,256,26449.2753623188,579.710144927536,7318.84057971014,10000,0.0330334482620196,0.000380617641330318,0.039324456262898,0.000861905890693655,0.0108815618700074,0.0148678766144656,"2020-10-01","US","USND",762062,0,0,0,0,"2020-10-01","US_ND",1.8081627,1.2351128,1.8081627,1.1773972,2.2939439,1.103565,2.2939439,0.965831,37.7047464,37.4414354,32.152302,32.9881948,69.4539692,NA,18.146275,46.6029523,59.1988983,26.0713197,45.013992,19.6725692,2.0191266,14.6085306,16.5042973,7.9960134,16.2874365,12.0011851,16.3232996,51.8630178,38.6136838,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-01",-3,-1,47,-6,-23,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-02,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,22694,264,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,476,8,401.285714285714,6.42857142857143,672591,"US_ND","2020/10/02","US",329064917,476,8,22694,264,24093.2624807737,23872.5025212264,24316.06390873,757.54932267197,6305.22190566324,8402.65137711824,7.32173538900037e-05,7.2546483347012e-05,7.38944282800283e-05,2.30212728107983e-06,1.91610274445125e-05,2.5534935336538e-05,"2020/10/02","US_ND",672591,476,8,22694,264,26811.5942028986,362.318840579712,7173.91304347826,10072.4637681159,0.0337411591888681,0.000392511942621891,0.0398631474445816,0.000538691181683537,0.010666085397334,0.0149756148508023,"2020-10-02","US","USND",762062,0,0,0,0,"2020-10-02","US_ND",2.3536885,1.3779627,2.3536885,1.4347602,NA,1.1528246,NA,1.2198371,37.4135888,37.1256863,34.2627718,33.1174676,67.5992033,NA,17.4895967,47.002155,59.1623285,26.5595473,45.4383665,19.7015747,1.9871401,14.4014782,19.7017866,7.4558325,15.1263235,11.1737661,15.0207765,51.1826583,38.0339071,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-02",-8,-4,50,-3,-21,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-03,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,23134,271,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,440,7,393.428571428571,6.28571428571429,672591,"US_ND","2020/10/03","US",329064917,440,7,23134,271,24715.8120244214,24493.9921173987,24939.6407534816,622.549543647707,6927.77144931095,8937.4484314014,7.51092284457094e-05,7.44351368134414e-05,7.57894247154934e-05,1.8918745557057e-06,2.10529020002182e-05,2.71601376192935e-05,"2020/10/03","US_ND",672591,440,7,23134,271,28115.9420289855,1304.34782608696,8260.86956521739,11159.4202898551,0.0343953457599046,0.000402919456252016,0.0418024356986423,0.00193928825406072,0.0122821589423846,0.0165916883958529,"2020-10-03","US","USND",762062,0,0,0,0,"2020-10-03","US_ND",1.1225553,1.3865388,1.1225553,1.3865388,NA,1.267455,NA,1.267455,28.0496007,36.2198026,24.6296381,32.1034674,66.9308537,NA,16.196187,47.0501175,60.295199,27.7824612,45.8344239,19.8574003,2.280225,14.516037,18.9700474,7.4822524,15.5633374,11.4641599,14.4824323,52.2219596,38.4830425,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-03",-12,-5,81,-5,-8,1
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-04,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,23550,274,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,416,3,403.714285714286,6.14285714285714,672591,"US_ND","2020/10/04","US",329064917,416,3,23550,274,24940.1784531788,24718.2506091816,25164.0988317093,224.366428757367,7052.82290940728,8770.23255734069,7.57910587386585e-05,7.51166390952019e-05,7.64715335233056e-05,6.81830292949055e-07,2.14329226394173e-05,2.66519829500411e-05,"2020/10/04","US_ND",672591,416,3,23550,274,28913.0434782609,797.101449275364,8840.57971014493,11594.2028985507,0.0350138494270664,0.000407379819236356,0.0429875562983461,0.00118512059970378,0.0131440648330782,0.0172381178138731,"2020-10-04","US","USND",762062,0,0,0,0,"2020-10-04","US_ND",0.7866051,1.3289088,0.7866051,1.3289088,NA,1.0807224,NA,1.0807224,38.053483,36.5947371,35.4900728,32.5283273,66.7075615,NA,16.6780741,47.1900352,59.8148941,28.697784,45.6215447,19.2039594,2.3088396,15.8057373,18.1952511,7.8694275,14.9287002,11.0257355,14.7103085,52.2046403,39.4593889,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-04",-5,0,86,-5,-11,0
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-05,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,23862,277,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,312,3,411.285714285714,6.14285714285714,672591,"US_ND","2020/10/05","US",329064917,312,3,23862,277,25048.5201718404,24827.5008686437,25271.50703241,108.341718661584,6399.61299949135,8369.68744410812,7.6120299909821e-05,7.54486412437691e-05,7.67979378136199e-05,3.29241171162541e-07,1.94478738658468e-05,2.54347607773336e-05,"2020/10/05","US_ND",672591,312,3,23862,277,29275.3623188406,362.318840579708,8985.50724637681,11449.2753623188,0.0354777271774377,0.000411840182220696,0.0435262474800296,0.000538691181683532,0.0133595413057517,0.0170226413411997,"2020-10-05","US","USND",762062,0,0,0,0,"2020-10-05","US_ND",1.7007302,1.3431443,1.3227902,1.287399,1.687288,1.0566753,1.3321003,0.9966356,41.0022833,37.3063326,36.9424181,33.2665404,67.0393332,NA,15.9544132,47.2593731,60.000845,29.1789796,44.7179144,19.1219564,2.3967297,15.6362511,18.508507,8.0483455,15.1160622,12.055409,14.9600728,53.1188624,39.2557908,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-05",-5,-6,64,-10,-22,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-06,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,24364,280,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,502,3,423.285714285714,5.85714285714286,672591,"US_ND","2020/10/06","US",329064917,502,3,24364,280,25353.3050460962,25131.4519577182,25577.1165884825,304.784874255798,5891.68757680766,8327.98514241413,7.7046514946764e-05,7.6372322479209e-05,7.77266589877235e-05,9.26215036942993e-07,1.79043321619353e-05,2.53080310667519e-05,"2020/10/06","US_ND",672591,502,3,24364,280,29565.2173913043,289.855072463768,7536.23188405797,11014.4927536232,0.0362240945834839,0.000416300545205035,0.0439572004253764,0.000430952945346827,0.0112047765790175,0.0163762119231794,"2020-10-06","US","USND",762062,0,0,0,0,"2020-10-06","US_ND",1.34348,1.4570116,1.34348,1.4015296,1.5109117,1.2706309,1.5109117,1.2134504,41.523492,37.0851874,35.0753944,32.597376,67.8865285,NA,16.1098651,45.9438408,59.4045943,28.1652546,44.8524919,19.1504626,2.7207483,16.6100791,13.5065666,8.1388981,15.959813,11.8646065,15.9067389,54.6018796,39.8599137,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-06",-9,-10,50,-6,-24,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-07,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,24857,304,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,493,24,430.142857142857,8.28571428571429,672591,"US_ND","2020/10/07","US",329064917,493,24,24857,304,27548.853336796,27322.8312729388,27776.7451180642,2195.54829069981,7317.56119849742,9760.8127616855,8.37185974972712e-05,8.30317358715537e-05,8.44111410335008e-05,6.67208255050722e-06,2.22374395460012e-05,2.966227105178e-05,"2020/10/07","US_ND",672591,493,24,24857,304,29855.0724637681,289.855072463768,7391.30434782609,10724.6376811594,0.036957080900577,0.000451983449079753,0.0443881533707232,0.000430952945346827,0.0109893001063441,0.0159452589778326,"2020-10-07","US","USND",762062,0,0,0,0,"2020-10-07","US_ND",1.3849582,1.5110045,1.3849582,1.4569002,1.3872647,1.3520022,1.3872647,1.298568,36.6512449,37.1628612,32.3104804,32.8931213,68.5952347,NA,15.893233,44.6585571,59.7522102,27.5498678,43.5962373,18.7851859,2.6534779,15.7472491,13.8615043,8.8299019,16.5007274,12.1484798,16.7209718,55.2235589,38.7791235,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-07",-8,-7,67,-5,-22,4
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-08,2,0,1,0,1,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,25384,310,43.06,43.06,50.95,50.95,41.94,41.94,44.55,44.55,25,25,527,6,452.285714285714,7.71428571428571,672591,"US_ND","2020/10/08","US",329064917,527,6,25384,310,28145.1602360228,27917.6772210617,28374.4968622885,596.306899226867,7092.88627485882,10357.1196609124,8.55307229121081e-05,8.4839421581553e-05,8.6227657208102e-05,1.81212541483682e-06,2.15546717636229e-05,3.14743964666169e-05,"2020/10/08","US_ND",672591,527,6,25384,310,30579.7101449275,724.63768115942,7318.84057971014,10942.0289855072,0.0377406179981594,0.000460904175048432,0.0454655357340903,0.00107738236336707,0.0108815618700074,0.0162684736868427,"2020-10-08","US","USND",762062,0,0,0,0,"2020-10-08","US_ND",1.8837993,1.5218779,1.9931812,1.4839587,2.0194787,1.3596934,2.1283183,1.3246068,37.0409517,37.0661906,35.5003228,33.3920533,68.1783043,NA,14.9938882,45.140239,60.2468884,28.1205736,45.5936294,18.91268,2.5501354,16.2025394,14.7958245,9.8609993,16.5629647,11.8011255,16.8078148,56.4626733,40.3942885,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-08",-7,-6,65,-6,-22,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-09,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,26039,321,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,655,11,477.857142857143,8.14285714285714,672591,"US_ND","2020/10/09","US",329064917,655,11,26039,321,29329.438667368,29098.6343189401,29562.0737081462,1184.27843134513,7995.77446606342,11541.3980922575,8.91296432775541e-05,8.84282487000584e-05,8.98366011717566e-05,3.59892036544609e-06,2.42984713744596e-05,3.50733168320629e-05,"2020/10/09","US_ND",672591,655,11,26039,321,31231.884057971,652.17391304348,6884.05797101449,11376.8115942029,0.0387144639164069,0.000477258839324344,0.0464351798611207,0.000969644127030364,0.0102351324519872,0.016914903104863,"2020-10-09","US","USND",762062,0,0,0,0,"2020-10-09","US_ND",0.9583262,1.3184217,0.9583262,1.2807525,0.9783269,1.2403351,0.9783269,1.2067374,43.2695016,37.9131628,38.4939838,34.0033841,70.5984875,NA,15.2322387,43.7684132,60.07447,27.2973867,45.0819822,18.5735571,2.6410774,16.1826111,12.494316,10.3993053,18.07579,12.9389917,17.6911066,57.8682262,41.4725208,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-09",-8,-7,77,-4,-21,5
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-10,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,26627,336,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,588,15,499,9.28571428571429,672591,"US_ND","2020/10/10","US",329064917,588,15,26627,336,30792.3757046391,30558.3320839247,31028.2118451889,1462.93703727118,9368.08944155987,12905.0201608676,9.35753831960128e-05,9.28641447484502e-05,9.42920689572901e-05,4.44573991845864e-06,2.84688186360501e-05,3.92172470967716e-05,"2020/10/10","US_ND",672591,588,15,26627,336,31884.0579710145,652.173913043476,7463.76811594203,11811.5942028985,0.0395886950613374,0.000499560654246043,0.047404823988151,0.000969644127030359,0.0110970383426808,0.0175613325228832,"2020-10-10","US","USND",762062,0,0,0,0,"2020-10-10","US_ND",0.2208695,1.2091048,0.2208695,1.1712075,0.2167726,1.2870015,0.2167726,1.2577526,44.7455361,40.093374,39.9422452,36.0080602,71.7038245,NA,15.1720498,43.8148225,59.3197601,26.37157,44.9157509,17.9302563,2.115103,15.5201959,12.1728273,10.3852079,19.2894703,14.236561,19.4503038,58.1637519,41.9246062,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-10",-12,-6,97,-8,-6,1
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-11,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,27264,337,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,637,1,530.571428571429,9,672591,"US_ND","2020/10/11","US",329064917,637,1,27264,337,31006.7253501274,30771.5292635586,31243.7191113799,214.349645488241,9150.01972943933,12357.8181777784,9.42267733455383e-05,9.35120326532975e-05,9.49469770166349e-05,6.51390149525544e-07,2.78061235237646e-05,3.75543473015641e-05,"2020/10/11","US_ND",672591,637,1,27264,337,32463.768115942,579.710144927536,7463.76811594203,12173.9130434783,0.0405357788016789,0.000501047441907489,0.0482667298788447,0.000861905890693655,0.0110970383426808,0.0181000237045668,"2020-10-11","US","USND",762062,0,0,0,0,"2020-10-11","US_ND",1.5375965,1.3122372,1.5375965,1.2742989,1.5248415,1.4906017,1.5248415,1.4622796,37.3985905,39.9979387,34.878317,35.9221442,72.1723171,NA,14.0837857,43.3186965,59.9260955,25.8547221,44.315856,17.2993401,2.4425384,16.3776168,15.1520786,10.02795,19.7125307,14.1626502,19.5027834,59.3003217,40.9622189,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-11",-8,-3,37,-10,-12,2
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-12,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,27736,345,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,472,8,553.428571428571,9.71428571428571,672591,"US_ND","2020/10/12","US",329064917,472,8,27736,345,31651.5327068662,31415.6253069724,31889.2115915157,644.807356738809,9152.55622846536,12189.9152375777,9.61862874821936e-05,9.54693851698947e-05,9.69085731844082e-05,1.95951413665532e-06,2.78138317262954e-05,3.70441046973649e-05,"2020/10/12","US_ND",672591,472,8,27736,345,33043.4782608696,579.71014492754,7173.91304347826,11014.4927536232,0.0412375425778817,0.000512941743199062,0.0491286357695383,0.00086190589069366,0.010666085397334,0.0163762119231795,"2020-10-12","US","USND",762062,0,0,0,0,"2020-10-12","US_ND",3.1093987,1.517189,3.1093987,1.5334183,3.1009743,1.6783419,3.1009743,1.6935996,48.4311228,41.0951416,38.9857371,36.2272562,73.4091,NA,14.2449154,42.1550523,59.2569079,25.0476367,43.7767708,16.6098957,2.0051051,16.4206567,17.9867423,10.967853,19.5205757,14.489427,18.8056898,59.4110665,41.8502912,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-12",-7,-8,54,-8,-24,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-13,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,28244,357,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,508,12,554.285714285714,11,672591,"US_ND","2020/10/13","US",329064917,508,12,28244,357,32682.3013334106,32444.8482330943,32921.492274337,1030.76862654437,9346.58817530883,12451.009195112,9.93187047448469e-05,9.85971051818152e-05,0.000100045585456128,3.13241726265329e-06,2.8403478135923e-05,3.78375467935769e-05,"2020/10/13","US_ND",672591,508,12,28244,357,33405.7971014493,362.318840579705,6956.52173913043,10942.0289855072,0.0419928307098965,0.00053078319513642,0.0496673269512219,0.000538691181683526,0.0103428706883239,0.0162684736868427,"2020-10-13","US","USND",762062,0,0,0,0,"2020-10-13","US_ND",1.4057378,1.5291069,1.4057378,1.5457605,1.4022504,1.6431447,1.4022504,1.6586787,NA,41.2927218,NA,36.8836366,73.0183481,NA,14.0659353,43.6094381,59.1898373,26.502891,44.6134503,16.5127954,1.7504753,15.533495,18.8930665,10.7889688,19.5245231,15.1658876,18.8234673,58.6640434,41.5877548,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-13",-10,-10,36,-6,-23,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-14,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,28947,365,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,703,8,584.285714285714,8.71428571428571,672591,"US_ND","2020/10/14","US",329064917,703,8,28947,365,33558.0667554477,33318.2010654971,33799.6592958096,875.765422037133,9464.80427467399,12505.7927942837,0.000101980080591355,0.000101251149375784,0.000102714259556906,2.66137584650853e-06,2.87627267013517e-05,3.80040294428703e-05,"2020/10/14","US_ND",672591,703,8,28947,365,34492.7536231884,1086.95652173914,7681.15942028986,11231.884057971,0.0430380424358934,0.000542677496427993,0.0512834004962725,0.00161607354505061,0.0114202530516909,0.0166994266321896,"2020-10-14","US","USND",762062,0,0,0,0,"2020-10-14","US_ND",1.2510612,1.5125446,1.2510612,1.5295166,1.234733,1.621413,1.234733,1.6372448,46.3567908,42.8400825,42.3989748,38.4884398,73.202202,NA,13.9291993,44.6993862,58.3039402,26.3306015,44.4763152,16.2627425,1.783924,16.3580406,19.4069126,10.6820747,18.9884387,14.6178785,18.1182121,59.1274823,42.8134268,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-14",-8,-7,26,-4,-21,7
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-15,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,29653,370,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,706,5,609.857142857143,8.57142857142857,672591,"US_ND","2020/10/15","US",329064917,706,5,29653,370,34146.9354447678,33905.2623776887,34390.331131501,588.868689320094,9431.12342034638,12813.2712434633,0.000103769601925591,0.000103035178246269,0.000104509260497986,1.78952133423599e-06,2.8660373479882e-05,3.89384300224969e-05,"2020/10/15","US_ND",672591,706,5,29653,370,35362.3188405797,869.565217391304,7246.3768115942,11014.4927536232,0.0440877145248747,0.000550111434735225,0.052576259332313,0.00129285883604048,0.0107738236336707,0.0163762119231794,"2020-10-15","US","USND",762062,0,0,0,0,"2020-10-15","US_ND",0.4966776,1.284944,0.1655592,1.2292448,0.4980132,1.3267488,0.1846254,1.2820891,39.8981461,43.2400996,35.7300698,38.481881,72.634746,NA,14.1392677,44.6744593,58.9521202,26.4740177,43.6661592,16.3467927,1.6428213,16.03521,19.9005691,9.5579438,18.6921079,14.8260448,17.4617255,58.9328331,41.7167645,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-15",-6,-6,26,-8,-22,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-16,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,30517,388,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,864,18,639.714285714286,9.57142857142857,672591,"US_ND","2020/10/16","US",329064917,864,18,30517,388,36104.009621405,35857.235127858,36352.4824514369,1957.07417663722,11163.8311682262,14679.7233583257,0.000109716982140047,0.00010896705566415,0.000110472069714551,5.94738021445542e-06,3.39259234013884e-05,4.46104175800842e-05,"2020/10/16","US_ND",672591,864,18,30517,388,36159.4202898551,797.10144927536,7246.3768115942,11739.1304347826,0.0453722990643645,0.000576873612641263,0.0537613799320167,0.00118512059970377,0.0107738236336707,0.0174535942865465,"2020-10-16","US","USND",762062,0,0,0,0,"2020-10-16","US_ND",1.7961324,1.4025452,1.7961324,1.3450567,1.7569098,1.3858668,1.7569098,1.3404037,49.0718606,43.9950545,44.3862771,39.2489475,73.0092381,NA,14.4070293,46.2282775,59.3556181,26.2931548,44.265613,16.1849876,1.4657739,16.9152279,18.1346315,9.888842,18.0605778,14.5812915,17.3071842,59.7191344,41.6639538,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-16",-9,-6,25,-7,-20,8
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-17,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,31261,399,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,744,11,662,9,672591,"US_ND","2020/10/17","US",329064917,744,11,31261,399,37247.129304998,36997.6306266121,37498.3105124936,1143.119683593,12198.6091331576,15390.42368431,0.000113190824608623,0.000112432619569141,0.000113954142709457,3.4738424685759e-06,3.70705246988017e-05,4.6770174786849e-05,"2020/10/17","US_ND",672591,744,11,31261,399,37101.4492753623,942.028985507248,7826.08695652174,12101.4492753623,0.0464784690844808,0.000593228276917176,0.0551619770043939,0.00140059707237719,0.0116357295243643,0.0179922854682301,"2020-10-17","US","USND",762062,0,0,0,0,"2020-10-17","US_ND",1.6095099,1.5835933,1.6095099,1.5268275,1.5769937,1.5807737,1.5769937,1.5361547,43.2964617,43.8023315,35.7379271,38.66323,72.840795,NA,13.6862024,45.6454315,58.8492056,26.0790868,44.384394,15.6339345,1.5610289,17.0811752,19.9196709,9.6601142,16.5641297,13.752967,15.8819084,59.5903793,40.3871091,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-17",-16,-8,-6,-14,-7,6
"United States","USA","North Dakota","US_ND","STATE_TOTAL",2020-10-18,2,0,1,0,2,0,2,0,0,NA,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,31978,404,48.61,48.61,54.76,54.76,45.28,45.28,48.4,48.4,25,25,717,5,673.428571428571,9.57142857142857,672591,"US_ND","2020/10/18","US",329064917,717,5,31978,404,37762.8438529333,37512.1070168568,38015.2566535442,515.71454793532,12409.5388068372,15263.8673745325,0.000114758036794707,0.000113996069100422,0.000115525097601165,1.56721218608461e-06,3.77115218479434e-05,4.63855810388091e-05,"2020/10/18","US_ND",672591,717,5,31978,404,37971.0144927536,869.565217391304,8405.79710144928,12101.4492753623,0.0475444958377379,0.000600662215224408,0.0564548358404344,0.00129285883604048,0.012497635415058,0.0179922854682301,"2020-10-18","US","USND",762062,0,0,0,0,"2020-10-18","US_ND",0.965909,1.5028841,0.965909,1.4459958,0.9707397,1.5321222,0.9707397,1.487788,47.1009058,45.1801579,46.2544797,40.2747918,73.3733262,NA,14.0903683,45.8570397,57.8506077,25.6819385,43.810078,15.2270815,1.2231033,16.0934974,19.5630399,9.7320722,16.2404932,14.2485984,16.4169046,58.7372665,40.9175081,"US","United States","North Dakota",NA,NA,"US_ND",NA,"2020-10-18",-12,-8,-1,-13,-11,4
