"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_weekly_admission","icu_weekly_admission","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-03,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,396,11,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,0,356,9,6,1976.55246843932,1613.55370222749,2421.21452487161,0,2012.34924215478,2012.34924215478,0.00225659861289866,0.00184216867724189,0.00276426223214276,0,0.0022974672218541,0.0022974672218541,"2020-W14",4.11006291821317,1.02751572955329,0.0119617224880383,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-04,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,426,11,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,0,396,9,4,1932.50652096943,1574.24764155412,2372.2960447967,0,2012.34924215478,2012.34924215478,0.00220631205306711,0.00179729357101004,0.00270841277909519,0,0.0022974672218541,0.0022974672218541,"2020-W14",4.11006291821317,1.02751572955329,0.0150187734668335,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-05,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,446,9,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,20,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,426,9,4,1826.67618252626,1485.46148347962,2246.2688618439,0,2012.34924215478,2012.34924215478,0.00208548723371789,0.00169592782213431,0.00256452954261153,0,0.0022974672218541,0.0022974672218541,"2020-W14",4.11006291821317,1.02751572955329,0.0173913043478261,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,465,9,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,19,0,"2020/04/06","CY",875899,232,3,446,9,446,9,446,446,0.000509191128200854,0.00026487072139596,0.000509191128200854,0.000509191128200854,20,0,446,9,3,1686.35747024798,1369.29901000191,2076.83018587532,0,1206.21592330659,2012.34924215478,0.00192528758481055,0.00156330696804301,0.00237108409288665,0,0.00137711759381686,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.0125348189415042,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,494,9,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,465,9,2,1562.01774860614,1266.6989133038,1926.18736886483,0,1206.21592330659,2012.34924215478,0.00178333089614914,0.00144617006447524,0.00219909757730609,0,0.00137711759381686,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.0125348189415042,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,526,9,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,0,494,9,1,1489.00166391657,1206.2455372547,1838.03868007859,0,1206.21592330659,2012.34924215478,0.0016999695900059,0.00137715140359185,0.00209845961700903,0,0.00137711759381686,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.0126404494382022,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,564,10,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,0,526,9,0,1436.33454556499,1162.56407994443,1774.57480613197,0,1166.66693163646,2012.34924215478,0.00163984037607645,0.00132728097639617,0.00202600391841065,0,0.00133196513711793,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.00930851063829787,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,595,10,92.59,92.59,96.43,96.43,74.44,74.44,70.51,70.51,100,100,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,1,564,10,1,1562.00404282236,1291.18585324434,1889.62466066588,0,980.56195530096,2012.34924215478,0.00178331524847313,0.00147412641553916,0.00215735451309555,0,0.00111949203652586,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.00930851063829787,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,616,10,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,0,595,10,1,1512.41815514274,1249.44255600149,1830.74337032798,0,710.439642009952,2012.34924215478,0.00172670382674571,0.00142646875496089,0.00209013067754157,0,0.000811097674514929,0.0022974672218541,"2020-W15",2.28336828789621,0.799178900763673,0.010498687664042,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,633,11,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0,616,10,1,1443.19794514813,1191.62151242534,1747.88746859777,0,572.135744145335,1206.21592330659,0.0016476762105541,0.00136045538632347,0.00199553540830367,0,0.000653198307276678,0.00137711759381686,"2020-W15",2.28336828789621,0.799178900763673,0.00865265760197775,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,662,12,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,29,1,"2020/04/13","CY",875899,187,2,633,11,633,11,633,633,0.00072268606311915,0.000213494934918295,0.00072268606311915,0.00072268606311915,17,1,633,11,2,1510.40641549787,1268.93214459869,1797.83257102264,0,357.214806495055,1206.21592330659,0.00172440705549141,0.00144871970923438,0.00205255693981,0,0.000407826480558895,0.00137711759381686,"2020-W16",1.37002097273772,0.456673657579241,0.00865265760197775,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,695,12,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,1,662,12,3,1604.0372311854,1367.19405408935,1881.90947095852,0,0,1206.21592330659,0.00183130387314679,0.00156090377325393,0.0021485462033391,0,0,0.00137711759381686,"2020-W16",1.37002097273772,0.456673657579241,0.0090293453724605,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,1,0,0,0,NA,0,NA,NA,715,12,92.59,92.59,96.43,96.43,78.89,78.89,75.64,75.64,100,100,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,0,695,12,3,1575.74998735815,1342.60624136998,1849.37917473524,0,0,1166.66693163646,0.00179900877539322,0.00153283225733787,0.00211140687994306,0,0,0.00133196513711793,"2020-W16",1.37002097273772,0.456673657579241,0.00934579439252336,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,735,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,715,12,3,1522.94694010731,1297.22624720909,1787.94361228213,0,0,980.56195530096,0.0017387243735948,0.00148102263755192,0.00204126687241581,0,0,0.00111949203652586,"2020-W16",1.37002097273772,0.456673657579241,0.00934579439252336,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,750,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,735,12,2,1475.69722201489,1256.63096561861,1732.95291190794,0,0,710.439642009952,0.00168478011964266,0.00143467564824096,0.00197848486173398,0,0,0.000811097674514929,"2020-W16",1.37002097273772,0.456673657579241,0.0102272727272727,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,761,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,735,12,2,1395.95494363031,1188.43269694022,1639.71439835262,0,0,572.135744145335,0.0015937396248087,0.00135681476624613,0.00187203592920259,0,0,0.000653198307276678,"2020-W16",1.37002097273772,0.456673657579241,0.0102272727272727,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,767,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,761,12,2,1372.98399076093,1168.62755445646,1613.07598104906,0,0,357.214806495055,0.00156751405214634,0.00133420354910379,0.00184162327054724,0,0,0.000407826480558895,"2020-W16",1.37002097273772,0.456673657579241,0.0102272727272727,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,772,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,0,"2020/04/20","CY",875899,134,1,767,12,767,12,767,767,0.000875671738408195,0.000152985675289046,0.000875671738408195,0.000875671738408195,6,0,767,12,1,1320.27597314575,1123.55655162975,1551.43828117729,0,0,0,0.00150733814417615,0.0012827466998247,0.00177125248593421,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.01,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,784,12,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,772,12,0,1272.53351130972,1082.7445834358,1495.58959904255,0,0,0,0.00145283133250491,0.00123615232285435,0.00170749093108058,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.01,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,790,13,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,784,12,0,1242.24489783237,1056.82321894082,1460.19916910719,0,0,0,0.00141825130275565,0.00120655831202092,0.00166708623837587,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.0121278941565601,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,795,13,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,790,14,2,1408.87005544426,1226.71903015055,1618.06802074629,0,0,0,0.001608484603184,0.00140052566580228,0.00184732260311553,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.0121278941565601,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,804,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,795,14,2,1372.10057710872,1194.57046038438,1576.01418764054,0,0,0,0.00156650547278706,0.00136382215344963,0.00179931040866646,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.00965665236051502,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,810,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,804,14,2,1346.87554957462,1172.49309510887,1547.19354306601,0,0,0,0.00153770645882073,0.00133861677557443,0.00176640633573735,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,817,14,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,810,14,2,1320.53878429686,1149.4705616029,1517.06597722739,0,0,0,0.00150763819150023,0.00131233231411716,0.00173201017152364,0,0,0,"2020-W17",0.799178900763673,0.228336828789621,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,822,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,5,1,"2020/04/27","CY",875899,50,2,817,14,817,14,817,817,0.000932755945605601,5.70842071974052e-05,0.000932755945605601,0.000932755945605601,7,0,817,14,2,1299.14742933488,1130.76097192309,1492.60903502622,0,0,0,0.00148321602072257,0.00129097187223993,0.00170408806840312,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,837,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,822,15,3,1368.68535720499,1202.37174108699,1558.00368805558,0,0,0,0.00156260637037488,0.00137272875193029,0.00177874810686572,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-29,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,843,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,837,15,3,1364.45101285485,1198.57641284809,1553.28149838751,0,0,0,0.00155777208657031,0.00136839568585886,0.00177335685779697,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-04-30,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,850,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,843,15,1,1347.31619307524,1183.45816570366,1533.86150582133,0,0,0,0.00153820953451853,0.00135113542280978,0.00175118536020857,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-01,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,857,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,850,15,1,1333.2401360406,1171.03069242256,1517.91859244296,0,0,0,0.00152213912339277,0.00133694717361541,0.00173298358879615,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,864,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,857,15,1,1320.5276893722,1159.80907734431,1503.51761549543,0,0,0,0.00150762552460067,0.00132413563361108,0.00171654222175779,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,0,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,872,15,94.44,94.44,96.43,96.43,83.33,83.33,80.77,80.77,100,100,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,864,15,1,1309.0948607613,1149.71421699551,1490.56985565512,0,0,0,0.00149457284545512,0.00131261049161548,0.00170175996964847,0,0,0,"2020-W18",0.570842071974052,NA,0.0111788617886179,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,874,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,0,"2020/05/04","CY",875899,55,1,842,15,872,15,872,872,0.000995548573522746,6.27926279171457e-05,0.000995548573522746,0.000995548573522746,8,0,872,15,1,1300.31678687715,1141.95347603205,1480.64153375989,0,0,0,0.00148455105768719,0.00130375017671221,0.00169042496196467,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,878,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,874,15,0,1283.69317616633,1127.30937101665,1461.77102125025,0,0,0,0.00146557214492347,0.00128703123421382,0.00166888079704424,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,883,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,878,15,0,1271.17378690435,1116.27182897497,1447.57106160831,0,0,0,0.00145127895671116,0.00127442984747667,0.00165266892827634,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,889,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,883,15,0,1261.31097880643,1107.57289230261,1436.38887906528,0,0,0,0.00144001874509096,0.00126449840940863,0.00163990240777222,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,891,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,889,15,0,1253.97159829305,1101.09130775048,1428.07845113056,0,0,0,0.00143163949073244,0.00125709848709781,0.00163041452396973,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,892,15,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,891,15,0,1241.95936767712,1090.51158273731,1414.43987884033,0,0,0,0.00141792531750478,0.00124501978280294,0.00161484358223988,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,898,16,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,892,15,0,1229.50874278115,1079.5482758035,1400.3002760114,0,0,0,0.0014037106364788,0.00123250314911138,0.00159870062188836,0,0,0,"2020-W19",0.456673657579241,0.11416841439481,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,901,16,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,3,0,"2020/05/11","CY",875899,26,1,803,16,898,16,898,898,0.0010252323612654,2.96837877426507e-05,0.0010252323612654,0.0010252323612654,6,1,898,16,1,1306.57218135867,1156.59087930214,1476.00235800788,0,0,0,0.00149169274238088,0.00132046146793424,0.00168512848856761,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,903,16,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,901,16,1,1298.22160044688,1149.17077534233,1466.60475538528,0,0,0,0.00148215901656113,0.00131199005289688,0.00167439939466226,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,905,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,903,16,1,1289.20561553472,1141.16597680897,1456.44994058956,0,0,0,0.00147186560954484,0.00130285110133585,0.00166280580362525,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,907,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,905,17,2,1360.99607508219,1213.40006618569,1526.54542224631,0,0,0,0.00155382763889694,0.00138531961582979,0.00174283270359517,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
