"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high"
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-01,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,90179,2110,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,716,10,536.714285714286,6.71428571428571,"2020/10/01","US",329064917,716,10,90178,2110,165311.733145748,164850.347749998,165774.40987322,1103.98275958272,7498.98285821616,10275.2260588593,0.00050236814867064,0.000500966038108516,0.000503774183478879,3.35490872028367e-06,2.2788764376897e-05,3.12255288486414e-05,"2020-10-01","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-02,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,90821,2117,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,642,7,537,6.71428571428571,"2020/10/02","US",329064917,642,7,90820,2117,166030.239781591,165567.33406474,166494.439725372,718.506635842699,7914.48191160284,10752.1773723255,0.000504551628582121,0.000503144897894844,0.000505962292313806,2.18347991148111e-06,2.40514302884584e-05,3.26749428968312e-05,"2020-10-02","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-03,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,91290,2123,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,469,6,538.714285714286,7,"2020/10/03","US",329064917,469,6,91289,2123,166331.51121709,165868.175680428,166796.141033494,301.271435499541,7988.24616381433,10548.4873771982,0.00050546716658066,0.000504059129707917,0.000506879136658296,9.15537998538874e-07,2.42755935109738e-05,3.20559465085673e-05,"2020-10-03","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-04,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,91709,2127,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,419,4,544.571428571429,6.57142857142857,"2020/10/04","US",329064917,419,4,91708,2127,166368.799246555,165905.623950504,166833.267635329,37.2880294652423,7026.04563192601,10079.0139534198,0.000505580481697341,0.000504172931782042,0.000506991961210282,1.13315116680282e-07,2.13515487946289e-05,3.06292571244226e-05,"2020-10-04","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-05,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,92136,2135,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,427,8,549.285714285714,6.71428571428571,"2020/10/05","US",329064917,427,8,92135,2135,166731.236771907,166267.602761201,167196.163617129,362.437525351124,6697.97930251932,10077.1160154588,0.000506681898185781,0.000505272954276073,0.000508094770908469,1.10141648844056e-06,2.03545834164975e-05,3.06234894540849e-05,"2020-10-05","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-06,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,92692,2146,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,556,11,552.714285714286,7.57142857142857,"2020/10/06","US",329064917,556,11,92691,2146,167569.266378175,167104.064899288,168035.762932775,838.029606268654,6026.65323768553,9985.18949963895,0.000509228598131521,0.000507814890820731,0.000510646241066091,2.54669994573944e-06,1.83144812051949e-05,3.03441326734899e-05,"2020-10-06","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-07,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,93450,2151,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,758,5,569.571428571429,7.28571428571429,"2020/10/07","US",329064917,758,5,93449,2151,168311.71419631,167844.784823522,168779.94252539,742.447818135232,5934.94864650752,10498.9639087786,0.000511484833238271,0.000510065875006425,0.000512907738886642,2.25623510675017e-06,1.80357988345124e-05,3.19054489445274e-05,"2020-10-07","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-08,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,94143,2158,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,693,7,566.285714285714,6.85714285714286,"2020/10/08","US",329064917,693,7,94142,2158,169088.837416532,168620.227604667,169558.749534526,777.123220221751,6506.81054798994,10973.0795465444,0.00051384644391165,0.000512422378969883,0.000515274466449809,2.36161067337893e-06,1.97736380022242e-05,3.33462456179866e-05,"2020-10-08","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-09,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,94691,2165,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,548,7,552.857142857143,6.85714285714286,"2020/10/09","US",329064917,548,7,94690,2165,169587.239483986,169117.721874209,170058.060604616,498.402067453688,6750.41158837642,11243.97443071,0.000515361044957539,0.000513934221295943,0.000516791829876583,1.51460104588934e-06,2.05139206267206e-05,3.41694718878525e-05,"2020-10-09","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-10,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,95539,2168,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,848,3,607,6.42857142857143,"2020/10/10","US",329064917,848,3,95538,2168,170288.197024966,169816.928078251,170760.773817858,700.957540979987,7182.28668919147,10945.4434103364,0.000517491194678058,0.000516059048854031,0.000518927314934207,2.13014972051848e-06,2.18263519389138e-05,3.32622617753458e-05,"2020-10-10","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-11,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,95914,2171,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,375,3,600.714285714286,6.28571428571429,"2020/10/11","US",329064917,375,3,95913,2171,170125.005579613,169654.376684166,170596.940020849,0,6812.10338579013,10254.9395555786,0.000516995269901752,0.000515565069138519,0.000518429438106429,0,2.07013966967197e-05,3.11638799087738e-05,"2020-10-11","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-12,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,96521,2183,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,607,12,626.428571428571,6.85714285714286,"2020/10/12","US",329064917,607,12,96520,2183,171061.582695237,170589.185693333,171535.287862876,610.19422491797,6690.64086371861,9355.77810939416,0.000519841447258375,0.000518405873371583,0.000521280996548399,1.85432780401191e-06,2.03322825317128e-05,2.84314055557438e-05,"2020-10-12","US","USWA",7614893,0.0108108108108108,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-13,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,97240,2187,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,719,4,649.714285714286,5.85714285714286,"2020/10/13","US",329064917,719,4,97239,2187,171564.406084705,171090.877788063,172039.244965819,666.014834821079,6252.67293895697,9187.64053490199,0.000521369484321858,0.000519930472527592,0.00052281247886969,2.02396183978822e-06,1.90013356512173e-05,2.79204499180993e-05,"2020-10-13","US","USWA",7614893,0.0133333333333333,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-14,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,97938,2196,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,698,9,641.142857142857,6.42857142857143,"2020/10/14","US",329064917,698,9,97937,2196,172414.47968303,171939.213040089,172891.060036658,850.0735983247,6384.23990143897,9832.45281448736,0.000523952784924288,0.00052250849044503,0.000525401071657415,2.58330060243007e-06,1.94011563421663e-05,2.98799790148622e-05,"2020-10-14","US","USWA",7614893,0.0133333333333333,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-15,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,98713,2200,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,775,4,652.857142857143,6,"2020/10/15","US",329064917,775,4,98712,2200,172992.019556965,172515.417132938,173469.938674156,577.53987393502,6660.50833987445,10155.1916613552,0.000525707878962268,0.000524259525159099,0.000527160234082796,1.75509403797981e-06,2.02407123816072e-05,3.08607546314491e-05,"2020-10-15","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-16,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,99539,2205,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,826,5,692.571428571429,5.71428571428571,"2020/10/16","US",329064917,826,5,99538,2205,173715.31533528,173237.046234377,174194.904831201,723.295778314874,7346.51608872408,10609.4049995051,0.0005279059126661,0.000526452493975153,0.000529363343924022,2.19803370383259e-06,2.23254309687595e-05,3.22410699269564e-05,"2020-10-16","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-17,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,100105,2211,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,566,6,652.285714285714,6.14285714285714,"2020/10/17","US",329064917,566,6,100104,2211,174036.190055678,173557.431950472,174516.268814922,320.874720398395,7304.95328377135,10560.0964165022,0.000528881023362566,0.00052742611862957,0.000530339941449674,9.75110696465995e-07,2.21991251767849e-05,3.20912253812283e-05,"2020-10-17","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-18,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,100572,2221,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,467,10,665.428571428571,7.14285714285714,"2020/10/18","US",329064917,467,10,100571,2221,174476.805112328,173997.504943158,174957.425580041,440.615056650189,6907.53873415288,10269.0547261629,0.000530220014649353,0.00052876346263056,0.000531680578941938,1.3389912867867e-06,2.09914165178322e-05,3.12067746989961e-05,"2020-10-18","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-19,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,101064,2231,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,492,10,649,6.85714285714286,"2020/10/19","US",329064917,492,10,101063,2231,174954.629084319,174474.682048267,175435.896364401,477.823971990496,6642.91488800815,9642.89593857064,0.000531672080631794,0.000530213562840145,0.000533134610531578,1.45206598244108e-06,2.01872473935231e-05,2.93039319611536e-05,"2020-10-19","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-20,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,101864,2237,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,800,6,660.571428571429,7.14285714285714,"2020/10/20","US",329064917,800,6,101863,2237,175659.384904191,175177.893302403,176142.19992732,704.755819871993,6570.54748765839,9629.14512259993,0.000533813772995407,0.000532350561401241,0.000535281006353284,2.14169236361345e-06,1.99673290837576e-05,2.92621444132859e-05,"2020-10-20","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-21,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,4e+07,0,2,1,2,1,0,0,3,1,NA,NA,NA,102567,2248,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,703,11,661.285714285714,7.42857142857143,"2020/10/21","US",329064917,703,11,102566,2248,176594.698469277,176111.374493654,177079.348889976,935.313565086719,7007.45898529142,10263.1872521871,0.000536656110530547,0.000535187330509785,0.000538128921503887,2.84233753513967e-06,2.1295065573008e-05,3.11889439498867e-05,"2020-10-21","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-22,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,103379,2259,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,812,11,666.571428571429,8.42857142857143,"2020/10/22","US",329064917,812,11,103378,2259,177710.81548165,177225.165540583,178197.796248757,1116.11701237262,7422.61845668405,11342.0162350945,0.000540047894202134,0.000538572045772303,0.000541527786897918,3.39178367158666e-06,2.25566995240761e-05,3.44674125047931e-05,"2020-10-22","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-23,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,2e+06,0,2,1,2,1,0,0,3,1,NA,NA,NA,104328,2266,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,949,7,684.142857142857,8.71428571428571,"2020/10/23","US",329064917,949,7,104327,2266,178731.461835925,178243.476593038,179220.783058123,1020.64635427471,8443.26481095876,12000.2250640181,0.000543149550749358,0.000541666605538014,0.000544636555887005,3.1016565472238e-06,2.56583560712999e-05,3.64676525635763e-05,"2020-10-23","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-24,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,105069,2277,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,741,11,709.142857142857,9.42857142857143,"2020/10/24","US",329064917,741,11,105068,2277,179683.444194366,179193.584433133,180174.64308047,951.982358440961,8785.05294448175,12114.1778161904,0.000546042543314837,0.000544553901603351,0.00054753525451171,2.89299256547899e-06,2.6697020832767e-05,3.68139451833158e-05,"2020-10-24","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-25,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,105665,2285,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,596,8,727.571428571429,9.14285714285714,"2020/10/25","US",329064917,596,8,105664,2285,180119.173167007,179628.642315754,180611.043562516,435.728972641838,8554.76708230251,11807.458970697,0.000547366686212275,0.000545876005115897,0.000548861438068515,1.3241428974388e-06,2.59972018904176e-05,3.58818529740045e-05,"2020-10-25","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-26,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,106212,2294,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,547,9,735.428571428571,9,"2020/10/26","US",329064917,547,9,106211,2294,180530.539528347,180039.469589102,181022.948894363,411.366361339751,8116.05984531756,11441.702111815,0.000548616793227906,0.000547124473889454,0.000550113182969191,1.25010701563106e-06,2.46640083036186e-05,3.47703493162566e-05,"2020-10-26","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-27,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,106963,2304,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,751,10,728.428571428571,9.57142857142857,"2020/10/27","US",329064917,751,10,106962,2304,181363.396877889,180870.707654751,181857.42817943,832.857349541795,8371.37732092434,11776.1573939031,0.000551147775130003,0.000549650534926977,0.000552649093793947,2.53098190209622e-06,2.5439896167735e-05,3.57867301724635e-05,"2020-10-27","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-28,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,107843,2316,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,880,12,753.714285714286,9.71428571428571,"2020/10/28","US",329064917,880,12,107842,2316,182573.844987153,182078.64568222,183070.391085669,1210.44810926402,8858.52965187348,12285.6479621871,0.00055482622289739,0.000553321354771525,0.000556335183813197,3.67844776738694e-06,2.69203102312894e-05,3.73350282193319e-05,"2020-10-28","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-29,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,108954,2320,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1111,4,796.428571428571,8.71428571428571,"2020/10/29","US",329064917,1111,4,108953,2320,183534.001320309,183036.440572597,184032.914622174,960.156333156425,9497.81126463151,13245.8042953436,0.000557744055469485,0.000556232011121979,0.000559260210112808,2.91783257209526e-06,2.88630321069186e-05,4.02528607914272e-05,"2020-10-29","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-30,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,109932,2331,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,978,11,800.571428571429,9.28571428571429,"2020/10/30","US",329064917,978,11,109931,2331,184794.117065713,184293.85023758,185295.741871332,1260.11574540401,10317.3119533853,13895.7258158296,0.000561573438914223,0.000560053171020903,0.000563097833584405,3.82938344473838e-06,3.13534242648703e-05,4.22279164321537e-05,"2020-10-30","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-10-31,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,110808,2345,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,876,14,819.857142857143,9.71428571428571,"2020/10/31","US",329064917,876,14,110807,2345,186077.368753256,185574.534277318,186581.565714145,1283.25168754265,11122.7396689375,14512.9626685512,0.000565473130498612,0.0005639450597443,0.000567005341727586,3.89969158438926e-06,3.38010498668185e-05,4.41036461767547e-05,"2020-10-31","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-01,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,111848,2353,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1040,8,883.285714285714,9.71428571428571,"2020/11/01","US",329064917,1040,8,111847,2353,187116.12790446,186610.990844537,187622.632319265,1038.75915120379,11456.7430002693,14701.6482214303,0.000568629830278929,0.000567094762169789,0.000570169053662031,3.15669978031657e-06,3.48160572835216e-05,4.46770453546412e-05,"2020-11-01","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-02,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,112593,2358,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,745,5,911.571428571429,9.14285714285714,"2020/11/02","US",329064917,745,5,112592,2358,187383.073149327,186877.519236935,187889.994720918,266.945244867326,10788.3746800499,14391.0535923626,0.000569441053934434,0.000567904719046471,0.000570981545021156,8.11223655505414e-07,3.27849434038874e-05,4.37331749721668e-05,"2020-11-02","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-03,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,114127,2368,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1534,10,1023.42857142857,9.14285714285714,"2020/11/03","US",329064917,1534,10,114126,2368,189324.400930624,188814.245384213,189835.934861812,1941.32778129657,11613.5854489738,15609.0855953443,0.000575340582206835,0.000573790263348593,0.000576895089857944,5.89952827240033e-06,3.5292688004701e-05,4.74346695407346e-05,"2020-11-03","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-04,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,115251,2380,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1124,12,1058.28571428571,9.14285714285714,"2020/11/04","US",329064917,1124,12,115250,2380,190701.605464956,190188.505283858,191216.089913706,1377.20453433218,11970.1436290313,16665.415409278,0.000579525788417475,0.000577966521067508,0.000581089262437863,4.18520621064014e-06,3.63762376681174e-05,5.06447650549087e-05,"2020-11-04","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-05,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,117023,2392,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1772,12,1152.71428571429,10.2857142857143,"2020/11/05","US",329064917,1772,12,117022,2392,193084.366394912,192565.622340772,193604.507870826,2382.76092995584,13400.9222005462,18607.5612825837,0.000586766794087963,0.000585190375492907,0.000588347459327685,7.24100567048853e-06,4.07242507731269e-05,5.65467794386105e-05,"2020-11-05","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-06,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,118771,2406,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1748,14,1262.71428571429,10.7142857142857,"2020/11/06","US",329064917,1748,14,118770,2406,195504.327115693,194979.981484076,196030.08283228,2419.96072078147,15385.1539486858,20549.6980313747,0.00059412084672549,0.00059252740541793,0.00059571857316008,7.35405263752705e-06,4.67541605132152e-05,6.24487660936965e-05,"2020-11-06","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-11-07,3,0,2,0,2,0,4,0,1,0,1,0,1,1,3,1,1,2,0,0,2,1,2,1,0,0,3,1,NA,NA,NA,120221,2411,62.5,62.5,68.57,68.57,60.28,60.28,58.01,58.01,75,75,1450,5,1344.71428571429,9.42857142857143,"2020/11/07","US",329064917,1450,5,120220,2411,196587.059817511,196060.11012716,197115.425787676,1082.73270181811,16056.5202891642,20927.6749133208,0.000597411178346646,0.000595809823528408,0.000599016837117509,3.2903316211558e-06,4.87943851187399e-05,6.35974053512389e-05,"2020-11-07","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
