"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","population"
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-04,2,1,1,0,2,0,3,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16558,232,50,50,53.1,53.1,48.06,48.06,47.76,47.76,50,50,"MG",26969306,36,0,272,3,16529,232,456,726,0.000612881918429788,1.33485081151143e-06,1.69081102791447e-05,2.69194913654804e-05,"MG",26969306,36,0,16529,232,3,17470.928136856,17293.3790181792,17650.3001317626,0,329.753037018661,1012.15212556781,0.000647807850037225,0.000641224472671977,0.000654458818175098,0,1.22269752517422e-05,3.7529780171867e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-05,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16570,233,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,29,0,273,3,16558,232,422,687,0.000613957214916839,1.07529648705087e-06,1.56474178460506e-05,2.54734029863431e-05,"MG",26969306,29,0,16558,232,3,17451.2500671184,17273.8947889509,17630.4262950531,0,254.622880302981,944.881855775031,0.000647078203166162,0.000640502013249835,0.000653721912423444,0,9.44120995560586e-06,3.50354531101034e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-06,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16600,234,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,12,1,222,4,16570,233,403,699,0.000614402165187343,4.44950270503809e-07,1.49429132510863e-05,2.59183532568469e-05,"MG",26969306,12,1,16570,233,4,17489.6235388731,17312.5000079893,17668.5592138826,0,254.622880302981,944.881855775031,0.000648501060385946,0.000641933463471005,0.000655135850135802,0,9.44120995560586e-06,3.50354531101034e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-07,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16633,235,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,30,1,223,5,16600,234,409,629,0.000615514540863602,1.11237567625952e-06,1.51653883863382e-05,2.33228100122413e-05,"MG",26969306,30,1,16600,234,5,17548.229883807,17371.1314473804,17727.1338362576,24.6118063776194,279.2346866806,938.465944357322,0.000650674136138578,0.000644107469705762,0.000657307749641671,9.12585825442426e-07,1.03537957810483e-05,3.47975563167002e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-08,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16654,235,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,33,1,225,5,16633,235,412,613,0.000616738154107488,1.22361324388547e-06,1.52766259539641e-05,2.27295429849029e-05,"MG",26969306,33,1,16633,235,5,17611.7066028705,17434.5832645756,17790.6293920895,103.23984142363,361.960790906134,831.655601314833,0.000653027801415077,0.000646460211641176,0.00065966211337027,3.82804961401789e-06,1.34212126521214e-05,3.08371153975869e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-09,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16676,237,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,21,0,200,3,16654,235,397,601,0.00061751681708087,7.78662973381666e-07,1.47204381158343e-05,2.22845927143991e-05,"MG",26969306,21,0,16654,235,3,17589.0238825102,17412.1232716808,17767.7217368821,0,278.949903393979,561.39149151542,0.000652186744535071,0.000645627413315002,0.000658812716088509,0,1.03432362476802e-05,2.08159413340269e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-10,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16702,237,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,22,2,183,5,16676,237,391,603,0.00061833255924346,8.15742162590317e-07,1.44979629805824e-05,2.23587510928164e-05,"MG",26969306,22,2,16676,237,5,17718.2863053932,17541.3149416612,17897.0431033235,83.8969821624087,362.846885556388,541.50166698232,0.000656979690370718,0.000650417735690388,0.00066360784750351,3.11083207563475e-06,1.3454068323315e-05,2.00784427668372e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-11,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16718,237,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,26,0,173,5,16702,237,354,566,0.000619296618162885,9.6405891942492e-07,1.31260329798624e-05,2.09868210920963e-05,"MG",26969306,26,0,16702,237,5,17703.5799709569,17526.7505104993,17882.1934847716,7.97638592407748,370.823271480465,474.347896190717,0.000656434391413592,0.000649877698391621,0.000663057235687546,2.95757922880087e-07,1.3749826246195e-05,1.7588435393581e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-12,2,1,1,0,1,1,2,1,0,NA,1,0,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,0,0,NA,NA,16726,237,44.44,44.44,51.19,51.19,44.72,44.72,43.91,43.91,50,50,"MG",26969306,16,0,160,5,16718,237,341,551,0.000619889885190223,5.93267027338412e-07,1.26440035201499e-05,2.04306332539666e-05,"MG",26969306,16,0,16718,237,5,17679.7211509412,17503.1250460942,17858.0990052852,0,370.823271480465,474.347896190717,0.000655549725711934,0.000649001685326801,0.000662163831923789,0,1.3749826246195e-05,1.7588435393581e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-13,2,1,1,1,1,1,2,1,0,NA,1,1,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16754,237,48.15,48.15,54.76,54.76,47.78,47.78,47.44,47.44,50,50,"MG",26969306,8,0,156,4,16726,237,318,535,0.000620186518703892,2.96633513669206e-07,1.17911821683509e-05,1.98373662266282e-05,"MG",26969306,8,0,16726,237,4,17648.8672341142,17472.5746532223,17826.9385496627,0,370.823271480465,474.347896190717,0.000654405687492077,0.000647868901529107,0.000661008427493934,0,1.3749826246195e-05,1.7588435393581e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-14,2,1,1,1,1,1,2,1,0,NA,1,1,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16754,237,48.15,48.15,54.76,54.76,47.78,47.78,47.44,47.44,50,50,"MG",26969306,28,0,154,3,16754,237,300,533,0.000621224736001735,1.03821729784222e-06,1.11237567625952e-05,1.97632078482109e-05,"MG",26969306,28,0,16754,237,3,17640.8508305137,17464.6338116933,17818.8458675884,0,279.757720314745,453.83415899262,0.0006541084457462,0.000647574461563574,0.000660708357404095,0,1.03731894441312e-05,1.68278026506363e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-15,2,1,1,1,1,1,2,1,0,NA,1,1,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16754,237,48.15,48.15,54.76,54.76,47.78,47.78,47.44,47.44,50,50,"MG",26969306,0,0,121,2,16754,237,261,497,0.000621224736001735,0,9.67766838345785e-06,1.84283570366994e-05,"MG",26969306,0,0,16754,237,2,17605.1015468474,17429.2374040835,17782.7401904683,0,219.725015887736,370.823271480465,0.000652782891293065,0.000646261991468505,0.000659369588170652,0,8.14722543797515e-06,1.3749826246195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-16,2,1,1,1,1,1,2,1,0,NA,1,1,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16754,237,48.15,48.15,54.76,54.76,47.78,47.78,47.44,47.44,50,50,"MG",26969306,0,0,100,2,16754,237,225,469,0.000621224736001735,0,8.34281757194642e-06,1.73901397388572e-05,"MG",26969306,0,0,16754,237,2,17571.0638628775,17395.5357863916,17748.3630895028,0,219.725015887736,370.823271480465,0.000651520801568919,0.000645012362809471,0.000658094913139507,0,8.14722543797515e-06,1.3749826246195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-17,2,1,1,1,1,1,2,1,0,NA,1,1,2,0,1,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,48.15,48.15,54.76,54.76,47.78,47.78,47.44,47.44,50,50,"MG",26969306,0,0,78,0,16754,237,196,406,0.000621224736001735,0,7.26752108489555e-06,1.50541508187122e-05,"MG",26969306,0,0,16754,237,0,17539.2360742056,17364.0221441605,17716.2180232631,0,219.725015887736,370.823271480465,0.000650340652970664,0.000643843862506529,0.000656903000146282,0,8.14722543797515e-06,1.3749826246195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-18,2,1,1,1,0,NA,2,1,0,NA,0,NA,2,0,3,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,44.44,44.44,60.95,60.95,45.56,45.56,44.87,44.87,50,50,"MG",26969306,56,1,108,1,16810,238,240,433,0.000623301170597419,2.07643459568444e-06,8.89900541007618e-06,1.60552889273458e-05,"MG",26969306,56,1,16810,238,1,17642.5593571053,17466.9166208956,17819.9683106418,0,219.725015887736,370.823271480465,0.000654171796526958,0.000647659106277914,0.00066074997668245,0,8.14722543797515e-06,1.3749826246195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-19,2,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,3,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,40.74,40.74,53.81,53.81,43.33,43.33,42.31,42.31,50,50,"MG",26969306,0,0,92,1,16810,238,210,402,0.000623301170597419,0,7.78662973381666e-06,1.49058340618776e-05,"MG",26969306,0,0,16810,238,1,17614.6324743747,17439.2644820151,17791.7639546828,0,195.113209510117,370.823271480465,0.000653136290358183,0.000646633787388339,0.000659704182031336,0,7.23463961253273e-06,1.3749826246195e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-20,2,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,3,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,40.74,40.74,53.81,53.81,43.33,43.33,42.31,42.31,50,50,"MG",26969306,0,0,84,1,16810,238,177,356,0.000623301170597419,0,6.56301648993118e-06,1.32001913582797e-05,"MG",26969306,0,0,16810,238,1,17587.2613142268,17412.1626793017,17764.120760403,0,91.8733680864862,279.757720314745,0.000652121389932199,0.000645628874517636,0.000658679194800304,0,3.40658999851484e-06,1.03731894441312e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-21,2,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,3,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,40.74,40.74,53.81,53.81,43.33,43.33,42.31,42.31,50,50,"MG",26969306,0,0,56,1,16810,238,156,317,0.000623301170597419,0,5.78435351654952e-06,1.17541029791423e-05,"MG",26969306,0,0,16810,238,1,17561.0366090622,17386.1959365689,17737.635530506,0,91.8733680864862,219.725015887736,0.00065114899912746,0.000644666048750714,0.000657697143949716,0,3.40658999851484e-06,8.14722543797515e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-10-22,2,1,0,NA,0,NA,2,1,0,NA,0,NA,2,0,3,1,1,1,0,0,2,1,1,1,0,0,4,1,0,NA,NA,16810,238,40.74,40.74,53.81,53.81,43.33,43.33,42.31,42.31,50,50,"MG",26969306,0,0,56,1,16810,238,134,281,0.000623301170597419,0,4.9686113539592e-06,1.04192521676309e-05,"MG",26969306,0,0,16810,238,1,17536.4811033434,17361.8820419431,17712.8360131114,0,7.97638592407748,219.725015887736,0.0006502385008848,0.000643764509251484,0.00065677759795196,0,2.95757922880087e-07,8.14722543797515e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
