"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-17,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6171,177,80.56,80.56,85.24,85.24,63.89,63.89,64.1,64.1,62.5,62.5,294,27,277.285714285714,13.4285714285714,9535483,"US_NC","2020/04/17","US",329064917,294,27,6171,177,24414.9162563162,24115.0443533559,24718.517082884,3283.91808542835,16191.5205062017,22329.0655597335,7.41948320680937e-05,7.32835471286533e-05,7.51174488858804e-05,9.97954481251598e-06,4.92046391751987e-05,6.78561110777224e-05,"2020-04-17","US","USNC",10488084,0.0125,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-17","US_NC",0.7155236,0.5629162,0.7451312,0.5834392,0.7256509,0.5496133,0.7528947,0.5717752,17.3500205,17.2576945,12.4145683,12.2797211,NA,NA,3.1550324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-18,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6524,187,80.56,80.56,85.24,85.24,63.89,63.89,64.1,64.1,62.5,62.5,353,10,284.142857142857,14,9535483,"US_NC","2020/04/18","US",329064917,353,10,6524,187,25490.4547625853,25191.2937668733,25793.1684659186,1075.53850626915,16228.9780988509,22504.2146808007,7.74633011473093e-05,7.65541765938948e-05,7.83832220738336e-05,3.2684690792156e-06,4.93184695798213e-05,6.83883742027737e-05,"2020-04-18","US","USNC",10488084,0.0125,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-18","US_NC",0.4010347,0.5162576,0.3557566,0.5326636,0.3780535,0.5060951,0.3476394,0.523874,16.1843722,16.9875371,12.0120931,12.207453,NA,NA,3.3125488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-19,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,6818,200,80.56,80.56,85.24,85.24,63.89,63.89,64.1,64.1,62.5,62.5,294,13,282.714285714286,15.8571428571429,9535483,"US_NC","2020/04/19","US",329064917,294,13,6818,200,26688.2936982899,26392.1068119242,26987.8045584589,1197.8389357046,16191.7648905659,23106.6114940417,8.11034307199936e-05,8.02033442292611e-05,8.20136184814223e-05,3.6401295726843e-06,4.92053818382769e-05,7.02190063428782e-05,"2020-04-19","US","USNC",10488084,0.0125,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-19","US_NC",0.5191995,0.5217705,0.5716001,0.5428289,0.568613,0.542479,0.6038183,0.5651409,16.1372684,16.7907943,11.7697114,12.1034938,NA,NA,3.3498636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-20,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,7033,218,80.56,80.56,85.24,85.24,66.39,66.39,66.99,66.99,62.5,62.5,215,18,287,17.7142857142857,9535483,"US_NC","2020/04/20","US",329064917,215,18,7033,218,28165.0669654074,27874.1284300396,28459.042195952,1476.77326711744,15769.0527234476,23009.3113858377,8.55912177517465e-05,8.47070805486068e-05,8.6484583210528e-05,4.48778703175288e-06,4.79207958940441e-05,6.99233196768821e-05,"2020-04-20","US","USNC",10488084,0.0125,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-20","US_NC",0.658928,0.5494662,0.7460105,0.5852376,0.5742373,0.5355088,0.6955899,0.5774308,15.9115179,16.6166345,11.0607695,11.8971133,NA,NA,3.343887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-21,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,7331,245,80.56,80.56,85.24,85.24,66.39,66.39,66.99,66.99,62.5,62.5,298,27,305.142857142857,19,9535483,"US_NC","2020/04/21","US",329064917,298,27,7331,245,31048.0577741991,30756.8987483053,31341.9730460673,2882.99080879177,17320.3430305917,24595.6650646804,9.43523790298166e-05,9.34675717749192e-05,9.52455622793339e-05,8.76116127807016e-06,5.26350338057817e-05,7.47441121615538e-05,"2020-04-21","US","USNC",10488084,0.0125,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-21","US_NC",0.2872012,0.5293875,0.3402247,0.5651471,0.3868271,0.5174132,0.442369,0.5615555,14.4844344,16.2736986,10.7201167,11.7060974,NA,NA,3.3753315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-22,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,7728,265,80.56,80.56,85.24,85.24,66.39,66.39,66.99,66.99,62.5,62.5,397,20,320.571428571429,19.2857142857143,9535483,"US_NC","2020/04/22","US",329064917,397,20,7728,265,33410.3508129005,33116.1566407316,33707.1585193595,2362.29303870136,19160.5431320733,25665.7519797343,0.000101531184537975,0.000100637153734415,0.000102433157647612,7.17880550815862e-06,5.82272437510355e-05,7.79960143236243e-05,"2020-04-22","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-22","US_NC",0.3684465,0.511783,0.3783377,0.5379563,0.3094313,0.5076988,0.3379464,0.5437387,15.7907872,16.0293883,12.4052446,11.731857,NA,NA,3.4134147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-23,3,1,3,0,2,0,3,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,8200,281,80.56,80.56,85.24,85.24,66.39,66.39,66.99,66.99,62.5,62.5,472,16,331.857142857143,18.7142857142857,9535483,"US_NC","2020/04/23","US",329064917,472,16,8200,281,35558.329522859,35259.2260623045,35859.9702733686,2147.97870995845,20764.121530115,27334.9337727445,0.000108058707221162,0.000107149757512146,0.000108975367536274,6.5275226831867e-06,6.31003806769077e-05,8.3068514328267e-05,"2020-04-23","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-23","US_NC",0.5520339,0.4937341,0.5598586,0.5228249,0.6390789,0.5117984,0.6841232,0.5521371,17.0819234,16.0802494,12.5778503,11.8240688,NA,NA,3.5778415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-24,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,8634,294,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,434,13,351.857142857143,16.7142857142857,9535483,"US_NC","2020/04/24","US",329064917,434,13,8634,294,37096.3820208406,36794.8763455208,37400.3583029752,1538.05249798167,22302.1740280967,27834.9053571062,0.00011273271656863,0.00011181646673541,0.000113656474363614,4.67400934746766e-06,6.77743900243754e-05,8.45878850011416e-05,"2020-04-24","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-24","US_NC",0.5961308,0.4897885,0.6461732,0.5224932,0.5245458,0.4837823,0.5601318,0.525346,16.2110281,15.9779861,11.6403309,11.7336564,NA,NA,3.6479326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-25,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,8929,305,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,295,11,343.571428571429,16.8571428571429,9535483,"US_NC","2020/04/25","US",329064917,295,11,8929,305,37704.8294244848,37406.5917647598,38005.4448924377,608.44740364419,22910.6214317409,27208.3006167608,0.000114581735932928,0.000113675417318218,0.000115495280502472,1.84901936429823e-06,6.96234093886736e-05,8.26836870512112e-05,"2020-04-25","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-25","US_NC",0.5712949,0.514435,0.6225948,0.5587045,0.5511603,0.5084051,0.5966317,0.5607777,15.9864023,15.9586773,11.5825321,11.6766643,NA,NA,3.7041028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-26,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,9339,324,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,410,19,360.142857142857,17.7142857142857,9535483,"US_NC","2020/04/26","US",329064917,410,19,9339,324,39716.5485835006,39416.4827872808,40018.898690133,2011.71915901576,24341.1875743677,27320.5343415408,0.000120695177552156,0.000119783303387765,0.000121613993539558,6.11344161922846e-06,7.39707769405504e-05,8.3024755694454e-05,"2020-04-26","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-26","US_NC",0.4520864,0.5026307,0.4286364,0.5337464,0.5148955,0.5006254,0.4857551,0.5437232,15.7551033,15.9020093,11.3443846,11.6064017,NA,NA,3.9286186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-27,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,9782,340,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,443,16,392.714285714286,17.4285714285714,9535483,"US_NC","2020/04/27","US",329064917,443,16,9782,340,41439.3830866558,41137.2695758515,41743.7153293874,1722.83450315523,23044.4278818116,27711.6683430484,0.000125930723531539,0.000125012626538524,0.000126855563060183,5.23554597938264e-06,7.00300356899233e-05,8.4213378307504e-05,"2020-04-27","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-27","US_NC",0.5853591,0.4980195,0.596574,0.5196378,0.835139,0.5383175,0.7744456,0.5554232,15.9700885,15.911707,12.0590358,11.7402336,NA,NA,4.083268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-28,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,10144,363,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,362,23,401.857142857143,16.8571428571429,9535483,"US_NC","2020/04/28","US",329064917,362,23,10144,363,43599.7058872992,43296.9296422413,43904.5994523455,2160.32280064336,22468.7077164113,29349.8982064719,0.000132495758845356,0.000131575647859906,0.00013342230418427,6.56503531381729e-06,6.82804715897785e-05,8.91918180584165e-05,"2020-04-28","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-28","US_NC",0.3194363,0.4879654,0.2689003,0.4934748,0.2756984,0.5213615,0.2416616,0.5256751,15.6761048,16.016499,11.3364825,11.7731222,NA,NA,4.1713589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-29,3,1,3,0,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,10711,382,77.78,77.78,81.67,81.67,64.72,64.72,65.06,65.06,62.5,62.5,567,19,426.142857142857,16.7142857142857,9535483,"US_NC","2020/04/29","US",329064917,567,19,10711,382,46088.1558809216,45779.6784241312,46398.7119530415,2488.44999362247,21673.2396246054,31293.9478881777,0.00014005794449647,0.000139120508018578,0.000141001697707694,7.56218565111415e-06,6.58631124283767e-05,9.50996179522161e-05,"2020-04-29","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-29","US_NC",0.2657472,0.4723213,0.274084,0.4777192,0.4042939,0.534729,0.4081611,0.5355444,16.3408414,16.0830115,12.7709254,11.8334225,NA,NA,4.3029787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-04-30,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,11120,406,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,409,24,417.142857142857,17.8571428571429,9535483,"US_NC","2020/04/30","US",329064917,409,24,11120,406,48422.0725586578,48111.8634061211,48734.2818357272,2333.91667773612,22931.6177960724,33627.8645659138,0.000147150516682572,0.000146207817730145,0.000148099293841547,7.09257218610188e-06,6.9687215535263e-05,0.000102192190138318,"2020-04-30","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-04-30","US_NC",0.4653616,0.4626414,0.4574894,0.4653499,0.6669341,0.5389074,0.6492724,0.5306589,15.0898852,15.7952096,10.6638794,11.5402124,NA,NA,4.4480724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-01,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,11585,419,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,465,13,421.571428571429,17.8571428571429,9535483,"US_NC","2020/05/01","US",329064917,465,13,11585,419,49600.3489917539,49289.2960977007,49913.3648658162,1178.27643309615,22912.055293464,34806.14099901,0.000150731197491205,0.000149785934480827,0.000151682425829114,3.58068080863251e-06,6.96277667712112e-05,0.000105772870946951,"2020-05-01","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-01","US_NC",0.5349136,0.4566424,0.5349136,0.4534629,0.5656716,0.5449353,0.5656716,0.5316729,14.764252,15.6092576,11.6205283,11.5392261,NA,NA,4.5763498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-02,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,11929,431,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,344,12,428.571428571429,18,9535483,"US_NC","2020/05/02","US",329064917,344,12,11929,431,50091.0277298446,49782.7410760222,50401.2234923033,490.678738090719,21925.9607644372,34715.6667207118,0.000152222328002972,0.0001512854713589,0.000153164986264103,1.49113051176683e-06,6.66311102512251e-05,0.000105497927391366,"2020-05-02","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-02","US_NC",0.4050015,0.4337375,0.4236651,0.4257799,0.3991732,0.5231735,0.4146787,0.5056732,14.5714223,15.419243,10.9142867,11.450628,NA,NA,4.6565354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-03,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,12167,434,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,238,3,404,15.7142857142857,9535483,"US_NC","2020/05/03","US",329064917,238,3,12167,434,49105.7061197691,48804.4335329671,49408.8384796488,0,19042.9699556455,31696.0725250005,0.000149228020317247,0.000148312478819998,0.000150149213505033,0,5.7869948973155e-05,9.63216401613559e-05,"2020-05-03","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-03","US_NC",0.5312052,0.4437208,0.5504286,0.4415443,0.5248016,0.5245226,0.5475085,0.5143827,14.0015629,15.1868669,9.8660864,11.2605914,NA,NA,4.7959211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-04,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,12483,442,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,316,8,385.857142857143,14.5714285714286,9535483,"US_NC","2020/05/04","US",329064917,316,8,12483,442,49063.4498888361,48765.8851610885,49362.8303278521,0,16680.6769169441,28960.0295589568,0.000149099607263317,0.000148195333631049,0.000150009398686072,0,5.06911434649964e-05,8.80070407473939e-05,"2020-05-04","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-04","US_NC",0.5044623,0.4325697,0.4591901,0.4230272,0.633495,0.4959777,0.5910275,0.4884267,14.924471,15.0482176,11.2678793,11.1547123,NA,NA,5.1124332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-05,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,12928,472,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,445,30,397.714285714286,15.5714285714286,9535483,"US_NC","2020/05/05","US",329064917,445,30,12928,472,52003.2285077303,51701.8867144006,52306.3266562372,0,14532.6982069857,25676.1114735284,0.00015803334181544,0.000157117590005502,0.000158954431037804,0,4.41636207818096e-05,7.80274959348779e-05,"2020-05-05","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-05","US_NC",0.4799995,0.4580805,0.5339677,0.4640788,0.4373683,0.5191342,0.4823192,0.5228905,16.5695274,15.1498254,12.4902778,11.3061161,NA,NA,5.5825765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-06,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,13541,492,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,613,20,404.285714285714,15.7142857142857,9535483,"US_NC","2020/05/06","US",329064917,613,20,13541,492,54521.6649322945,54214.3836869911,54830.687814361,4329.93852925147,17324.5842382555,28930.5114965108,0.000165686653652886,0.000164752852358889,0.000166625747631313,1.31583110370027e-05,5.26479224713447e-05,8.7917337892665e-05,"2020-05-06","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-06","US_NC",0.3841292,0.4719909,0.4812541,0.4897387,0.3717721,0.5144133,0.46417,0.5307057,15.1292159,14.9999936,10.9145071,11.0734864,NA,NA,5.7667804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-07,3,1,2,1,2,0,3,1,1,1,2,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,14051,513,75.93,75.93,81.67,81.67,63.61,63.61,63.78,63.78,62.5,62.5,510,21,418.714285714286,15.2857142857143,9535483,"US_NC","2020/05/07","US",329064917,510,21,14051,513,56708.0315174496,56397.1419648307,57020.6348504227,2287.06525835353,19003.2020929648,30019.7378191597,0.0001723308337894,0.000171386067159601,0.000173280808450397,6.95019474942547e-06,5.77490978564719e-05,9.12274030694062e-05,"2020-05-07","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-07","US_NC",0.6644867,0.4991979,0.629487,0.5150665,0.7663156,0.5281899,0.7285362,0.5417821,16.6177662,15.1983578,12.5523826,11.3545804,NA,NA,5.8975283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,3,1,1,1,1,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,14516,530,75,75,83.33,83.33,63.06,63.06,63.14,63.14,62.5,62.5,465,17,418.714285714286,15.8571428571429,9535483,"US_NC","2020/05/08","US",329064917,465,17,14516,530,58204.6300710579,57892.1579995232,58518.7887060041,1496.59855360832,18488.0814875574,30039.5631056506,0.000176878868162837,0.000175929292394069,0.000177833569252854,4.54803437343738e-06,5.61836906106808e-05,9.12876504110906e-05,"2020-05-08","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-08","US_NC",0.3777264,0.4873967,0.4097365,0.5066946,0.4142612,0.5068737,0.4334773,0.5231557,14.0362377,15.2147886,10.1552481,11.2517229,NA,NA,6.077405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,3,1,1,1,1,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,15002,551,75,75,83.33,83.33,63.06,63.06,63.14,63.14,62.5,62.5,486,21,439,17.1428571428571,9535483,"US_NC","2020/05/09","US",329064917,486,21,15002,551,60156.4895050457,59841.5065385479,60473.130422269,1951.85943398772,18717.1064183899,29108.4317308465,0.000182810401222582,0.00018185319505983,0.00018377264575509,5.93153305974494e-06,5.68796776910431e-05,8.84580221927654e-05,"2020-05-09","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-09","US_NC",0.4423259,0.4958193,0.4977693,0.5198257,0.4563746,0.5151039,0.5255156,0.5391186,16.554723,15.4959512,12.0609175,11.4127135,NA,NA,6.3650262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,3,1,1,1,1,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,15274,564,75,75,83.33,83.33,63.06,63.06,63.14,63.14,62.5,62.5,272,13,443.857142857143,18.5714285714286,9535483,"US_NC","2020/05/10","US",329064917,272,13,15274,564,60334.4420201373,60023.0042467146,60647.4957321144,177.952515091602,16734.7361328381,26924.0912072368,0.000183351183621125,0.000182404750995423,0.000184302526945206,5.40782398542964e-07,5.08554247757688e-05,8.18199990831498e-05,"2020-05-10","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-10","US_NC",0.3815984,0.4729106,0.3815984,0.4941878,0.3820009,0.4946836,0.3820009,0.5154596,14.2889588,15.5729334,10.5970725,11.5562768,NA,NA,6.4987203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","North Carolina","US_NC","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,3,1,1,1,1,1,2,0,3,2,0,1,NA,NA,2,1,1,1,NA,NA,3,0,NA,NA,NA,15601,575,75,75,83.33,83.33,63.06,63.06,63.14,63.14,62.5,62.5,327,11,445.428571428571,19,9535483,"US_NC","2020/05/11","US",329064917,327,11,15601,575,60518.3849245223,60209.5809192681,60828.7727294343,183.942904385003,14430.2290436006,24960.0554016633,0.000183910170297863,0.000182971741467256,0.000184853412159505,5.58986676738326e-07,4.3852225801393e-05,7.58514630767014e-05,"2020-05-11","US","USNC",10488084,0.00769230769230769,NA,NA,NA,0.0134750975044503,0.0117218170304637,0.0152283779784368,"2020-05-11","US_NC",0.4979761,0.4716984,0.4979761,0.5007581,0.5988033,0.4894448,0.6084846,0.5177883,15.1521243,15.6129843,10.8519328,11.4881633,NA,NA,6.4793623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
