"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-19,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,NA,1,0,0,3,1,0,NA,NA,2847,55,35.19,35.19,40,40,29.44,29.44,33.97,33.97,0,0,5,0,8.57142857142857,0,-20,0,-0.714285714285715,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-19",2847,5,8.571,55,0,0,254.339,0.447,0.766,4.913,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,441,0.039,0.019,51.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/19","SS",12778250,5,0,2847,55,4134.10537105711,3984.68840890363,4289.12513731674,0,390.025279624422,444.087802362184,0.000323526724790727,0.000311833655539971,0.000335658258158726,0,3.0522589527081e-05,3.47534132109001e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-20,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,NA,1,0,0,3,1,0,NA,NA,2847,55,35.19,35.19,40,40,29.44,29.44,33.97,33.97,0,0,0,0,7,0,-5,0,-1.57142857142857,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-20",2847,0,7,55,0,0,254.339,0,0.625,4.913,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,37455,3.346,NA,444,0.04,0.016,63.4,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/20","SS",12778250,0,0,2847,55,4122.55813376702,3973.55130103668,4277.1526724355,0,173.201815906638,444.087802362184,0.000322623061355586,0.000310962088003966,0.000334721317272357,0,1.35544237987704e-05,3.47534132109001e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-21,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,NA,1,0,0,3,1,0,NA,NA,2870,55,35.19,35.19,40,40,29.44,29.44,33.97,33.97,0,0,23,0,10.2857142857143,0,23,0,3.28571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-21",2870,23,10.286,55,0,0,256.394,2.055,0.919,4.913,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,604,38059,3.4,0.054,468,0.042,0.022,45.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/21","SS",12778250,23,0,2870,55,4144.12379020064,3994.32923687306,4299.53590955143,0,90.3113557844467,444.087802362184,0.000324310746009871,0.000312588127237537,0.00033647298413722,0,7.06758404198124e-06,3.47534132109001e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-22,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,NA,1,0,0,3,1,0,NA,NA,2872,55,35.19,35.19,40,40,29.44,29.44,33.97,33.97,0,0,2,0,9.28571428571429,0,-21,0,-1,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-22",2872,2,9.286,55,0,0,256.572,0.179,0.83,4.913,0,0,1.05,NA,NA,NA,NA,NA,NA,NA,NA,546,38605,3.449,0.049,472,0.042,0.02,50.8,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/22","SS",12778250,2,0,2872,55,4135.19430134107,3985.7143351348,4290.2803542907,0,90.3113557844467,437.241408239162,0.000323611942272304,0.000311913942451807,0.000335748663102593,0,7.06758404198124e-06,3.42176282541946e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-23,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2876,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,4,1,8.42857142857143,0.142857142857143,2,1,-0.857142857142858,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-10-23",2876,4,8.429,56,1,0.143,256.93,0.357,0.753,5.003,0.089,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,415,39020,3.486,0.037,458,0.041,0.018,54.3,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/23","SS",12778250,4,1,2876,56,4203.83972550397,4054.44936359338,4358.73452913533,72.3290724615244,92.8156444827819,475.641674165267,0.000328983994326607,0.000317293006757059,0.000341105748372065,5.66032691968966e-06,7.26356461039515e-06,3.72227553980605e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-24,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2878,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,2,0,8.71428571428571,0.142857142857143,-2,-1,0.285714285714285,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-24",2878,2,8.714,56,0,0.143,257.108,0.179,0.778,5.003,0,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,247,39267,3.508,0.022,421,0.038,0.021,48.3,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/24","SS",12778250,2,0,2878,56,4194.43290193709,4045.36861938575,4348.98992505751,0,78.3674373206704,473.157160356004,0.000328247835340292,0.000316582366081877,0.00034034315536615,0,6.13287714050597e-06,3.70283223724692e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-25,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2883,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,5,0,5.85714285714286,0.142857142857143,3,0,-2.85714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-25",2883,5,5.857,56,0,0.143,257.555,0.447,0.523,5.003,0,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,0.039,0.014,73.8,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/25","SS",12778250,5,0,2883,56,4189.78427947347,4040.8770509677,4344.17877285309,0,72.3290724615244,462.354352085947,0.000327884043548489,0.000316230865022025,0.00033996664432556,0,5.66032691968966e-06,3.61829164467706e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-26,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2883,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,5.14285714285714,0.142857142857143,-5,0,-0.714285714285714,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-26",2883,0,5.143,56,0,0.143,257.555,0,0.459,5.003,0,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,40268,3.597,NA,453,0.04,0.011,88.1,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/26","SS",12778250,0,0,2883,56,4178.41894555212,4029.90756432271,4332.40331344502,0,72.3290724615244,245.530888368163,0.000326994615503071,0.000315372415183825,0.000339045120689063,0,5.66032691968966e-06,1.92147507184601e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-27,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2890,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,7,0,6.14285714285714,0.142857142857143,7,0,1,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-27",2890,7,6.143,56,0,0.143,258.18,0.625,0.549,5.003,0,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,182,40450,3.614,0.016,428,0.038,0.014,69.7,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/27","SS",12778250,7,0,2890,56,4177.81055870497,4029.31376733333,4331.78006784469,0,72.3290724615244,162.640428245971,0.000326947004378923,0.000315325945832437,0.000338996346748943,0,5.66032691968966e-06,1.27279109616709e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-28,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2890,56,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,2.85714285714286,0.142857142857143,-7,0,-3.28571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-28",2890,0,2.857,56,0,0.143,258.18,0,0.255,5.003,0,0.013,1.05,NA,NA,NA,NA,NA,NA,NA,NA,597,41047,3.667,0.053,427,0.038,0.007,149.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/28","SS",12778250,0,0,2890,56,4167.69547503141,4019.55123410119,4321.29970759815,0,72.3290724615244,162.640428245971,0.00032615541838917,0.000314561949727169,0.00033817617495339,0,5.66032691968966e-06,1.27279109616709e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-29,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2903,58,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,13,2,4.42857142857143,0.428571428571429,13,2,1.57142857142857,0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-10-29",2903,13,4.429,58,2,0.429,259.342,1.161,0.396,5.181,0.179,0.038,1.05,NA,NA,NA,NA,NA,NA,NA,NA,814,41861,3.74,0.073,465,0.042,0.01,105,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/29","SS",12778250,13,2,2903,58,4326.0031428499,4177.26402414898,4480.03838966339,34.0890515820847,106.418124043609,126.904696064867,0.00033854425628313,0.00032690423368998,0.00035059874315054,2.66774022906773e-06,8.32806714875739e-06,9.93130483946288e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-30,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2903,58,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,3.85714285714286,0.285714285714286,-13,-2,-0.571428571428572,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-10-30",2903,0,3.857,58,0,0.286,259.342,0,0.345,5.181,0,0.026,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,0.042,0.008,123.2,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/30","SS",12778250,0,0,2903,58,4316.44162079203,4168.02407867298,4470.14410522256,82.3431938821295,188.761317925739,194.799682784885,0.000337795990905799,0.000326181134245532,0.000349824436462157,6.44401180773029e-06,1.47720789564877e-05,1.5244629177304e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-10-31,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2905,58,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,2,0,3.85714285714286,0.285714285714286,2,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-10-31",2905,2,3.857,58,0,0.286,259.52,0.179,0.345,5.181,0,0.026,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,42831,3.826,NA,509,0.045,0.008,132,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/10/31","SS",12778250,2,0,2905,58,4310.00299601593,4161.80073002298,4463.48276400147,0,188.761317925739,188.761317925739,0.000337292117153439,0.000325694107567388,0.000349303133371273,0,1.47720789564877e-05,1.47720789564877e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-01,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2926,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,21,1,6.14285714285714,0.428571428571429,19,1,2.28571428571429,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-11-01",2926,21,6.143,59,1,0.429,261.396,1.876,0.549,5.271,0.089,0.038,1.06,NA,NA,NA,NA,NA,NA,NA,NA,410,43241,3.863,0.037,496,0.044,0.012,80.7,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/01","SS",12778250,21,1,2926,59,4406.74271926902,4257.64570286565,4561.06091231595,83.8624737008904,272.623791626629,272.623791626629,0.000344862772231645,0.000333194741288178,0.000356939401899004,6.56290757348545e-06,2.13349865299731e-05,2.13349865299731e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-02,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2926,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,6.14285714285714,0.428571428571429,-21,-1,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-02",2926,0,6.143,59,0,0.429,261.396,0,0.549,5.271,0,0.038,1.06,NA,NA,NA,NA,NA,NA,NA,NA,305,43546,3.89,0.027,468,0.042,0.013,76.2,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/02","SS",12778250,0,0,2926,59,4397.51216663368,4248.7212691286,4551.51374513617,0,272.623791626629,272.623791626629,0.00034414040785191,0.000332496333154274,0.000356192259905399,0,2.13349865299731e-05,2.13349865299731e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-03,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2940,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,14,0,7.14285714285714,0.428571428571429,14,0,1,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-03",2940,14,7.143,59,0,0.429,262.647,1.251,0.638,5.271,0,0.038,1.06,NA,NA,NA,NA,NA,NA,NA,NA,531,44077,3.938,0.047,518,0.046,0.014,72.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/03","SS",12778250,14,0,2940,59,4408.91428142442,4259.73141453859,4563.32178000799,5.81825907225812,278.442050698887,278.442050698887,0.000345032714293774,0.000333357964865188,0.000357116332831803,4.55325187115459e-07,2.17903117170886e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-04,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2943,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,3,0,7.57142857142857,0.428571428571429,-11,0,0.428571428571428,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-04",2943,3,7.571,59,0,0.429,262.915,0.268,0.676,5.271,0,0.038,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,0.047,0.015,68.9,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/04","SS",12778250,3,0,2943,59,4403.53008567736,4254.52325932738,4557.75560116018,0,206.112978237363,278.442050698887,0.000344611358024562,0.000332950385172256,0.000356680734933202,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-05,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2943,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,5.71428571428571,0.142857142857143,-3,0,-1.85714285714286,-0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-11-05",2943,0,5.714,59,0,0.143,262.915,0,0.51,5.271,0,0.013,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,0.044,0.012,86.5,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/05","SS",12778250,0,0,2943,59,4393.37680145227,4244.70642497899,4547.25434153778,0,206.112978237363,278.442050698887,0.00034381678253691,0.000332182139571459,0.000355858927594763,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-06,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2943,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,5.71428571428571,0.142857142857143,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-06",2943,0,5.714,59,0,0.143,262.915,0,0.51,5.271,0,0.013,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,45941,4.104,NA,514,0.046,0.011,90,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/06","SS",12778250,0,0,2943,59,4383.34650404461,4235.00949033771,4536.87922503049,0,206.112978237363,278.442050698887,0.00034303183174884,0.000331423277079233,0.000355046991961379,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-07,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2943,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,5.42857142857143,0.142857142857143,0,0,-0.285714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-07",2943,0,5.429,59,0,0.143,262.915,0,0.485,5.271,0,0.013,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,0.047,0.01,96,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/07","SS",12778250,0,0,2943,59,4373.82047663243,4225.79881193247,4527.02705765133,0,206.112978237363,278.442050698887,0.00034228634411069,0.000330702468016549,0.000354275981269057,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-08,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2943,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,2.42857142857143,0,0,0,-3,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-11-08",2943,0,2.429,59,0,0,262.915,0,0.217,5.271,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,47020,4.201,NA,540,0.048,0.004,222.3,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/08","SS",12778250,0,0,2943,59,4364.99891072752,4217.26981181565,4517.90289472836,0,206.112978237363,278.442050698887,0.000341595986205272,0.00033003500571797,0.000353561942733032,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-09,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2960,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,17,0,4.85714285714286,0,17,0,2.42857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-09",2960,17,4.857,59,0,0,264.434,1.519,0.434,5.271,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563,0.05,0.009,115.9,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/09","SS",12778250,17,0,2960,59,4382.11639584829,4233.80298919448,4535.62533631635,0,206.112978237363,278.442050698887,0.000342935565969384,0.000331328858740006,0.000354948865166697,0,1.61299847973989e-05,2.17903117170886e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-10,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2960,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,2.85714285714286,0,-17,0,-2,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-10",2960,0,2.857,59,0,0,264.434,0,0.255,5.271,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553,0.049,0.005,193.6,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/10","SS",12778250,0,0,2960,59,4374.39028433778,4226.33341183052,4527.63388381629,0,172.023926655278,206.112978237363,0.000342330936109231,0.000330744304723301,0.000354323470257374,0,1.34622445683312e-05,1.61299847973989e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-11,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2960,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,2.42857142857143,0,0,0,-0.428571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-11",2960,0,2.429,59,0,0,264.434,0,0.217,5.271,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,48413,4.325,NA,531,0.047,0.005,218.6,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/11","SS",12778250,0,0,2960,59,4366.57673045454,4218.77938638503,4519.55188851084,0,89.6807327731485,206.112978237363,0.000341719463185846,0.000330153141970539,0.00035369098965123,0,7.01823276060091e-06,1.61299847973989e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-12,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2960,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,0,0,2.42857142857143,0,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-12",2960,0,2.429,59,0,0,264.434,0,0.217,5.271,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,874,49287,4.403,0.078,567,0.051,0.004,233.4,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/12","SS",12778250,0,0,2960,59,4358.94488559356,4211.400953987,4511.65793122934,0,89.6807327731485,206.112978237363,0.000341122210443023,0.000329575720774519,0.00035307322452052,0,7.01823276060091e-06,1.61299847973989e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-11-13,2,1,0,NA,1,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,1,1,0,0,3,1,0,NA,NA,2980,59,35.19,35.19,40,40,31.67,31.67,36.54,36.54,0,0,20,0,5.28571428571429,0,20,0,2.85714285714286,0,12778250,"SS","SSD","Africa","South Sudan","2020-11-13",2980,20,5.286,59,0,0,266.22,1.787,0.472,5.271,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,542,49829,4.452,0.048,555,0.05,0.01,105,"tests performed",NA,NA,35.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/11/13","SS",12778250,20,0,2980,59,4381.14425324554,4232.84399160121,4534.64030468213,0,5.81825907225812,206.112978237363,0.000342859488055527,0.000331253809528004,0.000354871778583306,0,4.55325187115459e-07,1.61299847973989e-05
