"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-10,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,0,NA,NA,NA,219338,4731,NA,NA,NA,NA,NA,NA,NA,NA,37.5,37.5,4829,67,4467.42857142857,41.7142857142857,6483802,"US_IN","2020/11/10","US",329064917,4829,67,219338,4731,426487.815386226,425511.1414778,427466.73105011,7832.99190572638,62839.2943714139,82465.5028453992,0.00129605981480617,0.00129309178674249,0.001299034655372,2.3803789164575e-05,0.000190963214627386,0.000250605575329075,"2020-11-10","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.08480098450923e-13,3.08924187660773e-13,2.22044604925031e-16,-2.16380326137495e-14,2.20821218235996e-14,"2020-11-10","US_IN",1.4814125,1.4080729,1.4897538,1.4849236,1.73723,1.3562587,1.771848,1.4674612,41.1668869,43.2801745,36.1347944,37.4103268,87.0771408,NA,10.8035838,40.9294711,55.4074253,21.766758,42.2751977,14.9638641,1.8315443,13.4584735,23.5499236,8.568341,24.2773058,13.708925,17.085758,61.6597371,47.4042947,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-10",-10,-3,45,-9,-24,7
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-11,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,0,NA,NA,NA,224374,4762,NA,NA,NA,NA,NA,NA,NA,NA,37.5,37.5,5036,31,4658.57142857143,42.5714285714286,6483802,"US_IN","2020/11/11","US",329064917,5036,31,224374,4762,431133.602296508,430147.362294279,432122.103545527,4645.78691028163,63445.3803178479,83084.4034685156,0.0013101779619263,0.00130718086332576,0.00131318193226149,1.41181471201369e-05,0.000192805057726187,0.000252486361128906,"2020-11-11","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.12467748894428e-13,3.12911838104278e-13,2.22044604925031e-16,-2.40078682486803e-14,2.44519574585304e-14,"2020-11-11","US_IN",1.715583,1.4881108,1.7285658,1.5461455,1.8560413,1.4372801,1.8795898,1.5407264,44.6016281,43.694269,39.3605622,37.9826064,88.043467,NA,10.5772127,41.3178054,54.325078,20.9846231,41.5955517,14.0644966,1.8047773,13.968397,22.6834345,8.7192204,22.9119136,12.8658332,16.3865178,61.6018819,47.5947164,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-11",-7,-4,21,-10,-28,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-12,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,0,NA,NA,NA,230965,4813,NA,NA,NA,NA,NA,NA,NA,NA,37.5,37.5,6591,51,4969.85714285714,43.1428571428571,6483802,"US_IN","2020/11/12","US",329064917,6591,51,230965,4813,440202.768798827,439197.608889024,441210.229145662,9069.16650231852,66367.9967358595,90782.8683574841,0.00133773837944209,0.00133468378486858,0.00134079996484603,2.75604175157892e-05,0.000201686637824899,0.000275881334252001,"2020-11-12","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.16472494044663e-13,3.16916583254513e-13,2.22044604925031e-16,-2.64626852025403e-14,2.69067744123903e-14,"2020-11-12","US_IN",1.845558,1.5930589,1.845558,1.6449125,1.8642787,1.6172195,1.8642787,1.7199887,45.1425548,44.2103745,39.2291602,38.4106329,87.8319525,NA,10.6190361,41.0591617,54.265273,21.3645147,41.1928218,13.7309082,1.8415964,14.1234088,25.304374,9.2120596,22.1810091,13.0479211,16.5867258,61.9831436,47.3009094,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-12",-11,-2,26,-8,-24,8
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,3,0,NA,NA,NA,236565,4863,NA,NA,NA,NA,NA,NA,NA,NA,37.5,37.5,5600,50,5106,45.1428571428571,6483802,"US_IN","2020/11/13","US",329064917,5600,50,236565,4863,446854.421744695,445835.848906887,447875.32165115,6651.65294586809,69833.0543930297,96546.7384355783,0.00135795218104243,0.00135485682573353,0.00136105460811293,2.02138016003331e-05,0.000212216650227194,0.000293397240021118,"2020-11-13","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.20494383316618e-13,3.20938472526468e-13,2.22044604925031e-16,-2.90022977370156e-14,2.94463869468657e-14,"2020-11-13","US_IN",2.1852694,1.7186509,2.2303652,1.7575737,2.4703448,1.7605755,2.5083266,1.8218092,45.2637813,44.1948942,40.1078921,38.5075173,88.1876594,NA,10.4308639,40.8439165,53.8977912,20.6747709,40.2924078,13.2469173,1.8661438,14.1706763,25.042167,9.1748159,21.5593998,13.4359499,17.0842203,63.5131712,47.7061193,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-13",-12,-6,27,-10,-25,8
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-14,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,3,0,NA,NA,NA,244887,4888,NA,NA,NA,NA,NA,NA,NA,NA,37.5,37.5,8322,25,5595,42.2857142857143,6483802,"US_IN","2020/11/14","US",329064917,8322,25,244887,4888,455778.552497373,454740.480870277,456818.993811682,8924.13075267838,75663.1903492769,101479.346464762,0.00138507184738072,0.00138191723692707,0.00138823365911013,2.71196663382939e-05,0.000229933932304539,0.000308387011869643,"2020-11-14","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.24533372370142e-13,3.24977461579992e-13,2.22044604925031e-16,-3.16233673770129e-14,3.20674565868629e-14,"2020-11-14","US_IN",1.6472386,1.755171,1.5406288,1.7598775,1.327911,1.7417507,1.1955575,1.7561146,46.2018768,44.5083859,42.006866,38.999097,88.5145874,NA,10.1898488,40.7490531,53.7037207,20.4202091,39.0716527,12.7968752,1.8518429,13.906389,24.1835378,9.4500155,21.1049576,13.4807578,17.6817847,64.221693,47.2846192,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-14",-12,-2,37,-8,-10,4
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-15,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,251597,4910,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,6710,22,5889,40.1428571428571,6483802,"US_IN","2020/11/15","US",329064917,6710,22,251597,4910,460745.287491141,459696.632740358,461796.334421262,4966.73499376816,76150.0844639281,102858.407979909,0.00140016532814144,0.00139697855648452,0.00140335936942577,1.50934807607222e-05,0.000231413561670958,0.000312577861285375,"2020-11-15","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.28589322433677e-13,3.29033411643527e-13,2.22044604925031e-16,-3.43204689764793e-14,3.47645581863294e-14,"2020-11-15","US_IN",1.424369,1.7476207,1.4019475,1.7431452,1.1878425,1.7584923,1.1750123,1.7621282,50.3438113,45.6326741,44.0569768,40.0975702,88.8216084,NA,9.9048875,39.6554425,53.7962537,19.8762057,38.3428501,12.477627,1.7228425,14.5094981,24.4310941,9.4057434,20.7531827,13.5278966,17.8635638,65.2036407,48.1203689,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-15",-18,-6,6,-13,-15,5
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-16,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,256744,4936,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,5147,26,6033.57142857143,38.8571428571429,6483802,"US_IN","2020/11/16","US",329064917,5147,26,256744,4936,462557.265031711,461505.357097501,463611.570576881,1811.97754056967,74074.0118024403,98908.7440168984,0.00140567177214978,0.00140247511434803,0.00140887571608517,5.50644400834037e-06,0.000225104555288829,0.000300575171971002,"2020-11-16","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.32662017376226e-13,3.33106106586076e-13,2.22044604925031e-16,-3.7087218743326e-14,3.75313079531761e-14,"2020-11-16","US_IN",1.399189,1.6583936,1.3502174,1.6421685,1.2619645,1.6602952,1.1750948,1.6405117,49.3664622,46.075253,44.5090156,40.806444,89.0445429,NA,9.5773027,39.3715867,53.743186,19.188391,37.6109724,11.7878664,1.6532983,14.4746616,24.0335309,9.4401796,20.6450939,13.2725547,17.7416301,65.7862316,48.5740735,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-16",-12,-5,11,-12,-25,8
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-17,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,262207,5025,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,5463,89,6124.14285714286,42,6483802,"US_IN","2020/11/17","US",329064917,5463,89,262207,5025,470329.525226801,469263.140570998,471398.333205758,7772.26019508968,74792.2791754629,102641.30324814,0.00142929100286555,0.00142605035155114,0.00143253901845075,2.3619230715773e-05,0.000227287308101164,0.000311918098665439,"2020-11-17","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.36751197019288e-13,3.37195286229138e-13,2.22044604925031e-16,-3.99173835310861e-14,4.03614727409361e-14,"2020-11-17","US_IN",1.8118814,1.7058259,1.8613769,1.6955806,2.0919342,1.710881,2.1082121,1.6885242,48.3333978,47.1026896,43.7097527,41.8921204,89.2153354,NA,9.4124592,38.5522456,53.1870916,18.7008921,36.2226805,11.1833719,1.5792408,14.7547039,26.2202944,9.4263718,20.4467616,13.2771677,18.1478066,66.5138293,48.478928,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-17",-13,-2,13,-10,-26,8
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-18,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,268222,5084,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,6015,59,6264,46,6483802,"US_IN","2020/11/18","US",329064917,6015,59,268222,5084,475930.3230097,474853.286940533,477009.801952753,5600.79778289952,74099.1925678633,102095.550946733,0.00144631134594546,0.00144303832590131,0.00144959178967338,1.70203430799021e-05,0.00022518107747069,0.000310259604328264,"2020-11-18","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.4085664502964e-13,3.4130073423949e-13,2.22044604925031e-16,-4.28068215006658e-14,4.32509107105158e-14,"2020-11-18","US_IN",2.474337,1.8235352,2.4834694,1.8129167,2.3471776,1.7800098,2.3529363,1.7550239,47.9702768,47.5998364,40.6435724,42.0679928,89.0938935,NA,9.1142032,38.0962538,53.1988765,18.2661213,34.9540064,10.7360315,1.4224981,14.7441517,26.2594558,9.7697032,20.9537554,13.7273433,18.5891753,66.9902004,49.1220725,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-18",-12,-4,17,-11,-26,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-19,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,275503,5143,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,7281,59,6362.57142857143,47.1428571428571,6483802,"US_IN","2020/11/19","US",329064917,7281,59,275503,5143,483487.829782791,482395.72284212,484582.409169865,7557.50677309127,74423.7306808358,106466.462431126,0.00146927795946959,0.00146595914034227,0.00147260429214903,2.29666135241372e-05,0.000226167320902325,0.000323542428654363,"2020-11-19","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.4497841189452e-13,3.4542250110437e-13,2.22044604925031e-16,-4.5757642035668e-14,4.62017312455181e-14,"2020-11-19","US_IN",1.8376422,1.8224449,1.877207,1.8174979,1.7231943,1.7599545,1.8005134,1.7458876,47.6570982,47.963098,42.2257889,42.5007893,89.7900715,NA,8.8269399,38.1251812,52.9598883,17.003403,34.2116506,10.1653077,1.4198855,15.0657206,25.0307688,9.8257086,21.091613,13.9637178,18.9079118,67.922409,49.6955987,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-19",-12,-1,29,-10,-26,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-20,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,282311,5206,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,6808,63,6535.14285714286,49,6483802,"US_IN","2020/11/20","US",329064917,6808,63,282311,5206,490274.211365216,489168.930161976,491381.989960386,6786.38158242498,75600.7009444679,110158.84921712,0.00148990118981665,0.00148654233523769,0.00149326763375503,2.06232303470533e-05,0.00022974403237422,0.000334763274740468,"2020-11-20","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.4911662895698e-13,3.4956071816683e-13,2.22044604925031e-16,-4.87729308940968e-14,4.92170201039468e-14,"2020-11-20","US_IN",2.2724343,1.8434325,2.3040899,1.8376785,2.3787865,1.746957,2.395408,1.7298718,50.257727,48.6323085,42.6288643,42.8176664,90.1017786,NA,8.6098616,37.8865247,52.9472765,16.5309272,33.6209295,9.808119,1.3459374,15.5570102,24.3039732,10.2306388,21.0678785,13.8478257,19.0191695,67.5950813,50.0822431,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-20",-13,-6,45,-8,-25,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-21,NA,NA,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,289183,5246,42.13,42.13,48.81,48.81,44.72,44.72,45.83,45.83,37.5,37.5,6872,40,6328,51.1428571428571,6483802,"US_IN","2020/11/21","US",329064917,6872,40,289183,5246,494645.166226071,493531.347339873,495761.49881787,4370.95486085518,75990.3427455715,110049.963198858,0.00150318414596009,0.00149979934609642,0.00150657658475902,1.32829561434384e-05,0.000230928120318495,0.000334432379489602,"2020-11-21","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.53271378594524e-13,3.53715467804374e-13,2.22044604925031e-16,-5.18540556519917e-14,5.22981448618418e-14,"2020-11-21","US_IN",2.0662346,1.9002156,2.0980413,1.9126809,2.5182016,1.9277947,2.5338366,1.9320579,49.7428034,49.1076835,42.1296323,42.8245038,90.3929685,NA,8.7551402,37.8229568,53.2975426,15.9709035,33.8251238,9.6070205,1.4073948,15.9910816,24.5545796,10.4083649,21.1931784,14.4045401,18.8892532,67.6878542,50.4922709,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-21",-12,0,38,-4,-7,4
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-22,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,295357,5305,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,6174,59,6251.42857142857,56.4285714285714,6483802,"US_IN","2020/11/22","US",329064917,6174,59,295357,5305,499271.818005733,498149.551064733,500396.613269973,4626.65177966142,72784.0026195065,110788.564776462,0.00151724414306291,0.0015138336702868,0.00152066229919604,1.40599971028252e-05,0.000221184328256745,0.000336676926201958,"2020-11-22","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.57442666117617e-13,3.57886755327467e-13,2.22044604925031e-16,-5.50005576819766e-14,5.54446468918267e-14,"2020-11-22","US_IN",1.847741,1.9643201,1.9741098,1.9994223,1.651736,1.9954173,1.7362026,2.0135411,48.7934516,48.874685,42.9054054,42.6522702,90.4954454,NA,8.7531297,37.819296,53.5530077,16.1481044,33.8790675,9.1915835,1.3926618,15.6397685,23.6516934,10.9039218,21.1103876,14.3240996,18.6663358,67.2681091,50.3188284,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-22",-18,-5,-6,-13,-12,5
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-23,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,300913,5332,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,5556,27,6309.85714285714,56.5714285714286,6483802,"US_IN","2020/11/23","US",329064917,5556,27,300913,5332,499590.584693591,498468.435809525,500715.25975189,318.766687858559,68456.9823970834,104053.338642254,0.00151821284762967,0.00151480273361844,0.00152163063846727,9.68704566760481e-07,0.000208034885703368,0.00031620915286528,"2020-11-23","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.61630409962392e-13,3.62074499172242e-13,2.22044604925031e-16,-5.82103915917247e-14,5.86544808015748e-14,"2020-11-23","US_IN",1.2209273,1.9407616,1.2209273,1.9827266,1.1208509,1.9771695,1.1208509,2.0079849,45.9444815,48.4015982,40.074683,42.0374298,90.9053219,NA,8.5300972,37.9763305,53.3546713,16.0383857,33.4580766,8.9752408,1.3949347,15.70443,23.4198725,11.1982619,21.151674,14.5711001,18.7499927,66.920418,50.3664203,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-23",-8,1,9,-11,-27,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-24,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,306538,5435,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,5625,103,6333,58.5714285714286,6483802,"US_IN","2020/11/24","US",329064917,5625,103,306538,5435,506986.231422179,505850.898111297,508124.112878634,7395.64672858757,66783.4626233525,105155.100980342,0.00154068758239025,0.00153723740203912,0.00154414550633678,2.24747347605809e-05,0.00020294920294816,0.000319557313915486,"2020-11-24","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.65834448640672e-13,3.66278537850522e-13,2.22044604925031e-16,-6.14803835488003e-14,6.19244727586504e-14,"2020-11-24","US_IN",1.5724883,1.9087215,1.5724883,1.9439734,2.0375317,1.9692238,2.0375317,1.9977893,49.5130031,48.5623715,43.8853173,42.0598697,91.1745212,75.837632,8.3359311,38.1293596,53.6157886,15.4250278,33.6949006,8.6573993,1.4940619,15.7610941,22.0904281,11.6028165,20.909946,14.3451313,18.8837977,67.3306952,51.4001607,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-24",-6,8,7,-9,-29,9
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-25,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,312521,5498,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,5983,63,6328.42857142857,59.1428571428571,6483802,"US_IN","2020/11/25","US",329064917,5983,63,312521,5498,511157.766371537,510015.104893196,512302.987921613,4171.53494935803,64303.3446268424,102093.667269582,0.00155336451856257,0.00154989206854037,0.00155684474842273,1.26769361723177e-05,0.000195412337520145,0.000310253879995301,"2020-11-25","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.70054563118811e-13,3.70498652328661e-13,2.22044604925031e-16,-6.48068236882507e-14,6.52509128981007e-14,"2020-11-25","US_IN",1.2612872,1.7310491,1.4297184,1.7892623,1.333165,1.82409,1.445617,1.8679593,47.0557912,48.4347224,41.270669,42.1587589,91.1759747,74.3840384,8.5174699,38.0517087,54.2898498,15.4887943,34.1605788,8.6415599,1.6293124,15.7738869,22.5000433,11.214049,20.6004602,14.3171797,18.8430615,67.7055767,51.2822554,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-25",6,27,0,-10,-36,10
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-26,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,318894,5561,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,6373,63,6198.71428571429,59.7142857142857,6483802,"US_IN","2020/11/26","US",329064917,6373,63,318894,5561,515930.525963793,514779.183016529,517084.443977465,4772.75959225581,60151.9734664198,101257.015543044,0.00156786852475007,0.00156436969248998,0.00157137518241565,1.45040061874959e-05,0.000182796677369347,0.000307711367307638,"2020-11-26","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.7429051598275e-13,3.747346051926e-13,2.22044604925031e-16,-6.81861759735939e-14,6.8630265183444e-14,"2020-11-26","US_IN",1.7628789,1.7201378,1.7267647,1.7688562,1.9102814,1.8506921,1.8784838,1.8790884,46.3286992,48.2730197,41.200469,42.025833,91.1852188,74.9121719,8.5232675,37.6270101,54.4676536,15.372308,34.6346412,8.6499794,1.6771037,15.8236946,22.094331,11.1899636,20.2981248,13.8035799,18.6759782,67.4975048,50.7135977,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-26",-73,-28,10,-47,-82,23
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-27,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,324537,5594,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,5643,33,6032.28571428571,55.4285714285714,6483802,"US_IN","2020/11/27","US",329064917,5643,33,324537,5594,516714.488599616,515562.380084385,517869.171689879,783.962635823584,55969.2011084753,98059.6651191164,0.00157025091981962,0.00156674976106427,0.0015737599024872,2.38239506955275e-06,0.000170085591678177,0.000297994894178028,"2020-11-27","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.78542217892395e-13,3.78986307102245e-13,2.22044604925031e-16,-7.16175094988514e-14,7.20615987087015e-14,"2020-11-27","US_IN",1.3256069,1.5835462,1.3256069,1.6280021,1.3479027,1.7026479,1.3479027,1.7286641,46.1409422,47.6910293,39.5413717,41.5995761,90.9067969,74.2861714,8.645835,35.9559324,53.3759173,15.0547538,36.1524315,9.3557166,1.7055007,15.6517042,23.038708,11.104243,19.841896,13.4903458,18.6687673,67.2655757,50.4296287,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-27",-18,-15,35,-36,-61,19
"United States","USA","Indiana","US_IN","STATE_TOTAL",2020-11-28,3,0,1,1,1,1,3,0,0,NA,1,1,1,0,3,1,0,1,0,0,2,1,2,2,NA,NA,2,1,NA,NA,NA,329008,5663,51.39,51.39,59.52,59.52,50.28,50.28,52.24,52.24,37.5,37.5,4471,69,5689.28571428571,59.5714285714286,6483802,"US_IN","2020/11/28","US",329064917,4471,69,329008,5663,518959.698961133,517804.709690129,520117.264493401,2245.21036151669,56402.4339294223,92471.8835749067,0.00157707392113494,0.0015735640080104,0.00158059166329603,6.82300131532006e-06,0.000171402148985157,0.000281014106328773,"2020-11-28","US","USIN",6732219,0,0,0,0,2.22044604925031e-16,-3.82809780745281e-13,3.83253869955131e-13,2.22044604925031e-16,-7.51027951315999e-14,7.55468843414499e-14,"2020-11-28","US_IN",2.1614046,1.5958811,2.1892249,1.639798,2.3637746,1.6821295,2.3842,1.7088227,47.960292,47.4265389,40.8472974,41.411607,90.8320628,74.8237902,8.9787077,34.1475488,52.7453162,14.8317722,37.1321912,9.8761221,1.6119932,15.3669543,24.1935837,11.1062005,19.7160949,13.1609753,18.6495919,67.0569401,50.1467966,"US","United States","Indiana",NA,NA,"US_IN",NA,"2020-11-28",-17,-10,62,-13,-18,6
