"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-06,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,105740,2140,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,941,4,1041.85714285714,9.71428571428571,5303925,"US_MN","2020/10/06","US",329064917,941,4,105740,2140,175268.219462315,174780.875944386,175756.921845755,115.533600163093,10192.5348291887,14179.1233396075,0.00053262505483778,0.000531144059773428,0.00053411017937763,3.51096680911424e-07,3.09742373088914e-05,4.30891371492134e-05,"2020-10-06","US","USMN",5639632,0.04,0.0117647058823529,0,0.0117647058823529,0.044522445889684,0.0398799236167715,0.0491649681625965,0.0111968258809836,0.00756977930218406,0.0148238724597832,0.0111968258809836,0.00756977930218406,0.0148238724597832,"2020-10-06","US_MN",0.6934801,0.6996367,0.7324883,0.7417687,0.6774907,0.7052925,0.6589832,0.7355973,25.686852,24.1523969,21.5773836,19.0881569,89.6185774,NA,9.2465465,35.1341766,56.9278319,19.0868519,41.6655694,11.2294032,2.3740819,9.1768224,9.1757803,8.3303517,18.3941929,13.0701422,18.3469687,63.3234397,36.9929007,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-06",-9,-4,107,-42,-34,9
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-07,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,106651,2154,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,911,14,1073.85714285714,9.28571428571429,5303925,"US_MN","2020/10/07","US",329064917,911,14,106651,2154,176136.586490923,175647.836846039,176626.696108236,868.367028608453,9983.06713739847,13627.1959835179,0.000535263947602542,0.000533778679439227,0.000536753348605182,2.63889276476244e-06,3.03376829970558e-05,4.14118773515982e-05,"2020-10-07","US","USMN",5639632,0.04,0.0117647058823529,0,0.0117647058823529,0.0449182972115133,0.040543595193874,0.0492929992291526,0.0111904519196362,0.00761437292718571,0.0147665309120867,0.0111904519196362,0.00761437292718571,0.0147665309120867,"2020-10-07","US_MN",0.9120091,0.7596352,1.06073,0.8237527,1.1361524,0.8095497,1.3021087,0.8636648,24.2531019,24.5633336,18.9541905,19.4611907,89.9510599,NA,9.3789157,35.6583969,56.2812578,18.8286102,41.4720432,11.3137273,2.5015947,9.4986389,9.7468558,8.7146769,17.9399921,12.7128872,17.9208122,63.1547465,36.8123116,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-07",-9,-4,110,-39,-33,9
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-08,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,107922,2160,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1271,6,1103.14285714286,8.28571428571429,5303925,"US_MN","2020/10/08","US",329064917,1271,6,107922,2160,176937.360385157,176446.797955338,177429.286690662,800.77389423392,8892.3953936529,13247.5870072285,0.000537697430641495,0.00053620665358057,0.000539192352403406,2.43348303895283e-06,2.70232253098342e-05,4.02582782996233e-05,"2020-10-08","US","USMN",5639632,0.04,0.0117647058823529,0,0.0117647058823529,0.0452826438455969,0.0411630377701979,0.049402249920996,0.0113523940255223,0.0081274597853995,0.014577328265645,0.0113523940255223,0.0081274597853995,0.014577328265645,"2020-10-08","US_MN",0.7018913,0.8109137,0.7018913,0.8651807,0.8890627,0.9167122,0.8890627,0.9754613,24.2913601,24.7350078,20.2584807,19.5565345,89.3976821,NA,9.5224762,35.3294223,56.1644919,18.9958511,41.1629452,11.3308018,2.4143215,9.434534,10.2067336,8.6069997,18.3559273,12.9678793,18.2164587,62.9509347,37.6595448,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-08",-13,-5,98,-40,-33,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-09,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,109312,2174,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1390,14,1135.14285714286,8.85714285714286,5303925,"US_MN","2020/10/09","US",329064917,1390,14,109312,2174,178575.902072483,178081.800855552,179071.374210032,1638.54168732578,9883.42295993082,14287.7255204894,0.000542676817998446,0.000541175286867641,0.000544182515239181,4.97938735695054e-06,3.00348729060376e-05,4.3419169842677e-05,"2020-10-09","US","USMN",5639632,0.0470588235294118,0.0117647058823529,0,0.0117647058823529,0.045616068673692,0.0417257442261917,0.0495063931211923,0.0117586101912187,0.00884694139825808,0.0146702789841792,0.0117586101912187,0.00884694139825808,0.0146702789841792,"2020-10-09","US_MN",0.9899573,0.8213681,0.8813761,0.8544689,0.9121559,0.9203234,0.8272297,0.9582118,25.8219367,24.9628942,21.1581967,19.9772489,89.1855,NA,9.8329105,35.3720815,56.4547987,19.0029769,41.4537171,11.4727431,2.6175929,9.2989257,10.422179,8.3586363,17.8641386,12.9129562,17.954678,63.2262208,37.2437278,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-09",-13,-5,115,-36,-32,8
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-10,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,110828,2184,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1516,10,1148.71428571429,8.28571428571429,5303925,"US_MN","2020/10/10","US",329064917,1516,10,110828,2184,180057.486573883,179559.990515557,180556.361014594,1481.58450139998,10843.9244293662,15557.577509049,0.000547179225957663,0.000545667378195643,0.000548695262505282,4.5024079592173e-06,3.29537543176207e-05,4.72781408935459e-05,"2020-10-10","US","USMN",5639632,0.0470588235294118,0.0117647058823529,0,0.0117647058823529,0.0459192605364553,0.0422229771044769,0.0496155439684337,0.0125082839521194,0.00955265320738427,0.0154639146968546,0.0125082839521194,0.00955265320738427,0.0154639146968546,"2020-10-10","US_MN",0.506021,0.8417929,0.5445508,0.86291,0.4842699,0.93274,0.5120545,0.9454924,23.5250661,24.4249456,20.388384,19.7802674,88.8859859,NA,9.8826613,35.306669,57.1317318,19.7228832,41.7999219,11.8303251,2.6486175,9.2708943,10.2122146,8.0113712,17.1236624,12.6828731,17.7969509,62.6018093,37.058973,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-10",-14,-2,122,-31,-3,2
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-11,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,112268,2194,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1440,10,1206,8.71428571428571,5303925,"US_MN","2020/10/11","US",329064917,1440,10,112268,2194,181358.97607194,180858.586605712,181860.749987879,1301.48949805755,12007.2173540793,16655.0395748646,0.000551134340680688,0.000549613700100738,0.000552659188484316,3.95511472302454e-06,3.64889015320927e-05,5.06132337859175e-05,"2020-10-11","US","USMN",5639632,0.0470588235294118,0.0117647058823529,0,0.0117647058823529,0.0461930073456364,0.0426522183723445,0.0497337963189283,0.0137453931694158,0.0104054630994768,0.0170853232393548,0.0137453931694158,0.0104054630994768,0.0170853232393548,"2020-10-11","US_MN",0.6116921,0.8254685,0.6116921,0.8468296,0.6862156,0.8761254,0.6862156,0.8888138,23.8792015,24.5575408,18.8792179,19.9734756,88.5863391,NA,10.2159558,35.5674481,57.1192772,19.8037713,42.4514571,12.030114,2.5951788,9.2947379,10.4907106,8.1104251,17.0362615,12.667317,17.4840098,62.7168737,36.3493564,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-11",-9,-3,126,-35,-7,1
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-12,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,1,NA,NA,2,1,NA,NA,NA,113439,2197,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1171,3,1234.28571428571,8.71428571428571,5303925,"US_MN","2020/10/12","US",329064917,1171,3,113439,2197,181581.010805762,181080.191868905,182083.214872626,222.034733821871,11348.6602381961,16505.3261726362,0.000551809085153134,0.000550287139448856,0.000553335240148455,6.74744472446666e-07,3.44876030591741e-05,5.01582676242457e-05,"2020-10-12","US","USMN",5639632,0.0470588235294118,0.0117647058823529,0,0.0117647058823529,0.0464382979616088,0.0430184826183514,0.0498581133048662,0.0156754809192982,0.0120039304835188,0.0193470313550776,0.0156754809192982,0.0120039304835188,0.0193470313550776,"2020-10-12","US_MN",1.1076278,0.7871951,1.1076278,0.8090661,1.3397055,0.8780653,1.3397055,0.8907789,24.8699557,24.5990967,20.8839249,20.2550438,88.2387145,NA,10.6727532,35.3622969,56.868861,19.4802619,43.0573677,12.2758562,2.5925824,9.3626038,10.5771772,8.3863715,17.2431719,12.7341507,17.4249701,62.6607702,35.5754848,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-12",-10,-6,72,-41,-35,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-13,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,114574,2204,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1135,7,1262,9.14285714285714,5303925,"US_MN","2020/10/13","US",329064917,1135,7,114574,2204,182019.908887034,181518.355599338,182522.848016397,438.898081271967,10588.3695862444,15866.3895335095,0.000553142858699319,0.000551618681365956,0.000554671247486394,1.33377354618441e-06,3.21771451140275e-05,4.8216594093832e-05,"2020-10-13","US","USMN",5639632,0.0307692307692308,0.0153846153846154,0,0.0153846153846154,0.0466567839585381,0.0433322204782547,0.0499813474388216,0.0183606853987731,0.0146838352999465,0.0220375354975998,0.0183606853987731,0.0146838352999465,0.0220375354975998,"2020-10-13","US_MN",0.5237627,0.7680954,0.5237627,0.7841009,0.7691889,0.92955,0.7691889,0.9448996,24.9169986,24.4546633,19.3229685,19.9015235,88.4928057,NA,10.6530921,34.7700546,56.629433,19.9339435,42.6024788,12.2088705,2.4908246,9.6238396,10.6358292,8.4251833,16.9867838,12.2044391,17.1560802,62.6788888,35.0939372,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-13",-12,-6,77,-41,-33,10
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-14,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,115943,2233,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1369,29,1327.42857142857,11.2857142857143,5303925,"US_MN","2020/10/14","US",329064917,1369,29,115943,2233,184611.364875625,184104.758522351,185119.365272155,2591.45598859052,12054.3729183567,16566.3998841206,0.00056101807071589,0.000559478537550544,0.000562561840258878,7.87521201657155e-06,3.66322032389637e-05,5.03438653842292e-05,"2020-10-14","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0468503949671417,0.0436024059077162,0.0500983840265672,0.0216509046798883,0.0181952436147662,0.0251065657450103,0.0216509046798883,0.0181952436147662,0.0251065657450103,"2020-10-14","US_MN",0.5443655,0.7103212,0.5443655,0.7007389,0.6459522,0.8623952,0.6459522,0.8536903,25.9195995,24.704658,20.9084146,20.2184879,88.1514894,NA,11.4391547,34.624087,57.2943781,20.54264,43.6324184,12.2887066,2.3349175,9.5991512,9.4370397,8.0153616,17.2277184,12.6686976,17.6656391,62.1532471,35.5182496,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-14",-10,-6,41,-40,-34,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-15,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,117106,2252,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1163,19,1312,13.1428571428571,5303925,"US_MN","2020/10/15","US",329064917,1163,19,117106,2252,186020.668186513,185511.529660761,186531.204048801,1409.30331088806,11594.6456840295,17328.1890739608,0.00056530082234963,0.000563753594129761,0.000566852296955134,4.28275163373938e-06,3.5235131686887e-05,5.26588772572214e-05,"2020-10-15","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0470211413576641,0.0438354008592576,0.0502068818560705,0.0251899564162508,0.0217251421427428,0.0286547706897587,0.0251899564162508,0.0217251421427428,0.0286547706897587,"2020-10-15","US_MN",0.6813064,0.7075226,0.6813064,0.6978739,0.881772,0.8614957,0.881772,0.8528272,25.4020181,24.8623936,20.8337631,20.2985712,88.4153586,NA,11.5242416,34.3223117,57.3322383,20.3576871,43.2784803,12.1164032,2.3505758,9.82016,10.003386,7.9214682,17.1494181,12.6630431,17.6576164,62.6587756,34.942187,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-15",-10,-3,51,-39,-38,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-16,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,119396,2265,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,2290,13,1440.57142857143,13,5303925,"US_MN","2020/10/16","US",329064917,2290,13,119396,2265,188690.790710782,188175.245231801,189207.748634532,2670.12252426922,13657.6397035534,19477.2285662654,0.000573415095206828,0.000571848396806765,0.000574986085905147,8.11427285719801e-06,4.15043932001825e-05,5.91896235667852e-05,"2020-10-16","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0471711031168884,0.0440356114100824,0.0503065948236945,0.028339230890151,0.0244015589941243,0.0322769027861778,0.028339230890151,0.0244015589941243,0.0322769027861778,"2020-10-16","US_MN",1.1427408,0.7216412,0.956156,0.7039518,1.1137135,0.8709711,0.9477493,0.8608821,24.5596725,24.6851797,20.4500858,20.1937098,88.6004565,NA,11.7855393,33.8213047,56.9491473,20.450631,42.8477333,11.8676194,2.1107949,9.6895842,10.5222053,8.0134825,17.1970644,12.5569862,17.7915051,62.3985316,34.8241822,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-16",-14,-7,30,-37,-38,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-17,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,121090,2270,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1694,5,1466,12.2857142857143,5303925,"US_MN","2020/10/17","US",329064917,1694,5,121090,2270,189690.824281003,189172.867957356,190210.198771834,1000.03357022145,14538.1384188519,20339.0655631424,0.000576454111274959,0.000574880086525164,0.000578032445712934,3.03901606813178e-06,4.41801531180909e-05,6.18086721263645e-05,"2020-10-17","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0473024196278897,0.0442062518531984,0.050398587402581,0.0302564548492886,0.0261043997886803,0.034408509909897,0.0302564548492886,0.0261043997886803,0.034408509909897,"2020-10-17","US_MN",0.4627278,0.7181341,0.5045985,0.7002261,0.7974205,0.9256764,0.8489786,0.9200838,21.3570145,24.3852236,17.1392891,19.7263166,88.3890173,NA,12.2434061,32.8051071,56.035404,20.0823958,42.524901,11.5128018,2.1368506,9.9529159,11.2250267,7.7340616,17.237488,12.5459142,18.1219594,62.7180394,34.0758787,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-17",-19,-8,31,-32,-8,5
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-18,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,NA,NA,2,1,NA,NA,NA,122812,2287,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1722,17,1506.28571428571,13.2857142857143,5303925,"US_MN","2020/10/18","US",329064917,1722,17,122812,2287,191641.218413667,191119.122843946,192164.740234094,1950.39413266355,16372.9989513523,21408.8678461009,0.000582381191409921,0.000580794587847073,0.000583972129226081,5.9270801349618e-06,4.97561365721412e-05,6.50597093159611e-05,"2020-10-18","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0474172803245638,0.0443500640830744,0.0504844965660532,0.0307034516248183,0.0269369392299793,0.0344699640196573,0.0307034516248183,0.0269369392299793,0.0344699640196573,"2020-10-18","US_MN",0.7712957,0.7415443,0.7712957,0.7236666,0.6793369,0.9192455,0.6793369,0.9136493,26.4907357,24.7697109,22.0614963,20.1944266,88.6109205,NA,11.9184443,32.7259081,56.6569659,20.1202439,42.4539663,10.9690696,2.0856174,9.8915345,11.1299059,7.8443701,17.4927136,12.4627033,18.3202488,62.7859464,34.3589075,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-18",-15,-9,24,-37,-10,3
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-19,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,2,1,NA,NA,NA,124439,2292,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1627,5,1571.42857142857,13.5714285714286,5303925,"US_MN","2020/10/19","US",329064917,1627,5,124439,2292,192342.696495169,191819.007367747,192867.815357349,701.478081501875,16206.1100042457,20911.1571943791,0.000584512923008346,0.000582921476760609,0.00058610871409713,2.13173159842462e-06,4.92489754058034e-05,6.35472094230547e-05,"2020-10-19","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0475179162886635,0.0444698794533544,0.0505659531239727,0.0301128547122641,0.0267246795181739,0.0335010299063544,0.0301128547122641,0.0267246795181739,0.0335010299063544,"2020-10-19","US_MN",0.5882391,0.6648298,0.6636544,0.6589404,0.5142541,0.7981127,0.5630396,0.7992523,26.8869793,25.0825987,21.9013259,20.3593606,89.0622083,NA,12.0867007,32.3586131,57.4114693,20.1163374,41.4048229,10.789319,1.9665221,9.7275217,11.6277721,7.3952191,17.7211223,12.5758066,18.9475129,63.7891546,34.7679504,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-19",-13,-6,10,-42,-33,11
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-20,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,2,1,NA,NA,NA,125531,2299,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1092,7,1565.28571428571,13.5714285714286,5303925,"US_MN","2020/10/20","US",329064917,1092,7,125531,2299,192307.748054451,191784.611813678,192832.311268556,0,15405.3361100118,19785.7045379009,0.000584406717700785,0.000582816951628051,0.000586000820222826,0,4.68154923668506e-05,6.01270555314193e-05,"2020-10-20","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0476065928212804,0.0445689402987777,0.0506442453437832,0.0290353548204264,0.0255289226882319,0.0325417869526209,0.0290353548204264,0.0255289226882319,0.0325417869526209,"2020-10-20","US_MN",0.7018253,0.690015,0.7018253,0.6841748,0.6048943,0.7357032,0.6048943,0.7368478,26.0756625,25.2538964,22.1022447,20.7652107,89.2142625,NA,11.9578642,32.6004338,57.5357085,19.5970367,41.1970445,11.025588,2.0898335,9.6485655,11.8083809,7.4634323,17.5900534,13.3439006,19.6121403,63.8252406,34.7186965,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-20",-29,-18,-10,-47,-35,15
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-21,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,2,1,NA,NA,NA,126591,2334,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1060,35,1521.14285714286,14.4285714285714,5303925,"US_MN","2020/10/21","US",329064917,1060,35,126591,2334,194517.871781997,193991.161366362,195046.012282694,2140.22684611109,15907.0212687971,20056.9008387967,0.000591123093751125,0.000589522466068182,0.000592728067339656,6.50396543521865e-06,4.83400704451187e-05,6.09511977808218e-05,"2020-10-21","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0476853095159865,0.0446509472174269,0.0507196718145461,0.0279980471512165,0.0241901455355842,0.0318059487668488,0.0279980471512165,0.0241901455355842,0.0318059487668488,"2020-10-21","US_MN",1.5384668,0.8381534,1.5775028,0.8381512,1.8725366,0.9094241,1.9255289,0.9182509,28.411154,25.6324163,23.2010754,21.1117231,89.1599653,NA,11.4136435,32.2043999,56.0461564,18.8723091,39.7837312,10.4087095,1.9473615,9.6026962,13.7663969,7.5123799,17.7698424,13.4069271,19.7664803,64.3750758,34.8058297,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-21",-13,-7,1,-41,-34,12
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-22,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,2,1,NA,NA,NA,128152,2354,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1561,20,1578,14.5714285714286,5303925,"US_MN","2020/10/22","US",329064917,1561,20,128152,2354,196235.805484874,195705.798055391,196767.248272318,1752.88214359386,16178.318910991,21202.6544776453,0.000596343746619679,0.000594733099595028,0.000597958755573807,5.32685817611441e-06,4.91645206620158e-05,6.44330446130338e-05,"2020-10-22","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0477550603364918,0.0447195139649316,0.0507906067080521,0.0274451392358038,0.0236770668962067,0.0312132115754008,0.0274451392358038,0.0236770668962067,0.0312132115754008,"2020-10-22","US_MN",0.3877632,0.7991813,0.3877632,0.7991791,1.2101803,0.9713315,1.2101803,0.9801485,24.3595605,25.4947599,20.285882,21.0405048,88.9083861,NA,11.5413653,32.5743279,55.9694044,19.1044211,40.3059277,10.9752796,2.3317704,9.6171601,13.9020103,7.5600413,17.671896,13.3047311,20.2092524,63.8061165,34.9398035,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-22",-23,-14,-18,-45,-34,15
"United States","USA","Minnesota","US_MN","STATE_TOTAL",2020-10-23,3,0,1,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,0,0,2,1,3,1,0,0,2,1,NA,NA,NA,129863,2367,55.56,55.56,63.81,63.81,51.67,51.67,53.85,53.85,37.5,37.5,1711,13,1495.28571428571,14.5714285714286,5303925,"US_MN","2020/10/23","US",329064917,1711,13,129863,2367,197602.794176062,197069.95508503,198137.073961069,1366.98869118845,16243.8181041219,22450.1083139107,0.000600497907761046,0.000598878655560326,0.000602121538106929,4.15416114136668e-06,4.9363567080358e-05,6.8223949604177e-05,"2020-10-23","US","USMN",5639632,0.0571428571428571,0.0285714285714286,0,0.0285714285714286,0.0478166266573065,0.0447774624722219,0.0508557908423911,0.0274541767280843,0.0240527867467184,0.0308555667094502,0.0274541767280843,0.0240527867467184,0.0308555667094502,"2020-10-23","US_MN",0.845749,0.762243,0.8818473,0.7902354,1.256168,1.0321335,1.2851549,1.0580974,26.4500441,25.7360674,23.2047714,21.3945878,89.1666987,NA,11.1331015,32.8601539,55.2962649,18.5817186,39.9297599,10.8363084,2.4153763,9.8943917,13.0657011,7.7310429,18.0103168,13.3127613,20.4769367,64.499718,35.5129313,"US","United States","Minnesota",NA,NA,"US_MN",NA,"2020-10-23",-16,-9,-4,-41,-32,13
