"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-06,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,222509,7880,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,4246,47,4160.14285714286,30.7142857142857,-1857,-4,128.714285714285,5,9883640,"US_MI","2020/11/06","US",329064917,4246,47,222509,7880,700002.34566717,698514.725415639,701493.134089582,6441.87158485432,75685.5966131258,102422.674308096,0.0021272469640608,0.0021227262139757,0.00213177734194491,1.95762940746866e-05,0.000230002023014583,0.000311253704107558,"2020/11/06","US_MI",9883640,4246,47,222509,7880,631666.666666667,10434.7826086956,55942.0289855072,73768.1159420289,0.0225128596347095,0.000797277116527919,0.0639103272343657,0.00105576312054016,0.00566006339622924,0.00746365872715203,"2020-11-06","US","USMI",9986857,0.04,0.04,0,0,0.032410624994888,0.0301304819143353,0.0346907680754406,0.039997875219688,0.0385756089488,0.0414201414905759,"2020-11-06","US_MI",1.0183746,0.9054562,1.1208337,0.9783535,1.0025989,0.9017887,1.0605605,0.9619635,32.4337286,30.2811523,27.330703,25.6857195,91.1135725,NA,5.2900995,31.5641513,56.2800471,17.0322863,39.7113888,12.1752805,1.7169278,12.0152092,15.4301447,8.3856037,22.8402819,14.8709883,18.7474287,64.8775703,40.0191901,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-06",-19,-13,68,-27,-29,10
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-07,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,229073,7945,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,6564,65,4523.85714285714,35.1428571428571,2318,18,363.714285714286,4.42857142857143,9883640,"US_MI","2020/11/07","US",329064917,6564,65,229073,7945,714510.856427423,712993.726034671,716031.215017767,14508.5107602533,90194.1073733791,115321.512656032,0.00217133708127088,0.00216672665240297,0.0021759573203538,4.40901172100741e-05,0.000274092140224657,0.000350452165206151,"2020/11/07","US_MI",9883640,6564,65,229073,7945,635797.101449275,4130.43478260876,60072.463768116,76666.6666666666,0.0231769874256853,0.000803853640966284,0.0643282334695796,0.000417906235213824,0.00607796963144307,0.00775692626063542,"2020-11-07","US","USMI",9986857,0.04,0.04,0,0,0.0324106344608761,0.0301304902047093,0.0346907787170429,0.0404602337477568,0.0391402896659487,0.0417801778295649,"2020-11-07","US_MI",2.1357298,1.0520151,2.0234542,1.0882926,2.2075636,1.0941836,2.0380839,1.0997545,37.7344045,31.6665059,30.7031334,26.7502484,90.9067231,NA,5.1212125,31.8895067,55.0947534,16.8617474,39.5817743,12.038029,1.7910584,12.4684506,18.3398999,8.4884252,24.1127301,14.4607277,18.6043842,64.8431519,41.3607183,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-07",-16,-6,133,-23,-4,3
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-08,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,229073,7945,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,0,0,4523.85714285714,35.1428571428571,-6564,-65,0,0,9883640,"US_MI","2020/11/08","US",329064917,0,0,229073,7945,702107.389653326,700616.466548268,703601.485466722,0,84682.6231901955,108089.9129957,0.00213364401180855,0.00212911322463545,0.00213818444056958,0,0.000257343213497887,0.000328475955386335,"2020/11/08","US_MI",9883640,0,0,229073,7945,643115.942028985,7318.84057971009,62826.0869565217,80724.6376811594,0.0231769874256853,0.000803853640966284,0.0650687339916251,0.00074050052204553,0.00635657378825228,0.00816750080751215,"2020-11-08","US","USMI",9986857,0.04,0.04,0,0,0.0324106438013046,0.0301304983650061,0.0346907892376031,0.0408684977409369,0.0395129093764361,0.0422240861054378,"2020-11-08","US_MI",1.4646401,1.1757912,1.4646401,1.2106059,1.1605937,1.157995,1.1605937,1.1637466,33.6388767,32.4961204,27.1508872,27.1206999,90.653301,NA,4.8228198,32.3534572,54.5633506,17.2053213,38.4694599,11.2784859,1.7575626,12.4565795,19.5518083,8.6173757,24.853345,14.1209562,18.2684455,64.5540897,42.6453109,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-08",-11,-6,158,-24,-8,2
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-09,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,238308,8008,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,9235,63,4854.57142857143,41.7142857142857,9235,63,330.714285714285,6.57142857142857,9883640,"US_MI","2020/11/09","US",329064917,9235,63,238308,8008,723153.784063137,721619.436026091,724691.394517713,0,74556.6370722136,102312.76059713,0.00219760219550581,0.00219293944369673,0.00220227486152136,0,0.000226571212002565,0.000310919685786893,"2020/11/09","US_MI",9883640,9235,63,238308,8008,643115.942028985,0,56594.2028985507,79202.8985507246,0.0241113597824283,0.000810227810806545,0.0650687339916251,0,0.005726048591263,0.00801353535243338,"2020-11-09","US","USMI",9986857,0.04,0.04,0,0,0.0324106530217452,0.0301305063998295,0.0346907996436609,0.0410885537609996,0.0395806517431183,0.0425964557788809,"2020-11-09","US_MI",1.0131481,1.2053489,1.0647078,1.2275941,1.4170755,1.1784285,1.3400788,1.1563607,38.5869463,34.7655794,33.4866193,29.3358957,91.032837,NA,4.5971583,32.9909972,54.1491253,17.1709096,38.7010993,10.6196673,1.7712675,12.8689975,21.8558642,8.9257324,24.6802495,13.7259982,18.1724402,64.7607005,43.2902692,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-09",-15,-8,77,-31,-30,9
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-10,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,245252,8094,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,6944,86,5355.57142857143,47.5714285714286,-2291,23,501,5.85714285714285,9883640,"US_MI","2020/11/10","US",329064917,6944,86,245252,8094,738797.261931461,737231.504850645,740366.344419859,20525.8663656533,84576.3373225316,119976.156777509,0.00224514138020815,0.00224038317901463,0.0022499096870295,6.23763437098746e-05,0.000257020219881208,0.000364597228629841,"2020/11/10","US_MI",9883640,6944,86,245252,8094,647826.086956522,4710.14492753625,58260.8695652174,80217.3913043478,0.0248139349470438,0.000818929058524997,0.0655452937335356,0.000476559741910496,0.00589467742301595,0.00811617898915256,"2020-11-10","US","USMI",9986857,0.04,0.04,0,0,0.0324106621277696,0.0301305143138208,0.0346908099417185,0.0409852893116893,0.039359751938698,0.0426108266846805,"2020-11-10","US_MI",1.6435613,1.3567415,1.6843443,1.3828135,1.6834197,1.2795734,1.7018152,1.2549355,37.8665884,36.0189115,33.4387636,30.7769824,91.1887054,NA,4.5182242,32.9914214,53.0699711,16.812157,38.1565503,9.5518827,1.6659411,12.8163949,24.4056261,9.4110297,23.2957494,12.9129899,17.8935624,64.7854522,42.9696704,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-10",-15,-7,55,-29,-31,10
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-11,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,251872,8136,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,6620,42,5673.14285714286,50.5714285714286,-324,-44,317.571428571428,3,9883640,"US_MI","2020/11/11","US",329064917,6620,42,251872,8136,748493.164666443,746907.652575632,750082.042432491,13456.4418733665,93706.6027964541,124176.415612399,0.00227460639526773,0.00226978816029675,0.00227943485823647,4.08929702869737e-05,0.000284766311920314,0.000377361454221505,"2020/11/11","US_MI",9883640,6620,42,251872,8136,658985.507246377,11159.4202898551,65869.5652173914,87971.0144927537,0.0254837286667665,0.000823178505085171,0.0666743737374466,0.00112908000391102,0.00666450469840983,0.00890066964122061,"2020-11-11","US","USMI",9986857,0.04,0.04,0,0,0.0324106711249497,0.0301305221116806,0.0346908201382188,0.0404326061479402,0.0388551266542146,0.0420100856416658,"2020-11-11","US_MI",1.9348226,1.5235509,1.9265717,1.5444499,2.0490247,1.4796669,1.9682697,1.4430665,41.0667454,37.1848106,36.0274754,31.9809519,91.2857807,NA,4.780735,33.6378525,53.2320928,16.941781,37.4810884,9.2805008,1.7452123,13.3045291,23.6160514,9.4078536,22.0477694,11.7625121,16.9928402,65.1666164,42.1025765,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-11",-12,-5,24,-32,-35,11
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-12,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,259183,8185,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,7311,49,5845.71428571429,50.2857142857143,691,7,172.571428571428,-0.285714285714285,9883640,"US_MI","2020/11/12","US",329064917,7311,49,259183,8185,759749.731292675,758141.322081723,761361.552770067,11256.5666262321,97130.5903683654,135432.982238631,0.00230881413375548,0.00230392631640438,0.00231371232069102,3.4207738487759e-05,0.000295171515863435,0.000411569192709264,"2020/11/12","US_MI",9883640,7311,49,259183,8185,664492.753623188,5507.24637681164,62463.7681159421,88768.115942029,0.026223435900134,0.000828136192738708,0.067231582051065,0.000557208313618428,0.00631991534656687,0.00898131821292854,"2020-11-12","US","USMI",9986857,0.04,0.04,0,0,0.0324106800188572,0.0301305297981765,0.0346908302395379,0.0394922381653157,0.0380717203849717,0.0409127559456596,"2020-11-12","US_MI",1.6220959,1.5458955,1.7798484,1.5938773,1.6432273,1.5809289,1.8561632,1.5754627,39.763291,37.8695696,34.9008323,32.6955132,91.7079376,NA,4.7548987,33.8093692,52.6153638,16.5602613,36.5087351,8.9325838,1.6857085,13.8356982,23.6815637,9.6401406,21.383526,11.8527931,17.3499377,66.1864248,42.2681189,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-12",-16,-5,34,-28,-31,11
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-13,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,268362,8308,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,9179,123,6550.42857142857,61.1428571428571,1868,74,704.714285714286,10.8571428571429,9883640,"US_MI","2020/11/13","US",329064917,9179,123,268362,8308,782218.628722013,780565.265607112,783875.49392663,22468.8974293373,119599.487797703,157901.879667968,0.00237709518186654,0.00237207075346507,0.00238213025281765,6.82810481110548e-05,0.00036345256397449,0.000479850240820319,"2020/11/13","US_MI",9883640,9179,123,268362,8308,664492.753623188,0,57536.231884058,88768.115942029,0.0271521423281301,0.000840581000522075,0.067231582051065,0,0.00582136053964511,0.00898131821292854,"2020-11-13","US","USMI",9986857,0.04,0.04,0,0,0.0324106888150639,0.0301305373781354,0.0346908402519924,0.0385359397918648,0.0371448962122979,0.0399269833714316,"2020-11-13","US_MI",2.0059481,1.6840252,2.0780636,1.7296459,2.2876275,1.7638101,2.367867,1.7616725,40.3000784,38.8945683,35.694359,33.8048161,91.90208,NA,4.6481805,33.5516575,52.689031,16.1608173,35.9904136,8.7593317,1.5388729,14.2495496,24.0284448,9.9178483,21.0708051,11.9141681,17.3030504,67.0960725,42.8811624,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-13",-22,-10,12,-30,-31,13
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-14,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,275792,8376,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,7430,68,6674.14285714286,61.5714285714286,-1749,-55,123.714285714285,0.428571428571423,9883640,"US_MI","2020/11/14","US",329064917,7430,68,275792,8376,793177.823637043,791502.65207226,794856.540609746,10959.1949150304,130558.682712733,163349.590399815,0.00241039923328272,0.00240530853087648,0.00241550070987891,3.33040514161842e-05,0.000396756615390674,0.000496405365509733,"2020/11/14","US_MI",9883640,7430,68,275792,8376,678043.47826087,13550.7246376812,71086.9565217391,97753.6231884059,0.0279038896600847,0.000847461056857595,0.0686026077700998,0.0013710257190348,0.00719238625867991,0.00989044756672702,"2020-11-14","US","USMI",9986857,0.04,0.04,0,0,0.0324106975191417,0.0301305448564219,0.0346908501818614,0.0379367098147675,0.0363943238719968,0.0394790957575381,"2020-11-14","US_MI",1.1972216,1.5733112,1.2161074,1.6244905,1.0501811,1.6029744,1.0598444,1.6267964,44.3865071,39.8845974,39.049088,34.8805146,92.1899988,NA,4.7152254,33.7799264,52.8511521,16.0341442,35.4867938,8.4151919,1.5495391,14.4031061,21.9932696,10.1023928,20.626271,11.6312365,17.3731797,67.4496553,42.8229059,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-14",-19,-4,47,-29,-6,5
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-15,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,275792,8376,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,0,0,6674.14285714286,61.5714285714286,-7430,-68,0,0,9883640,"US_MI","2020/11/15","US",329064917,0,0,275792,8376,775478.693560515,773840.741734011,777120.112361605,0,122217.365197368,153223.604281833,0.00235661309820066,0.00235163550338005,0.00236160122885906,0,0.000371408068388427,0.000465633364014412,"2020/11/15","US_MI",9883640,0,0,275792,8376,686014.492753623,7971.01449275354,75072.463768116,99492.7536231884,0.0279038896600847,0.000847461056857595,0.0694090934871791,0.000806485717079289,0.00759562911721956,0.010066408086817,"2020-11-15","US","USMI",9986857,0.04,0.04,0,0,0.0324107061366623,0.030130552237901,0.0346908600354236,0.0380503079603006,0.0363427355654298,0.0397578803551713,"2020-11-15","US_MI",1.0420212,1.4953504,1.0617977,1.5448138,1.2639839,1.628229,1.2522503,1.6501906,38.7584003,40.1116871,33.9529186,35.2367932,92.4950687,NA,4.6067596,32.8976678,53.0064202,15.9205353,34.9508753,8.1393148,1.5139763,14.4217518,21.750554,10.3012253,20.4448165,11.619348,17.7088597,67.8093008,43.0065452,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-15",-26,-12,22,-36,-14,5
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-16,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,288954,8431,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,13162,55,7235.14285714286,60.4285714285714,13162,55,561,-1.14285714285714,9883640,"US_MI","2020/11/16","US",329064917,13162,55,288954,8431,799367.513055767,797680.157952709,801058.437468173,0,113058.938623505,142717.438166498,0.00242920916742932,0.00242408144029741,0.00243434774138555,0,0.000343576397187018,0.00043370602818318,"2020/11/16","US_MI",9883640,13162,55,288954,8431,686014.492753623,0,69275.3623188406,96449.2753623188,0.0292355852702041,0.000853025808305442,0.0694090934871791,0,0.0070090940502528,0.00975847717665949,"2020-11-16","US","USMI",9986857,0.04,0.04,0,0,0.032410714673113,0.0301305595272994,0.0346908698189267,0.0392669166449573,0.0375371188824834,0.0409967144074311,"2020-11-16","US_MI",1.0026265,1.4752547,0.9997808,1.5168691,1.146668,1.5886902,1.1581794,1.6232585,42.7495628,40.6598967,37.4323711,35.7440473,92.8786614,NA,4.6732928,32.4112017,52.3764837,15.4985677,33.638878,7.8758145,1.5303585,14.6422216,22.0198306,10.409084,20.2876183,11.5238294,18.0023716,68.340186,43.7335694,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-16",-19,-7,27,-35,-35,10
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-17,2,0,1,0,1,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,296840,8511,55.56,55.56,64.29,64.29,56.67,56.67,59.62,59.62,37.5,37.5,7886,80,7369.71428571429,59.5714285714286,-5276,25,134.571428571428,-0.857142857142861,9883640,"US_MI","2020/11/17","US",329064917,7886,80,296840,8511,810341.130419043,808632.217175999,812053.65517349,5653.86612419633,105271.215678924,144045.12789125,0.00246255704742613,0.0024573638069597,0.0024677612629653,1.71816132079383e-05,0.000319910176504545,0.00043774076314325,"2020/11/17","US_MI",9883640,7886,80,296840,8511,693043.47826087,7028.98550724646,71811.5942028986,99927.5362318842,0.0300334694505263,0.000861119992229583,0.0701202672558763,0.000711173768697206,0.00726570314205076,0.0101103982168396,"2020-11-17","US","USMI",9986857,0.04,0.04,0,0,0.0324107231328822,0.0301305667280872,0.0346908795376773,0.0420930533527216,0.0404072710323758,0.0437788356730673,"2020-11-17","US_MI",1.3635589,1.4330071,1.4678441,1.4839503,1.3020329,1.5342043,1.3970981,1.579757,41.2830185,41.1851761,36.4334148,36.2030691,92.9447023,NA,4.6335514,32.3548565,52.4050849,15.2276169,32.98959,7.6368105,1.524008,14.8982684,21.8748451,10.6312726,20.2854536,11.6874438,18.1474867,68.5547425,44.7035362,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-17",-19,-8,11,-35,-35,11
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-18,2,1,2,1,2,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,303058,8573,68.52,68.52,75,75,64.44,64.44,68.59,68.59,37.5,37.5,6218,62,7312.28571428571,62.4285714285714,-1668,-18,-57.4285714285706,2.85714285714286,9883640,"US_MI","2020/11/18","US",329064917,6218,62,303058,8573,814120.511216075,812404.818167355,815839.827584809,15288.8214548355,114118.165548905,151501.370291765,0.00247404226083474,0.00246882841712158,0.00247926711550599,4.64614143440745e-05,0.000346795296773933,0.000460399642942687,"2020/11/18","US_MI",9883640,6218,62,303058,8573,707173.913043478,14130.4347826086,75507.2463768116,105144.927536232,0.0306625898960302,0.000867392984770793,0.0715499464816078,0.00142967922573148,0.00763961924724207,0.0106382797771096,"2020-11-18","US","USMI",9986857,0.04,0.04,0,0,0.0324107315195897,0.030130573842792,0.0346908891963873,0.0449891575241536,0.0428551874124419,0.0471231276358653,"2020-11-18","US_MI",1.3268913,1.3504813,1.3089701,1.3987703,1.1777188,1.4095967,1.1768991,1.4665453,40.6764723,41.1249371,34.3823616,35.9540477,93.2731732,NA,4.4156651,32.2842939,52.0094108,14.5318985,31.9651691,7.2066503,1.4609598,14.7494089,21.5773327,10.9442188,20.8276253,12.3190346,18.8750902,69.1256774,46.1988739,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-18",-24,-5,22,-34,-37,13
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-19,2,1,2,1,2,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,311041,8717,68.52,68.52,75,75,64.44,64.44,68.59,68.59,37.5,37.5,7983,144,7408.28571428571,76,1765,82,96,13.5714285714286,9883640,"US_MI","2020/11/19","US",329064917,7983,144,311041,8717,829622.336212883,827876.936006197,831371.416219971,15501.8249968083,115111.47978546,167003.195288573,0.00252115097463545,0.00251584685342253,0.00252646627844551,4.71087138007128e-05,0.000349813893364572,0.0005075083567434,"2020/11/19","US_MI",9883640,7983,144,311041,8717,713188.405797101,6014.49275362317,77391.3043478261,106231.884057971,0.0314702882743605,0.000881962515834247,0.0721584766135858,0.000608530131978013,0.00783024314400626,0.0107482551021659,"2020-11-19","US","USMI",9986857,0.04,0.04,0,0,0.0324107398368393,0.0301305808738258,0.0346908987998528,0.0412671919065544,0.0389352602858647,0.0435991235272442,"2020-11-19","US_MI",1.1341205,1.2823252,1.1710754,1.3142205,1.1013047,1.3317245,1.1255242,1.361433,40.7973506,41.2630044,35.7014243,36.0609516,93.2231088,NA,4.3892531,32.0156575,51.8328928,13.590449,31.3602881,6.7365949,1.4605921,14.3205926,21.3176881,11.1217479,20.9446124,12.3419657,19.0543528,68.7268792,46.840355,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-19",-25,-5,41,-32,-36,13
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-20,2,1,2,1,2,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,321181,8774,68.52,68.52,75,75,64.44,64.44,68.59,68.59,37.5,37.5,10140,57,7545.57142857143,66.5714285714286,2157,-87,137.285714285714,-9.42857142857143,9883640,"US_MI","2020/11/20","US",329064917,10140,57,321181,8774,841834.184806926,840064.155033831,843607.944063512,12211.8485940428,127323.328379503,179215.043882616,0.00255826173291796,0.00255288276456961,0.0025636520348461,3.71107582825149e-05,0.000386924651647087,0.000544619115025914,"2020/11/20","US_MI",9883640,10140,57,321181,8774,727173.913043478,13985.5072463768,84057.9710144928,120217.391304348,0.0324962260867454,0.000887729621880198,0.0735734924626431,0.00141501584905731,0.00850475847101805,0.0121632709512232,"2020-11-20","US","USMI",9986857,0.04,0.04,0,0,0.0324107480882352,0.0301305878235537,0.0346909083529166,0.0275698286903112,0.0252647621636167,0.0298748952170057,"2020-11-20","US_MI",1.5918409,1.2375198,1.6285315,1.2651344,1.6999293,1.2484723,1.7229951,1.2700831,40.2446459,41.2385894,34.3377043,35.8620655,93.5237009,NA,4.5375401,31.8390323,52.0928084,12.505013,30.9037186,6.1950709,1.5418143,14.2098799,20.8073233,11.2485107,20.7263,12.3996297,19.3814805,68.7857669,47.5908749,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-20",-29,-11,46,-31,-35,14
"United States","USA","Michigan","US_MI","STATE_TOTAL",2020-11-21,2,1,2,1,2,1,4,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,329021,8875,68.52,68.52,75,75,64.44,64.44,68.59,68.59,37.5,37.5,7840,101,7604.14285714286,71.2857142857143,-2300,44,58.5714285714284,4.71428571428572,9883640,"US_MI","2020/11/21","US",329064917,7840,101,329021,8875,851400.452606065,849612.304267114,853192.364396258,9566.26779913879,136889.596178641,180439.99416639,0.00258733279854949,0.00258189876943677,0.00259277826446706,2.90710656315234e-05,0.00041599571727861,0.000548341633655191,"2020/11/21","US_MI",9883640,7840,101,329021,8875,733115.942028985,5942.0289855072,90000,122173.913043478,0.0332894561113112,0.000897948529084426,0.0741746909062841,0.000601198443640926,0.00910595691465897,0.0123612265363245,"2020-11-21","US","USMI",9986857,0,0,0,0,0.0324107562773813,0.0301305946943354,0.0346909178604272,0.0113848621638866,0.00895438464610707,0.0138153396816662,"2020-11-21","US_MI",1.3437879,1.2594453,1.3033225,1.2777673,1.324735,1.2878892,1.2830784,1.3021849,43.0638856,41.0882542,37.1108442,35.617668,93.6722717,NA,4.3849402,31.2348459,51.8555162,11.0041895,30.2838018,5.8120197,1.531924,14.1808744,21.7877741,11.5696386,20.7829327,12.8759337,19.6254829,68.8058988,48.102482,"US","United States","Michigan",NA,NA,"US_MI",NA,"2020-11-21",-28,-4,51,-27,-7,7
