"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdapi_date","umdapi_iso_code","umdapi_country","umdapi_sample_size","umdapi_percent_cli","umdapi_cli_se","umdapi_percent_cli_unw","umdapi_cli_se_unw","umdapi_percent_ili","umdapi_ili_se","umdapi_percent_ili_unw","umdapi_ili_se_unw","umdapi_percent_mc","umdapi_mc_se","umdapi_percent_mc_unw","umdapi_mc_se_unw","umdapi_percent_dc","umdapi_dc_se","umdapi_percent_dc_unw","umdapi_dc_se_unw","umdapi_percent_hf","umdapi_hf_se","umdapi_percent_hf_unw","umdapi_hf_se_unw","umdapi_percent_cli_smooth","umdapi_percent_cli_smooth_low","umdapi_percent_cli_smooth_high","umdapi_percent_cli_unw_smooth","umdapi_percent_cli_unw_smooth_low","umdapi_percent_cli_unw_smooth_high","umdapi_percent_ili_smooth","umdapi_percent_ili_smooth_low","umdapi_percent_ili_smooth_high","umdapi_percent_ili_unw_smooth","umdapi_percent_ili_unw_smooth_low","umdapi_percent_ili_unw_smooth_high","umdapi_percent_mc_smooth","umdapi_percent_mc_smooth_low","umdapi_percent_mc_smooth_high","umdapi_percent_mc_unw_smooth","umdapi_percent_mc_unw_smooth_low","umdapi_percent_mc_unw_smooth_high","umdapi_percent_dc_smooth","umdapi_percent_dc_smooth_low","umdapi_percent_dc_smooth_high","umdapi_percent_dc_unw_smooth","umdapi_percent_dc_unw_smooth_low","umdapi_percent_dc_unw_smooth_high","umdapi_percent_hf_smooth","umdapi_percent_hf_smooth_low","umdapi_percent_hf_smooth_high","umdapi_percent_hf_unw_smooth","umdapi_percent_hf_unw_smooth_low","umdapi_percent_hf_unw_smooth_high","umdapi_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-23,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,2,1,0,NA,NA,509,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,1.28571428571429,0,0,0,-0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-23",509,0,1.286,7,0,0,21.371,0,0.054,0.294,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,257,92365,3.878,0.011,277,0.012,0.005,215.4,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/23","TW",23568378,0,0,508,7,518.964071093535,393.031130841915,685.247772890294,0,0,0,2.20195072861414e-05,1.66762061793949e-05,2.90748804559352e-05,0,0,0,"2020/09/23","TW",23568378,0,0,511,7,507.246376811594,0,0,0,2.16815938712456e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-23","TWN","Taiwan",1215,0.001811,0.001991,0.001646,0.001163,0.001811,0.001991,0.001646,0.001163,0.708486,0.021287,0.716872,0.012925,0.345189,0.022269,0.437037,0.01423,0.202131,0.018811,0.196708,0.011404,0.00261383251019608,0.00208103765471682,0.00314662736567533,0.00245967135593846,0.00200156930938413,0.00291777340249279,0.00309216600994381,0.00246718803555436,0.00371714398433327,0.00259084933163156,0.00202457934009673,0.00315711932316639,0.715775530821365,0.690555182551315,0.740995879091414,0.720562512039925,0.701916085744102,0.739208938335747,0.403598325199132,0.392343654401148,0.414852995997116,0.442163486425007,0.431897971933193,0.452429000916822,0.169852875766045,0.162999767829008,0.176705983703081,0.181574155671386,0.173688202348345,0.189460108994427,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-23",-10,1,1,-8,4,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-24,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,2,1,0,NA,NA,509,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,0.857142857142857,0,0,0,-0.428571428571429,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-24",509,0,0.857,7,0,0,21.371,0,0.036,0.294,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,198,92563,3.886,0.008,208,0.009,0.004,242.7,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/24","TW",23568378,0,0,508,7,517.915956376326,392.234247786179,683.869242380461,0,0,0,2.19750360579046e-05,1.66423946436271e-05,2.90163897736391e-05,0,0,0,"2020/09/24","TW",23568378,0,0,511,7,507.246376811594,0,0,0,2.16815938712456e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-24","TWN","Taiwan",1305,0.004227,0.002643,0.002299,0.001326,0.005104,0.002903,0.003065,0.00153,0.689408,0.018849,0.70728,0.012596,0.399076,0.019948,0.428352,0.013698,0.1882,0.015922,0.194636,0.01096,0.00260031714428952,0.00206837877684776,0.00313225551173127,0.0024488995031926,0.00199122897726745,0.00290657002911775,0.00308884558362791,0.00246337919917437,0.00371431196808146,0.00260878670721796,0.00204005748596706,0.00317751592846886,0.715562310685607,0.690402693367173,0.74072192800404,0.719994660415336,0.701400964448951,0.73858835638172,0.404716813861295,0.393459535090097,0.415974092632493,0.442370417401754,0.432117122732043,0.452623712071466,0.169458944085889,0.16259528915606,0.176322599015718,0.181055752707416,0.173088941699075,0.189022563715757,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-24",-13,-6,-19,-12,1,-2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-25,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,0,2,1,3,2,0,0,2,1,0,NA,NA,510,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,1,0,1,0,1,0,0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-25",510,1,1,7,0,0,21.413,0.042,0.042,0.294,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,137,92700,3.892,0.006,178,0.007,0.006,178,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/25","TW",23568378,1,0,509,7,517.944685754442,392.256005459168,683.907177373204,0,0,0,2.19762550377647e-05,1.66433178158959e-05,2.90179993452755e-05,0,0,0,"2020/09/25","TW",23568378,1,0,512,7,507.246376811594,0,0,0,2.17240236048488e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-25","TWN","Taiwan",1190,0.001401,0.001743,0.003361,0.001678,0.001401,0.001743,0.003361,0.001678,0.691763,0.021524,0.691597,0.013388,0.454484,0.023209,0.479832,0.014482,0.146358,0.016476,0.155462,0.010504,0.00258633753540446,0.00205556334990141,0.00311711172090752,0.00244038302040753,0.00198411697639306,0.00289664906442199,0.00308464169816128,0.00245926763925866,0.0037100157570639,0.00263398589795146,0.00206573847191513,0.00320223332398779,0.71568338632279,0.691267620139458,0.740099152506121,0.719732216710734,0.701701844700281,0.737762588721187,0.405860730421565,0.394748834660724,0.416972626182406,0.442428617197029,0.432426178308867,0.452431056085192,0.169075835740526,0.162197891302139,0.175953780178913,0.180523341533311,0.172458270137461,0.188588412929161,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-25",-8,2,-9,-9,0,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-26,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,510,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,0.571428571428571,0,-1,0,-0.428571428571429,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-26",510,0,0.571,7,0,0,21.413,0,0.024,0.294,0,0,1.14,NA,NA,NA,NA,NA,NA,NA,NA,275,92975,3.904,0.012,203,0.009,0.003,355.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/26","TW",23568378,0,0,509,7,517.016241646635,391.549776900996,682.686620950368,0,0,0,2.19368614016049e-05,1.66133527263097e-05,2.89662114614068e-05,0,0,0,"2020/09/26","TW",23568378,0,0,512,7,507.246376811594,0,0,0,2.17240236048488e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-26","TWN","Taiwan",1231,0,0,0,0,0,0,0,0,0.734478,0.019055,0.732738,0.012613,0.417544,0.021279,0.43948,0.014146,0.161514,0.015879,0.182778,0.011015,0.00257189115616919,0.00204243973867672,0.00310134257366166,0.00243385992781818,0.00197939207800497,0.00288832777763139,0.0030793979916197,0.00245443092790149,0.00370436505533792,0.00266515650228805,0.00209891526817625,0.00323139773639986,0.716090022397188,0.69282472779123,0.739355317003147,0.719732657582849,0.702567858724376,0.736897456441322,0.407024516047454,0.396143311007959,0.41790572108695,0.442364772148837,0.432754112179987,0.451975432117686,0.16870550686897,0.161815555874752,0.175595457863189,0.17998052690656,0.171834006617649,0.18812704719547,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-26",-12,0,-17,-8,67,-5
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-27,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,510,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,0.428571428571429,0,0,0,-0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-27",510,0,0.429,7,0,0,21.413,0,0.018,0.294,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,204,93179,3.912,0.009,218,0.009,0.002,508.2,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/27","TW",23568378,0,0,509,7,516.138830070774,390.882219742769,681.533409429926,0,0,0,2.18996330621808e-05,1.65850284539211e-05,2.89172810038063e-05,0,0,0,"2020/09/27","TW",23568378,0,0,512,7,507.246376811594,0,0,0,2.17240236048488e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-27","TWN","Taiwan",1292,0.000698,0.001114,0.000774,0.000774,0.001437,0.001599,0.002322,0.001339,0.725271,0.018839,0.7113,0.012607,0.38666,0.020553,0.419505,0.013729,0.159464,0.015452,0.182663,0.01075,0.0025569754784168,0.00202885750178278,0.00308509345505081,0.00242907110272251,0.0019761948430768,0.00288194736236821,0.00307295875782896,0.00244843927884492,0.003697478236813,0.00270096020777449,0.00213654220505691,0.00326537821049207,0.716732275424258,0.694676172415539,0.738788378432976,0.719952350522207,0.703693940373846,0.736210760670568,0.408202503771655,0.397561738118568,0.418843269424742,0.442206176156393,0.433006753060011,0.451405599252776,0.168349898430615,0.161456673254104,0.175243123607125,0.179430873937113,0.171253892025907,0.187607855848318,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-27",-10,-2,-12,-16,-9,3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-28,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,513,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,3,0,0.571428571428571,0,3,0,0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-28",513,3,0.571,7,0,0,21.539,0.126,0.024,0.294,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,259,93438,3.923,0.011,215,0.009,0.003,376.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/28","TW",23568378,3,0,512,7,518.361077850048,392.562100707055,684.473122968069,0,0,0,2.19939224434557e-05,1.66563053557209e-05,2.90420122660995e-05,0,0,0,"2020/09/28","TW",23568378,3,0,515,7,507.246376811594,0,0,0,2.18513128056585e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-28","TWN","Taiwan",1250,0.006905,0.003689,0.004,0.001785,0.005092,0.003171,0.0032,0.001597,0.708839,0.020241,0.708,0.01286,0.379234,0.021617,0.44,0.01404,0.197658,0.017743,0.1976,0.011262,0.00254158848271489,0.00201469789632228,0.0030684790691075,0.00242576342299636,0.00197377623527939,0.00287775061071333,0.00306517091491555,0.00244091983292668,0.00368942199690442,0.00274000687948566,0.002175590830043,0.00330442292892832,0.717560290398679,0.696405296940185,0.738715283857172,0.720347839362932,0.704761618692181,0.735934060033684,0.40938896137078,0.398925587267838,0.419852335473722,0.441980158279375,0.433088037947721,0.45087227861103,0.168010592620579,0.161127010642876,0.174894174598282,0.178878217795592,0.170742334427867,0.187014101163317,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-28",-13,-1,-21,-12,-1,2
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-29,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,513,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,0.571428571428571,0,-3,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-29",513,0,0.571,7,0,0,21.539,0,0.024,0.294,0,0,1.16,NA,NA,NA,NA,NA,NA,NA,NA,211,93649,3.932,0.009,220,0.009,0.003,385.3,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/29","TW",23568378,0,0,512,7,517.563264503586,391.95485090527,683.42497138363,0,0,0,2.19600714357002e-05,1.66305399084006e-05,2.89975394735959e-05,0,0,0,"2020/09/29","TW",23568378,0,0,515,7,507.246376811594,0,0,0,2.18513128056585e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-29","TWN","Taiwan",1235,0.002221,0.002032,0.002429,0.001401,0.002221,0.002032,0.002429,0.001401,0.735336,0.01904,0.723077,0.012733,0.417882,0.021287,0.436437,0.014112,0.17323,0.016333,0.196761,0.011312,0.00252572866948883,0.00199989184680349,0.00305156549217417,0.00242368812398277,0.0019715826555941,0.00287579359237144,0.00305588465460274,0.00243159767624768,0.0036801716329578,0.00278083306147712,0.00221338282964209,0.00334828329331215,0.718524153339723,0.69766675508986,0.739381551589586,0.720875724779423,0.705507223208394,0.736244226350452,0.410578089759487,0.400175175055776,0.420981004463197,0.44171403271535,0.43293009955078,0.45049796587992,0.167687496958343,0.160822733006807,0.174552260909879,0.178327848213373,0.170285249152382,0.186370447274363,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-29",-6,8,-6,-7,4,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-09-30,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,514,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,1,0,0.714285714285714,0,1,0,0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-09-30",514,1,0.714,7,0,0,21.581,0.042,0.03,0.294,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,260,93909,3.943,0.011,221,0.009,0.003,309.5,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/09/30","TW",23568378,1,0,513,7,517.747493310419,392.091325372502,683.673546142733,0,0,0,2.19678882148962e-05,1.66363304836889e-05,2.90080864344052e-05,0,0,0,"2020/09/30","TW",23568378,1,0,516,7,507.246376811594,0,0,0,2.18937425392617e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-09-30","TWN","Taiwan",1206,0.003739,0.002637,0.004146,0.00185,0.012436,0.004787,0.004975,0.002026,0.716826,0.019462,0.722222,0.012898,0.425802,0.02136,0.461857,0.014356,0.14042,0.015008,0.156716,0.010468,0.00250939506958739,0.0019844289372454,0.00303436120192937,0.00242259942296512,0.00196930830832171,0.00287589053760854,0.00304495416188649,0.00242031910722965,0.00366958921654332,0.00282188804984937,0.00224790784571622,0.00339586825398253,0.719573778757248,0.69830311432782,0.740844443186676,0.721492571148254,0.705809694998416,0.737175447298092,0.411764022198982,0.401284271888453,0.42224377250951,0.441435065629036,0.432526650475855,0.450343480782218,0.16738002190858,0.160536685664805,0.174223358152356,0.177785441678298,0.16985329094512,0.185717592411475,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-09-30",-3,14,-6,12,3,-3
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-10-01,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,515,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,1,0,0.857142857142857,0,0,0,0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-10-01",515,1,0.857,7,0,0,21.623,0.042,0.036,0.294,0,0,1.17,NA,NA,NA,NA,NA,NA,NA,NA,152,94061,3.949,0.006,214,0.009,0.004,249.7,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/10/01","TW",23568378,1,0,514,7,517.921627337935,392.223197457879,683.903486083793,0,0,0,2.1975276675295e-05,1.66419257811411e-05,2.90178427248491e-05,0,0,0,"2020/10/01","TW",23568378,1,0,517,7,507.246376811594,0,0,0,2.19361722728649e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-10-01","TWN","Taiwan",1224,0.000516,0.000957,0.001634,0.001154,0.000516,0.000957,0.001634,0.001154,0.709308,0.019133,0.715686,0.012893,0.413414,0.02075,0.441176,0.014192,0.136829,0.014481,0.154412,0.010328,0.00249258725424573,0.00196835763721754,0.00301681687127393,0.00242225340065443,0.0019669086171587,0.00287759818415017,0.00303223840002048,0.00240705613459151,0.00365742066544945,0.00286152826247668,0.00227803016592424,0.00344502635902913,0.720658832040529,0.698399209553615,0.742918454527442,0.722154839654988,0.705729992648862,0.738579686661115,0.412940824336594,0.402266631996436,0.423615016676751,0.441170458823851,0.431947001941085,0.450393915706617,0.167087585951501,0.160262181077271,0.173912990825731,0.177256606071719,0.169417802689887,0.185095409453551,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-10-01",7,23,39,-5,-59,4
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-10-02,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,517,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,2,0,1,0,1,0,0.142857142857143,0,23568378,"TW","TWN","Asia","Taiwan","2020-10-02",517,2,1,7,0,0,21.707,0.084,0.042,0.294,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,392,94453,3.966,0.016,250,0.01,0.004,250,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/10/02","TW",23568378,2,0,516,7,519.091450040675,393.106067518215,685.453509294524,0,0,0,2.20249119409352e-05,1.66793857226074e-05,2.90836097967592e-05,0,0,0,"2020/10/02","TW",23568378,2,0,519,7,507.246376811594,0,0,0,2.20210317400714e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-10-02","TWN","Taiwan",1269,0.00661,0.003507,0.001576,0.001114,0.006851,0.00357,0.002364,0.001363,0.730143,0.019209,0.733649,0.012409,0.412124,0.021301,0.423168,0.013869,0.119436,0.014034,0.1513,0.010059,0.00247530534440101,0.00195177728322598,0.00299883340557603,0.00242240713267131,0.00196457225795291,0.00288024200738972,0.00301760195470253,0.00239189234942581,0.00364331155997925,0.00289802078287998,0.00230349809850861,0.00349254346725136,0.721728686958603,0.698218084448171,0.745239289469035,0.722818847661134,0.705460802642619,0.740176892679648,0.414102495093276,0.403170684792007,0.425034305394545,0.440947350203484,0.431318036892386,0.450576663514582,0.166809615194439,0.159994152089749,0.17362507829913,0.17674688399074,0.168958076070304,0.184535691911175,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-10-02",3,13,61,-12,-58,10
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-10-03,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,517,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,1,0,-2,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-10-03",517,0,1,7,0,0,21.707,0,0.042,0.294,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,109,94562,3.97,0.005,227,0.01,0.004,227,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/10/03","TW",23568378,0,0,516,7,518.22013814931,392.443204064759,684.30822295288,0,0,0,2.19879424094993e-05,1.6651260602862e-05,2.90350156023839e-05,0,0,0,"2020/10/03","TW",23568378,0,0,519,7,507.246376811594,0,0,0,2.20210317400714e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-10-03","TWN","Taiwan",1421,0,0,0,0,0.000582,0.001015,0.000704,0.000703,0.743245,0.018378,0.740324,0.011631,0.407916,0.020675,0.441942,0.013174,0.173861,0.015944,0.190007,0.010407,0.00245755001931606,0.00193482266297383,0.00298027737565828,0.00242281806681185,0.00196265515708316,0.00288298097654053,0.00300091593025485,0.00237499170295,0.0036268401575597,0.00292955697035358,0.0023247365915273,0.00353437734917986,0.722732418578719,0.698084306029397,0.747380531128041,0.723440754437493,0.705238360920317,0.741643147954668,0.415242968415694,0.404065541900026,0.426420394931362,0.440792830957526,0.430790179845992,0.45079548206906,0.166545542899689,0.159729917283795,0.173361168515583,0.176261757914472,0.168467065493716,0.184056450335227,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-10-03",-10,2,21,-8,-18,0
"Taiwan","TWN",NA,NA,"NAT_TOTAL",2020-10-04,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,1,0,1,0,-0.02,2,1,3,2,0,0,2,1,0,NA,NA,517,7,23.15,23.15,32.14,32.14,35.56,35.56,35.26,35.26,37.5,37.5,0,0,1,0,0,0,0,0,23568378,"TW","TWN","Asia","Taiwan","2020-10-04",517,0,1,7,0,0,21.707,0,0.042,0.294,0,0,1.18,NA,NA,NA,NA,NA,NA,NA,NA,167,94729,3.977,0.007,221,0.009,0.005,221,"people tested",NA,NA,23.15,23816775,NA,42.2,NA,8.353,NA,NA,103.957,NA,NA,NA,NA,NA,80.46,NA,"2020/10/04","TW",23568378,0,0,516,7,517.320952523397,391.759254368659,683.126090667596,0,0,0,2.19497902029319e-05,1.66222407994585e-05,2.89848580444355e-05,0,0,0,"2020/10/04","TW",23568378,0,0,519,7,507.246376811594,0,0,0,2.20210317400714e-05,2.97008135222543e-07,2.15223286393147e-05,0,0,0,"2020-10-04","TWN","Taiwan",1566,0.001132,0.00132,0.001277,0.000902,0.001132,0.00132,0.001277,0.000902,0.69313,0.018102,0.713921,0.01142,0.416099,0.019346,0.427203,0.0125,0.153633,0.014153,0.164751,0.009374,0.00243932252446773,0.00191764222305521,0.00296100282588026,0.00242324364398526,0.00196158301438131,0.00288490427358921,0.0029820588894474,0.00235655266307257,0.00360756511582223,0.00295427688554911,0.00234246727943658,0.00356608649166165,0.723618831958125,0.698297495137202,0.748940168779048,0.723976573416676,0.70527861114887,0.742674535684481,0.416356115909032,0.405024674974518,0.427687556843546,0.440733979420375,0.43050909465255,0.450958864188199,0.16629480903311,0.159469514339192,0.173120103727029,0.175806657086907,0.167954131805311,0.183659182368503,23568378,"TW","Taiwan",NA,NA,NA,NA,NA,"2020-10-04",-6,2,18,-1,-9,-1
