"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-17,2,0,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,98422,1684,55.56,55.56,63.81,63.81,56.67,56.67,59.62,59.62,37.5,37.5,883,19,886,18.8571428571429,2915918,"US_AR","2020/10/17","US",329064917,883,19,98422,1684,137607.558292747,137191.110501251,138025.27022419,1469.38118307648,19670.8813295761,26717.2945072376,0.000418177542435334,0.000416911993390201,0.000419446933093112,4.46532312369378e-06,5.97781176702472e-05,8.11915616857984e-05,"2020-10-17","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999892557173,0.00999999873686709,0.00999999911427637,"2020-10-17","US_AR",0.47406,0.9459812,0.47406,0.9478923,0.5119807,1.021862,0.5119807,1.0258045,30.7909005,31.0908953,26.3729554,26.2691651,85.3188963,NA,10.1795548,38.2724028,59.510504,21.3521407,44.0379725,16.7215823,1.4444063,9.6803597,21.9456716,6.4735098,18.2517313,14.3266468,17.7155746,58.6913926,44.0102737,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-17",-11,-2,78,6,-11,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-18,2,0,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,99066,1704,55.56,55.56,63.81,63.81,56.67,56.67,59.62,59.62,37.5,37.5,644,20,890.428571428571,19.2857142857143,2915918,"US_AR","2020/10/18","US",329064917,644,20,99066,1704,138794.652376763,138376.472233071,139214.096280324,1187.09408401538,19405.7684081226,26252.8540110792,0.000421785019327243,0.000420514205812683,0.000423059673299429,3.60747689190877e-06,5.897246228811e-05,7.9780166936116e-05,"2020-10-18","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999895961647,0.00999999877242954,0.00999999914680341,"2020-10-18","US_AR",0.2958578,0.8501349,0.3944771,0.8553385,0.2958587,0.9339473,0.3925333,0.9412895,30.9524029,30.9407189,26.8254201,26.3406387,85.5896374,NA,10.6425389,37.4009703,58.6963101,20.55344,43.2489808,16.3715564,1.5528649,10.0773531,20.39471,6.419469,18.5504098,15.121503,18.4971677,59.3350879,44.132746,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-18",-9,-2,51,4,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-19,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,99597,1714,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,531,10,872.857142857143,18.2857142857143,2915918,"US_AR","2020/10/19","US",329064917,531,10,99597,1714,138998.461301563,138580.567263803,139417.615511872,203.808924799989,18631.0204951076,24885.9040030541,0.00042240437713256,0.000421134433069336,0.000423678150751852,6.19357805317146e-07,5.66180699691777e-05,7.56261233495582e-05,"2020-10-19","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999899366123,0.00999999880795564,0.00999999917936681,"2020-10-19","US_AR",0.5570288,0.8074513,0.5570288,0.8126066,0.6205762,0.9556254,0.6205762,0.9629492,24.2897589,29.5643418,20.88067,25.0024157,85.5009971,NA,10.7450466,36.2422866,58.2677479,20.9039158,43.4662213,16.4902594,1.5771167,9.7078423,19.5945593,6.3803454,17.9280639,15.4403302,18.9130528,58.9759158,43.9476883,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-19",-9,-6,27,-5,-24,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-20,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,100441,1728,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,844,14,896.285714285714,16.7142857142857,2915918,"US_AR","2020/10/20","US",329064917,844,14,100441,1728,139976.690169208,139557.118816506,140397.522941762,978.228867645958,17337.0652827784,25189.1581272573,0.000425377130583655,0.000424102089304482,0.000426656005209336,2.97275345109475e-06,5.26858512929179e-05,7.65476865686574e-05,"2020-10-20","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999902770597,0.00999999884344449,0.00999999921196744,"2020-10-20","US_AR",1.2143553,0.8012374,1.2143553,0.8065348,1.3121057,0.9632065,1.3121057,0.9705384,29.9689348,29.8255323,25.6211101,25.3320303,85.5656268,NA,11.0128246,35.8377809,58.2708772,20.831856,44.1343056,17.0513462,1.4894076,10.0882968,18.1222391,6.8189067,17.5142608,15.3915169,19.0267066,58.5034486,44.1253902,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-20",-8,-3,61,-3,-22,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-21,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,101596,1751,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1155,23,907.142857142857,16.7142857142857,2915918,"US_AR","2020/10/21","US",329064917,1155,23,101596,1751,142139.179476122,141715.208880804,142564.418467875,2162.48930691346,16865.3343730833,26242.8107591559,0.000431948749723818,0.000430660339524447,0.000433241014470937,6.57161914016333e-06,5.12523016031007e-05,7.97496463567276e-05,"2020-10-21","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999906175071,0.00999999887889522,0.0099999992446062,"2020-10-21","US_AR",1.3333328,0.8676065,1.5887381,0.9098986,0.9049885,0.9739078,1.1801582,1.0225782,34.8606103,30.8237226,30.0017644,26.2014774,86.1398057,NA,11.0096276,35.7729266,58.4730774,20.8872607,44.0331996,17.3609783,1.5752378,9.6990715,16.8981247,6.9197744,17.2149942,15.4976822,19.2019342,59.0486755,44.2746293,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-21",-5,-1,94,-2,-20,4
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-22,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,102798,1772,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1202,21,896.285714285714,18.1428571428571,2915918,"US_AR","2020/10/22","US",329064917,1202,21,102798,1772,144213.278075844,143784.999816541,144642.832005541,2074.09859972182,17095.8154951934,27410.1516894497,0.000438251757101909,0.000436950256281927,0.000439557134574576,6.30300737809076e-06,5.19527139235977e-05,8.32970951122379e-05,"2020-10-22","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999909579547,0.00999999891430696,0.00999999927728398,"2020-10-22","US_AR",0.4792272,0.8268122,0.4792272,0.8784486,0.4927139,0.894125,0.4927139,0.94809,28.4500146,29.8567118,23.5021737,25.4176656,85.2528256,NA,11.3629174,34.8783438,57.5272386,21.0377775,44.0951418,17.7177952,1.3602856,9.8011816,18.1603602,7.0617845,16.6826155,15.0772457,19.6350775,58.673729,43.3476037,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-22",-6,-1,102,-1,-21,4
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-23,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,104135,1782,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1337,10,942.285714285714,16.7142857142857,2915918,"US_AR","2020/10/23","US",329064917,1337,10,104135,1782,145563.139480904,145131.724736464,145995.836637458,1349.86140506063,17455.7742149271,27626.4625177334,0.000442353869892804,0.000441042837564065,0.000443668799361731,4.10211279089538e-06,5.30465975348174e-05,8.39544451277173e-05,"2020-10-23","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999912984021,0.00999999894967878,0.00999999931000163,"2020-10-23","US_AR",1.3576142,0.8108417,1.3576142,0.8632041,1.7391989,1.021499,1.7391989,1.0754353,34.1071656,30.3296526,29.107137,25.9047445,85.389893,NA,11.2981465,34.17954,57.3585891,21.205778,43.0164313,18.3060461,1.4218222,9.9370088,16.5887773,6.9101266,17.0494832,16.1781452,19.8078402,58.4870478,44.9200958,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-23",-7,-4,66,-3,-22,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-24,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,105318,1797,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1183,15,985.142857142857,16.1428571428571,2915918,"US_AR","2020/10/24","US",329064917,1183,15,105318,1797,147067.235861814,146632.680472542,147503.079083961,1504.09638090973,17935.9813345415,27678.3518931741,0.000446924689518981,0.000445604113040534,0.000448249179610844,4.57081962617647e-06,5.45059056980588e-05,8.41121324798479e-05,"2020-10-24","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999916388495,0.00999999898500983,0.00999999934276008,"2020-10-24","US_AR",1.4416229,0.9495171,1.4416229,1.0017231,1.4346429,1.1350166,1.4346429,1.1894466,38.5447413,31.4702497,30.8048272,26.5572457,85.2785344,NA,11.0361657,34.7114044,57.6592634,20.8457581,42.2569452,17.7933262,1.2482851,9.8479915,15.8767773,7.2071798,16.9895232,15.8262588,20.4394029,59.822622,44.8090214,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-24",-12,-3,50,2,-10,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-25,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,106115,1812,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,797,15,1007,15.4285714285714,2915918,"US_AR","2020/10/25","US",329064917,797,15,106115,1812,147985.436463694,147549.470447718,148422.690633171,918.200601879449,17145.5232426751,27617.9956572387,0.000449715022229773,0.000448390158978016,0.000451043800069308,2.7903327107929e-06,5.21037714958691e-05,8.39287150663913e-05,"2020-10-25","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999919792971,0.00999999902029921,0.0099999993755602,"2020-10-25","US_AR",0.7647679,1.0189726,0.8438819,1.0681087,0.5229963,1.1702453,0.5729367,1.2187031,35.1398951,32.0292634,28.8461888,26.8200844,84.6348012,NA,11.4716425,35.2938659,57.8166688,21.2552022,42.8248732,18.0886628,1.3027272,9.2518238,15.7216495,7.3604811,16.7723602,15.7268549,20.1546203,59.7620671,45.0668618,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-25",-10,-2,38,3,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-26,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,106727,1833,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,612,21,1018.57142857143,17,2915918,"US_AR","2020/10/26","US",329064917,612,21,106727,1833,149099.485142549,148662.049322482,149538.208110866,1114.04867885524,16148.3927682426,26459.8602561187,0.000453100520413572,0.000451771190553509,0.000454433761806538,3.3854981837983e-06,4.90735776863221e-05,8.0409241122835e-05,"2020-10-26","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999923197444,0.00999999905554603,0.00999999940840286,"2020-10-26","US_AR",1.2231526,1.124636,1.2231526,1.1746022,1.3976386,1.3239324,1.3976386,1.3725245,35.0712057,33.7563666,30.3104043,28.3162842,84.8309033,NA,11.0439704,35.6299851,56.582227,19.8803765,41.3337818,17.2651956,1.1510159,9.7212336,15.3266409,7.5254362,16.7160288,15.1597599,19.9946923,60.9593245,45.0171753,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-26",-11,-8,-4,-8,-23,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-27,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,107679,1857,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,952,24,1034,18.4285714285714,2915918,"US_AR","2020/10/27","US",329064917,952,24,107679,1857,150923.757727497,150483.019301134,151365.786999574,1824.2725849479,16554.3380960365,25649.9126244581,0.000458644328005032,0.000457304961808291,0.000459987616970951,5.54380759146045e-06,5.03072106469391e-05,7.7947879884315e-05,"2020-10-27","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999926601919,0.00999999909074943,0.00999999944128895,"2020-10-27","US_AR",1.1070099,1.1088802,1.230011,1.1752914,1.1695329,1.298391,1.3235529,1.3714181,29.4000165,33.8196892,25.4000197,28.3836424,85.0990467,NA,11.1879969,36.3115543,57.9014661,20.037862,41.562358,17.4326027,1.0965336,8.8280579,15.3179279,7.5377433,17.0982085,15.2143586,20.6794616,61.368523,45.4633295,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-27",-9,-4,20,-6,-22,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-28,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,108640,1875,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,961,18,1006.28571428571,17.7142857142857,2915918,"US_AR","2020/10/28","US",329064917,961,18,108640,1875,152282.273108622,151839.076428527,152726.763416827,1358.51538112565,16144.0959989517,25164.810527972,0.00046277273948539,0.00046142590286684,0.000464123507328576,4.12841148035737e-06,4.90605201737494e-05,7.64736963070785e-05,"2020-10-28","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999930006395,0.00999999912590855,0.00999999947421935,"2020-10-28","US_AR",0.1849549,0.956028,0.1849549,0.9831407,0.1816352,1.2139736,0.1816352,1.2453362,31.4655134,33.3530957,29.0294736,28.1946134,85.1606686,NA,11.1659517,36.393908,57.6451041,19.593219,41.2083327,16.88871,1.0918458,9.0161459,13.7426981,7.5176679,17.0145827,14.8030066,20.2214124,61.9386159,43.930742,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-28",-12,-9,5,-8,-21,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-29,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,109712,1894,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1072,19,987.714285714286,17.4285714285714,2915918,"US_AR","2020/10/29","US",329064917,1072,19,109712,1894,153884.053797263,153437.775223856,154331.630385874,1601.78068864046,16276.4955045157,25776.6885312855,0.000467640413326902,0.000466284211099464,0.000469000560110982,4.86767384151273e-06,4.94628708915683e-05,7.83331409689157e-05,"2020-10-29","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999933410868,0.00999999916102249,0.00999999950719488,"2020-10-29","US_AR",1.3556594,1.0697094,1.3556594,1.0981994,1.2819815,1.2471293,1.2819815,1.2786167,33.4197063,34.0949674,28.7564987,28.9555522,86.4016519,NA,10.2226613,36.1506344,57.1464865,18.9698427,40.3637613,16.3300155,1.1960692,8.8157691,14.1509523,7.2954359,17.1157721,14.8190617,20.2303476,62.5850052,43.2682399,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-29",-5,0,22,-6,-22,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-30,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,110874,1900,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1162,6,962.714285714286,16.8571428571429,2915918,"US_AR","2020/10/30","US",329064917,1162,6,110874,1900,154553.426559689,154105.681595257,155002.472420695,669.372762426268,15758.7741829265,25422.1720324165,0.000469674579620073,0.000468313921156344,0.000471039191396678,2.03416629317026e-06,4.78895602928298e-05,7.72557957991508e-05,"2020-10-30","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999936815343,0.00999999919609046,0.0099999995402164,"2020-10-30","US_AR",2.9731003,1.20809,3.1074272,1.2512317,3.096901,1.3018584,3.2331007,1.3479787,36.1074525,34.2917307,27.5879539,28.79674,87.0021449,NA,10.0148353,36.4047704,56.9004186,18.969435,39.9943564,15.7055145,1.0608334,9.3387113,14.4230677,7.4647489,18.1961148,14.8142123,21.1027654,63.306715,42.5318353,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-30",0,2,69,-2,-21,3
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-10-31,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,112190,1925,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,1316,25,981.714285714286,18.2857142857143,2915918,"US_AR","2020/10/31","US",329064917,1316,25,112190,1925,156971.126376436,156518.445251453,157425.116741366,2417.69981674734,17972.6650748739,26131.213155418,0.000477021761564562,0.000475646102533176,0.000478401399263618,7.3471819444895e-06,5.46173844320022e-05,7.94105108306577e-05,"2020-10-31","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999940219819,0.00999999923111162,0.00999999957328476,"2020-10-31","US_AR",0.7988159,1.0950626,0.8579874,1.1486429,0.8985923,1.2528874,0.9571928,1.3059656,30.5642973,32.8515156,25.548628,27.8499471,87.1201596,NA,11.1114825,36.0467134,57.6108162,19.3099021,40.9376606,16.1445676,1.2179686,8.9322788,16.9999773,7.114988,17.9866797,14.6802574,19.8660363,62.2988399,41.6951032,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-10-31",-7,6,63,-1,-9,0
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-01,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,113057,1958,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,867,33,991.714285714286,20.8571428571429,2915918,"US_AR","2020/11/01","US",329064917,867,33,113057,1958,159386.801328882,158929.851725612,159845.064737819,2415.67495244541,19410.1111596733,26435.7089545756,0.000484362790120473,0.000482974159550445,0.000485755413233004,7.34102855591077e-06,5.89856595368182e-05,8.03358473932232e-05,"2020-11-01","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999943624293,0.00999999926608514,0.00999999960640071,"2020-11-01","US_AR",1.1617105,1.1601334,1.1617105,1.1999681,1.3203675,1.4383787,1.3203675,1.4844185,34.9520403,32.8759611,30.144773,28.1121561,87.0965035,NA,10.8227649,36.1065824,57.2568321,19.4468772,41.5228649,16.7490675,1.2453783,8.8869971,16.6666449,7.4095085,17.6929811,14.5855695,20.132535,61.8154997,41.6267487,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-01",-6,-1,44,-2,-13,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-02,1,1,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,113641,1985,53.7,53.7,63.81,63.81,55.56,55.56,58.33,58.33,37.5,37.5,584,27,987.714285714286,21.7142857142857,2915918,"US_AR","2020/11/02","US",329064917,584,27,113641,1985,160883.047434985,160423.962963347,161343.445666415,1496.24610610347,18743.8679588634,26513.6278035251,0.000488909753436235,0.000487514635184726,0.000490308864090834,4.54696331576262e-06,5.69610037124175e-05,8.05726360781424e-05,"2020-11-02","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999947028767,0.00999999930101026,0.00999999963956509,"2020-11-02","US_AR",1.3074346,1.1786133,1.3074346,1.2172518,1.2156872,1.3446323,1.2156872,1.3907159,29.9201703,31.9205564,25.1329654,27.1515878,86.7705148,NA,11.2914757,37.5364886,58.5901328,20.535446,42.2477182,17.5278494,1.3558815,9.1965416,19.4610662,7.0304334,19.5197793,15.045748,19.90887,61.3303175,41.6724973,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-02",-6,-4,23,-5,-22,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-03,2,0,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,114519,2003,55.56,55.56,63.81,63.81,54.44,54.44,57.05,57.05,37.5,37.5,878,18,977.142857142857,20.8571428571429,2915918,"US_AR","2020/11/03","US",329064917,878,18,114519,2003,162059.914470563,161598.876420944,162522.267851624,1176.86703557766,17846.6363947192,25921.7373608923,0.000492486151206945,0.000491085096199859,0.000493891203393233,3.57639777070995e-06,5.42343941050367e-05,7.87739318953052e-05,"2020-11-03","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999950433243,0.00999999933588623,0.00999999967277863,"2020-11-03","US_AR",2.444357,1.3647419,2.7954507,1.4357798,2.6064239,1.6055108,2.9512675,1.6614375,38.4038436,33.1517532,31.2719519,27.9537414,85.6007793,NA,11.7879809,37.6253492,57.8509488,20.788279,42.3047013,17.6051593,1.6405359,9.6953358,19.8604845,6.8489184,19.8431131,16.0478806,19.8532043,61.0635529,41.3020313,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-03",-1,4,58,-2,-21,4
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-04,2,0,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,115812,2026,55.56,55.56,63.81,63.81,54.44,54.44,57.05,57.05,37.5,37.5,1293,23,1024.57142857143,21.5714285714286,2915918,"US_AR","2020/11/04","US",329064917,1293,23,115812,2026,164245.721463409,163780.255659315,164712.510127905,2185.8069928459,18682.5819825045,26638.1631706617,0.000499128630790528,0.000497714120218154,0.000500547161421965,6.6424795835829e-06,5.67747608977242e-05,8.09510883551943e-05,"2020-11-04","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999953837717,0.00999999937071228,0.00999999970604205,"2020-11-04","US_AR",1.0542151,1.5027984,1.0542151,1.577663,1.1518029,1.7943982,1.1518029,1.8509028,30.3921825,33.1479408,25.8170251,27.6263265,84.8634058,NA,11.8017582,38.1540108,58.3329278,21.391175,42.9148515,17.9335088,1.780448,9.7628401,20.2072249,7.2128597,20.6606852,16.3929451,19.9829324,61.2558848,43.2786698,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-04",-7,-3,54,-3,-20,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-05,2,0,2,1,1,1,3,1,0,NA,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,117360,2037,55.56,55.56,63.81,63.81,54.44,54.44,57.05,57.05,37.5,37.5,1548,11,1092.57142857143,20.4285714285714,2915918,"US_AR","2020/11/05","US",329064917,1548,11,117360,2037,165825.256993948,165356.150257203,166295.694561932,1579.53553053891,18758.0211321336,27030.6046171852,0.000503928703508517,0.000502503128454751,0.000505358322844037,4.80007271798868e-06,5.70040139895364e-05,8.21436841812742e-05,"2020-11-05","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999999957242192,0.00999999940548775,0.00999999973935608,"2020-11-05","US_AR",1.2337948,1.4971259,1.8831442,1.6273184,0.6727733,1.8347835,1.3713304,1.9733664,39.6551177,33.6543249,31.3792671,27.8116144,84.2245942,NA,11.8780049,38.2594195,59.0278324,21.3786966,43.7436129,17.9262505,1.7793458,9.9130191,19.8522068,7.2237217,21.888075,16.9816165,19.9322179,61.1465899,44.0331477,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-05",-7,0,60,-3,-21,5
