"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population.y.y"
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-07,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,17,1,2357,41,32,77,0.000199726280936495,0,2.71159991089005e-06,6.52478728557918e-06,"BJ",11801151,0,0,2357,41,1,3040.7242220074,2895.77393471425,3192.9301122102,0,0,0,0.00025766336029489,0.000245380635729028,0.000270560906492104,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-08,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,324290122,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,54,0,54,0,2411,41,86,131,0.000204302105786122,4.57582484962696e-06,7.287424760517e-06,1.11006121352061e-05,"BJ",11801151,54,0,2411,41,0,3104.35787695919,2956.36983254109,3259.75381096187,0,0,0,0.000263055516954167,0.000250515380452389,0.000276223379478991,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-09,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,86,131,0.000204302105786122,0,7.287424760517e-06,1.11006121352061e-05,"BJ",11801151,0,0,2411,41,0,3097.79465122646,2950.1140623837,3252.86802416493,0,0,0,0.000262499365631916,0.000249985282146097,0.00027563989513946,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-10,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,71,117,0.000204302105786122,0,6.01636230228729e-06,9.91428717419174e-06,"BJ",11801151,0,0,2411,41,0,3089.48721026883,2942.19513151076,3244.15302037209,0,0,0,0.000261795413876903,0.000249314251763303,0.000274901407529832,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-11,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,71,117,0.000204302105786122,0,6.01636230228729e-06,9.91428717419174e-06,"BJ",11801151,0,0,2411,41,0,3080.31684632778,2933.45556868864,3234.53062492177,0,0,0,0.000261018340187985,0.000248573683083001,0.000274086029822156,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-12,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,71,86,0.000204302105786122,0,6.01636230228729e-06,7.287424760517e-06,"BJ",11801151,0,0,2411,41,0,3071.10927376906,2924.67958774249,3224.87024252477,0,0,0,0.000260238113533931,0.000247830028422015,0.000273267433195692,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-13,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2411,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,54,86,0.000204302105786122,0,4.57582484962696e-06,7.287424760517e-06,"BJ",11801151,0,0,2411,41,0,3062.33055837009,2916.31210369224,3215.66009236605,0,0,0,0.000259494227162256,0.000247120988765608,0.000272486988122265,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-14,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2478,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,54,0,2411,41,54,86,0.000204302105786122,0,4.57582484962696e-06,7.287424760517e-06,"BJ",11801151,0,0,2411,41,0,3054.1945988555,2908.55784799513,3207.12364517969,0,0,0,0.000258804806315545,0.000246463912545067,0.000271763630952582,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-15,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,67,0,67,0,2478,41,121,153,0.000209979518099548,5.67741231342604e-06,1.0253237163053e-05,1.2964837073943e-05,"BJ",11801151,67,0,2478,41,0,3131.43967809037,2982.11319816375,3288.24353936555,0,0,0,0.000265350361002106,0.000252696808825152,0.000278637527760262,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-16,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,18,0,85,0,2496,41,139,156,0.000211504793049424,1.52527494987565e-06,1.17785121129286e-05,1.3219049565589e-05,"BJ",11801151,18,0,2496,41,0,3145.85115740072,2995.83109080377,3303.38367036049,0,0,0,0.000266571553690036,0.000253859228714536,0.000279920464568286,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-17,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,85,0,2496,41,139,156,0.000211504793049424,0,1.17785121129286e-05,1.3219049565589e-05,"BJ",11801151,0,0,2496,41,0,3135.02670712259,2985.51444139079,3292.02643206556,0,0,0,0.000265654316864736,0.000252985021663632,0.000278958080619895,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-18,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,85,0,2496,41,139,156,0.000211504793049424,0,1.17785121129286e-05,1.3219049565589e-05,"BJ",11801151,0,0,2496,41,0,3122.43988092033,2973.51751627843,3278.82070866834,0,0,0,0.000264587740714472,0.000251968432255331,0.000277839060670297,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-19,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,85,0,2496,41,139,139,0.000211504793049424,0,1.17785121129286e-05,1.17785121129286e-05,"BJ",11801151,0,0,2496,41,0,3109.42699705588,2961.11502574927,3265.16740009904,0,0,0,0.000263485061504245,0.000250917476248654,0.000276682113473426,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-20,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2496,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,85,0,2496,41,85,139,0.000211504793049424,0,7.20268726330169e-06,1.17785121129286e-05,"BJ",11801151,0,0,2496,41,0,3096.84871129447,2949.12657364845,3251.97027022871,0,0,0,0.000262419209049564,0.000249901604822144,0.000275563821717789,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-21,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,0,0,85,0,2496,41,85,139,0.000211504793049424,0,7.20268726330169e-06,1.17785121129286e-05,"BJ",11801151,0,0,2496,41,0,3085.12861052316,2937.95652968415,3239.67303372313,0,0,0,0.000261426077043091,0.000248955083252825,0.000274521784673642,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-22,2,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,3e+07,0,3,1,0,NA,NA,2557,41,47.22,47.22,60.24,60.24,52.78,52.78,51.28,51.28,62.5,62.5,"BJ",11801151,61,0,79,0,2557,41,146,200,0.000216673780379558,5.16898733013415e-06,1.23716745934358e-05,1.69474994430628e-05,"BJ",11801151,61,0,2557,41,0,3149.56376660994,2999.309779105,3307.3449061678,0,0,0,0.000266886150902564,0.000254154004054774,0.000280256129776477,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-23,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,146,200,0.000216673780379558,0,1.23716745934358e-05,1.69474994430628e-05,"BJ",11801151,0,0,2557,41,0,3138.44113676926,2988.70874021751,3295.67503063168,0,0,0,0.000265943647087412,0.000253255698551566,0.000279267253730732,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-24,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,146,200,0.000216673780379558,0,1.23716745934358e-05,1.69474994430628e-05,"BJ",11801151,0,0,2557,41,0,3125.85374621979,2976.71295796977,3282.46686217956,0,0,0,0.000264877023115778,0.000252239205986753,0.000278148026593301,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-25,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,146,200,0.000216673780379558,0,1.23716745934358e-05,1.69474994430628e-05,"BJ",11801151,0,0,2557,41,0,3112.75404037692,2964.2274912703,3268.72270917729,0,0,0,0.000263766986828397,0.000251181218787075,0.000276983381466544,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-26,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,146,146,0.000216673780379558,0,1.23716745934358e-05,1.23716745934358e-05,"BJ",11801151,0,0,2557,41,0,3100.00907468432,2952.08098665934,3255.34980461364,0,0,0,0.000262687010333511,0.000250151954386427,0.000275850195003321,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2557,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,79,146,0.000216673780379558,0,6.69426228000981e-06,1.23716745934358e-05,"BJ",11801151,0,0,2557,41,0,3088.08336175255,2940.71574855953,3242.83598433617,0,0,0,0.000261676455267164,0.000249188892554593,0.000274789805192407,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2643,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,0,0,61,0,2557,41,61,146,0.000216673780379558,0,5.16898733013415e-06,1.23716745934358e-05,"BJ",11801151,0,0,2557,41,0,3077.16537019818,2930.31026814681,3231.38024613866,0,0,0,0.000260751291988229,0.000248307158187097,0.000273819074608795,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,1,1,1,3,1,0,NA,0,NA,1,1,2,2,0,1,0,0,2,1,2,2,0,0,3,1,0,NA,NA,2643,41,43.52,43.52,56.67,56.67,50.56,50.56,48.72,48.72,62.5,62.5,"BJ",11801151,86,0,86,0,2643,41,147,232,0.000223961205140075,7.287424760517e-06,1.24564120906512e-05,1.96590993539528e-05,"BJ",11801151,86,0,2643,41,0,3170.45320295023,3019.13827762409,3329.35181756816,0,0,0,0.000268656269456279,0.000255834221392819,0.000282120940369983,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
