"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission"
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-06,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3081,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,101,0,55.1428571428571,0,42,0,9.85714285714286,0,339037,"IS","ISL","Europe","Iceland","2020-10-06",3081,101,55.143,10,0,0,9028.571,295.971,161.591,29.304,0,0,1.46,NA,NA,18,52.747,NA,NA,NA,NA,2386,139746,409.512,6.992,1613,4.727,0.034,29.3,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/06","IS",339037,101,0,3081,10,874.955348782394,718.417866608813,1065.60109087567,0,0,0,0.0025807075593,0.00211899546836721,0.00314302300597182,0,0,0,"2020/10/06","IS",339037,101,0,3081,16,1231.88405797101,0,72.463768115942,72.463768115942,0.00908750372378236,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-06","IS","Iceland",18,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-07,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3172,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,91,0,63.4285714285714,0,-10,0,8.28571428571428,0,339037,"IS","ISL","Europe","Iceland","2020-10-07",3172,91,63.429,10,0,0,9295.238,266.667,185.871,29.304,0,0,1.44,NA,NA,NA,NA,NA,NA,NA,NA,2591,142337,417.105,7.593,1779,5.213,0.036,28,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/07","IS",339037,91,0,3172,10,887.79641286774,728.95354629949,1081.25198745793,0,0,0,0.00261858267052782,0.00215007077781921,0.00318918580408016,0,0,0,"2020/10/07","IS",339037,91,0,3172,16,1231.88405797101,0,72.463768115942,72.463768115942,0.00935591100676327,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-07","IS","Iceland",NA,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-08,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3267,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,95,0,71.1428571428571,0,4,0,7.71428571428571,0,339037,"IS","ISL","Europe","Iceland","2020-10-08",3267,95,71.143,10,0,0,9573.626,278.388,208.477,29.304,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,3479,145816,427.3,10.195,2095,6.139,0.034,29.4,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/08","IS",339037,95,0,3267,10,900.09928785643,739.046491796468,1096.24866228683,0,0,0,0.00265487037655604,0.0021798402292271,0.00323341895511944,0,0,0,"2020/10/08","IS",339037,95,0,3267,16,1231.88405797101,0,72.463768115942,72.463768115942,0.00963611641207302,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-08","IS","Iceland",NA,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-09,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3373,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,106,0,80.5714285714286,0,11,0,9.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-10-09",3373,106,80.571,10,0,0,9884.249,310.623,236.107,29.304,0,0,1.36,NA,NA,NA,NA,NA,NA,NA,NA,3213,149029,436.715,9.415,2346,6.875,0.034,29.1,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/09","IS",339037,106,0,3373,10,913.567950453195,750.09583215439,1112.66636117432,0,0,0,0.00269459660878664,0.00221243059652601,0.00328184346007759,0,0,0,"2020/10/09","IS",339037,106,0,3373,16,1231.88405797101,0,72.463768115942,72.463768115942,0.00994876665378705,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-09","IS","Iceland",NA,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-10,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3460,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,87,0,84,0,-19,0,3.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-10-10",3460,87,84,10,0,0,10139.194,254.945,246.154,29.304,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,1608,150637,441.427,4.712,2414,7.074,0.035,28.7,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/10","IS",339037,87,0,3460,10,920.007979896154,755.373339451818,1120.52496277781,0,0,0,0.00271359167257896,0.0022279967656976,0.00330502264584047,0,0,0,"2020/10/10","IS",339037,87,0,3460,16,1231.88405797101,0,72.463768115942,72.463768115942,0.0102053758144391,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-10","IS","Iceland",NA,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-11,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3526,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,66,0,86.4285714285714,0,-21,0,2.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-10-11",3526,66,86.429,10,0,0,10332.601,193.407,253.271,29.304,0,0,1.24,NA,NA,NA,NA,NA,NA,21.986,64.427,1055,151692,444.519,3.092,2410,7.062,0.036,27.9,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/11","IS",339037,66,0,3526,10,919.272577187838,754.758987554602,1119.64492653151,0,0,0,0.00271142257980055,0.00222618471598853,0.00330242695201855,0,0,0,"2020/10/11","IS",339037,66,0,3526,16,1231.88405797101,0,72.463768115942,72.463768115942,0.0104000448328648,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W41","2020-10-11","IS","Iceland",NA,NA,6.44273945281534
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-12,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3582,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,56,0,86,0,-10,0,-0.428571428571431,0,339037,"IS","ISL","Europe","Iceland","2020-10-12",3582,56,86,10,0,0,10496.703,164.103,252.015,29.304,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,3129,154821,453.688,9.169,2494,7.308,0.034,29,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,"2020/10/12","IS",356991,605,0,1462,0,3526,10,1687,1719,0.00987699970027256,0.00169472059519708,0.00472560932908673,0.00481524744321285,"2020/10/12","IS",339037,56,0,3582,10,914.905248184237,751.162407338976,1114.34172554022,0,0,0,0.00269854100934186,0.00221557649265117,0.00328678499851114,0,0,0,"2020/10/12","IS",339037,56,0,3582,16,1231.88405797101,0,72.463768115942,72.463768115942,0.0105652185454685,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W42","2020-10-12","IS","Iceland",NA,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-13,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3668,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,86,0,83.8571428571429,0,30,0,-2.14285714285714,0,339037,"IS","ISL","Europe","Iceland","2020-10-13",3668,86,83.857,10,0,0,10748.718,252.015,245.735,29.304,0,0,1.17,NA,NA,24,70.33,NA,NA,NA,NA,1815,156636,459.007,5.319,2413,7.071,0.035,28.8,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/13","IS",339037,86,0,3668,10,917.595199451637,753.360151752452,1117.63404010431,0,0,0,0.00270647510286971,0.0022220588070106,0.00329649578100417,0,0,0,"2020/10/13","IS",339037,86,0,3668,16,1231.88405797101,0,72.463768115942,72.463768115942,0.0108188781755384,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W42","2020-10-13","IS","Iceland",24,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-14,1,1,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3757,10,40.74,40.74,50.71,50.71,54.44,54.44,47.44,47.44,100,100,89,0,83.5714285714286,0,3,0,-0.285714285714292,0,339037,"IS","ISL","Europe","Iceland","2020-10-14",3757,89,83.571,10,0,0,11009.524,260.806,244.898,29.304,0,0,1.14,NA,NA,26,76.19,NA,NA,NA,NA,2219,158855,465.509,6.503,2360,6.916,0.035,28.2,"tests performed",NA,NA,40.74,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/14","IS",339037,89,0,3757,10,920.524843171799,755.75489108596,1121.21799923632,0,0,0,0.0027151161766173,0.0022291221639112,0.00330706677806942,0,0,0,"2020/10/14","IS",339037,89,0,3757,16,1231.88405797101,0,72.463768115942,72.463768115942,0.0110813863973549,4.71924893153255e-05,0.0036334797027198,0,0.000213734100159988,0.000213734100159988,"2020-W42","2020-10-14","IS","Iceland",26,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-15,0,NA,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3837,10,37.04,37.04,43.57,43.57,50.56,50.56,44.87,44.87,87.5,87.5,80,0,81.4285714285714,0,-9,0,-2.14285714285714,0,339037,"IS","ISL","Europe","Iceland","2020-10-15",3837,80,81.429,10,0,0,11243.956,234.432,238.619,29.304,0,0,1.11,NA,NA,26,76.19,NA,NA,NA,NA,2175,161030,471.883,6.374,2173,6.368,0.037,26.7,"tests performed",NA,NA,37.04,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/15","IS",339037,80,0,3837,10,920.707936767365,755.894929025609,1121.45626630828,0,0,0,0.00271565621677683,0.00222953521009686,0.00330776955408488,0,0,0,"2020/10/15","IS",339037,80,0,3837,16,1304.34782608696,72.463768115942,72.463768115942,144.927536231884,0.0113173488439315,4.71924893153255e-05,0.00384721380287979,0.000213734100159988,0.000213734100159988,0.000427468200319977,"2020-W42","2020-10-15","IS","Iceland",26,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-16,0,NA,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3929,11,37.04,37.04,43.57,43.57,50.56,50.56,44.87,44.87,87.5,87.5,92,1,79.4285714285714,0.142857142857143,12,1,-2,0.142857142857143,339037,"IS","ISL","Europe","Iceland","2020-10-16",3929,92,79.429,11,1,0.143,11513.553,269.597,232.758,32.234,2.93,0.419,1.07,NA,NA,26,76.19,NA,NA,NA,NA,1807,162837,477.178,5.295,1973,5.782,0.04,24.8,"tests performed",NA,NA,37.04,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/16","IS",339037,92,1,3929,11,1015.51450049482,848.707739924421,1215.10580403929,0,0,0,0.00299529107588498,0.00250328943426358,0.00358399172963214,0,0,0,"2020/10/16","IS",339037,92,1,3929,17,1304.34782608696,0,72.463768115942,144.927536231884,0.0115887056574946,5.01420198975333e-05,0.00384721380287979,0,0.000213734100159988,0.000427468200319977,"2020-W42","2020-10-16","IS","Iceland",26,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-17,0,NA,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,3998,11,37.04,37.04,43.57,43.57,50.56,50.56,44.87,44.87,87.5,87.5,69,0,76.8571428571429,0.142857142857143,-23,-1,-2.57142857142857,0,339037,"IS","ISL","Europe","Iceland","2020-10-17",3998,69,76.857,11,0,0.143,11715.751,202.198,225.222,32.234,0,0.419,1.03,NA,NA,26,76.19,NA,NA,NA,NA,1285,164122,480.944,3.766,1926,5.644,0.04,25.1,"tests performed",NA,NA,37.04,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/17","IS",339037,69,0,3998,11,1011.76442700182,845.562387788209,1210.63480416151,0,0,0,0.00298423011943186,0.00249401212194601,0.00357080437875958,0,0,0,"2020/10/17","IS",339037,69,0,3998,17,1304.34782608696,0,72.463768115942,144.927536231884,0.011792223267667,5.01420198975333e-05,0.00384721380287979,0,0.000213734100159988,0.000427468200319977,"2020-W42","2020-10-17","IS","Iceland",26,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-18,0,NA,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4055,11,37.04,37.04,43.57,43.57,50.56,50.56,44.87,44.87,87.5,87.5,57,0,75.5714285714286,0.142857142857143,-12,0,-1.28571428571429,0,339037,"IS","ISL","Europe","Iceland","2020-10-18",4055,57,75.571,11,0,0.143,11882.784,167.033,221.455,32.234,0,0.419,1,NA,NA,27,79.121,NA,NA,16.25,47.62,823,164945,483.355,2.412,1893,5.547,0.04,25,"tests performed",NA,NA,37.04,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/18","IS",339037,57,0,4055,11,1004.71292471917,839.658351131216,1202.2128520937,0,0,0,0.00296343149779869,0.00247659798526773,0.00354596357357369,0,0,0,"2020/10/18","IS",339037,57,0,4055,17,1304.34782608696,0,72.463768115942,144.927536231884,0.0119603465108528,5.01420198975333e-05,0.00384721380287979,0,0.000213734100159988,0.000427468200319977,"2020-W42","2020-10-18","IS","Iceland",27,NA,4.76202481295047
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-19,0,NA,1,1,1,1,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4101,11,37.04,37.04,43.57,43.57,50.56,50.56,44.87,44.87,87.5,87.5,46,0,74.1428571428571,0.142857142857143,-11,0,-1.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-10-19",4101,46,74.143,11,0,0.143,12017.582,134.799,217.268,32.234,0,0.419,0.97,NA,NA,25,73.26,NA,NA,NA,NA,2079,167024,489.448,6.092,1743,5.108,0.043,23.5,"tests performed",NA,NA,37.04,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,"2020/10/19","IS",356991,529,1,1950,1,4055,11,2208,2245,0.0113588297744201,0.00148183007414753,0.00618502987470272,0.00628867394416106,"2020/10/19","IS",339037,46,0,4101,11,995.074304790019,831.592678908957,1190.69455175151,0,0,0,0.00293500209354737,0.00245280803838211,0.00351198999445934,0,0,0,"2020/10/19","IS",339037,46,0,4101,17,1304.34782608696,0,72.463768115942,144.927536231884,0.0120960249176344,5.01420198975333e-05,0.00384721380287979,0,0.000213734100159988,0.000427468200319977,"2020-W43","2020-10-19","IS","Iceland",25,NA,14.8463126521397
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-20,1,1,2,0,2,0,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4193,11,45.37,45.37,50.71,50.71,55.56,55.56,50.64,50.64,87.5,87.5,92,0,75,0.142857142857143,46,0,0.857142857142861,0,339037,"IS","ISL","Europe","Iceland","2020-10-20",4193,92,75,11,0,0.143,12287.179,269.597,219.78,32.234,0,0.419,0.96,NA,NA,23,67.399,NA,NA,NA,NA,1435,168459,493.653,4.205,1689,4.949,0.044,22.5,"tests performed",NA,NA,45.37,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/20","IS",339037,92,0,4193,11,996.869352049732,833.082735677798,1192.8569186439,0,0,0,0.0029402966403364,0.00245720300639104,0.00351836796173841,0,0,0,"2020/10/20","IS",339037,92,0,4193,17,1304.34782608696,0,72.463768115942,144.927536231884,0.0123673817311975,5.01420198975333e-05,0.00384721380287979,0,0.000213734100159988,0.000427468200319977,"2020-W43","2020-10-20","IS","Iceland",23,NA,14.8463126521397
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-21,1,1,2,0,2,0,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4230,11,45.37,45.37,50.71,50.71,55.56,55.56,50.64,50.64,87.5,87.5,37,0,67.5714285714286,0.142857142857143,-55,0,-7.42857142857143,0,339037,"IS","ISL","Europe","Iceland","2020-10-21",4230,37,67.571,11,0,0.143,12395.604,108.425,198.012,32.234,0,0.419,0.93,NA,NA,21,61.538,NA,NA,NA,NA,1578,170037,498.277,4.624,1597,4.68,0.042,23.6,"tests performed",NA,NA,45.37,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/21","IS",339037,37,0,4230,11,985.921938416265,823.924557468479,1179.77072031583,0,0,0,0.00290800690902841,0.00243019067968534,0.0034797698195649,0,0,0,"2020/10/21","IS",339037,37,0,4230,17,1666.66666666667,362.31884057971,434.782608695652,434.782608695652,0.0124765143627392,5.01420198975333e-05,0.00491588430367974,0.00106867050079994,0.00128240460095993,0.00128240460095993,"2020-W43","2020-10-21","IS","Iceland",21,NA,14.8463126521397
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-22,1,1,2,0,2,0,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4268,11,45.37,45.37,50.71,50.71,55.56,55.56,50.64,50.64,87.5,87.5,38,0,61.5714285714286,0.142857142857143,1,0,-6,0,339037,"IS","ISL","Europe","Iceland","2020-10-22",4268,38,61.571,11,0,0.143,12506.96,111.355,180.429,32.234,0,0.419,0.92,NA,NA,18,52.747,NA,NA,NA,NA,1401,171438,502.382,4.105,1487,4.358,0.041,24.2,"tests performed",NA,NA,45.37,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/22","IS",339037,38,0,4268,11,975.71744948355,815.387794953247,1167.57271462626,0,0,0,0.00287790845684557,0.00240501123757362,0.00344379142874159,0,0,0,"2020/10/22","IS",339037,38,0,4268,17,1666.66666666667,0,434.782608695652,434.782608695652,0.0125885965248631,5.01420198975333e-05,0.00491588430367974,0,0.00128240460095993,0.00128240460095993,"2020-W43","2020-10-22","IS","Iceland",18,NA,14.8463126521397
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-23,1,1,2,0,2,0,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4308,11,45.37,45.37,50.71,50.71,55.56,55.56,50.64,50.64,87.5,87.5,40,0,54.1428571428571,0,2,0,-7.42857142857142,-0.142857142857143,339037,"IS","ISL","Europe","Iceland","2020-10-23",4308,40,54.143,11,0,0,12624.176,117.216,158.66,32.234,0,0,0.92,NA,NA,19,55.678,NA,NA,NA,NA,1574,173012,506.995,4.612,1454,4.261,0.037,26.9,"tests performed",NA,NA,45.37,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/23","IS",339037,40,0,4308,11,966.704217542353,807.847305575543,1156.79911013429,0,0,0,0.00285132365359047,0.00238277033354927,0.00341201435281191,0,0,0,"2020/10/23","IS",339037,40,0,4308,17,1739.13043478261,72.463768115942,507.246376811594,507.246376811594,0.0127065777481514,5.01420198975333e-05,0.00512961840383972,0.000213734100159988,0.00149613870111992,0.00149613870111992,"2020-W43","2020-10-23","IS","Iceland",19,NA,14.8463126521397
"Iceland","ISL",NA,NA,"NAT_TOTAL",2020-10-24,1,1,2,0,2,0,3,1,0,NA,0,NA,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,4394,11,45.37,45.37,50.71,50.71,55.56,55.56,50.64,50.64,87.5,87.5,86,0,56.5714285714286,0,46,0,2.42857142857142,0,339037,"IS","ISL","Europe","Iceland","2020-10-24",4394,86,56.571,11,0,0,12876.19,252.015,165.777,32.234,0,0,0.94,NA,NA,NA,NA,NA,NA,NA,NA,957,173969,509.799,2.804,1407,4.123,0.04,24.9,"tests performed",NA,NA,45.37,341250,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,NA,2.91,82.99,0.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","IS",339037,86,0,4394,11,968.676320951614,809.487430659953,1159.17033326553,0,0,0,0.00285714043290736,0.00238760793264438,0.00341900834795473,0,0,0,"2020/10/24","IS",339037,86,0,4394,17,1739.13043478261,0,507.246376811594,507.246376811594,0.0129602373782213,5.01420198975333e-05,0.00512961840383972,0,0.00149613870111992,0.00149613870111992,"2020-W43","2020-10-24","IS","Iceland",NA,NA,14.8463126521397
