"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y.y"
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,2,1,3,0,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1342,51,92.59,92.59,92.86,92.86,70,70,75,75,37.5,37.5,"BA",3300998,31,2,272,10,1300,48,484,768,0.000393820293135591,9.39109929784871e-06,0.000146622324521251,0.000232656911637026,"BA",3300998,31,2,1300,48,10,5505.57181696495,5287.92089327172,5732.18125678213,0,0,1875.4070449985,0.0016678506975663,0.00160191581251237,0.00173649946373252,0,0,0.000568133347853741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,2,1,3,0,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1368,53,92.59,92.59,92.86,92.86,70,70,75,75,37.5,37.5,"BA",3300998,40,2,267,11,1340,50,465,754,0.000405937840616686,1.21175474810951e-05,0.000140866489467731,0.000228415770018643,"BA",3300998,40,2,1340,50,11,5639.16715242438,5424.48690846731,5862.34361140106,0,0,1848.7951339673,0.00170832189308336,0.00164328694184829,0.00177593067654117,0,0,0.000560071570466658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,2,1,3,0,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1413,54,92.59,92.59,92.86,92.86,70,70,75,75,37.5,37.5,"BA",3300998,27,2,267,12,1367,52,466,735,0.000414117185166425,8.1793445497392e-06,0.000141169428154758,0.000222659934965123,"BA",3300998,27,2,1367,52,12,5724.29380035811,5514.13703659675,5942.46013389648,0,0,1477.6775977819,0.00173411004803944,0.00167044543395565,0.00180020107067513,0,0,0.000447645711321819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,0,0,1.09,11.96,6.52,18.09,19.57,13.98,9.78,4.35,5.43,1.09,6.52,18.28,12.77,1.08,0,18.68,55.43,5.49,49.45,2.2,0,44.57,50,24.47,11.7,0,2.13,8.51,2.27,2.27,13.64,27.27,54.55,1.14,4.55,7.95,30.68,55.68,15.96,40.43,21.28,15.96,7.45,9.57,23.4,53.19,NA,NA,NA,NA,NA,0,0,1.09,11.96,6.52,18.09,19.57,13.98,9.78,4.35,5.43,1.09,6.52,18.28,12.77,1.08,18.68,55.43,5.49,49.45,2.2,0,44.57,50,24.47,11.7,0,2.13,8.51,2.27,2.27,13.64,27.27,54.55,1.14,4.55,7.95,30.68,55.68,15.96,40.43,21.28,15.96,7.45,9.57,23.4,53.19,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1421,55,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,46,1,261,12,1413,53,465,750,0.000428052364769685,1.39351796032594e-05,0.000140866489467731,0.000227204015270533,"BA",3300998,46,1,1413,53,12,5784.77474636861,5575.86994448439,6001.50634778095,0,0,1267.05785129526,0.00175243206641404,0.00168914672001752,0.00181808845318324,0,0,0.000383840841859117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,0,0,0,11.58,6.32,17.89,18.95,8.33,8.42,2.11,5.21,1.06,4.21,20,10.42,2.08,100,20.65,56.04,10,43.33,3.33,0,35.16,50,20.83,9.38,0,5.21,9.38,1.09,4.35,16.3,17.39,60.87,1.1,6.59,9.89,23.08,59.34,11.46,44.79,25,13.54,5.21,5.21,23.96,60.42,NA,NA,NA,NA,NA,0,0,0,11.58,6.32,17.89,18.95,8.33,8.42,2.11,5.21,1.06,4.21,20,10.42,2.08,20.65,56.04,10,43.33,3.33,0,35.16,50,20.83,9.38,0,5.21,9.38,1.09,4.35,16.3,17.39,60.87,1.1,6.59,9.89,23.08,59.34,11.46,44.79,25,13.54,5.21,5.21,23.96,60.42,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1486,57,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,7,1,210,10,1420,54,413,725,0.000430172935578876,2.12057080919164e-06,0.000125113677742307,0.000219630548094849,"BA",3300998,7,1,1420,54,10,5694.0277404647,5491.71321386788,5903.79552728799,0,0,898.971841490833,0.00172494128759384,0.00166365239054004,0.00178848806551473,0,0,0.000272333349335817,"BIH","Bosnia and Herzegovina",103,0,0,0,0,0,0,0,0,0.690938,0.061627,0.718447,0.044316,0.320125,0.062216,0.368932,0.047544,NA,NA,NA,NA,0,0,0,0,0.690938,0.718447,0.320125,0.368932,NA,NA,3300998,102,0,0,0,5,0,10.1,10.89,5,2,1,0,2.02,2.97,14.14,2.94,0.99,NA,17.53,57.58,9.28,49.48,6.19,1.03,38.38,46.08,26.47,7.84,0,3.92,9.8,0,2.11,10.53,33.68,53.68,2.11,5.26,8.42,28.42,55.79,13.73,44.12,25.49,9.8,2.94,8.82,27.45,54.9,NA,NA,NA,NA,NA,0,0,0,5,0,10.1,10.89,5,2,1,0,2.02,2.97,14.14,2.94,0.99,17.53,57.58,9.28,49.48,6.19,1.03,38.38,46.08,26.47,7.84,0,3.92,9.8,0,2.11,10.53,33.68,53.68,2.11,5.26,8.42,28.42,55.79,13.73,44.12,25.49,9.8,2.94,8.82,27.45,54.9,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1516,59,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,65,2,231,11,1485,56,457,704,0.000449863950235656,1.96910146567796e-05,0.000138442979971512,0.000213268835667274,"BA",3300998,65,2,1485,56,11,5948.87690471628,5744.52828838827,6160.49476142379,0,0,165.140349540325,0.00180214495880224,0.00174023985727597,0.00186625219446476,0,0,5.00274006649882e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2.11,2.11,2.11,11.7,4.21,17.89,18.95,9.47,5.32,5.32,7.45,3.19,8.51,23.16,13.68,1.04,NA,13.98,55.91,6.45,48.39,5.38,2.15,36.56,52.08,17.71,10.42,0,7.29,9.38,2.22,5.56,7.78,22.22,62.22,1.11,6.67,6.67,25.56,60,17.71,29.17,31.25,16.67,4.17,13.54,23.96,53.12,NA,NA,NA,NA,NA,2.11,2.11,2.11,11.7,4.21,17.89,18.95,9.47,5.32,5.32,7.45,3.19,8.51,23.16,13.68,1.04,13.98,55.91,6.45,48.39,5.38,2.15,36.56,52.08,17.71,10.42,0,7.29,9.38,2.22,5.56,7.78,22.22,62.22,1.11,6.67,6.67,25.56,60,17.71,29.17,31.25,16.67,4.17,13.54,23.96,53.12,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,27432500,0,2,1,2,0,16459500,0,3,1,0,NA,NA,1565,60,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,31,2,247,12,1516,58,443,700,0.000459255049533505,9.39109929784871e-06,0.000134201838353128,0.000212057080919164,"BA",3300998,31,2,1516,58,12,6071.0707834743,5869.2042653492,6279.88033668519,0,0,0,0.00183916221199598,0.00177800903404037,0.00190241870388446,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,0,0,0,10.34,1.15,16.09,16.09,11.49,5.75,6.9,2.3,1.15,4.6,13.79,10.23,3.45,66.67,14.12,58.82,3.53,41.18,5.88,0,43.02,54.55,21.59,12.5,0,4.55,3.41,0,5.88,12.94,31.76,49.41,2.35,4.71,10.59,23.53,58.82,18.18,37.5,26.14,14.77,5.68,17.05,18.18,55.68,NA,NA,NA,NA,NA,0,0,0,10.34,1.15,16.09,16.09,11.49,5.75,6.9,2.3,1.15,4.6,13.79,10.23,3.45,14.12,58.82,3.53,41.18,5.88,0,43.02,54.55,21.59,12.5,0,4.55,3.41,0,5.88,12.94,31.76,49.41,2.35,4.71,10.59,23.53,58.82,18.18,37.5,26.14,14.77,5.68,17.05,18.18,55.68,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1585,63,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,48,2,264,12,1564,60,464,689,0.000473796106510819,1.45410569773141e-05,0.000140563550780703,0.000208724755361863,"BA",3300998,48,2,1564,60,12,6260.58034126202,6058.85910068379,6469.01760844265,0,0,0,0.00189657198861133,0.00183546282084503,0.0019597157006586,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,2.41,1.2,2.41,10.71,5.95,23.81,16.67,16.87,6.02,9.52,7.14,1.2,11.9,21.43,10.71,4.88,100,16.87,49.4,2.41,44.58,2.41,1.2,36.14,45.24,22.62,7.14,3.57,4.76,14.29,0,2.5,13.75,31.25,52.5,0,5,10,32.5,52.5,9.52,40.48,26.19,19.05,3.57,8.33,30.95,52.38,NA,NA,NA,NA,NA,2.41,1.2,2.41,10.71,5.95,23.81,16.67,16.87,6.02,9.52,7.14,1.2,11.9,21.43,10.71,4.88,16.87,49.4,2.41,44.58,2.41,1.2,36.14,45.24,22.62,7.14,3.57,4.76,14.29,0,2.5,13.75,31.25,52.5,0,5,10,32.5,52.5,9.52,40.48,26.19,19.05,3.57,8.33,30.95,52.38,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1677,65,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,24,2,248,12,1588,62,436,687,0.000481066634999476,7.27052848865707e-06,0.000132081267543937,0.000208118877987809,"BA",3300998,24,2,1588,62,12,6352.82503436281,6154.24771996827,6557.80978498456,0,0,0,0.00192451647482453,0.00186435972392842,0.00198661428603851,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,0,0,1.09,11.96,5.43,20.88,15.22,9.78,3.26,3.26,4.35,3.3,4.35,16.3,5.49,1.12,100,16.87,63.53,10.71,53.49,5.95,1.19,38.37,39.78,23.66,7.53,6.45,4.3,9.68,1.23,1.23,6.17,34.57,56.79,0,4.94,9.88,34.57,50.62,11.83,38.71,20.43,15.05,3.23,12.9,21.51,49.46,NA,NA,NA,NA,NA,0,0,1.09,11.96,5.43,20.88,15.22,9.78,3.26,3.26,4.35,3.3,4.35,16.3,5.49,1.12,16.87,63.53,10.71,53.49,5.95,1.19,38.37,39.78,23.66,7.53,6.45,4.3,9.68,1.23,1.23,6.17,34.57,56.79,0,4.94,9.88,34.57,50.62,11.83,38.71,20.43,15.05,3.23,12.9,21.51,49.46,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1757,69,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,101,2,322,12,1689,64,479,741,0.000511663442389241,3.05968073897652e-05,0.000145107631086114,0.000224477567087287,"BA",3300998,101,2,1689,64,12,6752.14870037919,6547.1899471606,6963.5236551835,0,0,0,0.00204548706190649,0.00198339712631168,0.00210952071318537,0,0,0,"BIH","Bosnia and Herzegovina",113,0.011598,0.015335,0.00885,0.00881,0.011598,0.015335,0.00885,0.00881,0.703002,0.065448,0.699115,0.043145,0.280394,0.064339,0.327434,0.044146,NA,NA,NA,NA,0.011598,0.00885,0.011598,0.00885,0.703002,0.699115,0.280394,0.327434,NA,NA,3300998,110,1.85,1.85,1.85,9.26,6.54,15.6,16.67,7.34,3.7,5.56,4.67,0.93,6.48,14.02,10.19,1.87,NA,17.31,68.57,9.8,47.12,7.77,1.94,35.85,40,32.73,6.36,5.45,5.45,5.45,2.86,4.76,16.19,27.62,48.57,0.95,4.76,14.29,18.1,61.9,23.64,27.27,28.18,16.36,7.27,13.64,22.73,50,NA,NA,NA,NA,NA,1.85,1.85,1.85,9.26,6.54,15.6,16.67,7.34,3.7,5.56,4.67,0.93,6.48,14.02,10.19,1.87,17.31,68.57,9.8,47.12,7.77,1.94,35.85,40,32.73,6.36,5.45,5.45,5.45,2.86,4.76,16.19,27.62,48.57,0.95,4.76,14.29,18.1,61.9,23.64,27.27,28.18,16.36,7.27,13.64,22.73,50,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1781,70,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,68,4,344,15,1757,68,503,750,0.000532263273107103,2.05998307178617e-05,0.000152378159574771,0.000227204015270533,"BA",3300998,68,4,1757,68,15,7227.33116041591,7020.20816769285,7440.56507365441,0,0,0,0.00218943821244845,0.00212669264497974,0.00225403501415463,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,1.28,1.28,2.56,6.41,2.56,11.54,12.82,3.85,2.56,6.41,5.13,2.56,3.85,14.1,10.26,1.3,NA,23.68,59.21,9.33,55.26,6.58,1.32,49.33,44.87,17.95,7.69,3.85,11.54,7.69,2.78,6.94,16.67,26.39,47.22,2.78,6.94,12.5,29.17,48.61,15.38,39.74,14.1,23.08,5.13,11.54,20.51,55.13,NA,NA,NA,NA,NA,1.28,1.28,2.56,6.41,2.56,11.54,12.82,3.85,2.56,6.41,5.13,2.56,3.85,14.1,10.26,1.3,23.68,59.21,9.33,55.26,6.58,1.32,49.33,44.87,17.95,7.69,3.85,11.54,7.69,2.78,6.94,16.67,26.39,47.22,2.78,6.94,12.5,29.17,48.61,15.38,39.74,14.1,23.08,5.13,11.54,20.51,55.13,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1839,72,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,25,1,362,15,1782,69,513,754,0.000539836740282787,7.57346717568444e-06,0.000155407546445045,0.000228415770018643,"BA",3300998,25,1,1782,69,15,7196.65968775215,6992.96675192241,7406.28584385576,0,0,0,0.0021801466367905,0.00211844016625348,0.00224365050928712,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0,0,0,9.52,3.23,22.22,19.35,17.46,3.17,1.61,3.17,0,1.61,17.46,4.76,3.17,NA,14.29,65.08,6.35,46.03,4.76,0,33.87,66.67,17.46,6.35,1.59,0,6.35,1.67,6.67,8.33,28.33,55,3.33,0,11.67,26.67,58.33,15.87,46.03,14.29,19.05,7.94,20.63,15.87,52.38,NA,NA,NA,NA,NA,0,0,0,9.52,3.23,22.22,19.35,17.46,3.17,1.61,3.17,0,1.61,17.46,4.76,3.17,14.29,65.08,6.35,46.03,4.76,0,33.87,66.67,17.46,6.35,1.59,0,6.35,1.67,6.67,8.33,28.33,55,3.33,0,11.67,26.67,58.33,15.87,46.03,14.29,19.05,7.94,20.63,15.87,52.38,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1857,77,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,58,2,355,15,1840,71,540,767,0.000557407184130375,1.75704438475879e-05,0.000163586890994784,0.000232353972949999,"BA",3300998,58,2,1840,71,15,7394.85338668681,7190.92915854428,7604.56060752843,0,0,0,0.00224018717572286,0.00217841063779629,0.00230371560586478,0,0,0,"BIH","Bosnia and Herzegovina",212,0,0,0,0,0.002904,0.005208,0.004717,0.004706,0.681446,0.04509,0.75,0.029739,0.38553,0.047103,0.349057,0.032738,0.041966,0.019405,0.033019,0.012272,0,0,0.002904,0.004717,0.681446,0.75,0.38553,0.349057,0.041966,0.033019,3300998,207,0.5,0,0.5,6.86,3.48,18.32,11.94,6.44,5.88,1.99,3.98,1.49,4.46,14.36,9.27,3.9,0,12.87,57.14,9.41,42.86,6.5,0,36.76,47.34,29.95,7.73,6.28,2.42,3.86,1.01,6.53,12.06,31.16,49.25,1.01,4.02,16.58,27.14,51.26,18.36,36.71,23.67,17.39,7.25,15.46,22.22,51.21,NA,NA,NA,NA,NA,0.5,0,0.5,6.86,3.48,18.32,11.94,6.44,5.88,1.99,3.98,1.49,4.46,14.36,9.27,3.9,12.87,57.14,9.41,42.86,6.5,0,36.76,47.34,29.95,7.73,6.28,2.42,3.86,1.01,6.53,12.06,31.16,49.25,1.01,4.02,16.58,27.14,51.26,18.36,36.71,23.67,17.39,7.25,15.46,22.22,51.21,NA,NA,NA,NA,NA,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,2,1,2,1,2,0,3,1,0,1,0,0,2,1,2,0,0,0,3,1,0,NA,NA,1926,78,90.74,90.74,92.86,92.86,68.89,68.89,73.72,73.72,37.5,37.5,"BA",3300998,17,5,341,18,1857,76,517,757,0.000562557141809841,5.14995767946542e-06,0.000156619301193154,0.000229324586079725,"BA",3300998,17,5,1857,76,18,7728.86494279973,7529.01729658453,7934.01727621705,1128.90767162613,1128.90767162613,1128.90767162613,0.00234137219798368,0.00228083061443374,0.00240352077650973,0.000341989807817553,0.000341989807817553,0.000341989807817553,"BIH","Bosnia and Herzegovina",209,0.007091,0.008884,0.004785,0.004773,0.013821,0.012361,0.014354,0.008228,0.604165,0.051777,0.650718,0.032977,0.310592,0.048993,0.406699,0.033978,0.471577,0.052853,0.507177,0.034582,0.007091,0.004785,0.013821,0.014354,0.604165,0.650718,0.310592,0.406699,0.471577,0.507177,3300998,199,1.53,0.51,1.53,9.14,6.12,16.33,11.73,6.63,4.57,4.08,4.59,1.02,4.57,18.69,10.2,2.6,66.67,16.22,65.95,9.19,47.59,4.32,0,45.45,44.22,24.12,7.54,6.03,3.02,8.04,1.11,1.67,15,34.44,47.78,1.67,2.78,13.33,35.56,46.67,20.1,35.18,19.6,15.58,10.05,12.06,17.09,51.26,NA,NA,NA,NA,NA,1.53,0.51,1.53,9.14,6.12,16.33,11.73,6.63,4.57,4.08,4.59,1.02,4.57,18.69,10.2,2.6,16.22,65.95,9.19,47.59,4.32,0,45.45,44.22,24.12,7.54,6.03,3.02,8.04,1.11,1.67,15,34.44,47.78,1.67,2.78,13.33,35.56,46.67,20.1,35.18,19.6,15.58,10.05,12.06,17.09,51.26,NA,NA,NA,NA,NA,3300998
