"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-10,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,60038,4530,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,248.714285714286,2.42857142857143,3574097,"US_CT","2020/10/10","US",329064917,0,0,60038,4530,343827.230636414,343041.463299182,344614.797844433,0,7035.00520618551,7208.69598518009,0.00104486140233665,0.00104247352293463,0.0010472547513913,0,2.13787761707381e-05,2.19066075195737e-05,"2020/10/10","US_CT",3574097,0,0,60038,4530,331666.666666667,579.710144927551,3405.79710144928,4347.82608695654,0.0167980891397184,0.00126745300980919,0.0927973322119312,0.000162197652981313,0.000952911211265189,0.00121648239735982,"2020-10-10","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-10","US_CT",0.142315,0.4939703,0.142315,0.528757,0.134857,0.5358193,0.134857,0.6299793,15.6882591,14.2839259,11.8421053,10.327992,94.418177,NA,12.7275058,33.909112,59.1583585,18.3514955,41.2821702,10.6538372,2.1678646,13.0849011,2.9352227,9.8008974,16.0320378,11.4586106,15.0599201,66.957541,41.2047879,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-10",-9,-6,181,-11,-10,1
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-11,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,60038,4530,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,248.714285714286,2.42857142857143,3574097,"US_CT","2020/10/11","US",329064917,0,0,60038,4530,342466.425439108,341683.721735953,343250.922101799,0,7035.00520618551,7151.6723254656,0.00104072603230173,0.00103834746302035,0.00104311005023303,0,2.13787761707381e-05,2.17333175188214e-05,"2020/10/11","US_CT",3574097,0,0,60038,4530,331666.666666667,0,3260.86956521741,4057.9710144928,0.0167980891397184,0.00126745300980919,0.0927973322119312,0,0.000912361798019865,0.00113538357086917,"2020-10-11","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-11","US_CT",0.3244838,0.4873884,0.3244838,0.5223128,0.3552737,0.5053623,0.3552737,0.5998068,15.4069767,14.4494835,11.7248062,10.6198035,94.3848168,NA,12.6852325,34.5554004,59.8114525,18.6336127,41.0963687,10.9054935,2.1997207,13.6012551,3.0332681,9.4747247,15.5570118,11.0446571,14.5345745,66.6189857,40.4854621,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-11",-8,-9,90,-14,-9,2
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-12,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,61377,4532,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,1339,2,322.428571428571,2.14285714285714,3574097,"US_CT","2020/10/12","US",329064917,1339,2,61377,4532,348927.065341919,348129.617430632,349726.339938266,0,7035.00520618551,7035.00520618551,0.00106035936168157,0.00105793598601893,0.00106278828848311,0,2.13787761707381e-05,2.13787761707381e-05,"2020/10/12","US_CT",3574097,1339,2,61377,4532,331666.666666667,0,3188.40579710144,3985.50724637683,0.0171727292236333,0.00126801259171198,0.0927973322119312,0,0.000892087091397195,0.0011151088642465,"2020-10-12","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-12","US_CT",0.6155424,0.5162901,0.6155424,0.5521239,0.7507413,0.5596701,0.7507413,0.6550369,15.583174,14.9690562,10.4206501,10.7658587,94.278406,NA,12.9231173,34.1891569,60.3176499,19.0709338,41.8318605,10.8789109,2.2569859,14.2591675,3.5508637,9.7721297,15.5912527,11.1764706,14.2093724,65.9668361,40.2588738,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-12",-12,-8,-5,-28,-43,13
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-13,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,61697,4533,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,320,1,350.857142857143,1.71428571428571,3574097,"US_CT","2020/10/13","US",329064917,320,1,61697,4533,349455.879868785,348657.210553256,350256.378696672,3921.50848940347,9852.08305718424,10956.513695589,0.0010619663835777,0.00105953929617254,0.00106439903071366,1.19171272500115e-05,2.99396336352205e-05,3.32959034207496e-05,"2020/10/13","US_CT",3574097,320,1,61697,4533,332536.231884058,869.565217391297,3768.11594202899,4492.75362318842,0.017262262328079,0.00126829238266337,0.0930406286914032,0.000243296479471961,0.00105428474437851,0.00125703181060514,"2020-10-13","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-13","US_CT",0.1631321,0.387159,0.1631321,0.4359752,0.3860052,0.4775533,0.3860052,0.5782619,14.84375,14.7870662,11.1979167,10.6598318,94.2884668,NA,13.119807,32.8330893,60.2367008,18.704246,41.3494388,10.4075159,2.15959,14.9924089,3.8389513,9.5875978,15.6508549,11.5814473,14.9552322,66.1704452,40.4275599,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-13",-21,-13,-15,-33,-31,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-14,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,61861,4537,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,164,4,356.714285714286,2.14285714285714,3574097,"US_CT","2020/10/14","US",329064917,164,4,61861,4537,349148.504982552,348350.619011716,349948.218485729,38.2232939427486,6843.72672931105,10994.7369895317,0.00106103229771696,0.001058607590829,0.00106346255831863,1.16157305042484e-07,2.07974973196886e-05,3.34120607257921e-05,"2020/10/14","US_CT",3574097,164,4,61861,4537,332971.014492754,434.782608695619,3985.50724637677,4710.1449275362,0.0173081480441074,0.00126941154646894,0.0931622769311391,0.000121648239735972,0.00111510886424649,0.00131785593047312,"2020-10-14","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-14","US_CT",0.1890359,0.3519093,0.094518,0.3898073,0.4252293,0.4422463,0.1174335,0.4992559,11.4141414,14.504749,7.7777778,10.4341927,94.408082,NA,13.4951456,32.4703208,59.7246779,18.8305128,40.9573125,10.6466279,2.0838596,15.0931025,3.5714286,9.4695788,15.9252923,11.5818392,15.4992764,66.0502541,40.0478604,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-14",-10,-5,59,-24,-30,9
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-15,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62028,4540,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,167,3,325.714285714286,1.85714285714286,3574097,"US_CT","2020/10/15","US",329064917,167,3,62028,4540,348660.298256169,347863.571657833,349458.849631009,0,6843.72672931105,10994.7369895317,0.00105954867943631,0.00105712749578173,0.00106197540842985,0,2.07974973196886e-05,3.34120607257921e-05,"2020/10/15","US_CT",3574097,167,3,62028,4540,333623.188405797,652.173913043516,4492.75362318842,5362.31884057971,0.01735487313299,0.00127025091932312,0.0933447492907431,0.000182472359603983,0.00125703181060514,0.00150032829007711,"2020-10-15","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-15","US_CT",0.5885589,0.3291035,0.5225523,0.3127471,0.7406835,0.4585971,0.6562714,0.4080769,14.1459075,14.5348837,11.4768683,10.6679286,94.2585767,NA,14.0358127,32.918239,59.9622642,18.9308176,40.8930818,10.6037736,2.3773585,15.0365154,3.7572254,9.3488372,16.1560284,11.526255,15.5411255,65.6513195,40.6293706,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-15",-11,-5,61,-21,-28,8
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-16,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62830,4542,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,802,2,398.857142857143,1.71428571428571,3574097,"US_CT","2020/10/16","US",329064917,802,2,62830,4542,351614.903854262,350811.435620322,352420.212282499,1978.19214532716,8821.91887463821,12972.9291348589,0.00106852747190386,0.00106608580099811,0.0010709747350019,6.0115559062383e-06,2.68090532259269e-05,3.94236166320304e-05,"2020/10/16","US_CT",3574097,802,2,62830,4542,333985.507246377,362.318840579712,4855.07246376813,5724.63768115942,0.0175792654760069,0.0012708105012259,0.0934461228238564,0.000101373533113318,0.00135840534371846,0.00160170182319042,"2020-10-16","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-16","US_CT",0.3745318,0.3454228,0.5617978,0.3479667,0.526934,0.4844127,0.6548757,0.4474762,12.9778672,14.2603227,9.5573441,10.5414274,94.012062,NA,14.3036212,32.922177,59.8296033,19.2395727,40.8062055,10.8214649,2.5813835,15.0751781,3.8385827,9.0552417,16.3274083,11.8237347,15.705968,65.3944381,39.6239751,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-16",-20,-13,-12,-29,-29,12
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-17,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62830,4542,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,398.857142857143,1.71428571428571,3574097,"US_CT","2020/10/17","US",329064917,0,0,62830,4542,349877.629583607,349078.073685638,350679.016847343,0,8821.91887463821,12972.9291348589,0.00106324804471212,0.00106081826305913,0.00106568339172827,0,2.68090532259269e-05,3.94236166320304e-05,"2020/10/17","US_CT",3574097,0,0,62830,4542,334492.753623188,507.246376811585,5362.31884057971,6086.95652173914,0.0175792654760069,0.0012708105012259,0.0935880457702151,0.000141922946358642,0.00150032829007711,0.00170307535630374,"2020-10-17","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-17","US_CT",0.5636807,0.4027311,0.5636807,0.4052621,0.5797527,0.5471898,0.5797527,0.5102474,13.654224,13.9842048,11.1001965,10.4438998,93.941564,NA,14.5022247,33.3881579,60.0075911,19.0156883,40.9033401,10.6148785,2.5430162,14.640884,4.1836735,8.76401,16.3618177,11.9206257,15.7229965,64.9080622,39.6760563,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-17",-7,-3,138,-14,-10,2
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-18,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,62830,4542,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,398.857142857143,1.71428571428571,3574097,"US_CT","2020/10/18","US",329064917,0,0,62830,4542,348094.85892858,347299.318355364,348892.221805413,0,8821.91887463821,12972.9291348589,0.00105783035791865,0.00105541277849247,0.00106025347516889,0,2.68090532259269e-05,3.94236166320304e-05,"2020/10/18","US_CT",3574097,0,0,62830,4542,334492.753623188,0,4492.75362318842,6014.49275362317,0.0175792654760069,0.0012708105012259,0.0935880457702151,0,0.00125703181060514,0.00168280064968107,"2020-10-18","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-18","US_CT",0.1338432,0.3780653,0.0956023,0.3755071,0.2080147,0.5256089,0.09886,0.4730449,13.4095634,13.7063514,10.2910603,10.2419577,93.8736903,NA,14.1464104,32.6726343,59.8081841,18.2736573,40.3452685,9.9616368,2.4936061,14.6611526,3.8065844,8.960177,16.8456181,12.098438,15.9546258,65.3216542,39.8998569,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-18",-9,-8,82,-15,-10,2
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-19,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64021,4554,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,1191,12,377.714285714286,3.14285714285714,3574097,"US_CT","2020/10/19","US",329064917,1191,12,64021,4554,353854.753306274,353046.392304695,354664.965190692,0,7928.96769305598,11868.4984964542,0.00107533418187595,0.00107287764226988,0.00107779634615589,0,2.40954513332577e-05,3.60673468465013e-05,"2020/10/19","US_CT",3574097,1191,12,64021,4554,334492.753623188,0,4130.4347826087,5724.63768115942,0.0179124964991157,0.00127416799264262,0.0935880457702151,0,0.00115565827749183,0.00160170182319042,"2020-10-19","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-19","US_CT",0.7246377,0.3912222,0.5828607,0.3693206,1.2715091,0.5884211,0.9042614,0.4851244,16.5662651,13.8289037,11.9477912,10.4512735,93.6951434,NA,13.9465454,33.7841319,59.36373,17.9675425,40.0180319,9.9304482,2.5373519,15.0415216,4.1164659,8.692185,16.7637635,11.8456078,15.9426714,65.8821831,40.0028769,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-19",-13,-7,38,-26,-29,9
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-20,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64455,4559,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,434,5,394,3.71428571428571,3574097,"US_CT","2020/10/20","US",329064917,434,5,64455,4559,354858.086079708,354047.541838943,355670.485952525,2178.53938665352,8683.50838038983,11000.4582612917,0.00107838322393909,0.00107592004965678,0.00108085203732771,6.6203939530069e-06,2.63884356301338e-05,3.34294471789338e-05,"2020/10/20","US_CT",3574097,434,5,64455,4559,335289.855072464,797.101449275331,4347.82608695648,6304.34782608692,0.0180339257720202,0.00127556694739958,0.0938110675430644,0.000223021772849291,0.0012164823973598,0.00176389947617172,"2020-10-20","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-20","US_CT",0.7817386,0.4827677,0.7817386,0.4604052,0.8144251,0.6589833,0.8144251,0.5560939,16.902834,14.0934844,11.6396761,10.4957507,93.1886228,NA,13.7314734,34.4160968,59.9552867,18.3193056,40.3866386,10.4024198,2.5907417,15.0027352,5.4192229,8.669486,16.6666667,11.4186328,15.9909228,65.6885874,39.4620811,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-20",-14,-7,31,-27,-29,10
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-21,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,64871,4567,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,416,8,430,4.28571428571429,3574097,"US_CT","2020/10/21","US",329064917,416,8,64871,4567,355855.408050865,355042.79107946,356669.884928622,2550.17153633293,10666.6348516598,13550.6297976247,0.00108141399969072,0.00107894452655815,0.00108388912491884,7.7497521145134e-06,3.24149865288126e-05,4.11791992934472e-05,"2020/10/21","US_CT",3574097,416,8,64871,4567,335869.565217391,579.710144927551,4782.60869565216,6739.13043478259,0.0181503188077996,0.00127780527501072,0.0939732651960457,0.000162197652981313,0.00133813063709579,0.00188554771590771,"2020-10-21","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-21","US_CT",0.3070175,0.4971369,0.4385965,0.5075482,1.0908869,0.7969677,1.2740306,0.7666032,16.2593985,14.7883375,12.1240602,11.1157836,93.1925576,NA,13.2922283,34.4132188,60.5386417,18.2279469,40.4241478,10.369503,2.7452511,15.5666757,5.5772994,8.3441348,16.6422287,11.6900567,15.9742977,65.6331878,39.9158445,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-21",-13,-7,39,-27,-30,10
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-22,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,65373,4569,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,502,2,477.857142857143,4.14285714285714,3574097,"US_CT","2020/10/22","US",329064917,502,2,65373,4569,356734.528188918,355919.90499654,357551.015876471,879.120138052269,11545.7549897121,14429.7499356769,0.00108408557023087,0.00108161000036519,0.00108656680613713,2.67157054014442e-06,3.5086557068957e-05,4.38507698335916e-05,"2020/10/22","US_CT",3574097,502,2,65373,4569,336594.202898551,724.637681159424,4927.53623188403,7463.76811594202,0.0182907738653987,0.00127836485691351,0.0941760122622723,0.000202747066226637,0.00137868005034112,0.00208829478213435,"2020-10-22","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-22","US_CT",0.7102672,0.509434,0.7102672,0.5309973,0.7328558,0.7965744,0.7328558,0.7782856,20.3370787,15.6086957,15.1685393,11.5797101,92.7742133,NA,13.1774866,34.1282673,60.3745621,18.1756939,40.9727836,10.5227701,2.4386958,15.8536585,5.019685,8.4765757,16.2100457,11.8274583,16.1764706,65.5031732,39.5268234,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-22",-12,-7,59,-21,-28,9
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-23,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,66052,4577,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,679,8,460.285714285714,5,3574097,"US_CT","2020/10/23","US",329064917,679,8,66052,4577,358949.686941074,358130.2057836,359771.043252771,2215.1587521566,13760.9137418687,16644.9086878335,0.00109081724728824,0.00108832691448417,0.00109331327852483,6.73167705737709e-06,4.18182341263341e-05,5.05824468909687e-05,"2020/10/23","US_CT",3574097,679,8,66052,4577,337391.304347826,797.101449275389,5724.63768115942,8260.86956521741,0.0184807519213944,0.00128060318452465,0.0943990340351216,0.000223021772849307,0.00160170182319042,0.00231131655498365,"2020-10-23","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-23","US_CT",0.4828974,0.525456,0.4828974,0.5200109,0.5170982,0.7956852,0.5170982,0.7585199,20.235546,16.622807,16.5952891,12.5584795,92.9675425,NA,12.9144063,33.7370713,59.9755035,17.4333152,40.4599891,10.3293413,2.436037,16.3546099,4.9038462,8.4504628,16.1474399,11.7822404,16.164942,65.3139357,40.467461,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-23",-15,-9,32,-23,-27,9
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-24,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,66052,4577,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,460.285714285714,5,3574097,"US_CT","2020/10/24","US",329064917,0,0,66052,4577,356760.491549373,355945.938697519,357576.908438083,0,13760.9137418687,16644.9086878335,0.00108416447065177,0.00108168911454489,0.00108664549140644,0,4.18182341263341e-05,5.05824468909687e-05,"2020/10/24","US_CT",3574097,0,0,66052,4577,338478.260869565,1086.95652173914,6811.59420289856,8478.26086956525,0.0184807519213944,0.00128060318452465,0.0947031546344616,0.000304120599339955,0.00190582242253038,0.00237214067485165,"2020-10-24","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-24","US_CT",0.4970179,0.5157527,0.4970179,0.5102416,0.4562735,0.778066,0.4562735,0.7408131,14.9462366,16.839455,13.0107527,12.8406398,93.2470368,NA,12.6749848,33.5399449,59.4903581,17.9201102,40.3719008,10.1239669,2.3553719,16.7335819,5.3171642,8.6206897,16.1164746,11.64297,16.1722941,65.7659049,40.1510481,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-24",-11,-6,118,-18,-10,3
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-25,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,66052,4577,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,0,0,460.285714285714,5,3574097,"US_CT","2020/10/25","US",329064917,0,0,66052,4577,354540.71065522,353731.155823492,355352.1182472,0,9839.40525246522,15751.9575062513,0.00107741874730213,0.00107495857974885,0.00107988454523458,0,2.99011068763226e-05,4.78688449982995e-05,"2020/10/25","US_CT",3574097,0,0,66052,4577,338478.260869565,0,5942.02898550726,8115.94202898553,0.0184807519213944,0.00128060318452465,0.0947031546344616,0,0.00166252594305842,0.00227076714173833,"2020-10-25","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-25","US_CT",0.8805485,0.6209332,0.9487149,0.6302054,1.1818715,0.9816208,1.368936,1.0138236,17.0967742,17.3660714,13.8709677,13.3482143,93.369906,NA,12.5995101,34.1073415,58.9961068,17.9783092,40.4755284,10.525584,2.1829811,17.1383194,5.6481481,8.8462891,16.4368537,11.5384615,16.7246835,65.7919255,40.083669,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-25",-10,-9,57,-18,-10,3
"United States","USA","Connecticut","US_CT","STATE_TOTAL",2020-10-26,2,0,2,1,1,1,3,1,1,1,1,0,2,1,3,1,1,2,NA,NA,2,1,3,2,NA,NA,3,1,NA,NA,NA,68099,4589,64.81,64.81,78.1,78.1,67.22,67.22,66.03,66.03,75,75,2047,12,582.571428571429,5,3574097,"US_CT","2020/10/26","US",329064917,2047,12,68099,4589,364274.847694966,363443.403282213,365108.194191524,0,9801.18195852247,14327.9588069316,0.00110699995312769,0.00110447326501905,0.00110953242150552,0,2.97849495712801e-05,4.35414353421687e-05,"2020/10/26","US_CT",3574097,2047,12,68099,4589,338478.260869565,0,5507.24637681164,7536.23188405798,0.0190534839988954,0.00128396067594136,0.0947031546344616,0,0.00154087770332245,0.00210856948875702,"2020-10-26","US","USCT",3565287,0,NA,NA,NA,0.0115553634557327,0.0103124891027322,0.0127982378087332,"2020-10-26","US_CT",0.0730994,0.5344279,0.2923977,0.5935799,0.0711677,0.8115053,0.765037,1.0395856,18.5141509,17.635423,14.9764151,13.7705417,93.4502736,NA,12.3625511,32.9690605,58.6290094,18.1237582,40.0369004,10.4030656,2.1714448,16.5434654,5.0395257,8.9528234,16.6238355,11.4985404,17.2385885,65.4936306,39.3617021,"US","United States","Connecticut",NA,NA,"US_CT",NA,"2020-10-26",-14,-7,11,-27,-29,10
