"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-21,2,1,1,1,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,3797,47,33.33,33.33,47.86,47.86,37.78,37.78,35.9,35.9,50,50,188,0,122.142857142857,0.857142857142857,1919968,"LV","LVA","Europe","Latvia","2020-10-21",3797,188,122.143,47,0,0.857,2013.04,99.671,64.756,24.918,0,0.454,1.39,NA,NA,79,41.883,NA,NA,NA,NA,5312,402669,213.481,2.816,4164,2.208,0.029,34.1,"tests performed",NA,NA,33.33,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/21","LV",1919968,188,0,3797,47,4907.574782665,4701.73738768059,5122.42353444806,185.755637727568,906.545959102127,1431.88802087861,0.00255607113382358,0.00244886237045648,0.00266797339041487,9.67493404721161e-05,0.000472167223152744,0.000745787440664954,"2020-W43","2020-10-21","LV","Latvia",79,6.45844097401623,0.416673611226854,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-21",-11,-6,17,-22,-26,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-22,2,1,1,1,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,3958,49,33.33,33.33,47.86,47.86,37.78,37.78,35.9,35.9,50,50,161,2,128.857142857143,1.14285714285714,1919968,"LV","LVA","Europe","Latvia","2020-10-22",3958,161,128.857,49,2,1.143,2098.397,85.357,68.316,25.978,1.06,0.606,1.39,NA,NA,105,55.667,NA,NA,NA,NA,5510,408179,216.403,2.921,4284,2.271,0.03,33.2,"tests performed",NA,NA,33.33,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/22","LV",1919968,161,2,3958,49,5162.11681408949,4953.91065482476,5379.07359640262,254.542031424497,1124.79769518604,1633.54528620668,0.00268864731812691,0.00258020480280127,0.00280164752558512,0.00013257618430333,0.000585841896941013,0.000850819016882927,"2020-W43","2020-10-22","LV","Latvia",105,6.45844097401623,0.416673611226854,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-22",-15,-4,2,-24,-28,6
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-23,2,1,1,1,0,NA,2,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,4208,50,33.33,33.33,47.86,47.86,37.78,37.78,35.9,35.9,50,50,250,1,143.428571428571,1.14285714285714,1919968,"LV","LVA","Europe","Latvia","2020-10-23",4208,250,143.429,50,1,1.143,2230.938,132.541,76.041,26.508,0.53,0.606,1.39,NA,NA,113,59.909,NA,NA,NA,NA,5726,413905,219.438,3.036,4422,2.344,0.032,30.8,"tests performed",NA,NA,33.33,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/23","LV",1919968,250,1,4208,50,5417.1402087608,5202.68616999941,5640.43401475749,255.023394671308,1379.52122022042,1797.97709787943,0.00282147421663319,0.00270977754316708,0.00293777501226973,0.000132826898506281,0.000718512610741645,0.000936462012845751,"2020-W43","2020-10-23","LV","Latvia",113,6.45844097401623,0.416673611226854,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-23",-11,0,20,-24,-28,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-24,2,1,1,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4467,54,38.89,38.89,53.57,53.57,42.78,42.78,41.67,41.67,50,50,259,4,153.571428571429,1.57142857142857,1919968,"LV","LVA","Europe","Latvia","2020-10-24",4467,259,153.571,54,4,1.571,2368.251,137.313,81.418,28.629,2.121,0.833,1.38,NA,NA,127,67.331,NA,NA,NA,NA,5632,419537,222.424,2.986,4465,2.367,0.034,29.1,"tests performed",NA,NA,38.89,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","LV",1919968,259,4,4467,54,5999.94228181369,5779.03610860182,6229.29268974672,582.802073052889,1940.03863807299,2249.22608293151,0.003125022022145,0.00300996480597688,0.00324447735053226,0.000303547805511805,0.00101045363155688,0.00117149144305088,"2020-W43","2020-10-24","LV","Latvia",127,6.45844097401623,0.416673611226854,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-24",-14,-3,41,-18,-7,-1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-25,2,1,1,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4678,56,38.89,38.89,53.57,53.57,42.78,42.78,41.67,41.67,50,50,211,2,175.428571428571,1.71428571428571,1919968,"LV","LVA","Europe","Latvia","2020-10-25",4678,211,175.429,56,2,1.714,2480.116,111.865,93.006,29.689,1.06,0.909,1.37,NA,NA,146,77.404,7.859,4.167,121.819,64.584,4458,423995,224.788,2.363,4718,2.501,0.037,26.9,"tests performed",NA,NA,38.89,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25","LV",1919968,211,2,4678,56,6281.66574024123,6058.08821466538,6513.49453390221,281.723458427539,2134.63506019207,2500.50595358565,0.0032717554356329,0.00315530686691934,0.00339250161143426,0.000146733413487902,0.0011118076239771,0.00130236855696848,"2020-W43","2020-10-25","LV","Latvia",146,6.45844097401623,0.416673611226854,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-25",-10,1,86,-13,-4,-3
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-26,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4757,60,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,79,4,180.428571428571,2.28571428571429,1919968,"LV","LVA","Europe","Latvia","2020-10-26",4757,79,180.429,60,4,2.286,2521.999,41.883,95.657,31.81,2.121,1.212,1.36,NA,NA,158,83.766,NA,NA,NA,NA,2237,426232,225.974,1.186,4721,2.503,0.038,26.2,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/10/26","LV",1919968,1228,14,3250,21,4678,56,3435,3567,0.00243649894164903,0.000639593993233221,0.0017890923182053,0.00185784346405773,"2020/10/26","LV",1919968,79,4,4757,60,6583.44726869226,6363.80300559108,6810.67247078084,301.78152845103,2416.97856499011,2709.43460660853,0.00342893593470946,0.00331453597434493,0.00354728436660447,0.000157180499076563,0.00125886398366541,0.00141118737739823,"2020-W44","2020-10-26","LV","Latvia",158,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-26",-15,-9,4,-24,-21,6
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-27,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,4893,63,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,136,3,183.428571428571,2.28571428571429,1919968,"LV","LVA","Europe","Latvia","2020-10-27",4893,136,183.429,63,3,2.286,2594.102,72.103,97.248,33.4,1.59,1.212,1.35,NA,NA,171,90.658,NA,NA,NA,NA,5093,431325,228.674,2.7,4853,2.573,0.038,26.5,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27","LV",1919968,136,3,4893,63,6833.22833412989,6615.37310437029,7058.25789863748,249.78106543763,2636.35900519196,2832.19951056702,0.00355903240789945,0.00344556425126372,0.00367623725949468,0.000130096473189985,0.00137312653397971,0.00147512849722861,"2020-W44","2020-10-27","LV","Latvia",171,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-27",-16,-5,15,-23,-21,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-28,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5144,63,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,251,0,192.428571428571,2.28571428571429,1919968,"LV","LVA","Europe","Latvia","2020-10-28",5144,251,192.429,63,0,2.286,2727.173,133.072,102.019,33.4,0,1.212,1.35,NA,NA,182,96.49,NA,NA,NA,NA,6015,437340,231.863,3.189,4953,2.626,0.039,25.7,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28","LV",1919968,251,0,5144,63,6907.96866009645,6687.57722022675,7135.62317673794,74.7403259665552,2538.32058374103,2870.64954119299,0.0035979603098054,0.0034831711883879,0.00371653234675679,3.8927901905946e-05,0.00132206400509854,0.00149515488861949,"2020-W44","2020-10-28","LV","Latvia",182,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-28",-14,-6,16,-23,-20,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-29,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5395,64,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,251,1,205.285714285714,2.14285714285714,1919968,"LV","LVA","Europe","Latvia","2020-10-29",5395,251,205.286,64,1,2.143,2860.245,133.072,108.835,33.931,0.53,1.136,1.35,NA,NA,197,104.443,NA,NA,NA,NA,5105,442445,234.569,2.706,4895,2.595,0.042,23.8,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/29","LV",1919968,251,1,5395,64,7081.71515352709,6858.96398348334,7311.70037289306,173.746493430644,2493.54449000491,3044.0961649867,0.00368845478337508,0.00357243661534116,0.00380824074822761,9.04944735696864e-05,0.00129874273425646,0.00158549317748353,"2020-W44","2020-10-29","LV","Latvia",197,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-29",-20,-6,-3,-27,-21,6
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-30,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5679,69,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,284,5,210.142857142857,2.71428571428571,1919968,"LV","LVA","Europe","Latvia","2020-10-30",5679,284,210.143,69,5,2.714,3010.812,150.567,111.411,36.581,2.651,1.439,1.34,NA,NA,195,103.382,NA,NA,NA,NA,5964,448409,237.731,3.162,4929,2.613,0.043,23.5,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/30","LV",1919968,284,5,5679,69,7731.42715942112,7504.71736460531,7964.98562402267,649.712005894036,3112.02206347704,3671.52351568043,0.00402685209306672,0.00390877210693371,0.00414849915416438,0.000338397309691639,0.00162087183925828,0.0019122837024786,"2020-W44","2020-10-30","LV","Latvia",195,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-30",-15,-2,5,-26,-20,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-10-31,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,5894,71,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,215,2,203.857142857143,2.42857142857143,1919968,"LV","LVA","Europe","Latvia","2020-10-31",5894,215,203.857,71,2,2.429,3124.798,113.986,108.078,37.642,1.06,1.288,1.33,NA,NA,200,106.033,NA,NA,NA,NA,5844,454253,240.829,3.098,4959,2.629,0.041,24.3,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31","LV",1919968,215,2,5894,71,7937.02739551532,7710.29654447287,8170.42554897836,205.600236094192,3317.62229957124,3789.99671546616,0.0041339373341198,0.0040158463810193,0.0042555008984412,0.000107085241053076,0.00172795708031136,0.001973989522464,"2020-W44","2020-10-31","LV","Latvia",200,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-10-31",-18,-4,25,-23,-7,1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-01,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,6136,74,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,242,3,208.285714285714,2.57142857142857,1919968,"LV","LVA","Europe","Latvia","2020-11-01",6136,242,208.286,74,3,2.571,3253.098,128.3,110.426,39.232,1.59,1.363,1.33,NA,NA,223,118.227,18.666,9.896,192.553,102.085,3898,458151,242.896,2.067,4879,2.587,0.043,23.4,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01","LV",1919968,242,3,6136,74,8272.33583472327,8044.86314999901,8506.24042777598,335.308439207955,3550.51668978584,4105.86713102112,0.00430858005691932,0.00419010272566991,0.00443040739625659,0.000174642722799523,0.00184925826356785,0.00213850810587526,"2020-W44","2020-11-01","LV","Latvia",223,10.2085034750579,0.989599826663778,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-01",-17,-6,62,-22,-7,-1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-02,2,1,2,1,0,NA,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,6268,77,42.59,42.59,57.14,57.14,45,45,44.23,44.23,50,50,132,3,215.857142857143,2.42857142857143,1919968,"LV","LVA","Europe","Latvia","2020-11-02",6268,132,215.857,77,3,2.429,3323.08,69.982,114.44,40.823,1.59,1.288,1.32,NA,NA,237,125.649,NA,NA,NA,NA,2258,460409,244.093,1.197,4882,2.588,0.044,22.6,"tests performed",NA,NA,42.59,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,"2020/11/02","LV",1919968,1458,18,4662,39,6136,74,4846,5020,0.00319588659810997,0.000759387656460941,0.00252400040000667,0.00261462691044851,"2020/11/02","LV",1919968,132,3,6268,77,8443.35576295153,8219.49682948831,8673.31151999541,171.019928228254,3535.78098028653,4246.4864340136,0.0043976544207776,0.00428105928301321,0.00451742504041495,8.90743638582798e-05,0.00184158328695402,0.00221174854685786,"2020-W45","2020-11-02","LV","Latvia",237,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-02",-20,-13,-5,-30,-23,7
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-03,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,6439,79,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,171,2,220.857142857143,2.28571428571429,1919968,"LV","LVA","Europe","Latvia","2020-11-03",6439,171,220.857,79,2,2.286,3413.738,90.658,117.091,41.883,1.06,1.212,1.32,NA,NA,249,132.011,NA,NA,NA,NA,5235,465644,246.869,2.775,4903,2.599,0.045,22.2,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03","LV",1919968,171,2,6439,79,8548.11966061883,8326.69202456407,8775.43561317001,104.763897667308,3386.00284652934,4178.47158426341,0.00445221986023665,0.00433689104431119,0.00457061555878536,5.45654394590472e-05,0.00176357254210973,0.00217632355552979,"2020-W45","2020-11-03","LV","Latvia",249,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-03",-16,-7,18,-26,-22,6
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-04,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,6752,85,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,313,6,229.714285714286,3.14285714285714,1919968,"LV","LVA","Europe","Latvia","2020-11-04",6752,313,229.714,85,6,3.143,3579.68,165.942,121.787,45.064,3.181,1.666,1.32,NA,NA,240,127.24,NA,NA,NA,NA,7328,472972,250.754,3.885,5090,2.699,0.045,22.2,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","LV",1919968,313,6,6752,85,9274.6715968542,9050.10168194159,9504.81400680126,726.551936235366,3857.5313880934,4686.50093333202,0.00483063863400546,0.00471367318723103,0.00495050647031683,0.000378418773768816,0.00200916441737227,0.00244092658488684,"2020-W45","2020-11-04","LV","Latvia",240,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-04",-17,-9,6,-28,-21,6
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-05,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,7119,88,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,367,3,246.285714285714,3.42857142857143,1919968,"LV","LVA","Europe","Latvia","2020-11-05",7119,367,246.286,88,3,3.429,3774.251,194.571,130.572,46.655,1.59,1.818,1.32,NA,NA,244,129.36,NA,NA,NA,NA,7564,480536,254.764,4.01,5442,2.885,0.045,22.1,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","LV",1919968,367,3,7119,88,9744.60837267216,9515.98118278061,9978.72846875528,469.936775817965,3744.66609085847,5125.20327672808,0.00507540145079093,0.00495632280474498,0.0051973410331606,0.00024476281678547,0.00195037942864593,0.00266942119698249,"2020-W45","2020-11-05","LV","Latvia",244,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-05",-19,-5,-8,-30,-22,7
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-06,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,7476,95,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,357,7,256.714285714286,3.71428571428571,1919968,"LV","LVA","Europe","Latvia","2020-11-06",7476,357,256.714,95,7,3.714,3963.52,189.269,136.101,50.366,3.711,1.969,1.31,NA,NA,258,136.783,NA,NA,NA,NA,7018,487554,258.485,3.721,5592,2.965,0.046,21.8,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","LV",1919968,357,7,7476,95,10632.1098064431,10399.5491252352,10869.8711429671,887.501433770887,4350.44406620182,6012.70471049897,0.00553764948501384,0.00541652211142852,0.00566148557838832,0.000462248034222907,0.00226589404938094,0.0031316692312054,"2020-W45","2020-11-06","LV","Latvia",258,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-06",-13,0,19,-27,-21,5
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-07,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,7880,96,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,404,1,283.714285714286,3.57142857142857,1919968,"LV","LVA","Europe","Latvia","2020-11-07",7880,404,283.714,96,1,3.571,4177.707,214.187,150.416,50.896,0.53,1.893,1.31,NA,NA,242,128.3,NA,NA,NA,NA,6651,494205,262.011,3.526,5707,3.026,0.05,20.1,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","LV",1919968,404,1,7880,96,10889.7246087372,10653.6530253508,11131.027242201,257.614802294171,4306.27734004496,6167.90546379979,0.00567182609748559,0.00554887009853854,0.00579750664709046,0.000134176612471755,0.00224289016277613,0.00321250430413413,"2020-W45","2020-11-07","LV","Latvia",242,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-07",-17,-5,16,-24,-8,1
"Latvia","LVA",NA,NA,"NAT_TOTAL",2020-11-08,2,1,2,1,1,0,4,1,0,NA,0,NA,0,NA,2,0,NA,2,0,0,2,1,2,1,0,0,3,1,0,NA,NA,8095,99,45.37,45.37,57.14,57.14,46.67,46.67,46.15,46.15,50,50,215,3,279.857142857143,3.57142857142857,1919968,"LV","LVA","Europe","Latvia","2020-11-08",8095,215,279.857,99,3,3.571,4291.693,113.986,148.371,52.486,1.59,1.893,1.3,NA,NA,263,139.434,21.613,11.459,213.184,113.023,3744,497949,263.996,1.985,5685,3.014,0.049,20.3,"tests performed",NA,NA,45.37,1886202,31.212,43.9,19.754,14.136,25063.846,0.7,350.06,4.91,25.6,51,NA,5.57,75.29,0.847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","LV",1919968,215,3,8095,99,11080.5733886833,10846.9065746117,11319.2739125618,190.848779946104,4247.34505455344,6172.99860601833,0.00577122816040857,0.00564952466635469,0.00589555342201631,9.94020629229777e-05,0.00221219575250912,0.00321515702658499,"2020-W45","2020-11-08","LV","Latvia",263,11.3022717045284,1.14585243087385,"LV","Latvia",NA,NA,NA,NA,NA,"2020-11-08",-13,-3,65,-21,-5,-1
