"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-14,3,0,2,0,2,0,3,0,1,1,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,10963295,245776,65.28,65.28,71.43,71.43,63.33,63.33,63.46,63.46,62.5,62.5,168025,1277,146571,1087.28571428571,-10994,113,5680.71428571429,37.8571428571429,329064917,"US","USA","North America","United States","2020-11-14",10963295,168025,146571,245776,1277,1087.286,33121.472,507.624,442.809,742.52,3.858,3.285,1.24,13491,40.758,69588,210.234,NA,NA,NA,NA,1543337,172107786,519.959,4.663,1491001,4.504,0.119,8.4,"tests performed",NA,NA,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","US",329064917,168025,1277,10963294,245776,20661895.9357056,20622732.0937438,20701134.1522222,187282.868145943,1933938.02616942,2546428.47353017,0.0627897258816734,0.06267071033204,0.0629089674491864,0.000569136539541657,0.00587707144171015,0.0077383772683679,"2020/11/14","US",329064917,168025,1277,10963294,245776,19199855.0724638,103333.333333336,1343260.86956522,1856521.73913044,0.0333165081830951,0.000746892139826623,0.0583467093590648,0.000314021118615133,0.00408205433083351,0.0056418099992423,"2020-11-14",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.044390492969907,0.0412820982560538,0.0474988876837601,0.00232421100008147,0.00215485191258572,0.00249357008757721,0.00458121465333427,0.00431247228030743,0.00484995702636112,0.00439770312779438,0.00382746146381234,0.00496794479177642,"US","United States",NA,NA,NA,NA,NA,"2020-11-14",-18,-6,2,-29,-10,5
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-15,3,0,2,0,2,0,3,0,1,1,1,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11099318,246421,65.28,65.28,71.43,71.43,63.33,63.33,63.46,63.46,62.5,62.5,136023,645,150227.714285714,1109.42857142857,-32002,-632,3656.71428571429,22.1428571428571,329064917,"US","USA","North America","United States","2020-11-15",11099318,136023,150227.714,246421,645,1109.429,33532.415,410.942,453.857,744.468,1.949,3.352,1.21,13849,41.84,70202,212.089,1450,4.381,22098,66.761,1164521,173272307,523.477,3.518,1518922,4.589,NA,NA,"tests performed",NA,NA,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","US",329064917,136023,645,11099317,246421,20723828.5221996,20684547.6701263,20763183.9703126,61932.5864939876,1778583.22339838,2504902.7623785,0.0629779336889918,0.0628585625556865,0.0630975315132504,0.000188207807318419,0.00540496154866116,0.00761218420126658,"2020/11/15","US",329064917,136023,645,11099317,246421,19287681.1594203,87826.0869565196,1378115.94202898,1844637.68115942,0.0337298703890698,0.000748852239389591,0.0586136052887713,0.000266895929706538,0.00418797590029625,0.00560569536848991,"2020-11-15",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0443904929738369,0.0412820982577864,0.0474988876898874,0.00232421100008148,0.00215485191258573,0.00249357008757722,0.0045956422450765,0.00433386320788263,0.00485742128227038,0.0040567596980257,0.00348277561184231,0.0046307437842091,"US","United States",NA,NA,NA,NA,NA,"2020-11-15",-19,-9,-8,-32,-15,5
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-16,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11258134,247152,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,158816,731,155579.714285714,1116.28571428571,22793,86,5352,6.85714285714289,329064917,"US","USA","North America","United States","2020-11-16",11258134,158816,155579.714,247152,731,1116.286,34012.217,479.803,470.026,746.677,2.208,3.372,1.2,14494,43.788,73377,221.681,NA,NA,NA,NA,1420343,174692650,527.768,4.291,1555519,4.699,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/11/16","US",329064917,1065410,8642,3922015,41458,11037061,246214,5334450,7732119,0.0335406797559036,0.00323768941919749,0.0162109350599657,0.0234972450739864,"2020/11/16","US",329064917,158816,731,11258133,247152,20825263.9199081,20785791.2397088,20864811.5596056,101435.397708468,1752446.45325064,2485065.45042643,0.0632861871443685,0.0631662330618756,0.0634063690223338,0.000308253455376612,0.00532553415060847,0.0075519003152391,"2020/11/16","US",329064917,158816,731,11258133,247152,19348695.6521739,61014.4927536249,1316956.52173913,1802173.91304348,0.0342124985630115,0.000751073685560956,0.0587990230881219,0.000185417799350591,0.00400211767861942,0.00547665162689914,"2020-11-16",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0443904929777669,0.041282098259497,0.0474988876960367,0.00232421100008149,0.00215485191258574,0.00249357008757723,0.00457948655121707,0.00430315783268171,0.00485581526975244,0.00377089770224183,0.00316566329609085,0.0043761321083928,"US","United States",NA,NA,NA,NA,NA,"2020-11-16",-20,-8,-10,-37,-31,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-17,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11419139,248838,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,161005,1686,158679.142857143,1160.57142857143,2189,955,3099.42857142858,44.2857142857144,329064917,"US","USA","North America","United States","2020-11-17",11419139,161005,158679.143,248838,1686,1160.571,34498.633,486.416,479.389,751.77,5.094,3.506,1.19,15018,45.371,77079,232.865,NA,NA,NA,NA,1818096,176510746,533.261,5.493,1606479,4.853,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/17","US",329064917,161005,1686,11419138,248838,21003088.449619,20963279.7904493,21042972.7042758,177824.529710948,1757213.63946308,2523531.15762193,0.0638265806063398,0.0637056055126328,0.0639477854282345,0.000540393461971361,0.00534002121977373,0.00766879429332154,"2020/11/17","US",329064917,161005,1686,11419138,248838,19432246.3768116,83550.7246376798,1264420.28985507,1799275.36231884,0.0347017789198111,0.000756197294651134,0.0590529265592041,0.000253903471082211,0.00384246458535436,0.00546784318037416,"2020-11-17",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0443904929816968,0.0412820982611856,0.047498887702208,0.0023242110000815,0.00215485191258575,0.00249357008757724,0.00452119871036245,0.00422096281838477,0.00482143460234013,0.00354474406485669,0.00290802291276933,0.00418146521694405,"US","United States",NA,NA,NA,NA,NA,"2020-11-17",-20,-7,-12,-37,-32,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-18,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11591694,250716,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,172555,1878,162439.285714286,1224.85714285714,11550,192,3760.14285714284,64.2857142857142,329064917,"US","USA","North America","United States","2020-11-18",11591694,172555,162439.286,250716,1878,1224.857,35019.944,521.31,490.749,757.444,5.674,3.7,1.18,15558,47.003,79517,240.231,NA,NA,NA,NA,2014757,178525503,539.348,6.087,1651953,4.991,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/18","US",329064917,172555,1878,11591693,250716,21210969.8090383,21170768.3332243,21251247.6240117,207881.359419294,1796821.1853815,2627334.29151624,0.0644583141904438,0.0643361453607169,0.0645807150083147,0.000631733584103995,0.00546038514759537,0.00798424309546264,"2020/11/18","US",329064917,172555,1878,11591693,250716,19619782.6086957,187536.231884059,1308623.1884058,1902463.76811594,0.0352261587339011,0.000761904375239126,0.0596228330493696,0.00056990649016546,0.00397679339486013,0.00578142387666304,"2020-11-18",0.0276957495446389,0.00449161953445471,0.00170675025797188,0.00365676722137648,0.0443904929856267,0.0412820982628523,0.0474988877084012,0.00232421100008151,0.00215485191258576,0.00249357008757725,0.00441080505242628,0.00409764286885061,0.00472396723600196,0.00338191162284059,0.0027343862984343,0.00402943694724688,"US","United States",NA,NA,NA,NA,NA,"2020-11-18",-19,-7,-13,-37,-32,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-19,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11780990,252694,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,189296,1978,166391.285714286,1337,16741,100,3952,112.142857142857,329064917,"US","USA","North America","United States","2020-11-19",11780990,189296,166391.286,252694,1978,1337,35591.83,571.887,502.689,763.42,5.976,4.039,1.18,15763,47.622,80682,243.75,NA,NA,NA,NA,1984103,180509606,545.342,5.994,1682462,5.083,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/19","US",329064917,189296,1978,11780989,252694,21450332.8363211,21409678.9483296,21491063.9201741,239363.027282827,1888649.10673808,2774695.1606246,0.0651857178573708,0.0650621741859209,0.0653094961204086,0.000727403666926993,0.00573944230809047,0.00843206011118045,"2020/11/19","US",329064917,189296,1978,11780989,252694,19820869.5652174,201086.956521738,1372318.84057971,2011014.49275362,0.0358014130081208,0.00076791534723223,0.0602339190270392,0.000611085977669684,0.00417035900724631,0.0061113001990231,"2020-11-19",0.0277075804240075,0.00450627172185173,0.00170654274024968,0.00367152091551099,0.0443904929895567,0.0412820982644969,0.0474988877146165,0.00232421100008152,0.00215485191258577,0.00249357008757726,0.00424189189431218,0.003940317950077,0.00454346583854735,0.00328578654781471,0.00265829569347498,0.00391327740215443,"US","United States",NA,NA,NA,NA,NA,"2020-11-19",-19,-6,-6,-36,-31,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-20,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,11977440,254590,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,196450,1896,168881.428571429,1441.57142857143,7154,-82,2490.14285714287,104.571428571429,329064917,"US","USA","North America","United States","2020-11-20",11977440,196450,168881.429,254590,1896,1441.571,36185.33,593.5,510.212,769.148,5.728,4.355,1.16,16138,48.755,82279,248.575,NA,NA,NA,NA,2053154,182562760,551.545,6.203,1714044,5.178,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/20","US",329064917,196450,1896,11977439,254590,21687058.2736394,21645956.9258833,21728237.6646436,236725.437318277,2064428.00863932,2959100.36410322,0.0659051061150935,0.0657802026518777,0.0660302467450325,0.000719388257722644,0.00627361928296757,0.00899245167513017,"2020/11/20","US",329064917,196450,1896,11977439,254590,20026884.057971,206014.492753625,1473260.86956522,2170289.85507246,0.0363984076734622,0.000773677128273143,0.0608599793638014,0.000626060336762138,0.00447711315747834,0.00659532433557013,"2020-11-20",0.0277747965080913,0.0045102860970039,0.00170648588498534,0.00367556310126328,0.0443904929934867,0.0412820982661197,0.0474988877208536,0.00232421100008152,0.00215485191258578,0.00249357008757727,0.00402644643318751,0.00375182651099645,0.00430106635537857,0.00324849732134542,0.00265985089296571,0.00383714374972513,"US","United States",NA,NA,NA,NA,NA,"2020-11-20",-20,-8,-5,-33,-30,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-21,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12157737,256040,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,180297,1450,170634.571428571,1466.28571428571,-16153,-446,1753.14285714284,24.7142857142856,329064917,"US","USA","North America","United States","2020-11-21",12157737,180297,170634.571,256040,1450,1466.286,36730.03,544.7,515.508,773.529,4.381,4.43,1.13,16264,49.136,83346,251.799,NA,NA,NA,NA,1781487,184344247,556.927,5.382,1748066,5.281,0.107,9.3,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/21","US",329064917,180297,1450,12157736,256040,21846586.0287772,21805183.2390615,21888067.432416,159527.75513782,2133541.8930609,2901340.72997601,0.0663898972517245,0.066264077732302,0.0665159556721022,0.000484791136631013,0.00648365043746337,0.00881692511139378,"2020/11/21","US",329064917,180297,1450,12157736,256040,20214855.0724638,187971.014492754,1594710.14492754,2305289.85507246,0.0369463147601359,0.000778083553647258,0.0614312071209456,0.000571227757144205,0.00484618706687453,0.00700557773247053,"2020-11-21",0.0261846189406616,0.00325840892195545,0.00168167105612015,0.00365960893735986,0.0443904929974166,0.0412820982677204,0.0474988877271128,0.00232421100008153,0.00215485191258578,0.00249357008757728,0.00378900960888576,0.00353405062009014,0.00404396859768137,0.00325390463682176,0.00269538391828128,0.00381242535536223,"US","United States",NA,NA,NA,NA,NA,"2020-11-21",-20,-4,4,-26,-10,5
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-22,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12304199,256958,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,146462,918,172125.857142857,1505.28571428571,-33835,-532,1491.28571428571,39,329064917,"US","USA","North America","United States","2020-11-22",12304199,146462,172125.857,256958,918,1505.286,37172.509,442.48,520.014,776.302,2.773,4.548,1.1,16411,49.58,83882,253.418,1559,4.71,25171,76.045,1380239,185724486,561.097,4.17,1778883,5.374,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/22","US",329064917,146462,918,12304198,256958,21890484.7840777,21848999.3408947,21932048.9970921,43898.7553004436,2001669.89982609,2817667.31742025,0.0665233017960334,0.066397231099828,0.0666496118669865,0.000133404544308938,0.0060829027842737,0.00856264880227342,"2020/11/22","US",329064917,146462,918,12304198,256958,20378405.7971014,163550.72463768,1691884.05797102,2346666.66666667,0.0373914001898902,0.000780873276746181,0.0619282237161169,0.00049701659517134,0.00514149023662409,0.00713131830661446,"2020-11-22",0.0253449276457716,0.00331774412250427,0.00168085143245261,0.00371874859846186,0.0443904930013465,0.0412820982692991,0.0474988877333939,0.00232421100008154,0.00215485191258579,0.00249357008757729,0.00355088985822699,0.00329572085630701,0.00380605886014698,0.00328751804991707,0.00272688291128575,0.0038481531885484,"US","United States",NA,NA,NA,NA,NA,"2020-11-22",-20,-7,-13,-32,-14,5
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-23,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12472178,257874,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,167979,916,173434.857142857,1531.71428571429,21517,-2,1309,26.4285714285716,329064917,"US","USA","North America","United States","2020-11-23",12472178,167979,173434.857,257874,916,1531.714,37679.995,507.485,523.968,779.069,2.767,4.627,1.09,17080,51.601,85979,259.753,NA,NA,NA,NA,1611003,187335489,565.964,4.867,1806120,5.457,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/11/23","US",329064917,1209848,10568,4829064,46988,12246909,256782,6249746,8473649,0.0372173038428159,0.00367662408691231,0.0189924409352942,0.0257506910103091,"2020/11/23","US",329064917,167979,916,12472177,257874,21965584.5433347,21923957.3140838,22007290.8106074,75099.7592570186,1889986.04039527,2719709.73317876,0.0667515235096748,0.0666250219377952,0.0668782652713093,0.000228221713641441,0.00574350513456673,0.00826496412310876,"2020/11/23","US",329064917,167979,916,12472177,257874,20459710.1449275,81304.347826086,1619130.43478261,2291884.05797101,0.0379018739332823,0.000783656922017001,0.0621753006411423,0.000247076925025362,0.00492039822884737,0.00696483866729255,"2020-11-23",0.0253449276457716,0.00331774412250427,0.00168085143245261,0.00371874859846186,0.0443904930052765,0.0412820982708559,0.0474988877396971,0.00232421100008155,0.0021548519125858,0.0024935700875773,0.00332906805170209,0.00305954647193931,0.00359858963146488,0.00333529585603743,0.00273672940704035,0.00393386230503452,"US","United States",NA,NA,NA,NA,NA,"2020-11-23",-16,-2,-12,-37,-35,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-24,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12646575,260000,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,174397,2126,175348,1594.57142857143,6418,1210,1913.14285714287,62.8571428571429,329064917,"US","USA","North America","United States","2020-11-24",12646575,174397,175348,260000,2126,1594.571,38206.87,526.875,529.748,785.492,6.423,4.817,1.07,17314,52.308,88174,266.385,NA,NA,NA,NA,1874514,189210003,571.627,5.663,1814180,5.481,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/24","US",329064917,174397,2126,12646574,260000,22150472.756224,22108496.4616231,22192528.7491125,184888.212889314,1885934.73960374,2736324.1325672,0.0673133828977096,0.067185820546233,0.067441187445432,0.000561859388034713,0.00573119357966604,0.00831545385486111,"2020/11/24","US",329064917,174397,2126,12646574,260000,20562536.2318841,102826.086956523,1556231.88405797,2251376.8115942,0.0384318514270544,0.00079011765328967,0.0624877802816156,0.000312479640473261,0.00472925493925557,0.00684174062710612,"2020-11-24",0.0253449276457716,0.00331774412250427,0.00168085143245261,0.00371874859846186,0.0443904930092064,0.0412820982723907,0.0474988877460221,0.00232421100008156,0.00215485191258581,0.00249357008757731,0.00313652232770896,0.0028529361698674,0.00342010848555053,0.00338271453735772,0.00273242164676178,0.00403300742795367,"US","United States",NA,NA,NA,NA,NA,"2020-11-24",-12,6,-9,-33,-36,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-25,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12830170,262287,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,183595,2287,176925.142857143,1653,9198,161,1577.14285714287,58.4285714285713,329064917,"US","USA","North America","United States","2020-11-25",12830170,183595,176925.143,262287,2287,1653,38761.533,554.663,534.513,792.402,6.909,4.994,1.06,17740,53.595,90041,272.025,NA,NA,NA,NA,2123781,191333784,578.043,6.416,1829754,5.528,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/25","US",329064917,183595,2287,12830169,262287,22361152.4121315,22318778.2803473,22403606.9948715,210679.655907474,1886539.34457181,2799468.68254843,0.0679536202643307,0.0678248489198479,0.0680826360923534,0.000640237366621111,0.0057330309221989,0.00850734471505033,"2020/11/25","US",329064917,183595,2287,12830169,262287,20745144.9275362,182608.695652172,1648623.1884058,2296594.20289855,0.0389897808522687,0.000797067649724568,0.0630427124126886,0.000554932131073006,0.00501002417223893,0.00697915239289563,"2020-11-25",0.0244190710692728,0.0030400220723763,0.00168038978944256,0.0030400220723763,0.0443904930131364,0.0412820982739036,0.0474988877523692,0.00232421100008157,0.00215485191258582,0.00249357008757732,0.00298318780927828,0.00269734409441111,0.00326903152414545,0.00341446746708914,0.00273255329845971,0.00409638163571856,"US","United States",NA,NA,NA,NA,NA,"2020-11-25",-3,23,-7,-30,-40,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-11-26,3,0,3,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,12944048,263532,75.46,75.46,76.9,76.9,69.44,69.44,70.51,70.51,62.5,62.5,113878,1245,166151.142857143,1548.28571428571,-69717,-1042,-10774,-104.714285714286,329064917,"US","USA","North America","United States","2020-11-26",12944048,113878,166151.143,263532,1245,1548.286,39105.572,344.04,501.963,796.163,3.761,4.678,1.05,18019,54.438,90564,273.605,NA,NA,NA,NA,1460578,192794362,582.456,4.413,1754965,5.302,NA,NA,"tests performed",NA,NA,75.46,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/26","US",329064917,113878,1245,12944047,263532,22358163.5784538,22315795.8437006,22400611.7506228,0,1699256.47642587,2738522.14713139,0.0679445374556712,0.0678157855512158,0.0680735338025195,0,0.00516389438265724,0.00832213343220479,"2020/11/26","US",329064917,113878,1245,12944047,263532,20967173.9130435,222028.98550725,1767318.84057971,2413550.72463768,0.0393358463065815,0.000800851097718205,0.0637174394165012,0.000674727003812594,0.00537073005743639,0.00733457321017811,"2020-11-26",0.0244190710692728,0.0030400220723763,0.00168038978944256,0.0030400220723763,0.0443904930170663,0.0412820982753944,0.0474988877587382,0.00232421100008158,0.00215485191258583,0.00249357008757733,0.00287620842121314,0.0026044990491733,0.00314791779325298,0.00341758033308668,0.0027499649455864,0.00408519572058695,"US","United States",NA,NA,NA,NA,NA,"2020-11-26",-70,-30,-13,-60,-81,23
