"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,9305,395,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,381,33,335.714285714286,17.1428571428571,6392017,"US_AZ","2020/05/05","US",329064917,381,33,9305,395,44747.1443683461,44456.2434407002,45039.9488160188,2746.2770647756,13876.0967131364,19389.6684504775,0.000135982725768199,0.000135098702851694,0.00013687253331846,8.34569996039899e-06,4.21682652761685e-05,5.89235359006e-05,"2020-05-05","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,28.3360257281712,-57.128036056193,113.800087512535,1.03173697640126,-11.6746688855851,13.7381428383876,"2020-05-05","US_AZ",0.4848974,0.4673535,0.4848974,0.5055208,0.5005794,0.4801822,0.5005794,0.5140053,16.3641104,16.7785189,12.3037638,12.9019963,NA,NA,2.7514038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,9707,426,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,402,31,356.857142857143,16.8571428571429,6392017,"US_AZ","2020/05/06","US",329064917,402,31,9707,426,48255.9692860726,47958.9157928434,48554.86270367,3978.21524948864,15934.3135358239,23367.8836999661,0.000146645743113577,0.000145743023079071,0.000147554054520099,1.20894542200275e-05,4.8423009298873e-05,7.10129901206275e-05,"2020-05-06","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,25.807103705356,-50.7513803181627,102.365587728875,0.992632232632979,-11.0315289184156,13.0167933836816,"2020-05-06","US_AZ",0.5751868,0.4648497,0.5610236,0.4864301,0.7074715,0.5095419,0.6932657,0.5257208,17.9449747,16.9044025,13.6201732,13.0631115,NA,NA,2.8780816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,9945,450,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,238,24,327.142857142857,18.5714285714286,6392017,"US_AZ","2020/05/07","US",329064917,238,24,9945,450,50080.3737938824,49783.6613250061,50378.8546800836,1824.40450780978,17271.7229573095,25192.2882077759,0.000152189951607276,0.000151288267916467,0.000153097009366342,5.54420849369908e-06,5.2487281581918e-05,7.65571986143265e-05,"2020-05-07","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,23.5038818798388,-45.0578975335891,92.0656612932668,0.955009631135628,-10.4203705883132,12.3303898505845,"2020-05-07","US_AZ",0.6232412,0.4569698,0.6124179,0.4859543,0.6052516,0.4887031,0.5884902,0.5068256,16.1935558,16.6754844,12.8856086,12.9234366,NA,NA,2.9884422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,10526,517,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,581,67,365.285714285714,26.7142857142857,6392017,"US_AZ","2020/05/08","US",329064917,581,67,10526,517,58432.4490769598,58118.3348331192,58748.2610252936,8352.07528307738,25623.7982403869,33544.3634908533,0.000177571190540983,0.000176616624351721,0.000178530915908284,2.53812389337067e-05,7.78685205156248e-05,0.000101938437548033,"2020-05-08","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,21.4062170528171,-39.9764354034239,82.7888695090581,0.918812995969884,-9.83969347757012,11.6773194695099,"2020-05-08","US_AZ",0.2673797,0.4587989,0.2673797,0.4827526,0.365447,0.4717698,0.365447,0.4837341,14.7297297,16.6791763,12.027027,12.9698281,NA,NA,3.2161012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,10960,532,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,434,15,370.857142857143,28.8571428571429,6392017,"US_AZ","2020/05/09","US",329064917,434,15,10960,532,60101.8957324805,59784.5032930624,60420.9731898389,1669.44665552075,27293.2448959076,35213.810146374,0.000182644495440031,0.000181679967096165,0.000183614144408591,5.07330489904749e-06,8.29418254146722e-05,0.000107011742447081,"2020-05-09","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,19.4957637574489,-35.4431004154278,74.4346279303256,0.883988280368767,-9.28806496297963,11.0560415237172,"2020-05-09","US_AZ",0.3015244,0.4584093,0.3729381,0.4732602,0.3058691,0.4707005,0.3849759,0.482992,16.9223969,16.8712327,12.1705491,12.9361153,NA,NA,3.333438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,11119,536,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,159,4,354.142857142857,24.8571428571429,6392017,"US_AZ","2020/05/10","US",329064917,159,4,11119,536,58961.5505767996,58651.1341911777,59273.6098689704,0,27293.2448959076,33355.9012038427,0.000179179084523312,0.00017823575580735,0.000180127405891071,0,8.29418254146722e-05,0.000101365716855932,"2020-05-10","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,17.7558138156045,-31.4005289237414,66.9121565549505,0.850483486037784,-8.76411723221271,10.4650842042883,"2020-05-10","US_AZ",0.4143709,0.4762952,0.3171894,0.4665973,0.6071915,0.5164551,0.4585363,0.5020833,16.7705273,16.7019932,12.0472661,12.6932788,NA,NA,3.1817585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,11383,542,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,264,6,351.285714285714,25.7142857142857,6392017,"US_AZ","2020/05/11","US",329064917,264,6,11383,542,58606.6991025648,58299.891228716,58915.1215775643,0,27026.9761407231,29700.2384090329,0.000178100721392201,0.000177168358633369,0.000179037990785157,0,8.21326575531694e-05,9.02564718226493e-05,"2020-05-11","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,16.1711502137973,-27.7972305180044,60.139530945599,0.818248585514269,-8.266544428989,9.90304160001753,"2020-05-11","US_AZ",0.3110083,0.4498392,0.3709532,0.4500437,0.3529869,0.495263,0.4078002,0.4887694,16.892217,16.7309615,11.8257376,12.4510454,NA,NA,3.069229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-12,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,11736,562,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,353,20,347.285714285714,23.8571428571429,6392017,"US_AZ","2020/05/12","US",329064917,353,20,11736,562,60247.4937229031,59939.2173617234,60557.3555955233,0,23044.6009274308,27780.2399822318,0.00018308695521894,0.000182150129853324,0.00018402859881755,0,7.00305615606867e-05,8.44217616253263e-05,"2020-05-12","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,14.7279140203301,-24.5869965883845,54.0428246290447,0.787235447469256,-7.79409992155143,9.36857081648994,"2020-05-12","US_AZ",0.4499984,0.4436153,0.5099982,0.4526777,0.3732103,0.4774458,0.3981903,0.4744421,16.5250686,16.7658027,11.5451673,12.3435748,NA,NA,3.0278882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-13,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,12216,595,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,480,33,358.428571428571,24.1428571428571,6392017,"US_AZ","2020/05/13","US",329064917,480,33,12216,595,63945.2571266672,63629.7863476397,64262.2919815486,1353.41759901257,23356.6416221039,28646.6624949202,0.000194324140384334,0.000193365451801231,0.000195287582059526,4.11291975866444e-06,7.09788264122482e-05,8.70547451733367e-05,"2020-05-13","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,13.4134831797655,-21.728367677073,48.555334036604,0.757397764840161,-7.34559368919732,8.86038921887764,"2020-05-13","US_AZ",0.1127091,0.3724444,0.1174053,0.3852298,0.068269,0.3856463,0.0727243,0.3853716,15.1988183,16.3234658,10.7169551,11.8745636,NA,NA,3.0933815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-14,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,12674,624,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,458,29,389.857142857143,24.8571428571429,6392017,"US_AZ","2020/05/14","US",329064917,458,29,12674,624,67079.6821388844,66758.3983187548,67402.5121808478,5624.36880739124,28792.5950192817,34271.0313023114,0.000203849388596124,0.000202873034680737,0.000204830441346769,1.70919733974292e-05,8.74982215721335e-05,0.000104146718570766,"2020-05-14","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,12.2163621247043,-19.1841538347989,43.6168780842075,0.728690985687918,-6.91988982185,8.37727179322584,"2020-05-14","US_AZ",0.2077985,0.2980983,0.2383619,0.3183173,0.1863726,0.3247119,0.1988157,0.3287107,15.6247468,16.2126548,11.3201392,11.5950173,NA,NA,3.2153411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-15,3,1,2,1,2,1,0,NA,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,2,1,NA,NA,1,1,NA,NA,NA,13169,651,73.15,73.15,88.1,88.1,61.67,61.67,61.54,61.54,62.5,62.5,495,27,377.571428571429,19.1428571428571,6392017,"US_AZ","2020/05/15","US",329064917,495,27,13169,651,70134.3405860946,69806.9501242179,70463.2664898483,3054.65844721028,28602.8636142863,37325.6897495217,0.000213132233072706,0.000212137321597908,0.000214131810623398,9.28284447658176e-06,8.69216441395551e-05,0.000113429563047348,"2020-05-15","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,11.1260812394372,-16.9210027640154,39.1731652428899,0.701072246674644,-6.5159041278553,7.91804862120459,"2020-05-15","US_AZ",0.6776158,0.3693892,0.5370732,0.3607908,0.6402597,0.3624463,0.512322,0.3478446,17.228939,16.4626675,12.9323322,11.823991,NA,NA,3.1620907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-16,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,13666,679,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,497,28,386.571428571429,21,6392017,"US_AZ","2020/05/16","US",329064917,497,28,13666,679,73222.5936692173,72889.2653509967,73557.4463239392,3088.25308312266,31691.1166974089,40413.9428326444,0.000222517168760404,0.000221504212650529,0.000223534757197891,9.38493568769794e-06,9.63065798272531e-05,0.000122814498735046,"2020-05-16","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,10.1331052962346,-14.909011039238,35.1752216317073,0.674500309062265,-6.13260184538138,7.48160246350591,"2020-05-16","US_AZ",0.2725302,0.3598324,0.2873531,0.3466128,0.3052768,0.3621692,0.3134156,0.337381,15.7354818,16.2849845,12.0494756,11.8256639,NA,NA,3.1792281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-17,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,13945,680,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,279,1,403.714285714286,20.5714285714286,6392017,"US_AZ","2020/05/17","US",329064917,279,1,13945,680,72170.3744776118,71841.5967479524,72500.6568341227,0,28944.8396326333,40147.6740774599,0.000219319565074182,0.000218320437811827,0.000220323264768218,0,8.79608798668541e-05,0.000122005330873543,"2020-05-17","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,9.22875006346563,-13.1213741548561,31.5788742817874,0.648935497137546,-5.76899545302204,7.06686644729713,"2020-05-17","US_AZ",0.373011,0.3555141,0.373011,0.3547888,0.4361633,0.3377754,0.4361633,0.3342739,16.0749211,16.1896313,11.8135534,11.7967331,NA,NA,3.365701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-18,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,14208,687,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,263,7,403.571428571429,20.7142857142857,6392017,"US_AZ","2020/05/18","US",329064917,263,7,14208,687,71668.0290711101,71343.1171870233,71994.4206737259,0,24966.6243831447,36165.2988641675,0.000217792980559851,0.000216805601269926,0.000218784856587206,0,7.58714256468266e-05,0.00010990323488106,"2020-05-18","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,8.40510635624856,-11.5340715679337,28.3442842804308,0.624339638970053,-5.42414257535658,6.67282185329668,"2020-05-18","US_AZ",0.3381386,0.358474,0.3381386,0.3500589,0.4573194,0.3525804,0.4573194,0.341321,13.5647594,15.6823636,10.5639774,11.5972091,NA,NA,3.3716115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-19,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,14576,705,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,368,18,405.714285714286,20.4285714285714,6392017,"US_AZ","2020/05/19","US",329064917,368,18,14576,705,72861.9417548621,72536.4059750188,73188.9385051316,0,23142.2198753349,35123.9219598281,0.000221421178590309,0.000220431903334803,0.000222414893609371,0,7.03272171531275e-05,0.000106738579973957,"2020-05-19","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,7.65497086539518,-10.1255832749661,25.4355250057564,0.600676009416493,-5.09714397942825,6.29849599826124,"2020-05-19","US_AZ",0.43825,0.358803,0.4864661,0.3502464,0.9548814,0.4366687,0.9891478,0.4269676,15.0406609,15.5077432,11.1906516,11.5505284,NA,NA,3.6775699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-20,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,14906,747,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,330,42,384.285714285714,21.7142857142857,6392017,"US_AZ","2020/05/20","US",329064917,330,42,14906,747,76341.1588433659,76011.4778404353,76672.2697561836,151.129470080705,14941.2740623382,35086.6360196954,0.000231994220287439,0.000230992348055248,0.000233000437892878,4.59269470165684e-07,4.54052476895865e-05,0.000106625271206579,"2020-05-20","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,6.97178315970866,-8.87663480460633,22.8202011240237,0.577909275284361,-4.78714165824408,5.9429602088128,"2020-05-20","US_AZ",0.4599176,0.399301,0.4599176,0.3910894,0.380419,0.4802736,0.380419,0.4700003,15.9542687,15.6162535,12.285511,11.7587547,NA,NA,3.7375243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-21,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,15348,764,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,442,17,382,20,6392017,"US_AZ","2020/05/21","US",329064917,442,17,15348,764,77831.9623222614,77499.9097287175,78165.4376132673,4458.23918296336,17730.0665897808,36300.485350453,0.000236524643926904,0.000235515564634675,0.000237538046674442,1.35482056963349e-05,5.38801484868739e-05,0.000110314054993754,"2020-05-21","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,6.34956831066763,-7.76996781035341,20.4691044316887,0.556005442574848,-4.49331699759759,5.60532788274728,"2020-05-21","US_AZ",0.296725,0.4071632,0.2692505,0.3913483,0.2911502,0.4950158,0.2601164,0.4785286,15.6162303,15.6152185,11.6548045,11.7963364,NA,NA,3.8466638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-22,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,15624,775,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,276,11,350.714285714286,17.7142857142857,6392017,"US_AZ","2020/05/22","US",329064917,276,11,15624,775,77890.7179491598,77560.8086817292,78222.0305042377,58.7556268984335,17788.8222166793,36359.2409773514,0.000236703197227068,0.000235700631318681,0.000237710027606005,1.78553300163668e-07,5.40587017870375e-05,0.000110492608293917,"2020-05-22","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,5.78288463772584,-6.79013372555434,18.355903001006,0.534931805724601,-4.21488902263433,5.28475263408354,"2020-05-22","US_AZ",0.358131,0.3634046,0.342913,0.3647818,0.363781,0.4562028,0.3441508,0.4550165,15.6195735,15.3936282,12.0007352,11.6676151,NA,NA,4.003428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-23,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,16053,801,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,429,26,341,17.4285714285714,6392017,"US_AZ","2020/05/23","US",329064917,429,26,16053,801,80231.5537924742,79897.8707378874,80566.6304308935,2340.83584331439,20129.6580599936,35953.7997558902,0.000243816796162668,0.000242802762039465,0.00024483506526736,7.11359893559965e-06,6.11723007226372e-05,0.000109260507269118,"2020-05-23","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,5.26677611721419,-5.92330819133269,16.4568604257611,0.514656898771743,-3.95111272076412,4.98042651830761,"2020-05-23","US_AZ",0.5604837,0.4045299,0.5037874,0.3956349,0.6906301,0.5115095,0.6082891,0.4973505,16.3639169,15.4872129,11.8021134,11.6341116,NA,NA,4.0810388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-24,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,16377,801,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,324,0,347.428571428571,17.2857142857143,6392017,"US_AZ","2020/05/24","US",329064917,324,0,16377,801,79465.5461269097,79134.6603747279,79797.8154116736,0,20129.6580599936,31975.5845064016,0.000241488964704523,0.000240483431342904,0.000242498702502745,0,6.11723007226372e-05,9.71710530490905e-05,"2020-05-24","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,4.79672903863533,-5.15712419312268,14.7505822703933,0.495150448372668,-3.70127743764785,4.69157833439318,"2020-05-24","US_AZ",0.3062935,0.394696,0.3844905,0.3972929,0.4726017,0.516752,0.5557241,0.5145227,15.7042777,15.433507,11.7072859,11.6187271,NA,NA,4.1831767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-25,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,16575,807,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,198,6,338.142857142857,17.1428571428571,6392017,"US_AZ","2020/05/25","US",329064917,198,6,16575,807,78727.8829663524,78401.1299106866,79055.9978335062,0,18776.2404609811,30151.1799985918,0.000239247269760916,0.000238254295308809,0.000240244382641089,0,5.70593809639727e-05,9.16268445553914e-05,"2020-05-25","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,4.36863252927828,-4.48052204437896,13.2177871029355,0.476383328599653,-3.46470534313342,4.41747200033273,"2020-05-25","US_AZ",0.5591001,0.4278734,0.5075626,0.4223906,0.7517291,0.5585776,0.6933809,0.5480439,15.2654896,15.6580891,10.9877427,11.6624773,NA,NA,4.4305177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-26,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,16864,810,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,289,3,326.857142857143,15,6392017,"US_AZ","2020/05/26","US",329064917,289,3,16864,810,78193.0977411463,77868.9249236885,78518.6201087062,0,13151.8716535898,21799.1047155144,0.000237622103425709,0.000236636970095747,0.000238611337922438,0,3.99674075665436e-05,6.62456056216847e-05,"2020-05-26","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,3.97874260191654,-3.88361453978721,11.8410997436203,0.458327517451616,-3.2407499641453,4.15740499904854,"2020-05-26","US_AZ",0.5163907,0.4397672,0.5032828,0.4274481,0.5643643,0.5021062,0.5339001,0.4823468,14.1487637,15.5026202,10.8330309,11.5911492,NA,NA,4.509257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Arizona","US_AZ","STATE_TOTAL",2020-05-27,3,1,1,1,2,1,0,NA,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,1,1,NA,NA,NA,17318,834,54.63,54.63,70.24,70.24,53.89,53.89,52.56,52.56,62.5,62.5,454,24,344.571428571429,12.4285714285714,6392017,"US_AZ","2020/05/27","US",329064917,454,24,17318,834,80507.9868080444,80179.4742719723,80837.8453305718,0,10097.2132063795,20129.6580599936,0.000244656852337876,0.000243658530976039,0.000245659264036864,0,3.06845630899618e-05,6.11723007226372e-05,"2020-05-27","US","USAZ",7278717,0,NA,NA,NA,0.0617826259086518,0.0541723727786056,0.069392879038698,3.62364941116272,-3.35756576469166,10.6048645870171,0.440956055013152,-3.02879478165899,3.91070689168529,"2020-05-27","US_AZ",0.6605465,0.469225,0.6772445,0.4591681,0.6813887,0.5452855,0.7190606,0.5309279,15.4796118,15.424115,11.1962866,11.4172364,NA,NA,4.5657889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
