"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-09,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,74860,271,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,438,7,436.714285714286,2.28571428571429,-52,5,1.28571428571428,0.857142857142857,1641164,"BH","BHR","Asia","Bahrain","2020-10-09",74860,438,436.714,271,7,2.286,43994.328,257.407,256.652,159.263,4.114,1.343,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519596,893.048,NA,9920,5.83,0.044,22.7,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/09","BH",1641164,438,7,74860,271,21492.7512067305,21298.1968602428,21689.082764406,557.320319434853,1734.59710168202,3073.01406324656,0.0130960411066356,0.0129774945467015,0.0132156705633355,0.000339588438105426,0.00105693099634285,0.00187246007300096,"2020/10/09","BH",1641164,438,7,74860,271,22318.8405797101,0,2536.23188405797,3478.26086956522,0.0456139666724349,0.000165126702754874,0.0135993968791115,0,0.00154538600898994,0.00211938652661478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-09",-32,-14,-32,-21,-18,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-10,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,75287,273,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,427,2,425.285714285714,2.14285714285714,-11,-5,-11.4285714285714,-0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-10-10",75287,427,425.286,273,2,2.143,44245.27,250.943,249.935,160.439,1.175,1.259,0.91,NA,NA,NA,NA,NA,NA,NA,NA,10537,1530133,899.241,6.192,10173,5.979,0.042,23.9,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/10","BH",1641164,427,2,75287,273,21615.3723339951,21420.8384763887,21811.672855488,122.621127264592,1672.54379009062,2917.49364497444,0.0131707570565739,0.0130522229809993,0.0132903676021945,7.47159499383318e-05,0.00101912044749374,0.00177769780775988,"2020/10/10","BH",1641164,427,2,75287,273,22536.231884058,217.391304347828,2608.69565217391,3623.1884057971,0.0458741478609085,0.000166345350007677,0.0137318585370249,0.000132461657913425,0.00158953989496108,0.00220769429855706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-10",-26,-12,-25,-18,-13,9
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-11,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,75614,275,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,327,2,421.714285714286,2.14285714285714,-100,0,-3.57142857142856,0,1641164,"BH","BHR","Asia","Bahrain","2020-10-11",75614,327,421.714,275,2,2.143,44437.444,192.174,247.836,161.614,1.175,1.259,0.91,NA,NA,NA,NA,NA,NA,NA,NA,8792,1538925,904.408,5.167,10039,5.9,0.042,23.8,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/11","BH",1641164,327,2,75614,275,21711.1441235028,21516.8674013049,21907.1749785902,95.7717895076712,1719.60464511388,2713.14990081739,0.0132291130706637,0.0131107356737687,0.0133485593021722,5.83560140897992e-05,0.00104779573833808,0.0016531863365376,"2020/10/11","BH",1641164,327,2,75614,275,22608.6956521739,72.4637681159402,2318.84057971014,3623.1884057971,0.0460733966867418,0.000167563997260481,0.0137760124229961,4.41538859711401e-05,0.00141292435107652,0.00220769429855706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-11",-23,-11,-20,-18,-18,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-12,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,75948,280,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,334,5,404.571428571429,2.71428571428571,7,3,-17.1428571428572,0.571428571428572,1641164,"BH","BHR","Asia","Bahrain","2020-10-12",75948,334,404.571,280,5,2.714,44633.732,196.288,237.762,164.553,2.938,1.595,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9086,1548011,909.748,5.34,9978,5.864,0.041,24.7,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,"2020/10/12","BH",1641164,2625,13,26249,89,75287,273,38865,60524,0.0458741478609085,0.00159947451930459,0.023681362740104,0.0368787031643395,"2020/10/12","BH",1641164,334,5,75948,280,22047.4885068236,21852.978867611,22243.7294431732,336.34438332084,1717.86367876756,3049.49428413823,0.0134340556500287,0.0133155363312935,0.0135536298890136,0.000204942579364914,0.0010467349264105,0.00185812891590251,"2020/10/12","BH",1641164,334,5,75948,280,22608.6956521739,0,1956.52173913043,3623.1884057971,0.04627691077796,0.00017061061539249,0.0137760124229961,0,0.00119215492122081,0.00220769429855706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-12",-25,-11,-20,-12,-20,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-13,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,76272,285,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,324,5,399.428571428571,3.28571428571429,-10,0,-5.14285714285711,0.571428571428571,1641164,"BH","BHR","Asia","Bahrain","2020-10-13",76272,324,399.429,285,5,3.286,44824.143,190.411,234.739,167.491,2.938,1.931,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9627,1557638,915.405,5.658,9848,5.788,0.041,24.7,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/13","BH",1641164,324,5,76272,285,22382.9602111142,22188.2113870991,22579.4183709471,335.471704290612,1856.02195448566,3053.95193903521,0.0136384664854422,0.0135198014257558,0.0137581730838278,0.000204410835413531,0.00113091802798847,0.00186084507034959,"2020/10/13","BH",1641164,324,5,76272,285,22898.5507246377,289.855072463768,2101.44927536232,3768.11594202898,0.0464743316329142,0.000173657233524498,0.0139526279668806,0.000176615543884565,0.00128046269316309,0.00229600207049934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-13",-25,-12,-19,-13,-19,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-14,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,76621,287,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,349,2,384.142857142857,3.57142857142857,25,-3,-15.2857142857143,0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-10-14",76621,349,384.143,287,2,3.571,45029.246,205.103,225.756,168.666,1.175,2.099,0.9,NA,NA,NA,NA,NA,NA,NA,NA,10399,1568037,921.517,6.111,8424,4.951,0.046,21.9,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/14","BH",1641164,349,2,76621,287,22493.3135720269,22298.6691095161,22689.6570806378,110.353360912708,1950.67758586745,2946.61626041153,0.0137057073954991,0.013587105925743,0.0138253441341864,6.72409100569523e-05,0.00118859394056136,0.00179544290540831,"2020/10/14","BH",1641164,349,2,76621,287,22898.5507246377,0,1956.52173913043,3260.86956521739,0.0466869855785284,0.000174875880777302,0.0139526279668806,0,0.00119215492122081,0.00198692486870135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-14",-27,-15,-27,-13,-18,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-15,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,76954,289,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,333,2,361.714285714286,3.57142857142857,-16,0,-22.4285714285714,0,1641164,"BH","BHR","Asia","Bahrain","2020-10-15",76954,333,361.714,289,2,3.571,45224.946,195.7,212.575,169.842,1.175,2.099,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9463,1577500,927.078,5.561,9024,5.303,0.04,24.9,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/15","BH",1641164,333,2,76954,289,22602.7414843566,22408.2051383531,22798.9666934208,109.427912329611,1857.49830573418,2844.58737930806,0.0137723844078694,0.0136538488160556,0.0138919490638478,6.66770123702512e-05,0.00113181760368505,0.00173327429757663,"2020/10/15","BH",1641164,333,2,76954,289,22971.0144927536,72.4637681159438,1811.59420289855,3188.40579710145,0.0468898903461202,0.000176094528030105,0.0139967818528518,4.41538859711423e-05,0.00110384714927853,0.00194277098273021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-15",-26,-8,-26,-18,-18,12
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-16,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,77325,292,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,371,3,352.142857142857,3,38,1,-9.57142857142856,-0.571428571428572,1641164,"BH","BHR","Asia","Bahrain","2020-10-16",77325,371,352.143,292,3,3,45442.979,218.032,206.95,171.605,1.763,1.763,0.9,NA,NA,NA,NA,NA,NA,NA,NA,10922,1588422,933.497,6.419,9832,5.778,0.036,27.9,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/16","BH",1641164,371,3,77325,292,22804.9150585546,22610.210172676,23001.2966202489,202.173574198041,1978.6302290719,2862.0865146501,0.0138955735432623,0.0137769352561206,0.0140152334685924,0.000123189135392953,0.00120562614648621,0.00174393693418214,"2020/10/16","BH",1641164,371,3,77325,292,22971.0144927536,0,1739.13043478261,3043.47826086956,0.0471159494115152,0.000177922498909311,0.0139967818528518,0,0.00105969326330739,0.00185446321078793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-16",-33,-14,-32,-22,-18,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-17,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,77571,293,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,246,1,326.285714285714,2.85714285714286,-125,-2,-25.8571428571429,-0.142857142857143,1641164,"BH","BHR","Asia","Bahrain","2020-10-17",77571,246,326.286,293,1,2.857,45587.55,144.571,191.754,172.193,0.588,1.679,0.9,NA,NA,NA,NA,NA,NA,NA,NA,11127,1599549,940.036,6.539,9917,5.828,0.033,30.4,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/17","BH",1641164,246,1,77571,293,22817.1920704551,22622.8969022371,23013.15592914,12.277011900529,1956.96536816899,2825.65259206622,0.0139030542166749,0.013784665580184,0.0140224596256925,7.48067341260778e-06,0.00119242523487536,0.00172173688434929,"2020/10/17","BH",1641164,246,1,77571,293,23115.9420289855,144.927536231884,1376.8115942029,2826.08695652174,0.0472658430236101,0.000178531822535712,0.0140850896247941,8.83077719422824e-05,0.000838923833451684,0.00172200155287451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-17",-27,-10,-26,-19,-13,9
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-18,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,77902,300,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,331,7,326.857142857143,3.57142857142857,85,6,0.571428571428555,0.714285714285714,1641164,"BH","BHR","Asia","Bahrain","2020-10-18",77902,331,326.857,300,7,3.571,45782.075,194.525,192.09,176.306,4.114,2.099,0.9,NA,NA,NA,NA,NA,NA,NA,NA,8143,1607692,944.821,4.786,9824,5.773,0.033,30.1,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/18","BH",1641164,331,7,77902,300,23324.3071658481,23129.2999578864,23520.9585139795,507.115095392994,2452.50131510867,2994.68233779205,0.0142120514256029,0.0140932289264731,0.0143318757381831,0.000308997208927928,0.00149436699507707,0.00182473070198472,"2020/10/18","BH",1641164,331,7,77902,300,23260.8695652174,144.927536231884,1376.8115942029,2608.69565217391,0.047467529143949,0.000182797087920525,0.0141733973967363,8.83077719422824e-05,0.000838923833451684,0.00158953989496108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-18",-23,-12,-21,-18,-18,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-19,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,78224,302,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,322,2,325.142857142857,3.14285714285714,-9,-5,-1.71428571428567,-0.428571428571429,1641164,"BH","BHR","Asia","Bahrain","2020-10-19",78224,322,325.143,302,2,3.143,45971.31,189.236,191.083,177.482,1.175,1.847,0.9,NA,NA,NA,NA,NA,NA,NA,NA,9940,1617632,950.663,5.842,9946,5.845,0.033,30.6,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,"2020/10/19","BH",1641164,2615,27,26328,111,77902,300,38771,59358,0.047467529143949,0.00159338128304057,0.0236240863192222,0.036168231815955,"2020/10/19","BH",1641164,322,2,78224,302,23442.7685315041,23247.7731810809,23639.3994444559,118.461365655981,2570.96268076465,2915.83027487553,0.0142842327345129,0.0141654174604615,0.0144040445954553,7.21813089100062e-05,0.00156654830398708,0.00177668427705916,"2020/10/19","BH",1641164,322,2,78224,302,23260.8695652174,0,1159.42028985507,2463.76811594203,0.0476637313516504,0.000184015735173328,0.0141733973967363,0,0.000706462175538259,0.0015012321230188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-19",-26,-11,-22,-13,-19,11
"Bahrain","BHR",NA,NA,"NAT_TOTAL",2020-10-20,2,1,2,1,2,1,4,1,0,NA,2,1,0,NA,3,2,0,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,78533,305,63.89,63.89,71.43,71.43,68.33,68.33,65.38,65.38,87.5,87.5,309,3,323,2.85714285714286,-13,1,-2.14285714285717,-0.285714285714286,1641164,"BH","BHR","Asia","Bahrain","2020-10-20",78533,309,323,305,3,2.857,46152.906,181.596,189.823,179.245,1.763,1.679,0.9,NA,NA,NA,NA,NA,NA,NA,NA,10444,1628076,956.801,6.138,10063,5.914,0.032,31.2,"units unclear",NA,NA,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,NA,151.689,16.52,5.8,37.6,NA,2,77.29,0.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/20","BH",1641164,309,3,78533,305,23637.8235308544,23442.6987045595,23834.5724746759,195.054999350294,2702.39264355873,3095.1875446949,0.0144030843540648,0.0142841901873058,0.0145229681340048,0.000118851619551912,0.00164663168553461,0.00188597089912702,"2020/10/20","BH",1641164,309,3,78533,305,23333.3333333333,72.4637681159402,1014.49275362319,2391.30434782608,0.0478520123522086,0.000185843706052533,0.0142175512827075,4.41538859711401e-05,0.000618154403595977,0.00145707823704766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","Bahrain",NA,NA,NA,NA,NA,"2020-10-20",-24,-10,-18,-15,-18,11
