"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1655,43,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,46,2,37,2.57142857142857,1567582,"US_ID","2020/04/18","US",329064917,46,2,1655,43,4962.86013083124,4741.70964010985,5194.32494766247,873.702827936424,1354.84900698577,1354.84900698577,1.50817053852971e-05,1.44096480516331e-05,1.57851070695041e-05,2.65510780031414e-06,4.11726968446708e-06,4.11726968446708e-06,"2020/04/18","US_ID",1567582,46,2,1655,43,4565.21739130435,217.391304347826,1376.8115942029,2608.69565217391,0.00105576614173932,2.74307819303871e-05,0.00291226704013209,0.000138679382863433,0.000878302758135076,0.0016641525943612,"2020-04-18","US","USID",1787065,0,NA,NA,NA,"2020-04-18","US_ID",0.9517598,1.0464102,0.8766209,1.0467223,0.6000137,0.8156431,0.5389859,0.809283,22.1410193,24.5245141,17.2163143,19.6445521,NA,NA,5.7043552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-18",-33,-6,73,-22,-29,8
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1668,44,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,13,1,37.2857142857143,2.42857142857143,1567582,"US_ID","2020/04/19","US",329064917,13,1,1668,44,4884.60935881634,4671.37837378372,5107.5735423484,0,1354.84900698577,1354.84900698577,1.48439080147105e-05,1.41959173781619e-05,1.55214770049412e-05,0,4.11726968446708e-06,4.11726968446708e-06,"2020/04/19","US_ID",1567582,13,1,1668,44,4637.68115942029,72.463768115942,1376.8115942029,2246.3768115942,0.00106405916883455,2.80687070915588e-05,0.00295849350108657,4.62264609544777e-05,0.000878302758135076,0.00143302028958881,"2020-04-19","US","USID",1787065,0,NA,NA,NA,"2020-04-19","US_ID",0.6697918,1.0188255,0.6697918,1.0191059,0.7767156,0.9121898,0.7767156,0.9058935,22.8807743,24.1341694,18.5065275,19.36588,NA,NA,5.9197726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-19",-21,-2,138,-26,-34,6
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1672,45,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,4,1,35.1428571428571,2.57142857142857,1567582,"US_ID","2020/04/20","US",329064917,4,1,1672,45,4793.46381802426,4588.40317312923,5007.68884244266,0,1354.84900698577,1354.84900698577,1.4566924550101e-05,1.3943762874999e-05,1.52179359869064e-05,0,4.11726968446708e-06,4.11726968446708e-06,"2020/04/20","US_ID",1567582,4,1,1672,45,4637.68115942029,0,1159.42028985507,1811.59420289855,0.00106661086947924,2.87066322527306e-05,0.00295849350108657,0,0.000739623375271643,0.00115566152386194,"2020-04-20","US","USID",1787065,0,NA,NA,NA,"2020-04-20","US_ID",0.4282447,0.9548611,0.4282447,0.9551686,0.4081742,0.8298136,0.4081742,0.8235418,19.5713782,23.2612813,16.4285292,18.796427,NA,NA,6.0960435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-20",-21,-4,110,-23,-37,11
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1736,48,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,64,3,38.8571428571429,2.14285714285714,1567582,"US_ID","2020/04/21","US",329064917,64,3,1736,48,5100.32287704846,4895.10842324829,5314.1404032236,0,1354.84900698577,1354.84900698577,1.54994428562813e-05,1.48758137691363e-05,1.61492159409494e-05,0,4.11726968446708e-06,4.11726968446708e-06,"2020/04/21","US_ID",1567582,64,3,1736,48,4637.68115942029,0,942.028985507246,1666.66666666667,0.00110743807979423,3.0620407736246e-05,0.00295849350108657,0,0.00060094399240821,0.00106320860195299,"2020-04-21","US","USID",1787065,0,NA,NA,NA,"2020-04-21","US_ID",1.3252098,0.9694877,0.901621,0.894731,1.460998,0.8960904,1.1004294,0.8349913,20.5474996,22.8210717,17.3867481,18.5599114,NA,NA,6.7821928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-21",-23,-1,109,-21,-42,14
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1766,51,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,30,3,41.8571428571429,1.71428571428571,1567582,"US_ID","2020/04/22","US",329064917,30,3,1766,51,5313.45192948064,5111.62281484429,5523.25013592802,240.407460044748,1595.25646703052,1595.25646703052,1.61471237284181e-05,1.55337823960258e-05,1.67846824458896e-05,7.30577608322641e-07,4.84784729278972e-06,4.84784729278972e-06,"2020/04/22","US_ID",1567582,30,3,1766,51,4710.14492753623,72.463768115942,797.101449275362,1739.13043478261,0.00112657583462938,3.25341832197614e-05,0.00300471996204105,4.62264609544777e-05,0.000508491070499255,0.00110943506290746,"2020-04-22","US","USID",1787065,0,NA,NA,NA,"2020-04-22","US_ID",0.8916195,0.8065353,0.8916195,0.7347224,1.0301743,0.7894108,1.0301743,0.7313348,24.0733687,22.1879493,17.2359418,17.840058,NA,NA,6.7731306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-22",-25,-3,52,-22,-41,15
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1836,54,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,70,3,35.5714285714286,1.85714285714286,1567582,"US_ID","2020/04/23","US",329064917,70,3,1836,54,5649.56808315371,5446.28751957965,5860.43601470613,446.300492277724,2041.55695930825,2041.55695930825,1.71685518306216e-05,1.6550799669658e-05,1.78093613507457e-05,1.35626883700192e-06,6.20411612979164e-06,6.20411612979164e-06,"2020/04/23","US_ID",1567582,70,3,1836,54,4782.60869565217,72.463768115942,869.565217391304,1666.66666666667,0.00117123059591141,3.44479587032768e-05,0.00305094642299553,4.62264609544777e-05,0.000554717531453732,0.00106320860195299,"2020-04-23","US","USID",1787065,0,NA,NA,NA,"2020-04-23","US_ID",0.6428086,0.7237865,0.6428086,0.6497803,0.5825069,0.6724591,0.5825069,0.6146067,24.6563837,22.1134958,18.3182312,17.5433605,NA,NA,6.6064193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-23",-29,-6,30,-25,-42,16
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1870,54,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,34,0,37.2857142857143,1.85714285714286,1567582,"US_ID","2020/04/24","US",329064917,34,0,1870,54,5566.00076567122,5365.4567370215,5774.04050426666,0,2041.55695930825,2041.55695930825,1.69145979353102e-05,1.63051618687795e-05,1.7546812820118e-05,0,6.20411612979164e-06,6.20411612979164e-06,"2020/04/24","US_ID",1567582,34,0,1870,54,4855.07246376812,72.463768115942,797.101449275362,1666.66666666667,0.00119292005139125,3.44479587032768e-05,0.00309717288395,4.62264609544777e-05,0.000508491070499255,0.00106320860195299,"2020-04-24","US","USID",1787065,0,NA,NA,NA,"2020-04-24","US_ID",0.8123734,0.8112665,0.7060153,0.7239703,0.656013,0.7622454,0.5751527,0.693144,21.827493,22.1726377,15.37603,17.0471401,NA,NA,6.577284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-24",-30,-6,68,-24,-41,14
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1887,56,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,17,2,33.1428571428571,1.85714285714286,1567582,"US_ID","2020/04/25","US",329064917,17,2,1887,56,5638.96892830956,5442.58994360356,5842.43363985402,0,2041.55695930825,2041.55695930825,1.71363419100358e-05,1.65395630540692e-05,1.77546536808542e-05,0,6.20411612979164e-06,6.20411612979164e-06,"2020/04/25","US_ID",1567582,17,2,1887,56,4855.07246376812,0,797.101449275362,1594.20289855072,0.00120376477913117,3.57238090256204e-05,0.00309717288395,0,0.000508491070499255,0.00101698214099851,"2020-04-25","US","USID",1787065,0,NA,NA,NA,"2020-04-25","US_ID",0.927179,0.8206343,0.927179,0.749286,0.7588447,0.782462,0.7588447,0.7211156,21.4559409,22.0345151,17.2185409,17.0646999,NA,NA,6.665284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-25",-31,-3,71,-18,-27,8
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1897,56,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,10,0,32.7142857142857,1.71428571428571,1567582,"US_ID","2020/04/26","US",329064917,10,0,1897,56,5495.1299705941,5303.52528372534,5693.65691276778,0,2041.55695930825,2041.55695930825,1.66992276803367e-05,1.61169575051519e-05,1.7302533994433e-05,0,6.20411612979164e-06,6.20411612979164e-06,"2020/04/26","US_ID",1567582,10,0,1897,56,4855.07246376812,0,797.101449275362,1376.8115942029,0.00121014403074289,3.57238090256204e-05,0.00309717288395,0,0.000508491070499255,0.000878302758135076,"2020-04-26","US","USID",1787065,0,NA,NA,NA,"2020-04-26","US_ID",0.5090614,0.7819814,0.5090614,0.7152033,0.3417977,0.7215909,0.3417977,0.6603543,21.8764198,21.907446,17.3293064,16.9440331,NA,NA,6.7715525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-26",-18,3,164,-19,-33,5
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1897,56,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,0,0,32.1428571428571,1.57142857142857,1567582,"US_ID","2020/04/27","US",329064917,0,0,1897,56,5336.75832730217,5150.47088067829,5529.78360694629,0,2041.55695930825,2041.55695930825,1.62179498682388e-05,1.56518383291473e-05,1.68045371027696e-05,0,6.20411612979164e-06,6.20411612979164e-06,"2020/04/27","US_ID",1567582,0,0,1897,56,4855.07246376812,0,507.246376811594,1159.42028985507,0.00121014403074289,3.57238090256204e-05,0.00309717288395,0,0.000323585226681344,0.000739623375271643,"2020-04-27","US","USID",1787065,0,NA,NA,NA,"2020-04-27","US_ID",0.377099,0.7565309,0.3281443,0.6850483,0.6648286,0.7690484,0.592196,0.6973949,22.684039,22.2976415,18.2432525,17.2129892,NA,NA,6.8162449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-27",-21,-2,63,-21,-36,11
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1952,60,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,55,4,30.8571428571429,1.71428571428571,1567582,"US_ID","2020/04/28","US",329064917,55,4,1952,60,5727.58298940043,5540.36288783136,5921.12963801005,0,2041.55695930825,2041.55695930825,1.74056324254112e-05,1.68366866281019e-05,1.7993804055417e-05,0,6.20411612979164e-06,6.20411612979164e-06,"2020/04/28","US_ID",1567582,55,4,1952,60,5072.46376811594,217.391304347826,724.63768115942,1159.42028985507,0.00124522991460734,3.82755096703075e-05,0.00323585226681344,0.000138679382863433,0.000462264609544777,0.000739623375271643,"2020-04-28","US","USID",1787065,0,NA,NA,NA,"2020-04-28","US_ID",0.4889921,0.6467671,0.454727,0.6184894,0.5169384,0.6380919,0.4316036,0.6039241,21.1051669,22.2450485,17.625689,17.2753174,NA,NA,7.0189047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-28",-19,3,129,-15,-41,4
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1952,60,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,0,0,26.5714285714286,1.28571428571429,1567582,"US_ID","2020/04/29","US",329064917,0,0,1952,60,5586.96592582516,5404.16814240856,5775.94690501611,0,1560.4107802589,2041.55695930825,1.69783092550859e-05,1.64228025025486e-05,1.75526062081425e-05,0,4.7419542456387e-06,6.20411612979164e-06,"2020/04/29","US_ID",1567582,0,0,1952,60,5072.46376811594,0,724.63768115942,1159.42028985507,0.00124522991460734,3.82755096703075e-05,0.00323585226681344,0,0.000462264609544777,0.000739623375271643,"2020-04-29","US","USID",1787065,0,NA,NA,NA,"2020-04-29","US_ID",0.438949,0.5941023,0.4794674,0.5724694,0.7488032,0.5947454,0.7722335,0.5642193,17.8780931,21.4611259,13.1787086,16.713646,NA,NA,7.3491261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-29",-20,2,107,-16,-41,13
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,1,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,1984,60,87.96,87.96,91.67,91.67,68.33,68.33,69.23,69.23,62.5,62.5,32,0,21.1428571428571,0.857142857142857,1567582,"US_ID","2020/04/30","US",329064917,32,0,1984,60,5547.37925923626,5365.71640736895,5735.1925277941,0,686.707952322472,2041.55695930825,1.68580087777521e-05,1.6305950984647e-05,1.74287571585582e-05,0,2.08684644532456e-06,6.20411612979164e-06,"2020/04/30","US_ID",1567582,32,0,1984,60,5072.46376811594,0,507.246376811594,1014.49275362319,0.00126564351976484,3.82755096703075e-05,0.00323585226681344,0,0.000323585226681344,0.000647170453362688,"2020-04-30","US","USID",1787065,0,NA,NA,NA,"2020-04-30","US_ID",0.4962903,0.5740106,0.5238619,0.5580561,0.6351119,0.619434,0.6399102,0.5896751,21.1432373,21.1039724,17.1318784,16.6257489,NA,NA,7.4335141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-04-30",-22,-2,56,-19,-41,14
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2015,63,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,31,3,20.7142857142857,1.28571428571429,1567582,"US_ID","2020/05/01","US",329064917,31,3,2015,63,5787.799599718,5606.82754924605,5974.61290048067,0,686.707952322472,2041.55695930825,1.75886255286157e-05,1.70386670215776e-05,1.81563350932384e-05,0,2.08684644532456e-06,6.20411612979164e-06,"2020/05/01","US_ID",1567582,31,3,2015,63,5072.46376811594,0,434.782608695652,1014.49275362319,0.00128541919976116,4.01892851538229e-05,0.00323585226681344,0,0.000277358765726866,0.000647170453362688,"2020-05-01","US","USID",1787065,0,NA,NA,NA,"2020-05-01","US_ID",0.4602499,0.5295294,0.5154799,0.534342,0.5600286,0.6059804,0.6121836,0.5951864,18.5986975,20.6684948,14.8602658,16.5313743,NA,NA,7.6632487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-01",-18,2,108,-15,-38,11
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2061,64,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,46,1,24.8571428571429,1.14285714285714,1567582,"US_ID","2020/05/02","US",329064917,46,1,2061,64,5890.31520688741,5708.76468861295,6077.63940694482,0,686.707952322472,2041.55695930825,1.79001616477013e-05,1.734844522673e-05,1.84694237913695e-05,0,2.08684644532456e-06,6.20411612979164e-06,"2020/05/02","US_ID",1567582,46,1,2061,64,5217.39130434783,144.927536231884,579.710144927536,1159.42028985507,0.00131476375717506,4.08272103149947e-05,0.00332830518872239,9.24529219089553e-05,0.000369811687635821,0.000739623375271643,"2020-05-02","US","USID",1787065,0,NA,NA,NA,"2020-05-02","US_ID",0.2309514,0.4352608,0.2309514,0.4401587,0.1677052,0.5204609,0.1677052,0.5097351,17.5051604,20.1567709,14.3605208,16.1591398,NA,NA,7.6603745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-02",-23,2,107,-8,-23,5
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2061,64,69.44,69.44,73.81,73.81,57.22,57.22,56.41,56.41,62.5,62.5,0,0,23.4285714285714,1.14285714285714,1567582,"US_ID","2020/05/03","US",329064917,0,0,2061,64,5773.04588212568,5594.97517717046,5956.7840252659,0,686.707952322472,2041.55695930825,1.75437902489182e-05,1.7002648681538e-05,1.81021546738326e-05,0,2.08684644532456e-06,6.20411612979164e-06,"2020/05/03","US_ID",1567582,0,0,2061,64,5289.85507246377,72.463768115942,652.173913043478,942.028985507246,0.00131476375717506,4.08272103149947e-05,0.00337453164967687,4.62264609544777e-05,0.000416038148590299,0.00060094399240821,"2020-05-03","US","USID",1787065,0,NA,NA,NA,"2020-05-03","US_ID",0.7329317,0.4661895,0.7329317,0.4710977,0.7005562,0.5700855,0.7005562,0.5594115,18.4862409,19.6856515,14.0801984,15.7083835,NA,NA,7.8240263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-03",-11,5,121,-14,-29,4
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-04,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2106,64,67.59,67.59,70.24,70.24,56.11,56.11,55.13,55.13,62.5,62.5,45,0,29.8571428571429,1.14285714285714,1567582,"US_ID","2020/05/04","US",329064917,45,0,2106,64,5785.18377282433,5606.61287286517,5969.44216486388,0,446.300492277724,2041.55695930825,1.75806762555132e-05,1.70380146385072e-05,1.81406216721179e-05,0,1.35626883700192e-06,6.20411612979164e-06,"2020/05/04","US_ID",1567582,45,0,2106,64,5289.85507246377,0,579.710144927536,942.028985507246,0.00134347038942779,4.08272103149947e-05,0.00337453164967687,0,0.000369811687635821,0.00060094399240821,"2020-05-04","US","USID",1787065,0,NA,NA,NA,"2020-05-04","US_ID",0.9805635,0.5416518,0.9805635,0.5532142,0.9327684,0.6074807,0.9327684,0.6070375,19.2691568,19.2319216,14.9145451,15.270492,NA,NA,8.1588003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-04",-10,4,121,-14,-31,8
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-05,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2127,65,67.59,67.59,70.24,70.24,56.11,56.11,55.13,55.13,62.5,62.5,21,1,25,0.714285714285714,1567582,"US_ID","2020/05/05","US",329064917,21,1,2127,65,5824.09239616873,5646.85848819837,6006.88901802684,164.406026218524,164.406026218524,1724.81680647742,1.7698916217704e-05,1.7160317604439e-05,1.82544194403648e-05,4.99615783163308e-07,4.99615783163308e-07,5.24157002880201e-06,"2020/05/05","US_ID",1567582,21,1,2127,65,5362.31884057971,72.463768115942,579.710144927536,1014.49275362319,0.0013568668178124,4.14651354761665e-05,0.00342075811063135,4.62264609544777e-05,0.000369811687635821,0.000647170453362687,"2020-05-05","US","USID",1787065,0,NA,NA,NA,"2020-05-05","US_ID",0.5120391,0.547151,0.5120391,0.5654993,1.1743514,0.7002114,1.1743514,0.7117419,19.1029382,18.8678613,14.1544527,14.6781642,NA,NA,8.1894235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-05",-10,10,134,-8,-36,11
"United States","USA","Idaho","US_ID","STATE_TOTAL",2020-05-06,3,0,2,1,2,1,4,1,0,NA,1,1,1,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,2158,66,67.59,67.59,70.24,70.24,56.11,56.11,55.13,55.13,62.5,62.5,31,1,29.4285714285714,0.857142857142857,1567582,"US_ID","2020/05/06","US",329064917,31,1,2158,66,5891.71915950548,5714.91881201125,6073.98911451337,77.7450501332496,242.151076351774,928.859028674246,1.79044281390395e-05,1.73671470787974e-05,1.84583308664088e-05,2.36260525254504e-07,7.35876308417812e-07,2.82272275374237e-06,"2020/05/06","US_ID",1567582,31,1,2158,66,5362.31884057971,0,507.246376811594,797.101449275362,0.00137664249780873,4.21030606373383e-05,0.00342075811063135,0,0.000323585226681344,0.000508491070499254,"2020-05-06","US","USID",1787065,0,NA,NA,NA,"2020-05-06","US_ID",0.3909215,0.5407628,0.3909215,0.5536183,0.3936541,0.6499907,0.3936541,0.6581749,17.9615644,18.8798551,13.6508038,14.7433946,NA,NA,8.6456467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Idaho",NA,NA,"US_ID",NA,"2020-05-06",-17,2,43,-13,-36,13
