"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-25,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,12,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0.142857142857143,0,-1,0,0,0,5666,"GL","2020/05/25","GL",56660,0,0,0,0,11,0,11,11,0.000194140487116131,0,0.000194140487116131,0.000194140487116131,"2020/05/25","GL",5666,0,0,12,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-26,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,12,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","GL",5666,0,0,12,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-27,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,1,0,0.285714285714286,0,1,0,0.142857142857143,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","GL",5666,1,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-28,2,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,55.56,55.56,63.1,63.1,51.67,51.67,53.85,53.85,37.5,37.5,0,0,0.285714285714286,0,-1,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-29,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-30,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0.285714285714286,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/30","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-05-31,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0.142857142857143,0,0,0,-0.142857142857143,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/31","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-01,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL","2020/06/01","GL",56660,2,0,2,0,13,0,13,13,0.000229438757500882,3.52982703847511e-05,0.000229438757500882,0.000229438757500882,"2020/06/01","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-02,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0.142857142857143,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/02","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-03,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,-0.142857142857143,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/03","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-04,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/04","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-05,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/05","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-06,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/06","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-07,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/07","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-08,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/06/08","GL",56660,0,0,2,0,13,0,13,13,0.000229438757500882,0,0.000229438757500882,0.000229438757500882,"2020/06/08","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-09,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/09","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-10,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/10","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-11,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/11","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-12,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/12","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-13,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/13","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-14,1,1,0,NA,2,1,2,1,0,NA,1,1,1,1,4,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,51.85,51.85,59.52,59.52,49.44,49.44,51.28,51.28,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/14","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-15,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/06/15","GL",56660,0,0,2,0,13,0,11,13,0.000229438757500882,0,0.000194140487116131,0.000229438757500882,"2020/06/15","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-16,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/16","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-17,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/17","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-18,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/18","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-19,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/19","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-20,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/20","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-21,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/21","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-22,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/06/22","GL",56660,0,0,2,0,13,0,3,13,0.000229438757500882,0,5.29474055771267e-05,0.000229438757500882,"2020/06/22","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-23,1,1,0,NA,2,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,42.59,42.59,52.38,52.38,43.89,43.89,44.87,44.87,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/23","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-24,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/24","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-25,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/25","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-26,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/26","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-27,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/27","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-28,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/28","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-29,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/06/29","GL",56660,0,0,2,0,13,0,2,13,0.000229438757500882,0,3.52982703847511e-05,0.000229438757500882,"2020/06/29","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-06-30,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/30","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-01,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-02,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,40.56,40.56,41.03,41.03,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/02","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-03,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/03","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-04,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,5132693,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/04","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-05,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/05","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-06,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL","2020/07/06","GL",56660,0,0,2,0,13,0,2,13,0.000229438757500882,0,3.52982703847511e-05,0.000229438757500882,"2020/07/06","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-07,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/07","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-08,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/08","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-09,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/09","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-10,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/10","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-11,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/11","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
"Greenland","GRL",NA,NA,"NAT_TOTAL",2020-07-12,1,1,0,NA,1,1,2,1,0,NA,0,NA,1,1,2,2,0,0,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,13,0,37.04,37.04,47.62,47.62,38.33,38.33,38.46,38.46,37.5,37.5,0,0,0,0,0,0,0,0,5666,"GL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/12","GL",5666,0,0,13,0,0,0,NA,0,0,0,0,0,NA,0,0,0
