"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-04,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5100,27,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,166,0,167.142857142857,0.285714285714286,-8,0,7.57142857142856,0,875899,"CY","CYP","Europe","Cyprus","2020-11-04",5100,166,167.143,27,0,0.286,5822.589,189.52,190.824,30.825,0,0.326,1.26,NA,NA,NA,NA,NA,NA,NA,NA,3529,500171,571.037,4.029,3487,3.981,0.048,20.9,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","CY",875899,166,0,5100,27,2902.25142218446,2695.47597017096,3124.88904029721,0,0,0,0.00331345443045883,0.00307738217553731,0.00356763626890453,0,0,0,"2020/11/04","CY",875899,166,0,5117,29,3550.72463768116,0,1449.27536231884,1594.20289855072,0.00584199776458245,3.3108840174495e-05,0.00405380601836646,0,0.00165461470137406,0.00182007617151147,"2020-W45","2020-11-04","CY","Cyprus",5.59425230534571,0.11416841439481,"2020-11-04",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0157390457418375,0.0125519703124905,0.0189261211711845,5.13227405151564e-07,-3.03844555385988e-06,4.06490036416301e-06,0.00574545848218856,0.00507070182569392,0.00642021513868321,0.0114135700689461,0.00980175857314141,0.0130253815647508
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-05,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5333,27,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,233,0,183.142857142857,0.285714285714286,67,0,16,0,875899,"CY","CYP","Europe","Cyprus","2020-11-05",5333,233,183.143,27,0,0.286,6088.602,266.012,209.091,30.825,0,0.326,1.25,NA,NA,NA,NA,NA,NA,NA,NA,3756,503927,575.325,4.288,3663,4.182,0.05,20,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","CY",875899,233,0,5333,27,2925.46650023374,2716.98103555695,3149.9499378123,0,0,0,0.00333995871696821,0.00310193416770307,0.00359624789823062,0,0,0,"2020/11/05","CY",875899,233,0,5350,29,3623.1884057971,72.463768115942,1521.73913043478,1594.20289855072,0.00610801017012235,3.3108840174495e-05,0.00413653675343516,8.27307350687031e-05,0.00173734543644277,0.00182007617151147,"2020-W45","2020-11-05","CY","Cyprus",5.59425230534571,0.11416841439481,"2020-11-05",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0162105308102839,0.0130517380691765,0.0193693235513913,8.16617712546283e-07,-4.47221595628452e-06,6.10545138137709e-06,0.00567981684388598,0.00491693918160162,0.00644269450617034,0.0116111874053434,0.00983334689955512,0.0133890279111316
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-06,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5557,27,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,224,0,191.428571428571,0.285714285714286,-9,0,8.28571428571428,0,875899,"CY","CYP","Europe","Cyprus","2020-11-06",5557,224,191.429,27,0,0.286,6344.339,255.737,218.551,30.825,0,0.326,1.23,NA,NA,NA,NA,NA,NA,NA,NA,3693,507620,579.542,4.216,3666,4.185,0.052,19.2,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","CY",875899,224,0,5557,27,2938.17858832997,2728.73329013875,3163.69996588482,0,0,0,0.00335447190638415,0.00311535153041475,0.00361194608725985,0,0,0,"2020/11/06","CY",875899,224,0,5574,29,3623.1884057971,0,942.028985507246,1594.20289855072,0.00636374741836673,3.3108840174495e-05,0.00413653675343516,0,0.00107549955589314,0.00182007617151147,"2020-W45","2020-11-06","CY","Cyprus",5.59425230534571,0.11416841439481,"2020-11-06",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0166961476592878,0.0135669062495832,0.0198253890689924,1.29935396885936e-06,-6.54384371556312e-06,9.14255165328184e-06,0.00573174450923091,0.00509944066992777,0.00636404834853405,0.011576743890923,0.010055505622387,0.0130979821594589
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-07,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5871,35,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,314,8,215,1.28571428571429,90,8,23.5714285714286,1,875899,"CY","CYP","Europe","Cyprus","2020-11-07",5871,314,215,35,8,1.286,6702.828,358.489,245.462,39.959,9.133,1.468,1.21,NA,NA,NA,NA,NA,NA,NA,NA,4218,511838,584.357,4.816,3585,4.093,0.06,16.7,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","CY",875899,314,8,5871,35,3877.11404307252,3660.91041531137,4106.08608179003,0,0,0,0.00442643962725443,0.00417960337357546,0.00468785337326567,0,0,0,"2020/11/07","CY",875899,314,8,5888,37,3768.11594202899,144.927536231884,1086.95652173913,1666.66666666667,0.00672223623956643,4.22423133260798e-05,0.00430199822357256,0.000165461470137406,0.00124096102603055,0.00190280690658017,"2020-W45","2020-11-07","CY","Cyprus",5.59425230534571,0.11416841439481,"2020-11-07",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0171962231709389,0.0140977219845432,0.0202947243573345,2.06745286208242e-06,-9.51389740991011e-06,1.36488031340749e-05,0.00578113170859337,0.00501931362991532,0.00654294978727142,0.0114439663093471,0.00965162201392487,0.0132363106047694
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-08,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,5987,28,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,116,0,203.428571428571,1.28571428571429,-198,-8,-11.5714285714286,0,875899,"CY","CYP","Europe","Cyprus","2020-11-08",5987,116,203.429,28,-7,0.286,6835.263,132.435,232.251,31.967,-7.992,0.326,1.18,NA,NA,NA,NA,1,1.142,49,55.943,2803,514641,587.557,3.2,3549,4.052,0.057,17.4,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","CY",875899,116,-7,5987,28,3045.27776053891,2835.43105515189,3270.65495808224,0,0,0,0.00347674533312507,0.00323716667692496,0.00373405490596774,0,0,0,"2020/11/08","CY",875899,116,0,6004,37,3768.11594202899,0,1086.95652173913,1666.66666666667,0.00685467160026441,4.22423133260798e-05,0.00430199822357256,0,0.00124096102603055,0.00190280690658017,"2020-W45","2020-11-08","CY","Cyprus",5.59425230534571,0.11416841439481,"2020-11-08",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0177110853330565,0.0146444195592019,0.0207777511069111,3.28959888350003e-06,-1.37339152330611e-05,2.03131130000611e-05,0.0057258035509801,0.00508802904065571,0.00636357806130449,0.0113565338242766,0.00983545569146266,0.0128776119570906
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-09,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,6098,28,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,111,0,191.142857142857,1.14285714285714,-5,0,-12.2857142857143,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-09",6098,111,191.143,28,0,0.143,6961.99,126.727,218.225,31.967,0,0.163,1.16,NA,NA,NA,NA,NA,NA,NA,NA,2111,516752,589.968,2.41,3449,3.938,0.055,18,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/11/09","CY",875899,1424,1,4387,5,5987,27,4655,4984,0.0068352629698173,0.0016257582209821,0.00531453969007842,0.00569015377343735,"2020/11/09","CY",875899,111,0,6098,28,2984.70907663869,2778.98470149968,3205.66294134758,0,0,0,0.00340759502709637,0.00317272276997653,0.00365985455097857,0,0,0,"2020/11/09","CY",875899,111,0,6115,37,3840.57971014493,72.463768115942,1086.95652173913,1739.13043478261,0.00698139854024265,4.22423133260798e-05,0.00438472895864127,8.27307350687031e-05,0.00124096102603055,0.00198553764164888,"2020-W46","2020-11-09","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-09",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0182410627598459,0.0152072209607386,0.0212749045589531,5.23418655332286e-06,-1.96637624606248e-05,3.01321355672706e-05,0.00566109885160628,0.00495273570749109,0.00636946199572147,0.0113755545857224,0.00967881800386427,0.0130722911675806
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-10,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,6296,29,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,198,1,194.571428571429,1.28571428571429,87,1,3.42857142857144,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-10",6296,198,194.571,29,1,0.286,7188.043,226.053,222.139,33.109,1.142,0.326,1.15,NA,NA,NA,NA,NA,NA,NA,NA,4143,520895,594.698,4.73,3465,3.956,0.056,17.8,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10","CY",875899,198,1,6296,29,3073.52862290934,2868.54770135158,3293.15708830361,0,0,0,0.00350899889474624,0.00327497542679188,0.00375974523124654,0,0,0,"2020/11/10","CY",875899,198,1,6313,38,3840.57971014493,0,797.101449275362,1739.13043478261,0.00720745200074438,4.33839974700279e-05,0.00438472895864127,0,0.000910038085755734,0.00198553764164888,"2020-W46","2020-11-10","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-10",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.018786484179393,0.0157863362787719,0.0217866320800141,8.328256732296e-06,-2.78747021507999e-05,4.45312156153919e-05,0.00572412578460188,0.00503226127370779,0.00641599029549597,0.0115297105120818,0.00987282399833206,0.0131865970258315
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-11,1,1,2,1,2,0,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,6461,33,69.44,69.44,76.19,76.19,73.33,73.33,69.23,69.23,100,100,165,4,194.428571428571,1.85714285714286,-33,3,-0.142857142857167,0.571428571428571,875899,"CY","CYP","Europe","Cyprus","2020-11-11",6461,165,194.429,33,4,0.857,7376.421,188.378,221.976,37.676,4.567,0.979,1.14,NA,NA,NA,NA,NA,NA,NA,NA,3291,524186,598.455,3.757,3431,3.917,0.057,17.6,"tests performed",NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11","CY",875899,165,4,6461,33,3460.62814641642,3256.34582685485,3677.72583274319,0,0,0,0.00395094428286415,0.00371771839773176,0.00419880126903124,0,0,0,"2020/11/11","CY",875899,165,4,6478,42,3985.50724637681,144.927536231884,869.565217391304,1884.05797101449,0.00739582988449581,4.79507340458204e-05,0.00455019042877867,0.000165461470137406,0.000992768820824437,0.00215099911178628,"2020-W46","2020-11-11","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-11",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0193476778870181,0.0163819637081923,0.0223133920658439,1.32512030073576e-05,-3.901400519991e-05,6.55164112146252e-05,0.00584446043447578,0.00519266472526001,0.00649625614369154,0.0116626803635726,0.0100886925851558,0.0132366681419894
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-12,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,6646,34,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,185,1,187.571428571429,2,20,-3,-6.85714285714283,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-12",6646,185,187.571,34,1,1,7587.633,211.212,214.147,38.817,1.142,1.142,1.13,NA,NA,NA,NA,NA,NA,NA,NA,2891,527077,601.755,3.301,3307,3.776,0.057,17.6,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/12","CY",875899,185,1,6646,34,3540.29639754473,3337.08503939161,3755.8822848438,0,0,0,0.00404190026195341,0.00380989707647983,0.00428803125114174,0,0,0,"2020/11/12","CY",875899,185,1,6663,43,4057.97101449275,72.463768115942,652.173913043478,1376.8115942029,0.00760704145112621,4.90924181897685e-05,0.00463292116384738,8.27307350687031e-05,0.000744576615618328,0.00157188396630536,"2020-W46","2020-11-12","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-12",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0199249711635437,0.0169942887985488,0.0228556535285386,2.10809537686431e-05,-5.3732722384878e-05,9.58946299221641e-05,0.00577484873039711,0.00503069563833411,0.0065190018224601,0.0114622287667375,0.0096936845495086,0.0132307729839664
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-13,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,6853,38,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,207,4,185.142857142857,2.57142857142857,22,3,-2.42857142857144,0.571428571428572,875899,"CY","CYP","Europe","Cyprus","2020-11-13",6853,207,185.143,38,4,1.571,7823.961,236.329,211.375,43.384,4.567,1.794,1.13,NA,NA,NA,NA,NA,NA,NA,NA,3088,530165,605.281,3.526,3221,3.677,0.057,17.4,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/13","CY",875899,207,4,6853,38,3942.58315991265,3738.84679297882,4157.42148140887,0,0,0,0.00450118467986908,0.00426858210019513,0.00474646218503374,0,0,0,"2020/11/13","CY",875899,207,4,6870,47,4130.4347826087,72.4637681159425,652.173913043478,1449.27536231884,0.00784337006892347,5.36591547655609e-05,0.00471565189891608,8.27307350687036e-05,0.000744576615618329,0.00165461470137406,"2020-W46","2020-11-13","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-13",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0205186896575789,0.0176234824605369,0.0234138968546208,3.35219000630778e-05,-7.25795244929176e-05,0.000139623324619073,0.00551918670009891,0.00492894950918089,0.00610942389101692,0.0110256856770942,0.00959693126886569,0.0124544400853227
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-14,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,7051,39,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,198,1,168.571428571429,1.57142857142857,-9,-3,-16.5714285714286,-1,875899,"CY","CYP","Europe","Cyprus","2020-11-14",7051,198,168.571,39,1,0.571,8050.015,226.053,192.455,44.526,1.142,0.652,1.12,NA,NA,NA,NA,NA,NA,NA,NA,4157,534322,610.027,4.746,3212,3.667,0.052,19.1,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","CY",875899,198,1,7051,39,4026.36310488803,3823.29894842042,4240.21246340188,0,0,0,0.00459683491462832,0.00436499978698506,0.00484098333643706,0,0,0,"2020/11/14","CY",875899,198,1,7068,48,4130.4347826087,0,652.173913043478,1449.27536231884,0.0080694235294252,5.4800838909509e-05,0.00471565189891608,0,0.000744576615618329,0.00165461470137406,"2020-W46","2020-11-14","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-14",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0211291567309748,0.0182696970746702,0.0239886163872795,5.32643317267183e-05,-9.57617090397321e-05,0.000202290372493169,0.0055963994981048,0.00490282095679808,0.00628997803941153,0.0112688329748509,0.00960305855019981,0.0129346073995019
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-15,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,7178,39,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,127,0,170.142857142857,1.57142857142857,-71,-1,1.57142857142856,0,875899,"CY","CYP","Europe","Cyprus","2020-11-15",7178,127,170.143,39,0,1.571,8195.009,144.994,194.249,44.526,0,1.794,1.12,NA,NA,NA,NA,2,2.283,42,47.951,3333,537655,613.832,3.805,3288,3.754,0.052,19.3,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","CY",875899,127,0,7178,39,3966.64740320498,3766.54679794717,4177.37850222073,0,0,0,0.00452865844487205,0.00430020675665479,0.00476924679925509,0,0,0,"2020/11/15","CY",875899,127,0,7195,48,4130.4347826087,0,579.710144927536,1376.8115942029,0.00821441741570661,5.4800838909509e-05,0.00471565189891608,0,0.000661845880549626,0.00157188396630536,"2020-W46","2020-11-15","CY","Cyprus",4.79507340458204,0.228336828789621,"2020-11-15",0.0171954314498052,0.00573181048326839,0,0.0114636209665368,0.0217566944953928,0.018933058375409,0.0245803306153766,8.45434340211485e-05,-0.00012272718312278,0.000291814051165077,0.00652174599446501,0.00585433478414872,0.0071891572047813,0.0131170747577425,0.0115110463827062,0.0147231031327787
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-16,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,7285,40,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,107,1,169.571428571429,1.71428571428571,-20,1,-0.571428571428555,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-16",7285,107,169.571,40,1,1.714,8317.169,122.16,193.597,45.667,1.142,1.957,1.12,NA,NA,NA,NA,NA,NA,NA,NA,3679,541334,618.032,4.2,3512,4.01,0.048,20.7,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/11/16","CY",875899,1191,13,5482,18,7178,40,5757,6157,0.00819500878525949,0.00135974581544219,0.00657267561670923,0.00702934927428847,"2020/11/16","CY",875899,107,1,7285,40,3998.90098466832,3801.9013169456,4206.10840526192,0,0,0,0.00456548184741428,0.00434057045041221,0.00480204727401437,0,0,0,"2020/11/16","CY",875899,107,1,7302,49,4130.4347826087,0,579.710144927536,1086.95652173913,0.00833657761910905,5.59425230534571e-05,0.00471565189891608,0,0.000661845880549626,0.00124096102603055,"2020-W47","2020-11-16","CY","Cyprus",4.11006291821317,NA,"2020-11-16",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0224016359293573,0.0196136413835284,0.0251896304751862,0.000134006200446199,-0.00015138839111179,0.000419400792004189,0.00806358514358477,0.00738282966186793,0.0087443406253016,0.0161113190865543,0.0144615976739784,0.0177610404991302
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-17,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,7513,40,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,228,0,173.857142857143,1.57142857142857,121,-1,4.28571428571428,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-17",7513,228,173.857,40,0,1.571,8577.473,260.304,198.49,45.667,0,1.794,1.14,NA,NA,NA,NA,NA,NA,NA,NA,8884,550218,628.175,10.143,4189,4.783,0.042,24.1,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/17","CY",875899,228,0,7513,40,3998.96218989136,3801.91648825361,4206.22037480008,0,0,0,0.00456555172444695,0.004340587771254,0.0048021751078607,0,0,0,"2020/11/17","CY",875899,228,0,7530,49,4202.89855072464,72.463768115942,579.710144927536,1086.95652173913,0.00859688160392922,5.59425230534571e-05,0.00479838263398478,8.27307350687031e-05,0.000661845880549626,0.00124096102603055,"2020-W47","2020-11-17","CY","Cyprus",4.11006291821317,NA,"2020-11-17",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0230643186075663,0.0203114585433836,0.0258171786717489,0.000212049656031923,-0.000176565239228088,0.000600664551291934,0.00919826485151876,0.00843588467315893,0.00996064502987859,0.0183215202103315,0.016488649008623,0.02015439141204
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-18,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,7711,41,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,198,1,178.571428571429,1.14285714285714,-30,1,4.71428571428572,-0.428571428571429,875899,"CY","CYP","Europe","Cyprus","2020-11-18",7711,198,178.571,41,1,1.143,8803.526,226.053,203.872,46.809,1.142,1.305,1.15,NA,NA,NA,NA,NA,NA,NA,NA,7049,557267,636.223,8.048,4726,5.396,0.038,26.5,"tests performed",NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/18","CY",875899,198,1,7711,41,4084.1701745013,3887.5286019072,4290.75840267841,0,0,0,0.00466283232941389,0.00443832976394219,0.00489869083385003,0,0,0,"2020/11/18","CY",875899,198,1,7728,50,4202.89855072464,0,579.710144927536,797.101449275362,0.00882293506443095,5.70842071974052e-05,0.00479838263398478,0,0.000661845880549626,0.000910038085755735,"2020-W47","2020-11-18","CY","Cyprus",4.11006291821317,NA,"2020-11-18",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0237450777593834,0.0210264603336503,0.0264636951851166,0.000334816132336217,-0.000186706576626262,0.000856338841298697,0.00930400243391167,0.00864559048055733,0.00996241438726601,0.0185812036766731,0.0169838710683654,0.0201785362849809
