"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission"
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-23,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4300,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,53,2,40.4285714285714,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-10-23",4300,53,40.429,73,2,0.714,3241.518,39.954,30.477,55.03,1.508,0.538,1.28,3,2.262,28,21.108,NA,NA,NA,NA,2115,320161,241.351,1.594,2183,1.646,0.019,54,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/23","EE",1324820,53,2,4300,73,5989.72189145705,5823.03867599705,6161.17637770229,0,0,0,0.00452115901892865,0.00439534327380101,0.00465057621239285,0,0,0,"2020-W43","2020-10-23","EE","Estonia",28,3,1.1322292839782,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-24,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4351,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,51,0,42.7142857142857,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-10-24",4351,51,42.714,73,0,0.714,3279.964,38.446,32.2,55.03,0,0.538,1.3,3,2.262,29,21.861,NA,NA,NA,NA,2051,322212,242.897,1.546,2278,1.717,0.019,53.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","EE",1324820,51,0,4351,73,6003.17766839869,5836.09172311301,6175.04724534002,0,0,0,0.00453131570205665,0.00440519596859423,0.00466104621408193,0,0,0,"2020-W43","2020-10-24","EE","Estonia",29,3,1.1322292839782,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-25,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4411,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,60,0,47.5714285714286,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-10-25",4411,60,47.571,73,0,0.714,3325.194,45.23,35.861,55.03,0,0.538,1.32,4,3.015,30,22.615,4.005,3.019,15.019,11.322,1210,323422,243.809,0.912,2278,1.717,0.021,47.9,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25","EE",1324820,60,0,4411,73,6025.97537528905,5858.22551198163,6198.52874378453,0,0,0,0.00454852385628919,0.00442190298454252,0.00467877050752897,0,0,0,"2020-W43","2020-10-25","EE","Estonia",30,4,1.1322292839782,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-26,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4428,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,17,0,49,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-10-26",4428,17,49,73,0,0.714,3338.01,12.815,36.938,55.03,0,0.538,1.34,4,3.015,36,27.138,NA,NA,NA,NA,2613,326035,245.779,1.97,2239,1.688,0.022,45.7,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/10/26","EE",1324820,333,5,1896,9,4411,73,2332,2430,0.00332950891441856,0.000251354901043161,0.00176023912682478,0.00183421144004469,"2020/10/26","EE",1324820,17,0,4428,73,5987.65416522715,5820.94095147689,6159.14208737432,0,0,0,0.00451959825880282,0.00439375987038005,0.00464904069033855,0,0,0,"2020-W44","2020-10-26","EE","Estonia",36,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-27,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4465,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,37,0,48.2857142857143,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-10-27",4465,37,48.286,73,0,0.286,3365.902,27.892,36.4,55.03,0,0.215,1.38,4,3.015,33,24.877,NA,NA,NA,NA,3055,329090,248.082,2.303,2294,1.729,0.021,47.5,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27","EE",1324820,37,0,4465,73,5975.32143821441,5808.92141606743,6146.48808834399,0,0,0,0.00451028927568606,0.00438468729039978,0.00463948920483083,0,0,0,"2020-W44","2020-10-27","EE","Estonia",33,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-28,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4590,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,125,0,59.8571428571429,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-10-28",4590,125,59.857,73,0,0.286,3460.132,94.23,45.123,55.03,0,0.215,1.43,4,3.015,35,26.384,NA,NA,NA,NA,3023,332113,250.361,2.279,2392,1.803,0.025,40,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28","EE",1324820,125,0,4590,73,6079.86133889469,5910.52001861056,6254.05442901723,0,0,0,0.00458919803361565,0.0044613758990735,0.00472068237875125,0,0,0,"2020-W44","2020-10-28","EE","Estonia",35,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-29,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4671,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,81,0,60.5714285714286,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-10-29",4671,81,60.571,73,0,0.286,3521.193,61.061,45.661,55.03,0,0.215,1.44,4,3.015,40,30.154,NA,NA,NA,NA,2687,334800,252.386,2.026,2393,1.804,0.025,39.5,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/29","EE",1324820,81,0,4671,73,6122.99671390464,5952.42427019834,6298.45707507638,0,0,0,0.00462175745679009,0.00449300604625408,0.00475419836285411,0,0,0,"2020-W44","2020-10-29","EE","Estonia",40,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-30,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4771,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,100,0,67.2857142857143,0,1324820,"EE","EST","Europe","Estonia","2020-10-30",4771,100,67.286,73,0,0,3596.577,75.384,50.723,55.03,0,0,1.46,4,3.015,42,31.661,NA,NA,NA,NA,4333,339133,255.652,3.266,2710,2.043,0.025,40.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/30","EE",1324820,100,0,4771,73,6185.15896889818,6012.82261540012,6362.43473615193,0,0,0,0.00466867874043129,0.00453859589634827,0.00480248995044755,0,0,0,"2020-W44","2020-10-30","EE","Estonia",42,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-10-31,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4905,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,134,0,79.1428571428571,0,1324820,"EE","EST","Europe","Estonia","2020-10-31",4905,134,79.143,73,0,0,3697.592,101.015,59.661,55.03,0,0,1.47,4,3.015,43,32.415,NA,NA,NA,NA,2076,341209,257.217,1.565,2714,2.046,0.029,34.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31","EE",1324820,134,0,4905,73,6283.90148081642,6108.77905044337,6464.04420499392,0,0,0,0.00474321151614289,0.00461102568684302,0.0048791867612158,0,0,0,"2020-W44","2020-10-31","EE","Estonia",43,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-01,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,4985,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,80,0,82,0,1324820,"EE","EST","Europe","Estonia","2020-11-01",4985,80,82,73,0,0,3757.899,60.307,61.815,55.03,0,0,1.46,4,3.015,47,35.431,3.004,2.264,27.035,20.38,1756,342965,258.541,1.324,2792,2.105,0.029,34,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01","EE",1324820,80,0,4985,73,6304.94122747912,6129.19557958265,6485.72612275375,0,0,0,0.00475909272767555,0.00462643648162214,0.00489555269602946,0,0,0,"2020-W44","2020-11-01","EE","Estonia",47,4,2.03801271116076,0.22644585679564
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-02,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,5046,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,61,0,88.2857142857143,0,1324820,"EE","EST","Europe","Estonia","2020-11-02",5046,61,88.286,73,0,0,3803.884,45.984,66.553,55.03,0,0,1.46,4,3.015,46,34.677,NA,NA,NA,NA,3240,346205,260.984,2.442,2881,2.172,0.031,32.6,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/11/02","EE",1324820,574,0,2309,9,4985,73,2833,2998,0.00376277532042089,0.000433266406002325,0.0021384037076735,0.0022629489289111,"2020/11/02","EE",1324820,61,0,5046,73,6294.32869399315,6118.83896703151,6474.85150720448,0,0,0,0.00475108218021554,0.00461861910828,0.00488734432391154,0,0,0,"2020-W45","2020-11-02","EE","Estonia",46,4,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-03,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,1044942,0,1,1,0,NA,NA,5125,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,79,0,94.2857142857143,0,1324820,"EE","EST","Europe","Estonia","2020-11-03",5125,79,94.286,73,0,0,3863.437,59.553,71.076,55.03,0,0,1.48,4,3.015,46,34.677,NA,NA,NA,NA,4552,350757,264.415,3.431,3095,2.333,0.03,32.8,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03","EE",1324820,79,0,5125,73,6301.08758931303,6125.36863133969,6481.84741160811,0,0,0,0.00475618392635454,0.00462354782637618,0.004892624969134,0,0,0,"2020-W45","2020-11-03","EE","Estonia",46,4,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-04,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,5333,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,208,0,106.142857142857,0,1324820,"EE","EST","Europe","Estonia","2020-11-04",5333,208,106.143,73,0,0,4020.236,156.799,80.015,55.03,0,0,1.51,4,3.015,56,42.215,NA,NA,NA,NA,3717,354474,267.217,2.802,3194,2.408,0.033,30.1,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","EE",1324820,208,0,5333,73,6460.97105395427,6280.75213097591,6646.36115062683,0,0,0,0.00487686708681502,0.00474083432539961,0.00501680315108983,0,0,0,"2020-W45","2020-11-04","EE","Estonia",56,4,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-05,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,5464,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,131,0,113.285714285714,0,1324820,"EE","EST","Europe","Estonia","2020-11-05",5464,131,113.286,73,0,0,4118.989,98.753,85.399,55.03,0,0,1.51,4,3.015,57,42.969,NA,NA,NA,NA,4015,358489,270.244,3.027,3384,2.551,0.033,29.9,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","EE",1324820,131,0,5464,73,6519.09048541769,6337.20677966278,6706.19442203604,0,0,0,0.00492073676832905,0.00478344739637292,0.00506196647245364,0,0,0,"2020-W45","2020-11-05","EE","Estonia",57,4,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-06,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,5705,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,241,0,133.428571428571,0,1324820,"EE","EST","Europe","Estonia","2020-11-06",5705,241,133.429,73,0,0,4300.665,181.676,100.584,55.03,0,0,1.51,6,4.523,54,40.707,NA,NA,NA,NA,4884,363373,273.926,3.682,3463,2.611,0.039,26,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","EE",1324820,241,0,5705,73,6695.52263195561,6508.66983966797,6887.73964870781,0,0,0,0.00505391119695929,0.00491287106147852,0.0051990003537898,0,0,0,"2020-W45","2020-11-06","EE","Estonia",54,6,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-07,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,5933,73,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,228,0,146.857142857143,0,1324820,"EE","EST","Europe","Estonia","2020-11-07",5933,228,146.857,73,0,0,4472.541,171.876,110.707,55.03,0,0,1.49,6,4.523,63,47.492,NA,NA,NA,NA,3507,366880,276.569,2.644,3667,2.764,0.04,25,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","EE",1324820,228,0,5933,73,6839.69056759647,6648.76279635738,7036.10107524034,0,0,0,0.00516273196932147,0.00501861596017375,0.00531098645494508,0,0,0,"2020-W45","2020-11-07","EE","Estonia",63,6,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-08,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,6125,75,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,192,2,162.857142857143,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-11-08",6125,192,162.857,75,2,0.286,4617.278,144.738,122.768,56.538,1.508,0.215,1.46,6,4.523,66,49.754,4.005,3.019,37.048,27.928,3776,370656,279.416,2.847,3956,2.982,0.041,24.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","EE",1324820,192,2,6125,75,7112.36325016114,6918.71839312119,7311.42794488306,0,0,0,0.00536855063341521,0.00522238371486028,0.0055188085512621,0,0,0,"2020-W45","2020-11-08","EE","Estonia",66,6,2.7928322338129,0.301927809060854
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-09,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,6250,76,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,125,1,172,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-11-09",6250,125,172,76,1,0.429,4711.509,94.23,129.661,57.292,0.754,0.323,1.44,7,5.277,68,51.261,NA,NA,NA,NA,4466,375122,282.782,3.367,4131,3.114,0.042,24,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/11/09","EE",1324820,1140,2,3201,11,6125,75,3935,4132,0.00462326957624432,0.000860494255823433,0.00297021482163615,0.00311891426759862,"2020/11/09","EE",1324820,125,1,6250,76,7196.63913106989,7003.04424857289,7395.58582589288,0,0,0,0.00543216371361384,0.00528603451681956,0.00558233256283335,0,0,0,"2020-W46","2020-11-09","EE","Estonia",68,7,5.0572908017693,0.603855618121707
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-10,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,6376,76,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,126,0,178.714285714286,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-11-10",6376,126,178.714,76,0,0.429,4806.493,94.984,134.722,57.292,0,0.323,1.42,9,6.785,69,52.015,NA,NA,NA,NA,4822,379944,286.418,3.635,4170,3.144,0.043,23.3,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10","EE",1324820,126,0,6376,76,7175.01122428144,6981.93325618694,7373.42855905213,0,0,0,0.00541583854733582,0.00527009952762409,0.00556560782525334,0,0,0,"2020-W46","2020-11-10","EE","Estonia",69,9,5.0572908017693,0.603855618121707
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-11,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,1,1,0,NA,NA,6508,76,25.93,25.93,37.86,37.86,31.67,31.67,28.85,28.85,50,50,132,0,167.857142857143,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-11-11",6508,132,167.857,76,0,0.429,4906,99.507,126.538,57.292,0,0.323,1.42,9,6.785,79,59.553,NA,NA,NA,NA,5231,385175,290.361,3.943,4386,3.306,0.038,26.1,"tests performed",NA,NA,25.93,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11","EE",1324820,132,0,6508,76,7153.49152850867,6960.92810286387,7351.38192669911,0,0,0,0.005399595060845,0.00525424442781953,0.00554896659674455,0,0,0,"2020-W46","2020-11-11","EE","Estonia",79,9,5.0572908017693,0.603855618121707
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-12,1,1,1,1,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,6881,76,29.63,29.63,45,45,35.56,35.56,33.33,33.33,50,50,373,0,202.428571428571,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-11-12",6881,373,202.429,76,0,0.429,5187.183,281.183,152.599,57.292,0,0.323,1.43,9,6.785,84,63.323,NA,NA,NA,NA,4802,389977,293.981,3.62,4498,3.391,0.045,22.2,"tests performed",NA,NA,29.63,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/12","EE",1324820,373,0,6881,76,7387.56527681154,7188.63508059417,7592.00044337771,0,0,0,0.00557627849580437,0.00542612210005448,0.00573059015064516,0,0,0,"2020-W46","2020-11-12","EE","Estonia",84,9,5.0572908017693,0.603855618121707
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-13,1,1,1,1,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,7148,80,29.63,29.63,45,45,35.56,35.56,33.33,33.33,50,50,267,4,206.142857142857,1,1324820,"EE","EST","Europe","Estonia","2020-11-13",7148,267,206.143,80,4,1,5388.458,201.276,155.399,60.307,3.015,0.754,1.41,9,6.785,84,63.323,NA,NA,NA,NA,5790,395767,298.346,4.365,4628,3.489,0.045,22.5,"tests performed",NA,NA,29.63,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/13","EE",1324820,267,4,7148,80,7886.20731924791,7683.68216060124,8094.07060081893,597.507000746819,597.507000746819,597.507000746819,0.00595266324425047,0.00579979330067574,0.00610956250722281,0.000451009949085022,0.000451009949085022,0.000451009949085022,"2020-W46","2020-11-13","EE","Estonia",84,9,5.0572908017693,0.603855618121707
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-11-14,1,1,1,1,0,NA,1,1,0,NA,0,NA,0,NA,3,0,NA,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,7412,80,29.63,29.63,45,45,35.56,35.56,33.33,33.33,50,50,264,0,211.285714285714,1,1324820,"EE","EST","Europe","Estonia","2020-11-14",7412,264,211.286,80,0,1,5587.472,199.014,159.276,60.307,0,0.754,1.39,10,7.538,95,71.615,NA,NA,NA,NA,5217,400984,302.278,3.933,4872,3.673,0.043,23.1,"tests performed",NA,NA,29.63,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","EE",1324820,264,0,7412,80,7971.54303182299,7766.75326570594,8181.73258944513,2035.27775262219,2632.78475336901,2632.78475336901,0.00601707630608157,0.00586249699257706,0.00617573148763238,0.00153626738169879,0.00198727733078381,0.00198727733078381,"2020-W46","2020-11-14","EE","Estonia",95,10,5.0572908017693,0.603855618121707
