"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_date","hosp_year_week","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-24,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,12851,141,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,0,0,340,1.14285714285714,"LUX","Europe","Luxembourg","2020-10-24",12851,0,340,141,0,1.143,20529.541,0,543.152,225.248,0,1.826,1.63,12,19.17,103,164.543,NA,NA,NA,NA,10755,1019603,1628.821,17.181,8888,14.199,0.038,26.1,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/24","LU",61573,0,0,12851,141,13036.5302297265,12834.7948504358,13241.4364554336,0,0,0,0.211724785697083,0.208448424641252,0.215052644104292,0,0,0,"2020-10-24","2020-W43","LU","Luxembourg",103,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-25,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,12851,141,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,0,0,280.428571428571,1.14285714285714,"LUX","Europe","Luxembourg","2020-10-25",12851,0,280.429,141,0,1.143,20529.541,0,447.986,225.248,0,1.826,1.65,12,19.17,114,182.116,NA,NA,NA,NA,2005,1021608,1632.024,3.203,9011,14.395,0.031,32.1,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/25","LU",61573,0,0,12851,141,12760.21473873,12562.7034449201,12960.8313124945,0,0,0,0.207237177638413,0.204029419468275,0.210495368302576,0,0,0,"2020-10-25","2020-W43","LU","Luxembourg",114,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-26,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,14399,147,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,1548,6,484.142857142857,1.71428571428571,"LUX","Europe","Luxembourg","2020-10-26",14399,1548,484.143,147,6,1.714,23002.479,2472.938,773.421,234.833,9.585,2.739,1.69,16,25.56,114,182.116,NA,NA,NA,NA,9212,1030820,1646.74,14.716,9454,15.103,0.051,19.5,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/10/26","LU",613894,3558,12,7308,21,14204,145,7509,10084,0.0231375449181781,0.0057957888495408,0.0122317533645874,0.0164262885775069,"2020/10/26","LU",61573,1548,6,14399,147,14591.0040756549,14373.249514454,14812.0576158985,1906.12834327802,1906.12834327802,1906.12834327802,0.23697081635871,0.233434289614831,0.240560921441191,0.0309572108436818,0.0309572108436818,0.0309572108436818,"2020-10-26","2020-W44","LU","Luxembourg",114,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-27,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,14884,147,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,485,0,520.428571428571,1.57142857142857,"LUX","Europe","Luxembourg","2020-10-27",14884,485,520.429,147,0,1.571,23777.269,774.79,831.387,234.833,0,2.51,1.64,16,25.56,132,210.871,NA,NA,NA,NA,12857,1043677,1667.28,20.539,10122,16.17,0.051,19.4,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/27","LU",61573,485,0,14884,147,14749.3788544443,14529.2009950809,14972.8933246626,2840.0005587099,4746.12890198792,4746.12890198792,0.239542962896794,0.235967079646614,0.243173035659504,0.0461241219156107,0.0770813327592925,0.0770813327592925,"2020-10-27","2020-W44","LU","Luxembourg",132,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-28,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,15659,147,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,775,0,569.714285714286,1.28571428571429,"LUX","Europe","Luxembourg","2020-10-28",15659,775,569.714,147,0,1.286,25015.336,1238.067,910.122,234.833,0,2.054,1.6,21,33.548,140,223.651,NA,NA,NA,NA,9032,1052709,1681.708,14.429,9371,14.97,0.061,16.4,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/28","LU",61573,775,0,15659,147,15124.2313097884,14898.3887066268,15353.4974295736,374.852455344062,5120.98135733198,5120.98135733198,0.24563089844231,0.241963014740663,0.249354383083065,0.00608793554551609,0.0831692683048086,0.0831692683048086,"2020-10-28","2020-W44","LU","Luxembourg",140,21
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-29,1,1,1,1,2,1,4,1,0,NA,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,16356,150,52.78,52.78,60.71,60.71,61.67,61.67,55.77,55.77,100,100,697,3,574.714285714286,1.42857142857143,"LUX","Europe","Luxembourg","2020-10-29",16356,697,574.714,150,3,1.429,26128.797,1113.461,918.109,239.626,4.793,2.282,1.55,24,38.34,150,239.626,NA,NA,NA,NA,13299,1066008,1702.953,21.245,9933,15.868,0.058,17.3,"tests performed",NA,NA,52.78,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/29","LU",61573,697,3,16356,150,15666.053525225,15436.1588282227,15899.3721032781,541.822215436639,5662.80357276862,5662.80357276862,0.254430570627142,0.250696877336214,0.258219870775797,0.00879967218483165,0.0919689404896402,0.0919689404896402,"2020-10-29","2020-W44","LU","Luxembourg",150,24
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-30,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,17134,152,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,778,2,611.857142857143,1.57142857142857,"LUX","Europe","Luxembourg","2020-10-30",17134,778,611.857,152,2,1.571,27371.656,1242.859,977.445,242.821,3.195,2.51,1.5,26,41.535,169,269.978,NA,NA,NA,NA,14705,1080713,1726.445,23.491,10266,16.4,0.06,16.8,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/30","LU",61573,778,2,17134,152,16121.6835390731,15887.7500424199,16359.0615058816,455.630013848062,6118.43358661668,6118.43358661668,0.261830405195022,0.258031118224221,0.265685633408825,0.00739983456787978,0.09936877505752,0.09936877505752,"2020-10-30","2020-W44","LU","Luxembourg",169,26
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,17134,152,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,611.857142857143,1.57142857142857,"LUX","Europe","Luxembourg","2020-10-31",17134,0,611.857,152,0,1.571,27371.656,0,977.445,242.821,0,2.51,1.46,27,43.133,168,268.381,NA,NA,NA,NA,14123,1094836,1749.006,22.562,10748,17.17,0.057,17.6,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31","LU",61573,0,0,17134,152,15597.1549146474,15370.748782297,15826.8959357199,0,6118.43358661668,6118.43358661668,0.253311596229636,0.24963456031535,0.257042793687491,0,0.09936877505752,0.09936877505752,"2020-10-31","2020-W44","LU","Luxembourg",168,27
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,17134,152,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,611.857142857143,1.57142857142857,"LUX","Europe","Luxembourg","2020-11-01",17134,0,611.857,152,0,1.571,27371.656,0,977.445,242.821,0,2.51,1.44,29,46.328,179,285.953,NA,NA,NA,NA,6640,1101476,1759.614,10.607,11410,18.228,0.054,18.6,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01","LU",61573,0,0,17134,152,15078.6162095299,14859.6571095351,15300.8017021067,0,6118.43358661668,6118.43358661668,0.244890068853716,0.241333979334044,0.248498557843645,0,0.09936877505752,0.09936877505752,"2020-11-01","2020-W44","LU","Luxembourg",179,29
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,19101,160,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1967,8,671.714285714286,1.85714285714286,"LUX","Europe","Luxembourg","2020-11-02",19101,1967,671.714,160,8,1.857,30513.949,3142.293,1073.067,255.601,12.78,2.967,1.45,29,46.328,203,324.294,NA,NA,NA,NA,8644,1110120,1773.423,13.809,11329,18.098,0.059,16.9,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/11/02","LU",613894,4578,15,11588,36,18782,160,11669,14540,0.0305948583957491,0.00745731347757105,0.0190081675338088,0.0236848706779998,"2020/11/02","LU",61573,1967,8,19101,160,17130.6914172267,16892.737399418,17371.997296445,0,6118.43358661668,6118.43358661668,0.278217585909842,0.274353002118103,0.282136606896611,0,0.09936877505752,0.09936877505752,"2020-11-02","2020-W45","LU","Luxembourg",203,29
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,19634,167,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,533,7,678.571428571429,2.85714285714286,"LUX","Europe","Luxembourg","2020-11-03",19634,533,678.571,167,7,2.857,31365.42,851.47,1084.021,266.783,11.183,4.564,1.39,30,47.925,224,357.841,NA,NA,NA,NA,11426,1121546,1791.676,18.253,11124,17.771,0.061,16.4,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03","LU",61573,533,7,19634,167,17799.9885474714,17561.6690472292,18041.5421471629,1119.71693258306,7238.15051919974,7238.15051919974,0.289087563501395,0.285217043951557,0.293010607687833,0.0181851937145024,0.117553968772022,0.117553968772022,"2020-11-03","2020-W45","LU","Luxembourg",224,30
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,20344,171,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,710,4,669.285714285714,3.42857142857143,"LUX","Europe","Luxembourg","2020-11-04",20344,710,669.286,171,4,3.429,32499.649,1134.229,1069.187,273.173,6.39,5.477,1.34,36,57.51,215,343.464,NA,NA,NA,NA,12797,1134343,1812.119,20.443,11662,18.63,0.057,17.4,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","LU",61573,710,4,20344,171,18254.4676394953,18014.919876281,18497.2007141768,1013.06716783921,8251.21768703895,8251.21768703895,0.296468706080512,0.292578238453235,0.300410905984389,0.0164531071709875,0.13400707594301,0.13400707594301,"2020-11-04","2020-W45","LU","Luxembourg",215,36
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-05,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21147,177,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,803,6,684.428571428571,3.85714285714286,"LUX","Europe","Luxembourg","2020-11-05",21147,803,684.429,177,6,3.857,33782.445,1282.797,1093.378,282.758,9.585,6.162,1.3,37,59.108,208,332.281,NA,NA,NA,NA,13079,1147422,1833.013,20.894,11631,18.581,0.059,17,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","LU",61573,803,6,21147,177,18961.8804915756,18720.2300270467,19206.6503059694,707.412852080211,8958.63053911916,8958.63053911916,0.307957716719594,0.304033099362491,0.311932995078515,0.0114890106390823,0.145496086582092,0.145496086582092,"2020-11-05","2020-W45","LU","Luxembourg",208,37
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-06,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,659,3,667.428571428571,4,"LUX","Europe","Luxembourg","2020-11-06",21806,659,667.429,180,3,4,34835.201,1052.756,1066.221,287.551,4.793,6.39,1.26,41,65.498,208,332.281,NA,NA,NA,NA,13521,1160943,1854.613,21.6,11461,18.309,0.058,17.2,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","LU",61573,659,3,21806,180,19184.7879055024,18943.7012084915,19428.942788336,222.907413926881,9181.53795304605,9181.53795304605,0.311577930351005,0.307662469077218,0.315543221677293,0.00362021363141119,0.149116300213503,0.149116300213503,"2020-11-06","2020-W45","LU","Luxembourg",208,41
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-07,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,667.428571428571,4,"LUX","Europe","Luxembourg","2020-11-07",21806,0,667.429,180,0,4,34835.201,0,1066.221,287.551,0,6.39,1.22,36,57.51,204,325.891,NA,NA,NA,NA,10949,1171892,1872.104,17.491,11008,17.585,0.061,16.5,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","LU",61573,0,0,21806,180,18505.5264188568,18272.8901989882,18741.1243820625,0,7275.40960976803,9181.53795304605,0.300546122795005,0.296767904747019,0.304372442175344,0,0.118159089369822,0.149116300213503,"2020-11-07","2020-W45","LU","Luxembourg",204,36
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-08,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,667.428571428571,4,"LUX","Europe","Luxembourg","2020-11-08",21806,0,667.429,180,0,4,34835.201,0,1066.221,287.551,0,6.39,1.21,40,63.9,198,316.306,NA,NA,NA,NA,1148,1173040,1873.938,1.834,10223,16.331,0.065,15.3,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","LU",61573,0,0,21806,180,17865.7437591176,17641.0726402283,18093.2762182833,0,4435.40905105813,9181.53795304605,0.290155486318965,0.286506628558431,0.293850814777309,0,0.0720349674542109,0.149116300213503,"2020-11-08","2020-W45","LU","Luxembourg",198,40
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-09,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23227,193,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1421,13,589.428571428571,4.71428571428571,"LUX","Europe","Luxembourg","2020-11-09",23227,1421,589.429,193,13,4.714,37105.256,2270.055,941.615,308.319,20.768,7.531,1.22,42,67.095,207,330.684,NA,NA,NA,NA,10816,1183856,1891.216,17.279,10534,16.828,0.056,17.9,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/11/09","LU",613894,3699,25,14677,61,22481,185,15042,17959,0.0366203285909294,0.00602547019518028,0.0245026014263049,0.0292542360733286,"2020/11/09","LU",61573,1421,13,23227,193,19745.7217850938,19511.6370075922,19982.6149216806,0,4060.55659571407,9181.53795304605,0.320687992871775,0.316886248966142,0.324535347013798,0,0.0659470319086948,0.149116300213503,"2020-11-09","2020-W46","LU","Luxembourg",207,42
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-10,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23710,198,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,483,5,582.285714285714,4.42857142857143,"LUX","Europe","Luxembourg","2020-11-10",23710,483,582.286,198,5,4.429,37876.852,771.595,930.205,316.306,7.988,7.075,1.19,38,60.705,219,349.854,NA,NA,NA,NA,11742,1195598,1909.974,18.758,10579,16.9,0.055,18.2,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10","LU",61573,483,5,23710,198,20047.2011134111,19814.5510641334,20282.5827938649,0,3518.73438027743,9181.53795304605,0.325584283913583,0.321805841263759,0.329407090670665,0,0.0571473597238632,0.149116300213503,"2020-11-10","2020-W46","LU","Luxembourg",219,38
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-11,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23710,198,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,480.857142857143,3.85714285714286,"LUX","Europe","Luxembourg","2020-11-11",23710,0,480.857,198,0,3.857,37876.852,0,768.172,316.306,0,6.162,1.17,39,62.303,215,343.464,NA,NA,NA,NA,11433,1207031,1928.238,18.264,10384,16.588,0.046,21.6,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11","LU",61573,0,0,23710,198,19440.9601343652,19215.2784818446,19669.2923968332,0,3063.10436642936,9181.53795304605,0.315738394009797,0.312073124288967,0.31944671198144,0,0.0497475251559834,0.149116300213503,"2020-11-11","2020-W46","LU","Luxembourg",215,39
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-12,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25218,211,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1508,13,581.571428571429,4.85714285714286,"LUX","Europe","Luxembourg","2020-11-12",25218,1508,581.571,211,13,4.857,40285.89,2409.038,929.063,337.074,20.768,7.759,1.18,41,65.498,220,351.451,NA,NA,NA,NA,12432,1219463,1948.099,19.86,10292,16.442,0.057,17.7,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/12","LU",61573,1508,13,25218,211,21388.3981147075,21152.9369258475,21626.480309419,1884.82389253734,4947.92825896671,11066.3618455834,0.347366509910309,0.343542411866362,0.351233175408361,0.0306112077134027,0.0803587328693861,0.179727507926906,"2020-11-12","2020-W46","LU","Luxembourg",220,41
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-13,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,713,8,589.285714285714,5.57142857142857,"LUX","Europe","Luxembourg","2020-11-13",25931,713,589.286,219,8,5.571,41424.911,1139.021,941.387,349.854,12.78,8.9,1.15,43,68.693,208,332.281,NA,NA,NA,NA,10855,1230318,1965.44,17.341,9911,15.833,0.059,16.8,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/13","LU",61573,713,8,25931,219,22174.1934128993,21937.4561742488,22413.4853926153,1104.58161485949,6052.50987382619,10264.8151171649,0.360128520827299,0.356283698605701,0.364014834304246,0.017939382762891,0.0982981156322771,0.166709679846115,"2020-11-13","2020-W46","LU","Luxembourg",208,43
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-14,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,589.285714285714,5.57142857142857,"LUX","Europe","Luxembourg","2020-11-14",25931,0,589.286,219,0,5.571,41424.911,0,941.387,349.854,0,8.9,1.12,46,73.485,206,329.086,NA,NA,NA,NA,9659,1239977,1980.87,15.43,9726,15.537,0.061,16.5,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","LU",61573,0,0,25931,219,21530.3895912969,21300.4604384884,21762.8007287302,0,6052.50987382619,7424.81455845496,0.349672577124663,0.345938324240956,0.353447139634746,0,0.0982981156322771,0.120585557930505,"2020-11-14","2020-W46","LU","Luxembourg",206,46
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-15,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,589.285714285714,5.57142857142857,"LUX","Europe","Luxembourg","2020-11-15",25931,0,589.286,219,0,5.571,41424.911,0,941.387,349.854,0,8.9,1.11,46,73.485,211,337.074,NA,NA,NA,NA,797,1240774,1982.143,1.273,9676,15.457,0.061,16.4,"tests performed",NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","LU",61573,0,0,25931,219,20910.6182963862,20687.2467367466,21136.4017213789,0,4932.79294124314,7049.9621031109,0.339606942919562,0.335979191151099,0.343273865515387,0,0.0801129219177746,0.114497622384988,"2020-11-15","2020-W46","LU","Luxembourg",211,46
