"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay"
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-17,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,27140,365,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-18,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,28521,379,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-19,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,30902,396,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-20,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,32238,404,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-21,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,33227,423,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-22,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,34148,449,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-23,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,35368,475,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-24,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-25,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,38871,509,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-26,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,41326,532,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-27,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,42766,537,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-28,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,44905,548,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-29,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,47071,559,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-06-30,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,49218,587,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-01,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,50676,620,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-02,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,52281,631,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-03,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,53996,643,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-04,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,55760,671,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-05,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,57854,699,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-06,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,60383,726,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-07,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,62694,767,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-08,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,64314,801,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-09,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,65677,823,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-10,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,67297,856,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-11,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,68406,871,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-12,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,70712,902,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-13,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,72284,930,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-14,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,73654,960,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-15,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,75379,1001,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-16,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,77621,1037,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-17,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,79400,1060,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-18,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,81163,1075,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-19,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,82412,1085,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-20,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,84287,1112,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-21,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,86076,1158,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-22,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,87801,1176,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-23,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-24,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,92414,1244,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-25,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,94187,1275,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-26,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,96332,1308,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-27,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,98480,1339,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-28,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,4,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,100726,1391,72.22,72.22,82.14,82.14,61.11,61.11,70.51,70.51,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-29,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-30,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,104442,1444,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-07-31,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,106292,1469,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-01,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,107922,1490,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-02,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,NA,NA,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-03,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,112044,1546,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-04,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,113924,1572,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-05,2,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,115966,1572,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-06,2,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,118000,1651,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-07,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,119903,1682,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-08,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,121824,1712,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-09,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,123057,1731,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-10,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,126069,1762,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-11,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,127484,1815,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-12,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,129184,1870,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-13,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,131170,1905,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-14,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,133166,1935,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-15,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,135014,1958,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-16,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,136467,1976,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-17,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,138735,2042,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-18,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,140170,2097,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-19,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,141762,2148,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-20,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,143759,2200,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-21,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,145452,2242,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-22,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,147127,2257,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-23,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,148998,2274,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-24,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,150519,2316,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-25,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,153690,2344,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-26,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,155253,2399,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-27,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,156863,2425,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-28,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,158180,2440,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-29,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,159526,2250,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-30,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,160796,2469,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-08-31,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,162042,2521,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-01,3,1,2,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,163498,2573,63.89,63.89,71.43,71.43,56.11,56.11,64.74,64.74,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-02,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,164649,2609,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-03,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,165903,2641,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-04,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,167200,2681,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-05,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,168605,2700,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-06,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,169617,2710,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-07,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,170806,2720,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-08,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,171739,2763,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-09,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,172708,2813,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
"Brazil","BRA","Distrito Federal","BR_DF","STATE_TOTAL",2020-09-10,3,1,1,1,2,1,2,1,0,NA,1,1,2,1,1,NA,NA,NA,NA,NA,2,1,2,2,NA,NA,4,1,0,NA,NA,173631,2843,60.19,60.19,67.86,67.86,53.89,53.89,62.18,62.18,NA,NA
