,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,h7_flag,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
h2_testing.policy,0.016944819136565672,0.0009593915767840261,0.02782218530006451,0.042309972429286684,0.01559312894792113,0.042309972429286684,0.015805633740430855,0.005643439951929495,0.015246686367341701,0.042309972429286684,0.006640679071705818,0.009709864470020622,0.0063055352887825536,0.028545685284287966,0.02521814178783736,0.015065436922636078,0.0032196978547946184,0.01514797811800633,0.000236086660936767,0.00022021275455541572,0.01277284356863592,0.042309972429286684,0.042309972429286684,0.017000626923617437,0.00021901594270204382,7.21467061351296e-05,0.042309972429286684,0.042309972429286684,0.0006658343084326854,0.042309972429286684,0.006956140629441556,0.014542380667050148,0.015374090810793833,0.015374090810793833,0.016330118958221805,0.016330118958221805,0.013980320703412027,0.013980320703412027,0.014098303685667253,0.014098303685667253,0.016741309084459033,0.016741309084459033,0.00576129150709429,0.005390820952103561,0.004672960437614824,0.007262642788269146,0.042309972429286684,0.042309972429286684,0.005482917331884405,0.003710338418327448,0.011910156962561622,0.018116841868508083,0.013033026359211972,0.012802003045566567,0.01098643706534101,0.003202094564317901,0.005239992667348192,0.005231659785737357,0.013033026359211972,0.012802003045566567,0.01098643706534101,0.003202094564317901,0.005239992667348192,0.005231659785737357
h3_contact.tracing,0.010379647173116388,0.034774164859699024,0.016429868311958782,0.034774164859699024,0.024455394661319706,0.034774164859699024,0.022310328936852412,0.034774164859699024,0.023302607019057727,0.034774164859699024,0.0058428836219369526,0.034774164859699024,0.009438969400997697,0.034774164859699024,0.009701845902422755,0.023665473265421264,0.034774164859699024,0.024455394661319706,7.133381692754849e-05,0.00010536448899189228,0.015609631263718848,0.034774164859699024,0.01397265394932987,0.034774164859699024,0.0001049202769707269,3.519788121193897e-05,0.034774164859699024,0.034774164859699024,0.0003188194639161206,0.034774164859699024,0.0018438093352193968,0.0011412206911859855,0.011734838051030063,0.011734838051030063,0.02045396240693042,0.02045396240693042,0.01731516028897364,0.01731516028897364,0.016199825758452958,0.016199825758452958,0.024167656973192796,0.024167656973192796,0.0015526691466629192,0.0003021517340429267,0.0015421124488752705,0.034774164859699024,0.034774164859699024,0.034774164859699024,0.0025066075761262983,0.0028466314033327167,0.004009125920461824,0.00781829829446946,0.005548196617845847,0.005089773665667317,0.001088545769712289,0.0022414043502388503,0.00291636294266957,0.0031694739747705567,0.005548196617845847,0.005089773665667317,0.001088545769712289,0.0022414043502388503,0.00291636294266957,0.0031694739747705567
h4_emergency.investment.in.healthcare,0.0008302048011110981,0.0002792290219327212,0.0004092298152744261,0.09727682018505271,0.00037002730975085717,0.09727682018505271,0.0004076878584801565,0.0011712865259631666,0.0003982253313608417,0.09727682018505271,0.0008458022947565823,0.0013407288299065916,0.0012018783764237656,0.0004989043107525813,0.0008062186734619673,0.0003951011100653827,0.00023416029375564887,0.0003761814281564543,8.305743454669442e-05,0.00012311787506344868,0.00021847352791196613,0.09727682018505271,0.0005035497130491917,0.000293502689649803,0.09727682018505271,4.1468090547120186e-05,0.09727682018505271,0.09727682018505271,0.00018253993859027588,0.09727682018505271,0.0007170853882672419,0.0004513806859082395,0.0006851912092004056,0.0006851912092004056,0.0002994671353446373,0.0002994671353446373,0.0009014030248481657,0.0009014030248481657,0.00068508506241399,0.00068508506241399,0.00035574620474762103,0.00035574620474762103,0.00028874760637989037,0.0008041292990397209,0.0003472077001185664,0.0008305058257633118,0.09727682018505271,0.09727682018505271,0.00026141834712505567,0.0007192612514932575,0.0006697334748905805,0.0007812412446439885,0.00046234375572473967,0.0004611771072864265,0.0004582810763857035,0.00023562525128908283,0.0003031208824432263,0.0003278153279822304,0.00046234375572473967,0.0004611771072864265,0.0004582810763857035,0.00023562525128908283,0.0003031208824432263,0.0003278153279822304
h5_investment.in.vaccines,0.00024271655734055267,9.504206155138656e-05,0.00013692829960241216,0.0982877983939654,0.00012547177063297423,0.0982877983939654,0.0001383615586893311,0.00020827761254745808,0.00013511516832234014,0.0982877983939654,0.00041333513506011524,0.0003326925799677323,0.00019085960749406017,0.0009742438156161223,0.00024396680972767578,0.00013404338211866115,7.69113153103169e-05,0.0001275665129098483,4.253792634331219e-05,4.203949459013737e-05,7.447525387968666e-05,0.0982877983939654,0.00016759975249924395,9.948541586582169e-05,4.189905997877518e-05,0.0982877983939654,0.0982877983939654,0.0982877983939654,6.217538794365945e-05,0.0982877983939654,0.0007570916649288229,0.0005091327390142252,0.00029007967468756997,0.00029007967468756997,0.00010166279299780562,0.00010166279299780562,0.00013139491278509968,0.00013139491278509968,0.0001729536009052634,0.0001729536009052634,0.00012094695133530134,0.00012094695133530134,0.0009014755285067236,0.000535856009811208,0.0007402379907640067,0.00046564806468120477,0.0982877983939654,0.0982877983939654,0.0009390589954440112,0.0005426686566350503,0.0006365176871240444,0.0005050344119998486,0.00046986796438400257,0.00047463849192859025,0.0005172326526416076,7.944901018609122e-05,0.00047164542187379504,0.0004119034429975135,0.00046986796438400257,0.00047463849192859025,0.0005172326526416076,7.944901018609122e-05,0.00047164542187379504,0.0004119034429975135
h6_facial.coverings,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
h6_flag,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
h7_vaccination.policy,0.0019782405074161564,0.000760529276185047,0.0011156710944656217,0.08729337480555516,0.0010096520718618895,0.08729337480555516,0.0011119648693524934,0.0016620649287468702,0.001086222610802337,0.08729337480555516,0.0026887860041414813,0.0026517961721671717,0.0015276874267506682,0.0020538424880216116,0.001996012484767206,0.0010777250836868494,0.0005246676957055639,0.001026378993467841,0.0001109994328844945,0.00016438615904479966,0.0005913126741494766,0.08729337480555516,0.0013737405275211125,0.0008003305635440346,0.0001638060048224359,5.522048038650434e-05,0.08729337480555516,0.08729337480555516,0.08729337480555516,0.08729337480555516,0.006768449409918471,0.005081858118515825,0.0014600384661346314,0.0014600384661346314,0.0008163193775037422,0.0008163193775037422,0.0010508502760144319,0.0010508502760144319,0.0013790164784205604,0.0013790164784205604,0.0009708119780302168,0.0009708119780302168,0.005751046505785579,0.0025894555305370063,0.003285647741857149,0.003856748215054544,0.08729337480555516,0.08729337480555516,0.005084643913228218,0.0022109316084032724,0.0060407778321049386,0.004494495956727895,0.0038887837226880277,0.003926809973771515,0.004277900211392517,0.0037736016195750797,0.00387111864594201,0.0027703290317391853,0.0038887837226880277,0.003926809973771515,0.004277900211392517,0.0037736016195750797,0.00387111864594201,0.0027703290317391853
h7_flag,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
confirmedcases,0.020159095997413896,0.0009128135613345168,0.007087316364820209,0.04588715666130816,0.003016532792719258,0.04588715666130816,0.003149692558797163,0.0034719779139151617,0.0029504423598545795,0.04588715666130816,0.012748809549369515,0.008358009940540048,0.009991051090539558,0.004994041042605156,0.009658832190154223,0.0028846738818533763,0.0004837691895266105,0.0028846738818533763,0.0004088827324223426,0.0007023000655239643,0.00016005773617957473,0.04588715666130816,0.007544261943322113,0.002433046721902704,0.0003382615662020788,0.00035345978242699665,0.04588715666130816,0.04588715666130816,0.003557943533731986,0.04588715666130816,0.04588715666130816,0.02134746148284876,0.011104903027711076,0.011104903027711076,0.004708563947182955,0.004708563947182955,0.006218198274987516,0.006218198274987516,0.009504374634729433,0.009504374634729433,0.0033519296922303885,0.0033519296922303885,0.022453108882426357,0.009279851145513362,0.023434426118528594,0.015651292426929038,0.04588715666130816,0.04588715666130816,0.02246603607363904,0.00914239453445567,0.04588715666130816,0.020040943881458998,0.02201410629245506,0.022176365477262726,0.023723802898967587,0.002847080599285585,0.006843061067263762,0.009095521979324887,0.02201410629245506,0.022176365477262726,0.023723802898967587,0.002847080599285585,0.006843061067263762,0.009095521979324887
confirmeddeaths,0.016273788131325722,0.0007690211687769448,0.015241498261032042,0.03733228233224253,0.0032688458106392916,0.03733228233224253,0.0037658520702034664,0.005473897873469109,0.003026971468581776,0.03733228233224253,0.012404027627995353,0.01018245957533963,0.005254117007419209,0.012293953714721851,0.01024379354356033,0.0027892126201085666,0.0018886099744796366,0.0027892126201085623,0.0004401404677666782,0.00017434415000687674,0.03733228233224253,0.03733228233224253,0.01283149644572847,0.0012251731484751733,0.00017322802260180147,0.00019338196061001597,0.03733228233224253,0.03733228233224253,0.002173330593248623,0.03733228233224253,0.017367592963683603,0.03733228233224253,0.019410272581614502,0.019410272581614502,0.004583187071748826,0.004583187071748826,0.008055063440785978,0.008055063440785978,0.017634985268721398,0.017634985268721398,0.004548628471844879,0.004548628471844879,0.011051089644131469,0.012152868980173655,0.014792139157691274,0.01869093953375376,0.03733228233224253,0.03733228233224253,0.010401365447275377,0.012085617728852239,0.01739561791361481,0.03733228233224253,0.02581445355380729,0.02581445355380729,0.02575315783314968,0.004895261573799774,0.00918918910712953,0.011900859737447976,0.02581445355380729,0.02581445355380729,0.02575315783314968,0.004895261573799774,0.00918918910712953,0.011900859737447976
stringencyindex,0.01651219029496349,0.0013964223125320365,0.018811363766192506,0.036697521449048906,0.012381903620594758,0.036697521449048906,0.011565262199160532,0.004876609475023606,0.011344864083703846,0.036697521449048906,0.014421067310606234,0.012253080331524661,0.011275386296164563,0.013078717406679374,0.009911875662092715,0.011153687956727028,0.0028384414792599123,0.011717457426892888,0.0004224331906651158,0.00023023804323463523,0.006493771821197393,0.036697521449048906,0.013334705623636924,0.012383891110433939,0.00025848726395967585,0.00010830647606034703,0.036697521449048906,0.036697521449048906,0.0006137899130003896,0.036697521449048906,0.008880969027062346,0.019080239671831926,0.036697521449048906,0.036697521449048906,0.018112092202019252,0.018112092202019252,0.0213437192172839,0.0213437192172839,0.019926336325994047,0.019926336325994047,0.012959608701180196,0.012959608701180196,0.003250940720174104,0.011188092283930631,0.008147511093510707,0.010443937189257105,0.036697521449048906,0.036697521449048906,0.006423115351182596,0.008076916256182742,0.014368097482497602,0.018956031264625705,0.017936163643628707,0.01774794817795455,0.015458808852218973,0.004220193566922201,0.008588365767411984,0.008770493873336147,0.017936163643628707,0.01774794817795455,0.015458808852218973,0.004220193566922201,0.008588365767411984,0.008770493873336147
stringencyindexfordisplay,0.01651219029496349,0.0013964223125320365,0.018811363766192506,0.036697521449048906,0.012381903620594758,0.036697521449048906,0.011565262199160532,0.004876609475023606,0.011344864083703846,0.036697521449048906,0.014421067310606234,0.012253080331524661,0.011275386296164563,0.013078717406679374,0.009911875662092715,0.011153687956727028,0.0028384414792599123,0.011717457426892888,0.0004224331906651158,0.00023023804323463523,0.006493771821197393,0.036697521449048906,0.013334705623636924,0.012383891110433939,0.00025848726395967585,0.00010830647606034703,0.036697521449048906,0.036697521449048906,0.0006137899130003896,0.036697521449048906,0.008880969027062346,0.019080239671831926,0.036697521449048906,0.036697521449048906,0.018112092202019252,0.018112092202019252,0.0213437192172839,0.0213437192172839,0.019926336325994047,0.019926336325994047,0.012959608701180196,0.012959608701180196,0.003250940720174104,0.011188092283930631,0.008147511093510707,0.010443937189257105,0.036697521449048906,0.036697521449048906,0.006423115351182596,0.008076916256182742,0.014368097482497602,0.018956031264625705,0.017936163643628707,0.01774794817795455,0.015458808852218973,0.004220193566922201,0.008588365767411984,0.008770493873336147,0.017936163643628707,0.01774794817795455,0.015458808852218973,0.004220193566922201,0.008588365767411984,0.008770493873336147
stringencylegacyindex,0.01732909034401616,0.0010965005334673662,0.023307051571774005,0.03879575007017409,0.023072195939294486,0.03879575007017409,0.021085896810655834,0.005467675589919917,0.021139796840972884,0.03879575007017409,0.008859531709542158,0.00581856410679623,0.01643521404717355,0.014283862317068756,0.008994284843649534,0.02078356300200258,0.003599028775964043,0.02183407995632807,0.0004256106718703585,0.00011996742314498343,0.012100366828452074,0.03879575007017409,0.014973756240995638,0.02281943554030983,0.00011943289382773991,4.0127913871564215e-05,0.03879575007017409,0.03879575007017409,0.00036279640485453984,0.03879575007017409,0.00398090192061019,0.004762853194401512,0.019147674681329174,0.019147674681329174,0.03879575007017409,0.03879575007017409,0.02690328662962347,0.02690328662962347,0.02406362623260925,0.02406362623260925,0.023215033735456577,0.023215033735456577,0.0033298352720690814,0.0017229065487957662,0.0036210556106676096,0.001609110163511857,0.03879575007017409,0.03879575007017409,0.004416944410172287,0.004512760081442799,0.00723175548928149,0.011403698905337472,0.009623586138806156,0.009166007132349054,0.005172145401520002,0.0032280541360107237,0.00515266954337291,0.005621465031843945,0.009623586138806156,0.009166007132349054,0.005172145401520002,0.0032280541360107237,0.00515266954337291,0.005621465031843945
stringencylegacyindexfordisplay,0.01732909034401616,0.0010965005334673662,0.023307051571774005,0.03879575007017409,0.023072195939294486,0.03879575007017409,0.021085896810655834,0.005467675589919917,0.021139796840972884,0.03879575007017409,0.008859531709542158,0.00581856410679623,0.01643521404717355,0.014283862317068756,0.008994284843649534,0.02078356300200258,0.003599028775964043,0.02183407995632807,0.0004256106718703585,0.00011996742314498343,0.012100366828452074,0.03879575007017409,0.014973756240995638,0.02281943554030983,0.00011943289382773991,4.0127913871564215e-05,0.03879575007017409,0.03879575007017409,0.00036279640485453984,0.03879575007017409,0.00398090192061019,0.004762853194401512,0.019147674681329174,0.019147674681329174,0.03879575007017409,0.03879575007017409,0.02690328662962347,0.02690328662962347,0.02406362623260925,0.02406362623260925,0.023215033735456577,0.023215033735456577,0.0033298352720690814,0.0017229065487957662,0.0036210556106676096,0.001609110163511857,0.03879575007017409,0.03879575007017409,0.004416944410172287,0.004512760081442799,0.00723175548928149,0.011403698905337472,0.009623586138806156,0.009166007132349054,0.005172145401520002,0.0032280541360107237,0.00515266954337291,0.005621465031843945,0.009623586138806156,0.009166007132349054,0.005172145401520002,0.0032280541360107237,0.00515266954337291,0.005621465031843945
governmentresponseindex,0.01893038713310648,0.002106801033091936,0.01981448288696623,0.037502156872050114,0.01822670065077361,0.037502156872050114,0.017024568960558678,0.009675031447766956,0.016700133348917998,0.037502156872050114,0.010113511217810994,0.00971247669070894,0.020929298120388226,0.0067737933122496196,0.007392715699384664,0.016418713775260108,0.0026920797675177455,0.017248606955147808,0.0004300171902589095,0.0001485152680094393,0.008994619875816824,0.037502156872050114,0.01239169278630908,0.018673514088453146,0.0003475088677702349,5.0134327067790865e-05,0.037502156872050114,0.037502156872050114,0.0004514563904524685,0.037502156872050114,0.005081941530858087,0.008091716710011434,0.021811704843088704,0.021811704843088704,0.026006231964400845,0.026006231964400845,0.037502156872050114,0.037502156872050114,0.028995018051428404,0.028995018051428404,0.018760755915980514,0.018760755915980514,0.003475027673193416,0.0017733151574864596,0.006292984746248344,0.00264159623655982,0.037502156872050114,0.037502156872050114,0.006221073953136715,0.004741512148405482,0.008017076475290734,0.012782428969347519,0.012390291127979791,0.011996399793607438,0.00855841967595435,0.0037780924139378925,0.007137966877063336,0.007120539843120122,0.012390291127979791,0.011996399793607438,0.00855841967595435,0.0037780924139378925,0.007137966877063336,0.007120539843120122
governmentresponseindexfordisplay,0.01893038713310648,0.002106801033091936,0.01981448288696623,0.037502156872050114,0.01822670065077361,0.037502156872050114,0.017024568960558678,0.009675031447766956,0.016700133348917998,0.037502156872050114,0.010113511217810994,0.00971247669070894,0.020929298120388226,0.0067737933122496196,0.007392715699384664,0.016418713775260108,0.0026920797675177455,0.017248606955147808,0.0004300171902589095,0.0001485152680094393,0.008994619875816824,0.037502156872050114,0.01239169278630908,0.018673514088453146,0.0003475088677702349,5.0134327067790865e-05,0.037502156872050114,0.037502156872050114,0.0004514563904524685,0.037502156872050114,0.005081941530858087,0.008091716710011434,0.021811704843088704,0.021811704843088704,0.026006231964400845,0.026006231964400845,0.037502156872050114,0.037502156872050114,0.028995018051428404,0.028995018051428404,0.018760755915980514,0.018760755915980514,0.003475027673193416,0.0017733151574864596,0.006292984746248344,0.00264159623655982,0.037502156872050114,0.037502156872050114,0.006221073953136715,0.004741512148405482,0.008017076475290734,0.012782428969347519,0.012390291127979791,0.011996399793607438,0.00855841967595435,0.0037780924139378925,0.007137966877063336,0.007120539843120122,0.012390291127979791,0.011996399793607438,0.00855841967595435,0.0037780924139378925,0.007137966877063336,0.007120539843120122
containmenthealthindex,0.02138996963108626,0.001991409924244459,0.018566561417542298,0.03544813496980765,0.016118663637164257,0.03544813496980765,0.015055566330997234,0.009145122553022586,0.014591170887945861,0.03544813496980765,0.009978891933059798,0.009332637821346593,0.01655898850894518,0.007079338423789176,0.006430682745351455,0.014451684088909398,0.002544632493380124,0.015185594700472479,0.0004606273937061127,0.00018418100790621955,0.007954333321225094,0.03544813496980765,0.011811838751020784,0.016513800181540212,0.00024964824828825746,6.237684319501903e-05,0.03544813496980765,0.03544813496980765,0.0005599916644479418,0.03544813496980765,0.007342192878548697,0.016744953668592234,0.019247933692696964,0.019247933692696964,0.021987219450934792,0.021987219450934792,0.02740693866877465,0.02740693866877465,0.03544813496980765,0.03544813496980765,0.01657552850357941,0.01657552850357941,0.005222651255953626,0.0024207421585031113,0.0077689975433019465,0.012066372566144805,0.03544813496980765,0.03544813496980765,0.007688109028765199,0.005955437730131207,0.008311165927262661,0.013672026694588208,0.015470781161574637,0.015270318916277633,0.014060410893868598,0.004624909781647593,0.00931980616892909,0.009366229447585316,0.015470781161574637,0.015270318916277633,0.014060410893868598,0.004624909781647593,0.00931980616892909,0.009366229447585316
containmenthealthindexfordisplay,0.02138996963108626,0.001991409924244459,0.018566561417542298,0.03544813496980765,0.016118663637164257,0.03544813496980765,0.015055566330997234,0.009145122553022586,0.014591170887945861,0.03544813496980765,0.009978891933059798,0.009332637821346593,0.01655898850894518,0.007079338423789176,0.006430682745351455,0.014451684088909398,0.002544632493380124,0.015185594700472479,0.0004606273937061127,0.00018418100790621955,0.007954333321225094,0.03544813496980765,0.011811838751020784,0.016513800181540212,0.00024964824828825746,6.237684319501903e-05,0.03544813496980765,0.03544813496980765,0.0005599916644479418,0.03544813496980765,0.007342192878548697,0.016744953668592234,0.019247933692696964,0.019247933692696964,0.021987219450934792,0.021987219450934792,0.02740693866877465,0.02740693866877465,0.03544813496980765,0.03544813496980765,0.01657552850357941,0.01657552850357941,0.005222651255953626,0.0024207421585031113,0.0077689975433019465,0.012066372566144805,0.03544813496980765,0.03544813496980765,0.007688109028765199,0.005955437730131207,0.008311165927262661,0.013672026694588208,0.015470781161574637,0.015270318916277633,0.014060410893868598,0.004624909781647593,0.00931980616892909,0.009366229447585316,0.015470781161574637,0.015270318916277633,0.014060410893868598,0.004624909781647593,0.00931980616892909,0.009366229447585316
economicsupportindex,0.014997415704288107,0.00010986240062914123,0.023113152483799675,0.038273475003161334,0.03362089508201321,0.038273475003161334,0.031257487004435945,0.00023964421599188913,0.030967362507488598,0.038273475003161334,0.007566423282776674,0.0003796457035341266,0.011880194458339365,0.0014543488008028891,0.01337380660505021,0.03124061842598053,0.038273475003161334,0.032803475443131815,0.0009913346695079662,0.00014060287480161023,0.00931010817085222,0.038273475003161334,0.015144138319521072,0.026599638518435383,0.0001399680154940933,4.7096996720647245e-05,0.038273475003161334,0.038273475003161334,0.00042564911777869045,0.038273475003161334,0.00279577133608079,0.004663304980029741,0.013516151502603114,0.013516151502603114,0.0229025089543154,0.0229025089543154,0.01914661402117479,0.01914661402117479,0.01789665595626616,0.01789665595626616,0.038273475003161334,0.038273475003161334,0.0023481955349739787,0.0011456935241501663,0.002454860171631949,0.000843010811237746,0.038273475003161334,0.038273475003161334,0.003405937856527271,0.0037211450259574982,0.005495741801225994,0.011248099123469586,0.00960410594968004,0.009154413515546356,0.005229387721124787,0.0028640467348729787,0.00376553565620912,0.0043174154859099865,0.00960410594968004,0.009154413515546356,0.005229387721124787,0.0028640467348729787,0.00376553565620912,0.0043174154859099865
economicsupportindexfordisplay,0.014997415704288107,0.00010986240062914123,0.023113152483799675,0.038273475003161334,0.03362089508201321,0.038273475003161334,0.031257487004435945,0.00023964421599188913,0.030967362507488598,0.038273475003161334,0.007566423282776674,0.0003796457035341266,0.011880194458339365,0.0014543488008028891,0.01337380660505021,0.03124061842598053,0.038273475003161334,0.032803475443131815,0.0009913346695079662,0.00014060287480161023,0.00931010817085222,0.038273475003161334,0.015144138319521072,0.026599638518435383,0.0001399680154940933,4.7096996720647245e-05,0.038273475003161334,0.038273475003161334,0.00042564911777869045,0.038273475003161334,0.00279577133608079,0.004663304980029741,0.013516151502603114,0.013516151502603114,0.0229025089543154,0.0229025089543154,0.01914661402117479,0.01914661402117479,0.01789665595626616,0.01789665595626616,0.038273475003161334,0.038273475003161334,0.0023481955349739787,0.0011456935241501663,0.002454860171631949,0.000843010811237746,0.038273475003161334,0.038273475003161334,0.003405937856527271,0.0037211450259574982,0.005495741801225994,0.011248099123469586,0.00960410594968004,0.009154413515546356,0.005229387721124787,0.0028640467348729787,0.00376553565620912,0.0043174154859099865,0.00960410594968004,0.009154413515546356,0.005229387721124787,0.0028640467348729787,0.00376553565620912,0.0043174154859099865
cases,0.015764597865119984,0.0008870907297637417,0.006594212816655752,0.05146050961500563,0.002844091597269326,0.05146050961500563,0.00296850640697459,0.00617576980548814,0.0027823028572007513,0.05146050961500563,0.004506022464512646,0.0011047023174832425,0.00918590710649205,0.0027078262741294288,0.008893683186378397,0.0027207898639191068,0.0004600781459827335,0.002720789863919118,0.00044958968285121196,0.0006414814264396739,0.00015204184861108502,0.05146050961500563,0.0070073077332107915,0.0022977157287066854,0.0001527506650212793,0.0004719852398816248,0.05146050961500563,0.05146050961500563,0.0033903120903110004,0.05146050961500563,0.025180214020650765,0.015233322726613896,0.004558756547648768,0.004558756547648768,0.004416850292229107,0.004416850292229107,0.0047684376021065,0.0047684376021065,0.007581789434105204,0.007581789434105204,0.003157260711118093,0.003157260711118093,0.05146050961500563,0.005350090237990281,0.02889077828910691,0.00744338331177438,0.05146050961500563,0.05146050961500563,0.05146050961500563,0.005676801774892671,0.025194711320028138,0.014483883313240199,0.019032160392307557,0.019179217290660758,0.020575780932753366,0.004608870388177907,0.010416816796348797,0.01250488637470312,0.019032160392307557,0.019179217290660758,0.020575780932753366,0.004608870388177907,0.010416816796348797,0.01250488637470312
deaths,0.010705502119521239,0.0011261938229481727,0.010122279247039295,0.05285992445894176,0.0011725952725161002,0.05285992445894176,0.0013352938079938378,0.007972342157219814,0.0010918319698526326,0.05285992445894176,0.017948645902436385,0.007601537267081051,0.005007220849826753,0.009950296499462568,0.006266328657426625,0.0010114542288249247,0.00058201249749903,0.0010114542288249013,0.0005600997134139614,0.00022899322096508207,7.568676781626172e-05,0.05285992445894176,0.006735017111536297,0.00045929838721037245,0.0004369613842393343,0.00028818743183110616,0.05285992445894176,0.05285992445894176,0.001568027631408111,0.05285992445894176,0.010689967874075645,0.017207620218187912,0.016115576464458197,0.016115576464458197,0.002347491925131674,0.002347491925131674,0.0024995177100464827,0.0024995177100464827,0.003609787870138671,0.003609787870138671,0.0015823301420807565,0.0015823301420807565,0.0054955803575296,0.05285992445894176,0.008870324916355667,0.025362476529704154,0.05285992445894176,0.05285992445894176,0.005423100080676911,0.05285992445894176,0.010684972846524523,0.01711239710718221,0.014669286757565523,0.014669286757565523,0.014669286757565523,0.011901579126737321,0.013773431889085449,0.016380990021879968,0.014669286757565523,0.014669286757565523,0.014669286757565523,0.011901579126737321,0.013773431889085449,0.016380990021879968
avgcases7days,0.01491145230653394,0.0007907382923193301,0.0068592621812087855,0.04496467212589101,0.00255924757457031,0.04496467212589101,0.002688204610578324,0.00550498106439408,0.002495238203678054,0.04496467212589101,0.007948696978533128,0.005513851855469577,0.009290486951309827,0.004841017058867877,0.005839567478297029,0.002431537481597415,0.00041006425671273714,0.002431537481597405,0.0003443296036455459,0.0003791144680517704,0.04496467212589101,0.04496467212589101,0.004966160975069989,0.00199402576380181,0.00016049126981861338,0.000338643850953075,0.04496467212589101,0.04496467212589101,0.0016924316852552155,0.04496467212589101,0.0229633161770197,0.017816314613363422,0.009982967527395872,0.009982967527395872,0.004196840581475488,0.004196840581475488,0.007545219246287625,0.007545219246287625,0.009854691299809175,0.009854691299809175,0.0028840334650360785,0.0028840334650360785,0.025243908055910546,0.007545437410222872,0.04496467212589101,0.010641759246097289,0.04496467212589101,0.04496467212589101,0.025243908055910546,0.008134540777763589,0.022963316177019705,0.017200804327500086,0.021106809367617177,0.021256575315146284,0.02254942720861682,0.0048254981338186976,0.012259685079958792,0.015160362965901593,0.021106809367617177,0.021256575315146284,0.02254942720861682,0.0048254981338186976,0.012259685079958792,0.015160362965901593
