,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,hosp_hosp_occupancy,hosp_icu_occupancy,hosp_hosp_weekly_admission
owid_reproduction_rate,0.004102187458715701,0.017687989057876927,0.001407939499355067,0.0038006813070599137,0.001226075802012427,0.017687989057876927,0.004423528650335045,0.0024778725201320415,0.017687989057876927,0.017687989057876927,0.004556448866858889,0.017687989057876927,0.005090762011177124,0.002298555737410602,0.004024884650156833,0.017687989057876927,0.017687989057876927,0.0014299788457854902,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.0006091553290331225,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.00827206423862298,0.00808681532650682,0.005875852446162088,0.005875852446162088,0.006186939954280019,0.006186939954280019,0.005509041319105442,0.005509041319105442,0.005875852446162088,0.005875852446162088,0.0014299788457854902,0.0014299788457854902,0.0023247158836821116,0.0015221985370531888,0.00515740213155449,0.002782554536579973,0.017687989057876927,0.00827206423862298,0.0023247158836821116,0.00515740213155449,0.0069835413142063825,0.0009435971967531781,0.002782554536579973,0.00827206423862298,0.0023247158836821116,0.00515740213155449,0.0069835413142063825,0.0009435971967531781,0.002782554536579973,0.017687989057876927,0.0020823845205459033,0.009954138513036259,0.009954138513036259,0.0021684530398633924,0.005214087835492828,0.005214087835492828,0.004184431293309267,0.0032217025432295905,0.005875852446162088,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.017687989057876927,0.0008621625541003836,0.001447660179880614,0.008279316230574733,0.008279316230574733,0.007711654357874472,0.0057973981641857505,0.011071504150637165,0.007711654357874472,0.007711654357874472,0.0008621625541003836,0.011071504150637165,0.007711654357874472,0.017687989057876927,0.0023247158836821116,0.0015221985370531888,0.00827206423862298,0.00808681532650682,0.007485614205864187,0.007386240677525528,0.005878764357001729,0.0012388777651991922,0.0031096445700049802,0.0029176718531183886,0.007485614205864187,0.007386240677525528,0.005878764357001729,0.0012388777651991922,0.0031096445700049802,0.0029176718531183886,0.003850081959577244,0.004391706698264494,0.003775353328995205
owid_new_tests,0.0032214002350979165,0.022152276239171154,0.0008792451814121622,0.00042697123484346347,0.0015827329383299935,0.022152276239171154,0.002675902967154234,0.0005146409589534657,0.0010071753034555414,0.022152276239171154,0.0026059281939892513,0.0009233269712372353,0.003189858936130968,0.00023826794651057783,0.006473368450501838,0.022152276239171154,0.022152276239171154,0.0012642828671703776,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.0008860102631516347,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.0028987857635947418,0.022152276239171154,0.022152276239171154,0.0075354891691250085,0.006388029469886964,0.004392260110910918,0.0043343140310349556,0.005673733579870797,0.005599471567941462,0.0031534638471467443,0.0034872277923611084,0.0037103907476673534,0.004000867786769453,0.0012642828671703776,0.0018326267692633424,0.004222949297078813,0.0017989782121838613,0.004100070473172094,0.0032986505381920007,0.022152276239171154,0.0075354891691250085,0.004222949297078813,0.004100070473172094,0.002964130911125402,0.0011817675660624354,0.0032986505381920007,0.0075354891691250085,0.004222949297078813,0.004100070473172094,0.002964130911125402,0.0011817675660624354,0.0032986505381920007,0.0026079593889597147,0.022152276239171154,0.006600670923777553,0.006600670923777553,0.022152276239171154,0.009083289002216553,0.009083289002216553,0.004072281026390029,0.002863275769707812,0.004392260110910918,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.022152276239171154,0.0022521961781758167,0.0022521961781758167,0.0003825928984315998,0.0003825928984315998,1.6070464378508117e-05,1.6070464378508117e-05,0.0010253235422342452,9.872941394474575e-05,1.6070464378508117e-05,0.0022521961781758167,0.0010253235422342452,9.872941394474575e-05,0.022152276239171154,0.004222949297078813,0.0017989782121838613,0.0075354891691250155,0.006388029469886964,0.006530467579823904,0.006483903767455284,0.0032352849483432322,0.0015118758094006411,0.002791273391805056,0.003940107326356894,0.006530467579823904,0.006483903767455284,0.0032352849483432322,0.0015118758094006411,0.002791273391805056,0.003940107326356894,0.0019774529509053508,0.0013235018423869342,0.0014340493537540488
owid_total_tests,0.007598138357130124,0.015821023389995605,0.003888933602335716,0.001042439334753026,0.001985260863814504,0.015821023389995605,0.0033176142327672313,0.0005694309787709048,0.0009511698588136365,0.015821023389995605,0.005925584724193711,0.0008476107520568643,0.005769620162349706,0.0034177908352232564,0.00519617093373827,3.9190121225300586e-05,0.015821023389995605,0.0040169632463323045,4.1323348706625e-05,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0025242328009211002,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0017410913633046535,0.015821023389995605,0.015821023389995605,0.01173926567361992,0.011411689507460772,0.00718371311726194,0.007156947038274272,0.008609289788001032,0.00864700921835947,0.006156553992344133,0.006047799144413535,0.006579911674208042,0.006841613090561398,0.004046639270775459,0.0044184125750438286,0.004264475835468743,0.0026810536605931406,0.006158465226762244,0.005135391749938688,0.015821023389995605,0.01173926567361992,0.004264475835468743,0.006158465226762244,0.01176262095005739,0.0013160056526451966,0.005135391749938688,0.01173926567361992,0.004264475835468743,0.006158465226762244,0.01176262095005739,0.0013160056526451966,0.005135391749938688,0.008903480080561825,0.004714159752580617,0.015821023389995605,0.015821023389995605,0.00471415975258062,0.00848044127117039,0.00849174551287847,0.006098696464824272,0.0014559518676882318,0.00718371311726194,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0018218748698077844,0.0016576745926647554,0.006937353306241333,0.0076118115023813444,0.010510907630366056,0.011285187354376917,0.009821195214340822,0.009814387002929905,0.010510907630366056,0.0018218748698077844,0.009821195214340822,0.009814387002929905,0.015821023389995605,0.0042644758354687465,0.0026810536605931406,0.01173926567361992,0.011411689507460772,0.010892245214836052,0.01101968561276923,0.0095457838175992,0.0017047699592579505,0.0042260410540473385,0.005329804436521618,0.010892245214836052,0.01101968561276923,0.0095457838175992,0.0017047699592579505,0.0042260410540473385,0.005329804436521618,0.004786631080854574,0.004121369631238344,0.006932779064230248
owid_total_tests_per_thousand,0.007598138357130124,0.015821023389995605,0.003888933602335716,0.001042439334753026,0.001985260863814504,0.015821023389995605,0.0033176142327672313,0.0005694309787709048,0.0009511698588136365,0.015821023389995605,0.005925584724193711,0.0008476107520568643,0.005769620162349706,0.0034177908352232564,0.00519617093373827,3.9190121225300586e-05,0.015821023389995605,0.0040169632463323045,4.1323348706625e-05,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0025242328009211002,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0017410913633046535,0.015821023389995605,0.015821023389995605,0.01173926567361992,0.011411689507460772,0.00718371311726194,0.007156947038274272,0.008609289788001032,0.00864700921835947,0.006156553992344133,0.006047799144413535,0.006579911674208042,0.006841613090561398,0.004046639270775459,0.0044184125750438286,0.004264475835468743,0.0026810536605931406,0.006158465226762244,0.005135391749938688,0.015821023389995605,0.01173926567361992,0.004264475835468743,0.006158465226762244,0.01176262095005739,0.0013160056526451966,0.005135391749938688,0.01173926567361992,0.004264475835468743,0.006158465226762244,0.01176262095005739,0.0013160056526451966,0.005135391749938688,0.008903480080561825,0.004714159752580617,0.015821023389995605,0.015821023389995605,0.00471415975258062,0.00848044127117039,0.00849174551287847,0.006098696464824272,0.0014559518676882318,0.00718371311726194,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.015821023389995605,0.0018218748698077844,0.0016576745926647554,0.006937353306241333,0.0076118115023813444,0.010510907630366056,0.011285187354376917,0.009821195214340822,0.009814387002929905,0.010510907630366056,0.0018218748698077844,0.009821195214340822,0.009814387002929905,0.015821023389995605,0.0042644758354687465,0.0026810536605931406,0.01173926567361992,0.011411689507460772,0.010892245214836052,0.01101968561276923,0.0095457838175992,0.0017047699592579505,0.0042260410540473385,0.005329804436521618,0.010892245214836052,0.01101968561276923,0.0095457838175992,0.0017047699592579505,0.0042260410540473385,0.005329804436521618,0.004786631080854574,0.004121369631238344,0.006932779064230248
owid_new_tests_per_thousand,0.0032211046880062572,0.02215024388046428,0.0008791645151374812,0.00042693206240369477,0.0015825877306306518,0.02215024388046428,0.0026756574666632086,0.0005145937432622856,0.0010070829002426513,0.02215024388046428,0.002605689113327862,0.0009223816366532382,0.0031895662827931106,0.00023824608663801074,0.006472774551861756,0.02215024388046428,0.02215024388046428,0.0012641668756458362,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.0008859289762151026,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.002898519814740439,0.02215024388046428,0.02215024388046428,0.0075347978263095765,0.006387443400664428,0.004391857143379144,0.004333916379761372,0.005673213043664177,0.005598957844896836,0.003153174532873242,0.003486907856942728,0.003710050338182545,0.0040005007274933006,0.0012641668756458362,0.0018324586350756524,0.004222561862953311,0.0017988131650801898,0.004099694312553881,0.0032983479037778287,0.02215024388046428,0.0075347978263095765,0.004222561862953311,0.004099694312553881,0.002963858967186075,0.0011816591448972039,0.0032983479037778287,0.0075347978263095765,0.004222561862953311,0.004099694312553881,0.002963858967186075,0.0011816591448972039,0.0032983479037778287,0.002715501661559343,0.02215024388046428,0.006600065345782849,0.006600065345782849,0.02215024388046428,0.00908245565663656,0.00908245565663656,0.004071907415312257,0.0028630130787148907,0.004391857143379144,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.02215024388046428,0.002251989550628251,0.002251989550628251,0.0003825577974785456,0.0003825577974785456,1.6068989995115165e-05,1.6068989995115165e-05,0.001025229474012726,9.872035602302751e-05,1.6068989995115165e-05,0.002251989550628251,0.001025229474012726,9.872035602302751e-05,0.02215024388046428,0.004222561862953311,0.0017988131650801898,0.0075347978263095835,0.006387443400664428,0.00652986844262904,0.0064833089022534405,0.0032349881273997325,0.0015117371024825903,0.0027910173066641956,0.003939745841544035,0.00652986844262904,0.0064833089022534405,0.0032349881273997325,0.0015117371024825903,0.0027910173066641956,0.003939745841544035,0.001971097099252095,0.0013143788479208847,0.0014339177870175779
owid_new_tests_smoothed,0.005433631578909892,0.01701145915913206,0.0019308649739151575,0.0015006466028982363,0.002859653463446241,0.01701145915913206,0.0035626904424657336,0.0010708587752084587,0.000875934536702951,0.01701145915913206,0.0031774795397862235,0.0016065275860351444,0.004202233261677451,0.0011417889189778085,0.007155573444421021,0.01701145915913206,0.01701145915913206,0.0016008114734631079,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.0009410822334251276,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.003316575112008922,0.01701145915913206,0.01701145915913206,0.008947370510618089,0.007785639538165746,0.0057220843702205345,0.005728036433801276,0.008373385835402807,0.008425326848243174,0.005355350473363397,0.005490500781018945,0.00636899139015901,0.00652642116395788,0.0016008114734631079,0.0017528633006031404,0.004601544057493032,0.0026918552299013904,0.007848615308001919,0.004557531467457503,0.01701145915913206,0.008947370510618089,0.004601544057493032,0.007848615308001919,0.005652497587583624,0.0013811903836790948,0.004557531467457503,0.008947370510618089,0.004601544057493032,0.007848615308001919,0.005652497587583624,0.0013811903836790948,0.004557531467457503,0.0050146594943823435,0.006975355409236346,0.009118542889403638,0.009118542889403638,0.006975355409236346,0.01701145915913206,0.016645974388548847,0.007646634955275502,0.0027661771532255593,0.005722084370220539,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.01701145915913206,0.006446730827460882,0.004653744876127391,0.007548041652806429,0.00402988678995591,0.010180766346175419,0.007667930120099298,0.008056677180831757,0.008845211180973634,0.010180766346175419,0.006446730827460882,0.008056677180831757,0.008845211180973634,0.01701145915913206,0.004601544057493032,0.0026918552299013904,0.008947370510618089,0.007785639538165746,0.007789897043567574,0.007947593983738918,0.0055410012730640465,0.0012812448136064404,0.00380154813246412,0.004808741824238817,0.007789897043567574,0.007947593983738918,0.0055410012730640465,0.0012812448136064404,0.00380154813246412,0.004808741824238817,0.00405185179269685,0.0030462174553883906,0.0030968939584666727
owid_new_tests_smoothed_per_thousand,0.005493204750147953,0.017025939145794415,0.0018969920567310753,0.0015019239385219245,0.0028188766705058007,0.017025939145794415,0.0035671597676088856,0.001070995612050033,0.0008807531701857089,0.017025939145794415,0.0031729339574325674,0.0016078950465099272,0.004173633886940092,0.0011427607984717055,0.007172186875405814,0.017025939145794415,0.017025939145794415,0.001590849624118959,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.0009394835158408614,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.0033242753602360188,0.017025939145794415,0.017025939145794415,0.008885629755344173,0.007862465637241633,0.005687945878526299,0.005694900920912823,0.008312968083475735,0.008365631129611568,0.00532207887395099,0.005457874116963178,0.006329416013254225,0.006488346669808211,0.001590849624118959,0.0017435360262514667,0.004468462135379689,0.0027207814634163207,0.007983735121411534,0.004565845948088172,0.017025939145794415,0.008885629755344173,0.004468462135379689,0.007983735121411534,0.005689955397149024,0.0013823660393443005,0.004565845948088172,0.008885629755344173,0.004468462135379689,0.007983735121411534,0.005689955397149024,0.0013823660393443005,0.004565845948088172,0.005018927923205272,0.006981292763130925,0.009138469666587214,0.009138469666587214,0.006981292763130925,0.016660143278170447,0.017025939145794415,0.007607084437302152,0.0027685316960022687,0.005687945878526303,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.017025939145794415,0.006452218221312533,0.004657706097978261,0.007554466471596937,0.004033316989941902,0.01018943211432183,0.007674456986773596,0.00806353494517931,0.008852740137703808,0.01018943211432183,0.006452218221312533,0.00806353494517931,0.008852740137703808,0.017025939145794415,0.004468462135379685,0.0027207814634163207,0.008885629755344179,0.007862465637241637,0.007733431783020214,0.007891668848125404,0.005553530574587816,0.0012620388210309536,0.0038283406699048525,0.0048400970423579884,0.007733431783020214,0.007891668848125404,0.005553530574587816,0.0012620388210309536,0.0038283406699048525,0.0048400970423579884,0.004055300689077064,0.0030488103657150146,0.003105945132485822
owid_positive_rate,0.006113056819567091,0.018417646057673848,0.003392000059371167,0.001194699674683337,0.0023491567307642736,0.018417646057673848,0.0025765679025640223,0.0009300365707469638,0.0003542289382240566,0.018417646057673848,0.003939385290639384,0.0020420516468269046,0.00532380718038416,0.002967887543234722,0.004200501532089835,0.018417646057673848,0.018417646057673848,0.0016093334044187933,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.0003908058958914357,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.0038466439712360892,0.018417646057673848,0.018417646057673848,0.008762330408281126,0.007002142230024439,0.007069341791002415,0.0068518757651484,0.009471643368051919,0.009193066681563982,0.006348144584094226,0.00628574285459573,0.007726052465257989,0.007673448463723188,0.0016093334044187933,0.0015395490282090422,0.005118298653016623,0.0028550080344422048,0.007686280782166441,0.004228245435358952,0.018417646057673848,0.008762330408281126,0.005118298653016623,0.007686280782166441,0.006763413573492077,0.0018377364158106537,0.004228245435358952,0.008762330408281126,0.005118298653016623,0.007686280782166441,0.006763413573492077,0.0018377364158106537,0.004228245435358952,0.004357045578253814,0.003385739225245351,0.007099643944231056,0.007099643944231056,0.003385739225245351,0.00827871464881948,0.008228890488644638,0.018417646057673848,0.0031361022094547105,0.007069341791002415,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.018417646057673848,0.008484471508519767,0.007027943458014454,0.0024096447800600307,0.0032751509250675786,0.003538656818300907,0.0026863861154946774,0.0007933782906922802,0.004293501785683334,0.003538656818300907,0.008484471508519767,0.0007933782906922802,0.004293501785683334,0.018417646057673848,0.005118298653016627,0.002855008034442211,0.008762330408281125,0.0070021422300244355,0.006903135968098481,0.007031815842295985,0.004793571103551699,0.0016679664384783592,0.00445312661722106,0.005088447443206749,0.006903135968098481,0.007031815842295985,0.004793571103551699,0.0016679664384783592,0.00445312661722106,0.005088447443206749,0.006602196172462205,0.004563951765925655,0.0047519912781732905
owid_tests_per_case,0.0018952123375087365,0.02481002750873676,0.0022442639634797485,0.0009667417139665509,0.00045084502065535445,0.02481002750873676,0.0030303445222153594,0.0006555714883812748,0.00022121339211745016,0.02481002750873676,0.002442900655014236,0.00019037022807962713,0.0017049307429644804,0.0013785307646298414,0.007076716895291698,0.02481002750873676,0.02481002750873676,0.0013937538745431494,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.000484683512309296,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.006024846484816893,0.02481002750873676,0.02481002750873676,0.002509923416733191,0.002464627827153085,0.002593599139467531,0.002599492888513432,0.006065182118777896,0.0060347132192087915,0.0023359092741123072,0.0023455454600902624,0.0026836984119374472,0.0026883577257272515,0.0013937538745431494,0.0014805561755563495,0.0018566206129239761,0.0011278908118205963,0.0023010885478645924,0.001469185003818958,0.02481002750873676,0.002509923416733191,0.0018566206129239761,0.0023010885478645924,0.006499318468616401,0.002169383675069435,0.001469185003818958,0.002509923416733191,0.0018566206129239761,0.0023010885478645924,0.006499318468616401,0.002169383675069435,0.001469185003818958,0.004518915545512402,0.0032068014069784904,0.0022831775794973862,0.0022831775794973862,0.0032068014069784904,0.004034276579309424,0.004034276579309424,0.004224577985869303,0.02481002750873676,0.002593599139467531,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.02481002750873676,0.001332049510511487,0.0012472552866955346,0.001932502334151143,0.0013502950845189288,0.002197118204080028,0.0021613621896646295,0.0023553415936281206,0.0023806612611133294,0.002197118204080028,0.001332049510511487,0.0023553415936281206,0.0023806612611133294,0.02481002750873676,0.0018566206129239761,0.0011278908118205963,0.002509923416733191,0.0024646278271530766,0.0027652539850848896,0.0027652539850848896,0.005235068252899719,0.0010561992868226779,0.0012609847481524496,0.0013587449858279968,0.0027652539850848896,0.0027652539850848896,0.005235068252899719,0.0010561992868226779,0.0012609847481524496,0.0013587449858279968,0.004596364768847417,0.003348780547187666,0.001962431857620833
owid_stringency_index,0.00786250926700601,0.019249238602914893,0.007055930428619451,0.0012506553220038893,0.005296275676922535,0.019249238602914893,0.004505680487102014,0.0005165339562812525,0.0012849883926693896,0.019249238602914893,0.0069509326763018174,0.0028749663345546306,0.007253643549348269,0.004196885958717701,0.0034597019357013657,4.920534071588499e-05,0.019249238602914893,0.0031307888113812805,4.923005072663536e-05,0.019249238602914893,0.0006522610236667422,0.019249238602914893,0.0014282100204849077,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.004640840022413085,0.019249238602914893,0.019249238602914893,0.007192141117806779,0.0067133408910956625,0.019249238602914893,0.019249238602914893,0.0116024283599616,0.0116024283599616,0.013281950755217715,0.013281950755217715,0.013007957667196828,0.013007957667196828,0.0031714699680361782,0.0031714699680361782,0.0023171659001594287,0.00126093716568382,0.004443520691833864,0.0028185397787172653,0.019249238602914893,0.007192141117806779,0.0023193816791367556,0.004037008834122763,0.009866636836465692,0.0015615140884018012,0.0030053584161745506,0.007192141117806779,0.0023193816791367556,0.004037008834122763,0.009866636836465692,0.0015615140884018012,0.0030053584161745506,0.00639449093741531,0.003816658025033418,0.008740332685210893,0.008740332685210893,0.003816658025033418,0.006474798329645749,0.00643069533132121,0.007388536324046943,0.0020122834873256153,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.019249238602914893,0.0018087023776054358,0.0012850258752124984,0.0020067356857213945,0.0007634326854504336,0.005433760244656081,0.004907696408341392,0.0020733084562919346,0.004202261665633694,0.005433760244656081,0.0018087023776054358,0.0020733084562919346,0.004202261665633694,0.019249238602914893,0.0023171659001594287,0.00126093716568382,0.007192141117806782,0.006713340891095658,0.005798892332150201,0.006815427384739206,0.0077501002146085456,0.0007594023718548789,0.0020755369895910035,0.0025929848337272504,0.005798892332150201,0.006815427384739206,0.0077501002146085456,0.0007594023718548789,0.0020755369895910035,0.0025929848337272504,0.006064230992792006,0.00557508813978751,0.007455688630672382
owid_population,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044
