,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
owid_new_cases_per_million,0.0026257052335755845,0.0010498755798845376,0.0052786275126698754,0.0019218112125210566,0.00039264919851526723,0.023693928837282736,0.000411988927920053,0.023693928837282736,0.002752572639409802,0.001671389317595008,0.0023573587269779574,0.000919537519215152,0.0005661223968928323,0.002628111519663334,0.0016472792322167213,0.0006067573414016036,0.023693928837282736,0.0005343713720534479,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.00217647263866167,0.000392097893151743,0.023693928837282736,0.023693928837282736,0.004331000605104524,0.023693928837282736,0.023693928837282736,0.0059044177718996,0.005111574450317807,0.004766686244186972,0.004766686244186972,0.002058374015295716,0.002058374015295716,0.0034981299763019503,0.0034981299763019503,0.002712371912900208,0.002712371912900208,0.0010879042291804819,0.0010879042291804819,0.023693928837282736,0.0012503567715612357,0.00887063724161134,0.0016317881212279742,0.023693928837282736,0.0059044177718996,0.023693928837282736,0.008750166429816807,0.005074290894514009,0.001229540548481047,0.001573209699083562,0.0059044177718996,0.023693928837282736,0.008750166429816807,0.005074290894514012,0.001229540548481047,0.001573209699083562,0.0029008144594460787,0.004934267479426722,0.004760592754533325,0.004760592754533325,0.004959527946965024,0.00567813232725066,0.0056364699008700095,0.0014875978386097552,0.0026642231433887027,0.004766686244186972,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.023693928837282736,0.008442155343289511,0.0018254144507298443,0.0017864889192669112,0.0025416188893748076,0.0031106980333048925,0.003248306498998083,0.0006485930329166698,0.001966776962726036,0.0031106980333048925,0.008442155343289511,0.0006485930329166698,0.001966776962726036,0.023693928837282736,0.023693928837282736,0.0012503567715612409,0.0059044177718996,0.005111574450317807,0.006128540853271716,0.006146185001054419,0.005301432429588539,0.0015413697635654384,0.0019415408222292648,0.001236926145807354,0.006128540853271716,0.006146185001054419,0.005301432429588539,0.0015413697635654384,0.0019415408222292648,0.001236926145807354
owid_new_cases_smoothed_per_million,0.0028988257601070657,0.0018787894923231502,0.005769450941881183,0.0016641362007426023,0.00012499427714710978,0.021448843773046837,0.0003335187799613163,0.021448843773046837,0.0038474590145516495,0.0012855453519662787,0.0032210794171201183,0.0007313091217098226,0.00031591986570832513,0.00301721576705858,0.0022765207126197794,0.0007112596367097595,0.021448843773046837,0.0008071034194788363,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.0026782020893120575,0.00021241206451877418,0.021448843773046837,0.021448843773046837,0.0048900828139210005,0.021448843773046837,0.021448843773046837,0.007438367246302643,0.006097470391384966,0.005780087968884912,0.005780087968884912,0.0018234470330247927,0.0018234470330247927,0.00422462717240737,0.00422462717240737,0.0031087466806651505,0.0031087466806651505,0.0014437389767529756,0.0014437389767529756,0.007921056656757618,0.0012539436695018073,0.020354895617005403,0.0023866859313195136,0.021448843773046837,0.007438367246302643,0.007921056656757618,0.021448843773046837,0.006097470391384966,0.0012527622652901374,0.0023866859313195136,0.007438367246302643,0.007921056656757618,0.021448843773046837,0.006097470391384966,0.0012527622652901422,0.0023866859313195206,0.002364431877378492,0.006177596254604133,0.0058610703868661,0.0058610703868661,0.006156517823273669,0.007230006161126256,0.007177526477363692,0.001743136822127018,0.0035831819419770527,0.005780087968884907,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.021448843773046837,0.002614684482124137,0.005264888091892356,0.0010839491974632682,0.007719261364682121,0.005457859324255489,0.003276318065512985,0.00412109775982361,0.007719261364682121,0.021448843773046837,0.003276318065512985,0.00412109775982361,0.021448843773046837,0.007921056656757618,0.0012539436695018073,0.00743836724630265,0.006097470391384966,0.006396975228190209,0.006660057890926122,0.006236946468780043,0.001046040531513167,0.002641689431126137,0.0023759997548000607,0.006396975228190209,0.006660057890926122,0.006236946468780043,0.001046040531513167,0.002641689431126137,0.0023759997548000607
owid_total_deaths_per_million,0.0032434563522645843,0.0030932044974736343,0.00802112321449137,0.004683245177259261,0.00019749113269861536,0.01660194278016775,0.004686518961510238,0.01660194278016775,0.006150468570143684,0.0038212293025186588,0.006040747478311085,0.0021566863241286407,0.0005049996541071799,0.0010305334156110583,0.00752824048712851,0.002941181282957649,0.01660194278016775,0.0026453231052180307,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.006804912737072307,0.0051811502690957655,0.01660194278016775,0.01660194278016775,0.006106562691062177,0.01660194278016775,0.01660194278016775,0.01157469764749387,0.01660194278016775,0.0048177325231547365,0.0048177325231547365,0.00631964008614484,0.00631964008614484,0.00569115078266348,0.00569115078266348,0.005300414252978359,0.005300414252978359,0.005517211533779205,0.005517211533779205,0.0035554714314871313,0.002151389340968881,0.0047954438068670635,0.004953343410268862,0.01660194278016775,0.01157469764749387,0.0035554714314871313,0.004719594940066106,0.01660194278016775,0.0021468150144156044,0.004953343410268862,0.01157469764749387,0.0035554714314871313,0.004719594940066106,0.01660194278016775,0.002146815014415601,0.004953343410268862,0.0032701331384736173,0.007855617241595057,0.008356313511550691,0.008356313511550691,0.007885307205821276,0.008054769416034445,0.00801897514099837,0.005721444991025336,0.0018311144574711953,0.0048177325231547365,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.01660194278016775,0.004224519939734879,0.0008926197478855926,0.008447491591710744,0.0026468292106175875,0.009261159962540877,0.01660194278016775,0.008411738628841635,0.007043677938466689,0.009261159962540877,0.004224519939734879,0.008411738628841635,0.007043677938466689,0.01660194278016775,0.0035554714314871296,0.0021513893409688786,0.01157469764749387,0.01660194278016775,0.014275450342353304,0.013969859543661898,0.013563547528016508,0.0023884491844484946,0.004899615264998947,0.0040830053628119495,0.014275450342353304,0.013969859543661898,0.013563547528016508,0.0023884491844484946,0.004899615264998947,0.0040830053628119495
owid_new_deaths_per_million,0.0009764163276417014,0.00036941371171650064,0.0017488577146075142,0.0015704747627029666,3.5193416797616176e-05,0.02591622869470628,0.00304272912322346,0.02591622869470628,0.002403270146224758,0.0012373042624657946,0.003801661309737586,0.0005397504851137017,0.00014169997854996465,0.00032757047024788095,0.0012762042217686548,0.0031363004136424604,0.02591622869470628,0.00019032747745136583,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.003989566533724585,0.002654703721822448,0.02591622869470628,0.02591622869470628,0.0005768113148504942,0.02591622869470628,0.02591622869470628,0.0025875664932461474,0.0033512553088236637,0.0015735127289186416,0.0015735127289186416,0.0019199258653225415,0.0019199258653225415,0.0014806287912678961,0.0014806287912678961,0.001923605998929154,0.001923605998929154,0.0033280112369003315,0.0033280112369003315,0.001344861557687693,0.02591622869470628,0.0015136887428942123,0.005740165005652589,0.02591622869470628,0.0025875664932461474,0.001344861557687693,0.0015136887428942123,0.0033512553088236637,0.02591622869470628,0.005740165005652589,0.0025875664932461474,0.001344861557687693,0.0015136887428942123,0.0033512553088236637,0.02591622869470628,0.005740165005652589,0.0007879124027522164,0.0014112196465468536,0.0013006797427578048,0.0013006797427578048,0.0014432701576265153,0.0018801082086335667,0.0018363985878346377,0.00393225477235316,0.0015580745559471217,0.0015735127289186416,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.02591622869470628,0.003933736251166009,0.006022966068774476,0.0025925690074752434,0.004130949325330338,0.0017249105973361348,0.005727804719789735,0.0012141664945149952,0.002937831999967004,0.0017249105973361348,0.003933736251166009,0.0012141664945149952,0.002937831999967004,0.02591622869470628,0.001344861557687693,0.02591622869470628,0.0025875664932461418,0.0033512553088236694,0.002302187756648413,0.0022659561635617683,0.002446008427982153,0.004885762691523288,0.004374742985930405,0.004780992369854886,0.002302187756648413,0.0022659561635617683,0.002446008427982153,0.004885762691523288,0.004374742985930405,0.004780992369854886
owid_new_deaths_smoothed_per_million,0.0012091195757356961,0.0022141298737942314,0.004622256726557795,0.003059233793612566,6.702595171997951e-05,0.02285849847490031,0.003815176486769293,0.02285849847490031,0.003849440922901748,0.0032870125647204837,0.006805795580949908,0.0014236097298325203,0.00016875170854463903,0.00038207618340846096,0.0021368140774865696,0.004189925598119821,0.02285849847490031,0.00042007546417136183,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.005488957931946159,0.0029976246185532238,0.02285849847490031,0.02285849847490031,0.0019563874722749834,0.02285849847490031,0.02285849847490031,0.00477333619559783,0.006820044755517717,0.003734544159765632,0.003734544159765632,0.005390057222669298,0.005390057222669298,0.004412572781932877,0.004412572781932877,0.0052765272197624145,0.0052765272197624145,0.004497182938167916,0.004497182938167916,0.0015177394915871654,0.005043345789008855,0.0024422713434157518,0.02285849847490031,0.02285849847490031,0.00477333619559783,0.0015177394915871654,0.0025435430132457683,0.006820044755517717,0.005062910756540263,0.02285849847490031,0.00477333619559783,0.0015177394915871654,0.0025435430132457683,0.006820044755517717,0.005062910756540263,0.02285849847490031,0.0022507814120868597,0.003309046174337267,0.0042707990524633865,0.0042707990524633865,0.003356782758516477,0.0034002768520837003,0.0035565121528422345,0.005590332826688739,0.0029207789801882866,0.003734544159765632,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.02285849847490031,0.0018486737923294964,0.016239185908076447,0.002083652411001133,0.00217670735302188,0.001539954560764025,0.0010361182391350743,0.002781170195342887,0.0029307733201510726,0.001539954560764025,0.0018486737923294964,0.002781170195342887,0.0029307733201510726,0.02285849847490031,0.0015177394915871654,0.005043345789008855,0.00477333619559783,0.006820044755517717,0.00565177872184545,0.005357017225613153,0.004622547857558066,0.003087955064226814,0.005909606088163987,0.0068441198154090286,0.00565177872184545,0.005357017225613153,0.004622547857558066,0.003087955064226814,0.005909606088163987,0.0068441198154090286
owid_reproduction_rate,0.0009554095728360907,0.0008195513460952353,0.006436444490136413,0.0008553998524042602,0.025451293754553163,0.025451293754553163,0.0005915328355517733,0.025451293754553163,0.0032318888577585825,0.0010961503090025878,0.0025175384319674077,0.0014949351843421294,0.025451293754553163,0.0005148708732455655,0.004204310282291835,0.00035443199180111866,0.025451293754553163,0.0010592260576176352,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.002092500542534096,0.0008370332852102646,0.025451293754553163,0.025451293754553163,0.0019189399744488245,0.025451293754553163,0.025451293754553163,0.004836614060787227,0.005013215635414323,0.004549102560249785,0.004549102560249785,0.004608176813605077,0.004608176813605077,0.005164013046373753,0.005164013046373753,0.005282858273885796,0.005282858273885796,0.0013928906293577945,0.0013928906293577945,0.0031159661802750817,0.0007737773212118097,0.002805645418957764,0.0025060831952375415,0.025451293754553163,0.004836614060787227,0.0031159661802750817,0.002805645418957764,0.005013215635414323,0.0007737773212118097,0.0025060831952375415,0.004836614060787227,0.0031159661802750817,0.002805645418957764,0.005013215635414323,0.0007737773212118097,0.0025060831952375415,0.025451293754553163,0.003030898688351878,0.004772919302338886,0.004772919302338886,0.003029022410677044,0.00444172505452795,0.00444172505452795,0.0020694957921455173,0.0018360333269558408,0.004549102560249785,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.025451293754553163,0.00261802734833211,0.002078327305221509,0.0016954952156872166,0.001339094193438009,0.0007049599815092244,0.0017488912957473912,0.002614915165058605,0.0011706153790189953,0.0007049599815092244,0.00261802734833211,0.002614915165058605,0.0011706153790189953,0.025451293754553163,0.003115966180275076,0.0007737773212118097,0.004836614060787232,0.005013215635414323,0.004954146771565805,0.005272037757486186,0.0045085108999283014,0.0011865908820145902,0.0025053784059900727,0.001926925465127926,0.004954146771565805,0.005135634339091874,0.0045085108999283014,0.0011865908820145902,0.0025053784059900727,0.001926925465127926
owid_new_tests,0.0036206255990697323,0.004107192393161808,0.007004236846778308,0.005442821359536828,0.01786330959430696,0.01786330959430696,0.0026379009869456813,0.01786330959430696,0.005748852169109494,0.0033882321072713655,0.005356609292921676,0.0011162527085049694,0.01786330959430696,0.001554969168127896,0.005159352302650213,0.000819435100656704,0.01786330959430696,0.0009690169877064074,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.004778413814047374,0.002165187006836314,0.01786330959430696,0.01786330959430696,0.006736773069043418,0.01786330959430696,0.01786330959430696,0.010835447153968645,0.008452463949497497,0.005323815321016045,0.005323815321016045,0.008438721710971049,0.008438721710971049,0.005606653350122333,0.005606653350122333,0.004359274054547561,0.004359274054547561,0.0019588297289818714,0.0019588297289818714,0.0037200393489587487,0.0009727130343229359,0.005144907371804175,0.002585931719834954,0.01786330959430696,0.010835447153968645,0.0037200393489587487,0.005144907371804175,0.008452463949497497,0.0009727130343229359,0.002585931719834954,0.010835447153968645,0.0037200393489587487,0.005144907371804175,0.008452463949497497,0.0009727130343229359,0.002585931719834954,0.0021272742415824205,0.01786330959430696,0.010890387762773877,0.010890387762773877,0.017658006265966003,0.013246531911922961,0.013051277232232664,0.002208141257375978,0.0022963718710187543,0.005323815321016045,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.01786330959430696,0.006787919341574917,0.0006458785795288312,0.008614033086740098,0.0024026047096294867,0.013849585384303354,0.00954835834497453,0.00595398136940986,0.008483598116903473,0.013849585384303354,0.006787919341574917,0.00595398136940986,0.008483598116903473,0.01786330959430696,0.0037200393489587487,0.0009727130343229419,0.010835447153968645,0.008452463949497497,0.008434366221125065,0.008883270845557404,0.008135784735351868,0.0009749232416465359,0.002715233121771377,0.0028323443012067476,0.008434366221125065,0.008883270845557404,0.008135784735351868,0.0009749232416465359,0.002715233121771377,0.0028323443012067476
owid_total_tests,0.004839185165393789,0.0053006211522970735,0.007502022456404234,0.005304633902616725,0.017540650448039766,0.017540650448039766,0.0020905200199145247,0.017540650448039766,0.007189027387109905,0.0036449979473176406,0.005815324736526323,0.0009694172406634937,3.5334542248436966e-05,0.0021992863999213373,0.006168696085381364,0.0007098094372902325,0.017540650448039766,0.0006702682649188392,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.005553272828753078,0.0017962946203278394,0.017540650448039766,0.017540650448039766,0.006231428314875964,0.017540650448039766,0.017540650448039766,0.01166441937488421,0.008828796501782747,0.007934287232852437,0.007934287232852437,0.00919255034675975,0.00919255034675975,0.006894829767658806,0.006894829767658806,0.006269943233330171,0.006269943233330171,0.0014710984499833695,0.0014710984499833695,0.003524273834288945,0.000880327495999491,0.004793124887998174,0.0032772315904886404,0.017540650448039766,0.01166441937488421,0.003524273834288945,0.004793124887998174,0.008828796501782747,0.000880327495999491,0.0032772315904886404,0.01166441937488421,0.003524273834288945,0.004793124887998174,0.008828796501782747,0.000880327495999491,0.0032772315904886404,0.0032894244947391303,0.010693678233696735,0.017540650448039766,0.017540650448039766,0.010677385009155388,0.011326396764363693,0.011336094129893542,0.0016259991497005546,0.001781540117721996,0.007934287232852437,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.005276834449354484,0.002240708186448614,0.009516007559492773,0.004813695995052862,0.012157053922045507,0.010149350581307766,0.008516048856435986,0.01008579570942182,0.012157053922045507,0.005276834449354484,0.008516048856435986,0.01008579570942182,0.017540650448039766,0.003524273834288939,0.0008803274959994832,0.01166441937488421,0.008828796501782747,0.008735542735396486,0.008907257355292636,0.008585788549505369,0.0008720274641367378,0.0021513644939525397,0.0022362976034433013,0.008735542735396486,0.008907257355292636,0.008585788549505369,0.0008720274641367378,0.0021513644939525397,0.0022362976034433013
owid_total_tests_per_thousand,0.004839185165393789,0.0053006211522970735,0.007502022456404234,0.005304633902616725,0.017540650448039766,0.017540650448039766,0.0020905200199145247,0.017540650448039766,0.007189027387109905,0.0036449979473176406,0.005815324736526323,0.0009694172406634937,3.5334542248436966e-05,0.0021992863999213373,0.006168696085381364,0.0007098094372902325,0.017540650448039766,0.0006702682649188392,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.005553272828753078,0.0017962946203278394,0.017540650448039766,0.017540650448039766,0.006231428314875964,0.017540650448039766,0.017540650448039766,0.01166441937488421,0.008828796501782747,0.007934287232852437,0.007934287232852437,0.00919255034675975,0.00919255034675975,0.006894829767658806,0.006894829767658806,0.006269943233330171,0.006269943233330171,0.0014710984499833695,0.0014710984499833695,0.003524273834288945,0.000880327495999491,0.004793124887998174,0.0032772315904886404,0.017540650448039766,0.01166441937488421,0.003524273834288945,0.004793124887998174,0.008828796501782747,0.000880327495999491,0.0032772315904886404,0.01166441937488421,0.003524273834288945,0.004793124887998174,0.008828796501782747,0.000880327495999491,0.0032772315904886404,0.0032894244947391303,0.010693678233696735,0.017540650448039766,0.017540650448039766,0.010677385009155388,0.011326396764363693,0.011336094129893542,0.0016259991497005546,0.001781540117721996,0.007934287232852437,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.017540650448039766,0.005276834449354484,0.002240708186448614,0.009516007559492773,0.004813695995052862,0.012157053922045507,0.010149350581307766,0.008516048856435986,0.01008579570942182,0.012157053922045507,0.005276834449354484,0.008516048856435986,0.01008579570942182,0.017540650448039766,0.003524273834288939,0.0008803274959994832,0.01166441937488421,0.008828796501782747,0.008735542735396486,0.008907257355292636,0.008585788549505369,0.0008720274641367378,0.0021513644939525397,0.0022362976034433013,0.008735542735396486,0.008907257355292636,0.008585788549505369,0.0008720274641367378,0.0021513644939525397,0.0022362976034433013
owid_new_tests_per_thousand,0.0036195569724741905,0.004104946711800346,0.006987154357000555,0.005439845398999593,0.017853542508285677,0.017853542508285677,0.002676126899380256,0.017853542508285677,0.005719552242590076,0.0033863795303859306,0.005337995669120854,0.0011156423772464815,0.017853542508285677,0.0015542642625542844,0.005173262681414456,0.0008290672508090737,0.017853542508285677,0.0009796861482798773,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.004804434475832114,0.0021947712084903325,0.017853542508285677,0.017853542508285677,0.006732614305413369,0.017853542508285677,0.017853542508285677,0.01085922138006806,0.008479770666249642,0.005305216563525148,0.005305216563525148,0.008399238091194852,0.008399238091194852,0.00559235965072129,0.00559235965072129,0.0043458399923721,0.0043458399923721,0.0019835470053086667,0.0019835470053086667,0.0037370392909614808,0.0009942606007095661,0.00512454908170657,0.0026218022909974075,0.017853542508285677,0.01085922138006806,0.0037370392909614808,0.00512454908170657,0.008479770666249642,0.0009942606007095661,0.0026218022909974075,0.01085922138006806,0.0037370392909614808,0.00512454908170657,0.008479770666249642,0.0009942606007095661,0.0026218022909974075,0.0021247949471290837,0.017648351433234503,0.010867849382380886,0.010867849382380886,0.017853542508285677,0.013149637081655655,0.012954534794036998,0.0022045799636155965,0.0022946934670103475,0.005305216563525148,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.017853542508285677,0.006784207924507174,0.0006455254337910688,0.008609323209116122,0.002401291042262855,0.01384201287423217,0.0095431376081998,0.005950725922937463,0.0084789595569468,0.01384201287423217,0.006784207924507174,0.005950725922937463,0.0084789595569468,0.017853542508285677,0.0037370392909614808,0.000994260600709572,0.01085922138006806,0.008479770666249642,0.008452336362505792,0.008901037487487294,0.008155010949985119,0.0009860273998203988,0.0027568883094325103,0.002867300949639147,0.008452336362505792,0.008901037487487294,0.008155010949985119,0.0009860273998203988,0.0027568883094325103,0.002867300949639147
owid_new_tests_smoothed,0.0033538041846624695,0.003923390589211831,0.00745808969469626,0.005902537129746513,0.017550373261551802,0.017550373261551802,0.002284963246563377,0.017550373261551802,0.005715028340535326,0.0036620010628256893,0.0053631351879905795,0.0018836884750679614,0.017550373261551802,0.0018101308334188642,0.0047256978871116125,0.0010572735571657053,0.017550373261551802,0.0006856737295002149,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.0051304732959891065,0.002297828985461945,0.017550373261551802,0.017550373261551802,0.006968339289299633,0.017550373261551802,0.017550373261551802,0.010774630297208957,0.008514919709035871,0.0062826975427642115,0.0062826975427642115,0.008365929148591238,0.008365929148591238,0.005196508758588965,0.005196508758588965,0.004424145922632304,0.004424145922632304,0.0018918106457214278,0.0018918106457214278,0.00420585975656882,0.0012732022557111707,0.005915904286203874,0.0026106757629863774,0.017550373261551802,0.010774630297208957,0.00420585975656882,0.005915904286203874,0.008514919709035871,0.0012732022557111707,0.0026106757629863774,0.010774630297208957,0.00420585975656882,0.005915904286203874,0.008514919709035871,0.0012732022557111707,0.0026106757629863774,0.003062867191896928,0.013014474067526512,0.011332675006087365,0.011332675006087365,0.012926344389630012,0.017550373261551802,0.017343062075309598,0.002379967713938259,0.002618281971235275,0.0062826975427642115,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.017550373261551802,0.006665053863518453,0.000702033464146335,0.0096596953551405,0.0024583303981644735,0.01239000644938471,0.010274830022718937,0.007043027203138218,0.007846848049338632,0.01239000644938471,0.006665053863518453,0.007043027203138218,0.007846848049338632,0.017550373261551802,0.00420585975656882,0.0012732022557111766,0.010774630297208957,0.008514919709035871,0.008264067365463165,0.008479857186198645,0.008232964884461553,0.001351296656105737,0.002460724204015532,0.0027173742390187686,0.008264067365463165,0.008479857186198645,0.008232964884461553,0.001351296656105737,0.002460724204015532,0.0027173742390187686
owid_new_tests_smoothed_per_thousand,0.0033554865168479,0.003925358636808176,0.007472808657164675,0.005908505395313889,0.01756811906918148,0.01756811906918148,0.002250229345073955,0.01756811906918148,0.005744258560152523,0.0036814976114595555,0.005385139438295053,0.0018855931395907397,0.01756811906918148,0.0018110388295907397,0.004712682777370536,0.0010439344330860155,0.01756811906918148,0.0006778573952334362,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.005099507952313358,0.0022643312928936937,0.01756811906918148,0.01756811906918148,0.006971834741275926,0.01756811906918148,0.01756811906918148,0.010746496170402155,0.008485652068272112,0.0063082699308022894,0.0063082699308022894,0.008404915101859022,0.008404915101859022,0.005218429425896432,0.005218429425896432,0.004445679158000929,0.004445679158000929,0.0018664742473284163,0.0018664742473284163,0.00417922139584251,0.0012448597143358893,0.005878901497477595,0.002733391654781289,0.01756811906918148,0.010746496170402155,0.00417922139584251,0.005878901497477595,0.008485652068272112,0.0012448597143358893,0.002733391654781289,0.010746496170402155,0.00417922139584251,0.005878901497477595,0.008485652068272112,0.0012448597143358893,0.002733391654781289,0.003065964166028055,0.01283560536250429,0.011353846429091527,0.011353846429091527,0.012747431477079423,0.017360598263213487,0.01756811906918148,0.0023487665611151274,0.002658110118111976,0.006308269930802297,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.01756811906918148,0.006671793136919694,0.0007027433151915904,0.009669462617236807,0.0024608161036070797,0.012402534426294633,0.010285219269391556,0.007050148658848295,0.007854782276942094,0.012402534426294633,0.006671793136919694,0.007050148658848295,0.007854782276942094,0.01756811906918148,0.004179221395842505,0.0012448597143358952,0.010746496170402155,0.008485652068272112,0.008245185173563098,0.008461083238590949,0.008212842673162447,0.0013355842852612702,0.002422252719644206,0.0026769687006029954,0.008245185173563098,0.008461083238590949,0.008212842673162447,0.0013355842852612702,0.002422252719644206,0.0026769687006029954
