,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
owid_new_cases_smoothed,0.0004238536284702738,0.0003304113156257167,0.0036868655774008096,0.0005275109077370356,0.001715952674034754,0.018952240617768894,0.0009018776435305798,0.0007882298852290149,0.0028961478942482436,0.00012410992136422717,0.003991594080671963,0.000528492654278845,0.0005545713696159376,0.018952240617768894,0.0029799257709803044,0.0008317523360291744,0.00047799810429421344,0.0011124667783181002,0.0001228307657573262,3.571207695847313e-05,0.018952240617768894,0.018952240617768894,0.0014080360428537237,0.018952240617768894,3.571207695847313e-05,0.018952240617768894,0.004676678509817477,0.018952240617768894,0.018952240617768894,0.003177047424663739,0.018952240617768894,0.0029723602196352595,0.0028916026577924677,0.0017727208767252664,0.001781405624619778,0.0031560989353763705,0.0029410766599996855,0.003389985576563806,0.0033205216469860584,0.0019125185439797102,0.0019206128904879424,0.002388559089250954,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.003177047424663739,0.002388559089250954,0.018952240617768894,0.018952240617768894,0.003177047424663737,0.002388559089250954,0.018305279999770368,0.018952240617768894,0.002948914302581186,0.002972360219635255,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.007552250143799844,0.018952240617768894,0.0016451360873899455,0.018952240617768894,0.001186681756020235,0.018952240617768894,0.0012030410592973643,0.0029846176765097408,0.001186681756020235,0.007552250143799844,0.0012030410592973643,0.0029846176765097408,0.018952240617768894,0.002388559089250954,0.018952240617768894,0.003177047424663737,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894,0.018952240617768894
owid_new_deaths_smoothed,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_total_cases_per_million,0.0050718876877280826,0.0008590244709741018,0.004232477243038773,0.0016004743734463203,0.002546668135354383,0.015380527257519656,0.005424215196347483,0.002564968327734595,0.0056738156574754495,0.0023349647957850448,0.006941908284140157,0.001599380892654934,0.0007060309420977944,0.015380527257519656,0.0065585019578634236,0.006654789612789742,0.005203941960816928,0.0012350460885805958,0.00010442720743148489,3.1594939309289274e-05,0.015380527257519656,0.015380527257519656,0.0015211772995040083,0.015380527257519656,3.1594939309289274e-05,0.015380527257519656,0.008956104980469129,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.007952847722301653,0.0077410429731292925,0.00758051167661772,0.007419843074240332,0.007704514103941153,0.007884558762590154,0.00844499987018158,0.008217059427402989,0.008742045558740759,0.00881818811828185,0.001132725531877202,0.015380527257519656,0.002606710258954519,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.001130790321427594,0.0025783054098447653,0.015380527257519656,0.015380527257519656,0.001130790321427594,0.002662086530473483,0.015380527257519656,0.010515730815729776,0.007952847722301657,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.0012871332792353328,0.015380527257519656,0.007164968652667148,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.008958318649412397,0.0110582229449312,0.015380527257519656,0.0012871332792353328,0.008958318649412397,0.0110582229449312,0.015380527257519656,0.001132725531877202,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656,0.015380527257519656
owid_new_cases_per_million,0.0005026607389985835,0.0006064101513408352,0.0018864173960817599,0.00021412893883427845,0.000716266707094783,0.019614110571905628,0.0009101375034944525,0.0007284129563151942,0.0011059501238171471,0.0003083806518026931,0.0014136802348657864,0.00021480533742358816,0.000418272008167819,0.019614110571905628,0.0011340402141534998,0.0006579867059614496,0.0005171678532551185,0.0007336346075744595,4.0272133439823214e-05,2.0095120842096342e-05,0.019614110571905628,0.019614110571905628,0.0008991938807801078,0.019614110571905628,2.0095120842096342e-05,0.019614110571905628,0.0012615282733996651,0.019614110571905628,0.019614110571905628,0.001442047208575235,0.019614110571905628,0.0012341119382839668,0.001196846460508825,0.0008598912769884679,0.0008494361191996671,0.0017282229466338078,0.0014432136903731,0.0013661920299055926,0.0013352802359471309,0.0010331572877018264,0.0010260352892390973,0.019614110571905628,0.019614110571905628,0.0024879057050141624,0.019614110571905628,0.019614110571905628,0.001442047208575235,0.019614110571905628,0.0024719748460862276,0.019614110571905628,0.001442047208575235,0.019614110571905628,0.002588756417350763,0.019614110571905628,0.0010184742131833023,0.0012341119382839646,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.0005933012127652942,0.019614110571905628,0.0016023552628521961,0.019614110571905628,0.00245509065188677,0.019614110571905628,0.0020854752988695357,0.0023506335355742247,0.00245509065188677,0.0005933012127652942,0.0020854752988695357,0.0023506335355742247,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.001442047208575235,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628,0.019614110571905628
owid_new_cases_smoothed_per_million,0.0004558032123902343,0.0003117256784482425,0.004018377531907036,0.000532587595725801,0.0017278579981999588,0.01889400840865225,0.0009337257999663495,0.0007784559792680402,0.0031704132250004826,0.00012372858413660904,0.004206389104050651,0.0005335623788042573,0.0005584190001642174,0.01889400840865225,0.002921022146976369,0.0010243608961465784,0.0004765294185526172,0.00112018510168407,0.00012189905937081616,3.595984827480556e-05,0.01889400840865225,0.01889400840865225,0.0014178050334442715,0.01889400840865225,3.595984827480556e-05,0.01889400840865225,0.004623250217870001,0.01889400840865225,0.01889400840865225,0.0032702055299655,0.01889400840865225,0.0031831937535438553,0.0030961769293770917,0.0019515755274564798,0.001954954968194368,0.003239150295222336,0.003022164578833876,0.003532312091679406,0.0034596905651170296,0.0020720262861203893,0.002077291761006956,0.0024937141726649142,0.01889400840865225,0.018249035626644063,0.01889400840865225,0.01889400840865225,0.0032702055299655,0.0024937141726649142,0.018249035626644063,0.01889400840865225,0.0032702055299655,0.0024937141726649142,0.01889400840865225,0.01889400840865225,0.0029022967031080683,0.0031831937535438553,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.007529045277496985,0.01889400840865225,0.0016400812809109475,0.01889400840865225,0.0011830355855454529,0.01889400840865225,0.0011993446236118006,0.0029754472103798,0.0011830355855454529,0.007529045277496985,0.0011993446236118006,0.0029754472103798,0.01889400840865225,0.0024937141726649142,0.01889400840865225,0.003270205529965496,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225,0.01889400840865225
owid_new_deaths_smoothed_per_million,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_reproduction_rate,0.0038822545327683033,0.0010219990747998813,0.005498746998594133,0.0015707423898543105,0.002070250199907215,0.015473151445616659,0.0038640793401742905,0.0017096988125058523,0.008030744975144184,0.001449666711254034,0.0067680287431239805,0.0015707423898543105,0.015473151445616659,0.015473151445616659,0.001991183738182431,0.005791954579068135,0.004517457749623235,0.015473151445616659,9.541921398369662e-05,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.0028367029810414967,0.015473151445616659,0.015473151445616659,0.01057905836053663,0.015473151445616659,0.008597541844113644,0.008597541844113644,0.009458467294306418,0.009458467294306418,0.009493323512134267,0.009493323512134267,0.009727449139478879,0.009727449139478879,0.005791954579068135,0.005791954579068135,0.0008034524780651027,0.015473151445616659,0.0024075780022127687,0.015473151445616659,0.015473151445616659,0.01057905836053663,0.0008034524780651027,0.0024075780022127687,0.015473151445616659,0.01057905836053663,0.0008034524780651027,0.00237682102474032,0.015473151445616659,0.015473151445616659,0.008597541844113647,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.0007648602324439335,0.015473151445616659,7.3203419566306035e-06,0.015473151445616659,0.007407693910889314,0.015473151445616659,0.001422156192752108,0.0035094896546355205,0.007407693910889314,0.0007648602324439335,0.001422156192752108,0.0035094896546355205,0.015473151445616659,0.0008034524780651027,0.015473151445616659,0.01057905836053663,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659,0.015473151445616659
owid_stringency_index,0.004337132517335505,0.001092079019244506,0.009323312664304521,0.002419500266707221,0.0071404790936609765,0.016353688905818394,0.0071220786591388455,0.00128321548370121,0.011481291065629848,0.003475280095514766,0.008519770416899,0.002435330635914404,0.0032621852939944624,0.016353688905818394,0.006111601983902519,0.0056410291591710675,0.0048180815157957855,0.002585742964118613,5.613664553300728e-05,0.00011638654411792275,0.016353688905818394,0.016353688905818394,0.0025308672914839668,0.016353688905818394,2.7997337415845714e-05,0.016353688905818394,0.007078240272719821,0.016353688905818394,0.016353688905818394,0.008456042851345111,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.009231602809165509,0.009231602809165509,0.009814278668573427,0.009814278668573427,0.012238703261767257,0.012238703261767257,0.006900790909239927,0.006900790909239927,0.0010315233494537926,0.016353688905818394,0.002580973984105336,0.016353688905818394,0.016353688905818394,0.008456042851345111,0.0010289675200750986,0.002564818341445656,0.016353688905818394,0.008456042851345111,0.0010289675200750986,0.0027552099716734433,0.016353688905818394,0.009086805953367784,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.0002853043699463711,0.016353688905818394,0.001710985346502464,0.016353688905818394,0.0012801059816766652,0.016353688905818394,0.0014175491323082563,0.0007691327466719242,0.0012801059816766652,0.0002853043699463711,0.0014175491323082563,0.0007691327466719242,0.016353688905818394,0.0010315233494537963,0.016353688905818394,0.008456042851345106,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394,0.016353688905818394
owid_population,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_population_density,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_median_age,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_aged_65_older,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_aged_70_older,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
owid_gdp_per_capita,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
