,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
owid_new_deaths_smoothed,0.001098396494297157,0.019438590260657834,0.0009463851625796103,0.019438590260657834,0.00021287896575380595,0.019438590260657834,0.0010322354296758852,0.0004200209854277414,0.000719475500253003,0.019438590260657834,0.003674607075113891,0.019438590260657834,0.0016778362940224666,0.019438590260657834,0.0010766714071802296,0.001172786559551969,0.019438590260657834,0.019438590260657834,1.6760240644815075e-05,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.0012935519389421458,1.6760240644815075e-05,0.019438590260657834,0.0020477486837951722,0.019438590260657834,0.019438590260657834,0.005753181060830355,0.0044973200195531395,0.0009464430871010857,0.001040078126344906,0.0017222451313192767,0.0016758351580914554,0.0021731446494260317,0.0018882582742346871,0.002013872795232579,0.001997746247909163,0.001172786559551969,0.0011935350275091084,0.005468718927058087,0.006345932252283933,0.007452539256505419,0.019438590260657834,0.019438590260657834,0.005753181060830355,0.005468718927058087,0.007452539256505419,0.0044973200195531395,0.006343637997852228,0.019438590260657834,0.005753181060830355,0.005468718927058087,0.007452539256505423,0.0044973200195531395,0.006343637997852228,0.019438590260657834,0.00780386554311128,0.0009464430871010857,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.0062045716467726015,0.019438590260657834,0.0037784429964692182,0.002530730366306069,0.004145404830896602,0.002944523386492906,0.002788851012411254,0.004244779291102342,0.004145404830896602,0.0062045716467726015,0.002788851012411254,0.004244779291102342,0.019438590260657834,0.005468718927058087,0.006345932252283933,0.005753181060830355,0.0044973200195531395,0.005247801297245685,0.005300163232942246,0.005021899751967442,0.004543126899441308,0.012442337653286098,0.010523292704945338,0.005247801297245685,0.005300163232942246,0.005021899751967442,0.004543126899441308,0.012442337653286098,0.010523292704945338
owid_total_cases_per_million,0.003499946832644198,0.0159618470857917,0.00487269638458576,0.0159618470857917,0.0009259357142496345,0.0159618470857917,0.0026084581395059685,0.0013717465849380163,0.0011018170876388365,0.0159618470857917,0.006660441909551468,0.0159618470857917,0.006790275164939759,0.0159618470857917,0.004111747899872968,0.004606059124607465,0.0159618470857917,0.0159618470857917,6.985440098758171e-05,0.0159618470857917,0.0159618470857917,0.0159618470857917,3.4835690318585695e-05,0.0038648095355287545,3.4835690318585695e-05,0.0159618470857917,0.007818524817996199,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.013501679627190854,0.003059429574872916,0.0031223530175176046,0.0045567701612912025,0.004737645800957966,0.005295031695933592,0.00533874566581432,0.005132793004730147,0.005153607489082993,0.004606059124607465,0.004785620369832572,0.0033531939886363086,0.0023886378935203366,0.005733499523986192,0.004695056426884365,0.0159618470857917,0.0159618470857917,0.0033536688630577184,0.005765560016362836,0.013479399275711451,0.0024062475000427228,0.0047241798462981386,0.0159618470857917,0.0033536688630577184,0.005765560016362836,0.013479399275711451,0.0024062475000427228,0.0047241798462981386,0.01265492802752241,0.003059429574872916,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0159618470857917,0.0027112879024540136,0.002417872459139264,0.004490218935698738,0.005467929477747608,0.014133138428220771,0.0159618470857917,0.007274570098407952,0.014041301903464833,0.014133138428220771,0.0027112879024540136,0.007274570098407952,0.014041301903464833,0.0159618470857917,0.0033531939886363086,0.0023886378935203366,0.0159618470857917,0.013501679627190854,0.013193002340543486,0.013159610557006877,0.012927959624455627,0.0016882561056462508,0.004638766652077021,0.005625880635668299,0.013193002340543486,0.013159610557006877,0.012927959624455627,0.0016882561056462508,0.004638766652077021,0.005625880635668299
owid_new_cases_per_million,0.0014749976141867258,0.02092127371883358,0.0012396415016044868,0.02092127371883358,0.0011114807480267633,0.02092127371883358,0.001602918437636783,0.00022074449256057478,0.0007274462745237171,0.02092127371883358,0.004348459989557846,0.02092127371883358,0.0015229779144915498,0.02092127371883358,0.001108441368711407,0.001159157924648637,0.02092127371883358,0.02092127371883358,4.590809605313817e-05,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.002315471519073264,2.2907178675434392e-05,0.02092127371883358,0.0028233274274913384,0.02092127371883358,0.02092127371883358,0.004395670743445158,0.004283566463395721,0.0008018165998875772,0.0007706477111205785,0.001235179689776531,0.0012423218091584991,0.002807204754455277,0.002785734488803589,0.0026648801488613765,0.002620560398732153,0.001159157924648637,0.0012498066898352402,0.02092127371883358,0.004374809426605074,0.007970329650979685,0.0059000422856976065,0.02092127371883358,0.004395670743445158,0.02092127371883358,0.007936802921897442,0.004293198533112354,0.00436437053996097,0.005885846865958696,0.004395670743445158,0.02092127371883358,0.007936802921897438,0.004293198533112354,0.004364370539960975,0.005885846865958696,0.0054986483762773705,0.0008018165998875772,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.02092127371883358,0.004827914037535321,0.0037122619129454216,0.002241407654832987,0.0023062141763005536,0.002698371450375455,0.0012674370451215306,0.0018907096316538533,0.0012318123386180666,0.002698371450375455,0.004827914037535321,0.0018907096316538533,0.0012318123386180666,0.02092127371883358,0.02092127371883358,0.004374809426605074,0.004395670743445158,0.004283566463395721,0.0038493295482173438,0.003949852305347769,0.0040378885860935035,0.004482049721401905,0.005866538940261194,0.0068123592019718095,0.0038493295482173438,0.003949852305347769,0.0040378885860935035,0.004482049721401905,0.005866538940261194,0.0068123592019718095
owid_new_cases_smoothed_per_million,0.0025744077784594184,0.018841981803835194,0.0016290999110441498,0.018841981803835194,0.0017547960246656336,0.018841981803835194,0.0012855455110512472,0.0006717985493422899,0.0004402840734266055,0.018841981803835194,0.005401174900949258,0.018841981803835194,0.002076547782182367,0.018841981803835194,0.0013921243822723826,0.0016040489498019372,0.018841981803835194,0.018841981803835194,2.016708099932548e-05,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.0019036788846372088,2.016708099932548e-05,0.018841981803835194,0.003492896058141898,0.018841981803835194,0.018841981803835194,0.006805890091124129,0.005949608653547185,0.002226990547329764,0.0027430118810857123,0.0036571650556046277,0.0035543908754822905,0.004262093413685127,0.004404573289288583,0.0038981223877082504,0.003821653830622406,0.0016040489498019372,0.0016956239531275223,0.007147991955212328,0.0038920613160777807,0.018841981803835194,0.007223806211278749,0.018841981803835194,0.006805890091124129,0.007147991955212328,0.018841981803835194,0.005949608653547185,0.003891186149368626,0.007223806211278749,0.006805890091124129,0.007147991955212328,0.018841981803835194,0.005949608653547185,0.0038911861493686303,0.007223806211278745,0.009690854004211187,0.0022269905473297573,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.018841981803835194,0.008206531334420647,0.013157373219009953,0.004668176179745481,0.002564116087253105,0.004191622475276591,0.0021925788408638006,0.003135371400540804,0.004286819879164896,0.004191622475276591,0.008206531334420647,0.003135371400540804,0.004286819879164896,0.018841981803835194,0.007147991955212332,0.0038920613160777807,0.006805890091124129,0.005949608653547185,0.00502571457980532,0.004945030856111184,0.0052419138462575215,0.00315420846029082,0.008787822462686593,0.01012610403921898,0.00502571457980532,0.004945030856111184,0.0052419138462575215,0.00315420846029082,0.008787822462686593,0.01012610403921898
owid_total_deaths_per_million,0.004243965032327566,0.015928550743666586,0.005239633606873028,0.015928550743666586,0.000704956847650186,0.015928550743666586,0.002341833590478548,0.001494254770250638,0.0011046066248597125,0.015928550743666586,0.006579379648447844,0.015928550743666586,0.006276307180467166,0.015928550743666586,0.004409991374607947,0.005131413469657101,0.015928550743666586,0.015928550743666586,3.5296148075941735e-05,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.0035579854785621227,3.5296148075941735e-05,0.015928550743666586,0.007259341119164043,0.015928550743666586,0.015928550743666586,0.013451281308692171,0.015928550743666586,0.003152181154156812,0.0034867201577461213,0.004541198930193672,0.004845231054190896,0.0046686577015264885,0.00557125067481285,0.005522805758952628,0.005549139307238449,0.005131413469657101,0.005317273492602457,0.0032686552265579613,0.0019917470302051503,0.005029653691932473,0.0036852358726314092,0.015928550743666586,0.013451281308692171,0.0032686552265579613,0.005029653691932473,0.015928550743666586,0.001993971403108163,0.0036852358726314092,0.013451281308692171,0.0032686552265579613,0.005029653691932473,0.015928550743666586,0.001993971403108163,0.0036852358726314092,0.01316370966409762,0.003152181154156812,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.015928550743666586,0.0027056321679319014,0.0024128287879286777,0.0044808523589425445,0.005456523401143282,0.014103656764232992,0.015928550743666586,0.007259395377493271,0.014012011810059797,0.014103656764232992,0.0027056321679319014,0.007259395377493271,0.014012011810059797,0.015928550743666586,0.0032686552265579613,0.0019917470302051503,0.013451281308692171,0.015928550743666586,0.012345469634166715,0.012183882012072631,0.012304455179059936,0.0014482004916410083,0.0036570645831655495,0.004406727946429544,0.012345469634166715,0.012183882012072631,0.012304455179059936,0.0014482004916410083,0.0036570645831655495,0.004406727946429544
owid_new_deaths_per_million,0.000791355176325885,0.022182029637532817,0.0006501936421701834,0.022182029637532817,0.0011384813114432891,0.022182029637532817,0.0005873778773127375,0.0008387746145137689,0.000513966594192739,0.022182029637532817,0.0019935713906001303,0.022182029637532817,0.0003340910250274421,0.022182029637532817,0.0006190462624181507,0.0006738450709171033,0.022182029637532817,0.022182029637532817,1.7142988229756056e-05,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.000735502639201657,1.7142988229756056e-05,0.022182029637532817,0.001158757075827957,0.022182029637532817,0.022182029637532817,0.0033439396502362574,0.0027767957971772646,0.0006225179152059342,0.0006124759022395433,0.0011751448139856167,0.0011446235292769831,0.0013058570558000726,0.0011590458555814137,0.0012084400342544494,0.0011959557160174065,0.0006738450709171033,0.0006859800474478778,0.004627375845641721,0.022182029637532817,0.004580962203927151,0.007238938842336371,0.022182029637532817,0.0033439396502362574,0.004627375845641721,0.004580962203927151,0.0027767957971772646,0.022182029637532817,0.007238938842336371,0.0033439396502362574,0.004627375845641721,0.004580962203927151,0.0027767957971772646,0.022182029637532817,0.007238938842336371,0.0048318952940139505,0.0006225179152059342,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.022182029637532817,0.0022378584139452736,0.0005140301255464175,0.0010407379983394841,0.0013142365854634111,0.000762813538003848,0.0007288646101009574,0.0008138711145034124,0.0007446771088063774,0.000762813538003848,0.0022378584139452736,0.0008138711145034124,0.0007446771088063774,0.022182029637532817,0.004627375845641716,0.022182029637532817,0.0033439396502362574,0.0027767957971772646,0.0035305092305630966,0.0036187496309132055,0.0034310321547509734,0.007811848499252506,0.00704274493109795,0.005959564365396862,0.0035305092305630966,0.0036187496309132055,0.0034310321547509734,0.007811848499252506,0.00704274493109795,0.005959564365396862
owid_new_deaths_smoothed_per_million,0.001098396494297157,0.019438590260657834,0.0009463851625796103,0.019438590260657834,0.00021287896575380595,0.019438590260657834,0.0010322354296758852,0.0004200209854277414,0.000719475500253003,0.019438590260657834,0.003674607075113891,0.019438590260657834,0.0016778362940224666,0.019438590260657834,0.0010766714071802296,0.001172786559551969,0.019438590260657834,0.019438590260657834,1.6760240644815075e-05,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.0012935519389421458,1.6760240644815075e-05,0.019438590260657834,0.0020477486837951722,0.019438590260657834,0.019438590260657834,0.005753181060830355,0.0044973200195531395,0.0009464430871010857,0.001040078126344906,0.0017222451313192767,0.0016758351580914554,0.0021731446494260317,0.0018882582742346871,0.002013872795232579,0.001997746247909163,0.001172786559551969,0.0011935350275091084,0.005468718927058087,0.006345932252283933,0.007452539256505419,0.019438590260657834,0.019438590260657834,0.005753181060830355,0.005468718927058087,0.007452539256505419,0.0044973200195531395,0.006343637997852228,0.019438590260657834,0.005753181060830355,0.005468718927058087,0.007452539256505419,0.0044973200195531395,0.006343637997852228,0.019438590260657834,0.00780386554311128,0.0009464430871010857,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.019438590260657834,0.0062045716467726015,0.019438590260657834,0.0037784429964692182,0.002530730366306069,0.004145404830896602,0.002944523386492906,0.002788851012411254,0.004244779291102342,0.004145404830896602,0.0062045716467726015,0.002788851012411254,0.004244779291102342,0.019438590260657834,0.005468718927058087,0.006345932252283933,0.005753181060830355,0.0044973200195531395,0.005247801297245685,0.005300163232942246,0.005021899751967442,0.004543126899441308,0.012442337653286098,0.010523292704945338,0.005247801297245685,0.005300163232942246,0.005021899751967442,0.004543126899441308,0.012442337653286098,0.010523292704945338
owid_reproduction_rate,0.0034318352437209014,0.014975435130971123,0.004196579620849892,0.014975435130971123,0.0035009521599877066,0.014975435130971123,0.014975435130971123,0.0038128078287442925,0.0025989796387150335,0.014975435130971123,0.004332956425870794,0.014975435130971123,0.003569490972198325,0.014975435130971123,0.002827527087422751,0.0034117958714221528,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.0005859936774624515,0.014975435130971123,0.014975435130971123,0.011872877414792654,0.012376033659936959,0.0035621157574647687,0.0035621157574647687,0.004850048990573152,0.004850048990573152,0.005079271526699331,0.005079271526699331,0.003527275270300228,0.003527275270300228,0.0034117958714221528,0.0034117958714221528,0.003935929196931916,0.003262088082900908,0.007702202295633093,0.00601207601192211,0.014975435130971123,0.011872877414792654,0.003935929196931916,0.007702202295633093,0.012376033659936959,0.003262088082900908,0.00601207601192211,0.011872877414792654,0.003935929196931916,0.007702202295633093,0.012376033659936959,0.003262088082900908,0.00601207601192211,0.014975435130971123,0.0035621157574647687,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.014975435130971123,0.0017086784876154954,0.0007199920497713727,0.0003691412695498671,0.0003691412695498671,0.014975435130971123,0.014975435130971123,0.0049021571633336035,0.014975435130971123,0.014975435130971123,0.0017086784876154954,0.0049021571633336035,0.014975435130971123,0.014975435130971123,0.003935929196931916,0.003262088082900908,0.011872877414792654,0.012376033659936959,0.010666569434485797,0.010666569434485797,0.010377433550665097,0.002369468009602426,0.006975975643781497,0.00782085693686878,0.010666569434485797,0.010666569434485797,0.010377433550665097,0.002369468009602426,0.006975975643781497,0.00782085693686878
owid_stringency_index,0.012186200234575784,0.021176121584092784,0.010186452514554842,0.021176121584092784,0.0030627728141033993,0.021176121584092784,0.002631484085334155,0.004095099528244719,0.005786150031462522,0.021176121584092784,0.008629941311934272,0.021176121584092784,0.004395550520552354,0.021176121584092784,0.006902233488444814,0.004258491355155298,0.021176121584092784,0.021176121584092784,0.00030150049001102027,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.0003367297168595788,0.0036140711859686506,3.560462991538942e-05,0.021176121584092784,0.0033546698235534687,0.021176121584092784,0.021176121584092784,0.004058856867081982,0.004557394958720179,0.021176121584092784,0.021176121584092784,0.01225203315493908,0.01225203315493908,0.009463398925851648,0.009463398925851648,0.012980690140434634,0.012980690140434634,0.004258491355155298,0.004258491355155298,0.0014961802764999175,0.0005188463870285767,0.0031894987777351547,0.0010235199412409037,0.021176121584092784,0.004058856867081982,0.0008115837513314586,0.0025028695541612976,0.0041906493848507635,0.0005942880464992039,0.0010310415321341546,0.004058856867081982,0.0008115837513314586,0.0025028695541612976,0.0041906493848507635,0.0005942880464992039,0.0010310415321341546,0.005037035366049836,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.021176121584092784,0.0017659767505135552,0.0007609603171975817,0.0028944517758338244,0.002551221781541149,0.0029044454586093123,0.002473646045315437,0.0026011198521909656,0.0024858045470549576,0.0029044454586093123,0.0017659767505135552,0.0026011198521909656,0.0024858045470549576,0.021176121584092784,0.0014961802764999175,0.0005188463870285767,0.004058856867081982,0.004557394958720179,0.0029036441963184137,0.003367561145495652,0.0035924032854097493,0.0003737238653424567,0.0013592672586472093,0.0014351018492317932,0.0029036441963184137,0.003367561145495652,0.0035924032854097493,0.0003737238653424567,0.0013592672586472093,0.0014351018492317932
owid_population,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
owid_population_density,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
owid_median_age,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
owid_aged_65_older,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
