,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
ccfr_cases_infected_low,0.004098966417641763,0.003824692813590395,0.00819656812183676,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.007337046589379561,0.002789670236196219,0.022789857092427472,0.010549069376240363,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.004083595098818827,0.022789857092427472,0.0074177661334339,0.0003698608415135131,0.022789857092427472,0.007566833755726352,0.00827276017553436,0.008232625295295516,0.022789857092427472,0.022789857092427472,0.009494217213044635,0.008961194337030253,0.0062153595427535445,0.0062153595427535445,0.005760223750064079,0.005760223750064079,0.007780180986137703,0.007780180986137703,0.0073459477441265835,0.0073459477441265835,0.009317401512521499,0.009317401512521499,0.010927107397724373,0.0034460839775833267,0.01270818170510498,0.006851787017729816,0.022789857092427472,0.022789857092427472,0.010413271251222404,0.0033199848715433256,0.009616059204640771,0.009111285650713438,0.020719221200730137,0.022789857092427472,0.01254609081113359,0.007850788635441206,0.013203381831480645,0.012850105324207082,0.020719221200730137,0.022789857092427472,0.01254609081113359,0.007659113817714289,0.012659910745580255,0.01212837064438445,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.0013912238949254465,0.002871755069761932,0.0013341008614462366,0.0031814817026127743,0.0013148166328343347,0.002612178804235548,0.0012401833818549899,0.002469034862686839,0.004300705384446549,0.0052205093645140465,0.004492618411871631,0.005341801482800291,0.00850125567364523,0.0007079237700760558,0.003678556155328879,0.004584272633277102,0.01108754916823497,0.011403956186664434,0.012211142045718718,0.011346815486934385,0.004250635035073961,0.009774909458314194,4.695925864187807e-05,0.007736708893910613,0.0045482507635083835,0.0021323475916148393,0.012561617258813568,0.006378291069318325,0.011382251180669923
ccfr_cases_infected_high,0.0037630599698439734,0.0050553539241901535,0.003795410259288752,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.003706508394352533,0.001711194226591603,0.02494666747286373,0.004337677301662373,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.002593099256733042,0.02494666747286373,0.005684447624362876,0.02494666747286373,0.02494666747286373,0.0023302203612111604,0.0023781593286354894,0.0034720565813454673,0.02494666747286373,0.02494666747286373,0.014705408611212311,0.012123352821711722,0.0021240106107956905,0.0021240106107956905,0.003587236566238599,0.003587236566238599,0.003132118148618167,0.003132118148618167,0.0038825976924689977,0.0038825976924689977,0.006627896696289205,0.006627896696289205,0.006793233768600119,0.003942786546617768,0.010106883654519725,0.008916784931680367,0.02494666747286373,0.02494666747286373,0.006434653967026169,0.0037921423678662215,0.014800348571632146,0.012258349081402288,0.015481844165829655,0.013733440902255492,0.02494666747286373,0.004845789617674669,0.009239236459457381,0.010728264082068261,0.015481844165829655,0.013733440902255492,0.02494666747286373,0.004966562250319546,0.009144366089486917,0.010383983357472546,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.02494666747286373,0.0011508926240833884,0.0031124125673737623,0.0013229579817684968,0.003570634901223312,0.001215286196632922,0.0030428226706490156,0.0014102799592754561,0.0032301619957795466,0.004501162860582102,0.005526306005584451,0.004451689257169526,0.005482484510339326,0.009305806417833669,0.0007749210017684364,0.004124330212312938,0.005018123831294805,0.012136864266730807,0.012483215744180959,0.013366792904536037,0.012420667303023514,0.004652911088403835,0.01069999758422973,5.1403438176906714e-05,0.008468903658674825,0.004978692886062173,0.00233415093779823,0.013750436758163509,0.006981926464308172,0.012459456597081194
ccfr_cases_daily,0.002133458399003594,0.002331867262650841,0.0025460429331698943,0.03701759521335289,0.0013992019518331018,0.03701759521335289,0.0024785472627021875,0.0017289831928289502,0.03701759521335289,0.00193639012550155,0.03701759521335289,0.0013992019518331018,0.03701759521335289,0.0010098191678072053,0.002121758653117104,0.03701759521335289,0.0029542613919367787,0.0011273282723822543,0.03701759521335289,0.0015075645812215534,0.0015469330212085216,0.0020015291114871664,0.03701759521335289,0.03701759521335289,0.0062789276662588225,0.004928171177487686,0.0016385243950919944,0.0016385243950919944,0.0021386406831099053,0.0021386406831099053,0.0024998923558276964,0.0024998923558276964,0.0022152438507921784,0.0022152438507921784,0.004123269939698266,0.004123269939698266,0.014231937329168796,0.008867695226221859,0.009507001410167729,0.0059899220215137656,0.03701759521335289,0.03701759521335289,0.013991865356626491,0.0097482964026904,0.006440947888944049,0.004729118013348214,0.012025791258262884,0.012752046431608332,0.007190518683558547,0.03701759521335289,0.013761523769346794,0.012148451902686062,0.012025791258262884,0.012752046431608332,0.007190518683558556,0.03510402097962784,0.013761523769346794,0.012148451902686062,0.03701759521335289,0.03701759521335289,0.03701759521335289,0.03701759521335289,0.03701759521335289,0.0016123555009034671,0.0012535630661841839,0.0015047592707127587,0.0010884873239246653,0.001996962451808112,0.0014342982925416854,0.0015890685259408737,0.0016815064859430618,0.0035544343888540804,0.0042786630273829685,0.003986148826918972,0.003888581607202129,0.003637058429177762,0.00026249174657033415,0.002409393448882721,0.0030302989741037333,0.004397350528727647,0.0048993362636794305,0.005625545579367993,0.005256495690170537,0.0018413159237601366,0.003689719353823497,0.0002896163410502707,0.003111567476999397,0.002556286151290183,0.0008785047557064117,0.003960481312657949,0.004438233910058259,0.0035197594279527226
ccfr_cases_contagious,0.0022593054498535026,0.00326562481138175,0.004710893342360974,0.02947076151684758,0.001698747247326088,0.02947076151684758,0.0033131724014319034,0.002331706959107287,0.02947076151684758,0.002538316812596207,0.02947076151684758,0.001698747247326088,0.02947076151684758,0.0013504495655531675,0.0003313611992405377,0.02947076151684758,0.004567088287116725,0.0015089734914975946,0.02947076151684758,0.0018396146634914268,0.002024397963289952,0.002267746960668751,0.02947076151684758,0.02947076151684758,0.0074754693649070735,0.005885061418786735,0.002439509198653564,0.002439509198653564,0.0026379395320157636,0.0026379395320157636,0.002226200523384693,0.002226200523384693,0.002319145084102534,0.002319145084102534,0.004708736982485701,0.004708736982485701,0.012340876850773662,0.006107196268872255,0.013347914091860485,0.008266212839871665,0.02947076151684758,0.02947076151684758,0.01188925918072942,0.005922117908206874,0.00811444854460126,0.00771336210163719,0.015282935397524292,0.017073986712305343,0.010914777879274579,0.01095594089182096,0.02947076151684758,0.01967545985547466,0.015282935397524289,0.017073986712305343,0.010914777879274579,0.011510435309010606,0.02947076151684758,0.01967545985547466,0.02947076151684758,0.02947076151684758,0.02947076151684758,0.02947076151684758,0.02947076151684758,0.0011828108608846625,0.0022188984171133594,0.001207157311580741,0.0020980182370505564,0.0010562284775416794,0.002379971593194759,0.0007510264250017487,0.0020052048776010942,0.004905016610147428,0.006453797578237415,0.005023935472946343,0.0059152440126068245,0.008176075675688633,0.0009154534192735845,0.00412555672718212,0.0029496012051254588,0.011292290263155712,0.012312144974191952,0.013576421072282912,0.014710909673283172,0.003962870250114679,0.011658200837996069,6.0725484448193304e-05,0.01003262443529256,0.005980585370471334,0.004033757755304399,0.01053058442856142,0.009967745469994042,0.010251612276708203
ccfr_cases_active,0.0026469522173900467,0.0037235223863224666,0.005967341954526056,0.02792713164657781,0.0016172934436822029,0.02792713164657781,0.0041810910922754725,0.0025808743546415617,0.02792713164657781,0.0038138807258506348,0.02792713164657781,0.0016172934436822029,0.02792713164657781,0.0013414802136864179,0.00038885204546703,0.02792713164657781,0.0051461916387411195,0.0016797155672071216,0.02792713164657781,0.0025238225256518088,0.002835562858435657,0.0026643046466406834,0.02792713164657781,0.02792713164657781,0.008691775430941379,0.0066450628347691325,0.0029858141138163308,0.0029858141138163308,0.0030707724963712434,0.0030707724963712434,0.0025055845066179853,0.0025055845066179853,0.0026827694289722646,0.0026827694289722646,0.005140755317504858,0.005140755317504858,0.00992695027163174,0.005627511190528566,0.015089487070289247,0.009760426276892975,0.02792713164657781,0.02792713164657781,0.011005727900685271,0.005537940653198366,0.009250265818836626,0.009313120583298057,0.014444566501519483,0.01574676759077899,0.012010006694684945,0.009165139270474578,0.01864489172689604,0.02792713164657781,0.014444566501519483,0.01574676759077899,0.012010006694684945,0.009238515659015685,0.01864489172689604,0.02792713164657781,0.02792713164657781,0.02792713164657781,0.02792713164657781,0.02792713164657781,0.02792713164657781,0.0016382424724774901,0.0025743700048498886,0.0015568905042118938,0.0028466223697694187,0.0016791435936650563,0.0025012059302153846,0.0016474246667164763,0.00229691170228744,0.00471957304598738,0.005944133208449061,0.004784177772650869,0.005693706838429261,0.010135068451327186,9.177004948395327e-07,0.004316594508029398,0.00497037957777301,0.012229794059090731,0.014059576601223273,0.015148049017419373,0.01534519064399699,0.004740275333425225,0.012564250743166385,3.7295905902726885e-05,0.011732496709765646,0.0064739769239368855,0.003328201923327769,0.013983784370573245,0.009904521987565827,0.014014894965785157
ccfr_p_cases_infected,0.005989191999393675,0.003953065903075082,0.007465430608884271,0.023979204726553675,0.0013905369176956217,0.023979204726553675,0.008096503066232448,0.0027095995785990134,0.023979204726553675,0.010529604804104788,0.023979204726553675,0.0013905369176956217,0.023979204726553675,0.023979204726553675,0.0055630823932976865,0.023979204726553675,0.00885212647553926,0.002553796598813875,0.023979204726553675,0.0070002988762153375,0.00807924041661761,0.007463677090342943,0.023979204726553675,0.023979204726553675,0.01030212621014681,0.00970791446914268,0.005687734023567466,0.005687734023567466,0.005900627427153836,0.005900627427153836,0.006120918824418186,0.006120918824418186,0.008380151153457084,0.008380151153457084,0.00946752528260773,0.00946752528260773,0.01101547183465402,0.003604792697928301,0.013064946559487109,0.006933827364842111,0.023979204726553675,0.023979204726553675,0.010497211002338046,0.0034724669233200363,0.010425821737372406,0.009856131322989951,0.023979204726553675,0.021800507345530663,0.014881439021899685,0.007790049810601029,0.01243512613375895,0.012402606243620402,0.023979204726553675,0.021800507345530663,0.014881439021899685,0.00775161806744804,0.011999406622658259,0.011665845809964876,0.023979204726553675,0.023979204726553675,0.023979204726553675,0.023979204726553675,0.023979204726553675,0.0013540313636336307,0.003046965308472536,0.0014259316507391556,0.0034118088159021897,0.0011264917350852107,0.002691199156862697,0.0011922776234340462,0.0026626150546495042,0.004525148817914367,0.005583031177192265,0.004727077323023241,0.00557762127914565,0.008944915687902694,0.0007448686029316083,0.0037838527235220915,0.0048235147570194785,0.011666181597478236,0.011999101134492778,0.012848412075239013,0.011938978399563448,0.004472465417862056,0.010285038389394976,4.940994900555727e-05,0.00814046905710853,0.004785612992812964,0.0022436296656066284,0.013217177743768651,0.006711158685042983,0.011976263396624453
ccfr_p_cases_infected_low,0.004098966417641763,0.003824692813590395,0.00819656812183676,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.007337046589379561,0.002789670236196219,0.022789857092427472,0.010549069376240363,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.004083595098818827,0.022789857092427472,0.0074177661334339,0.0003698608415135131,0.022789857092427472,0.007566833755726352,0.00827276017553436,0.008232625295295516,0.022789857092427472,0.022789857092427472,0.009494217213044635,0.008961194337030253,0.0062153595427535445,0.0062153595427535445,0.005760223750064079,0.005760223750064079,0.007780180986137703,0.007780180986137703,0.0073459477441265835,0.0073459477441265835,0.009317401512521499,0.009317401512521499,0.010927107397724373,0.0034460839775833267,0.01270818170510498,0.006851787017729816,0.022789857092427472,0.022789857092427472,0.010413271251222404,0.0033199848715433256,0.009616059204640771,0.009111285650713438,0.020719221200730137,0.022789857092427472,0.01254609081113359,0.007850788635441206,0.013203381831480645,0.012850105324207082,0.020719221200730137,0.022789857092427472,0.01254609081113359,0.007659113817714289,0.012659910745580255,0.01212837064438445,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.022789857092427472,0.0013912238949254465,0.002871755069761932,0.0013341008614462366,0.0031814817026127743,0.0013148166328343347,0.002612178804235548,0.0012401833818549899,0.002469034862686839,0.004300705384446549,0.0052205093645140465,0.004492618411871631,0.005341801482800291,0.00850125567364523,0.0007079237700760558,0.003678556155328879,0.004584272633277102,0.01108754916823497,0.011403956186664434,0.012211142045718718,0.011346815486934385,0.004250635035073961,0.009774909458314194,4.695925864187807e-05,0.007736708893910613,0.0045482507635083835,0.0021323475916148393,0.012561617258813568,0.006378291069318325,0.011382251180669923
ccfr_p_cases_infected_high,0.003761563059867494,0.005053342951794178,0.003793900480670422,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.0037050339800626005,0.0017105135295710913,0.024936743922423583,0.0043359518142984605,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.0025920677461595963,0.024936743922423583,0.005682186404390866,0.024936743922423583,0.024936743922423583,0.002329293421397805,0.0023772133191503307,0.003470675429788711,0.024936743922423583,0.024936743922423583,0.014699558937533249,0.012118530265618375,0.002123165699287788,0.002123165699287788,0.00358580959716369,0.00358580959716369,0.003130872221382951,0.003130872221382951,0.0038810532315071504,0.0038810532315071504,0.006625260181121428,0.006625260181121428,0.006790531483895048,0.003941218143094023,0.01010286323095624,0.008913237918231386,0.024936743922423583,0.024936743922423583,0.006432094322004398,0.0037906338891844625,0.01479446113172691,0.012253472825062455,0.01547568563336622,0.013727977868218638,0.024936743922423583,0.004843862007995119,0.009235561177813706,0.010723996479196276,0.01547568563336622,0.013727977868218638,0.024936743922423583,0.004964586598418995,0.009140728546386985,0.010379852706245097,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.024936743922423583,0.0011504348097874024,0.003111174478834021,0.0013224317214863748,0.003569214536135102,0.0011924331838711526,0.0030604518482975395,0.0012695755028042212,0.0030953760868503567,0.0045958060310000185,0.0057854061188457005,0.004767151365334046,0.005480303629400625,0.00930210465528466,0.0007746127454589897,0.004122689592420993,0.005016127668680743,0.012132036335911303,0.012478250037990848,0.01336147571963527,0.01241572647801689,0.0046510602039949445,0.010695741225505581,5.138299037111861e-05,0.00846553480819726,0.00497671240870845,0.002333222434438358,0.013744966963334515,0.006979149119417783,0.012454500342057053
ccfr_p_cases_daily,0.002121376312067265,0.0023755963370243826,0.002531624319675227,0.03680795915775863,0.0013912780665436468,0.03680795915775863,0.0024645108870607626,0.001832929284934245,0.03680795915775863,0.001925424065019712,0.03680795915775863,0.0013912780665436468,0.03680795915775863,0.001004100414171739,0.0021097428235528426,0.03680795915775863,0.002937530977607308,0.0011209440475016261,0.03680795915775863,0.0014990270225136095,0.0015381725132672145,0.0019901941594009783,0.03680795915775863,0.03680795915775863,0.006071840543142689,0.00459424985595908,0.0016292451918049546,0.0016292451918049546,0.0021265292481407625,0.0021265292481407625,0.002485735099802137,0.002485735099802137,0.002202698600881077,0.002202698600881077,0.004099919258992866,0.004099919258992866,0.013780797182008038,0.008764128878802941,0.009584668258019855,0.006221709983920629,0.03680795915775863,0.03680795915775863,0.014586268345125147,0.010127108314393306,0.006584907519908128,0.004905436527098139,0.011898694910311904,0.012370255216770376,0.007327993635345565,0.03490522177478341,0.01437613454609519,0.012176363521995739,0.011898694910311904,0.012370255216770376,0.007327993635345565,0.03680795915775863,0.01437613454609519,0.012176363521995727,0.03680795915775863,0.03680795915775863,0.03680795915775863,0.03680795915775863,0.03680795915775863,0.0016032244958914725,0.0012464639552041518,0.0014962375988885088,0.0010823230610157227,0.00198565336138357,0.0014261756515418843,0.0015800693984738612,0.0016719838687893113,0.0035343051070665056,0.004254432332895445,0.003963574683129491,0.003866560000847317,0.003929898211864504,0.00026100521741953715,0.0023957487014028465,0.0027816243425935567,0.0038868393064670666,0.004829363442882078,0.005834729929396004,0.0062000629407514335,0.0023080854686354756,0.003951226883241477,0.00028797620135390486,0.003105618358919848,0.0030813716998349203,0.0016854451241187166,0.0034792168929018317,0.005069566333939992,0.0037187068069263513
ccfr_p_cases_contagious,0.0022649842244577274,0.003079581174803716,0.004722734194370403,0.029544836411005828,0.0017030170563188196,0.029544836411005828,0.003321500075449549,0.0024091125606845727,0.029544836411005828,0.002544696883539595,0.029544836411005828,0.0017030170563188196,0.029544836411005828,0.001353843926726265,0.00033219407713369495,0.029544836411005828,0.004578567684460636,0.0015127663032851821,0.029544836411005828,0.0018442385433803865,0.00202948629684995,0.0022734469530491033,0.029544836411005828,0.029544836411005828,0.007446563885917081,0.005832357829418305,0.002445640916206401,0.002445640916206401,0.0026445700051210552,0.0026445700051210552,0.002231796088604495,0.002231796088604495,0.002324974265901732,0.002324974265901732,0.0047205724144746995,0.0047205724144746995,0.012554183729307158,0.006356307617010062,0.013231183432246706,0.008453145837985353,0.029544836411005828,0.029544836411005828,0.01191914288817719,0.005937003178714467,0.008134844248212456,0.007732749672635528,0.014784498057310275,0.016412344774219156,0.010829855350023081,0.01098347869947149,0.029544836411005828,0.019724914214008148,0.014784498057310275,0.016412344774219156,0.010829855350023081,0.01153936684092039,0.029544836411005828,0.019724914214008148,0.029544836411005828,0.029544836411005828,0.029544836411005828,0.029544836411005828,0.029544836411005828,0.001185783861405167,0.0022244756284555776,0.0012101915070166674,0.002103291615506106,0.0010588833126614335,0.002385953662703372,0.0007529141333634836,0.0020102449692522375,0.0049173453918802444,0.0064700192280327,0.0050365631577858954,0.00593011200554632,0.008196626279376298,0.0009177544156391086,0.004135926332926279,0.0029570150412746806,0.011320673486492825,0.01234309160701998,0.013610545468878577,0.014747885612177625,0.003972830942653021,0.011687503779240271,6.087811823170231e-05,0.010057841482797385,0.005995617599213328,0.004043896623911963,0.010557053100791835,0.009992799443922203,0.010277379751156206
ccfr_p_cases_active,0.0026612959148831026,0.0033483789325371638,0.005999678672684776,0.028078467332033525,0.0016260574734071344,0.028078467332033525,0.004203748209175619,0.0025860520176829395,0.028078467332033525,0.003834547948721827,0.028078467332033525,0.0016260574734071344,0.028078467332033525,0.0013487496257489485,0.0003909592146380831,0.028078467332033525,0.005174078585706931,0.0016888178591986831,0.028078467332033525,0.002537498989698373,0.0028509286272609246,0.002678742376052527,0.028078467332033525,0.028078467332033525,0.008579969202047075,0.00664043502684732,0.0030019940864420953,0.0030019940864420953,0.0030874128540885333,0.0030874128540885333,0.00251916213978042,0.00251916213978042,0.002697307218086848,0.002697307218086848,0.005168612805326385,0.005168612805326385,0.009845390452285005,0.0057220747659688185,0.014756123993772343,0.009763323245724504,0.028078467332033525,0.028078467332033525,0.011065367372324079,0.005567950467860716,0.00930039253202927,0.009363587903216243,0.013660130692862898,0.014942878208845748,0.011687586640433244,0.009214804687293864,0.018745927433156378,0.028078467332033525,0.013660130692862898,0.014942878208845748,0.011687586640433244,0.009288578698698514,0.018745927433156378,0.028078467332033525,0.028078467332033525,0.028078467332033525,0.028078467332033525,0.028078467332033525,0.028078467332033525,0.0016471200239085706,0.0025883203830781637,0.0015653272135244048,0.002862048069515974,0.001688242786161505,0.002514759836098212,0.0016563519759843705,0.002309358548289955,0.004745148168811007,0.005976344159610276,0.0048101029851549204,0.005724560742012416,0.01018998986433274,9.22673466471104e-07,0.0043399859109480386,0.00499731380825169,0.012296066682084635,0.014135764721402955,0.015230135513461257,0.015428345440341515,0.004765962640876317,0.012632335769674562,3.7498010492482445e-05,0.011796074504082266,0.006509059070854345,0.003346237277827327,0.014059561776565635,0.009958194081179608,0.014090840958487807
W_population,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
W_p_cases,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
W_p_cases_recent,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
W_p_cases_fatalities,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304,0.010869565217391304
