,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
ccfr_deaths,0.0030356110005628186,0.0011943261615668171,0.002099363617258377,8.869652154929968e-05,0.001982153709622744,0.0361580934123779,0.0020950288483355135,9.082880949500672e-05,0.0033336996381260536,0.0361580934123779,0.0028328343776137413,0.0361580934123779,0.0024839917322346393,0.0361580934123779,0.0019038087206116252,0.0022680032312645602,0.0361580934123779,0.00233433587889387,0.0361580934123779,0.0361580934123779,0.001909388653624882,0.0361580934123779,0.003706103155152119,0.002090265203176321,0.0361580934123779,0.002454575509983106,0.0361580934123779,0.0361580934123779,0.005748692471293298,0.00647022439111984,0.0017342202783071812,0.0017342202783071812,0.002490147650151538,0.002490147650151538,0.002642605758770953,0.002642605758770953,0.00164375517214223,0.00164375517214223,0.0026766905945439486,0.0026766905945439486,0.005980098413606328,0.0361580934123779,0.005202680185396951,0.0069881305794704494,0.0361580934123779,0.0361580934123779,0.0070378013179084025,0.0361580934123779,0.005230686139574988,0.005168969583950156,0.0056413451023578495,0.005970393913833739,0.005884533823589719,0.011337180492007923,0.007408054039288875,0.00695253177054704,0.0056413451023578495,0.005970393913833739,0.005884533823589719,0.011337180492007923,0.007408054039288875,0.00695253177054704,0.0361580934123779,0.0361580934123779,0.0361580934123779,0.0361580934123779,0.0361580934123779,0.0010328463378934934,0.0037888242478655563,0.0010466750148230965,0.0038313926712628408,0.003768600579570671,0.003502348896318278,0.0037325831987520745,0.003425971697731531,0.005018180258767616,0.0034622353098980843,0.005618629224416523,0.0037807666739915016,0.004325417417494095,0.00016852556322633934,0.002565737601186134,0.0016881350324860524,0.002722015204483225,0.0028551148125313267,0.002712607791094538,0.0021111339679571917,0.0017095473590912104,0.0032581552753333234,0.0034858941832576315,0.001312115430431598,0.0033407898752153245,0.0019262845679575498,0.002675292307594697,0.002565717208647021,0.0029133790006896482
ccfr_cum_cases,0.007004509268426746,0.0034193966566912256,0.0027827889656896997,7.059011155493353e-05,0.003010992467743001,0.02090034384849005,0.002696368323598623,7.254291510540276e-05,0.002094290362141195,0.02090034384849005,0.0016765014449702242,0.02090034384849005,0.001468376459700336,0.02090034384849005,0.0011605256989515318,0.003815512481362603,0.02090034384849005,0.003822035782180388,0.02090034384849005,0.02090034384849005,0.0011605256989515342,0.02090034384849005,0.007567091286780959,0.00576135728172738,0.02090034384849005,0.0026339058987419717,0.02090034384849005,0.02090034384849005,0.02090034384849005,0.015069705497868933,0.0025241183131258058,0.0025241183131258058,0.005212337234164311,0.005212337234164311,0.005242227647168638,0.005242227647168638,0.002037471619948944,0.002037471619948944,0.005922323844658996,0.005922323844658996,0.010748473331807732,0.0033228978076627713,0.01627823998892723,0.012200967766060286,0.02090034384849005,0.02090034384849005,0.01084950246202223,0.003023476310928053,0.02090034384849005,0.018431258295071053,0.01899320080318065,0.017572246414621243,0.017784535460362922,0.002831315808374106,0.012507232141523852,0.012981124414803131,0.01899320080318065,0.017572246414621243,0.017784535460362922,0.002831315808374106,0.012507232141523852,0.012981124414803131,0.02090034384849005,0.02090034384849005,0.02090034384849005,0.02090034384849005,0.02090034384849005,0.005219677126688255,0.008703755106974513,0.005262349313667089,0.008612575023820117,0.0036096065411184365,0.008119896414791059,0.0033883840490713207,0.008150169571755966,0.009698146163558529,0.012197077669704647,0.010179760828559264,0.013560967400657504,0.011443530201267494,0.01655034730035143,0.005273194814013042,0.006896050794908887,0.008625297982249458,0.007308878495183439,0.00960467377702127,0.008655231750290118,0.004699553836070885,0.011142218635705461,0.009312117681123873,0.0038665848460692535,0.007486532493113259,0.0019277641381755851,0.006217854232612405,0.007874855779551378,0.011047971093593657
ccfr_cum_deaths,0.008672694166205195,0.001971778679522375,0.0036271409227907627,8.615928964005752e-05,0.004103631159905916,0.021088054065760253,0.0034026203249730353,8.874014642014875e-05,0.002581144800198344,0.021088054065760253,0.002061147818315483,0.021088054065760253,0.0018031820229932958,0.021088054065760253,0.001422809264148815,0.004253788635868345,0.021088054065760253,0.005289399553569921,0.021088054065760253,0.021088054065760253,0.0014228092641488126,0.021088054065760253,0.007552973364847732,0.007349885722352318,0.021088054065760253,0.0032575479446056276,0.021088054065760253,0.021088054065760253,0.015205049572287466,0.021088054065760253,0.0034524904276571583,0.0034524904276571583,0.007687500653945436,0.007687500653945436,0.007782540192132691,0.007782540192132691,0.0021968804873488926,0.0021968804873488926,0.008644865745918478,0.008644865745918478,0.011312846806894464,0.003773551891174303,0.014321839599755509,0.014106334630212693,0.021088054065760253,0.021088054065760253,0.010654932219243235,0.0030146365519730725,0.018596793155368625,0.021088054065760253,0.0152457515653144,0.016074276762988046,0.015995573302629393,0.0029639356025664104,0.012101363936758817,0.012762031173523479,0.0152457515653144,0.016074276762988046,0.015995573302629393,0.0029639356025664104,0.012101363936758817,0.012762031173523479,0.021088054065760253,0.021088054065760253,0.021088054065760253,0.021088054065760253,0.021088054065760253,0.005395667395601255,0.008497514908972272,0.0054320942856724164,0.008920355392401583,0.003574558324665779,0.00851250283864872,0.0034661070241814125,0.00841283518920893,0.008904772137224733,0.01088873036128202,0.009259943154923634,0.011073835323895696,0.010141858588738981,0.012599195750580121,0.004986397678658362,0.005338925675867011,0.008968008516390178,0.006276664102969215,0.009592446339543063,0.009315118684259306,0.004553429425044004,0.009512351925695882,0.007832261139762176,0.004381713088904269,0.005043234432021046,0.0023247689201202136,0.007156422413125235,0.006847076932245298,0.011282271525210231
ccfr_cases_infected,0.00937092552728208,0.0024366703696704294,0.0017298106886081547,7.50453102260172e-05,0.0021134921927988626,0.020085514413916726,0.0014985701134961674,7.677306680613505e-05,0.0007706480009030306,0.020085514413916726,0.000306315099171887,0.020085514413916726,7.50453102260172e-05,0.020085514413916726,0.020085514413916726,0.007432058379035733,0.020085514413916726,0.0034983981619494797,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.008768310900157415,0.004853420329684194,0.020085514413916726,0.0013705610151872032,0.020085514413916726,0.020085514413916726,0.018234070443918973,0.014461167792077182,0.00606994915494169,0.00606994915494169,0.005012184403963188,0.005012184403963188,0.006917834890202768,0.006917834890202768,0.002783421854639198,0.002783421854639198,0.006941045682154437,0.006941045682154437,0.00992269518824511,0.0031954606595871863,0.01584257682435463,0.011975959020294361,0.020085514413916726,0.020085514413916726,0.009700086665069043,0.0031337193882158138,0.01825272403478952,0.014520958731479629,0.020085514413916726,0.01836140836038838,0.019791233579158546,0.0028180794561310702,0.011712541561067654,0.012336573120302284,0.020085514413916726,0.01836140836038838,0.019791233579158546,0.002896360033457895,0.011712541561067654,0.012543031312401046,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.004925118318600977,0.008080096802360218,0.005515074612671698,0.008017586929378385,0.003489729164563024,0.007634473198716872,0.0033846826712050173,0.0077433106822722255,0.008456608460932564,0.010732834133833956,0.008823271386025296,0.011553780653738334,0.009545775332653045,0.012000221882156492,0.004885086652340286,0.0055745557673935785,0.00825311531154575,0.006305791779548275,0.008713000122810843,0.008112926029735295,0.005015467827087535,0.009476605239358516,0.0070189544169534995,0.0035926870715978563,0.00622263517385716,0.0020742182049401643,0.005901341938052988,0.007132823474300737,0.010548163546643197
ccfr_cases_infected_low,0.009443278518935935,0.00259844974763175,0.0015871857520946048,2.3761227660316327e-05,0.001949169556852473,0.019813563268427824,0.0013081438029625986,4.7627342353657e-05,0.0006012610192442326,0.019813563268427824,0.00016856447426372677,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.0068177388968404685,0.019813563268427824,0.0031246464104500715,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.009295756209475014,0.004361318967033685,0.019813563268427824,0.001159153568019446,0.019813563268427824,0.019813563268427824,0.016626438362666432,0.015049362005026181,0.00540086499582177,0.00540086499582177,0.0039938844414458595,0.0039938844414458595,0.0060691765438094895,0.0060691765438094895,0.002529644329765907,0.002529644329765907,0.006086625726755071,0.006086625726755071,0.010055838515391836,0.0033406970590868614,0.014327841816822449,0.012298778577604995,0.019813563268427824,0.019813563268427824,0.00982854229642726,0.003271598869996992,0.016658520961589613,0.015102801740004971,0.01811280103405885,0.019813563268427824,0.019813563268427824,0.0029248076262914564,0.012132136164178398,0.012747346091725469,0.01811280103405885,0.019813563268427824,0.019813563268427824,0.0029146004510575197,0.012132136164178398,0.012983453402384491,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.0048584338642818055,0.007799713425344555,0.005440402347502645,0.007949598078294763,0.0034424793991753187,0.0073672164980752245,0.003338855200193726,0.007459422805145331,0.008342108811557973,0.010501172723580601,0.008703807243313249,0.011301519241410485,0.009479463386359755,0.011837742892586165,0.004784185679872525,0.0056777892282298525,0.008117279758213983,0.006122956779951336,0.00850139435218488,0.007908717473377428,0.005029113665262456,0.009330040760855718,0.006923920122362453,0.003655890595596474,0.006311997977476489,0.002018622797297133,0.005788030623469289,0.007052001766685845,0.01035009105008164
ccfr_cases_infected_high,0.008515595513903046,0.0024250554279755163,0.000886407867410946,0.018208872317867567,0.0012628969491044228,0.018208872317867567,0.000886407867410946,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.007102922206046168,0.018208872317867567,0.0031311620161154395,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.008212681977126417,0.0035229616177955025,0.018208872317867567,0.00047960337290024545,0.018208872317867567,0.018208872317867567,0.015466625272934166,0.013761974278448144,0.005370349777464545,0.005370349777464545,0.004214429768163367,0.004214429768163367,0.005444471984488302,0.005444471984488302,0.004649311130936757,0.004649311130936757,0.00620696193848612,0.00620696193848612,0.009050789681076072,0.003026277387313854,0.013046138136276073,0.01121123375524976,0.018208872317867567,0.018208872317867567,0.008843234003559587,0.0029633953267911416,0.015494306590258905,0.013811675131826323,0.017942086910469966,0.018208872317867567,0.018208872317867567,0.0026307189586073027,0.011015858954555853,0.011607664084332232,0.017942086910469966,0.018208872317867567,0.018208872317867567,0.00261336419862884,0.011015858954555853,0.01182228574583665,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.004624517975995137,0.0075119652779912045,0.005022938530988236,0.00781458264509487,0.003245934693969955,0.00696528877524171,0.0032154016310169645,0.007037348744377082,0.007666485434927534,0.009650687800121545,0.007998890084822057,0.010386214638771334,0.008616549630083386,0.010879009794584489,0.004505850477305955,0.004917771194993276,0.00753144837321847,0.0058159432784548135,0.00799434483114952,0.007451078713672783,0.004484530092501162,0.008623549249479109,0.006363155164932425,0.0031888731253754236,0.005509175105640125,0.00193910314712341,0.005435018539578875,0.006462891741639838,0.009621835792732321
ccfr_cases_daily,0.002139963874656057,0.0010772476783665547,0.0011264189301965538,8.388177871610171e-05,0.001208253015416091,0.0369444948606947,0.001112642803735835,8.58477399594385e-05,0.001418853771535654,0.0369444948606947,0.0012423664076104898,0.0369444948606947,0.0011558372993915912,0.0369444948606947,0.0008141386914628622,0.0013338553837012744,0.0369444948606947,0.0014710020597175776,0.0369444948606947,0.0369444948606947,0.0008165248762264201,0.0369444948606947,0.002932492054589563,0.00206371353219684,0.0369444948606947,0.0012233390871769845,0.0369444948606947,0.0369444948606947,0.005414290507688041,0.0064614289677026645,0.0010207775447098539,0.0010207775447098539,0.0017804855265215736,0.0017804855265215736,0.0017920587492749546,0.0017920587492749546,0.0011595537520533823,0.0011595537520533823,0.0019346677292946253,0.0019346677292946253,0.0071754031020071635,0.014911445092361062,0.005843215791912635,0.007870645928734248,0.0369444948606947,0.0369444948606947,0.008126421516661108,0.011583752540402819,0.005004775667316965,0.0051925655774108116,0.005183463058926029,0.005453614721095012,0.005337539928314547,0.0369444948606947,0.007793096478981668,0.006964163978158229,0.005183463058926037,0.005453614721095012,0.005337539928314547,0.0369444948606947,0.007793096478981668,0.006964163978158229,0.0369444948606947,0.0369444948606947,0.0369444948606947,0.0369444948606947,0.0369444948606947,0.0025971148342064524,0.00337491139486709,0.003089620406697668,0.0033114137780547227,0.0028853376032786184,0.003729840391054145,0.002813786779719413,0.0036654703497980023,0.0038733044724518014,0.003767570900140068,0.0043203823702117625,0.004109952381079147,0.003933569052414082,0.00017219082138827078,0.0023076388644176,0.0013388645589663916,0.0025499178808091314,0.0026596693441887594,0.0025032813839398283,0.002401510574722977,0.0021294855984591923,0.0032496364021858616,0.006105970146376973,0.0018670901342749842,0.0022694724300700918,0.0011829424425215183,0.0031866730408397254,0.003285306537451494,0.00269901130000706
ccfr_cases_contagious,0.004541733011551476,0.0034476753265967196,0.0018461068798489315,6.773042870903514e-05,0.0019919593715468373,0.023084607086105595,0.0017910317243381305,6.948314313707713e-05,0.00192105318134716,0.023084607086105595,0.0015417819727482388,0.023084607086105595,0.0013520340648127897,0.023084607086105595,0.0010704387276182102,0.0025060500307365298,0.023084607086105595,0.002502207154629449,0.023084607086105595,0.023084607086105595,0.0010704387276182154,0.023084607086105595,0.006736487783195673,0.0037942331130006485,0.023084607086105595,0.0018478844377367205,0.023084607086105595,0.023084607086105595,0.013635997865408268,0.017036113754526707,0.0016706778633021546,0.0016706778633021546,0.0032710622446654623,0.0032710622446654623,0.003280383484370508,0.003280383484370508,0.0016772279908731777,0.0016772279908731777,0.0035932801817095844,0.0035932801817095844,0.011929108465740317,0.004177538404359011,0.01438883276316112,0.0150991963518759,0.023084607086105595,0.023084607086105595,0.012916058931455112,0.004729563996067312,0.013814344003849876,0.013247084383173225,0.0134614137504783,0.014135044397161248,0.013965542250101317,0.004869482473092391,0.023084607086105595,0.018598325221101022,0.013461413750478296,0.014135044397161244,0.013965542250101314,0.004869482473092391,0.023084607086105595,0.018598325221101022,0.023084607086105595,0.023084607086105595,0.023084607086105595,0.023084607086105595,0.023084607086105595,0.0056059890120438854,0.009273449552166774,0.006294911139928416,0.00937903622497287,0.0038200543602327857,0.009136356664469988,0.0036753973007915427,0.008971030363099541,0.009406510610564247,0.01028830663996866,0.009933393247023707,0.010905478426591947,0.011292840364978593,0.0002147161894725584,0.005356983231379267,0.006993156394684614,0.010313070160570892,0.009171768148717408,0.011372868896856628,0.00993576828079578,0.00412645480796099,0.011496610238851675,0.00433850627507487,0.004439225163254629,0.007248587973615354,0.0021984027910950717,0.006563369746587457,0.00971100089761579,0.01072756746202305
ccfr_cases_active,0.00444516316273091,0.0032032844821479286,0.001806853523951477,6.579360098660765e-05,0.0019496047868810837,0.02259376427110139,0.001752949419100836,6.749044008074002e-05,0.001852332100230794,0.02259376427110139,0.0014866284116486518,0.02259376427110139,0.0013036682811154684,0.02259376427110139,0.001032146343344305,0.002452764451863995,0.02259376427110139,0.0024490032859683583,0.02259376427110139,0.02259376427110139,0.00103214634334431,0.02259376427110139,0.006593251356670772,0.0037135571866129553,0.02259376427110139,0.0018085932860251914,0.02259376427110139,0.02259376427110139,0.013881899827117156,0.0168635363549068,0.0016351546151771243,0.0016351546151771243,0.0032015103829319373,0.0032015103829319373,0.0032106334272109485,0.0032106334272109485,0.0016415654688569572,0.0016415654688569572,0.0035168770723601247,0.0035168770723601247,0.011880933649955154,0.0035756185947757096,0.01400523564386661,0.01538341868872843,0.02259376427110139,0.02259376427110139,0.01177873177686599,0.00434436246733377,0.014032901426312654,0.013673254206190873,0.013877146447401472,0.014536029121905845,0.014402914221227603,0.0042590020478315985,0.018202873209644282,0.02259376427110139,0.013877146447401472,0.014536029121905845,0.014402914221227603,0.0042590020478315985,0.018202873209644282,0.02259376427110139,0.02259376427110139,0.02259376427110139,0.02259376427110139,0.02259376427110139,0.02259376427110139,0.0050811426083343285,0.008588382881822678,0.004889445218319678,0.008719695706819047,0.004725790287763652,0.00877942121550718,0.004497067985677516,0.008664658042103913,0.009941168244716532,0.010807003377814851,0.010417752693061026,0.011328247293024108,0.011981963546958255,0.010486563215983596,0.004981013761747148,0.0076224250040141375,0.011151322944784242,0.009139417745013747,0.012161839040177693,0.010461033662571288,0.00509887889766612,0.009606883671214728,0.003038150845590892,0.005351560439206,0.00820039358624013,0.0013956372547537477,0.007290719101244011,0.010157195720761222,0.010157405457227488
ccfr_p_cases_infected,0.00937092552728208,0.0024366703696704294,0.0017298106886081547,7.50453102260172e-05,0.0021134921927988626,0.020085514413916726,0.0014985701134961674,7.677306680613505e-05,0.0007706480009030306,0.020085514413916726,0.000306315099171887,0.020085514413916726,7.50453102260172e-05,0.020085514413916726,0.020085514413916726,0.007432058379035733,0.020085514413916726,0.0034983981619494797,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.008768310900157415,0.004853420329684194,0.020085514413916726,0.0013705610151872032,0.020085514413916726,0.020085514413916726,0.018234070443918973,0.014461167792077182,0.00606994915494169,0.00606994915494169,0.005012184403963188,0.005012184403963188,0.006917834890202768,0.006917834890202768,0.002783421854639198,0.002783421854639198,0.006941045682154437,0.006941045682154437,0.00992269518824511,0.0031954606595871863,0.01584257682435463,0.011975959020294361,0.020085514413916726,0.020085514413916726,0.009700086665069043,0.0031337193882158138,0.01825272403478952,0.014520958731479629,0.020085514413916726,0.01836140836038838,0.019791233579158546,0.0028180794561310746,0.011712541561067652,0.012336573120302284,0.020085514413916726,0.01836140836038838,0.019791233579158546,0.002896360033457895,0.011712541561067654,0.012543031312401046,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.020085514413916726,0.004925118318600977,0.008080096802360218,0.005515074612671698,0.008017586929378385,0.003489729164563024,0.007634473198716872,0.0033846826712050173,0.0077433106822722255,0.008456608460932564,0.010732834133833956,0.008823271386025296,0.011553780653738334,0.009545775332653045,0.012000221882156492,0.004885086652340286,0.0055745557673935785,0.00825311531154575,0.006305791779548275,0.008713000122810843,0.008112926029735295,0.005015467827087535,0.009476605239358516,0.0070189544169534995,0.0035926870715978563,0.00622263517385716,0.0020742182049401643,0.005901341938052988,0.007132823474300737,0.010548163546643197
ccfr_p_cases_infected_low,0.009443278518935935,0.00259844974763175,0.0015871857520946048,2.3761227660316327e-05,0.001949169556852473,0.019813563268427824,0.0013081438029625986,4.7627342353657e-05,0.0006012610192442326,0.019813563268427824,0.00016856447426372677,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.0068177388968404685,0.019813563268427824,0.0031246464104500715,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.009295756209475014,0.004361318967033685,0.019813563268427824,0.001159153568019446,0.019813563268427824,0.019813563268427824,0.016626438362666432,0.015049362005026181,0.00540086499582177,0.00540086499582177,0.0039938844414458595,0.0039938844414458595,0.0060691765438094895,0.0060691765438094895,0.002529644329765907,0.002529644329765907,0.006086625726755071,0.006086625726755071,0.010055838515391836,0.0033406970590868614,0.014327841816822449,0.012298778577604995,0.019813563268427824,0.019813563268427824,0.00982854229642726,0.003271598869996992,0.016658520961589613,0.015102801740004971,0.01811280103405885,0.019813563268427824,0.019813563268427824,0.0029248076262914564,0.012132136164178397,0.012747346091725469,0.01811280103405885,0.019813563268427824,0.019813563268427824,0.0029146004510575197,0.012132136164178398,0.012983453402384491,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.019813563268427824,0.0048584338642818055,0.007799713425344555,0.005440402347502645,0.007949598078294763,0.0034424793991753187,0.0073672164980752245,0.003338855200193726,0.007459422805145331,0.008342108811557973,0.010501172723580601,0.008703807243313249,0.011301519241410485,0.009479463386359755,0.011837742892586165,0.004784185679872525,0.0056777892282298525,0.008117279758213983,0.006122956779951336,0.00850139435218488,0.007908717473377428,0.005029113665262456,0.009330040760855718,0.006923920122362453,0.003655890595596474,0.006311997977476489,0.002018622797297133,0.005788030623469289,0.007052001766685845,0.01035009105008164
ccfr_p_cases_infected_high,0.008515595513903046,0.0024250554279755163,0.000886407867410946,0.018208872317867567,0.0012628969491044228,0.018208872317867567,0.000886407867410946,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.007102922206046168,0.018208872317867567,0.0031311620161154395,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.008212681977126417,0.0035229616177955025,0.018208872317867567,0.00047960337290024545,0.018208872317867567,0.018208872317867567,0.015466625272934166,0.013761974278448144,0.005370349777464545,0.005370349777464545,0.004214429768163367,0.004214429768163367,0.005444471984488302,0.005444471984488302,0.004649311130936757,0.004649311130936757,0.00620696193848612,0.00620696193848612,0.009050789681076072,0.003026277387313854,0.013046138136276073,0.01121123375524976,0.018208872317867567,0.018208872317867567,0.008843234003559587,0.0029633953267911416,0.015494306590258905,0.013811675131826323,0.017942086910469966,0.018208872317867567,0.018208872317867567,0.0026307189586073027,0.011015858954555851,0.011607664084332232,0.017942086910469966,0.018208872317867567,0.018208872317867567,0.00261336419862884,0.011015858954555853,0.01182228574583665,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.018208872317867567,0.004624517975995137,0.0075119652779912045,0.005022938530988236,0.00781458264509487,0.003245934693969955,0.00696528877524171,0.0032154016310169645,0.007037348744377082,0.007666485434927534,0.009650687800121545,0.007998890084822057,0.010386214638771334,0.008616549630083386,0.010879009794584489,0.004505850477305955,0.004917771194993276,0.00753144837321847,0.0058159432784548135,0.00799434483114952,0.007451078713672783,0.004484530092501162,0.008623549249479109,0.006363155164932425,0.0031888731253754236,0.005509175105640125,0.00193910314712341,0.005435018539578875,0.006462891741639838,0.009621835792732321
ccfr_p_cases_daily,0.002135349129532007,0.0010708425567631272,0.0011239898535530999,8.466395506425038e-05,0.0012056474668937327,0.03686482555901254,0.0011102434347492092,8.665547493820751e-05,0.0014157940710418846,0.03686482555901254,0.0012396872949442886,0.03686482555901254,0.0011533447832305789,0.03686482555901254,0.0008123830344626558,0.0013309789787763957,0.03686482555901254,0.0014678299035597356,0.03686482555901254,0.03686482555901254,0.0008147640735157494,0.03686482555901254,0.0029261682546551327,0.0020592632178373644,0.03686482555901254,0.0012207010061539966,0.03686482555901254,0.03686482555901254,0.005561859696533254,0.007090183089622591,0.0010185762794207626,0.0010185762794207626,0.0017766459818454852,0.0017766459818454852,0.0017881942474143532,0.0017881942474143532,0.0011570532215132475,0.0011570532215132475,0.0019304956969644748,0.0019304956969644748,0.0075415650582732,0.015078800647968689,0.0062764834501043525,0.007908939425505699,0.03686482555901254,0.03686482555901254,0.008108897218931542,0.011558772648832163,0.004993983071992697,0.0051813680207775156,0.005315960805840266,0.005422862901882285,0.005290894110454351,0.03686482555901254,0.007776290983148981,0.0069491460415743896,0.005315960805840266,0.005422862901882285,0.005290894110454351,0.03686482555901254,0.007776290983148981,0.0069491460415743896,0.03686482555901254,0.03686482555901254,0.03686482555901254,0.03686482555901254,0.03686482555901254,0.0025915142616174973,0.003344245208863376,0.003082957765857871,0.003329967661084594,0.002879115490002006,0.0036113674018257665,0.0028077189628858633,0.003543631363548552,0.003864951848774413,0.003925604247401696,0.004311065641217834,0.004296868874833982,0.003925086470619257,0.0001718194988800647,0.0022580567437452,0.0013359773519586347,0.002544419086532016,0.0026539338753413457,0.002497883159372828,0.0023963318147699197,0.0021248934493119064,0.0032426286933551073,0.006092802869912964,0.001863063830282029,0.0022645784050097316,0.0011803914752209438,0.0031798011099387793,0.003278221907423732,0.0026931909918308456
ccfr_p_cases_contagious,0.0045331476769381795,0.003441158112519724,0.0018426171447070592,6.760239643754536e-05,0.00198819392833445,0.023040969761818453,0.0017876460989353683,6.935179767218561e-05,0.001917421773615826,0.023040969761818453,0.001538867509457877,0.023040969761818453,0.001349478286032868,0.023040969761818453,0.0010684152544998523,0.0025013127910051736,0.023040969761818453,0.0024974771791686193,0.023040969761818453,0.023040969761818453,0.0010684152544998572,0.023040969761818453,0.0067237536569073105,0.003787060793361183,0.023040969761818453,0.0018443913424393257,0.023040969761818453,0.023040969761818453,0.013610221448308679,0.017003910025967413,0.001667519745365456,0.001667519745365456,0.0032648788860576475,0.0032648788860576475,0.0032741825056248133,0.0032741825056248133,0.001674057491090868,0.001674057491090868,0.003586487727674783,0.003586487727674783,0.011906558618015626,0.004169641514566041,0.014361633246225117,0.015070654019523247,0.023040969761818453,0.023040969761818453,0.012891643430251152,0.00472062360054473,0.013788230455247486,0.013222043137509763,0.013435967353448368,0.014108324621777097,0.013939142888234756,0.004860277586693576,0.023040969761818453,0.018563168410944204,0.013435967353448368,0.014108324621777097,0.013939142888234756,0.004860277586693576,0.023040969761818453,0.018563168410944204,0.023040969761818453,0.023040969761818453,0.023040969761818453,0.023040969761818453,0.023040969761818453,0.005595391891652958,0.009255919753030103,0.006283011735370774,0.009361306833100469,0.0038128332301398966,0.009119086014937883,0.0036684496190181213,0.008954072233395009,0.009388729283275781,0.01026885843487081,0.009914615942269276,0.01088486356852516,0.011180375268726908,0.00021431030688790948,0.005346856811917306,0.006824258581510377,0.010405073775496012,0.009673309778762485,0.011862607866299672,0.010154665938719798,0.004336067413870784,0.011542874639927874,0.004330305104288593,0.004552288081890825,0.007399535548900897,0.002203498398581941,0.006675116177814053,0.009958099964110104,0.010494737639824296
