"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay","cases","deaths","avgcases7days","avgdeaths7days"
"Nepal","NPL","","","NAT_TOTAL",2020-03-27,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4,0,96.3,96.3,100,100,66.67,66.67,76.92,76.92,0,0,1,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-03-28,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5,0,96.3,96.3,100,100,66.67,66.67,76.92,76.92,0,0,1,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-03-29,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,0,NA,0,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5,0,96.3,96.3,100,100,66.67,66.67,76.92,76.92,0,0,0,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-03-30,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,20642,0,0,NA,0,NA,NA,5,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-03-31,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-01,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.285714285714286,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-02,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,6,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,1,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-03,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,6,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.285714285714286,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-04,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,3,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-05,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-06,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-07,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-08,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.571428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-09,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-10,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,0,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,12,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,3,0,0.428571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,14,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,2,0,0.714285714285714,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,2,0,1,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,1,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,1,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,30,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,14,0,3,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,31,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,1,0,3.14285714285714,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,31,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,2.71428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,31,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,2.42857142857143,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,43,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,12,0,3.85714285714286,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,45,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,2,0,4.14285714285714,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,48,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,3,0,4.57142857142857,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,49,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,1,0,2.71428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,49,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,2.57142857142857,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,52,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,3,0,3,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,52,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,3,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,54,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,2,0,1.57142857142857,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,57,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,3,0,1.71428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,57,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,1.28571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,59,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,2,0,1.42857142857143,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,59,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,1.42857142857143,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,75,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,16,0,3.28571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-04,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,75,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,0,0,3.28571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-05,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,82,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,7,0,4,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,99,0,96.3,96.3,100,100,76.67,76.67,76.92,76.92,75,75,17,0,6,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,101,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,2,0,6.28571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,102,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,1,0,6.14285714285714,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,110,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,8,0,7.28571428571429,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,110,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,0,0,5,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,134,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,24,0,8.42857142857143,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,217,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,83,0,19.2857142857143,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,250,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,33,0,21.5714285714286,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,249,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,-1,0,21.1428571428571,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,267,0,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,18,0,23.5714285714286,0
"Nepal","NPL","","","NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,291,1,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,24,1,25.8571428571429,0.142857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,295,2,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,4,1,26.4285714285714,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,375,2,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,80,0,34.4285714285714,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,402,2,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,27,0,26.4285714285714,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,427,2,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,25,0,25.2857142857143,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,457,3,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,30,1,29.7142857142857,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,516,3,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,59,0,35.5714285714286,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-05-23,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,584,3,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,68,0,41.8571428571429,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-24,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,603,3,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,19,0,44,0.142857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-05-25,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,682,4,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,79,1,43.8571428571429,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-26,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,772,4,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,90,0,52.8571428571429,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-27,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,886,4,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,114,0,65.5714285714286,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-28,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1042,5,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,156,1,83.5714285714286,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1212,6,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,170,1,99.4285714285714,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1401,6,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,189,0,116.714285714286,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1572,8,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,171,2,138.428571428571,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,1811,8,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,239,0,161.285714285714,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-02,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2099,8,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,288,0,189.571428571429,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-03,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2300,9,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,201,1,202,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-04,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2634,10,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,334,1,227.428571428571,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-05,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,2912,11,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,278,1,242.857142857143,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-06,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3235,13,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,323,2,262,1
"Nepal","NPL","","","NAT_TOTAL",2020-06-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3448,13,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,213,0,268,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,3762,14,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,314,1,278.714285714286,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4086,15,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,324,1,283.857142857143,1
"Nepal","NPL","","","NAT_TOTAL",2020-06-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4364,15,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,278,0,294.857142857143,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,4614,15,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,250,0,282.857142857143,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5062,16,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,448,1,307.142857142857,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5335,18,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,273,2,300,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,5760,19,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,425,1,330.285714285714,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,6211,19,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,451,0,349.857142857143,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-16,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,6591,19,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,380,0,357.857142857143,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-17,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,7177,20,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,586,1,401.857142857143,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-18,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,7848,22,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,671,2,462,1
"Nepal","NPL","","","NAT_TOTAL",2020-06-19,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,8274,22,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,426,0,458.857142857143,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-20,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,8605,22,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,331,0,467.142857142857,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-21,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9026,23,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,421,1,466.571428571429,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-22,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,9561,23,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,535,0,478.571428571429,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-23,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,10099,24,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,538,1,501.142857142857,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-24,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,10728,24,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,629,0,507.285714285714,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-06-25,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11162,26,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,434,2,473.428571428571,0.571428571428571
