"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-08-28,"United Kingdom","Scotland",105,78.4285714285714,0.285714285714286,2,0,0,20.0714285714286,6.02142857142857
2020-08-29,"United Kingdom","Scotland",94,84.5714285714286,0.285714285714286,6.14285714285714,0,0,21.2857142857143,6.38571428571428
2020-08-30,"United Kingdom","Scotland",102,89.5714285714286,0.285714285714286,5,0,0,20.7142857142857,6.21428571428572
2020-08-31,"United Kingdom","Scotland",143,101.571428571429,0.285714285714286,12,0,0,20.5,6.15
2020-09-01,"United Kingdom","Scotland",199,119.714285714286,0.285714285714286,18.1428571428571,0,0,20.6785714285714,6.20357142857143
2020-09-02,"United Kingdom","Scotland",192,133.142857142857,0.142857142857143,13.4285714285714,-0.142857142857143,0,19.1071428571429,5.73214285714285
2020-09-03,"United Kingdom","Scotland",202,148.142857142857,0.285714285714286,15,0.142857142857143,0,19.6071428571429,5.88214285714286
2020-09-04,"United Kingdom","Scotland",170,157.428571428571,0.285714285714286,9.28571428571428,0,0,21.1428571428571,6.34285714285714
2020-09-05,"United Kingdom","Scotland",137,163.571428571429,0.285714285714286,6.14285714285717,0,0,22.3928571428571,6.71785714285714
2020-09-06,"United Kingdom","Scotland",154,171,0.285714285714286,7.42857142857142,0,0,25.3928571428572,7.61785714285717
2020-09-07,"United Kingdom","Scotland",167,174.428571428571,0.285714285714286,3.42857142857142,0,0,29.9285714285715,8.97857142857145
2020-09-08,"United Kingdom","Scotland",103,160.714285714286,0.714285714285714,-13.7142857142857,0.428571428571429,0,33.2857142857142,9.98571428571428
2020-09-09,"United Kingdom","Scotland",223,165.142857142857,0.571428571428571,4.42857142857142,-0.142857142857143,0,37.0357142857142,11.1107142857143
2020-09-10,"United Kingdom","Scotland",231,169.285714285714,0.428571428571429,4.14285714285714,-0.142857142857143,0,39.3571428571427,11.8071428571428
2020-09-11,"United Kingdom","Scotland",216,175.857142857143,0.428571428571429,6.57142857142858,0,0,40.8928571428573,12.2678571428572
2020-09-12,"United Kingdom","Scotland",214,186.857142857143,0.428571428571429,11,0,0,42.75,12.825
2020-09-13,"United Kingdom","Scotland",178,190.285714285714,0.428571428571429,3.42857142857142,0,0,43.6071428571427,13.0821428571428
2020-09-14,"United Kingdom","Scotland",186,193,0.428571428571429,2.71428571428572,0,0,40.1785714285715,12.0535714285715
2020-09-15,"United Kingdom","Scotland",238,212.285714285714,0.142857142857143,19.2857142857143,-0.285714285714286,0,41.2857142857142,12.3857142857143
2020-09-16,"United Kingdom","Scotland",280,220.428571428571,0.285714285714286,8.14285714285714,0.142857142857143,0,42.3214285714285,12.6964285714285
2020-09-17,"United Kingdom","Scotland",265,225.285714285714,0.285714285714286,4.85714285714286,0,0,43.9642857142858,13.1892857142857
2020-09-18,"United Kingdom","Scotland",270,233,0.428571428571429,7.71428571428572,0.142857142857143,0,46.7142857142858,14.0142857142857
2020-09-19,"United Kingdom","Scotland",236,236.142857142857,0.857142857142857,3.14285714285714,0.428571428571429,0,47.5714285714285,14.2714285714285
2020-09-20,"United Kingdom","Scotland",320,256.428571428571,0.857142857142857,20.2857142857143,0,0,48.25,14.475
2020-09-21,"United Kingdom","Scotland",454,294.714285714286,0.857142857142857,38.2857142857143,0,0,53.0714285714285,15.9214285714285
2020-09-22,"United Kingdom","Scotland",497,331.714285714286,0.857142857142857,37,0,0,55.1071428571427,16.5321428571428
2020-09-23,"United Kingdom","Scotland",572,373.428571428571,1,41.7142857142857,0.142857142857143,0,56.3214285714285,16.8964285714285
2020-09-24,"United Kingdom","Scotland",716,437.857142857143,1.28571428571429,64.4285714285714,0.285714285714286,0,58.25,17.475
2020-09-25,"United Kingdom","Scotland",576,481.571428571429,1.28571428571429,43.7142857142857,0,0,59.0357142857142,17.7107142857143
2020-09-26,"United Kingdom","Scotland",437,510.285714285714,0.857142857142857,28.7142857142857,-0.428571428571429,0,64.1071428571427,19.2321428571428
2020-09-27,"United Kingdom","Scotland",359,515.857142857143,1,5.57142857142861,0.142857142857143,0,73.6785714285715,22.1035714285714
2020-09-28,"United Kingdom","Scotland",625,540.285714285714,1,24.4285714285714,0,0,82.9285714285715,24.8785714285715
2020-09-29,"United Kingdom","Scotland",661,563.714285714286,0.857142857142857,23.4285714285713,-0.142857142857143,0,93.3571428571427,28.0071428571428
2020-09-30,"United Kingdom","Scotland",793,595.285714285714,1.57142857142857,31.5714285714287,0.714285714285714,0,109.464285714286,32.8392857142857
2020-10-01,"United Kingdom","Scotland",777,604,1.71428571428571,8.71428571428567,0.142857142857143,0,120.392857142857,36.1178571428572
2020-10-02,"United Kingdom","Scotland",818,638.571428571429,2.14285714285714,34.5714285714286,0.428571428571429,0,127.571428571428,38.2714285714286
2020-10-03,"United Kingdom","Scotland",702,676.428571428571,2.71428571428571,37.8571428571429,0.571428571428572,0,128.964285714286,38.6892857142857
2020-10-04,"United Kingdom","Scotland",744,731.428571428571,2.57142857142857,55,-0.142857142857143,0,135.071428571428,40.5214285714286
2020-10-05,"United Kingdom","Scotland",1099,799.142857142857,2.57142857142857,67.7142857142857,0,0,140.928571428572,42.2785714285714
2020-10-06,"United Kingdom","Scotland",1192,875,2.85714285714286,75.8571428571429,0.285714285714286,0,148.821428571428,44.6464285714286
2020-10-07,"United Kingdom","Scotland",1250,940.285714285714,2,65.2857142857143,-0.857142857142857,0,151,45.3
2020-10-08,"United Kingdom","Scotland",1171,996.571428571429,2.28571428571429,56.2857142857142,0.285714285714286,0,159.642857142857,47.8928571428572
2020-10-09,"United Kingdom","Scotland",1096,1036.28571428571,2.57142857142857,39.7142857142857,0.285714285714286,0,169.107142857143,50.7321428571428
2020-10-10,"United Kingdom","Scotland",942,1070.57142857143,2.85714285714286,34.2857142857144,0.285714285714286,0,182.857142857143,54.8571428571428
2020-10-11,"United Kingdom","Scotland",959,1101.28571428571,2.85714285714286,30.7142857142856,0,0,199.785714285714,59.9357142857143
2020-10-12,"United Kingdom","Scotland",1361,1138.71428571429,2.85714285714286,37.4285714285716,0,0,218.75,65.625
2020-10-13,"United Kingdom","Scotland",1423,1171.71428571429,3.57142857142857,33,0.714285714285714,0,235.071428571428,70.5214285714285
2020-10-14,"United Kingdom","Scotland",1290,1177.42857142857,5.57142857142857,5.71428571428555,2,0,249.142857142857,74.7428571428572
2020-10-15,"United Kingdom","Scotland",1293,1194.85714285714,6.71428571428571,17.4285714285716,1.14285714285714,0,259.071428571427,77.7214285714282
2020-10-16,"United Kingdom","Scotland",1251,1217,7.14285714285714,22.1428571428571,0.428571428571429,0,267.642857142858,80.2928571428572
2020-10-17,"United Kingdom","Scotland",862,1205.57142857143,8.42857142857143,-11.4285714285713,1.28571428571429,0,275.321428571427,82.5964285714282
2020-10-18,"United Kingdom","Scotland",828,1186.85714285714,8.42857142857143,-18.7142857142858,0,0,284.678571428573,85.4035714285718
2020-10-19,"United Kingdom","Scotland",1356,1186.14285714286,8.57142857142857,-0.714285714285779,0.142857142857142,0,292.928571428573,87.8785714285718
2020-10-20,"United Kingdom","Scotland",1685,1223.57142857143,9.71428571428571,37.4285714285716,1.14285714285714,0,294.357142857142,88.3071428571428
2020-10-21,"United Kingdom","Scotland",1580,1265,11.5714285714286,41.4285714285713,1.85714285714286,0,298.714285714285,89.6142857142855
2020-10-22,"United Kingdom","Scotland",1503,1295,12.1428571428571,30,0.571428571428571,0,304.25,91.275
2020-10-23,"United Kingdom","Scotland",1287,1300.14285714286,13.4285714285714,5.14285714285711,1.28571428571429,0,301.392857142858,90.4178571428572
2020-10-24,"United Kingdom","Scotland",954,1313.28571428571,12.8571428571429,13.1428571428571,-0.571428571428571,0,296.714285714285,89.0142857142855
2020-10-25,"United Kingdom","Scotland",939,1329.14285714286,13,15.8571428571429,0.142857142857142,0,296.535714285715,88.9607142857145
2020-10-26,"United Kingdom","Scotland",1345,1327.57142857143,13,-1.57142857142844,0,0,305.892857142858,91.7678571428573
2020-10-27,"United Kingdom","Scotland",1308,1273.71428571429,14.4285714285714,-53.8571428571429,1.42857142857143,0,316.25,94.875
2020-10-28,"United Kingdom","Scotland",1268,1229.14285714286,14.4285714285714,-44.5714285714287,0,0,323.75,97.125
2020-10-29,"United Kingdom","Scotland",1098,1171.28571428571,17.2857142857143,-57.8571428571429,2.85714285714286,0,325.035714285715,97.5107142857145
2020-10-30,"United Kingdom","Scotland",1106,1145.42857142857,18.7142857142857,-25.8571428571429,1.42857142857143,0,328.321428571427,98.4964285714282
2020-10-31,"United Kingdom","Scotland",745,1115.57142857143,20.5714285714286,-29.8571428571427,1.85714285714286,0,332.285714285715,99.6857142857145
2020-11-01,"United Kingdom","Scotland",974,1120.57142857143,21.2857142857143,5,0.714285714285712,0,331.892857142858,99.5678571428572
2020-11-02,"United Kingdom","Scotland",1478,1139.57142857143,21.1428571428571,19,-0.142857142857142,0,318.428571428573,95.5285714285718
2020-11-03,"United Kingdom","Scotland",1392,1151.57142857143,21.5714285714286,12,0.428571428571431,0,307.285714285715,92.1857142857145
2020-11-04,"United Kingdom","Scotland",1303,1156.57142857143,24.7142857142857,5,3.14285714285714,0,292.821428571427,87.8464285714282
2020-11-05,"United Kingdom","Scotland",1294,1184.57142857143,25,28,0.285714285714285,0,286.357142857142,85.9071428571427
2020-11-06,"United Kingdom","Scotland",1141,1189.57142857143,25.4285714285714,5,0.428571428571427,0,278.892857142858,83.6678571428572
2020-11-07,"United Kingdom","Scotland",844,1203.71428571429,27.5714285714286,14.1428571428571,2.14285714285715,0,280.142857142858,84.0428571428572
2020-11-08,"United Kingdom","Scotland",878,1190,27.1428571428571,-13.7142857142858,-0.428571428571431,0,284.892857142858,85.4678571428573
2020-11-09,"United Kingdom","Scotland",1295,1163.85714285714,27.2857142857143,-26.1428571428571,0.142857142857142,0,287.892857142858,86.3678571428572
2020-11-10,"United Kingdom","Scotland",1290,1149.28571428571,28.8571428571429,-14.5714285714287,1.57142857142857,0,289.142857142858,86.7428571428572
2020-11-11,"United Kingdom","Scotland",1250,1141.71428571429,30.8571428571429,-7.57142857142844,2,0,296.142857142858,88.8428571428573
2020-11-12,"United Kingdom","Scotland",1196,1127.71428571429,31.7142857142857,-14,0.857142857142858,0,297.392857142858,89.2178571428573
2020-11-13,"United Kingdom","Scotland",1062,1116.42857142857,35.2857142857143,-11.2857142857144,3.57142857142857,0,300.928571428573,90.2785714285718
2020-11-14,"United Kingdom","Scotland",919,1127.14285714286,34.8571428571429,10.7142857142858,-0.428571428571431,0,297.5,89.25
2020-11-15,"United Kingdom","Scotland",812,1117.71428571429,34.4285714285714,-9.42857142857133,-0.428571428571423,0,290.964285714285,87.2892857142855
2020-11-16,"United Kingdom","Scotland",1275,1114.85714285714,35.1428571428571,-2.85714285714289,0.714285714285715,0,287.321428571427,86.1964285714282
2020-11-17,"United Kingdom","Scotland",1225,1105.57142857143,34.8571428571429,-9.28571428571422,-0.285714285714292,0,285.428571428573,85.6285714285718
2020-11-18,"United Kingdom","Scotland",1115,1086.28571428571,33.4285714285714,-19.2857142857144,-1.42857142857142,0,281.928571428573,84.5785714285717
2020-11-19,"United Kingdom","Scotland",981,1055.57142857143,34.1428571428571,-30.7142857142856,0.714285714285715,0,279.107142857142,83.7321428571427
2020-11-20,"United Kingdom","Scotland",864,1027.28571428571,30.7142857142857,-28.2857142857144,-3.42857142857143,0,281.785714285715,84.5357142857145
2020-11-21,"United Kingdom","Scotland",763,1005,30.8571428571429,-22.2857142857142,0.142857142857142,0,279.428571428573,83.8285714285717
2020-11-22,"United Kingdom","Scotland",706,989.857142857143,31.8571428571429,-15.1428571428571,1,0,278.714285714285,83.6142857142855
2020-11-23,"United Kingdom","Scotland",1159,973.285714285714,31,-16.5714285714286,-0.857142857142858,0,276.392857142858,82.9178571428572
2020-11-24,"United Kingdom","Scotland",990,939.714285714286,31.5714285714286,-33.5714285714287,0.571428571428573,0,271.571428571427,81.4714285714282
2020-11-25,"United Kingdom","Scotland",929,913.142857142857,30.1428571428571,-26.5714285714286,-1.42857142857143,0,263.892857142858,79.1678571428572
2020-11-26,"United Kingdom","Scotland",802,887.571428571429,30.2857142857143,-25.5714285714286,0.142857142857142,0,256.821428571427,77.0464285714282
2020-11-27,"United Kingdom","Scotland",737,869.428571428571,31,-18.1428571428571,0.714285714285715,0,251.25,75.375
2020-11-28,"United Kingdom","Scotland",572,842.142857142857,32,-27.2857142857143,1,0,247.464285714286,74.2392857142857
2020-11-29,"United Kingdom","Scotland",553,820.285714285714,31.2857142857143,-21.8571428571428,-0.714285714285715,0,243.321428571428,72.9964285714286
2020-11-30,"United Kingdom","Scotland",973,793.714285714286,31.7142857142857,-26.5714285714287,0.428571428571431,0,234.928571428572,70.4785714285714
2020-12-01,"United Kingdom","Scotland",923,784.142857142857,30.7142857142857,-9.57142857142856,-1,0,228.285714285714,68.4857142857143
2020-12-02,"United Kingdom","Scotland",947,786.714285714286,29.8571428571429,2.57142857142856,-0.857142857142858,0,221.892857142857,66.5678571428572
2020-12-03,"United Kingdom","Scotland",806,787.285714285714,29.8571428571429,0.571428571428669,0,0,217.357142857143,65.2071428571428
2020-12-04,"United Kingdom","Scotland",646,774.285714285714,30.4285714285714,-13,0.571428571428569,0,210.535714285714,63.1607142857143
2020-12-05,"United Kingdom","Scotland",664,787.428571428571,27.2857142857143,13.1428571428571,-3.14285714285714,0,205.071428571428,61.5214285714285
2020-12-06,"United Kingdom","Scotland",645,800.571428571429,27.7142857142857,13.1428571428571,0.428571428571431,0,198.428571428572,59.5285714285714
2020-12-07,"United Kingdom","Scotland",953,797.714285714286,27.4285714285714,-2.85714285714289,-0.285714285714288,0,196.035714285714,58.8107142857143
2020-12-08,"United Kingdom","Scotland",1041,814.571428571429,27.2857142857143,16.8571428571429,-0.142857142857142,0,196.678571428572,59.0035714285714
2020-12-09,"United Kingdom","Scotland",996,821.571428571429,27.4285714285714,7,0.142857142857142,0,196.821428571428,59.0464285714285
2020-12-10,"United Kingdom","Scotland",896,834.428571428571,27.2857142857143,12.8571428571429,-0.142857142857142,0,193.571428571428,58.0714285714285
2020-12-11,"United Kingdom","Scotland",871,866.571428571429,25.7142857142857,32.1428571428571,-1.57142857142857,0,196.857142857143,59.0571428571428
2020-12-12,"United Kingdom","Scotland",682,869.142857142857,28.2857142857143,2.57142857142856,2.57142857142857,0,200.142857142857,60.0428571428572
2020-12-13,"United Kingdom","Scotland",722,880.142857142857,27.8571428571429,11,-0.428571428571427,0,199.428571428572,59.8285714285715
2020-12-14,"United Kingdom","Scotland",1099,901,27.7142857142857,20.8571428571429,-0.142857142857142,0,203.642857142857,61.0928571428572
2020-12-15,"United Kingdom","Scotland",1035,900.142857142857,26.4285714285714,-0.85714285714289,-1.28571428571429,0,205.392857142857,61.6178571428572
2020-12-16,"United Kingdom","Scotland",1042,906.714285714286,26.2857142857143,6.57142857142856,-0.142857142857142,0,208.607142857143,62.5821428571428
2020-12-17,"United Kingdom","Scotland",909,908.571428571429,23.4285714285714,1.85714285714289,-2.85714285714286,0,216.642857142857,64.9928571428572
2020-12-18,"United Kingdom","Scotland",913,914.571428571429,24.2857142857143,6,0.857142857142858,0,217.285714285714,65.1857142857143
2020-12-19,"United Kingdom","Scotland",732,921.714285714286,24.4285714285714,7.14285714285711,0.142857142857142,0,220.035714285714,66.0107142857143
2020-12-20,"United Kingdom","Scotland",798,932.571428571429,24.5714285714286,10.8571428571429,0.142857142857146,0,225.25,67.575
2020-12-21,"United Kingdom","Scotland",404,833.285714285714,24.5714285714286,-99.2857142857142,0,0,225.035714285714,67.5107142857143
2020-12-22,"United Kingdom","Scotland",404,839.638883928571,17.6587965793869,NA,NA,0,226.678571428572,68.0035714285714
2020-12-23,"United Kingdom","Scotland",404,846.301964285714,17.935147073587,NA,NA,0,227.142857142857,68.1428571428572
2020-12-24,"United Kingdom","Scotland",404,853.274955357143,18.6260233090873,NA,NA,0,228.642857142857,68.5928571428572
2020-12-25,"United Kingdom","Scotland",404,860.557857142857,18.6812934079273,NA,NA,0,230.428571428572,69.1285714285714
2020-12-26,"United Kingdom","Scotland",404,868.150669642857,18.9177266085207,NA,NA,0,233.142857142857,69.9428571428572
2020-12-27,"United Kingdom","Scotland",404,876.053392857143,19.3660285213342,NA,NA,0,208.321428571428,62.4964285714285
2020-12-28,"United Kingdom","Scotland",404,884.266026785714,19.3476051550542,NA,NA,0,209.909720982143,62.9729162946428
2020-12-29,"United Kingdom","Scotland",404,892.788571428572,19.4888509632009,NA,NA,0,211.575491071429,63.4726473214286
2020-12-30,"United Kingdom","Scotland",404,901.621026785714,19.5287682568076,NA,NA,0,213.318738839286,63.9956216517857
2020-12-31,"United Kingdom","Scotland",404,910.763392857143,19.6577318207677,NA,NA,0,215.139464285714,64.5418392857143
2021-01-01,"United Kingdom","Scotland",404,920.215669642857,19.8112598731011,NA,NA,0,217.037667410714,65.1113002232143
2021-01-02,"United Kingdom","Scotland",404,929.977857142857,20.0446225126478,NA,NA,0,219.013348214286,65.7040044642857
2021-01-03,"United Kingdom","Scotland",404,940.049955357143,17.9105825852136,NA,NA,0,221.066506696429,66.3199520089286
2021-01-04,"United Kingdom","Scotland",404,950.431964285715,18.0471371518112,NA,NA,0,223.197142857143,66.9591428571429
2021-01-05,"United Kingdom","Scotland",404,961.123883928572,18.1903529167795,NA,NA,0,225.405256696429,67.6215770089286
2021-01-06,"United Kingdom","Scotland",404,972.125714285715,18.3402298801183,NA,NA,0,227.690848214286,68.3072544642857
2021-01-07,"United Kingdom","Scotland",404,983.437455357144,18.4967680418278,NA,NA,0,230.053917410714,69.0161752232143
2021-01-08,"United Kingdom","Scotland",404,995.059107142858,18.6599674019078,NA,NA,0,232.494464285714,69.7483392857143
2021-01-09,"United Kingdom","Scotland",404,1006.99066964286,18.8298279603585,NA,NA,0,235.012488839286,70.5037466517857
2021-01-10,"United Kingdom","Scotland",404,1019.23214285714,19.0063497171798,NA,NA,0,237.607991071429,71.2823973214286
2021-01-11,"United Kingdom","Scotland",404,1031.78352678572,19.1895326723717,NA,NA,0,240.280970982143,72.0842912946429
2021-01-12,"United Kingdom","Scotland",404,1044.64482142857,19.3793768259343,NA,NA,0,243.031428571429,72.9094285714286
2021-01-13,"United Kingdom","Scotland",404,1057.81602678572,19.5758821778674,NA,NA,0,245.859363839286,73.7578091517858
2021-01-14,"United Kingdom","Scotland",404,1071.29714285714,19.7790487281712,NA,NA,0,248.764776785714,74.6294330357143
2021-01-15,"United Kingdom","Scotland",404,1085.08816964286,19.9888764768456,NA,NA,0,251.747667410714,75.5243002232143
2021-01-16,"United Kingdom","Scotland",404,1099.18910714286,20.2053654238906,NA,NA,0,254.808035714286,76.4424107142858
2021-01-17,"United Kingdom","Scotland",404,1113.59995535714,20.4285155693062,NA,NA,0,257.945881696429,77.3837645089286
2021-01-18,"United Kingdom","Scotland",404,1128.32071428572,20.6583269130924,NA,NA,0,261.161205357143,78.3483616071429
2021-01-19,"United Kingdom","Scotland",404,1143.35138392857,20.8947994552492,NA,NA,0,264.454006696429,79.3362020089287
2021-01-20,"United Kingdom","Scotland",404,1158.69196428572,21.1379331957767,NA,NA,0,267.824285714286,80.3472857142858
2021-01-21,"United Kingdom","Scotland",404,1174.34245535714,21.3877281346747,NA,NA,0,271.272042410715,81.3816127232144
2021-01-22,"United Kingdom","Scotland",404,1190.30285714286,21.6441842719434,NA,NA,0,274.797276785715,82.4391830357144
2021-01-23,"United Kingdom","Scotland",404,1206.57316964286,21.9073016075827,NA,NA,0,278.399988839286,83.5199966517858
2021-01-24,"United Kingdom","Scotland",404,1223.15339285715,22.1770801415926,NA,NA,0,282.080178571429,84.6240535714287
2021-01-25,"United Kingdom","Scotland",404,1240.04352678572,22.4535198739732,NA,NA,0,285.837845982143,85.751353794643
2021-01-26,"United Kingdom","Scotland",404,1257.24357142857,22.7366208047243,NA,NA,0,289.672991071429,86.9018973214287
2021-01-27,"United Kingdom","Scotland",404,1274.75352678572,23.0263829338461,NA,NA,0,293.585613839286,88.0756841517859
2021-01-28,"United Kingdom","Scotland",404,1292.57339285715,23.3228062613384,NA,NA,0,297.575714285715,89.2727142857144
2021-01-29,"United Kingdom","Scotland",404,1310.70316964286,23.6258907872014,NA,NA,0,301.643292410715,90.4929877232144
2021-01-30,"United Kingdom","Scotland",404,1329.14285714286,23.935636511435,NA,NA,0,305.788348214286,91.7365044642859
2021-01-31,"United Kingdom","Scotland",404,1323.92267857143,24.2520434340393,NA,NA,0,310.010881696429,93.0032645089287
2021-02-01,"United Kingdom","Scotland",404,1318.44785714286,24.5751115550141,NA,NA,0,314.310892857143,94.293267857143
2021-02-02,"United Kingdom","Scotland",404,1312.71839285715,24.9048408743595,NA,NA,0,318.688381696429,95.6065145089288
2021-02-03,"United Kingdom","Scotland",404,1306.73428571429,25.2412313920756,NA,NA,0,323.143348214286,96.9430044642859
2021-02-04,"United Kingdom","Scotland",404,1300.49553571429,25.5842831081623,NA,NA,0,327.675792410715,98.3027377232145
2021-02-05,"United Kingdom","Scotland",404,1294.00214285715,25.9339960226196,NA,NA,0,332.285714285715,99.6857142857145
2021-02-06,"United Kingdom","Scotland",404,1287.25410714286,26.2903701354475,NA,NA,0,330.980669642858,99.2942008928574
2021-02-07,"United Kingdom","Scotland",404,1280.25142857143,26.653405446646,NA,NA,0,329.611964285715,98.8835892857145
2021-02-08,"United Kingdom","Scotland",404,1272.99410714286,27.0231019562151,NA,NA,0,328.179598214286,98.4538794642859
2021-02-09,"United Kingdom","Scotland",404,1265.48214285715,27.3994596641549,NA,NA,0,326.683571428572,98.0050714285716
2021-02-10,"United Kingdom","Scotland",404,1257.71553571429,27.7824785704653,NA,NA,0,325.123883928572,97.5371651785716
2021-02-11,"United Kingdom","Scotland",404,1249.69428571429,28.1721586751463,NA,NA,0,323.500535714286,97.0501607142859
2021-02-12,"United Kingdom","Scotland",404,1241.41839285715,28.5684999781979,NA,NA,0,321.813526785715,96.5440580357145
2021-02-13,"United Kingdom","Scotland",404,1232.88785714286,28.4562978393513,NA,NA,0,320.062857142858,96.0188571428573
2021-02-14,"United Kingdom","Scotland",404,1224.10267857143,28.3386224254391,NA,NA,0,318.248526785715,95.4745580357145
2021-02-15,"United Kingdom","Scotland",404,1215.06285714286,28.2154737364611,NA,NA,0,316.370535714286,94.9111607142859
2021-02-16,"United Kingdom","Scotland",404,1205.76839285715,28.0868517724175,NA,NA,0,314.428883928572,94.3286651785716
2021-02-17,"United Kingdom","Scotland",404,1196.21928571429,27.9527565333082,NA,NA,0,312.423571428572,93.7270714285716
2021-02-18,"United Kingdom","Scotland",404,1186.41553571429,27.8131880191333,NA,NA,0,310.354598214286,93.1063794642859
2021-02-19,"United Kingdom","Scotland",404,1176.35714285714,27.6681462298926,NA,NA,0,308.221964285715,92.4665892857145
2021-02-20,"United Kingdom","Scotland",404,1166.04410714286,27.5176311655862,NA,NA,0,306.025669642858,91.8077008928573
2021-02-21,"United Kingdom","Scotland",404,1155.47642857143,27.3616428262142,NA,NA,0,303.765714285715,91.1297142857144
2021-02-22,"United Kingdom","Scotland",404,1144.65410714286,27.2001812117765,NA,NA,0,301.442098214286,90.4326294642859
2021-02-23,"United Kingdom","Scotland",404,1133.57714285714,27.0332463222731,NA,NA,0,299.054821428572,89.7164464285716
2021-02-24,"United Kingdom","Scotland",404,1122.24553571429,26.860838157704,NA,NA,0,296.603883928572,88.9811651785716
2021-02-25,"United Kingdom","Scotland",404,1110.65928571429,26.6829567180692,NA,NA,0,294.089285714286,88.2267857142859
2021-02-26,"United Kingdom","Scotland",404,1098.81839285714,26.4996020033687,NA,NA,0,291.511026785715,87.4533080357144
2021-02-27,"United Kingdom","Scotland",404,1086.72285714286,26.3107740136026,NA,NA,0,288.869107142858,86.6607321428573
2021-02-28,"United Kingdom","Scotland",404,1074.37267857143,26.1164727487708,NA,NA,0,286.163526785715,85.8490580357144
2021-03-01,"United Kingdom","Scotland",404,1061.76785714286,25.9166982088732,NA,NA,0,283.394285714286,85.0182857142858
2021-03-02,"United Kingdom","Scotland",404,1048.90839285714,25.71145039391,NA,NA,0,280.561383928572,84.1684151785715
2021-03-03,"United Kingdom","Scotland",404,1035.79428571429,25.5007293038811,NA,NA,0,277.664821428572,83.2994464285715
2021-03-04,"United Kingdom","Scotland",404,1022.42553571429,25.2845349387866,NA,NA,0,274.704598214286,82.4113794642858
2021-03-05,"United Kingdom","Scotland",404,1008.80214285714,25.0628672986263,NA,NA,0,271.680714285715,81.5042142857144
2021-03-06,"United Kingdom","Scotland",404,994.924107142858,24.8357263834003,NA,NA,0,268.593169642857,80.5779508928572
2021-03-07,"United Kingdom","Scotland",404,980.791428571429,24.6031121931087,NA,NA,0,265.441964285715,79.6325892857144
2021-03-08,"United Kingdom","Scotland",404,966.404107142858,24.3650247277514,NA,NA,0,262.227098214286,78.6681294642858
2021-03-09,"United Kingdom","Scotland",404,951.762142857143,24.1214639873284,NA,NA,0,258.948571428572,77.6845714285715
2021-03-10,"United Kingdom","Scotland",404,936.865535714286,23.8724299718397,NA,NA,0,255.606383928572,76.6819151785715
2021-03-11,"United Kingdom","Scotland",404,921.714285714286,23.6179226812853,NA,NA,0,252.200535714286,75.6601607142858
2021-03-12,"United Kingdom","Scotland",404,921.714285714286,23.3579421156653,NA,NA,0,248.731026785714,74.6193080357143
2021-03-13,"United Kingdom","Scotland",404,921.714285714286,23.0924882749795,NA,NA,0,245.197857142857,73.5593571428572
2021-03-14,"United Kingdom","Scotland",404,921.714285714286,22.8215611592281,NA,NA,0,241.601026785714,72.4803080357143
2021-03-15,"United Kingdom","Scotland",404,921.714285714286,22.545160768411,NA,NA,0,237.940535714286,71.3821607142857
2021-03-16,"United Kingdom","Scotland",404,921.714285714286,22.2632871025282,NA,NA,0,234.216383928572,70.2649151785715
2021-03-17,"United Kingdom","Scotland",404,921.714285714286,21.9759401615797,NA,NA,0,230.428571428572,69.1285714285714
2021-03-18,"United Kingdom","Scotland",404,921.714285714286,21.6831199455655,NA,NA,0,230.428571428572,69.1285714285714
2021-03-19,"United Kingdom","Scotland",404,921.714285714286,21.3848264544856,NA,NA,0,230.428571428572,69.1285714285714
2021-03-20,"United Kingdom","Scotland",404,921.714285714286,21.0810596883401,NA,NA,0,230.428571428572,69.1285714285714
2021-03-21,"United Kingdom","Scotland",404,921.714285714286,20.7718196471289,NA,NA,0,230.428571428572,69.1285714285714
2021-03-22,"United Kingdom","Scotland",404,921.714285714286,20.4571063308519,NA,NA,0,230.428571428572,69.1285714285714
2021-03-23,"United Kingdom","Scotland",404,921.714285714286,20.1369197395093,NA,NA,0,230.428571428572,69.1285714285714
2021-03-24,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-25,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-26,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-27,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-28,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-29,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-30,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-03-31,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
2021-04-01,"United Kingdom","Scotland",404,921.714285714286,19.8112598731011,NA,NA,0,230.428571428572,69.1285714285714
