"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-10-29,"South Sudan","",13,4.42857142857143,0.428571428571429,1.57142857142857,0.285714285714286,2.10714285714286,0.632142857142857
2020-10-30,"South Sudan","",0,3.85714285714286,0.285714285714286,-0.571428571428572,-0.142857142857143,2.17857142857143,0.653571428571428
2020-10-31,"South Sudan","",2,3.85714285714286,0.285714285714286,0,0,1.46428571428572,0.439285714285715
2020-11-01,"South Sudan","",21,6.14285714285714,0.428571428571429,2.28571428571429,0.142857142857143,1.28571428571428,0.385714285714285
2020-11-02,"South Sudan","",0,6.14285714285714,0.428571428571429,0,0,1.53571428571428,0.460714285714285
2020-11-03,"South Sudan","",14,7.14285714285714,0.428571428571429,1,0,0.714285714285715,0.214285714285714
2020-11-04,"South Sudan","",3,7.57142857142857,0.428571428571429,0.428571428571428,0,1.10714285714286,0.332142857142857
2020-11-05,"South Sudan","",0,5.71428571428571,0.142857142857143,-1.85714285714286,-0.285714285714286,0.964285714285715,0.289285714285714
2020-11-06,"South Sudan","",0,5.71428571428571,0.142857142857143,0,0,0.964285714285715,0.289285714285714
2020-11-07,"South Sudan","",0,5.42857142857143,0.142857142857143,-0.285714285714286,0,1.53571428571428,0.460714285714285
2020-11-08,"South Sudan","",0,2.42857142857143,0,-3,-0.142857142857143,1.53571428571428,0.460714285714285
2020-11-09,"South Sudan","",17,4.85714285714286,0,2.42857142857143,0,1.78571428571428,0.535714285714285
2020-11-10,"South Sudan","",0,2.85714285714286,0,-2,0,1.89285714285714,0.567857142857143
2020-11-11,"South Sudan","",0,2.42857142857143,0,-0.428571428571429,0,1.42857142857143,0.428571428571428
2020-11-12,"South Sudan","",0,2.42857142857143,0,0,0,1.42857142857143,0.428571428571428
2020-11-13,"South Sudan","",20,5.28571428571429,0,2.85714285714286,0,1.35714285714286,0.407142857142857
2020-11-14,"South Sudan","",23,8.57142857142857,0,3.28571428571429,0,0.607142857142858,0.182142857142857
2020-11-15,"South Sudan","",0,8.57142857142857,0,0,0,1.21428571428572,0.364285714285714
2020-11-16,"South Sudan","",9,7.42857142857143,0,-1.14285714285714,0,0.714285714285715,0.214285714285714
2020-11-17,"South Sudan","",4,8,0,0.571428571428571,0,0.607142857142858,0.182142857142857
2020-11-18,"South Sudan","",0,8,0,0,0,0.607142857142858,0.182142857142857
2020-11-19,"South Sudan","",0,8,0,0,0,1.32142857142857,0.396428571428572
2020-11-20,"South Sudan","",0,5.14285714285714,0,-2.85714285714286,0,2.14285714285714,0.642857142857143
2020-11-21,"South Sudan","",31,6.28571428571429,0.142857142857143,1.14285714285714,0.142857142857143,2.14285714285714,0.642857142857143
2020-11-22,"South Sudan","",0,6.28571428571429,0.142857142857143,0,0,1.85714285714286,0.557142857142857
2020-11-23,"South Sudan","",0,5,0.142857142857143,-1.28571428571429,0,2,0.6
2020-11-24,"South Sudan","",0,4.42857142857143,0.142857142857143,-0.571428571428571,0,2,0.6
2020-11-25,"South Sudan","",26,8.14285714285714,0.285714285714286,3.71428571428571,0.142857142857143,2,0.6
2020-11-26,"South Sudan","",19,10.8571428571429,0.285714285714286,2.71428571428572,0,1.28571428571428,0.385714285714285
2020-11-27,"South Sudan","",12,12.5714285714286,0.285714285714286,1.71428571428571,0,1.57142857142857,0.471428571428572
2020-11-28,"South Sudan","",0,8.14285714285714,0.142857142857143,-4.42857142857143,-0.142857142857143,1.57142857142857,0.471428571428572
2020-11-29,"South Sudan","",5,8.85714285714286,0.142857142857143,0.714285714285715,0,1.25,0.375
2020-11-30,"South Sudan","",0,8.85714285714286,0.142857142857143,0,0,1.10714285714286,0.332142857142857
2020-12-01,"South Sudan","",2,9.14285714285714,0.142857142857143,0.285714285714285,0,2.03571428571429,0.610714285714286
2020-12-02,"South Sudan","",7,6.42857142857143,0,-2.71428571428571,-0.142857142857143,2.71428571428573,0.814285714285717
2020-12-03,"South Sudan","",36,8.85714285714286,0.142857142857143,2.42857142857143,0.142857142857143,3.14285714285715,0.942857142857145
2020-12-04,"South Sudan","",0,7.14285714285714,0.142857142857143,-1.71428571428571,0,2.03571428571429,0.610714285714286
2020-12-05,"South Sudan","",12,8.85714285714286,0.142857142857143,1.71428571428571,0,2.21428571428571,0.664285714285714
2020-12-06,"South Sudan","",15,10.2857142857143,0.142857142857143,1.42857142857143,0,2.21428571428571,0.664285714285714
2020-12-07,"South Sudan","",0,10.2857142857143,0.142857142857143,0,0,2.28571428571429,0.685714285714285
2020-12-08,"South Sudan","",0,10,0.142857142857143,-0.285714285714286,0,1.60714285714286,0.482142857142857
2020-12-09,"South Sudan","",0,9,0.142857142857143,-1,0,2.21428571428571,0.664285714285714
2020-12-10,"South Sudan","",0,3.85714285714286,0,-5.14285714285714,-0.142857142857143,1.78571428571428,0.535714285714285
2020-12-11,"South Sudan","",0,3.85714285714286,0,0,0,2.21428571428571,0.664285714285714
2020-12-12,"South Sudan","",25,5.71428571428571,0,1.85714285714286,0,2.57142857142858,0.771428571428573
2020-12-13,"South Sudan","",0,3.57142857142857,0,-2.14285714285714,0,2.57142857142858,0.771428571428573
2020-12-14,"South Sudan","",0,3.57142857142857,0,0,0,2.5,0.75
2020-12-15,"South Sudan","",16,5.85714285714286,0,2.28571428571429,0,2.25,0.675
2020-12-16,"South Sudan","",0,5.85714285714286,0,0,0,0.964285714285715,0.289285714285714
2020-12-17,"South Sudan","",0,5.85714285714286,0,0,0,0.964285714285715,0.289285714285714
2020-12-18,"South Sudan","",6,6.71428571428571,0,0.857142857142858,0,1.42857142857143,0.428571428571428
2020-12-19,"South Sudan","",0,3.14285714285714,0,-3.57142857142857,0,0.892857142857142,0.267857142857143
2020-12-20,"South Sudan","",0,3.14285714285714,0,0,0,0.892857142857142,0.267857142857143
2020-12-21,"South Sudan","",6,4,0,0.857142857142857,0,1.46428571428572,0.439285714285715
2020-12-22,"South Sudan","",6,5.23732142857143,0.185363716038563,NA,NA,1.46428571428572,0.439285714285715
2020-12-23,"South Sudan","",6,6.53500000000001,0.0794415925879555,NA,NA,1.46428571428572,0.439285714285715
2020-12-24,"South Sudan","",6,7.89303571428573,0.0794415925879555,NA,NA,1.67857142857143,0.503571428571428
2020-12-25,"South Sudan","",6,9.3114285714286,0.117691248278452,NA,NA,0.785714285714285,0.235714285714285
2020-12-26,"South Sudan","",6,10.7901785714286,0.0735570301740328,NA,NA,0.785714285714285,0.235714285714285
2020-12-27,"South Sudan","",6,12.3292857142858,0.0735570301740328,NA,NA,1,0.3
2020-12-28,"South Sudan","",6,13.92875,0.120633529485414,NA,NA,1.30933035714286,0.392799107142858
2020-12-29,"South Sudan","",6,15.5885714285715,0.120633529485414,NA,NA,1.63375,0.490125000000001
2020-12-30,"South Sudan","",6,17.3087500000001,0.120633529485414,NA,NA,1.97325892857143,0.59197767857143
2020-12-31,"South Sudan","",6,19.0892857142858,0.138287216727182,NA,NA,2.32785714285715,0.698357142857145
2021-01-01,"South Sudan","",6,20.9301785714286,0.0647301865531488,NA,NA,2.69754464285715,0.809263392857145
2021-01-02,"South Sudan","",6,22.8314285714287,0.0647301865531488,NA,NA,3.08232142857144,0.924696428571431
2021-01-03,"South Sudan","",6,24.7930357142858,0.0823838737949168,NA,NA,3.48218750000001,1.04465625
2021-01-04,"South Sudan","",6,26.8150000000001,0.107867706898711,NA,NA,3.89714285714287,1.16914285714286
2021-01-05,"South Sudan","",6,28.8973214285715,0.134594653812445,NA,NA,4.32718750000002,1.29815625
2021-01-06,"South Sudan","",6,31.0400000000001,0.162564714536122,NA,NA,4.77232142857144,1.43169642857143
2021-01-07,"South Sudan","",6,33.2430357142858,0.191777889069739,NA,NA,5.23254464285716,1.56976339285715
2021-01-08,"South Sudan","",6,35.5064285714287,0.222234177413297,NA,NA,5.70785714285716,1.71235714285715
2021-01-09,"South Sudan","",6,37.8301785714287,0.253933579566797,NA,NA,6.19825892857145,1.85947767857144
2021-01-10,"South Sudan","",6,40.2142857142859,0.286876095530238,NA,NA,6.70375000000003,2.01112500000001
2021-01-11,"South Sudan","",6,42.6587500000002,0.321061725303619,NA,NA,7.22433035714288,2.16729910714287
2021-01-12,"South Sudan","",6,45.1635714285716,0.356490468886943,NA,NA,7.76000000000003,2.32800000000001
2021-01-13,"South Sudan","",6,47.7287500000002,0.393162326280207,NA,NA,8.31075892857146,2.49322767857144
2021-01-14,"South Sudan","",6,50.3542857142859,0.431077297483412,NA,NA,8.87660714285718,2.66298214285715
2021-01-15,"South Sudan","",6,53.0401785714288,0.470235382496559,NA,NA,9.45754464285718,2.83726339285715
2021-01-16,"South Sudan","",6,55.7864285714288,0.510636581319646,NA,NA,10.0535714285715,3.01607142857144
2021-01-17,"South Sudan","",6,58.593035714286,0.552280893952675,NA,NA,10.6646875,3.19940625000001
2021-01-18,"South Sudan","",6,61.4600000000003,0.595168320395645,NA,NA,11.2908928571429,3.38726785714287
2021-01-19,"South Sudan","",6,64.3873214285717,0.639298860648556,NA,NA,11.9321875,3.57965625000001
2021-01-20,"South Sudan","",6,67.3750000000003,0.684672514711409,NA,NA,12.5885714285715,3.77657142857144
2021-01-21,"South Sudan","",6,70.423035714286,0.731289282584202,NA,NA,13.2600446428572,3.97801339285716
2021-01-22,"South Sudan","",6,73.5314285714289,0.779149164266937,NA,NA,13.9466071428572,4.18398214285716
2021-01-23,"South Sudan","",6,76.7001785714289,0.828252159759613,NA,NA,14.6482589285715,4.39447767857145
2021-01-24,"South Sudan","",6,79.9292857142861,0.87859826906223,NA,NA,15.3650000000001,4.60950000000002
2021-01-25,"South Sudan","",6,83.2187500000003,0.930187492174788,NA,NA,16.0968303571429,4.82904910714288
2021-01-26,"South Sudan","",6,86.5685714285718,0.983019829097287,NA,NA,16.8437500000001,5.05312500000002
2021-01-27,"South Sudan","",6,89.9787500000004,1.03709527982973,NA,NA,17.6057589285715,5.28172767857145
2021-01-28,"South Sudan","",6,93.4492857142861,1.09241384437211,NA,NA,18.3828571428572,5.51485714285717
2021-01-29,"South Sudan","",6,96.980178571429,1.14897552272443,NA,NA,19.1750446428572,5.75251339285717
2021-01-30,"South Sudan","",6,100.571428571429,1.2067803148867,NA,NA,19.9823214285715,5.99469642857145
2021-01-31,"South Sudan","",6,99.3633928571433,1.2658282208589,NA,NA,20.8046875000001,6.24140625000003
2021-02-01,"South Sudan","",6,98.096428571429,1.32611924064105,NA,NA,21.6421428571429,6.49264285714288
2021-02-02,"South Sudan","",6,96.7705357142861,1.38765337423313,NA,NA,22.4946875000001,6.74840625000003
2021-02-03,"South Sudan","",6,95.3857142857147,1.45043062163516,NA,NA,23.3623214285715,7.00869642857146
2021-02-04,"South Sudan","",6,93.9419642857147,1.51445098284713,NA,NA,24.2450446428572,7.27351339285717
2021-02-05,"South Sudan","",6,92.4392857142861,1.57971445786904,NA,NA,25.1428571428572,7.54285714285717
2021-02-06,"South Sudan","",6,90.877678571429,1.6462210467009,NA,NA,24.8408482142858,7.45225446428575
2021-02-07,"South Sudan","",6,89.2571428571432,1.71397074934269,NA,NA,24.5241071428572,7.35723214285717
2021-02-08,"South Sudan","",6,87.5776785714289,1.78296356579442,NA,NA,24.1926339285715,7.25779017857146
2021-02-09,"South Sudan","",6,85.8392857142861,1.8531994960561,NA,NA,23.8464285714287,7.1539285714286
2021-02-10,"South Sudan","",6,84.0419642857146,1.92467854012772,NA,NA,23.4854910714287,7.0456473214286
2021-02-11,"South Sudan","",6,82.1857142857146,1.99740069800927,NA,NA,23.1098214285715,6.93294642857146
2021-02-12,"South Sudan","",6,80.270535714286,2.07136596970077,NA,NA,22.7194196428572,6.81582589285717
2021-02-13,"South Sudan","",6,78.2964285714289,2.04648530424441,NA,NA,22.3142857142858,6.69428571428574
2021-02-14,"South Sudan","",6,76.2633928571432,2.02039094779017,NA,NA,21.8944196428572,6.56832589285717
2021-02-15,"South Sudan","",6,74.1714285714289,1.99308290033806,NA,NA,21.4598214285715,6.43794642857146
2021-02-16,"South Sudan","",6,72.020535714286,1.96456116188808,NA,NA,21.0104910714287,6.3031473214286
2021-02-17,"South Sudan","",6,69.8107142857146,1.93482573244022,NA,NA,20.5464285714287,6.1639285714286
2021-02-18,"South Sudan","",6,67.5419642857146,1.9038766119945,NA,NA,20.0676339285715,6.02029017857145
2021-02-19,"South Sudan","",6,65.214285714286,1.8717138005509,NA,NA,19.5741071428572,5.87223214285717
2021-02-20,"South Sudan","",6,62.8276785714288,1.83833729810944,NA,NA,19.0658482142858,5.71975446428574
2021-02-21,"South Sudan","",6,60.3821428571431,1.8037471046701,NA,NA,18.5428571428572,5.56285714285717
2021-02-22,"South Sudan","",6,57.8776785714288,1.76794322023289,NA,NA,18.0051339285715,5.40154017857145
2021-02-23,"South Sudan","",6,55.3142857142859,1.7309256447978,NA,NA,17.4526785714286,5.23580357142859
2021-02-24,"South Sudan","",6,52.6919642857145,1.69269437836485,NA,NA,16.8854910714286,5.06564732142859
2021-02-25,"South Sudan","",6,50.0107142857145,1.65324942093402,NA,NA,16.3035714285715,4.89107142857145
2021-02-26,"South Sudan","",6,47.2705357142859,1.61259077250533,NA,NA,15.7069196428572,4.71207589285716
2021-02-27,"South Sudan","",6,44.4714285714287,1.57071843307876,NA,NA,15.0955357142858,4.52866071428573
2021-02-28,"South Sudan","",6,41.613392857143,1.52763240265432,NA,NA,14.4694196428572,4.34082589285716
2021-03-01,"South Sudan","",6,38.6964285714287,1.48333268123201,NA,NA,13.8285714285715,4.14857142857144
2021-03-02,"South Sudan","",6,35.7205357142858,1.43781926881183,NA,NA,13.1729910714286,3.95189732142859
2021-03-03,"South Sudan","",6,32.6857142857144,1.39109216539377,NA,NA,12.5026785714286,3.75080357142859
2021-03-04,"South Sudan","",6,29.5919642857144,1.34315137097784,NA,NA,11.8176339285715,3.54529017857144
2021-03-05,"South Sudan","",6,26.4392857142858,1.29399688556405,NA,NA,11.1178571428572,3.33535714285716
2021-03-06,"South Sudan","",6,23.2276785714287,1.24362870915238,NA,NA,10.4033482142858,3.12100446428573
2021-03-07,"South Sudan","",6,19.9571428571429,1.19204684174284,NA,NA,9.67410714285718,2.90223214285715
2021-03-08,"South Sudan","",6,16.6276785714286,1.13925128333542,NA,NA,8.93013392857146,2.67904017857144
2021-03-09,"South Sudan","",6,13.2392857142858,1.08524203393014,NA,NA,8.1714285714286,2.45142857142858
2021-03-10,"South Sudan","",6,9.7919642857143,1.03001909352699,NA,NA,7.3979910714286,2.21939732142858
2021-03-11,"South Sudan","",6,6.28571428571429,0.973582462125958,NA,NA,6.60982142857145,1.98294642857144
2021-03-12,"South Sudan","",6,6.28571428571429,0.91593213972706,NA,NA,5.80691964285716,1.74207589285715
2021-03-13,"South Sudan","",6,6.28571428571429,0.85706812633029,NA,NA,4.98928571428573,1.49678571428572
2021-03-14,"South Sudan","",6,6.28571428571429,0.796990421935649,NA,NA,4.15691964285715,1.24707589285715
2021-03-15,"South Sudan","",6,6.28571428571429,0.735699026543135,NA,NA,3.30982142857144,0.992946428571432
2021-03-16,"South Sudan","",6,6.28571428571429,0.673193940152751,NA,NA,2.44799107142858,0.734397321428573
2021-03-17,"South Sudan","",6,6.28571428571429,0.609475162764494,NA,NA,1.57142857142857,0.471428571428572
2021-03-18,"South Sudan","",6,6.28571428571429,0.544542694378367,NA,NA,1.57142857142857,0.471428571428572
2021-03-19,"South Sudan","",6,6.28571428571429,0.478396534994368,NA,NA,1.57142857142857,0.471428571428572
2021-03-20,"South Sudan","",6,6.28571428571429,0.411036684612497,NA,NA,1.57142857142857,0.471428571428572
2021-03-21,"South Sudan","",6,6.28571428571429,0.342463143232754,NA,NA,1.57142857142857,0.471428571428572
2021-03-22,"South Sudan","",6,6.28571428571429,0.272675910855141,NA,NA,1.57142857142857,0.471428571428572
2021-03-23,"South Sudan","",6,6.28571428571429,0.201674987479655,NA,NA,1.57142857142857,0.471428571428572
2021-03-24,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-25,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-26,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-27,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-28,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-29,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-30,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-03-31,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-01,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-02,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-03,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-04,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-05,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-06,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-07,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-08,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-09,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-10,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-11,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-12,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-13,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-14,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-15,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-16,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-17,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-18,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-19,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-20,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-21,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-22,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-23,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-24,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-25,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-26,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-27,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-28,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-29,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-04-30,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-01,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-02,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-03,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-04,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-05,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-06,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-07,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-08,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-09,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-10,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-11,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-12,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-13,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-14,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-15,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-16,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-17,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-18,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-19,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-20,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-21,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-22,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-23,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-24,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-25,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-26,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-27,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-28,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-29,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-30,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-05-31,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-01,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-02,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-03,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-04,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-05,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-06,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-07,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-08,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-09,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-10,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-11,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-12,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-13,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-14,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-15,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-16,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-17,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-18,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-19,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-20,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-21,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-22,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-23,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-24,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-25,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-26,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-27,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-28,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-29,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-06-30,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-01,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-02,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-03,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-04,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-05,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-06,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-07,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-08,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
2021-07-09,"South Sudan","",6,6.28571428571429,0.129460373106298,NA,NA,1.57142857142857,0.471428571428572
