"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-08-17,"Portugal","",132,201.285714285714,2.85714285714286,-3.57142857142858,-0.285714285714286,1,NA,NA,132,45.1428571428571,13.5428571428571
2020-08-18,"Portugal","",214,214.714285714286,3.28571428571429,13.4285714285714,0.428571428571428,1,NA,NA,214,49.1071428571429,14.7321428571429
2020-08-19,"Portugal","",253,211.142857142857,3.14285714285714,-3.57142857142858,-0.142857142857143,1,NA,NA,253,53.1071428571429,15.9321428571429
2020-08-20,"Portugal","",291,206.285714285714,2.57142857142857,-4.85714285714286,-0.571428571428571,1,NA,NA,291,51.1428571428571,15.3428571428571
2020-08-21,"Portugal","",219,204,2.85714285714286,-2.28571428571428,0.285714285714286,1,NA,NA,219,51.5714285714286,15.4714285714286
2020-08-22,"Portugal","",241,210.142857142857,2.71428571428571,6.14285714285714,-0.142857142857143,1,NA,NA,241,51.2142857142857,15.3642857142857
2020-08-23,"Portugal","",145,213.571428571429,2.57142857142857,3.42857142857144,-0.142857142857143,1,NA,NA,145,50.3214285714286,15.0964285714286
2020-08-24,"Portugal","",123,212.285714285714,3.14285714285714,-1.28571428571431,0.571428571428571,1,NA,NA,123,53.6785714285714,16.1035714285714
2020-08-25,"Portugal","",192,209.142857142857,3,-3.14285714285714,-0.142857142857143,1,NA,NA,192,52.7857142857143,15.8357142857143
2020-08-26,"Portugal","",362,224.714285714286,3,15.5714285714286,0,1,NA,NA,362,51.5714285714286,15.4714285714286
2020-08-27,"Portugal","",399,240.142857142857,3,15.4285714285714,0,1,NA,NA,399,51,15.3
2020-08-28,"Portugal","",401,266.142857142857,3.28571428571429,26,0.285714285714286,1,NA,NA,401,52.5357142857143,15.7607142857143
2020-08-29,"Portugal","",374,285.142857142857,3.42857142857143,19,0.142857142857143,1,NA,NA,374,53.3928571428571,16.0178571428571
2020-08-30,"Portugal","",320,310.142857142857,3.28571428571429,25,-0.142857142857143,1,NA,NA,320,53.0714285714286,15.9214285714286
2020-08-31,"Portugal","",244,327.428571428571,3,17.2857142857143,-0.285714285714286,1,NA,NA,244,52.2857142857143,15.6857142857143
2020-09-01,"Portugal","",231,333,2.71428571428571,5.57142857142856,-0.285714285714286,1,NA,NA,231,56.1785714285714,16.8535714285714
2020-09-02,"Portugal","",390,337,2.85714285714286,4,0.142857142857143,1,NA,NA,390,60.0357142857143,18.0107142857143
2020-09-03,"Portugal","",418,339.714285714286,2.85714285714286,2.71428571428572,0,1,NA,NA,418,66.5357142857143,19.9607142857143
2020-09-04,"Portugal","",406,340.428571428571,2.57142857142857,0.714285714285722,-0.285714285714286,1,NA,NA,406,71.2857142857143,21.3857142857143
2020-09-05,"Portugal","",486,356.428571428571,2.85714285714286,16,0.285714285714286,1,NA,NA,486,77.5357142857143,23.2607142857143
2020-09-06,"Portugal","",315,355.714285714286,3,-0.714285714285722,0.142857142857143,1,NA,NA,315,81.8571428571429,24.5571428571429
2020-09-07,"Portugal","",249,356.428571428571,3,0.714285714285722,0,1,NA,NA,249,83.25,24.975
2020-09-08,"Portugal","",388,378.857142857143,3.14285714285714,22.4285714285714,0.142857142857143,1,NA,NA,388,84.25,25.275
2020-09-09,"Portugal","",646,415.428571428571,3.14285714285714,36.5714285714286,0,1,NA,NA,646,84.9285714285714,25.4785714285714
2020-09-10,"Portugal","",585,439.285714285714,3.28571428571429,23.8571428571428,0.142857142857143,1,NA,NA,585,85.1071428571429,25.5321428571429
2020-09-11,"Portugal","",687,479.428571428571,3.14285714285714,40.1428571428572,-0.142857142857143,1,NA,NA,687,89.1071428571429,26.7321428571429
2020-09-12,"Portugal","",497,481,3.14285714285714,1.57142857142856,0,1,NA,NA,497,88.9285714285714,26.6785714285714
2020-09-13,"Portugal","",673,532.142857142857,3.85714285714286,51.1428571428571,0.714285714285714,1,NA,NA,673,89.1071428571429,26.7321428571429
2020-09-14,"Portugal","",613,584.142857142857,4,52,0.142857142857143,1,NA,NA,613,94.7142857142857,28.4142857142857
2020-09-15,"Portugal","",425,589.428571428571,4.14285714285714,5.28571428571433,0.142857142857143,1,NA,NA,425,103.857142857143,31.1571428571429
2020-09-16,"Portugal","",605,583.571428571429,4.14285714285714,-5.85714285714289,0,1,NA,NA,605,109.821428571429,32.9464285714286
2020-09-17,"Portugal","",770,610,5.14285714285714,26.4285714285714,1,1,NA,NA,770,119.857142857143,35.9571428571429
2020-09-18,"Portugal","",780,623.285714285714,5.57142857142857,13.2857142857143,0.428571428571428,1,NA,NA,780,120.25,36.075
2020-09-19,"Portugal","",849,673.571428571429,5.57142857142857,50.2857142857142,0,1,NA,NA,849,133.035714285714,39.9107142857143
2020-09-20,"Portugal","",552,656.285714285714,6.42857142857143,-17.2857142857142,0.857142857142858,1,NA,NA,552,146.035714285714,43.8107142857143
2020-09-21,"Portugal","",623,657.714285714286,7,1.42857142857133,0.571428571428571,1,NA,NA,623,147.357142857143,44.2071428571429
2020-09-22,"Portugal","",463,663.142857142857,7.14285714285714,5.42857142857144,0.142857142857143,1,NA,NA,463,145.892857142857,43.7678571428571
2020-09-23,"Portugal","",802,691.285714285714,7.14285714285714,28.1428571428572,0,1,NA,NA,802,152.5,45.75
2020-09-24,"Portugal","",691,680,6.14285714285714,-11.2857142857143,-1,1,NA,NA,691,155.821428571429,46.7464285714286
2020-09-25,"Portugal","",899,697,6,17,-0.142857142857143,1,NA,NA,899,168.392857142857,50.5178571428571
2020-09-26,"Portugal","",884,702,6.42857142857143,5,0.428571428571429,1,NA,NA,884,164.071428571429,49.2214285714286
2020-09-27,"Portugal","",665,718.142857142857,5.85714285714286,16.1428571428571,-0.571428571428572,1,NA,NA,665,164.428571428571,49.3285714285714
2020-09-28,"Portugal","",425,689.857142857143,5.28571428571429,-28.2857142857142,-0.571428571428571,1,NA,NA,425,165.785714285714,49.7357142857143
2020-09-29,"Portugal","",688,722,5.42857142857143,32.1428571428571,0.142857142857143,1,NA,NA,688,172.821428571429,51.8464285714286
2020-09-30,"Portugal","",825,725.285714285714,6.14285714285714,3.28571428571433,0.714285714285714,1,NA,NA,825,170,51
2020-10-01,"Portugal","",854,748.571428571429,6.57142857142857,23.2857142857142,0.428571428571428,1,NA,NA,854,174.25,52.275
2020-10-02,"Portugal","",888,747,6.71428571428571,-1.57142857142856,0.142857142857143,1,NA,NA,888,175.5,52.65
2020-10-03,"Portugal","",963,758.285714285714,7.28571428571429,11.2857142857143,0.571428571428571,1,NA,NA,963,179.535714285714,53.8607142857143
2020-10-04,"Portugal","",904,792.428571428571,7.42857142857143,34.1428571428571,0.142857142857143,1,NA,NA,904,172.464285714286,51.7392857142857
2020-10-05,"Portugal","",734,836.571428571429,8.71428571428571,44.1428571428571,1.28571428571428,1,NA,NA,734,180.5,54.15
2020-10-06,"Portugal","",427,799.285714285714,9.85714285714286,-37.2857142857142,1.14285714285714,1,NA,NA,427,181.321428571429,54.3964285714286
2020-10-07,"Portugal","",944,816.285714285714,9.85714285714286,17,0,1,NA,NA,944,187.142857142857,56.1428571428571
2020-10-08,"Portugal","",1278,876.857142857143,10.4285714285714,60.5714285714286,0.571428571428571,1,NA,NA,1278,186.75,56.025
2020-10-09,"Portugal","",1394,949.142857142857,11.2857142857143,72.2857142857142,0.857142857142858,1,NA,NA,1394,189.571428571429,56.8714285714286
2020-10-10,"Portugal","",1646,1046.71428571429,10.2857142857143,97.5714285714287,-1,1,NA,NA,1646,198.107142857143,59.4321428571429
2020-10-11,"Portugal","",1090,1073.28571428571,10.7142857142857,26.5714285714284,0.428571428571427,1,NA,NA,1090,209.142857142857,62.7428571428571
2020-10-12,"Portugal","",1249,1146.85714285714,10.8571428571429,73.5714285714287,0.142857142857144,1,NA,NA,1249,199.821428571429,59.9464285714286
2020-10-13,"Portugal","",1208,1258.42857142857,11.1428571428571,111.571428571428,0.285714285714285,1,NA,NA,1208,204.071428571429,61.2214285714286
2020-10-14,"Portugal","",2072,1419.57142857143,11,161.142857142857,-0.142857142857142,1,NA,NA,2072,219.214285714286,65.7642857142857
2020-10-15,"Portugal","",2101,1537.14285714286,11.1428571428571,117.571428571428,0.142857142857142,1,NA,NA,2101,237.285714285714,71.1857142857143
2020-10-16,"Portugal","",2608,1710.57142857143,12.4285714285714,173.428571428572,1.28571428571429,1,NA,NA,2608,261.678571428571,78.5035714285714
2020-10-17,"Portugal","",2153,1783,13.5714285714286,72.4285714285713,1.14285714285714,1,NA,NA,2153,268.321428571429,80.4964285714286
2020-10-18,"Portugal","",1856,1892.42857142857,14.4285714285714,109.428571428571,0.857142857142858,1,NA,NA,1856,286.714285714286,86.0142857142857
2020-10-19,"Portugal","",1949,1992.42857142857,14.8571428571429,100,0.428571428571429,1,NA,NA,1949,314.607142857143,94.3821428571429
2020-10-20,"Portugal","",1876,2087.85714285714,14.7142857142857,95.4285714285713,-0.142857142857144,1,NA,NA,1876,354.892857142857,106.467857142857
2020-10-21,"Portugal","",2535,2154,16,66.1428571428573,1.28571428571429,1,NA,NA,2535,384.285714285714,115.285714285714
2020-10-22,"Portugal","",3270,2321,16.7142857142857,167,0.714285714285715,1,NA,NA,3270,427.642857142857,128.292857142857
2020-10-23,"Portugal","",2899,2362.57142857143,18.1428571428571,41.5714285714284,1.42857142857143,1,NA,NA,2899,445.75,133.725
2020-10-24,"Portugal","",3669,2579.14285714286,19.2857142857143,216.571428571429,1.14285714285714,1,NA,NA,3669,473.107142857143,141.932142857143
2020-10-25,"Portugal","",2577,2682.14285714286,19.2857142857143,103,0,1,NA,NA,2577,498.107142857143,149.432142857143
2020-10-26,"Portugal","",2447,2753.28571428571,20.7142857142857,71.1428571428569,1.42857142857143,1,NA,NA,2447,521.964285714286,156.589285714286
2020-10-27,"Portugal","",3299,2956.57142857143,22.5714285714286,203.285714285714,1.85714285714286,1,NA,NA,3299,538.5,161.55
2020-10-28,"Portugal","",3960,3160.14285714286,23.7142857142857,203.571428571429,1.14285714285714,1,NA,NA,3960,580.25,174.075
2020-10-29,"Portugal","",4224,3296.42857142857,26.1428571428571,136.285714285714,2.42857142857143,1,NA,NA,4224,590.642857142857,177.192857142857
2020-10-30,"Portugal","",4656,3547.42857142857,27.4285714285714,251,1.28571428571428,1,NA,NA,4656,644.785714285714,193.435714285714
2020-10-31,"Portugal","",4007,3595.71428571429,30,48.2857142857142,2.57142857142857,1,NA,NA,4007,670.535714285714,201.160714285714
2020-11-01,"Portugal","",3062,3665,32.5714285714286,69.2857142857142,2.57142857142857,1,NA,NA,3062,688.321428571429,206.496428571429
2020-11-02,"Portugal","",2506,3673.42857142857,35.2857142857143,8.42857142857156,2.71428571428572,1,NA,NA,2506,739.142857142857,221.742857142857
2020-11-03,"Portugal","",2596,3573,37.7142857142857,-100.428571428572,2.42857142857143,1,NA,NA,2596,790.035714285714,237.010714285714
2020-11-04,"Portugal","",7497,4078.28571428571,42.7142857142857,505.285714285714,5,1,NA,NA,7497,824.107142857143,247.232142857143
2020-11-05,"Portugal","",4410,4104.85714285714,44.5714285714286,26.5714285714289,1.85714285714285,1,NA,NA,4410,886.857142857143,266.057142857143
2020-11-06,"Portugal","",5550,4232.57142857143,46.2857142857143,127.714285714285,1.71428571428572,1,NA,NA,5550,898.928571428571,269.678571428571
2020-11-07,"Portugal","",6640,4608.71428571429,48.7142857142857,376.142857142857,2.42857142857143,1,NA,NA,6640,916.25,274.875
2020-11-08,"Portugal","",5784,4997.57142857143,50.2857142857143,388.857142857143,1.57142857142857,1,NA,NA,5784,918.357142857143,275.507142857143
2020-11-09,"Portugal","",4096,5224.71428571429,52.7142857142857,227.142857142857,2.42857142857143,1,NA,NA,4096,893.25,267.975
2020-11-10,"Portugal","",3817,5399.14285714286,55.1428571428571,174.428571428572,2.42857142857143,1,NA,NA,3817,1019.57142857143,305.871428571429
2020-11-11,"Portugal","",4935,5033.14285714286,58.4285714285714,-366,3.28571428571428,1,NA,NA,4935,1026.21428571429,307.864285714286
2020-11-12,"Portugal","",5839,5237.28571428571,63,204.142857142858,4.57142857142857,1,NA,NA,5839,1058.14285714286,317.442857142857
2020-11-13,"Portugal","",6653,5394.85714285714,65.4285714285714,157.571428571428,2.42857142857143,1,NA,NA,6653,1152.17857142857,345.653571428571
2020-11-14,"Portugal","",6602,5389.42857142857,65.2857142857143,-5.42857142857156,-0.142857142857139,1,NA,NA,6602,1249.39285714286,374.817857142857
2020-11-15,"Portugal","",6035,5425.28571428571,69.2857142857143,35.8571428571431,4,1,NA,NA,6035,1306.17857142857,391.853571428571
2020-11-16,"Portugal","",8371,6036,73.2857142857143,610.714285714285,4,1,NA,NA,8371,1349.78571428571,404.935714285714
2020-11-17,"Portugal","",4452,6126.71428571429,76,90.7142857142853,2.71428571428571,1,NA,NA,4452,1258.28571428571,377.485714285714
2020-11-18,"Portugal","",5891,6263.28571428571,75.5714285714286,136.571428571429,-0.428571428571431,1,NA,NA,5891,1309.32142857143,392.796428571429
2020-11-19,"Portugal","",6994,6428.28571428571,74.2857142857143,165,-1.28571428571428,1,NA,NA,6994,1348.71428571429,404.614285714286
2020-11-20,"Portugal","",6489,6404.85714285714,73.1428571428571,-23.4285714285716,-1.14285714285715,1,NA,NA,6489,1347.35714285714,404.207142857143
2020-11-21,"Portugal","",6472,6386.28571428571,74.1428571428571,-18.5714285714284,1,1,NA,NA,6472,1356.32142857143,406.896428571429
2020-11-22,"Portugal","",4788,6208.14285714286,73.7142857142857,-178.142857142858,-0.428571428571431,1,NA,NA,4788,1509,452.7
2020-11-23,"Portugal","",4044,5590,71.2857142857143,-618.142857142857,-2.42857142857142,1,NA,NA,4044,1531.67857142857,459.503571428571
2020-11-24,"Portugal","",3919,5513.85714285714,71.8571428571429,-76.1428571428569,0.571428571428569,1,NA,NA,3919,1565.82142857143,469.746428571429
2020-11-25,"Portugal","",5290,5428,70.7142857142857,-85.8571428571431,-1.14285714285715,1,NA,NA,5290,1607.07142857143,482.121428571429
2020-11-26,"Portugal","",6383,5340.71428571429,72.5714285714286,-87.2857142857147,1.85714285714286,1,NA,NA,6383,1601.21428571429,480.364285714286
2020-11-27,"Portugal","",5444,5191.42857142857,73.4285714285714,-149.285714285714,0.857142857142861,1,NA,NA,5444,1596.57142857143,478.971428571429
2020-11-28,"Portugal","",4868,4962.28571428571,77,-229.142857142857,3.57142857142857,1,NA,NA,4868,1552.03571428571,465.610714285714
2020-11-29,"Portugal","",4093,4863,75.7142857142857,-99.2857142857147,-1.28571428571429,1,NA,NA,4093,1397.5,419.25
2020-11-30,"Portugal","",3262,4751.28571428571,76.2857142857143,-111.714285714285,0.571428571428584,1,NA,NA,3262,1378.46428571429,413.539285714286
2020-12-01,"Portugal","",2401,4534.42857142857,74.4285714285714,-216.857142857143,-1.85714285714286,1,NA,NA,2401,1357,407.1
2020-12-02,"Portugal","",3384,4262.14285714286,74,-272.285714285715,-0.428571428571431,1,NA,NA,3384,1335.17857142857,400.553571428571
2020-12-03,"Portugal","",3772,3889.14285714286,73.5714285714286,-373,-0.428571428571431,1,NA,NA,3772,1297.85714285714,389.357142857143
2020-12-04,"Portugal","",4935,3816.42857142857,75.2857142857143,-72.7142857142858,1.71428571428572,1,NA,NA,4935,1240.57142857143,372.171428571429
2020-12-05,"Portugal","",6087,3990.57142857143,73.2857142857143,174.142857142857,-2,1,NA,NA,6087,1215.75,364.725
2020-12-06,"Portugal","",3834,3953.57142857143,76.5714285714286,-37,3.28571428571428,1,NA,NA,3834,1187.82142857143,356.346428571429
2020-12-07,"Portugal","",2597,3858.57142857143,76.5714285714286,-95,0,1,NA,NA,2597,1133.60714285714,340.082142857143
2020-12-08,"Portugal","",2905,3930.57142857143,77.8571428571429,72,1.28571428571429,1,NA,NA,2905,1065.53571428571,319.660714285714
2020-12-09,"Portugal","",4097,4032.42857142857,78.1428571428571,101.857142857143,0.285714285714278,1,NA,NA,4097,972.285714285714,291.685714285714
2020-12-10,"Portugal","",3134,3941.28571428571,79.1428571428571,-91.1428571428573,1,1,NA,NA,3134,954.107142857143,286.232142857143
2020-12-11,"Portugal","",5080,3962,81.4285714285714,20.7142857142858,2.28571428571429,1,NA,NA,5080,997.642857142857,299.292857142857
2020-12-12,"Portugal","",4413,3722.85714285714,83.5714285714286,-239.142857142857,2.14285714285714,1,NA,NA,4413,988.392857142857,296.517857142857
2020-12-13,"Portugal","",4044,3752.85714285714,85.1428571428571,30,1.57142857142857,1,NA,NA,4044,964.642857142857,289.392857142857
2020-12-14,"Portugal","",2194,3695.28571428571,86.8571428571429,-57.5714285714284,1.71428571428572,1,NA,NA,2194,982.642857142857,294.792857142857
2020-12-15,"Portugal","",2638,3657.14285714286,87.2857142857143,-38.1428571428569,0.428571428571431,1,NA,NA,2638,1008.10714285714,302.432142857143
2020-12-16,"Portugal","",4720,3746.14285714286,89,89,1.71428571428571,1,NA,NA,4720,985.321428571429,295.596428571429
2020-12-17,"Portugal","",4320,3915.57142857143,89.1428571428571,169.428571428571,0.142857142857139,1,NA,NA,4320,990.5,297.15
2020-12-18,"Portugal","",4336,3809.28571428571,86.2857142857143,-106.285714285714,-2.85714285714285,1,NA,NA,4336,930.714285714286,279.214285714286
2020-12-19,"Portugal","",3835,3726.71428571429,86,-82.5714285714284,-0.285714285714292,1,NA,NA,3835,938.214285714286,281.464285714286
2020-12-20,"Portugal","",3334,3625.28571428571,82.1428571428571,-101.428571428572,-3.85714285714286,1,NA,NA,3334,923.821428571429,277.146428571429
2020-12-21,"Portugal","",2099,3611.71428571429,77.4285714285714,-13.5714285714284,-4.71428571428571,1,NA,NA,2099,914.285714285714,274.285714285714
2020-12-22,"Portugal","",2099,4234.85714285714,63.8915295400631,NA,NA,1,1,"2020-12-22",7000,936.535714285714,280.960714285714
2020-12-23,"Portugal","",2099,3585.2740767689,62.4474229808623,NA,NA,1,2,"2020-12-23",172.918537382275,978.892857142857,293.667857142857
2020-12-24,"Portugal","",2099,3088.04291781796,62.7756290170443,NA,NA,1,3,"2020-12-24",839.381887343424,952.321428571429,285.696428571429
2020-12-25,"Portugal","",2099,2857.29978228475,58.9865469165708,NA,NA,1,4,"2020-12-25",2720.79805126752,931.678571428571,279.503571428571
2020-12-26,"Portugal","",2099,3199.87121085617,59.4618797965585,NA,NA,1,5,"2020-12-26",6233,906.321428571429,271.896428571429
2020-12-27,"Portugal","",2099,2944.54391130386,58.5496933649631,NA,NA,1,6,"2020-12-27",1546.70890313382,902.928571428571,270.878571428571
2020-12-28,"Portugal","",2099,2772.68146822753,57.9453415604073,NA,NA,1,7,"2020-12-28",895.962898465689,1058.71428571429,317.614285714286
2020-12-29,"Portugal","",2099,2008.7338791172,59.3554957710375,NA,NA,1,8,"2020-12-29",1652.36687622767,896.318519192224,268.895555757667
2020-12-30,"Portugal","",2099,2333.95206227565,62.0399947980157,NA,NA,1,9,"2020-12-30",2449.44581949142,772.010729454489,231.603218836347
2020-12-31,"Portugal","",2099,2410.37001837267,60.3559583089164,NA,NA,1,10,"2020-12-31",1374.30758002256,714.324945571186,214.297483671356
2021-01-01,"Portugal","",2099,3034.18102697832,59.0476611439978,NA,NA,1,11,"2021-01-01",7087.47511150708,799.967802714044,239.990340814213
2021-01-02,"Portugal","",2099,2603.61886024403,57.4405833116584,NA,NA,1,12,"2021-01-02",3219.06483285995,736.135977825966,220.84079334779
2021-01-03,"Portugal","",2099,3485.7203166958,57.2255517707116,NA,NA,1,13,"2021-01-03",7721.41909829625,693.170367056883,207.951110117065
2021-01-04,"Portugal","",2099,3650.29035857802,67.0988947350279,NA,NA,1,14,"2021-01-04",2047.95319164124,502.1834697793,150.65504093379
2021-01-05,"Portugal","",2099,3743.17175014554,56.8066217485286,NA,NA,1,15,"2021-01-05",2302.53661720028,583.488015568912,175.046404670674
2021-01-06,"Portugal","",2099,3996.05620826083,48.9282777884026,NA,NA,1,16,"2021-01-06",4219.63702629842,602.592504593167,180.77775137795
2021-01-07,"Portugal","",2099,4585.14859050496,45.2722844833894,NA,NA,1,17,"2021-01-07",5497.95425573153,758.54525674458,227.563577023374
2021-01-08,"Portugal","",2099,6530.04755541221,50.7001332748682,NA,NA,1,18,"2021-01-08",20701.7678658578,650.904715061007,195.271414518302
2021-01-09,"Portugal","",2099,9825.31652263365,46.6546179203453,NA,NA,1,19,"2021-01-09",26285.94760341,871.430079173951,261.429023752185
2021-01-10,"Portugal","",2099,10230.3772258231,43.9315555860387,NA,NA,1,20,"2021-01-10",10556.8440206222,912.572589644506,273.771776893352
2021-01-11,"Portugal","",2099,10717.070590601,31.8272419963225,NA,NA,1,21,"2021-01-11",5454.8067450868,935.792937536385,280.737881260916
2021-01-12,"Portugal","",2099,11586.4225024295,36.9801385171584,NA,NA,1,22,"2021-01-12",8388,999.014052065206,299.704215619562
2021-01-13,"Portugal","",2099,15166.5339233323,38.1909374223041,NA,NA,1,23,"2021-01-13",29280.4169726177,1146.28714762624,343.886144287872
2021-01-14,"Portugal","",2099,15299.0347992784,48.0748668652563,NA,NA,1,24,"2021-01-14",6425.46038735415,1632.51188885305,489.753566655916
2021-01-15,"Portugal","",2099,12855.3128592579,41.2528550410043,NA,NA,1,NA,NA,3595.71428571429,2456.32913065841,736.898739197523
2021-01-16,"Portugal","",2099,9613.85095672992,55.2292492322236,NA,NA,1,NA,NA,3595.71428571429,2557.59430645577,767.27829193673
2021-01-17,"Portugal","",2099,8619.40385174307,57.8367676311428,NA,NA,1,NA,NA,3595.71428571429,2679.26764765025,803.780294295075
2021-01-18,"Portugal","",2099,8353.81921468986,59.3084202761779,NA,NA,1,NA,NA,3595.71428571429,2896.60562560738,868.981687682215
2021-01-19,"Portugal","",2099,7669.2069697919,63.3152302021803,NA,NA,1,NA,NA,3595.71428571429,3791.63348083307,1137.49004424992
2021-01-20,"Portugal","",2099,3999.9637288057,72.6490628232114,NA,NA,1,NA,NA,3595.71428571429,3824.75869981959,1147.42760994588
2021-01-21,"Portugal","",2099,3595.71428571429,103.464877032361,NA,NA,1,NA,NA,3595.71428571429,3213.82821481447,964.148464444341
2021-01-22,"Portugal","",2099,3595.71428571429,155.676533316478,NA,NA,1,NA,NA,3595.71428571429,2403.46273918248,721.038821754744
2021-01-23,"Portugal","",2099,3595.71428571429,162.094489003707,NA,NA,1,NA,NA,3595.71428571429,2154.85096293577,646.455288880731
2021-01-24,"Portugal","",2099,3595.71428571429,169.805867628734,NA,NA,1,NA,NA,3595.71428571429,2088.45480367246,626.536441101739
2021-01-25,"Portugal","",2099,3595.71428571429,183.580252561144,NA,NA,1,NA,NA,3595.71428571429,1917.30174244797,575.190522734392
2021-01-26,"Portugal","",2099,3595.71428571429,240.305074973631,NA,NA,1,NA,NA,3595.71428571429,999.990932201425,299.997279660427
2021-01-27,"Portugal","",2099,3595.71428571429,242.404475739109,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-01-28,"Portugal","",2099,3595.71428571429,203.685096151139,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-01-29,"Portugal","",2099,3595.71428571429,152.32598210117,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-01-30,"Portugal","",2099,3595.71428571429,136.569535220875,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-01-31,"Portugal","",2099,3595.71428571429,132.361498207175,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-01,"Portugal","",2099,3595.71428571429,121.514207872435,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-02,"Portugal","",2099,3595.71428571429,63.3771426353205,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-02-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
