"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-08-25,"Greece","",168,216.428571428571,1.57142857142857,-11.7142857142857,-0.142857142857143,NA,NA,168,53.8214285714286,16.1464285714286
2020-08-26,"Greece","",293,228,1.85714285714286,11.5714285714286,0.285714285714286,NA,NA,293,55.4642857142857,16.6392857142857
2020-08-27,"Greece","",251,228.142857142857,2.71428571428571,0.142857142857139,0.857142857142857,NA,NA,251,53.7857142857143,16.1357142857143
2020-08-28,"Greece","",269,237.428571428571,3,9.28571428571428,0.285714285714286,NA,NA,269,54.3928571428571,16.3178571428571
2020-08-29,"Greece","",177,228,2.85714285714286,-9.42857142857142,-0.142857142857143,NA,NA,177,56.75,17.025
2020-08-30,"Greece","",157,210,2.85714285714286,-18,0,NA,NA,157,57.0357142857143,17.1107142857143
2020-08-31,"Greece","",183,214,3.42857142857143,4,0.571428571428571,NA,NA,183,54.1071428571429,16.2321428571429
2020-09-01,"Greece","",207,219.571428571429,4,5.57142857142858,0.571428571428572,NA,NA,207,57,17.1
2020-09-02,"Greece","",233,211,3.57142857142857,-8.57142857142858,-0.428571428571428,NA,NA,233,57.0357142857143,17.1107142857143
2020-09-03,"Greece","",241,209.571428571429,3.42857142857143,-1.42857142857142,-0.142857142857143,NA,NA,241,59.3571428571429,17.8071428571429
2020-09-04,"Greece","",202,200,2.85714285714286,-9.57142857142858,-0.571428571428571,NA,NA,202,57,17.1
2020-09-05,"Greece","",186,201.285714285714,2.85714285714286,1.28571428571428,0,NA,NA,186,52.5,15.75
2020-09-06,"Greece","",138,198.571428571429,3.14285714285714,-2.71428571428569,0.285714285714286,NA,NA,138,53.5,16.05
2020-09-07,"Greece","",139,192.285714285714,3.28571428571429,-6.28571428571431,0.142857142857143,NA,NA,139,54.8928571428571,16.4678571428571
2020-09-08,"Greece","",169,186.857142857143,2.71428571428571,-5.42857142857142,-0.571428571428571,NA,NA,169,52.75,15.825
2020-09-09,"Greece","",248,189,2.85714285714286,2.14285714285714,0.142857142857143,NA,NA,248,52.3928571428571,15.7178571428571
2020-09-10,"Greece","",372,207.714285714286,2.71428571428571,18.7142857142857,-0.142857142857143,NA,NA,372,50,15
2020-09-11,"Greece","",282,219.142857142857,3,11.4285714285714,0.285714285714286,NA,NA,282,50.3214285714286,15.0964285714286
2020-09-12,"Greece","",302,235.714285714286,3.14285714285714,16.5714285714286,0.142857142857143,NA,NA,302,49.6428571428571,14.8928571428571
2020-09-13,"Greece","",204,245.142857142857,3,9.42857142857142,-0.142857142857143,NA,NA,204,48.0714285714286,14.4214285714286
2020-09-14,"Greece","",180,251,3,5.85714285714286,0,NA,NA,180,46.7142857142857,14.0142857142857
2020-09-15,"Greece","",310,271.142857142857,3.28571428571429,20.1428571428572,0.285714285714286,NA,NA,310,47.25,14.175
2020-09-16,"Greece","",311,280.142857142857,3.28571428571429,9,0,NA,NA,311,51.9285714285714,15.5785714285714
2020-09-17,"Greece","",359,278.285714285714,4,-1.85714285714289,0.714285714285714,NA,NA,359,54.7857142857143,16.4357142857143
2020-09-18,"Greece","",338,286.285714285714,3.85714285714286,8,-0.142857142857143,NA,NA,338,58.9285714285714,17.6785714285714
2020-09-19,"Greece","",240,277.428571428571,4.14285714285714,-8.85714285714283,0.285714285714286,NA,NA,240,61.2857142857143,18.3857142857143
2020-09-20,"Greece","",164,271.714285714286,4.71428571428571,-5.71428571428572,0.571428571428571,NA,NA,164,62.75,18.825
2020-09-21,"Greece","",453,310.714285714286,4.85714285714286,39,0.142857142857142,NA,NA,453,67.7857142857143,20.3357142857143
2020-09-22,"Greece","",333,314,5.57142857142857,3.28571428571428,0.714285714285714,NA,NA,333,70.0357142857143,21.0107142857143
2020-09-23,"Greece","",358,320.714285714286,5.85714285714286,6.71428571428572,0.285714285714286,NA,NA,358,69.5714285714286,20.8714285714286
2020-09-24,"Greece","",341,318.142857142857,5.85714285714286,-2.57142857142856,0,NA,NA,341,71.5714285714286,21.4714285714286
2020-09-25,"Greece","",286,310.714285714286,6,-7.42857142857144,0.142857142857143,NA,NA,286,69.3571428571429,20.8071428571429
2020-09-26,"Greece","",315,321.428571428571,6.42857142857143,10.7142857142857,0.428571428571429,NA,NA,315,67.9285714285714,20.3785714285714
2020-09-27,"Greece","",216,328.857142857143,5.85714285714286,7.42857142857139,-0.571428571428572,NA,NA,216,77.6785714285714,23.3035714285714
2020-09-28,"Greece","",263,301.714285714286,5.57142857142857,-27.1428571428571,-0.285714285714286,NA,NA,263,78.5,23.55
2020-09-29,"Greece","",416,313.571428571429,5.14285714285714,11.8571428571428,-0.428571428571428,NA,NA,416,80.1785714285714,24.0535714285714
2020-09-30,"Greece","",352,312.714285714286,4.85714285714286,-0.857142857142833,-0.285714285714286,NA,NA,352,79.5357142857143,23.8607142857143
2020-10-01,"Greece","",411,322.714285714286,3.85714285714286,10,-1,NA,NA,411,77.6785714285714,23.3035714285714
2020-10-02,"Greece","",460,347.571428571429,4.14285714285714,24.8571428571428,0.285714285714286,NA,NA,460,80.3571428571429,24.1071428571429
2020-10-03,"Greece","",267,340.714285714286,4.14285714285714,-6.85714285714283,0,NA,NA,267,82.2142857142857,24.6642857142857
2020-10-04,"Greece","",229,342.571428571429,4.28571428571429,1.85714285714283,0.142857142857142,NA,NA,229,75.4285714285714,22.6285714285714
2020-10-05,"Greece","",300,347.857142857143,4.85714285714286,5.28571428571428,0.571428571428571,NA,NA,300,78.3928571428571,23.5178571428571
2020-10-06,"Greece","",399,345.428571428571,4.57142857142857,-2.42857142857139,-0.285714285714286,NA,NA,399,78.1785714285714,23.4535714285714
2020-10-07,"Greece","",406,353.142857142857,4.71428571428571,7.71428571428572,0.142857142857143,NA,NA,406,80.6785714285714,24.2035714285714
2020-10-08,"Greece","",434,356.428571428571,5.28571428571429,3.28571428571428,0.571428571428571,NA,NA,434,86.8928571428571,26.0678571428571
2020-10-09,"Greece","",391,346.571428571429,4.71428571428571,-9.85714285714289,-0.571428571428571,NA,NA,391,85.1785714285714,25.5535714285714
2020-10-10,"Greece","",306,352.142857142857,4.42857142857143,5.57142857142861,-0.285714285714286,NA,NA,306,85.6428571428571,25.6928571428571
2020-10-11,"Greece","",280,359.428571428571,5.71428571428571,7.28571428571428,1.28571428571429,NA,NA,280,86.9642857142857,26.0892857142857
2020-10-12,"Greece","",294,358.571428571429,5.57142857142857,-0.85714285714289,-0.142857142857143,NA,NA,294,86.3571428571429,25.9071428571429
2020-10-13,"Greece","",408,359.857142857143,6,1.28571428571428,0.428571428571429,NA,NA,408,88.2857142857143,26.4857142857143
2020-10-14,"Greece","",435,364,6.42857142857143,4.14285714285717,0.428571428571429,NA,NA,435,89.1071428571429,26.7321428571429
2020-10-15,"Greece","",452,366.571428571429,7.42857142857143,2.57142857142856,1,NA,NA,452,86.6428571428571,25.9928571428571
2020-10-16,"Greece","",503,382.571428571429,8.42857142857143,16,1,NA,NA,503,88.0357142857143,26.4107142857143
2020-10-17,"Greece","",482,407.714285714286,9.14285714285714,25.1428571428572,0.714285714285714,NA,NA,482,89.8571428571429,26.9571428571429
2020-10-18,"Greece","",438,430.285714285714,8.57142857142857,22.5714285714286,-0.571428571428571,NA,NA,438,89.6428571428571,26.8928571428571
2020-10-19,"Greece","",432,450,9.14285714285714,19.7142857142857,0.571428571428571,NA,NA,432,89.9642857142857,26.9892857142857
2020-10-20,"Greece","",667,487,9.42857142857143,37,0.285714285714286,NA,NA,667,91,27.3
2020-10-21,"Greece","",865,548.428571428571,9.28571428571429,61.4285714285714,-0.142857142857142,NA,NA,865,91.6428571428571,27.4928571428571
2020-10-22,"Greece","",882,609.857142857143,9.57142857142857,61.4285714285714,0.285714285714285,NA,NA,882,95.6428571428571,28.6928571428571
2020-10-23,"Greece","",841,658.142857142857,9.85714285714286,48.2857142857142,0.285714285714286,NA,NA,841,101.928571428571,30.5785714285714
2020-10-24,"Greece","",935,722.857142857143,9.14285714285714,64.7142857142858,-0.714285714285715,NA,NA,935,107.571428571429,32.2714285714286
2020-10-25,"Greece","",790,773.142857142857,9.28571428571429,50.2857142857142,0.142857142857144,NA,NA,790,112.5,33.75
2020-10-26,"Greece","",714,813.428571428571,8.71428571428571,40.2857142857143,-0.571428571428573,NA,NA,714,121.75,36.525
2020-10-27,"Greece","",1256,897.571428571429,9.28571428571429,84.1428571428571,0.571428571428573,NA,NA,1256,137.107142857143,41.1321428571429
2020-10-28,"Greece","",1547,995,9.85714285714286,97.4285714285714,0.571428571428571,NA,NA,1547,152.464285714286,45.7392857142857
2020-10-29,"Greece","",1211,1042,9.42857142857143,47,-0.428571428571429,NA,NA,1211,164.535714285714,49.3607142857143
2020-10-30,"Greece","",1686,1162.71428571429,8.71428571428571,120.714285714286,-0.714285714285715,NA,NA,1686,180.714285714286,54.2142857142857
2020-10-31,"Greece","",2055,1322.71428571429,8.85714285714286,160,0.142857142857144,NA,NA,2055,193.285714285714,57.9857142857143
2020-11-01,"Greece","",1678,1449.57142857143,8.71428571428571,126.857142857143,-0.142857142857144,NA,NA,1678,203.357142857143,61.0071428571429
2020-11-02,"Greece","",1151,1512,8.71428571428571,62.4285714285713,0,NA,NA,1151,224.392857142857,67.3178571428571
2020-11-03,"Greece","",2166,1642,8.85714285714286,130,0.142857142857144,NA,NA,2166,248.75,74.625
2020-11-04,"Greece","",2646,1799,10,157,1.14285714285714,NA,NA,2646,260.5,78.15
2020-11-05,"Greece","",2915,2042.42857142857,12.4285714285714,243.428571428571,2.42857142857143,NA,NA,2915,290.678571428571,87.2035714285714
2020-11-06,"Greece","",2447,2151.14285714286,13.5714285714286,108.714285714286,1.14285714285714,NA,NA,2447,330.678571428571,99.2035714285714
2020-11-07,"Greece","",2555,2222.57142857143,17.5714285714286,71.4285714285711,4,NA,NA,2555,362.392857142857,108.717857142857
2020-11-08,"Greece","",1889,2252.71428571429,21.2857142857143,30.1428571428573,3.71428571428571,NA,NA,1889,378,113.4
2020-11-09,"Greece","",1489,2301,26.1428571428571,48.2857142857142,4.85714285714286,NA,NA,1489,410.5,123.15
2020-11-10,"Greece","",2383,2332,30.1428571428571,31,4,NA,NA,2383,449.75,134.925
2020-11-11,"Greece","",2751,2347,33.7142857142857,15,3.57142857142857,NA,NA,2751,510.607142857143,153.182142857143
2020-11-12,"Greece","",3316,2404.28571428571,36.7142857142857,57.2857142857142,3,NA,NA,3316,537.785714285714,161.335714285714
2020-11-13,"Greece","",3038,2488.71428571429,40.2857142857143,84.4285714285716,3.57142857142857,NA,NA,3038,555.642857142857,166.692857142857
2020-11-14,"Greece","",2835,2528.71428571429,40.8571428571429,40,0.571428571428569,NA,NA,2835,563.178571428571,168.953571428571
2020-11-15,"Greece","",1695,2501,46,-27.7142857142858,5.14285714285715,NA,NA,1695,575.25,172.575
2020-11-16,"Greece","",2198,2602.28571428571,48.5714285714286,101.285714285714,2.57142857142857,NA,NA,2198,583,174.9
2020-11-17,"Greece","",2422,2607.85714285714,51.7142857142857,5.57142857142844,3.14285714285715,NA,NA,2422,586.75,176.025
2020-11-18,"Greece","",3209,2673.28571428571,54.1428571428571,65.4285714285716,2.42857142857143,NA,NA,3209,601.071428571429,180.321428571429
2020-11-19,"Greece","",3227,2660.57142857143,55.4285714285714,-12.7142857142858,1.28571428571428,NA,NA,3227,622.178571428571,186.653571428571
2020-11-20,"Greece","",2551,2591,60.2857142857143,-69.5714285714284,4.85714285714285,NA,NA,2551,632.178571428571,189.653571428571
2020-11-21,"Greece","",2309,2515.85714285714,70.2857142857143,-75.1428571428573,10,NA,NA,2309,625.25,187.575
2020-11-22,"Greece","",1498,2487.71428571429,74.8571428571429,-28.1428571428569,4.57142857142857,NA,NA,1498,650.571428571429,195.171428571429
2020-11-23,"Greece","",1387,2371.85714285714,78.4285714285714,-115.857142857143,3.57142857142857,NA,NA,1387,651.964285714286,195.589285714286
2020-11-24,"Greece","",2131,2330.28571428571,83.8571428571429,-41.5714285714284,5.42857142857143,NA,NA,2131,668.321428571429,200.496428571429
2020-11-25,"Greece","",2151,2179.14285714286,87.7142857142857,-151.142857142857,3.85714285714285,NA,NA,2151,665.142857142857,199.542857142857
2020-11-26,"Greece","",2018,2006.42857142857,93.4285714285714,-172.714285714286,5.71428571428572,NA,NA,2018,647.75,194.325
2020-11-27,"Greece","",1981,1925,97.5714285714286,-81.4285714285713,4.14285714285714,NA,NA,1981,628.964285714286,188.689285714286
2020-11-28,"Greece","",1747,1844.71428571429,99.4285714285714,-80.2857142857142,1.85714285714286,NA,NA,1747,621.928571428571,186.578571428571
2020-11-29,"Greece","",1193,1801.14285714286,98.7142857142857,-43.5714285714287,-0.714285714285722,NA,NA,1193,592.964285714286,177.889285714286
2020-11-30,"Greece","",1044,1752.14285714286,98.8571428571429,-49,0.142857142857153,NA,NA,1044,582.571428571429,174.771428571429
2020-12-01,"Greece","",2199,1761.85714285714,100.285714285714,9.71428571428578,1.42857142857143,NA,NA,2199,544.785714285714,163.435714285714
2020-12-02,"Greece","",2185,1766.71428571429,100.571428571429,4.85714285714289,0.285714285714278,NA,NA,2185,501.607142857143,150.482142857143
2020-12-03,"Greece","",1882,1747.28571428571,100.714285714286,-19.4285714285716,0.142857142857139,NA,NA,1882,481.25,144.375
2020-12-04,"Greece","",1648,1699.71428571429,100.285714285714,-47.5714285714284,-0.428571428571416,NA,NA,1648,461.178571428571,138.353571428571
2020-12-05,"Greece","",1383,1647.71428571429,97,-52,-3.28571428571429,NA,NA,1383,450.285714285714,135.085714285714
2020-12-06,"Greece","",903,1606.28571428571,97.4285714285714,-41.4285714285716,0.428571428571431,NA,NA,903,438.035714285714,131.410714285714
2020-12-07,"Greece","",1250,1635.71428571429,98,29.4285714285716,0.571428571428569,NA,NA,1250,440.464285714286,132.139285714286
2020-12-08,"Greece","",1324,1510.71428571429,96.7142857142857,-125,-1.28571428571429,NA,NA,1324,441.678571428571,132.503571428571
2020-12-09,"Greece","",1675,1437.85714285714,97.5714285714286,-72.8571428571429,0.857142857142861,NA,NA,1675,436.821428571429,131.046428571429
2020-12-10,"Greece","",1533,1388,94.8571428571429,-49.8571428571429,-2.71428571428571,NA,NA,1533,424.928571428571,127.478571428571
2020-12-11,"Greece","",1395,1351.85714285714,95.4285714285714,-36.1428571428571,0.571428571428569,NA,NA,1395,411.928571428571,123.578571428571
2020-12-12,"Greece","",1194,1324.85714285714,91.1428571428571,-27,-4.28571428571429,NA,NA,1194,401.571428571429,120.471428571429
2020-12-13,"Greece","",692,1294.71428571429,88.8571428571429,-30.1428571428571,-2.28571428571428,NA,NA,692,408.928571428571,122.678571428571
2020-12-14,"Greece","",639,1207.42857142857,85,-87.2857142857144,-3.85714285714286,NA,NA,639,377.678571428571,113.303571428571
2020-12-15,"Greece","",1199,1189.57142857143,84.4285714285714,-17.8571428571427,-0.571428571428569,NA,NA,1199,359.464285714286,107.839285714286
2020-12-16,"Greece","",1185,1119.57142857143,83,-70,-1.42857142857143,NA,NA,1185,347,104.1
2020-12-17,"Greece","",1153,1065.28571428571,82.5714285714286,-54.2857142857144,-0.428571428571431,NA,NA,1153,337.964285714286,101.389285714286
2020-12-18,"Greece","",874,990.857142857143,81.7142857142857,-74.4285714285713,-0.857142857142861,NA,NA,874,331.214285714286,99.3642857142857
2020-12-19,"Greece","",901,949,80.2857142857143,-41.8571428571429,-1.42857142857142,NA,NA,901,323.678571428571,97.1035714285714
2020-12-20,"Greece","",587,934,78.1428571428571,-15,-2.14285714285715,NA,NA,587,301.857142857143,90.5571428571428
2020-12-21,"Greece","",525,917.714285714286,81.4285714285714,-16.2857142857143,3.28571428571429,NA,NA,525,297.392857142857,89.2178571428571
2020-12-22,"Greece","",525,835.819256488115,51.2076638279092,NA,NA,1,"2020-12-22",625.734795416804,279.892857142857,83.9678571428571
2020-12-23,"Greece","",525,768.579861903302,49.4320577994998,NA,NA,2,"2020-12-23",714.324237906312,266.321428571429,79.8964285714286
2020-12-24,"Greece","",525,665.418201796969,48.1448706213119,NA,NA,3,"2020-12-24",430.868379255664,247.714285714286,74.3142857142857
2020-12-25,"Greece","",525,682.703916082683,47.1832960099384,NA,NA,NA,NA,995,237.25,71.175
2020-12-26,"Greece","",525,670.592542701001,46.1097920787224,NA,NA,4,"2020-12-26",816.220386328227,233.5,70.05
2020-12-27,"Greece","",525,805.243902042047,43.0012096049169,NA,NA,5,"2020-12-27",1529.55951538732,229.428571428571,68.8285714285714
2020-12-28,"Greece","",525,921.92388124938,42.3652475603576,NA,NA,6,"2020-12-28",1341.75985445133,208.954814122029,62.6864442366086
2020-12-29,"Greece","",525,975.306566560074,39.8722763456855,NA,NA,7,"2020-12-29",999.413592591666,192.144965475826,57.6434896427477
2020-12-30,"Greece","",525,986.956067341328,37.9389517302254,NA,NA,8,"2020-12-30",795.870743375089,166.354550449242,49.9063651347726
2020-12-31,"Greece","",525,1116.40955077422,35.2882619285025,NA,NA,9,"2020-12-31",1337.04276328589,170.675979020671,51.2027937062012
2021-01-01,"Greece","",525,1197.81081793908,33.7975668960557,NA,NA,10,"2021-01-01",1564.80887015406,167.64813567525,50.2944407025751
2021-01-02,"Greece","",525,1259.89233810385,33.2633587786259,NA,NA,11,"2021-01-02",1250.79102748157,201.310975510512,60.3932926531535
2021-01-03,"Greece","",525,1271.16235263916,32.6833613939879,NA,NA,12,"2021-01-03",1608.44961713455,230.480970312345,69.1442910937035
2021-01-04,"Greece","",525,1252.68256873632,29.7667621013368,NA,NA,13,"2021-01-04",1212.4013671314,243.826641640019,73.1479924920056
2021-01-05,"Greece","",525,1256.59308031024,27.3721067414522,NA,NA,14,"2021-01-05",1026.78717360913,246.739016835332,74.0217050505996
2021-01-06,"Greece","",525,1305.60655573418,23.6981203256967,NA,NA,15,"2021-01-06",1138.96507134266,279.102387693554,83.7307163080663
2021-01-07,"Greece","",525,1272.76120002787,24.31373158483,NA,NA,16,"2021-01-07",1107.12527334173,299.452704484771,89.8358113454312
2021-01-08,"Greece","",525,1187.66228660381,23.8823986532489,NA,NA,17,"2021-01-08",969.11647618564,314.973084525962,94.4919253577885
2021-01-09,"Greece","",525,1144.93084879418,28.6778552654447,NA,NA,18,"2021-01-09",951.670962814177,317.790588159791,95.3371764479374
2021-01-10,"Greece","",525,1003.13377208023,32.8332814010508,NA,NA,19,"2021-01-10",615.870080136858,313.170642184079,93.9511926552238
2021-01-11,"Greece","",525,943.459070425006,34.7344456559289,NA,NA,20,"2021-01-11",794.678455544844,314.14827007756,94.2444810232681
2021-01-12,"Greece","",525,883.93427425872,35.1493295146855,NA,NA,21,"2021-01-12",610.113600445132,326.401638933545,97.9204916800635
2021-01-13,"Greece","",525,832.137105642607,39.7596696266461,NA,NA,22,"2021-01-13",776.384891029869,318.190300006968,95.4570900020904
2021-01-14,"Greece","",525,851.207170779846,42.6586841392153,NA,NA,23,"2021-01-14",1240.6157293024,296.915571650953,89.0746714952859
2021-01-15,"Greece","",525,854.90481703904,44.8696476068417,NA,NA,NA,NA,995,286.232712198546,85.8698136595638
2021-01-16,"Greece","",525,861.094679494158,45.2710164900629,NA,NA,NA,NA,995,250.783443020057,75.2350329060171
2021-01-17,"Greece","",525,915.256096617464,44.6128797854463,NA,NA,NA,NA,995,235.864767606251,70.7594302818754
2021-01-18,"Greece","",525,943.873460111057,44.7521482538525,NA,NA,NA,NA,995,220.98356856468,66.295070569404
2021-01-19,"Greece","",525,998.857231476038,46.49770801618,NA,NA,NA,NA,995,208.034276410652,62.4102829231955
2021-01-20,"Greece","",525,1030.08796132891,45.3279576403015,NA,NA,NA,NA,995,212.801792694961,63.8405378084884
2021-01-21,"Greece","",525,995,42.2972556179292,NA,NA,NA,NA,995,213.72620425976,64.117861277928
2021-01-22,"Greece","",525,995,40.7754235547727,NA,NA,NA,NA,995,215.273669873539,64.5821009620618
2021-01-23,"Greece","",525,995,35.725480260879,NA,NA,NA,NA,995,228.814024154366,68.6442072463098
2021-01-24,"Greece","",525,995,33.6002329255845,NA,NA,NA,NA,995,235.968365027764,70.7905095083293
2021-01-25,"Greece","",525,995,31.480324305559,NA,NA,NA,NA,995,249.71430786901,74.9142923607029
2021-01-26,"Greece","",525,995,29.635626443252,NA,NA,NA,NA,995,257.521990332229,77.2565970996686
2021-01-27,"Greece","",525,995,30.3147853496672,NA,NA,NA,NA,995,248.75,74.625
2021-01-28,"Greece","",525,995,30.4464728594702,NA,NA,NA,NA,995,248.75,74.625
2021-01-29,"Greece","",525,995,30.66691784409,NA,NA,NA,NA,995,248.75,74.625
2021-01-30,"Greece","",525,995,32.5958157560079,NA,NA,NA,NA,995,248.75,74.625
2021-01-31,"Greece","",525,995,33.6149909478557,NA,NA,NA,NA,995,248.75,74.625
2021-02-01,"Greece","",525,995,35.5731760805273,NA,NA,NA,NA,995,248.75,74.625
2021-02-02,"Greece","",525,995,36.6854233739048,NA,NA,NA,NA,995,248.75,74.625
2021-02-03,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-04,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-05,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-06,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-07,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-08,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-09,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-10,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-11,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-12,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-13,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-14,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-15,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-16,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-17,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-18,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-19,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-20,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-21,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-22,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-23,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-24,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-25,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-26,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-27,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-02-28,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-01,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-02,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-03,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-04,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-05,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-06,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-07,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-08,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-09,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-10,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-11,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-12,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-13,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-14,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-15,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-16,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-17,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-18,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-19,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-20,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-21,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-22,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-23,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-24,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-25,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-26,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-27,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-28,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-29,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-30,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-03-31,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-01,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-02,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-03,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-04,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-05,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-06,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-07,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-08,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-09,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-10,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-11,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-12,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-13,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-14,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-15,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
2021-04-16,"Greece","",525,995,35.4358051228403,NA,NA,NA,NA,995,248.75,74.625
