"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2020-08-27,"Ghana","",72,83,1.28571428571429,-13.4285714285714,-0.714285714285714,1,NA,NA,72,52.7857142857143,15.8357142857143
2020-08-28,"Ghana","",108,89.1428571428571,1.28571428571429,6.14285714285714,0,1,NA,NA,108,39.8214285714286,11.9464285714286
2020-08-29,"Ghana","",169,113.285714285714,1.28571428571429,24.1428571428572,0,1,NA,NA,169,34.75,10.425
2020-08-30,"Ghana","",87,100,2.14285714285714,-13.2857142857143,0.857142857142857,1,NA,NA,87,34.6071428571429,10.3821428571429
2020-08-31,"Ghana","",93,96.5714285714286,1.85714285714286,-3.42857142857143,-0.285714285714286,1,NA,NA,93,25.8571428571429,7.75714285714286
2020-09-01,"Ghana","",162,106.142857142857,0.857142857142857,9.57142857142857,-1,1,NA,NA,162,24.1071428571429,7.23214285714286
2020-09-02,"Ghana","",198,127,0.857142857142857,20.8571428571429,0,1,NA,NA,198,20.75,6.225
2020-09-03,"Ghana","",55,124.571428571429,1.42857142857143,-2.42857142857143,0.571428571428572,1,NA,NA,55,22.2857142857143,6.68571428571429
2020-09-04,"Ghana","",64,118.285714285714,1.85714285714286,-6.28571428571428,0.428571428571429,1,NA,NA,64,28.3214285714286,8.49642857142857
2020-09-05,"Ghana","",0,94.1428571428571,1.85714285714286,-24.1428571428572,0,1,NA,NA,0,25,7.5
2020-09-06,"Ghana","",0,81.7142857142857,1,-12.4285714285714,-0.857142857142857,1,NA,NA,0,24.1428571428571,7.24285714285714
2020-09-07,"Ghana","",92,81.5714285714286,1,-0.142857142857139,0,1,NA,NA,92,26.5357142857143,7.96071428571429
2020-09-08,"Ghana","",143,78.8571428571429,1,-2.71428571428571,0,1,NA,NA,143,31.75,9.525
2020-09-09,"Ghana","",301,93.5714285714286,1,14.7142857142857,0,1,NA,NA,301,31.1428571428571,9.34285714285714
2020-09-10,"Ghana","",0,85.7142857142857,0.428571428571429,-7.85714285714286,-0.571428571428571,1,NA,NA,0,29.5714285714286,8.87142857142857
2020-09-11,"Ghana","",75,87.2857142857143,0.285714285714286,1.57142857142858,-0.142857142857143,1,NA,NA,75,23.5357142857143,7.06071428571429
2020-09-12,"Ghana","",46,93.8571428571429,0.428571428571429,6.57142857142857,0.142857142857143,1,NA,NA,46,20.4285714285714,6.12857142857143
2020-09-13,"Ghana","",0,93.8571428571429,0.428571428571429,0,0,1,NA,NA,0,20.3928571428571,6.11785714285714
2020-09-14,"Ghana","",167,104.571428571429,1.57142857142857,10.7142857142857,1.14285714285714,1,NA,NA,167,19.7142857142857,5.91428571428571
2020-09-15,"Ghana","",54,91.8571428571429,1.57142857142857,-12.7142857142857,0,1,NA,NA,54,23.3928571428571,7.01785714285714
2020-09-16,"Ghana","",0,48.8571428571429,1.57142857142857,-43,0,1,NA,NA,0,21.4285714285714,6.42857142857143
2020-09-17,"Ghana","",59,57.2857142857143,1.57142857142857,8.42857142857143,0,1,NA,NA,59,21.8214285714286,6.54642857142857
2020-09-18,"Ghana","",46,53.1428571428571,1.42857142857143,-4.14285714285714,-0.142857142857143,1,NA,NA,46,23.4642857142857,7.03928571428571
2020-09-19,"Ghana","",117,63.2857142857143,1.57142857142857,10.1428571428571,0.142857142857143,1,NA,NA,117,23.4642857142857,7.03928571428571
2020-09-20,"Ghana","",127,81.4285714285714,1.57142857142857,18.1428571428571,0,1,NA,NA,127,26.1428571428571,7.84285714285714
2020-09-21,"Ghana","",58,65.8571428571429,0.428571428571429,-15.5714285714286,-1.14285714285714,1,NA,NA,58,22.9642857142857,6.88928571428571
2020-09-22,"Ghana","",0,58.1428571428571,0.428571428571429,-7.71428571428572,0,1,NA,NA,0,12.2142857142857,3.66428571428571
2020-09-23,"Ghana","",91,71.1428571428571,0.714285714285714,13,0.285714285714286,1,NA,NA,91,14.3214285714286,4.29642857142857
2020-09-24,"Ghana","",69,72.5714285714286,0.714285714285714,1.42857142857143,0,1,NA,NA,69,13.2857142857143,3.98571428571429
2020-09-25,"Ghana","",0,66,0.571428571428571,-6.57142857142857,-0.142857142857143,1,NA,NA,0,15.8214285714286,4.74642857142857
2020-09-26,"Ghana","",0,49.2857142857143,0.285714285714286,-16.7142857142857,-0.285714285714286,1,NA,NA,0,20.3571428571429,6.10714285714286
2020-09-27,"Ghana","",165,54.7142857142857,0.285714285714286,5.42857142857143,0,1,NA,NA,165,16.4642857142857,4.93928571428571
2020-09-28,"Ghana","",57,54.5714285714286,0.285714285714286,-0.142857142857146,0,1,NA,NA,57,14.5357142857143,4.36071428571429
2020-09-29,"Ghana","",38,60,0.571428571428571,5.42857142857143,0.285714285714286,1,NA,NA,38,17.7857142857143,5.33571428571429
2020-09-30,"Ghana","",144,67.5714285714286,0.285714285714286,7.57142857142857,-0.285714285714286,1,NA,NA,144,18.1428571428571,5.44285714285714
2020-10-01,"Ghana","",30,62,0.285714285714286,-5.57142857142857,0,1,NA,NA,30,16.5,4.95
2020-10-02,"Ghana","",38,67.4285714285714,0.285714285714286,5.42857142857143,0,1,NA,NA,38,12.3214285714286,3.69642857142857
2020-10-03,"Ghana","",109,83,0.571428571428571,15.5714285714286,0.285714285714286,1,NA,NA,109,13.6785714285714,4.10357142857143
2020-10-04,"Ghana","",26,63.1428571428571,0.571428571428571,-19.8571428571429,0,1,NA,NA,26,13.6428571428571,4.09285714285714
2020-10-05,"Ghana","",0,55,0.571428571428571,-8.14285714285715,0,1,NA,NA,0,15,4.5
2020-10-06,"Ghana","",0,49.5714285714286,0.285714285714286,-5.42857142857143,-0.285714285714286,1,NA,NA,0,16.8928571428571,5.06785714285714
2020-10-07,"Ghana","",0,29,0.285714285714286,-20.5714285714286,0,1,NA,NA,0,15.5,4.65
2020-10-08,"Ghana","",118,41.5714285714286,0.714285714285714,12.5714285714286,0.428571428571429,1,NA,NA,118,16.8571428571429,5.05714285714286
2020-10-09,"Ghana","",40,41.8571428571429,0.714285714285714,0.285714285714285,0,1,NA,NA,40,20.75,6.225
2020-10-10,"Ghana","",18,28.8571428571429,0.428571428571429,-13,-0.285714285714286,1,NA,NA,18,15.7857142857143,4.73571428571429
2020-10-11,"Ghana","",0,25.1428571428571,0.428571428571429,-3.71428571428572,0,1,NA,NA,0,13.75,4.125
2020-10-12,"Ghana","",25,28.7142857142857,0.714285714285714,3.57142857142857,0.285714285714286,1,NA,NA,25,12.3928571428571,3.71785714285714
2020-10-13,"Ghana","",96,42.4285714285714,1,13.7142857142857,0.285714285714286,1,NA,NA,96,7.25,2.175
2020-10-14,"Ghana","",0,42.4285714285714,1,0,0,1,NA,NA,0,10.3928571428571,3.11785714285714
2020-10-15,"Ghana","",47,32.2857142857143,0.571428571428571,-10.1428571428571,-0.428571428571429,1,NA,NA,47,10.4642857142857,3.13928571428571
2020-10-16,"Ghana","",0,26.5714285714286,0.571428571428571,-5.71428571428571,0,1,NA,NA,0,7.21428571428571,2.16428571428571
2020-10-17,"Ghana","",59,32.4285714285714,0.571428571428571,5.85714285714286,0,1,NA,NA,59,6.28571428571429,1.88571428571429
2020-10-18,"Ghana","",78,43.5714285714286,0.571428571428571,11.1428571428571,0,1,NA,NA,78,7.17857142857143,2.15357142857143
2020-10-19,"Ghana","",62,48.8571428571429,0.285714285714286,5.28571428571428,-0.285714285714286,1,NA,NA,62,10.6071428571429,3.18214285714286
2020-10-20,"Ghana","",89,47.8571428571429,0.285714285714286,-1,0,1,NA,NA,89,10.6071428571429,3.18214285714286
2020-10-21,"Ghana","",0,47.8571428571429,0.285714285714286,0,0,1,NA,NA,0,8.07142857142857,2.42142857142857
2020-10-22,"Ghana","",77,52.1428571428571,0.285714285714286,4.28571428571429,0,1,NA,NA,77,6.64285714285714,1.99285714285714
2020-10-23,"Ghana","",63,61.1428571428571,0.571428571428571,9,0.285714285714286,1,NA,NA,63,8.10714285714286,2.43214285714286
2020-10-24,"Ghana","",89,65.4285714285714,0.857142857142857,4.28571428571428,0.285714285714286,1,NA,NA,89,10.8928571428571,3.26785714285714
2020-10-25,"Ghana","",0,54.2857142857143,0.857142857142857,-11.1428571428571,0,1,NA,NA,0,12.2142857142857,3.66428571428571
2020-10-26,"Ghana","",85,57.5714285714286,0.857142857142857,3.28571428571428,0,1,NA,NA,85,11.9642857142857,3.58928571428571
2020-10-27,"Ghana","",0,44.8571428571429,0.571428571428571,-12.7142857142857,-0.285714285714286,1,NA,NA,0,11.9642857142857,3.58928571428571
2020-10-28,"Ghana","",0,44.8571428571429,0.571428571428571,0,0,1,NA,NA,0,13.0357142857143,3.91071428571429
2020-10-29,"Ghana","",280,73.8571428571429,1.14285714285714,29,0.571428571428571,1,NA,NA,280,15.2857142857143,4.58571428571429
2020-10-30,"Ghana","",0,64.8571428571429,0.857142857142857,-9,-0.285714285714286,1,NA,NA,0,16.3571428571429,4.90714285714286
2020-10-31,"Ghana","",0,52.1428571428571,0.571428571428571,-12.7142857142857,-0.285714285714286,1,NA,NA,0,13.5714285714286,4.07142857142857
2020-11-01,"Ghana","",69,62,0.571428571428571,9.85714285714285,0,1,NA,NA,69,14.3928571428571,4.31785714285714
2020-11-02,"Ghana","",76,60.7142857142857,0.571428571428571,-1.28571428571428,0,1,NA,NA,76,11.2142857142857,3.36428571428571
2020-11-03,"Ghana","",0,60.7142857142857,0.571428571428571,0,0,1,NA,NA,0,11.2142857142857,3.36428571428571
2020-11-04,"Ghana","",443,124,0.571428571428571,63.2857142857143,0,1,NA,NA,443,18.4642857142857,5.53928571428571
2020-11-05,"Ghana","",145,104.714285714286,0,-19.2857142857143,-0.571428571428571,1,NA,NA,145,16.2142857142857,4.86428571428571
2020-11-06,"Ghana","",0,104.714285714286,0,0,0,1,NA,NA,0,13.0357142857143,3.91071428571429
2020-11-07,"Ghana","",116,121.285714285714,0,16.5714285714286,0,1,NA,NA,116,15.5,4.65
2020-11-08,"Ghana","",198,139.714285714286,0,18.4285714285714,0,1,NA,NA,198,15.1785714285714,4.55357142857143
2020-11-09,"Ghana","",100,143.142857142857,0,3.42857142857142,0,1,NA,NA,100,15.1785714285714,4.55357142857143
2020-11-10,"Ghana","",100,157.428571428571,0,14.2857142857143,0,1,NA,NA,100,31,9.3
2020-11-11,"Ghana","",0,94.1428571428571,0,-63.2857142857143,0,1,NA,NA,0,26.1785714285714,7.85357142857143
2020-11-12,"Ghana","",655,167,0,72.8571428571429,0,1,NA,NA,655,26.1785714285714,7.85357142857143
2020-11-13,"Ghana","",61,175.714285714286,0,8.71428571428572,0,1,NA,NA,61,30.3214285714286,9.09642857142857
2020-11-14,"Ghana","",0,159.142857142857,0,-16.5714285714286,0,1,NA,NA,0,34.9285714285714,10.4785714285714
2020-11-15,"Ghana","",105,145.857142857143,0.285714285714286,-13.2857142857143,0.285714285714286,1,NA,NA,105,35.7857142857143,10.7357142857143
2020-11-16,"Ghana","",253,167.714285714286,0.428571428571429,21.8571428571429,0.142857142857143,1,NA,NA,253,39.3571428571429,11.8071428571429
2020-11-17,"Ghana","",0,153.428571428571,0.428571428571429,-14.2857142857143,0,1,NA,NA,0,23.5357142857143,7.06071428571429
2020-11-18,"Ghana","",81,165,0.428571428571429,11.5714285714286,0,1,NA,NA,81,41.75,12.525
2020-11-19,"Ghana","",174,96.2857142857143,0.428571428571429,-68.7142857142857,0,1,NA,NA,174,43.9285714285714,13.1785714285714
2020-11-20,"Ghana","",0,87.5714285714286,0.428571428571429,-8.71428571428572,0,1,NA,NA,0,39.7857142857143,11.9357142857143
2020-11-21,"Ghana","",86,99.8571428571429,0.428571428571429,12.2857142857143,0,1,NA,NA,86,36.4642857142857,10.9392857142857
2020-11-22,"Ghana","",157,107.285714285714,0.142857142857143,7.42857142857143,-0.285714285714286,1,NA,NA,157,41.9285714285714,12.5785714285714
2020-11-23,"Ghana","",67,80.7142857142857,0,-26.5714285714286,-0.142857142857143,1,NA,NA,67,38.3571428571429,11.5071428571429
2020-11-24,"Ghana","",243,115.428571428571,0,34.7142857142857,0,1,NA,NA,243,41.25,12.375
2020-11-25,"Ghana","",41,109.714285714286,0,-5.71428571428572,0,1,NA,NA,41,24.0714285714286,7.22142857142857
2020-11-26,"Ghana","",0,84.8571428571429,0,-24.8571428571428,0,1,NA,NA,0,21.8928571428571,6.56785714285714
2020-11-27,"Ghana","",0,84.8571428571429,0,0,0,1,NA,NA,0,24.9642857142857,7.48928571428571
2020-11-28,"Ghana","",154,94.5714285714286,0,9.71428571428571,0,1,NA,NA,154,26.8214285714286,8.04642857142857
2020-11-29,"Ghana","",190,99.2857142857143,0,4.71428571428572,0,1,NA,NA,190,20.1785714285714,6.05357142857143
2020-11-30,"Ghana","",98,103.714285714286,0,4.42857142857142,0,1,NA,NA,98,28.8571428571429,8.65714285714286
2020-12-01,"Ghana","",0,69,0,-34.7142857142857,0,1,NA,NA,0,27.4285714285714,8.22857142857143
2020-12-02,"Ghana","",0,63.1428571428571,0,-5.85714285714285,0,1,NA,NA,0,21.2142857142857,6.36428571428571
2020-12-03,"Ghana","",0,63.1428571428571,0,0,0,1,NA,NA,0,21.2142857142857,6.36428571428571
2020-12-04,"Ghana","",429,124.428571428571,0.285714285714286,61.2857142857143,0.285714285714286,1,NA,NA,429,23.6428571428571,7.09285714285714
2020-12-05,"Ghana","",0,102.428571428571,0.285714285714286,-22,0,1,NA,NA,0,24.8214285714286,7.44642857142857
2020-12-06,"Ghana","",178,100.714285714286,0.285714285714286,-1.71428571428572,0,1,NA,NA,178,25.9285714285714,7.77857142857143
2020-12-07,"Ghana","",0,86.7142857142857,0.285714285714286,-14,0,1,NA,NA,0,17.25,5.175
2020-12-08,"Ghana","",226,119,0.428571428571429,32.2857142857143,0.142857142857143,1,NA,NA,226,15.7857142857143,4.73571428571429
2020-12-09,"Ghana","",122,136.428571428571,0.428571428571429,17.4285714285714,0,1,NA,NA,122,15.7857142857143,4.73571428571429
2020-12-10,"Ghana","",116,153,0.428571428571429,16.5714285714286,0,1,NA,NA,116,31.1071428571429,9.33214285714286
2020-12-11,"Ghana","",0,91.7142857142857,0.142857142857143,-61.2857142857143,-0.285714285714286,1,NA,NA,0,25.6071428571429,7.68214285714286
2020-12-12,"Ghana","",195,119.571428571429,0.285714285714286,27.8571428571429,0.142857142857143,1,NA,NA,195,25.1785714285714,7.55357142857143
2020-12-13,"Ghana","",0,94.1428571428571,0.285714285714286,-25.4285714285714,0,1,NA,NA,0,21.6785714285714,6.50357142857143
2020-12-14,"Ghana","",81,105.714285714286,0.285714285714286,11.5714285714286,0,1,NA,NA,81,29.75,8.925
2020-12-15,"Ghana","",256,110,0.142857142857143,4.28571428571429,-0.142857142857143,1,NA,NA,256,34.1071428571429,10.2321428571429
2020-12-16,"Ghana","",116,109.142857142857,0.142857142857143,-0.857142857142861,0,1,NA,NA,116,38.25,11.475
2020-12-17,"Ghana","",167,116.428571428571,0.714285714285714,7.28571428571429,0.571428571428571,1,NA,NA,167,22.9285714285714,6.87857142857143
2020-12-18,"Ghana","",100,130.714285714286,0.714285714285714,14.2857142857143,0,1,NA,NA,100,29.8928571428571,8.96785714285714
2020-12-19,"Ghana","",0,102.857142857143,0.571428571428571,-27.8571428571429,-0.142857142857143,1,NA,NA,0,23.5357142857143,7.06071428571429
2020-12-20,"Ghana","",0,102.857142857143,0.571428571428571,0,0,1,NA,NA,0,26.4285714285714,7.92857142857143
2020-12-21,"Ghana","",301,134.285714285714,0.857142857142857,31.4285714285714,0.285714285714286,1,NA,NA,301,27.5,8.25
2020-12-22,"Ghana","",301,109.244897959184,0.770822721109528,NA,NA,1,NA,NA,80.7142857142857,27.2857142857143,8.18571428571429
2020-12-23,"Ghana","",301,104.204081632653,0.864451449537491,NA,NA,1,NA,NA,80.7142857142857,29.1071428571429,8.73214285714286
2020-12-24,"Ghana","",301,91.8775510204081,0.518186583196143,NA,NA,1,NA,NA,80.7142857142857,32.6785714285714,9.80357142857143
2020-12-25,"Ghana","",301,89.1224489795918,0.675579704260392,NA,NA,1,NA,NA,80.7142857142857,25.7142857142857,7.71428571428571
2020-12-26,"Ghana","",301,100.65306122449,0.531908034776103,NA,NA,1,NA,NA,80.7142857142857,25.7142857142857,7.71428571428571
2020-12-27,"Ghana","",301,112.183673469388,0.597286715833561,NA,NA,1,NA,NA,80.7142857142857,33.5714285714286,10.0714285714286
2020-12-28,"Ghana","",301,115.68208699782,0.621501042151138,NA,NA,1,1,"2020-12-28",325.488894699028,27.3112244897959,8.19336734693877
2020-12-29,"Ghana","",301,115.68208699782,0.616658176887622,NA,NA,1,NA,NA,80.7142857142857,26.0510204081633,7.81530612244898
2020-12-30,"Ghana","",301,115.68208699782,0.657822531627503,NA,NA,1,NA,NA,80.7142857142857,22.969387755102,6.89081632653061
2020-12-31,"Ghana","",301,150.696191837528,0.738536952686092,NA,NA,1,2,"2020-12-31",325.813019592243,22.280612244898,6.68418367346939
2021-01-01,"Ghana","",301,150.696191837528,0.581143831621843,NA,NA,1,NA,NA,80.7142857142857,25.1632653061224,7.54897959183673
2021-01-02,"Ghana","",301,150.696191837528,0.581143831621843,NA,NA,1,NA,NA,80.7142857142857,28.0459183673469,8.41377551020408
2021-01-03,"Ghana","",301,150.696191837528,0.758715557950739,NA,NA,1,NA,NA,80.7142857142857,28.9205217494551,8.67615652483652
2021-01-04,"Ghana","",301,145.638268434495,0.617234708466612,NA,NA,1,3,"2021-01-04",290.083430877793,28.9205217494551,8.67615652483652
2021-01-05,"Ghana","",301,145.638268434495,0.58875404846451,NA,NA,1,NA,NA,80.7142857142857,28.9205217494551,8.67615652483652
2021-01-06,"Ghana","",301,189.638861487642,0.519109033722527,NA,NA,1,4,"2021-01-06",388.718437086314,37.6740479593821,11.3022143878146
2021-01-07,"Ghana","",301,154.624756647934,0.503542681089799,NA,NA,1,NA,NA,80.7142857142857,37.6740479593821,11.3022143878146
2021-01-08,"Ghana","",301,192.27322414919,0.568690749515661,NA,NA,1,5,"2021-01-08",344.253558223077,37.6740479593821,11.3022143878146
2021-01-09,"Ghana","",301,264.914930530437,0.633838817941522,NA,NA,1,6,"2021-01-09",589.20623038302,37.6740479593821,11.3022143878146
2021-01-10,"Ghana","",301,295.695528254573,0.65360488752149,NA,NA,1,7,"2021-01-10",296.178469783234,36.4095671086237,10.9228701325871
2021-01-11,"Ghana","",301,262.787693743516,0.65360488752149,NA,NA,1,8,"2021-01-11",59.7285893003924,36.4095671086237,10.9228701325871
2021-01-12,"Ghana","",301,346.310236184076,0.65360488752149,NA,NA,1,9,"2021-01-12",665.372082798211,47.4097153719105,14.2229146115731
2021-01-13,"Ghana","",301,391.979143229437,0.851434911593016,NA,NA,1,10,"2021-01-13",708.400786403839,38.6561891619834,11.596856748595
2021-01-14,"Ghana","",301,473.129181811346,0.851434911593016,NA,NA,1,11,"2021-01-14",648.764555787652,48.0683060372974,14.4204918111892
2021-01-15,"Ghana","",301,562.196237419661,0.851434911593016,NA,NA,1,12,"2021-01-15",967.722947481279,66.2287326326093,19.8686197897828
2021-01-16,"Ghana","",301,489.554531038413,0.851434911593016,NA,NA,1,NA,NA,80.7142857142857,73.9238820636432,22.177164619093
2021-01-17,"Ghana","",301,458.773933314278,0.822857596446598,NA,NA,1,NA,NA,80.7142857142857,65.6969234358789,19.7090770307637
2021-01-18,"Ghana","",301,461.771889944834,0.822857596446598,NA,NA,1,NA,NA,80.7142857142857,86.5775590460191,25.9732677138057
2021-01-19,"Ghana","",301,378.249347504273,1.07146136406295,NA,NA,1,NA,NA,80.7142857142857,97.9947858073592,29.3984357422078
2021-01-20,"Ghana","",301,288.579847405766,0.873631339991425,NA,NA,1,NA,NA,80.7142857142857,118.282295452837,35.484688635851
2021-01-21,"Ghana","",301,207.429808823856,1.08634553805891,NA,NA,1,NA,NA,80.7142857142857,140.549059354915,42.1647178064746
2021-01-22,"Ghana","",301,80.7142857142857,1.49677186732785,NA,NA,1,NA,NA,80.7142857142857,122.388632759603,36.716589827881
2021-01-23,"Ghana","",301,80.7142857142857,1.67068253608771,NA,NA,1,NA,NA,80.7142857142857,114.693483328569,34.4080449985708
2021-01-24,"Ghana","",301,80.7142857142857,1.48475295932808,NA,NA,1,NA,NA,80.7142857142857,115.442972486209,34.6328917458626
2021-01-25,"Ghana","",301,80.7142857142857,1.95665611541827,NA,NA,1,NA,NA,80.7142857142857,94.5623368760683,28.3687010628205
2021-01-26,"Ghana","",301,80.7142857142857,2.21468587289641,NA,NA,1,NA,NA,80.7142857142857,72.1449618514414,21.6434885554324
2021-01-27,"Ghana","",301,80.7142857142857,2.67318435970788,NA,NA,1,NA,NA,80.7142857142857,51.857452205964,15.5572356617892
2021-01-28,"Ghana","",301,80.7142857142857,3.17641406772516,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-01-29,"Ghana","",301,80.7142857142857,2.76598773845623,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-01-30,"Ghana","",301,80.7142857142857,2.59207706969637,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-01-31,"Ghana","",301,80.7142857142857,2.60901555306195,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-01,"Ghana","",301,80.7142857142857,2.13711239697176,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-02,"Ghana","",301,80.7142857142857,1.63047887187727,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-03,"Ghana","",301,80.7142857142857,1.1719803850658,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-02-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
