"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,16,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,0.571428571428571,0,0,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-25",16,0,0.571,NA,NA,0,3.313,0,0.118,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","CF",4745179,0,0,16,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/25","CF",4745179,0,0,16,0,0,0,0,0,3.3718432961117e-06,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,19,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,3,0,1,0,3,0,0.428571428571429,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-26",19,3,1,NA,NA,0,3.934,0.621,0.207,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","CF",4745179,3,0,19,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/26","CF",4745179,3,0,19,0,0,0,0,0,4.00406391413264e-06,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,19,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,1,0,-3,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-27",19,0,1,NA,NA,0,3.934,0,0.207,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,"2020/04/27","CF",4745179,7,0,19,0,19,0,19,19,4.00406391413264e-06,1.47518144204887e-06,4.00406391413264e-06,4.00406391413264e-06,"2020/04/27","CF",4745179,0,0,19,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/27","CF",4745179,0,0,19,0,0,0,0,0,4.00406391413264e-06,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,50,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,31,0,5.14285714285714,0,31,0,4.14285714285714,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-28",50,31,5.143,NA,NA,0,10.352,6.419,1.065,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","CF",4745179,31,0,50,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/28","CF",4745179,31,0,50,0,0,0,0,0,1.0537010300349e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,50,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,5.14285714285714,0,-31,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-29",50,0,5.143,NA,NA,0,10.352,0,1.065,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","CF",4745179,0,0,50,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/29","CF",4745179,0,0,50,0,0,0,0,0,1.0537010300349e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,50,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,4.85714285714286,0,0,0,-0.285714285714286,0,4745179,"CF","CAF","Africa","Central African Republic","2020-04-30",50,0,4.857,NA,NA,0,10.352,0,1.006,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/30","CF",4745179,0,0,50,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/30","CF",4745179,0,0,50,0,0,0,0,0,1.0537010300349e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,72,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,22,0,8,0,22,0,3.14285714285714,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-01",72,22,8,NA,NA,0,14.908,4.555,1.656,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01","CF",4745179,22,0,72,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/01","CF",4745179,22,0,72,0,0,0,0,0,1.51732948325026e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,72,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,8,0,-22,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-02",72,0,8,NA,NA,0,14.908,0,1.656,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/02","CF",4745179,0,0,72,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/02","CF",4745179,0,0,72,0,0,0,0,0,1.51732948325026e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,72,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,7.57142857142857,0,0,0,-0.428571428571429,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-03",72,0,7.571,NA,NA,0,14.908,0,1.568,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/03","CF",4745179,0,0,72,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/03","CF",4745179,0,0,72,0,0,0,0,0,1.51732948325026e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,85,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,13,0,9.42857142857143,0,13,0,1.85714285714286,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-04",85,13,9.429,NA,NA,0,17.599,2.692,1.952,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,"2020/05/04","CF",4745179,53,0,71,0,72,0,72,72,1.51732948325026e-05,1.116923091837e-05,1.51732948325026e-05,1.51732948325026e-05,"2020/05/04","CF",4745179,13,0,85,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/04","CF",4745179,13,0,85,0,0,0,0,0,1.79129175105934e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,85,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,5,0,-13,0,-4.42857142857143,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-05",85,0,5,NA,NA,0,17.599,0,1.035,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","CF",4745179,0,0,85,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/05","CF",4745179,0,0,85,0,0,0,0,0,1.79129175105934e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,94,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,9,0,6.28571428571429,0,9,0,1.28571428571429,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-06",94,9,6.286,NA,NA,0,19.463,1.863,1.301,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","CF",4745179,9,0,94,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/06","CF",4745179,9,0,94,0,0,0,0,0,1.98095793646562e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,3,1,0,NA,0,NA,2,0,4,1,1,0,44500000,0,2,1,1,1,0,0,0,NA,0,NA,NA,94,0,68.52,68.52,77.38,77.38,50,50,53.85,53.85,25,25,0,0,6.28571428571429,0,-9,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-07",94,0,6.286,NA,NA,0,19.463,0,1.301,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.52,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","CF",4745179,0,0,94,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/07","CF",4745179,0,0,94,0,0,0,0,0,1.98095793646562e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,49,0,10.1428571428571,0,49,0,3.85714285714286,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-08",143,49,10.143,NA,NA,0,29.608,10.145,2.1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","CF",4745179,49,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/08","CF",4745179,49,0,143,0,0,0,0,0,3.01358494589983e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,10.1428571428571,0,-49,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-09",143,0,10.143,NA,NA,0,29.608,0,2.1,NA,NA,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/09","CF",4745179,0,0,143,0,0,0,0,0,3.01358494589983e-05,0,0,0,0,0
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,10.1428571428571,0,0,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-10",143,0,10.143,NA,NA,0,29.608,0,2.1,NA,NA,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/10","CF",4745179,0,0,143,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,3.01358494589983e-05,0,1.52710294207957e-05,1.52710294207957e-05,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,8.28571428571429,0,0,0,-1.85714285714286,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-11",143,0,8.286,NA,NA,0,29.608,0,1.716,NA,NA,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,"2020/05/11","CF",4745179,107,0,175,0,179,0,179,179,3.77224968752496e-05,2.2549202042747e-05,3.77224968752496e-05,3.77224968752496e-05,"2020/05/11","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/11","CF",4745179,0,0,143,0,72.463768115942,0,72.463768115942,72.463768115942,3.01358494589983e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,8.28571428571429,0,0,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-12",143,0,8.286,NA,NA,0,29.608,0,1.716,NA,NA,0,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/12","CF",4745179,0,0,143,0,72.463768115942,0,72.463768115942,72.463768115942,3.01358494589983e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,7,0,0,0,-1.28571428571429,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-13",143,0,7,NA,NA,0,29.608,0,1.449,NA,NA,0,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/13","CF",4745179,0,0,143,0,72.463768115942,0,72.463768115942,72.463768115942,3.01358494589983e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,143,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,7,0,0,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-14",143,0,7,NA,NA,0,29.608,0,1.449,NA,NA,0,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","CF",4745179,0,0,143,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/14","CF",4745179,0,0,143,0,72.463768115942,0,72.463768115942,72.463768115942,3.01358494589983e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,301,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,158,0,22.5714285714286,0,158,0,15.5714285714286,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-15",301,158,22.571,NA,NA,0,62.322,32.714,4.673,NA,NA,0,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","CF",4745179,158,0,301,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/15","CF",4745179,158,0,301,0,72.463768115942,0,72.463768115942,72.463768115942,6.34328020081013e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,327,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,26,0,26.2857142857143,0,-132,0,3.71428571428571,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-16",327,26,26.286,NA,NA,0,67.705,5.383,5.442,NA,NA,0,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","CF",4745179,26,0,327,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/16","CF",4745179,26,0,327,0,72.463768115942,0,72.463768115942,72.463768115942,6.89120473642828e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
"Central African Republic","CAF",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,3,1,0,NA,2,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,327,0,75.93,75.93,78.57,78.57,54.44,54.44,58.97,58.97,25,25,0,0,26.2857142857143,0,-26,0,0,0,4745179,"CF","CAF","Africa","Central African Republic","2020-05-17",327,0,26.286,NA,NA,0,67.705,0,5.442,NA,NA,0,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.93,4829764,7.479,18.3,3.655,2.251,661.24,NA,435.727,6.1,NA,NA,16.603,1,53.28,0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","CF",4745179,0,0,327,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/17","CF",4745179,0,0,327,0,72.463768115942,0,72.463768115942,72.463768115942,6.89120473642828e-05,0,1.52710294207957e-05,0,1.52710294207957e-05,1.52710294207957e-05
