"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-07,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,522,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,21,0,16.5714285714286,0.142857142857143,1,-1,0,0,106405,"US_VI","2020/08/07","US",329064917,21,0,522,9,961.983861182248,776.554732377005,1191.69056679682,0,0,0,2.92338627269174e-06,2.35988308767964e-06,3.621445208019e-06,0,0,0,"2020/08/07","US_VI",106405,21,0,522,9,724.63768115942,72.463768115942,72.463768115942,144.927536231884,0.00490578450260796,8.45824914242752e-05,0.00681018449470815,0.000681018449470814,0.000681018449470814,0.00136203689894163,"2020-08-07","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-08,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,528,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,6,0,15.2857142857143,0.142857142857143,-15,0,-1.28571428571429,0,106405,"US_VI","2020/08/08","US",329064917,6,0,528,9,940.387995382634,758.983828720447,1165.14943849415,0,0,0,2.85775829266732e-06,2.30648662166695e-06,3.5407890002876e-06,0,0,0,"2020/08/08","US_VI",106405,6,0,528,9,724.63768115942,0,72.463768115942,144.927536231884,0.00496217283022414,8.45824914242752e-05,0.00681018449470815,0,0.000681018449470814,0.00136203689894163,"2020-08-08","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-09,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,528,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,0,0,15.2857142857143,0.142857142857143,-6,0,0,0,106405,"US_VI","2020/08/09","US",329064917,0,0,528,9,908.576316411623,733.174047881957,1125.94127564786,0,0,0,2.76108533445278e-06,2.22805291602069e-06,3.42163876329562e-06,0,0,0,"2020/08/09","US_VI",106405,0,0,528,9,724.63768115942,0,72.463768115942,144.927536231884,0.00496217283022414,8.45824914242752e-05,0.00681018449470815,0,0.000681018449470814,0.00136203689894163,"2020-08-09","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-10,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,547,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,19,0,15.4285714285714,0.142857142857143,19,0,0.142857142857142,0,106405,"US_VI","2020/08/10","US",329064917,19,0,547,9,910.621968217084,734.698768427765,1128.6698775528,0,0,0,2.76730189446809e-06,2.23268641071137e-06,3.42993074996444e-06,0,0,0,"2020/08/10","US_VI",106405,19,0,547,9,797.101449275362,72.4637681159421,144.927536231884,217.391304347826,0.00514073586767539,8.45824914242752e-05,0.00749120294417896,0.000681018449470815,0.00136203689894163,0.00204305534841244,"2020-08-10","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-11,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,576,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,29,0,16.1428571428571,0.142857142857143,10,0,0.714285714285714,0,106405,"US_VI","2020/08/11","US",329064917,29,0,576,9,929.346860733468,749.694846957003,1152.04951862859,0,0,0,2.82420523344173e-06,2.27825820446548e-06,3.50097946973969e-06,0,0,0,"2020/08/11","US_VI",106405,29,0,576,9,797.101449275362,0,144.927536231884,144.927536231884,0.00541327945115361,8.45824914242752e-05,0.00749120294417896,0,0.00136203689894163,0.00136203689894163,"2020-08-11","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-12,3,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,639,9,62.96,62.96,72.14,72.14,50,50,55.77,55.77,12.5,12.5,63,0,22.5714285714286,0.142857142857143,34,0,6.42857142857143,0,106405,"US_VI","2020/08/12","US",329064917,63,0,639,9,999.739016416758,806.357530093946,1239.49744827149,147.679129772413,147.679129772413,147.679129772413,3.03812094443589e-06,2.45045122842416e-06,3.76672621187232e-06,4.4878418252169e-07,4.4878418252169e-07,4.4878418252169e-07,"2020/08/12","US_VI",106405,63,0,639,9,869.565217391304,72.463768115942,217.391304347826,217.391304347826,0.00600535689112354,8.45824914242752e-05,0.00817222139364978,0.000681018449470814,0.00204305534841244,0.00204305534841244,"2020-08-12","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-13,3,1,3,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,682,9,70.37,70.37,79.29,79.29,54.44,54.44,60.9,60.9,12.5,12.5,43,0,25.8571428571429,0,-20,0,3.28571428571428,-0.142857142857143,106405,"US_VI","2020/08/13","US",329064917,43,0,682,9,1032.52848692583,832.67732921176,1280.34598626884,44.1207062077057,191.799835980119,191.799835980119,3.13776532709449e-06,2.53043483578579e-06,3.89086140795995e-06,1.34079034039675e-07,5.82863216561365e-07,5.82863216561365e-07,"2020/08/13","US_VI",106405,43,0,682,9,1014.49275362319,144.927536231884,362.31884057971,362.31884057971,0.00640947323903952,8.45824914242752e-05,0.0095342582925914,0.00136203689894163,0.00340509224735407,0.00340509224735407,"2020-08-13","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-14,3,1,3,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,704,9,70.37,70.37,79.29,79.29,54.44,54.44,60.9,60.9,12.5,12.5,22,0,26,0,-21,0,0.142857142857142,0,106405,"US_VI","2020/08/14","US",329064917,22,0,704,9,1026.96648908378,828.057085368649,1273.65635574693,0,191.799835980119,191.799835980119,3.12086289370002e-06,2.51639431185139e-06,3.87053219577016e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/14","US_VI",106405,22,0,704,9,1014.49275362319,0,362.31884057971,362.31884057971,0.00661623044029886,8.45824914242752e-05,0.0095342582925914,0,0.00340509224735407,0.00340509224735407,"2020-08-14","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-15,3,1,3,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,734,9,70.37,70.37,79.29,79.29,54.44,54.44,60.9,60.9,12.5,12.5,30,0,29.4285714285714,0,8,0,3.42857142857143,0,106405,"US_VI","2020/08/15","US",329064917,30,0,734,9,1028.18975339844,828.895217854865,1275.40145753218,0,191.799835980119,191.799835980119,3.12458028881408e-06,2.51894132444045e-06,3.87583541010595e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/15","US_VI",106405,30,0,734,9,1014.49275362319,0,362.31884057971,362.31884057971,0.00689817207837978,8.45824914242752e-05,0.0095342582925914,0,0.00340509224735407,0.00340509224735407,"2020-08-15","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-16,3,1,3,1,1,1,3,1,0,NA,1,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,741,9,70.37,70.37,79.29,79.29,54.44,54.44,60.9,60.9,12.5,12.5,7,0,30.4285714285714,0,-23,0,1,0,106405,"US_VI","2020/08/16","US",329064917,7,0,741,9,995.23008910525,802.185282142195,1234.73086867838,0,191.799835980119,191.799835980119,3.0244187018735e-06,2.43777212549886e-06,3.75224098617107e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/16","US_VI",106405,7,0,741,9,1014.49275362319,0,362.31884057971,362.31884057971,0.00696395846059866,8.45824914242752e-05,0.0095342582925914,0,0.00340509224735407,0.00340509224735407,"2020-08-16","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-17,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,760,9,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,19,0,30.4285714285714,0,12,0,0,0,106405,"US_VI","2020/08/17","US",329064917,19,0,760,9,978.810444451819,788.824804530111,1214.55344794675,0,191.799835980119,191.799835980119,2.97452081302188e-06,2.3971707823539e-06,3.69092353879447e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/17","US_VI",106405,19,0,760,9,1014.49275362319,0,362.31884057971,362.31884057971,0.0071425214980499,8.45824914242752e-05,0.0095342582925914,0,0.00340509224735407,0.00340509224735407,"2020-08-17","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-18,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,796,9,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,36,0,31.4285714285714,0,17,0,1,0,106405,"US_VI","2020/08/18","US",329064917,36,0,796,9,984.634425191952,793.395887089394,1221.96871328607,0,191.799835980119,191.799835980119,2.99221938992649e-06,2.41106190937211e-06,3.71345789282687e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/18","US_VI",106405,36,0,796,9,1014.49275362319,0,362.31884057971,362.31884057971,0.007480851463747,8.45824914242752e-05,0.0095342582925914,0,0.00340509224735407,0.00340509224735407,"2020-08-18","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-19,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,828,9,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,32,0,27,0,-4,0,-4.42857142857143,0,106405,"US_VI","2020/08/19","US",329064917,32,0,828,9,985.073680456813,793.636709582843,1222.68809420218,0,191.799835980119,191.799835980119,2.99355424892291e-06,2.41179374823127e-06,3.71564402960093e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/19","US_VI",106405,32,0,828,9,1086.95652173913,72.4637681159421,362.31884057971,434.782608695652,0.00778158921103332,8.45824914242752e-05,0.0102152767420622,0.000681018449470815,0.00340509224735407,0.00408611069682489,"2020-08-19","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-20,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,869,10,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,41,1,26.7142857142857,0.142857142857143,9,1,-0.285714285714285,0.142857142857143,106405,"US_VI","2020/08/20","US",329064917,41,1,869,10,1105.39867763508,910.059922388305,1342.66569316742,0,191.799835980119,191.799835980119,3.35921157354821e-06,2.76559388550164e-06,4.08024564091536e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/20","US_VI",106405,41,1,869,10,1086.95652173913,0,362.31884057971,434.782608695652,0.0081669094497439,9.39805460269724e-05,0.0102152767420622,0,0.00340509224735407,0.00408611069682489,"2020-08-20","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-21,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,932,10,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,63,0,32.5714285714286,0.142857142857143,22,-1,5.85714285714285,0,106405,"US_VI","2020/08/21","US",329064917,63,0,932,10,1140.76533588078,939.056812637533,1385.8006608696,0,191.799835980119,191.799835980119,3.46668780823202e-06,2.85371294271863e-06,4.21132910035985e-06,0,5.82863216561365e-07,5.82863216561365e-07,"2020/08/21","US_VI",106405,63,0,932,10,1159.42028985507,72.463768115942,434.782608695652,507.246376811594,0.00875898688971383,9.39805460269724e-05,0.010896295191533,0.000681018449470814,0.00408611069682489,0.0047671291462957,"2020-08-21","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-22,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,960,10,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,28,0,32.2857142857143,0.142857142857143,-35,0,-0.285714285714285,0,106405,"US_VI","2020/08/22","US",329064917,28,0,960,10,1129.41483101373,929.593369660149,1372.18906905511,81.7273438851971,273.527179865316,273.527179865316,3.43219459950429e-06,2.82495435288275e-06,4.16996464273677e-06,2.48362373692961e-07,8.31225590254326e-07,8.31225590254326e-07,"2020/08/22","US_VI",106405,28,0,960,10,1159.42028985507,0,362.31884057971,507.246376811594,0.00902213241858935,9.39805460269724e-05,0.010896295191533,0,0.00340509224735407,0.0047671291462957,"2020-08-22","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-23,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,980,11,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,20,1,34.1428571428571,0.285714285714286,-8,1,1.85714285714286,0.142857142857143,106405,"US_VI","2020/08/23","US",329064917,20,1,980,11,1217.26878982345,1019.78446901383,1452.9965416233,103.012959012426,376.540138877741,376.540138877741,3.69917522937716e-06,3.09903735199408e-06,4.41553160655925e-06,3.13047528589703e-07,1.14427311884403e-06,1.14427311884403e-06,"2020/08/23","US_VI",106405,20,1,980,11,1159.42028985507,0,362.31884057971,507.246376811594,0.0092100935106433,0.00010337860062967,0.010896295191533,0,0.00340509224735407,0.0047671291462957,"2020-08-23","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-24,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,984,11,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,4,0,32,0.285714285714286,-16,-1,-2.14285714285715,0,106405,"US_VI","2020/08/24","US",329064917,4,0,984,11,1173.11081548859,982.66940401029,1400.45978820554,0,228.861009105328,376.540138877741,3.56498294070222e-06,2.9862478594468e-06,4.2558769283981e-06,0,6.95488936322338e-07,1.14427311884403e-06,"2020/08/24","US_VI",106405,4,0,984,11,1231.88405797101,72.463768115942,362.31884057971,579.710144927536,0.00924768572905409,0.00010337860062967,0.0115773136410038,0.000681018449470814,0.00340509224735407,0.00544814759576652,"2020-08-24","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-25,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,998,12,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,14,1,28.8571428571429,0.428571428571429,10,1,-3.14285714285714,0.142857142857143,106405,"US_VI","2020/08/25","US",329064917,14,1,998,12,1247.79439036994,1060.74853301379,1467.82276117317,0,184.740302897623,376.540138877741,3.79193990579658e-06,3.2235236216743e-06,4.46058721347426e-06,0,5.61409902282663e-07,1.14427311884403e-06,"2020/08/25","US_VI",106405,14,1,998,12,1231.88405797101,0,217.391304347826,507.246376811594,0.00937925849349185,0.000112776655232367,0.0115773136410038,0,0.00204305534841244,0.0047671291462957,"2020-08-25","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-26,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,1030,14,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,32,2,28.8571428571429,0.714285714285714,18,1,0,0.285714285714286,106405,"US_VI","2020/08/26","US",329064917,32,2,1030,14,1448.21482689041,1260.05684121422,1664.46950345842,217.313663278591,402.053966176214,593.853802156333,4.40100038646906e-06,3.82920443996835e-06,5.05817976171074e-06,6.60397544836393e-07,1.22180744711906e-06,1.80467066368042e-06,"2020/08/26","US_VI",106405,32,2,1030,14,1304.34782608696,72.463768115942,289.855072463768,579.710144927536,0.00967999624077816,0.000131572764437761,0.0122583320904747,0.000681018449470814,0.00272407379788326,0.00544814759576652,"2020-08-26","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-27,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,1052,14,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,22,0,26.1428571428571,0.571428571428571,-10,-2,-2.71428571428572,-0.142857142857143,106405,"US_VI","2020/08/27","US",329064917,22,0,1052,14,1429.15211972662,1243.3578711622,1642.70949554527,0,402.053966176214,593.853802156333,4.34307045781676e-06,3.77845770523814e-06,4.99205296791111e-06,0,1.22180744711906e-06,1.80467066368042e-06,"2020/08/27","US_VI",106405,22,0,1052,14,1304.34782608696,0,289.855072463768,579.710144927536,0.0098867534420375,0.000131572764437761,0.0122583320904747,0,0.00272407379788326,0.00544814759576652,"2020-08-27","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-28,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,1075,14,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,23,0,20.4285714285714,0.571428571428571,1,0,-5.71428571428572,0,106405,"US_VI","2020/08/28","US",329064917,23,0,1075,14,1413.38304466899,1229.53434903421,1624.72210111651,0,402.053966176214,593.853802156333,4.29514959405105e-06,3.73644920960752e-06,4.93739082223861e-06,0,1.22180744711906e-06,1.80467066368042e-06,"2020/08/28","US_VI",106405,23,0,1075,14,1304.34782608696,0,289.855072463768,507.246376811594,0.0101029086978995,0.000131572764437761,0.0122583320904747,0,0.00272407379788326,0.0047671291462957,"2020-08-28","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-29,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,1118,14,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,43,0,22.5714285714286,0.571428571428571,20,0,2.14285714285715,0,106405,"US_VI","2020/08/29","US",329064917,43,0,1118,14,1424.61078158275,1239.20675195704,1637.75405177277,0,402.053966176214,593.853802156333,4.32926972152049e-06,3.76584281075774e-06,4.97699380020135e-06,0,1.22180744711906e-06,1.80467066368042e-06,"2020/08/29","US_VI",106405,43,0,1118,14,1304.34782608696,0,289.855072463768,507.246376811594,0.0105070250458155,0.000131572764437761,0.0122583320904747,0,0.00272407379788326,0.0047671291462957,"2020-08-29","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-08-30,3,1,3,1,1,1,3,1,0,NA,2,1,2,1,3,1,0,0,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,1129,14,74.07,74.07,79.29,79.29,56.67,56.67,63.46,63.46,12.5,12.5,11,0,21.2857142857143,0.428571428571429,-32,0,-1.28571428571429,-0.142857142857143,106405,"US_VI","2020/08/30","US",329064917,11,0,1129,14,1395.50425509029,1213.79724194763,1604.41304253609,0,402.053966176214,446.17467238392,4.24081748918343e-06,3.68862549375822e-06,4.87567333875367e-06,0,1.22180744711906e-06,1.35588648115873e-06,"2020/08/30","US_VI",106405,11,0,1129,14,1376.8115942029,72.463768115942,362.31884057971,507.246376811594,0.0106104036464452,0.000131572764437761,0.0129393505399455,0.000681018449470814,0.00340509224735407,0.0047671291462957,"2020-08-30","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
