"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_date","hosp_year_week","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-10-31,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,17134,152,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,611.857142857143,1.57142857142857,-778,-2,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-10-31",17134,0,611.857,152,0,1.571,27371.656,0,977.445,242.821,0,2.51,1.45,27,43.133,168,268.381,NA,NA,NA,NA,1097241,14193,1752.848,22.673,10809,17.267,0.057,17.7,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/31","LU",61573,0,0,17134,152,15597.1549146474,15370.748782297,15826.8959357199,0,6118.43358661668,6118.43358661668,0.253311596229636,0.24963456031535,0.257042793687491,0,0.09936877505752,0.09936877505752,"2020/10/31","LU",61573,0,0,18482,154,16014.4927536232,579.710144927536,4855.07246376812,5217.39130434783,0.300164032936514,0.00250109625972423,0.260089531996544,0.0094150056831328,0.0788506725962373,0.0847350511481953,"2020-10-31","2020-W44","LU","Luxembourg",168,27,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-10-31",-26,-9,44,-17,-8,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-01,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,17134,152,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,611.857142857143,1.57142857142857,0,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-11-01",17134,0,611.857,152,0,1.571,27371.656,0,977.445,242.821,0,2.51,1.43,29,46.328,179,285.953,NA,NA,NA,NA,1103907,6666,1763.497,10.649,11473,18.328,0.053,18.8,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01","LU",61573,0,0,17134,152,15078.6162095299,14859.6571095351,15300.8017021067,0,6118.43358661668,6118.43358661668,0.244890068853716,0.241333979334044,0.248498557843645,0,0.09936877505752,0.09936877505752,"2020/11/01","LU",61573,0,0,18482,154,16014.4927536232,0,4275.36231884058,5217.39130434783,0.300164032936514,0.00250109625972423,0.260089531996544,0,0.0694356669131044,0.0847350511481953,"2020-11-01","2020-W44","LU","Luxembourg",179,29,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-01",-47,-56,-33,-39,-20,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-02,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,19101,160,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1967,8,671.714285714286,1.85714285714286,1967,8,59.8571428571428,0.285714285714286,61573,"LU","LUX","Europe","Luxembourg","2020-11-02",19101,1967,671.714,160,8,1.857,30513.949,3142.293,1073.067,255.601,12.78,2.967,1.43,29,46.328,203,324.294,NA,NA,NA,NA,1112608,8701,1777.397,13.9,11393,18.2,0.059,17,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/11/02","LU",613894,4578,15,11588,36,18782,160,11669,14540,0.0305948583957491,0.00745731347757105,0.0190081675338088,0.0236848706779998,"2020/11/02","LU",61573,1967,8,19101,160,17130.6914172267,16892.737399418,17371.997296445,0,6118.43358661668,6118.43358661668,0.278217585909842,0.274353002118103,0.282136606896611,0,0.09936877505752,0.09936877505752,"2020/11/02","LU",61573,1967,8,20449,162,16014.4927536232,0,3768.11594202898,5217.39130434783,0.33210985334481,0.00263102333815146,0.260089531996544,0,0.0611975369403632,0.0847350511481953,"2020-11-02","2020-W45","LU","Luxembourg",203,29,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-02",-20,-9,6,-36,-48,17
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-03,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,19634,167,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,533,7,678.571428571429,2.85714285714286,-1434,-1,6.85714285714289,1,61573,"LU","LUX","Europe","Luxembourg","2020-11-03",19634,533,678.571,167,7,2.857,31365.42,851.47,1084.021,266.783,11.183,4.564,1.38,30,47.925,224,357.841,NA,NA,NA,NA,1124122,11514,1795.791,18.394,11191,17.878,0.061,16.5,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/03","LU",61573,533,7,19634,167,17799.9885474714,17561.6690472292,18041.5421471629,1119.71693258306,7238.15051919974,7238.15051919974,0.289087563501395,0.285217043951557,0.293010607687833,0.0181851937145024,0.117553968772022,0.117553968772022,"2020/11/03","LU",61573,533,7,20982,169,17246.3768115942,1231.88405797102,4710.14492753623,6231.88405797102,0.340766244945025,0.00274470953177529,0.280096419073201,0.0200068870766572,0.076496921175454,0.101211311093678,"2020-11-03","2020-W45","LU","Luxembourg",224,30,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-03",-20,-10,7,-31,-46,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-04,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,20344,171,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,710,4,669.285714285714,3.42857142857143,177,-3,-9.28571428571422,0.571428571428571,61573,"LU","LUX","Europe","Luxembourg","2020-11-04",20344,710,669.286,171,4,3.429,32499.649,1134.229,1069.187,273.173,6.39,5.477,1.34,36,57.51,215,343.464,NA,NA,NA,NA,1137014,12892,1816.386,20.595,11735,18.747,0.057,17.5,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/04","LU",61573,710,4,20344,171,18254.4676394953,18014.919876281,18497.2007141768,1013.06716783921,8251.21768703895,8251.21768703895,0.296468706080512,0.292578238453235,0.300410905984389,0.0164531071709875,0.13400707594301,0.13400707594301,"2020/11/04","LU",61573,710,4,21692,173,17536.231884058,289.855072463768,4565.21739130435,6376.8115942029,0.352297273155442,0.00280967307098891,0.284803921914767,0.0047075028415664,0.0741431697546708,0.103565062514461,"2020-11-04","2020-W45","LU","Luxembourg",215,36,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-04",-24,-12,4,-32,-46,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-05,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21147,177,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,803,6,684.428571428571,3.85714285714286,93,2,15.1428571428571,0.428571428571429,61573,"LU","LUX","Europe","Luxembourg","2020-11-05",21147,803,684.429,177,6,3.857,33782.445,1282.797,1093.378,282.758,9.585,6.162,1.3,37,59.108,208,332.281,NA,NA,NA,NA,1150199,13185,1837.449,21.063,11706,18.7,0.058,17.1,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/05","LU",61573,803,6,21147,177,18961.8804915756,18720.2300270467,19206.6503059694,707.412852080211,8958.63053911916,8958.63053911916,0.307957716719594,0.304033099362491,0.311932995078515,0.0114890106390823,0.145496086582092,0.145496086582092,"2020/11/05","LU",61573,803,6,22495,179,18115.9420289855,579.710144927536,4927.53623188406,6956.52173913044,0.365338703652575,0.00290711837980933,0.2942189275979,0.0094150056831328,0.0800275483066289,0.112980068197594,"2020-11-05","2020-W45","LU","Luxembourg",208,37,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-05",-21,-12,15,-32,-45,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-06,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,659,3,667.428571428571,4,-144,-3,-17,0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-11-06",21806,659,667.429,180,3,4,34835.201,1052.756,1066.221,287.551,4.793,6.39,1.27,41,65.498,208,332.281,NA,NA,NA,NA,1163797,13598,1859.172,21.723,11536,18.429,0.058,17.3,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/06","LU",61573,659,3,21806,180,19184.7879055024,18943.7012084915,19428.942788336,222.907413926881,9181.53795304605,9181.53795304605,0.311577930351005,0.307662469077218,0.315543221677293,0.00362021363141119,0.149116300213503,0.149116300213503,"2020/11/06","LU",61573,659,3,23154,182,18550.7246376812,434.782608695652,5362.31884057971,7391.30434782609,0.376041446738018,0.00295584103421954,0.30128018186025,0.0070612542623496,0.0870888025689785,0.120041322459943,"2020-11-06","2020-W45","LU","Luxembourg",208,41,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-06",-24,-10,19,-34,-46,18
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-07,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,667.428571428571,4,-659,-3,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-11-07",21806,0,667.429,180,0,4,34835.201,0,1066.221,287.551,0,6.39,1.23,36,57.51,204,325.891,NA,NA,NA,NA,1174846,11049,1876.823,17.651,11086,17.71,0.06,16.6,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/07","LU",61573,0,0,21806,180,18505.5264188568,18272.8901989882,18741.1243820625,0,7275.40960976803,9181.53795304605,0.300546122795005,0.296767904747019,0.304372442175344,0,0.118159089369822,0.149116300213503,"2020/11/07","LU",61573,0,0,23154,182,18985.5072463768,434.782608695652,5797.10144927536,7246.3768115942,0.376041446738018,0.00295584103421954,0.308341436122599,0.0070612542623496,0.094150056831328,0.11768757103916,"2020-11-07","2020-W45","LU","Luxembourg",204,36,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-07",-24,-9,43,-21,-12,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-08,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,21806,180,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,667.428571428571,4,0,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-11-08",21806,0,667.429,180,0,4,34835.201,0,1066.221,287.551,0,6.39,1.21,40,63.9,198,316.306,NA,NA,NA,NA,1175999,1153,1878.665,1.842,10299,16.453,0.065,15.4,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/08","LU",61573,0,0,21806,180,17865.7437591176,17641.0726402283,18093.2762182833,0,4435.40905105813,9181.53795304605,0.290155486318965,0.286506628558431,0.293850814777309,0,0.0720349674542109,0.149116300213503,"2020/11/08","LU",61573,0,0,23154,182,18985.5072463768,0,4855.07246376812,6739.13043478261,0.376041446738018,0.00295584103421954,0.308341436122599,0,0.0788506725962373,0.109449441066419,"2020-11-08","2020-W45","LU","Luxembourg",198,40,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-08",-31,-15,42,-30,-16,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-09,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23227,193,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1421,13,589.428571428571,4.71428571428571,1421,13,-78,0.714285714285714,61573,"LU","LUX","Europe","Luxembourg","2020-11-09",23227,1421,589.429,193,13,4.714,37105.256,2270.055,941.615,308.319,20.768,7.531,1.22,42,67.095,207,330.684,NA,NA,NA,NA,1186815,10816,1895.943,17.279,10601,16.935,0.056,18,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/11/09","LU",613894,3699,25,14677,61,22481,185,15042,17959,0.0366203285909294,0.00602547019518028,0.0245026014263049,0.0292542360733286,"2020/11/09","LU",61573,1421,13,23227,193,19745.7217850938,19511.6370075922,19982.6149216806,0,4060.55659571407,9181.53795304605,0.320687992871775,0.316886248966142,0.324535347013798,0,0.0659470319086948,0.149116300213503,"2020/11/09","LU",61573,1421,13,24575,195,18985.5072463768,0,4492.75362318841,6449.27536231884,0.399119744043656,0.0031669725366638,0.308341436122599,0,0.0729662940442792,0.104741938224852,"2020-11-09","2020-W46","LU","Luxembourg",207,42,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-09",-21,-13,10,-26,-29,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-10,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23710,198,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,483,5,582.285714285714,4.42857142857143,-938,-8,-7.14285714285711,-0.285714285714286,61573,"LU","LUX","Europe","Luxembourg","2020-11-10",23710,483,582.286,198,5,4.429,37876.852,771.595,930.205,316.306,7.988,7.075,1.19,38,60.705,219,349.854,NA,NA,NA,NA,1198557,11742,1914.701,18.758,10634,16.988,0.055,18.3,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/10","LU",61573,483,5,23710,198,20047.2011134111,19814.5510641334,20282.5827938649,0,3518.73438027743,9181.53795304605,0.325584283913583,0.321805841263759,0.329407090670665,0,0.0571473597238632,0.149116300213503,"2020/11/10","LU",61573,483,5,25058,200,19927.5362318841,942.028985507248,5434.78260869565,6956.52173913044,0.4069640914037,0.00324817696068082,0.32364082035769,0.0152993842350908,0.0882656782793701,0.112980068197594,"2020-11-10","2020-W46","LU","Luxembourg",219,38,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-10",-19,-7,1,-23,-27,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-11,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,23710,198,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,480.857142857143,3.85714285714286,-483,-5,-101.428571428572,-0.571428571428572,61573,"LU","LUX","Europe","Luxembourg","2020-11-11",23710,0,480.857,198,0,3.857,37876.852,0,768.172,316.306,0,6.162,1.18,39,62.303,215,343.464,NA,NA,NA,NA,1209990,11433,1932.965,18.264,10425,16.654,0.046,21.7,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/11","LU",61573,0,0,23710,198,19440.9601343652,19215.2784818446,19669.2923968332,0,3063.10436642936,9181.53795304605,0.315738394009797,0.312073124288967,0.31944671198144,0,0.0497475251559834,0.149116300213503,"2020/11/11","LU",61573,0,0,25058,200,20652.1739130435,724.63768115942,5217.39130434783,7463.76811594203,0.4069640914037,0.00324817696068082,0.335409577461606,0.011768757103916,0.0847350511481953,0.121218198170335,"2020-11-11","2020-W46","LU","Luxembourg",215,39,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-11",-20,-6,-10,-26,-27,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-12,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25218,211,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,1508,13,581.571428571429,4.85714285714286,1508,13,100.714285714286,1,61573,"LU","LUX","Europe","Luxembourg","2020-11-12",25218,1508,581.571,211,13,4.857,40285.89,2409.038,929.063,337.074,20.768,7.759,1.18,41,65.498,220,351.451,NA,NA,NA,NA,1222422,12432,1952.826,19.86,10318,16.483,0.056,17.7,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/12","LU",61573,1508,13,25218,211,21388.3981147075,21152.9369258475,21626.480309419,1884.82389253734,4947.92825896671,11066.3618455834,0.347366509910309,0.343542411866362,0.351233175408361,0.0306112077134027,0.0803587328693861,0.179727507926906,"2020/11/12","LU",61573,1508,13,26566,213,21014.4927536232,362.318840579708,5000,7826.08695652174,0.431455345687233,0.00345930846312507,0.341293956013564,0.00588437855195797,0.0812044240170205,0.127102576722293,"2020-11-12","2020-W46","LU","Luxembourg",220,41,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-12",-21,-8,3,-24,-27,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-13,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,713,8,589.285714285714,5.57142857142857,-795,-5,7.71428571428578,0.714285714285714,61573,"LU","LUX","Europe","Luxembourg","2020-11-13",25931,713,589.286,219,8,5.571,41424.911,1139.021,941.387,349.854,12.78,8.9,1.15,43,68.693,208,332.281,NA,NA,NA,NA,1233277,10855,1970.167,17.341,9926,15.857,0.059,16.8,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/13","LU",61573,713,8,25931,219,22174.1934128993,21937.4561742488,22413.4853926153,1104.58161485949,6052.50987382619,10264.8151171649,0.360128520827299,0.356283698605701,0.364014834304246,0.017939382762891,0.0982981156322771,0.166709679846115,"2020/11/13","LU",61573,713,8,27279,221,21449.2753623188,434.782608695652,5434.78260869565,8260.86956521739,0.44303509655206,0.0035892355415523,0.348355210275914,0.0070612542623496,0.0882656782793701,0.134163830984642,"2020-11-13","2020-W46","LU","Luxembourg",208,43,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-13",-22,-4,-2,-25,-28,14
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-14,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,589.285714285714,5.57142857142857,-713,-8,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-11-14",25931,0,589.286,219,0,5.571,41424.911,0,941.387,349.854,0,8.9,1.13,46,73.485,206,329.086,NA,NA,NA,NA,1242936,9659,1985.597,15.43,9727,15.539,0.061,16.5,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/14","LU",61573,0,0,25931,219,21530.3895912969,21300.4604384884,21762.8007287302,0,6052.50987382619,7424.81455845496,0.349672577124663,0.345938324240956,0.353447139634746,0,0.0982981156322771,0.120585557930505,"2020/11/14","LU",61573,0,0,27279,221,21884.0579710145,434.782608695652,5869.5652173913,7753.6231884058,0.44303509655206,0.0035892355415523,0.355416464538263,0.0070612542623496,0.0953269325417196,0.125925701011901,"2020-11-14","2020-W46","LU","Luxembourg",206,46,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-14",-18,-3,45,-16,-7,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-11-15,1,1,1,1,2,1,4,1,0,NA,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,25931,219,56.48,56.48,64.29,64.29,65.56,65.56,60.26,60.26,100,100,0,0,589.285714285714,5.57142857142857,0,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-11-15",25931,0,589.286,219,0,5.571,41424.911,0,941.387,349.854,0,8.9,1.12,46,73.485,211,337.074,NA,NA,NA,NA,1243733,797,1986.87,1.273,9676,15.457,0.061,16.4,"tests performed",NA,NA,NA,NA,NA,56.48,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/15","LU",61573,0,0,25931,219,20910.6182963862,20687.2467367466,21136.4017213789,0,4932.79294124314,7049.9621031109,0.339606942919562,0.335979191151099,0.343273865515387,0,0.0801129219177746,0.114497622384988,"2020/11/15","LU",61573,0,0,27279,221,21884.0579710145,0,4637.68115942029,7391.30434782609,0.44303509655206,0.0035892355415523,0.355416464538263,0,0.0753200454650624,0.120041322459943,"2020-11-15","2020-W46","LU","Luxembourg",211,46,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-11-15",-32,-9,17,-35,-15,7
