"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-06,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,119230,2056,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1870,19,1193.71428571429,22.2857142857143,322,8,101.142857142857,1.85714285714286,2915918,"US_AR","2020/11/06","US",329064917,1870,19,119230,2056,168485.414741184,168010.247760957,168961.925589789,2660.15774723649,20499.9782774907,29486.9534396217,0.000512012694264774,0.000510568702651937,0.000513460769778107,8.08399075625703e-06,6.22976720350006e-05,8.96083171322141e-05,"2020/11/06","US_AR",2915918,1870,19,119230,2056,166449.275362319,1594.20289855072,16594.2028985507,24565.2173913044,0.0408893528556016,0.000705095273598229,0.0570829753656718,0.000546724187220189,0.0056909017669738,0.00842452270307476,"2020-11-06","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999957180297251,0.00999944182273656,0.00999970178320846,"2020-11-06","US_AR",1.5477581,1.3616685,1.5477581,1.4752146,1.3265677,1.5213471,1.3265677,1.6451504,38.136818,33.9773271,32.8461673,28.4640953,83.9360774,NA,11.8724551,37.7170251,58.7654868,21.0638502,43.6591148,18.0297553,1.831348,10.0958741,20.7733749,7.2008144,21.7004777,16.9243715,19.1199717,60.7473399,43.914481,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-06",-6,-4,72,-4,-20,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-07,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,120828,2068,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1598,12,1234,20.4285714285714,-272,-7,40.2857142857142,-1.85714285714286,2915918,"US_AR","2020/11/07","US",329064917,1598,12,120828,2068,170125.784175133,169646.899793988,170606.020365541,1640.36943394921,21026.2990325846,30149.094005925,0.00051699763598662,0.0005155423475119,0.000518457032493504,4.98494172184635e-06,6.38971155730486e-05,9.16205054029657e-05,"2020/11/07","US_AR",2915918,1598,12,120828,2068,168188.405797101,1739.13043478259,17101.4492753623,24347.8260869565,0.0414373792404313,0.000709210615662032,0.0576794017517301,0.000596426386058385,0.0058648594629075,0.00834996940481746,"2020-11-07","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999959027769149,0.00999946161965836,0.00999971893572462,"2020-11-07","US_AR",1.2318815,1.4608511,1.2318815,1.5759564,0.5840687,1.4683974,0.5840687,1.5860278,40.2343588,35.1441707,36.328118,29.659944,84.0466916,NA,11.2503033,38.432269,57.7031099,21.588906,43.5623702,17.7455681,1.8694677,11.0600129,19.8564829,7.0617335,23.434693,17.8036929,20.0519342,60.8392254,44.9998228,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-07",-11,-3,62,3,-8,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-08,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,121866,2085,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1038,17,1258.42857142857,18.1428571428571,-560,5,24.4285714285713,-2.28571428571428,2915918,"US_AR","2020/11/08","US",329064917,1038,17,121866,2085,171303.352471659,170822.442607294,171785.616223101,1177.56829652534,20379.5947441621,29164.1729955369,0.000520576164829078,0.00051911472108494,0.00052204172291968,3.57852884245736e-06,6.19318368240455e-05,8.86274151052598e-05,"2020/11/08","US_AR",2915918,1038,17,121866,2085,169347.826086957,1159.42028985507,16594.2028985507,24202.8985507246,0.0417933563289503,0.000715040683585752,0.0580770193424357,0.000397617590705593,0.0056909017669738,0.00830026720597926,"2020-11-08","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999960875244459,0.00999948138239997,0.00999973612248922,"2020-11-08","US_AR",0.971949,1.4722571,1.3884986,1.648122,1.01204,1.3029519,1.4528329,1.4786067,38.0811961,35.5343431,31.1044884,29.7196551,84.0275105,NA,11.0643206,38.7513244,58.3087003,21.7504919,42.2026723,16.1379908,1.9493399,11.3952107,22.0972803,6.5638916,24.8578131,17.827099,19.8324818,60.5783579,46.0477186,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-08",-8,-1,55,0,-12,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-09,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,122811,2108,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,945,23,1310,17.5714285714286,-93,6,51.5714285714287,-0.571428571428569,2915918,"US_AR","2020/11/09","US",329064917,945,23,122811,2108,172773.155540453,172289.854786087,173257.812031171,1469.80306879463,20490.8824318311,28559.8774646097,0.000525042770027208,0.000523574060573851,0.000526515599446815,4.46660519813065e-06,6.22700305418188e-05,8.67910129252997e-05,"2020/11/09","US_AR",2915918,945,23,122811,2108,170797.101449275,1449.27536231885,17753.6231884058,23985.5072463768,0.0421174395164747,0.000722928422541375,0.0585740413308177,0.000497021988381994,0.0060885193576794,0.00822571390772196,"2020-11-09","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999962722723183,0.0099995011099126,0.00999975334455106,"2020-11-09","US_AR",1.5750155,1.5385519,1.4688564,1.7019844,1.4259097,1.3459899,1.33149,1.5085537,40.4229697,38.1350407,32.6306025,31.6045262,83.5163553,NA,10.9252574,38.0710608,58.7524804,22.3242405,42.5992736,15.8481703,2.0613321,11.6697437,22.9592255,7.5172301,23.6455369,17.0442097,18.8954938,59.3432432,47.8886898,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-09",-9,-4,25,-6,-22,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-10,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,124235,2112,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1424,4,1388,15.5714285714286,479,-19,78,-2,2915918,"US_AR","2020/11/10","US",329064917,1424,4,124235,2112,173324.022174323,172839.453068925,173809.949807613,550.866633869417,19439.96837706,27760.8826934184,0.000526716806381164,0.000525244242518035,0.000528193498693795,1.6740363539557e-06,5.90763930542618e-05,8.436293648836e-05,"2020/11/10","US_AR",2915918,1424,4,124235,2112,172971.014492754,2173.91304347827,18913.0434782609,25362.3188405797,0.0426057934413794,0.000724300203229309,0.0593195743133907,0.000745532982572991,0.00648613694838499,0.00869788479668486,"2020-11-10","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099996457020532,0.00999952080113468,0.00999977060297173,"2020-11-10","US_AR",2.31725,1.5717244,2.31725,1.6606524,2.8757973,1.4319617,2.8757973,1.5589084,38.6587266,38.2183321,33.0093522,32.0131584,85.0667538,NA,10.1501649,37.0971582,56.6089527,21.9151105,41.1751276,15.1506539,1.5370642,11.5590927,24.9998576,7.9642098,22.8363773,16.0420761,17.7170355,59.7654062,47.9128199,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-10",-9,-3,37,-4,-22,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-11,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,126197,2126,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1962,14,1483.57142857143,14.2857142857143,538,10,95.5714285714287,-1.28571428571428,2915918,"US_AR","2020/11/11","US",329064917,1962,14,126197,2126,175424.819973986,174935.414832137,175915.594291956,2100.79779966298,20871.3934142967,28357.5841121717,0.00053310095033311,0.000531613690170858,0.000534592371303917,6.38414395194544e-06,6.34263707130369e-05,8.61762608141289e-05,"2020/11/11","US_AR",2915918,1962,14,126197,2126,174275.362318841,1304.34782608695,18913.0434782609,25289.8550724638,0.0432786518688111,0.000729101435637079,0.0597668941029345,0.000447319789543789,0.00648613694838499,0.00867303369726576,"2020-11-11","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099996641769087,0.00999954045499422,0.00999978789882318,"2020-11-11","US_AR",0.9331583,1.4837627,0.8680543,1.5481821,0.8620679,1.3551093,0.8063059,1.4748761,37.6750907,38.8068926,34.0336683,32.9922691,85.1319135,NA,10.2893288,37.9872491,55.9793934,21.1548897,40.8019546,14.6523852,1.2969467,11.6815869,24.722113,7.5308558,21.3577908,15.3339421,16.9518619,59.2702611,47.4867033,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-11",-6,-2,51,-5,-26,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-12,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,128006,2144,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1809,18,1520.85714285714,15.2857142857143,-153,4,37.2857142857142,1,2915918,"US_AR","2020/11/12","US",329064917,1809,18,128006,2144,177601.242611533,177107.104230995,178096.759664826,2176.42263754757,20630.116235097,29615.8061478398,0.000539714911667516,0.000538213267599702,0.000541220745403333,6.61396133440615e-06,6.26931501029536e-05,8.99998894377422e-05,"2020/11/12","US_AR",2915918,1809,18,128006,2144,175724.637681159,1449.27536231885,20072.4637681159,25869.5652173913,0.0438990396849294,0.000735274448732783,0.0602639160913165,0.000497021988381994,0.00688375453909058,0.00887184249261855,"2020-11-12","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999968265179834,0.00999956007041165,0.00999980523318504,"2020-11-12","US_AR",1.5216026,1.5097156,1.5216026,1.5179007,1.5002349,1.4214444,1.5002349,1.4588435,41.66423,39.2624962,37.6311437,33.9592845,85.3062595,NA,10.4649715,38.7619649,56.1402143,21.4334927,39.9401485,14.6187406,1.4629447,12.4648083,24.9036323,7.4578744,20.8584601,14.4735259,17.6961843,59.497625,47.9488875,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-12",-9,-1,46,-6,-22,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-13,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,130318,2148,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,2312,4,1584,13.1428571428571,503,-14,63.1428571428571,-2.14285714285714,2915918,"US_AR","2020/11/13","US",329064917,2312,4,130318,2148,179235.817196254,178737.402224856,179735.622013765,1634.57458472037,19849.0158673719,30136.3320537049,0.000544682243340616,0.000543167603080749,0.000546201107223365,4.96733167310074e-06,6.03194532201436e-05,9.15817229270446e-05,"2020/11/13","US_AR",2915918,2312,4,130318,2148,176521.739130435,797.10144927536,20072.4637681159,25434.7826086956,0.0446919289225554,0.000736646229420718,0.0605372781849266,0.000273362093610095,0.00688375453909058,0.00872273589610395,"2020-11-13","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099997011267221,0.00999957964630265,0.00999982260714156,"2020-11-13","US_AR",0.8354852,1.3804015,0.8354852,1.3879658,0.490452,1.2921138,0.490452,1.3294429,41.8079504,39.859765,36.0608488,34.4725865,86.1365144,NA,10.5801249,38.8752633,55.3445803,20.5010894,38.829917,13.9189775,1.4881657,12.5317149,25.9682023,7.434772,20.8532685,13.9935158,17.8125405,60.616844,48.9199473,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-13",-8,-2,58,-4,-21,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-14,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,132166,2159,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,1848,11,1619.71428571429,13,-464,7,35.7142857142858,-0.142857142857142,2915918,"US_AR","2020/11/14","US",329064917,1848,11,132166,2159,180710.946390224,180209.233084862,181214.056495498,1475.12919397026,19827.8989552387,29787.1886627273,0.000549165034175381,0.000547640370562084,0.000550693942543555,4.48279083476487e-06,6.02552807391458e-05,9.05207061703491e-05,"2020/11/14","US_AR",2915918,1848,11,132166,2159,176521.739130435,0,18333.3333333333,23768.115942029,0.0453256916003811,0.000740418626312537,0.0605372781849266,0,0.0062873281530322,0.00815116060946467,"2020-11-14","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999971960168001,0.00999959918158161,0.0099998400217784,"2020-11-14","US_AR",0.8713884,1.3073566,1.1258083,1.3548131,0.7200393,1.3030775,0.983955,1.3779846,42.4450591,40.2480126,35.8516561,34.5875581,86.6830236,NA,10.2456587,38.9512151,55.9899567,20.0018055,38.8699106,13.5735938,1.4558442,12.4692404,25.5938544,7.4264531,20.740413,13.9654877,17.5610754,61.5365871,49.5054168,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-14",-15,-5,22,0,-11,4
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-15,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,133040,2183,58.33,58.33,68.57,68.57,56.11,56.11,58.97,58.97,37.5,37.5,874,24,1596.28571428571,14,-974,13,-23.4285714285716,1,2915918,"US_AR","2020/11/15","US",329064917,874,24,133040,2183,181833.921308757,181330.864682688,182338.373538215,1122.97491853341,19774.0068381945,29551.6482001351,0.000552577658434361,0.000551048912584893,0.000554110645402574,3.4126242589799e-06,6.00915072274158e-05,8.98049189489716e-05,"2020/11/15","US_AR",2915918,874,24,133040,2183,177463.768115942,942.028985507262,16231.884057971,24420.2898550725,0.0456254256806947,0.000748649310440143,0.0608603424773749,0.0003230642924483,0.00556664626987832,0.00837482050423657,"2020-11-15","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999973807667204,0.00999961867516511,0.00999985747817898,"2020-11-15","US_AR",1.1686211,1.3083697,1.4092196,1.3609562,1.0327383,1.3489244,1.2915055,1.4007406,41.5129849,40.5906628,36.0811628,35.0553754,86.9354178,NA,10.0669902,38.3519403,56.3872135,19.767609,39.0267535,13.57432,1.4398831,12.3704866,25.0153374,7.4649018,20.8367628,13.6931149,17.6831081,62.6182036,50.2269154,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-15",-10,-1,45,-2,-14,2
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-16,2,0,2,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,134348,2225,58.33,58.33,68.57,68.57,54.44,54.44,58.97,58.97,25,25,1308,42,1648.14285714286,16.7142857142857,434,18,51.8571428571429,2.71428571428572,2915918,"US_AR","2020/11/16","US",329064917,1308,42,134348,2225,184977.230015045,184468.56723585,185487.295406225,3143.30870628802,20731.5085516366,31093.1762177826,0.000562129903428889,0.000560584120961912,0.000563679948313131,9.552244994528e-06,6.30012726383609e-05,9.44894901019869e-05,"2020/11/16","US_AR",2915918,1308,42,134348,2225,178985.507246377,1521.73913043475,16304.3478260869,24927.536231884,0.0460739979656492,0.000763053007663453,0.061382215565176,0.000521873087801082,0.0055914973692974,0.00854877820017025,"2020-11-16","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999975655169821,0.00999963812597579,0.00999987497742062,"2020-11-16","US_AR",1.5393708,1.3140832,1.5393708,1.3763171,1.5712396,1.3767711,1.5712396,1.4406657,37.2851071,40.0935937,31.1741432,34.7340432,87.5819726,NA,9.9737011,37.8453684,55.6570944,19.0094317,38.0652449,12.4718128,1.4150295,11.8239162,24.2956773,7.5186581,20.4394871,13.6416105,18.3812017,63.8365324,50.4907854,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-16",-11,-5,19,-8,-24,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-17,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,135902,2245,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25,1554,20,1666.71428571429,19,246,-22,18.5714285714287,2.28571428571428,2915918,"US_AR","2020/11/17","US",329064917,1554,20,135902,2245,186609.680633901,186097.953135565,187122.815267718,1632.45061885595,20784.4236399536,32056.2540742123,0.00056709078055228,0.000565535684667243,0.000568650152601099,4.96087712339127e-06,6.31620770437635e-05,9.74162009322079e-05,"2020/11/17","US_AR",2915918,1554,20,135902,2245,181304.347826087,2318.84057971014,16449.2753623188,25942.0289855072,0.0466069347629117,0.000769911911103124,0.0621774507465872,0.000795235181411186,0.0056411995681356,0.00889669359203765,"2020-11-17","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099997750267585,0.00999965753294655,0.00999989252057045,"2020-11-17","US_AR",1.9020232,1.2601459,2.0207561,1.3395416,2.2373423,1.2243926,2.4070262,1.3203315,38.3438683,40.0382442,32.7038087,34.67832,88.2641455,NA,10.0601149,37.8700796,56.990136,18.6859774,38.2293604,11.8461664,1.5804686,12.0529151,24.2602362,7.414622,20.2919102,13.5436237,18.2341436,64.3003402,51.8187565,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-17",-10,-3,40,-5,-23,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-18,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,137617,2275,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25,1715,30,1631.42857142857,21.2857142857143,161,10,-35.2857142857144,2.28571428571428,2915918,"US_AR","2020/11/18","US",329064917,1715,30,137617,2275,189289.975725428,188773.035662605,189808.331387824,2680.29509152693,20804.5609842441,32318.8493489919,0.000575235966967054,0.000573665030546556,0.000576811205272982,8.14518641477339e-06,6.32232727022798e-05,9.82142054024918e-05,"2020/11/18","US_AR",2915918,1715,30,137617,2275,182028.985507246,724.637681159424,15579.7101449275,26376.8115942029,0.0471950857328635,0.000780200266262632,0.0624259617407782,0.000248510994190997,0.00534298637510641,0.00904580018855224,"2020-11-18","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999979350185293,0.00999967689502489,0.00999991010868097,"2020-11-18","US_AR",0.9050258,1.2521317,0.9050258,1.3392942,0.7709173,1.1881306,0.7709173,1.2895252,38.529091,40.1320318,31.4081868,34.28264,88.7454211,NA,9.9125342,37.4559108,57.3287074,18.6722982,37.7110887,11.8791898,1.9101884,12.1606461,24.1771037,7.7030777,20.873892,13.9545733,18.9486395,64.4425809,52.5588492,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-18",-8,-1,50,-5,-22,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-19,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,139855,2297,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25,2238,22,1692.71428571429,21.8571428571429,523,-8,61.2857142857144,0.571428571428573,2915918,"US_AR","2020/11/19","US",329064917,2238,22,139855,2297,192008.542242918,191485.722182625,192532.789776823,2718.56651748967,21882.7580677845,32621.7409140362,0.000583497456955942,0.000581908651728513,0.000585090600152986,8.26148998888773e-06,6.64998209693212e-05,9.91346668354687e-05,"2020/11/19","US_AR",2915918,2238,22,139855,2297,182753.623188406,724.637681159424,14565.2173913044,26304.3478260869,0.0479625970277628,0.00078774506004627,0.0626744727349691,0.000248510994190997,0.00499507098323902,0.00902094908913315,"2020-11-19","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999981197698147,0.00999969621117754,0.00999992774278541,"2020-11-19","US_AR",1.7271647,1.2908587,1.8150543,1.3893591,1.6415423,1.2032886,1.7031198,1.3114928,40.1626473,39.9428394,33.2924583,33.7065367,89.5212833,NA,9.8607346,36.4464514,56.8598507,18.2827546,37.4421763,11.4269907,1.6809386,12.4583635,24.1173223,7.5409896,21.3589002,14.5280995,18.4137754,65.0255314,52.7509197,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-19",-10,0,47,-5,-23,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-20,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,141916,2321,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25,2061,24,1656.85714285714,24.7142857142857,-177,2,-35.8571428571429,2.85714285714286,2915918,"US_AR","2020/11/20","US",329064917,2061,24,141916,2321,194608.894959762,194080.670728016,195138.556845437,2600.35271684357,23305.5424881028,33725.8475247763,0.00059139970536501,0.000589794477325021,0.000593009302311728,7.90224840906868e-06,7.08235405359325e-05,0.000102489951928775,"2020/11/20","US_AR",2915918,2061,24,141916,2321,185144.927536232,2391.30434782608,15797.1014492754,26956.5217391304,0.0486694070272209,0.000795975744173876,0.0634945590157994,0.000820086280830284,0.00541753967336371,0.00924460898390505,"2020-11-20","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999983045214417,0.00999971548039535,0.009999945423893,"2020-11-20","US_AR",1.5100851,1.3861628,1.6219432,1.5001726,2.1811695,1.5135625,2.2587697,1.6307469,41.9806353,39.9779129,34.461704,33.4879199,89.0807987,NA,9.762663,36.5481106,56.8013069,18.3484729,38.3359207,11.2474891,1.7265106,12.6139695,24.2159161,7.7356756,21.5803655,14.4701422,18.2926312,64.7465848,52.9778882,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-20",-10,-1,56,-1,-23,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-11-21,2,0,1,1,1,1,3,1,1,0,1,1,1,1,3,0,NA,1,NA,NA,2,1,2,2,NA,NA,3,1,NA,NA,NA,143821,2337,54.63,54.63,65,65,52.22,52.22,56.41,56.41,25,25,1905,16,1665,25.4285714285714,-156,-8,8.14285714285711,0.714285714285712,2915918,"US_AR","2020/11/21","US",329064917,1905,16,143821,2337,196253.035704013,195721.443698878,196786.071547158,1644.14074425114,23479.8801635593,34193.1212334498,0.000596396107774724,0.000594780645360861,0.000598015957888205,4.99640240971401e-06,7.13533377475159e-05,0.000103909956567779,"2020/11/21","US_AR",2915918,1905,16,143821,2337,187391.304347826,2246.37681159421,16594.2028985507,26159.4202898551,0.0493227175798496,0.000801462866925613,0.0642649430977915,0.000770384081992089,0.0056909017669738,0.00897124689029495,"2020-11-21","US","USAR",3017825,0.02,0,0.01,0,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.009999848927341,0.00999973470169816,0.00999996315298384,"2020-11-21","US_AR",0.7484079,1.3576385,0.7484079,1.4365213,0.750725,1.516103,0.750725,1.5960288,38.1781332,39.3956273,33.7587589,33.2201459,89.1516315,NA,9.7968064,35.7253284,55.9814532,18.1820751,37.379139,11.0574866,1.692303,12.6451089,24.4616136,7.9845133,21.8331245,14.3795388,18.4451076,64.3329939,52.9278055,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-11-21",-16,-2,23,12,-10,3
