"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-21,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,8456,43,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,245,0,200.714285714286,0.571428571428571,13,-2,6.71428571428572,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-21",8456,245,200.714,43,0,0.571,9654.081,279.713,229.152,49.092,0,0.652,1.17,9,10.275,91,103.893,NA,NA,NA,NA,605090,13443,690.822,15.348,10110,11.542,0.02,50.4,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/21","CY",875899,245,0,8456,43,4309.44056214829,4110.96495263087,4517.49848823305,0,0,0,0.00492001995909151,0.00469342350274503,0.0051575563943252,0,0,0,"2020/11/21","CY",875899,245,0,8473,52,4782.60869565217,217.391304347826,942.028985507246,1231.88405797101,0.00967348975167228,5.93675754853014e-05,0.00546022851453441,0.000248192205206109,0.00107549955589314,0.00140642249616795,"2020-W47","2020-11-21","CY","Cyprus",91,9,4.11006291821317,NA,"2020-11-21",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0301071932241117,0.0273146233929338,0.0328997630552896,0.00121067002562077,0.000345271499914228,0.0020760685513273,0.00953106442556347,0.00877592700246477,0.0102862018486622,0.0190579504187986,0.0177722178790103,0.0203436829585869
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-22,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,8643,44,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,187,1,209.285714285714,0.714285714285714,-58,1,8.57142857142856,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-22",8643,187,209.286,44,1,0.714,9867.576,213.495,238.938,50.234,1.142,0.815,1.16,9,10.275,97,110.743,NA,NA,36,41.101,614567,9477,701.641,10.82,10987,12.544,0.019,52.5,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/22","CY",875899,187,1,8643,44,4379.5918399069,4182.17769880563,4586.32465322,0,0,0,0.00500011056058621,0.00477472596589975,0.00523613413557955,0,0,0,"2020/11/22","CY",875899,187,1,8660,53,4782.60869565217,0,942.028985507246,1231.88405797101,0.00988698468659058,6.05092596292495e-05,0.00546022851453441,0,0.00107549955589314,0.00140642249616795,"2020-W47","2020-11-22","CY","Cyprus",97,9,4.11006291821317,NA,"2020-11-22",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0315815756935183,0.0289275419544009,0.0342356094326356,0.00178049356502885,0.000750222426052914,0.00281076470400478,0.00946841294041186,0.00861164867489972,0.010325177205924,0.0189365284982826,0.0174756196948578,0.0203974373017075
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-23,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,8947,44,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,304,0,237.428571428571,0.571428571428571,117,-1,28.1428571428571,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-23",8947,304,237.429,44,0,0.571,10214.648,347.072,271.068,50.234,0,0.652,1.17,12,13.7,110,125.585,NA,NA,NA,NA,625429,10862,714.042,12.401,11421,13.039,0.021,48.1,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/11/23","CY",875899,1465,4,6819,22,8643,44,7156,7605,0.00986757605614346,0.00167256727088397,0.00816989173409263,0.00868250791472533,"2020/11/23","CY",875899,304,0,8947,44,4405.60010105971,4206.97657533295,4613.60121762058,0,0,0,0.00502980377995604,0.00480303845001872,0.00526727535665709,0,0,0,"2020/11/23","CY",875899,304,0,8964,53,5072.46376811594,289.855072463768,1086.95652173913,1449.27536231884,0.0102340566663508,6.05092596292495e-05,0.00579115145480922,0.000330922940274813,0.00124096102603055,0.00165461470137406,"2020-W48","2020-11-23","CY","Cyprus",110,12,5.13757864776647,0.228336828789621,"2020-11-23",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0330396911191915,0.0305531853081978,0.0355261969301851,0.0025435028352779,0.00138352586610076,0.00370347980445503,0.00898577923098673,0.0081051138866446,0.00986644457532886,0.0179765246706082,0.016474847819552,0.0194782015216644
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-24,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,9199,46,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,252,2,240.857142857143,0.857142857142857,-52,2,3.42857142857144,0.285714285714286,875899,"CY","CYP","Europe","Cyprus","2020-11-24",9199,252,240.857,46,2,0.857,10502.352,287.704,274.983,52.517,2.283,0.979,1.16,11,12.559,101,115.31,NA,NA,NA,NA,636453,11024,726.628,12.586,11341,12.948,0.021,47.1,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/24","CY",875899,252,2,9199,46,4602.36575373439,4403.35362552869,4810.37235082475,0,0,0,0.00525444800568832,0.0050272390144625,0.00549192583942298,0,0,0,"2020/11/24","CY",875899,252,2,9216,55,5217.39130434783,144.927536231884,1159.42028985507,1594.20289855072,0.0105217610706257,6.27926279171457e-05,0.00595661292494663,0.000165461470137406,0.00132369176109925,0.00182007617151147,"2020-W48","2020-11-24","CY","Cyprus",101,11,5.13757864776647,0.228336828789621,"2020-11-24",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0344661245413367,0.0321666978708696,0.0367655512118038,0.00351045730828138,0.00228318625260642,0.00473772836395634,0.00808625672068547,0.00732747618385184,0.0088450372575191,0.0161821350323152,0.0148897123450495,0.0174745577195809
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-25,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,9453,47,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,254,1,248.857142857143,0.857142857142857,2,-1,8,0,875899,"CY","CYP","Europe","Cyprus","2020-11-25",9453,254,248.857,47,1,0.857,10792.34,289.988,284.116,53.659,1.142,0.979,1.16,15,17.125,107,122.16,NA,NA,NA,NA,648487,12034,740.367,13.739,11617,13.263,0.021,46.7,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/25","CY",875899,254,1,9453,47,4695.91545662391,4496.89581080035,4903.74313827712,0,0,0,0.00536125221814834,0.00513403464417741,0.0055985257869653,0,0,0,"2020/11/25","CY",875899,254,1,9470,56,5579.71014492754,362.31884057971,1449.27536231884,1811.59420289855,0.0108117488431885,6.39343120610938e-05,0.00637026660029014,0.000413653675343516,0.00165461470137406,0.00206826837671758,"2020-W48","2020-11-25","CY","Cyprus",107,15,5.13757864776647,0.228336828789621,"2020-11-25",0.0268629228593163,0.00895430761977209,0,0.0179086152395442,0.0358441964072215,0.0337391004565898,0.0379492923578531,0.00465583167205632,0.00343057832365282,0.00588108502045982,0.00700670919496048,0.00623312957566111,0.00778028881425985,0.0140244512636865,0.0127039242333458,0.0153449782940271
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-26,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,9673,48,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,220,1,242,1,-34,0,-6.85714285714286,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-26",9673,220,242,48,1,1,11043.511,251.171,276.288,54.801,1.142,1.142,1.16,17,19.409,109,124.444,NA,NA,NA,NA,660632,12145,754.233,13.866,11580,13.221,0.021,47.9,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/26","CY",875899,220,1,9673,48,4768.84838359204,4570.67015808359,4975.6193553953,0,0,0,0.00544451858443957,0.00521826164670081,0.0056805857243761,0,0,0,"2020/11/26","CY",875899,220,1,9690,57,5579.71014492754,0,1449.27536231884,1811.59420289855,0.0110629193548571,6.50759962050419e-05,0.00637026660029014,0,0.00165461470137406,0.00206826837671758,"2020-W48","2020-11-26","CY","Cyprus",109,17,5.13757864776647,0.228336828789621,"2020-11-26",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0371561575210752,0.0352379050883233,0.0390744099538271,0.00590363681746464,0.00472195944449395,0.00708531419043533,0.00595922191089667,0.00512613765512975,0.00679230616666358,0.0119266109476782,0.0105029238091721,0.0133502980861843
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-27,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,9983,48,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,310,0,253.142857142857,0.714285714285714,90,-1,11.1428571428571,-0.285714285714286,875899,"CY","CYP","Europe","Cyprus","2020-11-27",9983,310,253.143,48,0,0.714,11397.433,353.922,289.009,54.801,0,0.815,1.16,16,18.267,108,123.302,NA,NA,NA,NA,673622,12990,769.064,14.83,11711,13.37,0.022,46.3,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/27","CY",875899,310,0,9983,48,4783.37353811712,4584.55589912389,4990.8132671109,0,0,0,0.00546110172304925,0.00523411477707349,0.00569793237246635,0,0,0,"2020/11/27","CY",875899,310,0,10000,57,5724.63768115942,144.927536231884,1594.20289855072,1884.05797101449,0.011416841439481,6.50759962050419e-05,0.00653572807042755,0.000165461470137406,0.00182007617151147,0.00215099911178628,"2020-W48","2020-11-27","CY","Cyprus",108,16,5.13757864776647,0.228336828789621,"2020-11-27",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0383834426700735,0.0366288443007058,0.0401380410394412,0.00715889849358943,0.00602007565422559,0.00829772133295327,0.00507121355490128,0.00431108186485626,0.00583134524494629,0.0101436685036548,0.00884692385720286,0.0114404131501068
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-28,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,10231,48,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,248,0,253.571428571429,0.714285714285714,-62,0,0.428571428571445,0,875899,"CY","CYP","Europe","Cyprus","2020-11-28",10231,248,253.571,48,0,0.714,11680.57,283.138,289.498,54.801,0,0.815,1.15,16,18.267,114,130.152,NA,NA,NA,NA,688146,14524,785.645,16.582,11865,13.546,0.021,46.8,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/28","CY",875899,248,0,10231,48,4765.32928055932,4567.22712632331,4972.02405837798,0,0,0,0.0054405008803062,0.00521433079193298,0.00567648103077864,0,0,0,"2020/11/28","CY",875899,248,0,10248,57,5724.63768115942,0,1594.20289855072,1884.05797101449,0.0116999791071802,6.50759962050419e-05,0.00653572807042755,0,0.00182007617151147,0.00215099911178628,"2020-W48","2020-11-28","CY","Cyprus",114,16,5.13757864776647,0.228336828789621,"2020-11-28",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0395070013851031,0.0378794097429977,0.0411345930272085,0.00834373707026804,0.00722642908411671,0.00946104505641938,0.00440464265345083,0.00375150697554432,0.00505777833135734,0.00880093522996245,0.0076871217857523,0.00991474867417261
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-29,1,1,2,1,2,1,4,1,1,1,2,0,2,0,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,10383,48,72.22,72.22,76.19,76.19,75,75,71.15,71.15,100,100,152,0,248.571428571429,0.571428571428571,-96,0,-5,-0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-29",10383,152,248.571,48,0,0.571,11854.106,173.536,283.79,54.801,0,0.652,1.15,15,17.125,119,135.86,2,2.283,45,51.376,695774,7628,794.354,8.709,11601,13.245,0.021,46.7,"tests performed",NA,NA,NA,NA,NA,72.22,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/29","CY",875899,152,0,10383,48,4701.54843474126,4506.06495414778,4905.51243915626,0,0,0,0.00536768329994812,0.00514450290975076,0.00560054576972489,0,0,0,"2020/11/29","CY",875899,152,0,10400,57,6086.95652173913,362.318840579711,1884.05797101449,2101.44927536232,0.0118735150970603,6.50759962050419e-05,0.00694938174577107,0.000413653675343517,0.00215099911178628,0.00239919131699239,"2020-W48","2020-11-29","CY","Cyprus",119,15,5.13757864776647,0.228336828789621,"2020-11-29",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0405127152791815,0.0389699486433881,0.0420554819149748,0.00939546685667596,0.00829057940389267,0.0105003543094592,0.00398754294616068,0.00330899846104373,0.00466608743127763,0.00795617046945214,0.00679452069671812,0.00911782024218616
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-11-30,1,1,2,1,2,1,4,1,1,1,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,10565,49,65.74,65.74,77.38,77.38,71.11,71.11,66.67,66.67,100,100,182,1,231.142857142857,0.714285714285714,30,1,-17.4285714285714,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-11-30",10565,182,231.143,49,1,0.714,12061.893,207.787,263.892,55.943,1.142,0.815,1.16,14,15.984,127,144.994,NA,NA,NA,NA,703407,7633,803.069,8.714,11140,12.718,0.021,48.2,"tests performed",NA,NA,NA,NA,NA,65.74,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,"2020/11/30","CY",875899,1740,4,8397,23,10383,48,8874,9326,0.0118541064666132,0.0019865304104697,0.0101313050933955,0.01064734632646,"2020/11/30","CY",875899,182,1,10565,49,4749.70591799071,4555.9832756114,4951.66574209351,0,0,0,0.00542266393498646,0.00520149386585828,0.00565323826387918,0,0,0,"2020/11/30","CY",875899,182,1,10582,58,6304.34782608696,217.391304347826,2101.44927536232,2246.3768115942,0.0120813016112588,6.621768034899e-05,0.00719757395097718,0.000248192205206109,0.00239919131699239,0.0025646527871298,"2020-W49","2020-11-30","CY","Cyprus",127,14,5.02341023337165,0.228336828789621,"2020-11-30",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0413993390378307,0.0399036211747328,0.0428950569009287,0.0102748380422568,0.00920064624698129,0.0113490298375322,0.00384292906531371,0.00308290662165732,0.00460295150897011,0.00765529159867924,0.00635345421224339,0.00895712898511509
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-12-01,1,1,2,1,2,1,4,1,1,1,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,10883,49,65.74,65.74,77.38,77.38,71.11,71.11,66.67,66.67,100,100,318,0,240.571428571429,0.428571428571429,136,-1,9.42857142857144,-0.285714285714286,875899,"CY","CYP","Europe","Cyprus","2020-12-01",10883,318,240.571,49,0,0.429,12424.949,363.056,274.657,55.943,0,0.489,1.17,14,15.984,131,149.561,NA,NA,NA,NA,713502,10095,814.594,11.525,11007,12.567,0.022,45.8,"tests performed",NA,NA,NA,NA,NA,65.74,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01","CY",875899,318,0,10883,49,4762.49951393659,4568.22488976903,4965.03612837524,0,0,0,0.00543727018062195,0.00521546992263837,0.00566850302189549,0,0,0,"2020/12/01","CY",875899,318,0,10900,58,6594.20289855072,289.855072463768,2173.91304347826,2463.76811594203,0.0124443571690343,6.621768034899e-05,0.00752849689125199,0.000330922940274813,0.0024819220520611,0.00281284499233591,"2020-W49","2020-12-01","CY","Cyprus",131,14,5.02341023337165,0.228336828789621,"2020-12-01",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0421692762445003,0.0406913662400748,0.0436471862489258,0.0109694786293115,0.00996135743985103,0.0119775998187719,0.00401886439698133,0.00324691721504108,0.00479081157892159,0.00799316778142992,0.00667604449096234,0.00931029107189749
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-12-02,1,1,2,1,2,1,4,1,1,1,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,11175,52,65.74,65.74,77.38,77.38,71.11,71.11,66.67,66.67,100,100,292,3,246,0.714285714285714,-26,3,5.42857142857142,0.285714285714286,875899,"CY","CYP","Europe","Cyprus","2020-12-02",11175,292,246,52,3,0.714,12758.32,333.372,280.854,59.368,3.425,0.815,1.17,14,15.984,124,141.569,NA,NA,NA,NA,722589,9087,824.968,10.374,10586,12.086,0.023,43,"tests performed",NA,NA,NA,NA,NA,65.74,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/02","CY",875899,292,3,11175,52,5055.2969210621,4860.25099565379,5258.17020210543,0,0,0,0.00577155233772627,0.00554887149734591,0.00600316954592416,0,0,0,"2020/12/02","CY",875899,292,3,11192,61,6739.13043478261,144.927536231884,2173.91304347826,2608.69565217391,0.0127777289390672,6.96427327808343e-05,0.00769395836138939,0.000165461470137406,0.0024819220520611,0.00297830646247331,"2020-W49","2020-12-02","CY","Cyprus",124,14,5.02341023337165,0.228336828789621,"2020-12-02",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0428267860687917,0.0413472487233392,0.0443063234142442,0.0114922981604834,0.0105822486585102,0.0124023476624566,0.0044228225965503,0.00367760488868234,0.00516804030441826,0.00879585513074667,0.00752788476390277,0.0100638254975906
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-12-03,2,1,2,1,2,1,4,1,1,1,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,4,1,0,NA,NA,11523,54,69.44,69.44,80.95,80.95,75,75,71.15,71.15,100,100,348,2,264.285714285714,0.857142857142857,56,-1,18.2857142857143,0.142857142857143,875899,"CY","CYP","Europe","Cyprus","2020-12-03",11523,348,264.286,54,2,0.857,13155.626,397.306,301.731,61.651,2.283,0.979,1.18,14,15.984,124,141.569,NA,NA,NA,NA,732611,10022,836.41,11.442,10283,11.74,0.026,38.9,"tests performed",NA,NA,NA,NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/03","CY",875899,348,2,11523,54,5274.61682519273,5078.16278948708,5478.6708906227,0,0,0,0.00602194639472442,0.00579765793714467,0.00625491168573397,0,0,0,"2020/12/03","CY",875899,348,2,11540,63,6811.59420289855,72.463768115942,2028.98550724638,2681.15942028986,0.0131750350211611,7.19261010687305e-05,0.0077766890964581,8.27307350687031e-05,0.00231646058192369,0.00306103719754202,"2020-W49","2020-12-03","CY","Cyprus",124,14,5.02341023337165,0.228336828789621,"2020-12-03",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0433777808829282,0.0418861543994717,0.0448694073663847,0.0118766291752186,0.0110763937933215,0.0126768645571157,0.00471150677582394,0.00387498427327673,0.00554802927837115,0.00940908885701854,0.00798016244263405,0.010838015271403
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-12-04,2,1,2,1,2,1,4,1,1,1,2,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,4,1,0,NA,NA,11812,57,69.44,69.44,80.95,80.95,75,75,71.15,71.15,100,100,289,3,261.285714285714,1.28571428571429,-59,1,-3,0.428571428571429,875899,"CY","CYP","Europe","Cyprus","2020-12-04",11812,289,261.286,57,3,1.286,13485.573,329.947,298.306,65.076,3.425,1.468,1.18,13,14.842,111,126.727,NA,NA,NA,NA,742200,9589,847.358,10.948,9797,11.185,0.027,37.5,"tests performed",NA,NA,NA,NA,NA,69.44,875899,127.657,37.3,13.416,8.563,32415.132,NA,141.171,9.24,19.6,52.7,NA,3.4,80.98,0.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/04","CY",875899,289,3,11812,57,5561.19269058449,5364.27135485478,5765.34296942695,0,0,0,0.00634912551628041,0.00612430354967272,0.00658220065261742,0,0,0,"2020/12/04","CY",875899,289,3,11829,66,6811.59420289855,0,2028.98550724638,2681.15942028986,0.0135049817387621,7.53511535005748e-05,0.0077766890964581,0,0.00231646058192369,0.00306103719754202,"2020-W49","2020-12-04","CY","Cyprus",111,13,5.02341023337165,0.228336828789621,"2020-12-04",0.0443034897754656,0.00424151413568152,0.0105263157894737,0.00848302827136303,0.0438296093516736,0.0423223773950813,0.0453368413082659,0.0121702185005467,0.0114648017420866,0.0128756352590068,0.00445744374019182,0.00354327967666637,0.00537160780371728,0.00900235055797529,0.00743793592526241,0.0105667651906882
