"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-22,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2308786,123301,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,31388,389,28277.8571428571,600.857142857143,6115,90,1678.85714285714,0.285714285714334,329064917,"US","USA","North America","United States","2020-06-22",2308786,31388,28277.857,123301,389,600.857,6975.129,94.827,85.431,372.508,1.175,1.815,1.25,5325,16.087,28963,87.501,NA,NA,NA,NA,31252503,542500,94.418,1.639,618798,1.869,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/06/22","US",329064917,186843,4243,1122871,52293,2280912,119975,2137887,2280897,0.0069314955261548,0.000567799818052315,0.0064968548439942,0.00693144994244403,"2020/06/22","US",329064917,31006,388,2305199,123247,10368104.982472,10348378.6549252,10387868.9128174,48979.7354217805,647359.18286977,870685.270953747,0.0315077799146604,0.0314478333007016,0.0315678408002923,0.0001488452061931,0.00196726891694069,0.00264593770399944,"2020/06/22","US",329064917,31388,389,2308785,123301,9462463.76811594,22028.9855072461,466666.666666666,719202.898550725,0.0070161991775015,0.000374701141416422,0.0287556141030858,6.69441935897594e-05,0.00141815989051992,0.0021855957940078,"2020-06-22",0.061624649859944,0,0,0,0.0418361501235133,0.0389226744375416,0.044749625809485,0.00197296853150211,0.0017894817971121,0.00215645526589212,2.41822059480255e-09,-1.16175805124947e-08,1.64540217020998e-08,0.00162103533361468,-0.00168614781331954,0.0049282184805489,"US","United States",NA,NA,NA,NA,NA,"2020-06-22",-16,-5,43,-32,-38,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-23,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2344930,124142,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,36144,841,30104.5714285714,603.714285714286,4756,452,1826.71428571429,2.85714285714278,329064917,"US","USA","North America","United States","2020-06-23",2344930,36144,30104.571,124142,841,603.714,7084.324,109.196,90.95,375.048,2.541,1.824,1.27,5392,16.29,30355,91.706,NA,NA,NA,NA,31952713,700210,96.533,2.115,622713,1.881,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/23","US",329064917,36172,841,2341371,124088,10475347.1330538,10455417.7698788,10495314.4841433,107242.150581798,690393.959521038,901124.752668949,0.0318336795929352,0.0317731159711529,0.0318943586567246,0.00032589967827472,0.00209804790439279,0.0027384406726924,"2020/06/23","US",329064917,36144,841,2344929,124142,9488768.11594203,26304.3478260878,438115.942028986,695579.710144928,0.00712603768696497,0.000377256868133408,0.0288355507552998,7.99366522140914e-05,0.00133139669224898,0.0021138069548293,"2020-06-23",0.061624649859944,0,0,0,0.0418361501271694,0.0389226744419628,0.044749625812376,0.00197296853150211,0.0017894817971121,0.00215645526589212,3.61164404501171e-09,-1.67739339139133e-08,2.39972220039367e-08,0.00171194351138461,-0.00168476768484795,0.00510865470761717,"US","United States",NA,NA,NA,NA,NA,"2020-06-23",-13,0,54,-30,-38,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-24,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2379799,124899,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,34869,757,31283.4285714286,606,-1275,-84,1178.85714285714,2.28571428571433,329064917,"US","USA","North America","United States","2020-06-24",2379799,34869,31283.429,124899,757,606,7189.668,105.344,94.511,377.335,2.287,1.831,1.28,5292,15.988,31270,94.471,NA,NA,NA,NA,32718319,765606,98.846,2.313,631404,1.908,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/24","US",329064917,34441,756,2375812,124844,10564051.2750376,10543954.0354843,10584186.8208123,88704.141983794,707426.449241215,950836.9944339,0.0321032438564017,0.0320421700727346,0.0321644340493833,0.000269564263466573,0.0021498081767289,0.00288951190270429,"2020/06/24","US",329064917,34869,757,2379798,124899,9575724.63768116,86956.5217391308,485797.101449275,734565.217391305,0.00723200158101327,0.000379557326070102,0.0290998041510489,0.000264253395749055,0.00147629563758471,0.00223228056059013,"2020-06-24",0.061624649859944,0,0,0,0.0418361501308256,0.0389226744463716,0.0447496258152797,0.00197296853150211,0.0017894817971121,0.00215645526589212,5.3940375563353e-09,-2.41902314036062e-08,3.49783065162768e-08,0.00180794984871596,-0.00167793302910322,0.00529383272653513,"US","United States",NA,NA,NA,NA,NA,"2020-06-24",-12,-1,57,-30,-36,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-25,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2419613,125441,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,39814,542,32981,585,4945,-215,1697.57142857143,-21,329064917,"US","USA","North America","United States","2020-06-25",2419613,39814,32981,125441,542,585,7309.951,120.283,99.64,378.973,1.637,1.767,1.29,5319,16.069,31922,96.44,NA,NA,NA,NA,33491727,773408,101.183,2.337,641794,1.939,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/25","US",329064917,40352,545,2416164,125389,10656637.7213011,10636364.9424418,10676949.139824,92586.446263494,731445.401516708,1043423.44069739,0.0323846061088946,0.0323229988763638,0.0324463307640418,0.000281362252492854,0.00222279970829193,0.00317087415519715,"2020/06/25","US",329064917,39814,542,2419612,125441,9637826.08695652,62101.4492753614,502318.840579709,752826.086956521,0.00735299290504433,0.000381204417485806,0.0292885251178463,0.000188720966797446,0.00152650378277703,0.00228777377369743,"2020-06-25",0.061624649859944,0,0,0,0.0418361501344818,0.0389226744507678,0.0447496258181958,0.00197296853150211,0.0017894817971121,0.00215645526589212,8.05606554703031e-09,-3.48412467610375e-08,5.09533778550981e-08,0.00190934025202055,-0.00166503688738412,0.00548371739142522,"US","United States",NA,NA,NA,NA,NA,"2020-06-25",-13,1,64,-29,-36,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-26,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2465116,126070,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,45503,629,35024.7142857143,580.285714285714,5689,87,2043.71428571428,-4.71428571428567,329064917,"US","USA","North America","United States","2020-06-26",2465116,45503,35024.714,126070,629,580.286,7447.421,137.47,105.814,380.873,1.9,1.753,1.3,5290,15.982,31850,96.223,NA,NA,NA,NA,34297817,806090,103.618,2.435,656426,1.983,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/26","US",329064917,45421,631,2461585,126020,10773426.7963195,10752932.5544672,10793960.0985812,116789.075018369,848089.807111854,1156076.80824962,0.0327395180699845,0.0326772378304529,0.0328019170107435,0.000354911961089941,0.00257727203143887,0.00351321805675694,"2020/06/26","US",329064917,45503,629,2465115,126070,9710652.17391304,72826.0869565215,538333.333333332,803985.507246377,0.00749127261111217,0.000383115894423956,0.0295098373367862,0.000221312218939832,0.00163594873084976,0.00244324285486312,"2020-06-26",0.061624649859944,0,0,0,0.041836150138138,0.0389226744551514,0.0447496258211245,0.00197296853150211,0.0017894817971121,0.00215645526589212,1.20318391224071e-08,-5.01134639787348e-08,7.41771422235489e-08,0.00201641666143287,-0.00164542146245754,0.00567825478532328,"US","United States",NA,NA,NA,NA,NA,"2020-06-26",-17,-3,57,-28,-36,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-27,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2506339,126578,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,41223,508,36316.2857142857,566.428571428571,-4280,-121,1291.57142857143,-13.8571428571429,329064917,"US","USA","North America","United States","2020-06-27",2506339,41223,36316.286,126578,508,566.429,7571.961,124.54,109.716,382.408,1.535,1.711,1.29,5314,16.054,32566,98.386,NA,NA,NA,NA,34991394,693577,105.713,2.095,672142,2.031,0.094,10.6,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/27","US",329064917,41154,504,2502739,126524,10854057.4616431,10833410.3750164,10874743.898961,80630.6653236691,921132.604351632,1192076.9802274,0.0329845477317873,0.0329218030101228,0.0330474120368202,0.000245029661802778,0.00279924281430351,0.00362261948522273,"2020/06/27","US",329064917,41223,508,2506338,126578,9769565.2173913,58913.0434782617,576086.95652174,834710.144927537,0.00761654576504125,0.000384659662761922,0.0296888690124062,0.000179031675619986,0.00175067874683748,0.00253661238802779,"2020-06-27",0.061624649859944,0,0,0,0.0418361501417941,0.0389226744595225,0.0447496258240657,0.00197296853150211,0.0017894817971121,0.00215645526589212,1.79697088885842e-08,-7.19740374564228e-08,1.07913455233591e-07,0.00212949794998631,-0.00161837434212728,0.0058773702420999,"US","United States",NA,NA,NA,NA,NA,"2020-06-27",-19,-1,62,-20,-12,4
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-28,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2546782,126870,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,40443,292,38483.4285714286,565.428571428571,-780,-216,2167.14285714286,-1,329064917,"US","USA","North America","United States","2020-06-28",2546782,40443,38483.429,126870,292,565.429,7694.144,122.183,116.263,383.29,0.882,1.708,1.27,5252,15.867,32575,98.413,529,1.598,7784,23.516,35556554,565160,107.421,1.707,692364,2.092,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/28","US",329064917,40562,289,2543301,126813,10906474.0507645,10885727.5034585,10927260.1378463,52416.5891213696,910517.940616762,1185728.25116226,0.0331438372409797,0.0330807902668593,0.0332070043730804,0.000159289509192405,0.00276698576353177,0.00360332624325997,"2020/06/28","US",329064917,40443,292,2546781,126870,9821086.95652174,51521.7391304355,599275.362318842,825289.855072465,0.00773944856601046,0.000385547025664848,0.0298454391493875,0.000156570136981316,0.00182114631903723,0.00250798493682164,"2020-06-28",0.061624649859944,0,0,0,0.0418361501454503,0.0389226744638811,0.0447496258270195,0.00197296853150211,0.0017894817971121,0.00215645526589212,2.68379949445217e-08,-1.03206247927163e-07,1.56882237816206e-07,0.00224892087321549,-0.0015831244629979,0.00608096620942888,"US","United States",NA,NA,NA,NA,NA,"2020-06-28",-17,-4,55,-22,-12,3
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-29,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2587430,127261,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,40648,391,39806.2857142857,565.714285714286,205,99,1322.85714285714,0.285714285714221,329064917,"US","USA","North America","United States","2020-06-29",2587430,40648,39806.286,127261,391,565.714,7816.947,122.803,120.26,384.471,1.181,1.709,1.27,5389,16.281,33742,101.939,NA,NA,NA,NA,36215354,658800,109.411,1.99,708979,2.142,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/06/29","US",329064917,268084,5829,1219197,46276,2548996,125804,2211361,2548961,0.00774617976063367,0.000814684234478876,0.00672013601498576,0.00774607339864189,"2020/06/29","US",329064917,40120,385,2583421,127198,10958591.9170589,10937746.6033724,10979476.9580419,52117.8662943561,891930.635635372,1173638.74352609,0.0333022189571757,0.0332388718405139,0.0333656868016771,0.000158381716196005,0.00271050054125148,0.00356658726863335,"2020/06/29","US",329064917,40648,391,2587429,127261,9854782.60869565,33695.6521739122,587173.913043479,804130.434782609,0.00786297434436014,0.000386735241058833,0.0299478373402402,0.000102398190852756,0.00178437105479548,0.00244368327718937,"2020-06-29",0.061624649859944,0,0,0,0.0418361501491064,0.0389226744682271,0.0447496258299858,0.00197296853150211,0.0017894817971121,0.00215645526589212,4.00828960061645e-08,-1.47735937205874e-07,2.27901729218203e-07,0.0023750410720127,-0.00153883779820351,0.00628891994222892,"US","United States",NA,NA,NA,NA,NA,"2020-06-29",-13,-3,46,-31,-36,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-06-30,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,3,0,0,NA,NA,2633466,127893,68.98,68.98,68.57,68.57,63.89,63.89,64.1,64.1,62.5,62.5,46036,632,41219.4285714286,535.857142857143,5388,241,1413.14285714286,-29.8571428571428,329064917,"US","USA","North America","United States","2020-06-30",2633466,46036,41219.429,127893,632,535.857,7956.027,139.08,124.529,386.381,1.909,1.619,1.27,5426,16.393,35337,106.757,NA,NA,NA,NA,37067072,851718,111.984,2.573,730623,2.207,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/30","US",329064917,46017,633,2629438,127831,11051127.8466093,11030107.2133316,11072188.5399712,92535.9295504969,912669.781968264,1194503.02081297,0.0335834276937196,0.0335195477958887,0.0336474293307032,0.000281208736543911,0.00277352502445061,0.00362999201404679,"2020/06/30","US",329064917,46036,632,2633465,127893,9885724.63768116,30942.0289855078,567608.695652174,795797.101449275,0.00800287379161723,0.000388655834739138,0.0300418675068943,9.40301666540398e-05,0.00172491404075195,0.00241835899343009,"2020-06-30",0.061624649859944,0,0,0,0.0418361501527626,0.0389226744725606,0.0447496258329647,0.00197296853150211,0.0017894817971121,0.00215645526589212,5.98643287459506e-08,-2.11081375756178e-07,3.3081003324808e-07,0.00250823413172472,-0.00148461275218452,0.00650108101563396,"US","United States",NA,NA,NA,NA,NA,"2020-06-30",-10,1,50,-30,-37,11
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-01,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2684885,128590,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,51419,697,43583.7142857143,527.285714285714,5383,65,2364.28571428571,-8.57142857142856,329064917,"US","USA","North America","United States","2020-07-01",2684885,51419,43583.714,128590,697,527.286,8111.37,155.343,131.672,388.486,2.106,1.593,1.28,5492,16.592,36526,110.35,NA,NA,NA,NA,37943102,876030,114.631,2.647,746398,2.255,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01","US",329064917,51590,690,2681028,128521,11166026.294826,11144787.8853052,11187305.1779784,114898.448216673,945051.831242789,1240833.97504164,0.0339325942024565,0.0338680525013403,0.0339972588994604,0.000349166508736855,0.00287193128899484,0.00377078780185382,"2020/07/01","US",329064917,51419,697,2684884,128590,9952971.01449275,67246.3768115938,581739.130434783,817463.768115941,0.00815913171321147,0.000390773957832764,0.0302462234662735,0.000204355959379267,0.00176785521756117,0.00248420213120423,"2020-07-01",0.0723905723905724,0,0,0,0.0418361501564188,0.0389226744768815,0.044749625835956,0.00197296853150211,0.0017894817971121,0.00215645526589212,8.94081569268871e-08,-3.0096889308845e-07,4.79785206942224e-07,0.00264889670064417,-0.00141947524499276,0.00671726864628109,"US","United States",NA,NA,NA,NA,NA,"2020-07-01",-7,4,54,-27,-37,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-02,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2741180,129323,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,56295,733,45938.1428571429,554.571428571429,4876,36,2354.42857142857,27.2857142857142,329064917,"US","USA","North America","United States","2020-07-02",2741180,56295,45938.143,129323,733,554.571,8281.444,170.074,138.785,390.701,2.214,1.675,1.27,5636,17.027,37646,113.733,NA,NA,NA,NA,38791021,847919,117.192,2.562,757042,2.287,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/02","US",329064917,55629,729,2736657,129250,11294157.2679197,11272675.9707229,11315679.5000401,128130.973093705,995643.36716406,1368820.27871212,0.0343219732169739,0.0342566934010863,0.0343873774305758,0.000389379014517385,0.00302567461837343,0.00415972717842821,"2020/07/02","US",329064917,56295,733,2741179,129323,10023115.942029,70144.9275362324,603913.043478262,850797.101449275,0.00833020737971894,0.000393001481832231,0.0304593878721778,0.000213164405904238,0.00183523983347718,0.00258549926624136,"2020-07-02",0.0870445344129555,0,0,0,0.041836150160075,0.0389226744811899,0.04474962583896,0.00197296853150211,0.0017894817971121,0.00215645526589212,1.33532250215092e-07,-4.28168321619866e-07,6.95232822050051e-07,0.00279744767122628,-0.00134237346814364,0.0069372688105962,"US","United States",NA,NA,NA,NA,NA,"2020-07-02",-4,11,77,-24,-39,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-03,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2792300,129985,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,51120,662,46740.5714285714,559.285714285714,-5175,-71,802.428571428572,4.71428571428578,329064917,"US","USA","North America","United States","2020-07-03",2792300,51120,46740.571,129985,662,559.286,8435.884,154.44,141.209,392.701,2,1.69,1.24,5597,16.909,37927,114.582,NA,NA,NA,NA,39578200,787179,119.571,2.378,754340,2.279,NA,NA,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/03","US",329064917,51565,658,2788222,129908,11391199.729261,11369534.5841995,11412906.1582032,97042.4613412283,1072074.48221073,1458274.87196946,0.0346168769162984,0.0345510384025518,0.0346828408882104,0.000294903699324557,0.00325794220783109,0.00443157199881463,"2020/07/03","US",329064917,51120,662,2792299,129985,10092826.0869565,69710.1449275352,652391.304347826,899347.826086957,0.00848555666601189,0.000395013242934068,0.0306712310111033,0.000211843138925488,0.00198256110160727,0.00273304074553459,"2020-07-03",0.0870445344129555,0,0,0,0.0418361501637311,0.0389226744854857,0.0447496258419765,0.00197296853150211,0.0017894817971121,0.00215645526589212,1.99432159887684e-07,-6.07615285960906e-07,1.00647960573627e-06,0.00295432942754854,-0.00125217229379355,0.00716083114889062,"US","United States",NA,NA,NA,NA,NA,"2020-07-03",-10,11,86,-30,-57,14
"United States","USA",NA,NA,"NAT_TOTAL",2020-07-04,3,0,2,0,2,0,4,0,1,0,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,0,NA,NA,2838085,130278,68.98,68.98,68.57,68.57,65.56,65.56,66.03,66.03,62.5,62.5,45785,293,47392.2857142857,528.571428571429,-5335,-369,651.71428571429,-30.7142857142858,329064917,"US","USA","North America","United States","2020-07-04",2838085,45785,47392.286,130278,293,528.571,8574.206,138.322,143.178,393.586,0.885,1.597,1.22,5633,17.018,38281,115.652,NA,NA,NA,NA,40185513,607313,121.405,1.835,742017,2.242,0.097,10.3,"tests performed",NA,NA,NA,NA,NA,68.98,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/04","US",329064917,45722,285,2833944,130193,11423449.9096664,11401723.6535223,11445217.5657092,32250.1804054007,1055344.92719435,1427493.79951862,0.0347148824426834,0.0346488582176092,0.0347810324784918,9.80055263849373e-05,0.00320710252802292,0.00433803096523542,"2020/07/04","US",329064917,45785,293,2838084,130278,10159420.2898551,66594.2028985508,696956.521739131,937608.695652174,0.00862469334584215,0.000395903644751045,0.0308736050700144,0.00020237405891115,0.00211799096692866,0.00284931223966417,"2020-07-04",0.0870445344129555,0,0,0,0.0418361501673873,0.038922674489769,0.0447496258450055,0.00197296853150211,0.0017894817971121,0.00215645526589212,2.97854535764958e-07,-8.59900002819141e-07,1.45560907434906e-06,0.00312000916272843,-0.00114764731912214,0.007387665644579,"US","United States",NA,NA,NA,NA,NA,"2020-07-04",-35,-2,81,-30,-28,5
