"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-11,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,79008,3143,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,1250,64,1141.71428571429,30.8571428571429,-40,25,-7.57142857142844,2,5454000,"UK_SCO","2020/11/11","GB",66647112,1250,64,79007,3142,279413.482709209,278720.599989874,280108.087893488,3295.37157912948,16136.5519312368,16136.5519312368,0.00419243196478204,0.00418203567455217,0.00420285409956681,4.94450769169035e-05,0.000242119297400865,0.000242119297400865,"2020/11/11","UK_SCO",5454000,1250,64,79006,3142,256739.130434783,2971.01449275363,25797.1014492754,39637.6811594203,0.0144858819215255,0.000576090942427576,0.0470735479345036,0.000544740464384604,0.00472994159319314,0.00726763497605799
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-12,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,80204,3188,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,1196,45,1127.71428571429,31.7142857142857,-54,-19,-14,0.857142857142858,5454000,"UK_SCO","2020/11/12","GB",66647112,1196,45,80203,3187,282711.402108175,282012.67626183,283411.859145524,6189.18582282629,22325.7377540631,22325.7377540631,0.00424191527020968,0.00423143130735853,0.00425242520854503,9.28650265119708e-05,0.000334984323912836,0.000334984323912836,"2020/11/12","UK_SCO",5454000,1196,45,80202,3187,259927.536231884,3188.40579710144,24927.5362318841,40000,0.0147051705170517,0.000584341767510084,0.0476581474572578,0.000584599522754206,0.00457050535971472,0.00733406674000733
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-13,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,81266,3244,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,1062,56,1116.42857142857,35.2857142857143,-134,11,-11.2857142857144,3.57142857142857,5454000,"UK_SCO","2020/11/13","GB",66647112,1062,56,81265,3243,286486.915126532,285781.746234839,287193.824028469,3775.51301835763,26101.2507724207,26101.2507724207,0.00429856458186114,0.00428798394497333,0.00430917132656054,5.6649311651458e-05,0.000391633635564294,0.000391633635564294,"2020/11/13","UK_SCO",5454000,1062,56,81264,3243,263623.188405797,3695.65217391305,26014.4927536232,43478.2608695652,0.0148998899889989,0.000594609460946095,0.0483357514495411,0.000677603992283288,0.00476980065156274,0.00797181167392102
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-14,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,82185,3280,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,919,36,1127.14285714286,34.8571428571429,-143,-20,10.7142857142858,-0.428571428571431,5454000,"UK_SCO","2020/11/14","GB",66647112,919,36,82184,3279,287986.300781012,287279.204463218,288695.137514384,1499.3856544795,27600.6364269002,27600.6364269002,0.00432106196561093,0.00431045240884883,0.00433169763626642,2.2497383749794e-05,0.000414131019314088,0.000414131019314088,"2020/11/14","UK_SCO",5454000,919,36,82183,3279,266304.347826087,2681.15942028986,28695.6521739131,46086.9565217391,0.0150683901723506,0.000601210121012101,0.0488273465027662,0.000491595053225129,0.00526139570478787,0.00845012037435628
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-15,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,82997,3280,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,812,0,1117.71428571429,34.4285714285714,-107,-36,-9.42857142857133,-0.428571428571423,5454000,"UK_SCO","2020/11/15","GB",66647112,812,0,82996,3279,286009.120516703,285306.742086321,286713.228087644,0,27600.6364269002,27600.6364269002,0.00429139555989617,0.00428085679220911,0.00430196027230172,0,0.000414131019314088,0.000414131019314088,"2020/11/15","UK_SCO",5454000,812,0,82995,3279,269492.753623188,3188.40579710144,31449.2753623188,46449.2753623188,0.0152172717271727,0.000601210121012101,0.0494119460255204,0.000584599522754206,0.00576627711080287,0.00851655213830562
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-16,1,1,2,1,2,1,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,84272,3286,67.59,67.59,72.62,72.62,65,65,59.62,59.62,100,100,1275,6,1114.85714285714,35.1428571428571,463,6,-2.85714285714289,0.714285714285715,5454000,"UK_SCO","2020/11/16","GB",66647112,1275,6,84271,3285,286243.868035098,285541.093982045,286948.37175642,0,26917.0845747141,27600.6364269002,0.00429491780581728,0.00428437310204898,0.00430548846222204,0,0.000403874733157442,0.000414131019314088,"2020/11/16","UK_SCO",5454000,1275,6,84270,3285,269637.68115942,144.927536231873,28913.0434782609,41956.5217391304,0.0154510451045105,0.000602310231023102,0.0494385187311002,2.65727055797347e-05,0.00530125476315747,0.00769279826533378
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-17,1,1,2,1,2,0,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,85497,3323,64.81,64.81,72.62,72.62,63.33,63.33,57.69,57.69,100,100,1225,37,1105.57142857143,34.8571428571429,-50,31,-9.28571428571422,-0.285714285714292,5454000,"UK_SCO","2020/11/17","GB",66647112,1225,37,85496,3322,289073.199355563,288365.268845886,289782.867819358,0,17746.8477900738,27600.6364269002,0.00433737022776866,0.00432674815445696,0.00434801837804102,0,0.000266280822341917,0.000414131019314088,"2020/11/17","UK_SCO",5454000,1225,37,85495,3322,269855.072463768,217.391304347839,25217.3913043478,38913.0434782609,0.0156756508984232,0.000609094242757609,0.0494783777894698,3.98590583696074e-05,0.00462365077087419,0.00713477144815931
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-18,1,1,2,1,2,0,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,86612,3377,64.81,64.81,72.62,72.62,63.33,63.33,57.69,57.69,100,100,1115,54,1086.28571428571,33.4285714285714,-110,17,-19.2857142857144,-1.42857142857142,5454000,"UK_SCO","2020/11/18","GB",66647112,1115,54,86611,3376,293025.699197228,292310.723896137,293742.423286986,2406.68398054503,18460.5523428808,30007.3204074452,0.00439667512070482,0.00438594734451714,0.00440742913641909,3.61108517432088e-05,0.000276989531712654,0.000450241871057297,"2020/11/18","UK_SCO",5454000,1115,54,86610,3376,272318.84057971,2463.76811594202,24057.9710144927,37318.8405797101,0.0158800880088009,0.000618995232856619,0.0499301137843253,0.000451735994855522,0.00441106912623629,0.00684247168678221
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-19,1,1,2,1,2,0,4,1,1,1,1,1,2,0,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,87593,3427,64.81,64.81,72.62,72.62,63.33,63.33,57.69,57.69,100,100,981,50,1055.57142857143,34.1428571428571,-134,-4,-30.7142857142856,0.714285714285715,5454000,"UK_SCO","2020/11/19","GB",66647112,981,50,87592,3426,296172.054257691,295451.783877613,296894.080556835,5779.06949613401,22945.2095514719,35786.3899035792,0.00444388429400648,0.00443307706832988,0.00445471786619704,8.67114766523417e-05,0.000344279127225677,0.000536953347709639,"2020/11/19","UK_SCO",5454000,981,50,87591,3426,275072.463768116,2753.62318840582,24492.7536231884,37463.768115942,0.0160599559955996,0.000628162816281628,0.0504349951903403,0.000504881406015002,0.00449078724297551,0.00686904439236194
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-20,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,88457,3459,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,864,32,1027.28571428571,30.7142857142857,-117,-18,-28.2857142857144,-3.42857142857143,5454000,"UK_SCO","2020/11/20","GB",66647112,864,32,88456,3458,297379.577776911,296657.823064389,298103.088485145,1207.5235192203,24152.7330706922,36993.9134227995,0.00446200246121559,0.00445117296401964,0.00447285830607551,1.81181672091102e-05,0.000362397294434787,0.000555071514918749,"2020/11/20","UK_SCO",5454000,864,32,88455,3458,278768.115942029,3695.65217391303,25507.2463768116,41159.4202898551,0.0162183718371837,0.000634030069673634,0.0511125991826236,0.000677603992283283,0.00467679618203366,0.00754664838464523
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-21,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,89220,3496,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,763,37,1005,30.8571428571429,-101,5,-22.2857142857142,0.142857142857142,5454000,"UK_SCO","2020/11/21","GB",66647112,763,37,89219,3495,298724.231298328,298000.886607763,299449.331780788,1344.65352141683,25497.386592109,38338.5669442163,0.00448217818197926,0.00447132482811502,0.00449305788044932,2.01757207636668e-05,0.000382573015198454,0.000575247235682416,"2020/11/21","UK_SCO",5454000,763,37,89218,3495,281739.130434783,2971.0144927536,27971.0144927536,43695.652173913,0.0163582691602494,0.000640814081408141,0.0516573396470082,0.000544740464384599,0.00512853217688918,0.00801167073229062
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-22,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,89926,3503,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,706,7,989.857142857143,31.8571428571429,-57,-30,-15.1428571428571,1,5454000,"UK_SCO","2020/11/22","GB",66647112,706,7,89925,3502,297407.954229232,296688.020299534,298129.63512823,0,25497.386592109,37655.0150920303,0.00446242823288775,0.0044516260554476,0.00447325662255598,0,0.000382573015198454,0.000564990949525769,"2020/11/22","UK_SCO",5454000,706,7,89924,3502,283333.333333333,1594.20289855072,29565.2173913043,42608.6956521739,0.0164877154382105,0.000642097543087642,0.0519496394083853,0.000292299761377103,0.00542083193826629,0.00781237544044259
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-23,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,91085,3503,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,1159,0,973.285714285714,31,453,-7,-16.5714285714286,-0.857142857142858,5454000,"UK_SCO","2020/11/23","GB",66647112,1159,0,91084,3502,297113.90144168,296394.575580519,297834.973049009,0,22202.0150129796,28484.77830739,0.00445801614692142,0.00444722309318548,0.00446883539453306,0,0.00033312793828155,0.000427397038710244,"2020/11/23","UK_SCO",5454000,1159,0,91083,3502,283695.652173913,362.318840579712,26956.5217391304,39057.9710144927,0.0167002200220022,0.000642097543087642,0.0520160711723346,6.64317639493421e-05,0.00494252323783102,0.00716134415373904
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-24,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,92075,3544,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,990,41,939.714285714286,31.5714285714286,-169,41,-33.5714285714287,0.571428571428573,5454000,"UK_SCO","2020/11/24","GB",66647112,990,41,92074,3543,299833.195424495,299109.123473027,300559.020181712,0,16012.8291901533,26791.7988796519,0.00449881752452373,0.00448795325854521,0.00450970809030272,0,0.000240262911769579,0.000401994896337773,"2020/11/24","UK_SCO",5454000,990,41,92073,3543,283768.115942029,72.4637681159656,23840.5797101449,35507.2463768116,0.0168817381738174,0.00064961496149615,0.0520293575251245,1.32863527898727e-05,0.00437121006786669,0.00651031286703549
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-25,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,93005,3588,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,930,44,913.285714285714,30.1428571428571,-60,3,-26.4285714285713,-1.42857142857143,5454000,"UK_SCO","2020/11/25","GB",66647112,929,44,93003,3587,302650.364857283,301921.441308183,303381.048233502,2108.49075937812,14345.8069311738,27605.8773514872,0.00454108746463437,0.00453015040333905,0.00455205093108163,3.16366410502247e-05,0.000215250241168346,0.000414209656248678,"2020/11/25","UK_SCO",5454000,930,44,93003,3587,286159.420289855,2391.30434782611,22536.231884058,35579.7101449276,0.0170522552255226,0.000657682434910158,0.0524678071671902,0.00043844964206566,0.00413205571764906,0.00652359921982537
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-26,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,93807,3639,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,802,51,887.714285714286,30.2857142857143,-128,7,-25.5714285714287,0.142857142857142,5454000,"UK_SCO","2020/11/26","GB",66647112,802,51,93805,3638,305672.423457183,304938.462226726,306408.151270589,4839.70139947702,17686.1226761713,32445.5787509642,0.00458643164398756,0.00457541899530059,0.00459747079919366,7.26168209580788e-05,0.000265369678376631,0.000486826477206757,"2020/11/26","UK_SCO",5454000,802,51,93805,3638,288985.507246377,2826.08695652173,22681.1594202899,35724.6376811594,0.0171993032636597,0.000667033370003667,0.052985974925995,0.000518167758804864,0.0041586284232288,0.0065501719254051
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-27,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,94544,3676,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,737,37,869.571428571429,31,-65,-14,-18.1428571428571,0.714285714285715,5454000,"UK_SCO","2020/11/27","GB",66647112,737,37,94542,3675,307344.494017759,306608.088804539,308082.667914383,1672.07056057622,19358.1932367475,34117.6493115404,0.00461152006133078,0.00460047074214617,0.00462259591855058,2.50884173432184e-05,0.000290458095719849,0.000511914894549976,"2020/11/27","UK_SCO",5454000,737,37,94542,3675,292608.695652174,3623.18840579706,23115.9420289855,38840.5797101449,0.0173344334433443,0.000673817381738174,0.0536502925654884,0.00066431763949341,0.004238346539968,0.00712148509536943
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-28,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,95116,3720,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,572,44,842.285714285714,32,-165,7,-27.2857142857142,1,5454000,"UK_SCO","2020/11/28","GB",66647112,572,44,95114,3719,309124.978786706,308386.164217298,309865.563367324,1780.48476894631,21138.6780056938,35898.1340804867,0.00463823516894034,0.00462714969880913,0.0046493471970297,2.67151076095586e-05,0.000317173203329408,0.000538630002159534,"2020/11/28","UK_SCO",5454000,572,44,95114,3719,294782.608695652,2173.91304347827,25144.9275362319,41014.4927536232,0.0174393105977264,0.000681884855152182,0.0540488831491845,0.000398590583696053,0.00461036441808432,0.00752007567906549
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-29,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,95669,3722,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,553,2,820.428571428571,31.2857142857143,-19,-42,-21.8571428571429,-0.714285714285715,5454000,"UK_SCO","2020/11/29","GB",66647112,553,2,95667,3721,307454.397863574,306719.578214478,308190.977947788,0,21138.6780056938,32602.7625013572,0.00461316910271482,0.00460214357397028,0.00462422104573395,0,0.000317173203329408,0.000489184925242631,"2020/11/29","UK_SCO",5454000,553,2,95667,3721,297681.15942029,2898.55072463769,27826.0869565217,40942.0289855072,0.017540704070407,0.000682251558489182,0.0545803372607792,0.000531454111594737,0.00510195947130945,0.00750678932627562
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-11-30,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,6.65e+09,0,2,1,2,1,0,0,2,1,0,NA,NA,96642,3725,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,973,3,793.857142857143,31.7142857142857,420,1,-26.5714285714286,0.428571428571431,5454000,"UK_SCO","2020/11/30","GB",66647112,973,3,96640,3724,307346.024889604,306611.51399569,308082.295359491,0,18731.9940251488,26413.576678531,0.00461154303114595,0.00460052213508802,0.00462259032858755,0,0.000281062351586199,0.00039631989873066,"2020/11/30","UK_SCO",5454000,973,3,96640,3724,297826.086956522,144.927536231873,25507.2463768116,37898.5507246377,0.0177191052438577,0.000682801613494683,0.054606909966359,2.65727055797347e-05,0.00467679618203366,0.00694876250910115
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-01,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,97565,3759,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,923,34,784.285714285714,30.7142857142857,-50,31,-9.57142857142856,-1,5454000,"UK_SCO","2020/12/01","GB",66647112,923,34,97563,3758,309735.488669967,308996.661714882,310476.082198408,0,12952.9245290148,22638.0636601733,0.00464739550409877,0.00463630984812788,0.00465850766644484,0,0.000194350874933858,0.000339670587079202,"2020/12/01","UK_SCO",5454000,923,34,97563,3758,297826.086956522,0,22753.6231884058,34202.8985507246,0.0178883388338834,0.000689035570223689,0.054606909966359,0,0.00417191477601866,0.00627115851681786
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-02,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,98512,3797,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,947,38,786.714285714286,29.8571428571429,24,4,2.42857142857133,-0.857142857142858,5454000,"UK_SCO","2020/12/02","GB",66647112,947,38,98510,3796,312581.584439801,311837.521704116,313327.422553098,617.580716122873,12362.9817259174,21756.2587218167,0.00469009946657255,0.00467893525084952,0.00470129032077336,9.26642877073013e-06,0.000185499136495477,0.000326439632100138,"2020/12/02","UK_SCO",5454000,947,38,98510,3796,299565.217391304,1739.13043478265,20797.1014492754,33260.8695652174,0.0180619728639531,0.000696002933626696,0.0549257824333158,0.000318872466956849,0.00381318325069222,0.00609843593054958
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-03,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,99320,3848,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,808,51,787.571428571429,29.8571428571429,-139,13,0.85714285714289,0,5454000,"UK_SCO","2020/12/03","GB",66647112,806,51,99316,3847,316068.956461708,315318.677091286,316821.02107092,6326.39695887914,17344.7251633797,28082.6556806958,0.00474242539514252,0.00473116790253847,0.00475370967418542,9.49237974314496e-05,0.00026024721316326,0.000421363429531588,"2020/12/03","UK_SCO",5454000,808,51,99318,3847,302318.84057971,2753.62318840576,20579.7101449276,32826.0869565217,0.0182101210121012,0.000705353868720205,0.0554306638393308,0.000504881406014991,0.00377332419232262,0.00601871781381036
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-04,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,99966,3889,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,646,41,774.571428571429,30.4285714285714,-162,-10,-13,0.571428571428569,5454000,"UK_SCO","2020/12/04","GB",66647112,646,41,99962,3888,318232.812348745,317479.029599191,318988.384786375,2163.85588703712,19508.5810504168,30246.511567733,0.00477489275677459,0.00476358269806486,0.00478622966868204,3.24673616320707e-05,0.000292714574795331,0.000453830791163659,"2020/12/04","UK_SCO",5454000,646,41,99964,3888,304492.753623188,2173.91304347827,21159.4202898551,34855.0724637681,0.0183285661899523,0.000712871287128713,0.0558292544230268,0.000398590583696053,0.00387961501464157,0.00639073569192668
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-05,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,100630,3911,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,664,22,787.714285714286,27.2857142857143,18,-19,13.1428571428571,-3.14285714285714,5454000,"UK_SCO","2020/12/05","GB",66647112,664,22,100626,3910,318928.478077805,318173.879394769,319684.866408607,695.665729060245,20204.246779477,30942.1772967932,0.00478533080439862,0.00477400850309566,0.00479667995829447,1.04380476240328e-05,0.000303152622419364,0.000464268838787691,"2020/12/05","UK_SCO",5454000,664,22,100628,3910,307101.449275362,2608.69565217389,23405.7971014493,37246.3768115942,0.0184503116978364,0.000716905023835717,0.0563075631234621,0.000478308700435257,0.00429149195112748,0.00682918533399233
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-06,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,101275,3916,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,645,5,800.857142857143,27.7142857142857,-19,-17,13.1428571428572,0.428571428571431,5454000,"UK_SCO","2020/12/06","GB",66647112,644,5,101270,3915,318235.852725562,317483.027917901,318990.462652871,0,20204.246779477,28535.4933162482,0.00477493837580782,0.00476364269044248,0.00478626084582436,0,0.000303152622419364,0.000428157987044483,"2020/12/06","UK_SCO",5454000,645,5,101273,3915,310072.463768116,2971.01449275366,26304.347826087,37753.6231884058,0.0185685735240191,0.000717821782178218,0.0568523035878467,0.000544740464384609,0.00482294606272222,0.00692218980352142
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-07,1,1,2,1,2,0,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,0,NA,NA,102228,3917,67.59,67.59,77.38,77.38,65,65,59.62,59.62,100,100,953,1,798,27.4285714285714,308,-4,-2.85714285714289,-0.285714285714288,5454000,"UK_SCO","2020/12/07","GB",66647112,953,1,102223,3916,318257.893780992,317504.991929301,319012.580994214,0,18095.7560200989,22756.4238201142,0.00477526908864397,0.00476397224727909,0.00478659271828934,0,0.000271515981369139,0.000341446510392141,"2020/12/07","UK_SCO",5454000,953,1,102226,3916,310289.855072464,217.391304347781,24130.4347826086,35217.3913043478,0.0187433076640997,0.000718005133846718,0.0568921626462163,3.98590583695967e-05,0.00442435547902615,0.00645716745587601
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-08,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,153200000,NA,2,1,2,1,0,0,2,1,3,1,NA,103269,3950,70.37,70.37,77.38,77.38,70.67,70.67,66.15,66.15,100,100,1041,33,814.857142857143,27.2857142857143,88,32,16.8571428571429,-0.142857142857142,5454000,"UK_SCO","2020/12/08","GB",66647112,1040,33,103263,3949,321198.453098453,320439.871132626,321958.830866395,906.765371591726,14162.8199922136,22455.6656724856,0.0048193904200748,0.00480800835199921,0.00483079943308564,1.36054713307266e-05,0.000212504631741787,0.000336933814513757,"2020/12/08","UK_SCO",5454000,1041,33,103267,3949,310289.855072464,0,21304.3478260869,31521.7391304348,0.0189341767510084,0.000724055738907224,0.0568921626462163,0,0.00390618772022129,0.00577956346359273
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-09,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,3,1,NA,104266,3989,70.37,70.37,77.38,77.38,70.67,70.67,66.15,66.15,100,100,997,39,822,27.4285714285714,-44,6,7.14285714285711,0.142857142857142,5454000,"UK_SCO","2020/12/09","GB",66647112,996,39,104259,3988,324497.515353352,323732.650017305,325264.187794683,4662.27190395526,17153.0213355927,25773.284055024,0.00486889087337126,0.00485741452708865,0.00488039433418635,6.99545976419092e-05,0.000257370812040478,0.000386712691392,"2020/12/09","UK_SCO",5454000,997,39,104264,3988,313405.797101449,3115.94202898553,20797.1014492754,31666.6666666667,0.0191169783645031,0.000731206453978731,0.0574634758161807,0.000571313169964344,0.00381318325069222,0.00580613616917248
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-12-10,1,1,2,1,2,1,4,1,1,1,1,1,2,1,2,2,1,2,0,0,2,1,2,1,0,0,2,1,3,1,NA,105162,4039,70.37,70.37,77.38,77.38,70.67,70.67,66.15,66.15,100,100,896,50,834.571428571429,27.2857142857143,-101,11,12.5714285714286,-0.142857142857142,5454000,"UK_SCO","2020/12/10","GB",66647112,896,50,105155,4038,328356.174677518,327584.144417241,329130.024411457,3858.65932416567,19231.195890812,29631.9433791897,0.00492678774554429,0.00491520389386476,0.00493839889733642,5.78968721730308e-05,0.00028855257660395,0.00044460956356503,"2020/12/10","UK_SCO",5454000,896,50,105160,4038,316811.594202899,3405.79710144928,22028.9855072464,33478.2608695652,0.0192812614594793,0.00074037403740374,0.0580879343973045,0.000624458581123814,0.00403905124811998,0.00613829498891919
