"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,669,19,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,39,1,31.4285714285714,1.14285714285714,13,1,1.85714285714285,-0.142857142857143,1873160,"XK","2020/04/24","XK",1873160,39,1,669,19,2603.12495813976,2356.55772988262,2875.49057753304,0,1804.00830234937,2148.73783046035,0.00138969706706302,0.00125806537075456,0.00153510142087864,0,0.00096308286657273,0.00114711921590273,"2020/04/24","XK",1873160,39,1,669,19,1884.05797101449,0,507.246376811594,1014.49275362319,0.000357150483674646,1.014328727925e-05,0.00100581796056637,0,0.000270797143229406,0.000541594286458812
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,703,19,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,34,0,31.8571428571429,1,-5,-1,0.428571428571431,-0.142857142857143,1873160,"XK","2020/04/25","XK",1873160,34,0,703,19,2555.65919505843,2312.74309742125,2824.08968318589,0,1181.9790835698,2148.73783046035,0.00136435712649129,0.00123467461264454,0.00150766068204846,0,0.000631008073827007,0.00114711921590273,"2020/04/25","XK",1873160,34,0,703,19,1956.52173913043,72.463768115942,507.246376811594,1086.95652173913,0.000375301629332251,1.014328727925e-05,0.00104450326674199,3.86853061756294e-05,0.000270797143229406,0.000580279592634442
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,731,20,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,28,1,31.5714285714286,1.14285714285714,-6,1,-0.285714285714285,0.142857142857143,1873160,"XK","2020/04/26","XK",1873160,28,1,731,20,2621.60542955796,2383.92641168132,2882.98120051471,0,1070.71443718165,2148.73783046035,0.00139956300025516,0.00127267633927765,0.00153910034407884,0,0.000571608638440738,0.00114711921590273,"2020/04/26","XK",1873160,28,1,731,20,2028.98550724638,72.463768115942,507.246376811594,942.028985507246,0.000390249631638515,1.06771445044737e-05,0.00108318857291762,3.86853061756294e-05,0.000270797143229406,0.000502908980283183
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,763,21,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,32,1,28.8571428571429,1.28571428571429,4,0,-2.71428571428572,0.142857142857143,1873160,"XK","2020/04/27","XK",1873160,32,1,763,21,2700.0517354681,2466.0218046645,2956.29153011327,35.1288328028731,1105.84326998453,2183.86666326323,0.0014414421274574,0.0013165035579793,0.00157823759321855,1.87537812054887e-05,0.000590362419646227,0.00116587299710822,"2020/04/27","XK",1873160,32,1,763,21,2028.98550724638,0,434.782608695652,724.63768115942,0.000407333062845673,1.12110017296974e-05,0.00108318857291762,0,0.000232111837053777,0.000386853061756294
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,780,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,17,1,26,1,-15,0,-2.85714285714286,-0.285714285714286,1873160,"XK","2020/04/28","XK",1873160,17,1,780,22,2724.78820702273,2498.54495874111,2971.51778164158,101.17676417911,1207.02003416364,2285.04342744234,0.00145464787152338,0.00133386627877016,0.00158636623761002,5.4013946581771e-05,0.000644376366227998,0.00121988694368999,"2020/04/28","XK",1873160,17,1,780,22,2028.98550724638,0,434.782608695652,724.63768115942,0.000416408635674475,1.17448589549211e-05,0.00108318857291762,0,0.000232111837053777,0.000386853061756294
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,790,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,10,0,26.5714285714286,0.571428571428571,-7,-1,0.571428571428573,-0.428571428571429,1873160,"XK","2020/04/29","XK",1873160,10,0,790,22,2608.19503422944,2391.05811225893,2845.05060822312,0,993.68653992824,2285.04342744234,0.00139240376381592,0.00127648364915914,0.00151885082332695,0,0.000530486738948216,0.00121988694368999,"2020/04/29","XK",1873160,10,0,790,22,2028.98550724638,0,434.782608695652,652.173913043478,0.000421747207926712,1.17448589549211e-05,0.00108318857291762,0,0.000232111837053777,0.000348167755580665
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,799,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,9,0,24.1428571428571,0.571428571428571,-1,0,-2.42857142857143,0,1873160,"XK","2020/04/30","XK",1873160,9,0,799,22,2502.63516918475,2293.81077744766,2730.47055651621,0,796.943163106697,1940.31389933136,0.00133604986716818,0.00122456745683639,0.00145768143485672,0,0.000425453865717129,0.00103585059435999,"2020/04/30","XK",1873160,9,0,799,22,2101.44927536232,72.4637681159422,507.246376811594,724.63768115942,0.000426551922953725,1.17448589549211e-05,0.00112187387909325,3.86853061756295e-05,0.000270797143229406,0.000386853061756294
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,806,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,7,0,19.5714285714286,0.428571428571429,-2,0,-4.57142857142857,-0.142857142857143,1873160,"XK","2020/05/01","XK",1873160,7,0,806,22,2405.71188846718,2204.5774826259,2625.19677168199,0,796.943163106697,1318.28468055178,0.00128430667346472,0.00117692961766528,0.00140148026419633,0,0.000425453865717129,0.000703775801614266,"2020/05/01","XK",1873160,7,0,806,22,2101.44927536232,0,507.246376811594,652.173913043478,0.000430288923530291,1.17448589549211e-05,0.00112187387909325,0,0.000270797143229406,0.000348167755580665
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,813,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,7,0,15.7142857142857,0.428571428571429,0,0,-3.85714285714286,0,1873160,"XK","2020/05/02","XK",1873160,7,0,813,22,2322.84089656424,2128.29907243413,2535.16524093602,0,796.943163106697,1207.02003416364,0.00124006539567589,0.00113620783725583,0.00135341628100964,0,0.000425453865717129,0.000644376366227998,"2020/05/02","XK",1873160,7,0,813,22,2101.44927536232,0,507.246376811594,579.710144927536,0.000434025924106857,1.17448589549211e-05,0.00112187387909325,0,0.000270797143229406,0.000309482449405035
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,823,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,10,0,13.1428571428571,0.285714285714286,3,0,-2.57142857142857,-0.142857142857143,1873160,"XK","2020/05/03","XK",1873160,10,0,823,22,2260.60018026717,2070.9951743001,2467.56401870952,0,502.523534513287,1207.02003416364,0.0012068377395776,0.0011056157372035,0.00131732688009007,0,0.000268275819744863,0.000644376366227998,"2020/05/03","XK",1873160,10,0,823,22,2101.44927536232,0,507.246376811594,507.246376811594,0.000439364496359094,1.17448589549211e-05,0.00112187387909325,0,0.000270797143229406,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,851,22,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,28,0,12.5714285714286,0.142857142857143,18,0,-0.571428571428571,-0.142857142857143,1873160,"XK","2020/05/04","XK",1873160,28,0,851,22,2255.8891473752,2066.43525623916,2462.71245609073,0,136.305596981983,1207.02003416364,0.00120432272062995,0.00110318139200023,0.00131473683833241,0,7.27677277872597e-05,0.000644376366227998,"2020/05/04","XK",1873160,28,0,851,22,2101.44927536232,0,217.391304347826,507.246376811594,0.000454312498665357,1.17448589549211e-05,0.00112187387909325,0,0.000116055918526888,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,855,26,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,4,4,10.7142857142857,0.571428571428571,-24,4,-1.85714285714286,0.428571428571429,1873160,"XK","2020/05/05","XK",1873160,4,4,855,26,2592.27044444612,2407.08435042083,2791.70360439344,0,136.305596981983,993.68653992824,0.00138390230650138,0.00128503937219502,0.00149037113988844,0,7.27677277872597e-05,0.000530486738948216,"2020/05/05","XK",1873160,4,4,855,26,2101.44927536232,0,217.391304347826,507.246376811594,0.000456447927566252,1.38802878558158e-05,0.00112187387909325,0,0.000116055918526888,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,856,26,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,1,0,9.42857142857143,0.571428571428571,-3,-4,-1.28571428571428,0,1873160,"XK","2020/05/06","XK",1873160,1,0,856,26,2516.68658517457,2336.66991523197,2710.57171006922,0,136.305596981983,796.943163106697,0.00134355131711897,0.00124744811720941,0.00144705829190738,0,7.27677277872597e-05,0.000425453865717129,"2020/05/06","XK",1873160,1,0,856,26,2101.44927536232,0,217.391304347826,507.246376811594,0.000456981784791475,1.38802878558158e-05,0.00112187387909325,0,0.000116055918526888,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,860,26,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,4,0,8.71428571428571,0.571428571428571,3,0,-0.714285714285715,0,1873160,"XK","2020/05/07","XK",1873160,4,0,860,26,2457.58904069223,2281.60900739217,2647.14237775289,0,136.305596981983,796.943163106697,0.00131200166600409,0.00121805345373175,0.00141319608455919,0,7.27677277872597e-05,0.000425453865717129,"2020/05/07","XK",1873160,4,0,860,26,2101.44927536232,0,144.927536231884,507.246376811594,0.00045911721369237,1.38802878558158e-05,0.00112187387909325,0,7.7370612351259e-05,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,861,27,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,1,1,7.85714285714286,0.714285714285714,-3,1,-0.857142857142857,0.142857142857143,1873160,"XK","2020/05/08","XK",1873160,1,1,861,27,2489.82112120147,2317.81262873753,2674.59463233554,0,136.305596981983,796.943163106697,0.00132920899506794,0.00123738101856624,0.00142785166901682,0,7.27677277872597e-05,0.000425453865717129,"2020/05/08","XK",1873160,1,1,861,27,2101.44927536232,0,72.4637681159422,507.246376811594,0.000459651070917594,1.44141450810395e-05,0.00112187387909325,0,3.86853061756295e-05,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,862,28,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,1,1,7,0.857142857142857,0,0,-0.857142857142857,0.142857142857143,1873160,"XK","2020/05/09","XK",1873160,1,1,862,28,2525.29517559812,2356.78109791023,2705.85831223516,0,101.17676417911,502.523534513287,0.00134814707531557,0.00125818461738999,0.00144454201041831,0,5.4013946581771e-05,0.000268275819744863,"2020/05/09","XK",1873160,1,1,862,28,2101.44927536232,0,72.4637681159422,507.246376811594,0.000460184928142817,1.49480023062632e-05,0.00112187387909325,0,3.86853061756295e-05,0.000270797143229406
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,870,28,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,8,0,6.71428571428571,0.857142857142857,7,-1,-0.285714285714286,0,1873160,"XK","2020/05/10","XK",1873160,8,0,870,28,2495.78106726347,2329.1060326038,2674.38366846152,0,0,136.305596981983,0.00133239075533509,0.00124341008381761,0.00142773904442841,0,0,7.27677277872597e-05,"2020/05/10","XK",1873160,8,0,870,28,2101.44927536232,0,72.4637681159422,217.391304347826,0.000464455785944607,1.49480023062632e-05,0.00112187387909325,0,3.86853061756295e-05,0.000116055918526888
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,884,28,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,14,0,4.71428571428571,0.857142857142857,6,0,-2,0,1873160,"XK","2020/05/11","XK",1873160,14,0,884,28,2488.36404444335,2322.05933743002,2666.5794098662,0,0,136.305596981983,0.00132843112411291,0.00123964815468514,0.00142357268458978,0,0,7.27677277872597e-05,"2020/05/11","XK",1873160,14,0,884,28,2101.44927536232,0,72.4637681159422,217.391304347826,0.000471929787097739,1.49480023062632e-05,0.00112187387909325,0,3.86853061756295e-05,0.000116055918526888
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,895,28,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,11,0,5.71428571428571,0.285714285714286,-3,0,1,-0.571428571428571,1873160,"XK","2020/05/12","XK",1873160,11,0,895,28,2475.54836165494,2309.98894308944,2652.97360371614,0,0,136.305596981983,0.00132158937926015,0.00123320428745512,0.00141630912667158,0,0,7.27677277872597e-05,"2020/05/12","XK",1873160,11,0,895,28,2173.91304347826,72.463768115942,72.463768115942,289.855072463768,0.000477802216575199,1.49480023062632e-05,0.00116055918526888,3.86853061756294e-05,3.86853061756294e-05,0.000154741224702518
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,919,29,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,24,1,9,0.428571428571429,13,1,3.28571428571429,0.142857142857143,1873160,"XK","2020/05/13","XK",1873160,24,1,919,29,2589.1301723621,2421.70932620269,2768.12538024422,0,0,136.305596981983,0.00138222584956016,0.00129284702118489,0.00147778373456844,0,0,7.27677277872597e-05,"2020/05/13","XK",1873160,24,1,919,29,2173.91304347826,0,72.463768115942,217.391304347826,0.000490614789980568,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,0.000116055918526888
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,927,29,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,8,0,9.57142857142857,0.428571428571429,-16,-1,0.571428571428571,0,1873160,"XK","2020/05/14","XK",1873160,8,0,927,29,2569.21642916222,2402.9833133344,2746.94918739058,0,0,136.305596981983,0.00137159475387165,0.00128285000391552,0.0014664786710108,0,0,7.27677277872597e-05,"2020/05/14","XK",1873160,8,0,927,29,2173.91304347826,0,72.463768115942,144.927536231884,0.000494885647782357,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,7.7370612351259e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,945,29,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,18,0,12,0.285714285714286,10,0,2.42857142857143,-0.142857142857143,1873160,"XK","2020/05/15","XK",1873160,18,0,945,29,2576.44983593413,2409.64364496095,2754.80308923129,0,0,101.17676417911,0.00137545636033981,0.00128640567007674,0.00147067153325466,0,0,5.4013946581771e-05,"2020/05/15","XK",1873160,18,0,945,29,2173.91304347826,0,72.463768115942,144.927536231884,0.000504495077836383,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,7.7370612351259e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,955,29,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,10,0,13.2857142857143,0.142857142857143,-8,0,1.28571428571429,-0.142857142857143,1873160,"XK","2020/05/16","XK",1873160,10,0,955,29,2561.43391902217,2395.49891859874,2738.86315313184,0,0,0,0.00136744000460301,0.00127885440570947,0.00146216188319836,0,0,0,"2020/05/16","XK",1873160,10,0,955,29,2173.91304347826,0,72.463768115942,144.927536231884,0.00050983365008862,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,7.7370612351259e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,978,29,92.59,92.59,96.43,96.43,69.44,69.44,70.51,70.51,62.5,62.5,23,0,15.4285714285714,0.142857142857143,13,0,2.14285714285714,0,1873160,"XK","2020/05/17","XK",1873160,23,0,978,29,2580.63963504217,2413.36949066119,2759.50323882068,0,0,0,0.00137769311486588,0.00128839473972388,0.00147318074207258,0,0,0,"2020/05/17","XK",1873160,23,0,978,29,2173.91304347826,0,72.463768115942,144.927536231884,0.000522112366268765,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,7.7370612351259e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,11920000,0,2,1,1,1,0,0,0,NA,0,NA,NA,985,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,7,0,14.4285714285714,0.142857142857143,-16,0,-1,0,1873160,"XK","2020/05/18","XK",1873160,7,0,985,29,2557.01079611577,2391.17044301843,2734.35305732498,0,0,0,0.00136507868848137,0.00127654361774671,0.00145975413596542,0,0,0,"2020/05/18","XK",1873160,7,0,985,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000525849366845331,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,988,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,3,0,13.2857142857143,0.142857142857143,-4,0,-1.14285714285714,0,1873160,"XK","2020/05/19","XK",1873160,3,0,988,29,2523.12680117966,2359.39388365125,2698.22215737001,0,0,0,0.00134698947296529,0.00125957947193579,0.00144046539397062,0,0,0,"2020/05/19","XK",1873160,3,0,988,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000527450938521002,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,989,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,1,0,10,0,-2,0,-3.28571428571429,-0.142857142857143,1873160,"XK","2020/05/20","XK",1873160,1,0,989,29,2485.67619379587,2324.28747553053,2658.27106390669,0,0,0,0.00132699619562444,0.00124083766230889,0.00141913721406964,0,0,0,"2020/05/20","XK",1873160,1,0,989,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000527984795746226,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1003,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,14,0,10.8571428571429,0,13,0,0.857142857142858,0,1873160,"XK","2020/05/21","XK",1873160,14,0,1003,29,2483.08734855393,2321.78336572121,2655.59779244664,0,0,0,0.00132561412188704,0.00123950082519444,0.00141771006878571,0,0,0,"2020/05/21","XK",1873160,14,0,1003,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000535458796899357,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1004,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,1,0,8.42857142857143,0,-13,0,-2.42857142857143,0,1873160,"XK","2020/05/22","XK",1873160,1,0,1004,29,2450.51797634491,2291.25601071717,2620.85001601806,0,0,0,0.00130822672721226,0.00122320357615856,0.00139915971727885,0,0,0,"2020/05/22","XK",1873160,1,0,1004,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000535992654124581,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-23,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1025,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,21,0,10,0,20,0,1.57142857142857,0,1873160,"XK","2020/05/23","XK",1873160,21,0,1025,29,2468.33641013618,2307.84418815757,2639.98959066121,0,0,0,0.00131773922683389,0.00123205929453841,0.00140937751748981,0,0,0,"2020/05/23","XK",1873160,21,0,1025,29,2173.91304347826,0,72.463768115942,72.463768115942,0.000547203655854278,1.54818595314869e-05,0.00116055918526888,0,3.86853061756294e-05,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-24,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1032,29,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,7,0,7.71428571428571,0,-14,0,-2.28571428571429,0,1873160,"XK","2020/05/24","XK",1873160,7,0,1032,29,2453.36360191958,2293.7808353117,2624.04885007504,0,0,0,0.00130974588498558,0.00122455147201077,0.00140086743795247,0,0,0,"2020/05/24","XK",1873160,7,0,1032,29,2173.91304347826,0,0,72.463768115942,0.000550940656430844,1.54818595314869e-05,0.00116055918526888,0,0,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-25,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1038,30,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,6,1,7.57142857142857,0.142857142857143,-1,1,-0.142857142857143,0.142857142857143,1873160,"XK","2020/05/25","XK",1873160,6,1,1038,30,2520.55084559721,2361.8485219871,2689.91703155276,0,0,0,0.00134561428046574,0.0012608898983467,0.00143603164254669,0,0,0,"2020/05/25","XK",1873160,6,1,1038,30,2173.91304347826,0,0,72.463768115942,0.000554143799782186,1.60157167567106e-05,0.00116055918526888,0,0,3.86853061756294e-05
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-05-26,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,1,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1038,30,87.04,87.04,91.67,91.67,66.11,66.11,66.67,66.67,62.5,62.5,0,0,7.14285714285714,0.142857142857143,-6,-1,-0.428571428571428,0,1873160,"XK","2020/05/26","XK",1873160,0,0,1038,30,2489.59144656153,2332.77640403409,2656.94798698837,0,0,0,0.00132908638160196,0.00124536953812493,0.00141843087989727,0,0,0,"2020/05/26","XK",1873160,0,0,1038,30,2246.3768115942,72.463768115942,72.463768115942,144.927536231884,0.000554143799782186,1.60157167567106e-05,0.00119924449144451,3.86853061756294e-05,3.86853061756294e-05,7.73706123512588e-05
